osmid,name,highway,oneway,reversed,length,geometry,bridge,tunnel,junction
80723609,Via Giuseppe La Farina,residential,False,False,51.742,"LINESTRING (14.8830985 37.2267093, 14.8836829 37.2267095)",,,
80723654,Via Volturno,residential,False,True,83.499,"LINESTRING (14.8846183 37.2262934, 14.8836753 37.2262844)",,,
333520612,Via Nizza,residential,False,False,46.048,"LINESTRING (14.8846183 37.2262934, 14.8849351 37.226187, 14.8850096 37.2263142)",,,
80723609,Via Giuseppe La Farina,residential,False,False,30.44,"LINESTRING (14.8842672 37.2267098, 14.884611 37.2267099)",,,
80723609,Via Giuseppe La Farina,residential,False,True,20.886,"LINESTRING (14.8842672 37.2267098, 14.8840313 37.2267097)",,,
80723658,Traversa Tito Speri,residential,False,True,41.076,"LINESTRING (14.8842672 37.2267098, 14.8842703 37.2270792)",,,
80723519,Via dei Martiri,residential,True,False,40.864,"LINESTRING (14.8846116 37.2270774, 14.884611 37.2267099)",,,
80723632,Via dei Villini,residential,False,True,30.219,"LINESTRING (14.8846116 37.2270774, 14.8842703 37.2270792)",,,
39389800,Via Emanuele Filiberto,tertiary,False,False,7.139,"LINESTRING (14.8787145 37.2271487, 14.8787137 37.2270845)",,,
39389800,Via Emanuele Filiberto,tertiary,False,True,2.591,"LINESTRING (14.8787145 37.2271487, 14.8787149 37.227172)",,,
333932856,Via Carlo Cattaneo,residential,True,False,39.464,"LINESTRING (14.8787145 37.2271487, 14.8782688 37.2271449)",,,
80723519,Via dei Martiri,residential,True,False,6.505,"LINESTRING (14.8846127 37.2264958, 14.8846129 37.2264373)",,,
80723572,Via Marmolada,residential,False,True,82.661,"LINESTRING (14.8846127 37.2264958, 14.8836791 37.2264981)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,False,54.211999999999996,"LINESTRING (14.8852148 37.227839, 14.8851249 37.2278278, 14.8846098 37.2277639)",,,
291494454,Via Roma,tertiary,False,False,23.966,"LINESTRING (14.8852148 37.227839, 14.8853519 37.2277628, 14.885427 37.2277061)",,,
291494454,Via Roma,tertiary,False,True,65.875,"LINESTRING (14.8852148 37.227839, 14.8851105 37.2279054, 14.8846597 37.2282332)",,,
333697149,,residential,False,True,57.791,"LINESTRING (14.8852148 37.227839, 14.885221 37.2278999, 14.8852047 37.2279321, 14.8848191 37.2282244)",,,
80723521,Via Giuseppe Cesare Abba,residential,False,False,51.663,"LINESTRING (14.8836863 37.2269025, 14.8831028 37.2269056)",,,
80723521,Via Giuseppe Cesare Abba,residential,False,True,30.688,"LINESTRING (14.8836863 37.2269025, 14.8840329 37.2269007)",,,
80723653,Via Monfalcone,residential,True,False,19.984,"LINESTRING (14.8836863 37.2269025, 14.8836895 37.2270822)",,,
80723544,Via Luigi Rizzo,residential,False,False,24.222,"LINESTRING (14.8830939 37.2264995, 14.8830891 37.2262817)",,,
80723544,Via Luigi Rizzo,residential,False,True,23.332,"LINESTRING (14.8830939 37.2264995, 14.8830985 37.2267093)",,,
80723572,Via Marmolada,residential,False,False,51.813,"LINESTRING (14.8830939 37.2264995, 14.8836791 37.2264981)",,,
80723521,Via Giuseppe Cesare Abba,residential,False,False,30.688,"LINESTRING (14.8840329 37.2269007, 14.8836863 37.2269025)",,,
80723647,Traversa Nicola Ricciotti,residential,False,False,21.239,"LINESTRING (14.8840329 37.2269007, 14.8840313 37.2267097)",,,
80723647,Traversa Nicola Ricciotti,residential,False,True,19.982,"LINESTRING (14.8840329 37.2269007, 14.8840344 37.2270804)",,,
80723653,Via Monfalcone,residential,True,False,23.765,"LINESTRING (14.8836753 37.2262844, 14.8836791 37.2264981)",,,
80723654,Via Volturno,residential,False,False,83.499,"LINESTRING (14.8836753 37.2262844, 14.8846183 37.2262934)",,,
80723654,Via Volturno,residential,False,True,51.903,"LINESTRING (14.8836753 37.2262844, 14.8830891 37.2262817)",,,
187778280,,tertiary,True,False,9.606,"LINESTRING (14.8827168 37.22961, 14.8826471 37.2296762)",,,
291494454,Via Roma,tertiary,False,False,127.941,"LINESTRING (14.8827168 37.22961, 14.8831217 37.2293424, 14.8831704 37.2293067, 14.8832071 37.22928, 14.8832914 37.2292187, 14.8834554 37.2290993, 14.8837998 37.2288487)",,,
80723632,Via dei Villini,residential,False,False,30.538,"LINESTRING (14.8836895 37.2270822, 14.8840344 37.2270804)",,,
80723632,Via dei Villini,residential,False,True,51.592,"LINESTRING (14.8836895 37.2270822, 14.8831068 37.2270853)",,,
80723653,Via Monfalcone,residential,True,False,63.144,"LINESTRING (14.8836895 37.2270822, 14.8836993 37.227581, 14.8837006 37.22765)",,,
80723609,Via Giuseppe La Farina,residential,False,False,30.847,"LINESTRING (14.8836829 37.2267095, 14.8840313 37.2267097)",,,
80723609,Via Giuseppe La Farina,residential,False,True,51.742,"LINESTRING (14.8836829 37.2267095, 14.8830985 37.2267093)",,,
80723653,Via Monfalcone,residential,True,False,21.463,"LINESTRING (14.8836829 37.2267095, 14.8836863 37.2269025)",,,
80723609,Via Giuseppe La Farina,residential,False,False,20.886,"LINESTRING (14.8840313 37.2267097, 14.8842672 37.2267098)",,,
80723609,Via Giuseppe La Farina,residential,False,True,30.847,"LINESTRING (14.8840313 37.2267097, 14.8836829 37.2267095)",,,
80723647,Traversa Nicola Ricciotti,residential,False,True,21.239,"LINESTRING (14.8840313 37.2267097, 14.8840329 37.2269007)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,False,53.217,"LINESTRING (14.8831188 37.2275785, 14.8825249 37.2275048)",,,
80723544,Via Luigi Rizzo,residential,False,False,37.681,"LINESTRING (14.8831188 37.2275785, 14.8831102 37.2272397)",,,
1087087499,Via Luigi Rizzo,residential,False,True,38.419,"LINESTRING (14.8831188 37.2275785, 14.8831154 37.227924)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,True,52.121,"LINESTRING (14.8831188 37.2275785, 14.8836289 37.2276412, 14.8837006 37.22765)",,,
80723632,Via dei Villini,residential,False,False,30.219,"LINESTRING (14.8842703 37.2270792, 14.8846116 37.2270774)",,,
80723632,Via dei Villini,residential,False,True,20.887,"LINESTRING (14.8842703 37.2270792, 14.8840344 37.2270804)",,,
80723658,Traversa Tito Speri,residential,False,False,41.076,"LINESTRING (14.8842703 37.2270792, 14.8842672 37.2267098)",,,
81943113,Via Galileo Galilei,residential,False,True,54.673,"LINESTRING (14.8754015 37.226837, 14.8760165 37.2267928)",,,
333932885,Via Po,residential,False,False,15.676,"LINESTRING (14.8754015 37.226837, 14.8753691 37.2266984)",,,
333932885,Via Po,residential,False,True,24.487,"LINESTRING (14.8754015 37.226837, 14.8754521 37.2270535)",,,
81943087,Via Giambattista Vico,residential,False,False,52.922,"LINESTRING (14.8766604 37.2269648, 14.8760652 37.2270085)",,,
81943087,Via Giambattista Vico,residential,False,True,60.64,"LINESTRING (14.8766604 37.2269648, 14.8773424 37.2269147)",,,
333932901,Via del Popolo,residential,False,True,16.236,"LINESTRING (14.8766604 37.2269648, 14.8766279 37.2268211)",,,
333932901,Via del Popolo,residential,False,False,30.5,"LINESTRING (14.8766604 37.2269648, 14.8767122 37.2271951, 14.8767211 37.2272348)",,,
333932902,Via del Popolo,residential,False,True,11.151,"LINESTRING (14.8766113 37.2267475, 14.876589 37.2266488)",,,
81943113,Via Galileo Galilei,residential,False,False,52.903,"LINESTRING (14.8766113 37.2267475, 14.8765859 37.2267494, 14.8760165 37.2267928)",,,
81943113,Via Galileo Galilei,residential,False,True,59.612,"LINESTRING (14.8766113 37.2267475, 14.8766424 37.2267453, 14.877282 37.2267005)",,,
213446189,Via Giovanni Bovio,residential,False,False,3.374,"LINESTRING (14.8797592 37.2292616, 14.8797217 37.2292562)",,,
213446189,Via Giovanni Bovio,residential,False,True,15.181,"LINESTRING (14.8797592 37.2292616, 14.879928 37.2292856)",,,
360561089,Via Siracusa,residential,False,True,48.0,"LINESTRING (14.8797592 37.2292616, 14.8797558 37.2292378, 14.8796757 37.2288351)",,,
360561091,,residential,False,True,25.161,"LINESTRING (14.8781742 37.2290784, 14.8782918 37.2292844)",,,
1086514657,Via Mario Rapisardi,residential,False,False,8.38,"LINESTRING (14.8781742 37.2290784, 14.8780816 37.229094)",,,
333932907,Via Mario Rapisardi,residential,False,True,12.793000000000001,"LINESTRING (14.8781742 37.2290784, 14.8781986 37.2290743, 14.8783171 37.2290869)",,,
291487753,Via Enrico Gaudioso,residential,False,True,34.494,"LINESTRING (14.8795975 37.2283969, 14.8799871 37.2283965)",,,
333697122,Via Siracusa,residential,True,False,3.544,"LINESTRING (14.8795975 37.2283969, 14.8795934 37.2283652)",,,
81943087,Via Giambattista Vico,residential,False,False,22.34,"LINESTRING (14.878716 37.2268624, 14.8784638 37.2268686)",,,
333640139,Via Emanuele Filiberto,tertiary,True,False,24.698,"LINESTRING (14.878716 37.2268624, 14.878714 37.2270455, 14.8787137 37.2270845)",,,
39389800,Via Emanuele Filiberto,tertiary,False,False,19.678,"LINESTRING (14.8793301 37.2297721, 14.8792654 37.2296028)",,,
39389800,Via Emanuele Filiberto,tertiary,False,True,10.253,"LINESTRING (14.8793301 37.2297721, 14.8793702 37.2298586)",,,
81943115,Via Tripoli,tertiary,False,False,28.394,"LINESTRING (14.8793301 37.2297721, 14.8790303 37.2298628)",,,
360561091,,residential,False,False,25.161,"LINESTRING (14.8782918 37.2292844, 14.8781742 37.2290784)",,,
1086514589,Via Perticaro,residential,False,False,45.126,"LINESTRING (14.8782918 37.2292844, 14.8777991 37.2293883)",,,
1086514589,Via Perticaro,residential,False,True,22.249,"LINESTRING (14.8782918 37.2292844, 14.8784005 37.2294648)",,,
333932878,Via Nazario Sauro,residential,False,False,37.065,"LINESTRING (14.8779762 37.2287714, 14.8779988 37.2288407, 14.8780618 37.2290333, 14.8780816 37.229094)",,,
333932945,,residential,True,False,32.749,"LINESTRING (14.8779762 37.2287714, 14.8778629 37.2286035, 14.8778327 37.2285685, 14.8777889 37.2285179)",,,
333697119,Via Regina Margherita,tertiary,True,False,2.963,"LINESTRING (14.8811889 37.2299707, 14.8812209 37.2299629)",,,
333697111,Via Giuseppe Garibaldi,tertiary,True,False,5.838,"LINESTRING (14.8825557 37.2297674, 14.8825909 37.2298118)",,,
39389800,Via Emanuele Filiberto,tertiary,False,False,11.268,"LINESTRING (14.8794916 37.2301175, 14.8794501 37.2300217)",,,
"[39389800, 333697118]","['Via Emanuele Filiberto', 'Via Regina Margherita']",tertiary,False,True,47.56,"LINESTRING (14.8794916 37.2301175, 14.8795935 37.2302843, 14.8796259 37.230306, 14.8796712 37.2303169, 14.8797343 37.2303125, 14.8798825 37.2302885)",,,
333697113,Via Giuseppe Verdi,tertiary,False,True,24.201,"LINESTRING (14.8794916 37.2301175, 14.8794764 37.2302454, 14.8794861 37.2302933, 14.8795103 37.2303291)",,,
333932906,,residential,False,False,32.698,"LINESTRING (14.876761 37.2275107, 14.8767797 37.227603, 14.8768173 37.2276954, 14.8768644 37.2277918)",,,
333932937,,residential,True,False,20.159,"LINESTRING (14.876761 37.2275107, 14.8767337 37.2274469, 14.8767005 37.2273881, 14.8766697 37.2273452)",,,
291487759,Via dei Mutilati,residential,False,True,8.21,"LINESTRING (14.8837998 37.2288487, 14.88372 37.2288111)",,,
291494454,Via Roma,tertiary,False,False,40.214999999999996,"LINESTRING (14.8837998 37.2288487, 14.8838839 37.2287883, 14.8841369 37.2286063)",,,
291494454,Via Roma,tertiary,False,True,127.941,"LINESTRING (14.8837998 37.2288487, 14.8834554 37.2290993, 14.8832914 37.2292187, 14.8832071 37.22928, 14.8831704 37.2293067, 14.8831217 37.2293424, 14.8827168 37.22961)",,,
187778278,,tertiary,True,False,4.712,"LINESTRING (14.8806061 37.2308042, 14.8805932 37.2308099, 14.8805552 37.2308147)",,,
1087356987,,residential,False,False,6.366,"LINESTRING (14.8801033 37.2308666, 14.8800735 37.2309187)",,,
187778278,,tertiary,True,False,29.977999999999998,"LINESTRING (14.8801033 37.2308666, 14.8800892 37.2308513, 14.8800421 37.2306035)",,,
39389800,Via Emanuele Filiberto,tertiary,False,True,19.678,"LINESTRING (14.8792654 37.2296028, 14.8793301 37.2297721)",,,
39389800,Via Emanuele Filiberto,tertiary,False,False,48.754,"LINESTRING (14.8792654 37.2296028, 14.8792149 37.229444, 14.8791866 37.2293301, 14.8791485 37.2291745)",,,
187778274,Via Leone Tolstoi,residential,False,False,62.849,"LINESTRING (14.8792654 37.2296028, 14.8787302 37.2297293, 14.8785901 37.2297754)",,,
1086514657,Via Mario Rapisardi,residential,False,True,8.38,"LINESTRING (14.8780816 37.229094, 14.8781742 37.2290784)",,,
333932878,Via Nazario Sauro,residential,False,True,37.065,"LINESTRING (14.8780816 37.229094, 14.8780618 37.2290333, 14.8779988 37.2288407, 14.8779762 37.2287714)",,,
"[1086514657, 1086514627]","['Via Mario Rapisardi', 'Via Silvio Pellico']",residential,False,"[False, True]",57.157000000000004,"LINESTRING (14.8780816 37.229094, 14.878 37.2291085, 14.877803 37.2290984, 14.8777923 37.229228, 14.8777991 37.2293883)",,,
187778278,,tertiary,True,False,63.773999999999994,"LINESTRING (14.8800421 37.2306035, 14.8805379 37.2305488, 14.880557 37.230555, 14.8805682 37.2305688, 14.8805945 37.2307094)",,,
"[333697113, 737921159]",Via Giuseppe Verdi,tertiary,False,"[False, True]",26.872,"LINESTRING (14.8800421 37.2306035, 14.8800318 37.2305616, 14.8800118 37.2304986, 14.8799949 37.2304714, 14.8799527 37.2304489, 14.8798789 37.2304256)",,,
334059224,Via Perticaro,residential,False,False,15.58,"LINESTRING (14.8785901 37.2297754, 14.8785134 37.2296493)",,,
187778274,Via Leone Tolstoi,residential,False,False,65.101,"LINESTRING (14.8785901 37.2297754, 14.8780142 37.2299994, 14.8779201 37.2300051)",,,
187778274,Via Leone Tolstoi,residential,False,True,62.849,"LINESTRING (14.8785901 37.2297754, 14.8787302 37.2297293, 14.8792654 37.2296028)",,,
333932897,Via Treviso,residential,False,False,29.587,"LINESTRING (14.8761242 37.2272704, 14.8760652 37.2270085)",,,
1161085512,Via Carlo Cattaneo,residential,False,False,54.36,"LINESTRING (14.8761242 37.2272704, 14.8755125 37.2273124)",,,
1161085512,Via Carlo Cattaneo,residential,False,True,15.956,"LINESTRING (14.8761242 37.2272704, 14.8763039 37.2272595)",,,
333932906,,residential,False,True,47.888,"LINESTRING (14.8774819 37.2282824, 14.8773939 37.2282249, 14.8772994 37.2281651, 14.8771568 37.2280714, 14.8770685 37.228005)",,,
1086294218,,residential,True,False,29.905,"LINESTRING (14.8774819 37.2282824, 14.8777031 37.2283814, 14.8777834 37.2284011)",,,
187778278,,tertiary,True,False,10.667,"LINESTRING (14.8805945 37.2307094, 14.8806095 37.2307896, 14.8806061 37.2308042)",,,
291487751,Via Francesco Guerrazzi,residential,False,True,42.059,"LINESTRING (14.880486 37.2288642, 14.8805062 37.2292421)",,,
333697109,Via Giosuè Carducci,residential,False,False,18.319,"LINESTRING (14.880486 37.2288642, 14.8802793 37.2288568)",,,
333697109,Via Giosuè Carducci,residential,False,True,17.132,"LINESTRING (14.880486 37.2288642, 14.8806793 37.2288712)",,,
333697114,Via Francesco Guerrazzi,residential,True,False,52.132,"LINESTRING (14.880486 37.2288642, 14.8804608 37.2283958)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,False,29.313000000000002,"LINESTRING (14.8812535 37.2273468, 14.8811785 37.2273376, 14.8809264 37.2273061)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,True,33.695,"LINESTRING (14.8812535 37.2273468, 14.8813393 37.2273575, 14.881572 37.2273865, 14.8816295 37.2273936)",,,
"[333697098, 291487755]",Via Armando Diaz,residential,True,False,66.361,"LINESTRING (14.8812535 37.2273468, 14.8812534 37.2274228, 14.8812532 37.2278918, 14.8812532 37.2279098, 14.8812532 37.2279436)",,,
333697099,Via Armando Diaz,residential,False,False,74.169,"LINESTRING (14.8812535 37.2273468, 14.8812537 37.2272563, 14.8812479 37.2267309, 14.8812474 37.2266798)",,,
291487746,Via Combattenti,residential,False,False,35.126,"LINESTRING (14.8825265 37.2279302, 14.8821298 37.2279344)",,,
291487746,Via Combattenti,residential,False,True,52.144,"LINESTRING (14.8825265 37.2279302, 14.8831154 37.227924)",,,
291487752,Via Sebastiano Scampolino,residential,False,False,27.265,"LINESTRING (14.8825265 37.2279302, 14.8825273 37.2281754)",,,
1087087538,Via Sebastiano Scampolino,residential,False,True,47.303,"LINESTRING (14.8825265 37.2279302, 14.8825249 37.2275048)",,,
291487757,Via Giuseppe Ricciardolo Cerasa,residential,True,False,22.032,"LINESTRING (14.8809073 37.2279497, 14.8806585 37.2279533)",,,
333697097,Via Antonio Fratti,residential,True,False,71.585,"LINESTRING (14.8809073 37.2279497, 14.8809264 37.2273061)",,,
291487744,Via Renato Imbriani,residential,False,True,48.412,"LINESTRING (14.8810788 37.2288855, 14.8810506 37.2293203)",,,
333697109,Via Giosuè Carducci,residential,False,False,17.645,"LINESTRING (14.8810788 37.2288855, 14.8808797 37.2288784)",,,
"[333697109, 333640142]",Via Giosuè Carducci,residential,False,True,14.088000000000001,"LINESTRING (14.8810788 37.2288855, 14.8812087 37.2288902, 14.8812377 37.2288884)",,,
291487757,Via Giuseppe Ricciardolo Cerasa,residential,True,False,25.683,"LINESTRING (14.8811973 37.2279442, 14.8809073 37.2279497)",,,
291488440,,residential,False,True,4.95,"LINESTRING (14.8811973 37.2279442, 14.8812532 37.2279436)",,,
291488440,,residential,False,False,4.95,"LINESTRING (14.8812532 37.2279436, 14.8811973 37.2279442)",,,
291488440,,residential,False,True,33.541,"LINESTRING (14.8812532 37.2279436, 14.8813113 37.227943, 14.8815728 37.2279402, 14.881632 37.2279396)",,,
213446189,Via Giovanni Bovio,residential,False,False,18.394,"LINESTRING (14.8801325 37.2293148, 14.879928 37.2292856)",,,
213446189,Via Giovanni Bovio,residential,False,True,18.501,"LINESTRING (14.8801325 37.2293148, 14.8803382 37.2293441)",,,
291487756,Via Aurelio Saffi,residential,False,False,52.284,"LINESTRING (14.8801325 37.2293148, 14.8800547 37.2288487)",,,
291487756,Via Aurelio Saffi,residential,False,True,48.94,"LINESTRING (14.8801325 37.2293148, 14.8802062 37.229751)",,,
291487753,Via Enrico Gaudioso,residential,False,False,20.948,"LINESTRING (14.8804608 37.2283958, 14.8802242 37.2283962)",,,
291487753,Via Enrico Gaudioso,residential,False,True,17.619,"LINESTRING (14.8804608 37.2283958, 14.8806598 37.2283957)",,,
291487753,Via Enrico Gaudioso,residential,False,False,34.494,"LINESTRING (14.8799871 37.2283965, 14.8795975 37.2283969)",,,
291487753,Via Enrico Gaudioso,residential,False,True,20.992,"LINESTRING (14.8799871 37.2283965, 14.8802242 37.2283962)",,,
333697100,Via Aurelio Saffi,residential,True,False,50.694,"LINESTRING (14.8799871 37.2283965, 14.879985 37.2284298, 14.8800547 37.2288487)",,,
291487752,Via Sebastiano Scampolino,residential,False,True,26.598,"LINESTRING (14.8825297 37.2288239, 14.8825288 37.2285847)",,,
291487759,Via dei Mutilati,residential,False,False,51.081,"LINESTRING (14.8825297 37.2288239, 14.8831066 37.2288177)",,,
291487759,Via dei Mutilati,residential,False,True,42.05,"LINESTRING (14.8825297 37.2288239, 14.8820548 37.228829)",,,
291487745,Via Antonio Fratti,residential,False,False,46.237,"LINESTRING (14.8808673 37.2292941, 14.8808797 37.2288784)",,,
333697123,Via Tommaso Campanella,residential,False,False,16.455,"LINESTRING (14.8808673 37.2292941, 14.8806844 37.2292678)",,,
333697123,Via Tommaso Campanella,residential,False,True,16.488,"LINESTRING (14.8808673 37.2292941, 14.8810506 37.2293203)",,,
291487754,Via Francesco Giarrusso,residential,True,False,24.485,"LINESTRING (14.8806591 37.2281755, 14.8806597 37.2283604, 14.8806598 37.2283957)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,False,24.344,"LINESTRING (14.8809264 37.2273061, 14.8806547 37.2272725)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,True,29.313000000000002,"LINESTRING (14.8809264 37.2273061, 14.8811785 37.2273376, 14.8812535 37.2273468)",,,
291487750,Via Idria,residential,True,False,80.663,"LINESTRING (14.8803363 37.2279576, 14.8803304 37.2272322)",,,
291487757,Via Giuseppe Ricciardolo Cerasa,residential,True,False,31.479,"LINESTRING (14.8803363 37.2279576, 14.8799808 37.2279623)",,,
291487743,Via Giovanni Verga,residential,True,False,26.624,"LINESTRING (14.8821298 37.2279344, 14.8821431 37.2276952)",,,
291487746,Via Combattenti,residential,False,True,35.126,"LINESTRING (14.8821298 37.2279344, 14.8825265 37.2279302)",,,
"[291488440, 291487746]",Via Combattenti,residential,False,False,44.078,"LINESTRING (14.8821298 37.2279344, 14.8816905 37.2279389, 14.881676 37.2279391, 14.881632 37.2279396)",,,
291487747,Via Napoli,residential,True,False,59.781,"LINESTRING (14.8799839 37.2281733, 14.8806591 37.2281755)",,,
333640153,Via Trapani,residential,True,False,24.82,"LINESTRING (14.8799839 37.2281733, 14.8799871 37.2283965)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,False,32.187,"LINESTRING (14.8803304 37.2272322, 14.8799712 37.2271876)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,True,29.061,"LINESTRING (14.8803304 37.2272322, 14.8806547 37.2272725)",,,
333640147,Via Idria,residential,False,False,60.87,"LINESTRING (14.8803304 37.2272322, 14.8803254 37.2266848)",,,
291487753,Via Enrico Gaudioso,residential,False,False,1.195,"LINESTRING (14.8806733 37.2283957, 14.8806598 37.2283957)",,,
291487753,Via Enrico Gaudioso,residential,False,True,19.54,"LINESTRING (14.8806733 37.2283957, 14.880894 37.2283954)",,,
291487758,Via Giuseppe Poerio,residential,False,True,52.876,"LINESTRING (14.8806733 37.2283957, 14.8806793 37.2288712)",,,
291487756,Via Aurelio Saffi,residential,False,True,52.284,"LINESTRING (14.8800547 37.2288487, 14.8801325 37.2293148)",,,
333697109,Via Giosuè Carducci,residential,False,False,33.589,"LINESTRING (14.8800547 37.2288487, 14.8796757 37.2288351)",,,
333697109,Via Giosuè Carducci,residential,False,True,19.906,"LINESTRING (14.8800547 37.2288487, 14.8802793 37.2288568)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,False,47.214,"LINESTRING (14.8821564 37.227459, 14.8816295 37.2273936)",,,
80723535,Via Commendator Francesco Belfiore,tertiary,False,True,33.021,"LINESTRING (14.8821564 37.227459, 14.8823459 37.2274826, 14.8825249 37.2275048)",,,
291487746,Via Combattenti,residential,False,False,52.144,"LINESTRING (14.8831154 37.227924, 14.8825265 37.2279302)",,,
291487746,Via Combattenti,residential,False,True,52.215,"LINESTRING (14.8831154 37.227924, 14.8837051 37.2279177)",,,
1087087499,Via Luigi Rizzo,residential,False,False,38.419,"LINESTRING (14.8831154 37.227924, 14.8831188 37.2275785)",,,
1087087499,Via Luigi Rizzo,residential,False,True,27.944,"LINESTRING (14.8831154 37.227924, 14.8831129 37.2281753)",,,
291487753,Via Enrico Gaudioso,residential,False,False,20.992,"LINESTRING (14.8802242 37.2283962, 14.8799871 37.2283965)",,,
291487753,Via Enrico Gaudioso,residential,False,True,20.948,"LINESTRING (14.8802242 37.2283962, 14.8804608 37.2283958)",,,
