osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,ref,junction,width
103822055,Via Vicenza,residential,False,False,131.578,"LINESTRING (11.6165884 45.51836, 11.6178039 45.5175385)",,,,,,
103822055,Via Vicenza,residential,False,True,51.295,"LINESTRING (11.6165884 45.51836, 11.6161146 45.5186803)",,,,,,
102784470,Via Trento,residential,False,False,130.574,"LINESTRING (11.6161341 45.5180283, 11.6173226 45.5172004)",,,,,,
102784472,Via Padova,residential,False,False,49.208,"LINESTRING (11.6161341 45.5180283, 11.6156968 45.517709)",,,,,,
102784472,Via Padova,residential,False,True,51.12,"LINESTRING (11.6161341 45.5180283, 11.6165884 45.51836)",,,,,,
102784471,Via Trieste,residential,False,False,129.78,"LINESTRING (11.6156968 45.517709, 11.6168165 45.5168449)",,,,,,
102784472,Via Padova,residential,False,False,51.478,"LINESTRING (11.6156968 45.517709, 11.6152353 45.5173777)",,,,,,
102784472,Via Padova,residential,False,True,49.208,"LINESTRING (11.6156968 45.517709, 11.6161341 45.5180283)",,,,,,
102784472,Via Padova,residential,False,True,51.478,"LINESTRING (11.6152353 45.5173777, 11.6156968 45.517709)",,,,,,
124263325,Via Treviso,residential,False,True,57.06,"LINESTRING (11.6152353 45.5173777, 11.6148854 45.5178285)",,,,,,
124263325,Via Treviso,residential,False,False,132.6,"LINESTRING (11.6152353 45.5173777, 11.6156824 45.5168016, 11.6158985 45.5165839, 11.6161889 45.5164041)",,,,,,
102784475,Via Venezia,residential,False,False,97.459,"LINESTRING (11.6191024 45.5190608, 11.6195317 45.5187367, 11.6198724 45.5183739)",,,,,,
464758612,Via Camisana,unclassified,False,False,63.738,"LINESTRING (11.6191024 45.5190608, 11.6185251 45.5190452, 11.6184076 45.5190357, 11.6183506 45.5190233, 11.6182921 45.5190081)",,50,,,,
464758612,Via Camisana,unclassified,False,True,185.195,"LINESTRING (11.6191024 45.5190608, 11.6193271 45.5190654, 11.6194379 45.5190673, 11.6196196 45.5190643, 11.6196535 45.5190637, 11.6214666 45.5189136)",,50,,,,
102784475,Via Venezia,residential,False,True,97.459,"LINESTRING (11.6198724 45.5183739, 11.6195317 45.5187367, 11.6191024 45.5190608)",,,,,,
102784477,Via Bolzano,residential,False,False,70.89,"LINESTRING (11.6214666 45.5189136, 11.621371 45.5182796)",,,,,,
464758612,Via Camisana,unclassified,False,False,185.195,"LINESTRING (11.6214666 45.5189136, 11.6196535 45.5190637, 11.6196196 45.5190643, 11.6194379 45.5190673, 11.6193271 45.5190654, 11.6191024 45.5190608)",,50,,,,
102784477,Via Bolzano,residential,False,False,70.588,"LINESTRING (11.621371 45.5182796, 11.6212758 45.5176483)",,,,,,
102784477,Via Bolzano,residential,False,True,70.89,"LINESTRING (11.621371 45.5182796, 11.6214666 45.5189136)",,,,,,
102784490,Via Udine,residential,False,True,80.947,"LINESTRING (11.621371 45.5182796, 11.6203391 45.5183643)",,,,,,
102784477,Via Bolzano,residential,False,True,70.588,"LINESTRING (11.6212758 45.5176483, 11.621371 45.5182796)",,,,,,
102784479,Via Monza,residential,False,False,124.624,"LINESTRING (11.6212758 45.5176483, 11.6223931 45.5168463)",,,,,,
102784477,Via Bolzano,residential,False,False,76.675,"LINESTRING (11.6212758 45.5176483, 11.6207633 45.5172786, 11.6205901 45.5171537)",,,,,,
102784479,Via Monza,residential,False,True,124.624,"LINESTRING (11.6223931 45.5168463, 11.6212758 45.5176483)",,,,,,
102784484,Via Bologna,residential,False,False,51.482,"LINESTRING (11.6228438 45.5165409, 11.6233097 45.5162126)",,,,,,
102784484,Via Bologna,residential,False,True,51.482,"LINESTRING (11.6233097 45.5162126, 11.6228438 45.5165409)",,,,,,
102784488,Via Merano,residential,False,True,78.254,"LINESTRING (11.6233097 45.5162126, 11.6226725 45.5157746, 11.6225927 45.5157198)",,,,,,
102784490,Via Udine,residential,False,False,80.947,"LINESTRING (11.6203391 45.5183643, 11.621371 45.5182796)",,,,,,
120476585,Via Roma,primary,True,False,47.821,"LINESTRING (11.6162151 45.5198944, 11.6163546 45.5198541, 11.6164368 45.5198113, 11.6166745 45.5196929, 11.6167406 45.5196794)",2,30,,,,
361766261,Via Roma,primary,True,False,12.883000000000001,"LINESTRING (11.6162151 45.5198944, 11.616244 45.5198987, 11.6162697 45.5199121, 11.6162844 45.5199474, 11.6162662 45.519981)",2,30,,,roundabout,
361766258,Via Roma,primary,True,False,16.977,"LINESTRING (11.6162662 45.519981, 11.6161943 45.5200255, 11.6161384 45.5200545, 11.6160903 45.5200691)",2,30,,,roundabout,
120476577,Via Roma,primary,True,False,21.984,"LINESTRING (11.6160076 45.5200159, 11.6160249 45.5199798, 11.616101 45.5199417, 11.6161675 45.5199057, 11.6162151 45.5198944)",2,30,,,roundabout,
120476583,Via Roma,primary,True,False,20.172,"LINESTRING (11.6160903 45.5200691, 11.6158829 45.5201777)",2,30,,,,
361766259,Via Roma,primary,True,False,9.71,"LINESTRING (11.6160903 45.5200691, 11.6160569 45.5200674, 11.6160231 45.5200458, 11.6160076 45.5200159)",2,30,,,roundabout,
120476583,Via Roma,primary,True,False,31.828,"LINESTRING (11.6158829 45.5201777, 11.6156679 45.5202959, 11.6156178 45.5203215, 11.6155475 45.5203359)",2,30,,,,
170081552,Via Roma,residential,True,False,10.363,"LINESTRING (11.6158829 45.5201777, 11.6158216 45.5201977, 11.6157989 45.5202004, 11.6157774 45.5201968, 11.6157589 45.520191)",,,,,,
724520429,Via Roma,primary,False,True,2.812,"LINESTRING (11.6155475 45.5203359, 11.6155191 45.5203515)",2,50,,,,
120476586,Via Roma,primary,True,False,23.331000000000003,"LINESTRING (11.6155475 45.5203359, 11.6155871 45.5202885, 11.6156309 45.5202639, 11.6157589 45.520191)",2,30,,,,
124263325,Via Treviso,residential,False,True,71.822,"LINESTRING (11.6201672 45.5154397, 11.6192518 45.5155156)",,,,,,
53199263,Via Longare,secondary,False,True,177.67399999999998,"LINESTRING (11.6201672 45.5154397, 11.6202543 45.5156463, 11.6206909 45.5167736, 11.6207545 45.5168574, 11.6208148 45.516909, 11.6208732 45.5169423)",1,,,SP27,,
124263328,Via Rovigo,residential,False,False,108.139,"LINESTRING (11.6187345 45.5169202, 11.6185913 45.5173727, 11.6180832 45.5177365)",,,,,,
124263328,Via Rovigo,residential,False,True,233.51,"LINESTRING (11.6187345 45.5169202, 11.6188833 45.5164499, 11.6188522 45.5163977, 11.6186099 45.5163498, 11.6184422 45.5163455, 11.6170072 45.5166894, 11.6168165 45.5168449)",,,,,,
124263329,Via Belluno,residential,False,False,112.16199999999999,"LINESTRING (11.6187345 45.5169202, 11.618554 45.5168983, 11.6177402 45.5171072, 11.6174613 45.5172979)",,,,,,
102784468,Via Verona,residential,False,False,30.956,"LINESTRING (11.6180832 45.5177365, 11.6178039 45.5175385)",,,,,,
102784468,Via Verona,residential,False,True,93.154,"LINESTRING (11.6180832 45.5177365, 11.6187828 45.5182228, 11.618848 45.5182681, 11.618932 45.5183265)",,,,,,
124263328,Via Rovigo,residential,False,True,108.139,"LINESTRING (11.6180832 45.5177365, 11.6185913 45.5173727, 11.6187345 45.5169202)",,,,,,
102784468,Via Verona,residential,False,False,15.308,"LINESTRING (11.6174613 45.5172979, 11.6173226 45.5172004)",,,,,,
102784468,Via Verona,residential,False,True,37.793,"LINESTRING (11.6174613 45.5172979, 11.6178039 45.5175385)",,,,,,
124263329,Via Belluno,residential,False,True,112.16199999999999,"LINESTRING (11.6174613 45.5172979, 11.6177402 45.5171072, 11.618554 45.5168983, 11.6187345 45.5169202)",,,,,,
138713542,Via Quattro Novembre,residential,True,False,78.433,"LINESTRING (11.6110242 45.5216216, 11.6112259 45.5216728, 11.6113515 45.5216701, 11.6113895 45.5216781, 11.6117265 45.5220025, 11.6117584 45.5220332)",,50,,,,
640476751,Via Roma,primary,False,False,13.022,"LINESTRING (11.6116258 45.5221045, 11.6117584 45.5220332)",2,50,,,,
400303530,Via Roma,primary,False,True,69.368,"LINESTRING (11.6116258 45.5221045, 11.61121 45.5223142, 11.6108976 45.5224634)",2,50,,,,
400303530,Via Roma,primary,False,False,69.368,"LINESTRING (11.6108976 45.5224634, 11.61121 45.5223142, 11.6116258 45.5221045)",2,50,,,,
724520429,Via Roma,primary,False,False,2.812,"LINESTRING (11.6155191 45.5203515, 11.6155475 45.5203359)",2,50,,,,
131994060,Via Piave,residential,False,True,142.15300000000002,"LINESTRING (11.6155191 45.5203515, 11.615549 45.5203802, 11.6155604 45.5203911, 11.6165774 45.5213659, 11.6165958 45.5213836)",,,,,,
724520429,Via Roma,primary,False,True,68.167,"LINESTRING (11.6155191 45.5203515, 11.6151872 45.5205098, 11.6149176 45.5206561, 11.614808 45.5207082)",2,50,,,,
131994061,Via Europa,residential,False,True,168.99099999999999,"LINESTRING (11.6196861 45.5178015, 11.6193603 45.5173678, 11.6193332 45.5172651, 11.6193419 45.5171272, 11.6194587 45.5167271, 11.6194976 45.5166241, 11.6195387 45.5165756, 11.6196144 45.5165346, 11.6197009 45.5165149, 11.6197939 45.5165195, 11.619822 45.516521)",,,,,,4.5
362315366,Via Roma,primary,False,False,100.745,"LINESTRING (11.6196861 45.5178015, 11.6203027 45.5173576, 11.6205901 45.5171537)",2,50,,,,
362315366,Via Roma,primary,False,True,82.82600000000001,"LINESTRING (11.6196861 45.5178015, 11.6195423 45.5178995, 11.618932 45.5183265)",2,50,,,,
640476750,Via Roma,primary,False,False,6.726,"LINESTRING (11.6117584 45.5220332, 11.6118284 45.5219978)",2,50,,,,
640476751,Via Roma,primary,False,True,13.022,"LINESTRING (11.6117584 45.5220332, 11.6116258 45.5221045)",2,50,,,,
194159330,Via Gheto,residential,False,False,84.538,"LINESTRING (11.6120605 45.5212814, 11.6125323 45.5211591, 11.6127527 45.5214829, 11.6127603 45.5214941, 11.6127828 45.5215272)",,,,,,
194159330,Via Gheto,residential,False,True,84.53800000000001,"LINESTRING (11.6127828 45.5215272, 11.6127603 45.5214941, 11.6127527 45.5214829, 11.6125323 45.5211591, 11.6120605 45.5212814)",,,,,,
"[361766256, 99857775, 640476749, 99857773]",Via Roma,primary,False,False,144.993,"LINESTRING (11.6127828 45.5215272, 11.6128905 45.5214843, 11.6131431 45.521396, 11.6131871 45.5213806, 11.6132173 45.52137, 11.6133221 45.5213333, 11.6139428 45.521126, 11.6140482 45.5210912, 11.6141204 45.5210639, 11.6141749 45.5210415, 11.614341 45.5209579, 11.6144196 45.5209136)",2,50,yes,,,
640476749,Via Roma,primary,False,True,90.92699999999999,"LINESTRING (11.6127828 45.5215272, 11.612772 45.5215316, 11.6121382 45.5218429, 11.6120192 45.5219013, 11.6118284 45.5219978)",2,50,,,,
120476580,Via Roma,primary,False,False,2.571,"LINESTRING (11.6167406 45.5196794, 11.6167676 45.5196661)",2,50,,,,
120476581,Via Roma,primary,True,False,50.527,"LINESTRING (11.6167406 45.5196794, 11.6166946 45.5197415, 11.6163877 45.5199024, 11.6162662 45.519981)",2,30,,,,
131994061,Via Europa,residential,False,False,168.991,"LINESTRING (11.619822 45.516521, 11.6197939 45.5165195, 11.6197009 45.5165149, 11.6196144 45.5165346, 11.6195387 45.5165756, 11.6194976 45.5166241, 11.6194587 45.5167271, 11.6193419 45.5171272, 11.6193332 45.5172651, 11.6193603 45.5173678, 11.6196861 45.5178015)",,,,,,4.5
362315370,,residential,False,True,64.673,"LINESTRING (11.6136866 45.5230037, 11.6130388 45.5233112, 11.6129977 45.5233281)",,,,,,
131992586,Via dei Bersaglieri,residential,True,False,138.439,"LINESTRING (11.6129977 45.5233281, 11.6122172 45.5225304, 11.612019 45.5223303, 11.6119911 45.5223021)",,50,,,,
362315370,,residential,False,False,64.673,"LINESTRING (11.6129977 45.5233281, 11.6130388 45.5233112, 11.6136866 45.5230037)",,,,,,
120476588,Via Guglielmo Marconi,unclassified,False,True,109.71600000000001,"LINESTRING (11.614758 45.5208938, 11.6149635 45.5210762, 11.6150976 45.521194, 11.615252 45.5212955, 11.6157554 45.5215834)",,,,,,
724520435,Via Guglielmo Marconi,unclassified,True,False,12.172999999999998,"LINESTRING (11.614758 45.5208938, 11.6147017 45.5208722, 11.6146581 45.5208622, 11.6146128 45.5208559)",,,,,,
640476745,Via dei Bersaglieri,residential,False,True,20.747,"LINESTRING (11.6118393 45.5221488, 11.6119911 45.5223021)",,50,,,,
640476747,Via dei Bersaglieri,residential,True,False,17.537999999999997,"LINESTRING (11.6118393 45.5221488, 11.6117428 45.5221167, 11.6116258 45.5221045)",,50,,,,
131994060,Via Piave,residential,False,False,142.153,"LINESTRING (11.6165958 45.5213836, 11.6165774 45.5213659, 11.6155604 45.5203911, 11.615549 45.5203802, 11.6155191 45.5203515)",,,,,,
539596441,Via dei Lancieri,residential,False,True,106.72999999999999,"LINESTRING (11.6156446 45.5225401, 11.6157163 45.521921, 11.6157554 45.5215834)",,,,,,
640476745,Via dei Bersaglieri,residential,False,False,20.747,"LINESTRING (11.6119911 45.5223021, 11.6118393 45.5221488)",,50,,,,
640476750,Via Roma,primary,False,True,6.726,"LINESTRING (11.6118284 45.5219978, 11.6117584 45.5220332)",2,50,,,,
640476748,Via dei Bersaglieri,residential,True,False,16.862,"LINESTRING (11.6118284 45.5219978, 11.6118265 45.5220856, 11.6118393 45.5221488)",,50,,,,
640476749,Via Roma,primary,False,False,90.927,"LINESTRING (11.6118284 45.5219978, 11.6120192 45.5219013, 11.6121382 45.5218429, 11.612772 45.5215316, 11.6127828 45.5215272)",2,50,,,,
696916150,Via Chiesa Vecchia,residential,False,False,48.32,"LINESTRING (11.6191266 45.5159412, 11.6192518 45.5155156)",,,,,,
124263325,Via Treviso,residential,False,False,71.822,"LINESTRING (11.6192518 45.5155156, 11.6201672 45.5154397)",,,,,,
696916150,Via Chiesa Vecchia,residential,False,True,48.32,"LINESTRING (11.6192518 45.5155156, 11.6191266 45.5159412)",,,,,,
124263325,Via Treviso,residential,False,True,34.73,"LINESTRING (11.6192518 45.5155156, 11.6189011 45.5155447, 11.6188136 45.5155659)",,,,,,
124263325,Via Treviso,residential,False,False,34.73,"LINESTRING (11.6188136 45.5155659, 11.6189011 45.5155447, 11.6192518 45.5155156)",,,,,,
124263325,Via Treviso,residential,False,True,225.07999999999998,"LINESTRING (11.6188136 45.5155659, 11.6186863 45.5155968, 11.6166042 45.5162279, 11.6161889 45.5164041)",,,,,,
696916151,Via Ghiacciaia,residential,False,False,76.11200000000001,"LINESTRING (11.6188136 45.5155659, 11.6181992 45.5155742, 11.6181099 45.5155699, 11.6178511 45.5155094)",,,,,,
696916151,Via Ghiacciaia,residential,False,True,76.112,"LINESTRING (11.6178511 45.5155094, 11.6181099 45.5155699, 11.6181992 45.5155742, 11.6188136 45.5155659)",,,,,,
724520429,Via Roma,primary,False,False,68.167,"LINESTRING (11.614808 45.5207082, 11.6149176 45.5206561, 11.6151872 45.5205098, 11.6155191 45.5203515)",2,50,,,,
724520433,Via Roma,primary,True,False,13.405,"LINESTRING (11.614808 45.5207082, 11.6147572 45.5207427, 11.6147233 45.5207697, 11.614698 45.5207999)",,,,SR11,,
724520430,Via Roma,primary,True,False,12.484000000000002,"LINESTRING (11.6146128 45.5208559, 11.6145808 45.5208544, 11.6145513 45.5208457, 11.6145275 45.5208306, 11.6145121 45.5208109, 11.6145068 45.5207888)",,50,,SR11,roundabout,
