osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge,tunnel
103519550,Via ai Raschi,residential,False,True,228.84799999999998,"LINESTRING (9.3955267 46.3172653, 9.3957077 46.3174173, 9.395755 46.317451, 9.3958101 46.3175235, 9.3958839 46.3176148, 9.3959066 46.3176418, 9.3961788 46.3179656, 9.3962649 46.3180504, 9.3965419 46.3183235, 9.3970668 46.3189442, 9.3971277 46.3189956)",,,,,,
103519574,Via Aldo Moro,residential,False,False,154.52800000000002,"LINESTRING (9.3955267 46.3172653, 9.3955778 46.3172366, 9.3956591 46.3171875, 9.3959422 46.3170162, 9.3960256 46.3169503, 9.3960857 46.3168909, 9.396212 46.3167266, 9.3963351 46.3165502, 9.3964259 46.3164418, 9.3965219 46.316348, 9.3966691 46.3162643, 9.3967919 46.3162192)",,,,,,
290832827,Via Erminio Juvalta,residential,False,True,189.55,"LINESTRING (9.3941159 46.3165155, 9.3933646 46.3170002, 9.3932373 46.3170952, 9.3930489 46.3171773, 9.3927766 46.317253, 9.3923322 46.3173709, 9.3920964 46.317447)",,,,,,
1028205889,Via Giovan Battista Tognoni,residential,False,False,139.051,"LINESTRING (9.3941159 46.3165155, 9.3938868 46.316315, 9.3937559 46.3161639, 9.3936573 46.3160753, 9.3935226 46.3159773, 9.3934178 46.3159267, 9.3932935 46.3158832, 9.3928428 46.3157811, 9.3927704 46.315748)",,,,,,
1028205889,Via Giovan Battista Tognoni,residential,False,True,106.22900000000001,"LINESTRING (9.3941159 46.3165155, 9.3942401 46.316553, 9.3944719 46.3167154, 9.3946441 46.316831, 9.3948583 46.3169561, 9.3949301 46.3169933, 9.3950629 46.3170249, 9.3952293 46.3170308)",,,,,,
412428741,Viale Roma,primary,False,True,262.69000000000005,"LINESTRING (9.3998026 46.3180782, 9.399803 46.317949, 9.3997889 46.3177662, 9.3997817 46.3177259, 9.399771 46.3176855, 9.3997287 46.3175507, 9.3996472 46.3173499, 9.3995269 46.3171766, 9.3992837 46.3169234, 9.3990024 46.3166307, 9.3988537 46.3164584, 9.3987256 46.316305, 9.3985702 46.3161098, 9.3984584 46.3159536)",,SS36,50,,,
995436322,Viale Roma,primary,True,False,42.86,"LINESTRING (9.3998026 46.3180782, 9.3997959 46.3182222, 9.3998094 46.3183167, 9.3998908 46.3184519)",,SS36,50,,,
412428741,Viale Roma,primary,False,False,18.508,"LINESTRING (9.3981409 46.3153737, 9.3982253 46.3155296)",,SS36,50,,,
103519545,Via Mario del Grosso,residential,False,False,82.097,"LINESTRING (9.3981409 46.3153737, 9.3980013 46.3154635, 9.3978636 46.3159943, 9.3978394 46.3160595)",,,,,,
121268387,Via privata Cavaliere Costante Sterlocchi,residential,False,True,150.71599999999998,"LINESTRING (9.396425 46.3210455, 9.3963936 46.3208919, 9.396346 46.3207153, 9.3962955 46.3205265, 9.3962675 46.3203766, 9.3963758 46.3203419, 9.3963478 46.3202065, 9.3962708 46.3199792, 9.3962288 46.319868, 9.3961399 46.3197768)",,,,,,
1024376228,Via Giosuè Carducci,secondary,False,False,19.861,"LINESTRING (9.396425 46.3210455, 9.3962418 46.3210489, 9.3961665 46.3210469)",2,SS36,50,,,
1024376228,Via Giosuè Carducci,secondary,False,True,78.827,"LINESTRING (9.396425 46.3210455, 9.3966702 46.321028, 9.3972285 46.3209881, 9.3973515 46.3209769, 9.3974449 46.3209664)",2,SS36,50,,,
412428741,Viale Roma,primary,False,True,18.508,"LINESTRING (9.3982253 46.3155296, 9.3981409 46.3153737)",,SS36,50,,,
995741944,Strada di Tanno,residential,True,False,11.406,"LINESTRING (9.3982253 46.3155296, 9.3983641 46.3155661)",1,,,,,
412428741,Viale Roma,primary,False,False,29.134,"LINESTRING (9.3982253 46.3155296, 9.3983016 46.3156683, 9.398359 46.3157748)",,SS36,50,,,
412428741,Viale Roma,primary,False,True,21.297,"LINESTRING (9.3984584 46.3159536, 9.398359 46.3157748)",,SS36,50,,,
215813733,Via al Portone Vecchio,residential,False,False,265.945,"LINESTRING (9.3984584 46.3159536, 9.3983967 46.3160403, 9.3983967 46.3161093, 9.3984445 46.3162399, 9.3984467 46.3163554, 9.3984206 46.3164875, 9.3984097 46.316588, 9.398401 46.3166721, 9.3984295 46.3167125, 9.3984646 46.3167464, 9.3985097 46.3168041, 9.3985553 46.3168867, 9.3985835 46.3169482, 9.3986227 46.3170847, 9.3986574 46.3172138, 9.3987204 46.3173308, 9.3987943 46.3174794, 9.3989225 46.3176505, 9.3990811 46.317799, 9.3992245 46.3179281, 9.3992853 46.3179806, 9.3994331 46.3181442)",,,,,,
412428741,Viale Roma,primary,False,False,262.69,"LINESTRING (9.3984584 46.3159536, 9.3985702 46.3161098, 9.3987256 46.316305, 9.3988537 46.3164584, 9.3990024 46.3166307, 9.3992837 46.3169234, 9.3995269 46.3171766, 9.3996472 46.3173499, 9.3997287 46.3175507, 9.399771 46.3176855, 9.3997817 46.3177259, 9.3997889 46.3177662, 9.399803 46.317949, 9.3998026 46.3180782)",,SS36,50,,,
1024376228,Via Giosuè Carducci,secondary,False,False,23.64,"LINESTRING (9.3958791 46.3210302, 9.3955714 46.3210238)",2,SS36,50,,,
1024376228,Via Giosuè Carducci,secondary,False,True,22.148,"LINESTRING (9.3958791 46.3210302, 9.3961665 46.3210469)",2,SS36,50,,,
215813719,Vicolo al Campo Sportivo,residential,False,False,168.526,"LINESTRING (9.3958791 46.3210302, 9.395842 46.3208603, 9.3957942 46.3208266, 9.3956219 46.3206248, 9.3954417 46.3205197, 9.3948949 46.3204317, 9.3946525 46.3203223, 9.3945624 46.3202364, 9.3944842 46.3201322, 9.3944355 46.3200506)",,,,,,
83994303,Viale Consoli Chiavennaschi,primary,False,True,115.086,"LINESTRING (9.3978928 46.320678, 9.3982713 46.3202431, 9.3986592 46.3197886)",2,SS36,50,,,
510494017,Viale Consoli Chiavennaschi,primary,True,False,18.078,"LINESTRING (9.3978928 46.320678, 9.3978575 46.3207468, 9.3978398 46.3207883, 9.3978112 46.3208302)",,SS36,,,,
71286036,Piazza Giuseppe Verdi,primary,True,False,2.558,"LINESTRING (9.3997308 46.3184609, 9.399757 46.3184467)",,SS36,,roundabout,,
215813733,Via al Portone Vecchio,residential,False,True,41.986000000000004,"LINESTRING (9.3997308 46.3184609, 9.399473 46.3181871, 9.3994331 46.3181442)",,,,,,
83994303,Viale Consoli Chiavennaschi,primary,False,False,115.086,"LINESTRING (9.3986592 46.3197886, 9.3982713 46.3202431, 9.3978928 46.320678)",2,SS36,50,,,
103519550,Via ai Raschi,residential,False,False,147.248,"LINESTRING (9.3986592 46.3197886, 9.3985351 46.319719, 9.3984414 46.3196577, 9.3983518 46.3196065, 9.3982552 46.31954, 9.3980895 46.3194636, 9.3979207 46.319381, 9.3977804 46.3193112, 9.3971277 46.3189956)",,,,,,
"[83994304, 995436325, 993737814]",Viale Consoli Chiavennaschi,primary,False,True,137.202,"LINESTRING (9.3986592 46.3197886, 9.3987433 46.3196915, 9.3988987 46.3195122, 9.3989117 46.3194972, 9.3990636 46.3193217, 9.3990996 46.3192805, 9.3993163 46.3190213, 9.3995298 46.3187686, 9.399567 46.3187259)",,SS36,50,,yes,
993737815,Via Santa Rosalia,living_street,False,True,107.225,"LINESTRING (9.3986592 46.3197886, 9.3987198 46.3198442, 9.3988227 46.3199039, 9.3989141 46.3199287, 9.3990022 46.3199565, 9.39911 46.3200158, 9.3992047 46.3200538, 9.3992932 46.3200879, 9.399412 46.3201281, 9.3996049 46.3202345, 9.3997616 46.3203584)",,,,,,
1024376228,Via Giosuè Carducci,secondary,False,True,144.736,"LINESTRING (9.3927328 46.3209513, 9.3928484 46.3209486, 9.393083 46.3209566, 9.3932897 46.3209624, 9.3934862 46.3209716, 9.3937383 46.3209736, 9.3938582 46.3209746, 9.3938944 46.3209737, 9.3946159 46.3209944)",2,SS36,50,,,
290832814,Via Enrico Fermi,residential,False,True,126.148,"LINESTRING (9.3939188 46.3183868, 9.3935796 46.3185276, 9.3932123 46.3187095, 9.392579 46.3190413)",,,,,,
295329178,Via Alessandro Volta,secondary,False,False,174.82000000000002,"LINESTRING (9.3939188 46.3183868, 9.3932473 46.3180665, 9.392993 46.3179452, 9.3925146 46.3176874, 9.3922937 46.3175517, 9.3920964 46.317447)",2,,50,,,
295329178,Via Alessandro Volta,secondary,False,True,78.119,"LINESTRING (9.3939188 46.3183868, 9.3943678 46.3185996, 9.3945714 46.318696, 9.3947624 46.3187792)",2,,50,,,
71079954,Via Giuseppe Mazzini,residential,False,True,148.302,"LINESTRING (9.4019517 46.3187748, 9.4019518 46.318697, 9.401975 46.3186334, 9.4021109 46.3184613, 9.4024454 46.3181656, 9.4025282 46.3180612, 9.4025642 46.3179643, 9.4025966 46.3178417, 9.4026796 46.3175724)",,,,,,
71079963,Corso Risorgimento,unclassified,False,False,125.72899999999998,"LINESTRING (9.4019517 46.3187748, 9.4022482 46.3188073, 9.4026255 46.3188506, 9.4033028 46.3189282, 9.4035274 46.3190291)",,,,,,
71079963,Corso Risorgimento,unclassified,False,True,134.679,"LINESTRING (9.4019517 46.3187748, 9.4016759 46.3187408, 9.4009811 46.3186559, 9.4002248 46.3185638)",,,,,,
1028205884,Via Antonio Vanossi,residential,False,False,41.93599999999999,"LINESTRING (9.4019517 46.3187748, 9.4019788 46.3189102, 9.4020155 46.3190652, 9.402035 46.3191475)",,,,,,
71079959,Via Candida Lena Perpenti,living_street,False,False,122.907,"LINESTRING (9.4022378 46.3199948, 9.4024171 46.3200604, 9.4025044 46.3200924, 9.4026523 46.3201465, 9.4029508 46.3203375, 9.4030182 46.3203866, 9.4031764 46.3205017, 9.403365 46.3206219, 9.4033954 46.3206409, 9.4034356 46.3206661, 9.4034687 46.3206869)",,,,,,
1028205884,Via Antonio Vanossi,residential,False,True,75.415,"LINESTRING (9.4022378 46.3199948, 9.4022109 46.3198577, 9.4021741 46.3196617, 9.4021153 46.3194623, 9.4020853 46.3193604, 9.4020772 46.3193261)",,,,,,
1086025180,Via Suor Maria Laura Mainetti,living_street,False,True,80.49499999999999,"LINESTRING (9.4022378 46.3199948, 9.4021643 46.3199801, 9.4020308 46.3199533, 9.4017221 46.3198915, 9.4014441 46.3198996, 9.4012113 46.3199063)",,,,,,
71079956,Via dei Cappuccini,residential,False,False,30.106,"LINESTRING (9.4031596 46.3219855, 9.4029317 46.3217652)",,,,,,
71079956,Via dei Cappuccini,residential,False,True,19.234,"LINESTRING (9.4031596 46.3219855, 9.4033178 46.3221196)",,,,,,
71079960,Vicolo dei Mulini,residential,False,False,91.975,"LINESTRING (9.4031596 46.3219855, 9.4031044 46.3220191, 9.4028108 46.3221974, 9.4027205 46.3222465, 9.402483 46.3223626, 9.4022117 46.322489)",,,,,,
71079955,Vicolo Ludovico Castelvetro,living_street,False,False,95.465,"LINESTRING (9.4043431 46.3216686, 9.4041692 46.3217395, 9.4040828 46.3217647, 9.4040637 46.3217689, 9.4040468 46.3217642, 9.4040331 46.321765, 9.4039161 46.3217835, 9.4038458 46.3218126, 9.4035577 46.3219524, 9.4034856 46.3219971, 9.4034259 46.3220394, 9.403352 46.3220984, 9.4033178 46.3221196)",,,,,,
1085211155,Via Francesco Dolzino,living_street,False,False,39.022000000000006,"LINESTRING (9.4043431 46.3216686, 9.4044254 46.3217518, 9.4044637 46.3217945, 9.4046161 46.3219645)",,,,,,
1085211155,Via Francesco Dolzino,living_street,False,True,22.167,"LINESTRING (9.4043431 46.3216686, 9.4042177 46.3215482, 9.4041727 46.3215077)",,,,,,
442572289,Via Francesco Dolzino,living_street,False,False,94.80499999999999,"LINESTRING (9.401756 46.3205239, 9.4019819 46.3205908, 9.4020269 46.3206077, 9.4022825 46.3207037, 9.4024176 46.3207495, 9.4025629 46.3208035, 9.402756 46.3208842, 9.4028475 46.3209203)",,,,,,
"[442572289, 1085583289]","['Via Francesco Dolzino', 'Piazza Rodolfo Pestalozzi']",living_street,False,"[False, True]",77.556,"LINESTRING (9.401756 46.3205239, 9.4017219 46.3205037, 9.4016529 46.3204628, 9.4016063 46.3204352, 9.4013583 46.3202881, 9.4011549 46.3201667, 9.4011296 46.3201516, 9.4010665 46.320109, 9.4009899 46.3200699)",,,,,,
"[1176862200, 1024376184, 1024376183]","['Via Giulio Chiarelli', 'Piazzetta Ernesto Ploncher']",living_street,False,True,100.982,"LINESTRING (9.401756 46.3205239, 9.4018755 46.3206566, 9.4019613 46.3207381, 9.4019964 46.3207673, 9.4020088 46.3207787, 9.402126 46.3208921, 9.4022242 46.3209986, 9.4024836 46.3212797)",,,,,,yes
1086025180,Via Suor Maria Laura Mainetti,living_street,False,False,80.495,"LINESTRING (9.4012113 46.3199063, 9.4014441 46.3198996, 9.4017221 46.3198915, 9.4020308 46.3199533, 9.4021643 46.3199801, 9.4022378 46.3199948)",,,,,,
516815359,Via dei Vescovi Giani,living_street,False,True,25.899,"LINESTRING (9.4043855 46.321327, 9.4041727 46.3215077)",,,,,,
995741990,Piazza San Pietro,living_street,False,False,13.007,"LINESTRING (9.4043855 46.321327, 9.4042798 46.3212356)",,,,,,
71286036,Piazza Giuseppe Verdi,primary,True,False,10.172,"LINESTRING (9.3996946 46.3185451, 9.399692 46.3185147, 9.3997046 46.3184854, 9.3997308 46.3184609)",,SS36,,roundabout,,
442572287,Via Mario del Grosso,residential,True,False,425.03299999999996,"LINESTRING (9.3996946 46.3185451, 9.3993949 46.3185445, 9.3982119 46.318542, 9.3980052 46.3185183, 9.39788 46.3184805, 9.3977523 46.3184401, 9.3976549 46.3183809, 9.397582 46.3183181, 9.397507 46.3182127, 9.3974607 46.3180666, 9.3974755 46.3178349, 9.3975441 46.3175357, 9.3976785 46.3168731, 9.3977673 46.3164679, 9.3978334 46.3161074, 9.3978394 46.3160595)",,,,,,
71079956,Via dei Cappuccini,residential,False,False,47.028000000000006,"LINESTRING (9.4037971 46.3223807, 9.4036712 46.3223175, 9.4035022 46.3222407, 9.4033178 46.3221196)",,,,,,
894226441,Via dei Cappuccini,living_street,False,False,75.19900000000001,"LINESTRING (9.4037971 46.3223807, 9.4038492 46.322413, 9.403942 46.3224959, 9.4039858 46.3225611, 9.4040401 46.3226769, 9.4040803 46.3228464, 9.4041555 46.3229954)",,,,,,
71286036,Piazza Giuseppe Verdi,primary,True,False,2.434,"LINESTRING (9.3997057 46.3185656, 9.3996946 46.3185451)",,SS36,,roundabout,,
71286036,Piazza Giuseppe Verdi,primary,True,False,2.811,"LINESTRING (9.3998239 46.3186129, 9.3997875 46.3186102)",,SS36,,roundabout,,
300703606,Via Carlo Pedretti,living_street,False,True,92.385,"LINESTRING (9.3998239 46.3186129, 9.40025 46.3192461, 9.4002885 46.319376)",,,,,,
71286036,Piazza Giuseppe Verdi,primary,True,False,5.804,"LINESTRING (9.3998908 46.3184519, 9.3999185 46.3184696, 9.3999375 46.3184922)",,SS36,,roundabout,,
71286035,Viale Consoli Chiavennaschi,primary,True,False,21.266,"LINESTRING (9.3997875 46.3186102, 9.399567 46.3187259)",,SS36,50,,,
71286036,Piazza Giuseppe Verdi,primary,True,False,8.217,"LINESTRING (9.3997875 46.3186102, 9.3997545 46.3186009, 9.3997265 46.3185856, 9.3997057 46.3185656)",,SS36,,roundabout,,
71286201,Largo dei Valichi Alpini Antonino Pio,primary,True,False,6.302,"LINESTRING (9.3978112 46.3208302, 9.3978176 46.3208486, 9.3978182 46.3208675, 9.397813 46.320886)",,SS36,50,roundabout,,
71286201,Largo dei Valichi Alpini Antonino Pio,primary,True,False,5.9990000000000006,"LINESTRING (9.3975674 46.3208845, 9.3975624 46.3208577, 9.3975693 46.3208312)",,SS36,50,roundabout,,
71286201,Largo dei Valichi Alpini Antonino Pio,primary,True,False,2.972,"LINESTRING (9.3976492 46.3207762, 9.3976873 46.3207715)",,SS36,50,roundabout,,
71286201,Largo dei Valichi Alpini Antonino Pio,primary,True,False,12.279,"LINESTRING (9.3976873 46.3207715, 9.3977269 46.3207751, 9.397763 46.320787, 9.397792 46.3208059, 9.3978112 46.3208302)",,SS36,50,roundabout,,
510494018,Viale Consoli Chiavennaschi,primary,True,False,19.24,"LINESTRING (9.3976873 46.3207715, 9.3977655 46.3207541, 9.3978168 46.3207248, 9.3978928 46.320678)",,SS36,,,,
290832827,Via Erminio Juvalta,residential,False,False,189.55,"LINESTRING (9.3920964 46.317447, 9.3923322 46.3173709, 9.3927766 46.317253, 9.3930489 46.3171773, 9.3932373 46.3170952, 9.3933646 46.3170002, 9.3941159 46.3165155)",,,,,,
295329178,Via Alessandro Volta,secondary,False,True,174.82,"LINESTRING (9.3920964 46.317447, 9.3922937 46.3175517, 9.3925146 46.3176874, 9.392993 46.3179452, 9.3932473 46.3180665, 9.3939188 46.3183868)",2,,50,,,
103519545,Via Mario del Grosso,residential,False,True,82.097,"LINESTRING (9.3978394 46.3160595, 9.3978636 46.3159943, 9.3980013 46.3154635, 9.3981409 46.3153737)",,,,,,
"[430077661, 430077662, 1090867879]",Via Aldo Moro,residential,False,True,82.658,"LINESTRING (9.3978394 46.3160595, 9.3978082 46.3160722, 9.397777 46.3160831, 9.3977197 46.3160959, 9.3969896 46.3161915, 9.3969634 46.3161948, 9.396856 46.3162086, 9.3967919 46.3162192)",,,,,yes,
1085583291,Viale Maloggia,primary,False,True,17.328,"LINESTRING (9.400278 46.3228395, 9.400081 46.3227635)",2,SS37,50,,,
23844502,Viale Maloggia,primary,False,False,18.389,"LINESTRING (9.400278 46.3228395, 9.400342 46.3228652, 9.4004847 46.322923)",2,SS37,50,,,
582860718,Via Giovanni Battista Cerletti,living_street,False,False,40.369,"LINESTRING (9.4001134 46.3206165, 9.4001065 46.3205183, 9.4000636 46.3203917, 9.4000553 46.3203574, 9.4000027 46.3202643)",,,,,,
582860718,Via Giovanni Battista Cerletti,living_street,False,True,48.718,"LINESTRING (9.4001134 46.3206165, 9.4001539 46.3206972, 9.4001645 46.3207247, 9.4002845 46.3210382)",,,,,,
1084488131,Vicolo San Bartolomeo,living_street,False,True,35.47,"LINESTRING (9.4001134 46.3206165, 9.4000172 46.3205966, 9.3999582 46.3205566, 9.3998562 46.3204862, 9.399769 46.3204154)",,,,,,
71079961,Via Paolo Bossi,living_street,False,False,6.4879999999999995,"LINESTRING (9.399769 46.3204154, 9.3997735 46.3203863, 9.3997616 46.3203584)",,,,,,
71079961,Via Paolo Bossi,living_street,False,True,34.345,"LINESTRING (9.399769 46.3204154, 9.399708 46.3204482, 9.3996966 46.3204543, 9.3995181 46.32052, 9.3993753 46.3205584)",,,,,,
1084488131,Vicolo San Bartolomeo,living_street,False,False,35.47,"LINESTRING (9.399769 46.3204154, 9.3998562 46.3204862, 9.3999582 46.3205566, 9.4000172 46.3205966, 9.4001134 46.3206165)",,,,,,
117501132,Via Guglielmo Marconi,residential,False,False,43.153,"LINESTRING (9.3966823 46.3196754, 9.3961399 46.3197768)",,,,,,
31061010,Via Guglielmo Marconi,secondary,False,True,142.278,"LINESTRING (9.3966823 46.3196754, 9.3967417 46.3196703, 9.3968196 46.3196685, 9.3969307 46.3196722, 9.3970096 46.3196875, 9.3970847 46.3197124, 9.3971415 46.3197515, 9.3971792 46.3197885, 9.3972153 46.3198416, 9.3972835 46.3200305, 9.3974798 46.3206554)",2,,50,,,
295329178,Via Alessandro Volta,secondary,False,False,43.048,"LINESTRING (9.3966823 46.3196754, 9.3966368 46.3196699, 9.3965974 46.3196622, 9.3965309 46.3196427, 9.396438 46.3195951, 9.3962136 46.3194732)",2,,50,,,
1217483919,Via Alpetto,residential,False,True,4.15,"LINESTRING (9.4026796 46.3175724, 9.4026894 46.3175357)",,,,,,
71079954,Via Giuseppe Mazzini,residential,False,False,148.30200000000002,"LINESTRING (9.4026796 46.3175724, 9.4025966 46.3178417, 9.4025642 46.3179643, 9.4025282 46.3180612, 9.4024454 46.3181656, 9.4021109 46.3184613, 9.401975 46.3186334, 9.4019518 46.318697, 9.4019517 46.3187748)",,,,,,
1217483919,Via Alpetto,residential,False,False,239.92899999999997,"LINESTRING (9.4026796 46.3175724, 9.4022943 46.3175718, 9.4021936 46.3175842, 9.401859 46.3178128, 9.4016252 46.3178997, 9.4012762 46.3179022, 9.4008445 46.3180339, 9.4007321 46.3180729, 9.4006547 46.3181379, 9.4005047 46.3182638, 9.4002727 46.3183949, 9.400142 46.3184504, 9.4000396 46.3185189)",,,,,,
1217483919,Via Alpetto,residential,False,False,4.15,"LINESTRING (9.4026894 46.3175357, 9.4026796 46.3175724)",,,,,,
117501132,Via Guglielmo Marconi,residential,False,True,43.153,"LINESTRING (9.3961399 46.3197768, 9.3966823 46.3196754)",,,,,,
117501132,Via Guglielmo Marconi,residential,False,False,134.413,"LINESTRING (9.3961399 46.3197768, 9.3955097 46.319875, 9.3952079 46.3199198, 9.3948753 46.3199691, 9.3945127 46.3200357, 9.3944355 46.3200506)",,,,,,
121268387,Via privata Cavaliere Costante Sterlocchi,residential,False,False,150.71599999999998,"LINESTRING (9.3961399 46.3197768, 9.3962288 46.319868, 9.3962708 46.3199792, 9.3963478 46.3202065, 9.3963758 46.3203419, 9.3962675 46.3203766, 9.3962955 46.3205265, 9.396346 46.3207153, 9.3963936 46.3208919, 9.396425 46.3210455)",,,,,,
995436327,Corso Risorgimento,unclassified,True,False,15.074,"LINESTRING (9.4000396 46.3185189, 9.4002248 46.3185638)",,,,,,
1217483919,Via Alpetto,residential,False,True,239.92900000000003,"LINESTRING (9.4000396 46.3185189, 9.400142 46.3184504, 9.4002727 46.3183949, 9.4005047 46.3182638, 9.4006547 46.3181379, 9.4007321 46.3180729, 9.4008445 46.3180339, 9.4012762 46.3179022, 9.4016252 46.3178997, 9.401859 46.3178128, 9.4021936 46.3175842, 9.4022943 46.3175718, 9.4026796 46.3175724)",,,,,,
290832814,Via Enrico Fermi,residential,False,False,126.148,"LINESTRING (9.392579 46.3190413, 9.3932123 46.3187095, 9.3935796 46.3185276, 9.3939188 46.3183868)",,,,,,
295329179,Via Athos Valsecchi,residential,False,True,95.047,"LINESTRING (9.392579 46.3190413, 9.3932338 46.3193858, 9.3935712 46.3195521)",,,,,,
"[116613968, 130644479]","['Via Antonietta De Giambattista', 'Via Giovanni Battista Cerletti']",residential,False,False,106.40399999999998,"LINESTRING (9.4005816 46.3217708, 9.4005295 46.3217968, 9.4002033 46.3218715, 9.4002416 46.3221115, 9.4002391 46.3222202, 9.4002186 46.3223261, 9.4002655 46.3224553, 9.400286 46.3225391)",,,,,,
116613968,Via Giovanni Battista Cerletti,residential,False,True,64.351,"LINESTRING (9.4005816 46.3217708, 9.4005789 46.3217023, 9.4004 46.3212829, 9.4003882 46.3212604, 9.400364 46.3212143)",,,,,,
1097751350,Via Prato ai Bazzi,residential,False,False,68.936,"LINESTRING (9.4005816 46.3217708, 9.4007427 46.3217919, 9.4008472 46.3218322, 9.4009098 46.3218827, 9.4009526 46.3219151, 9.401096 46.3220317, 9.4012082 46.3221431, 9.4012344 46.3221604)",,,,,,
71079956,Via dei Cappuccini,residential,False,False,19.234,"LINESTRING (9.4033178 46.3221196, 9.4031596 46.3219855)",,,,,,
71079955,Vicolo Ludovico Castelvetro,living_street,False,True,95.46499999999999,"LINESTRING (9.4033178 46.3221196, 9.403352 46.3220984, 9.4034259 46.3220394, 9.4034856 46.3219971, 9.4035577 46.3219524, 9.4038458 46.3218126, 9.4039161 46.3217835, 9.4040331 46.321765, 9.4040468 46.3217642, 9.4040637 46.3217689, 9.4040828 46.3217647, 9.4041692 46.3217395, 9.4043431 46.3216686)",,,,,,
71079956,Via dei Cappuccini,residential,False,True,47.028,"LINESTRING (9.4033178 46.3221196, 9.4035022 46.3222407, 9.4036712 46.3223175, 9.4037971 46.3223807)",,,,,,
71079960,Vicolo dei Mulini,residential,False,True,91.97500000000001,"LINESTRING (9.4022117 46.322489, 9.402483 46.3223626, 9.4027205 46.3222465, 9.4028108 46.3221974, 9.4031044 46.3220191, 9.4031596 46.3219855)",,,,,,
