osmid,oneway,name,highway,access,reversed,length,geometry,ref,lanes,maxspeed,tunnel
27336650,True,Piazza Garibaldi,tertiary,permissive,False,32.81,"LINESTRING (17.6359679 40.399419, 17.6355847 40.3994626)",,,,
281281773,True,Via Mercanti,unclassified,,False,68.806,"LINESTRING (17.6359679 40.399419, 17.6361055 40.3994292, 17.6367736 40.3994986)",,,,
281281766,False,Corso 20 Settembre,tertiary,permissive,False,64.343,"LINESTRING (17.6296291 40.4001869, 17.630377 40.4000847)",SS7ter,,,
1184016658,True,Piazza Sant'Angelo,tertiary,,False,12.871,"LINESTRING (17.6296291 40.4001869, 17.6296338 40.4003026)",SS7ter,,,
281281758,False,Via Roma,tertiary,,True,52.911,"LINESTRING (17.6296291 40.4001869, 17.6295136 40.4002092, 17.6293366 40.400251, 17.6291579 40.400305, 17.6290741 40.4003788)",SS7ter,,,
280508350,False,Via XX Settembre,tertiary,,False,23.8,"LINESTRING (17.6367683 40.3983145, 17.6365346 40.3984334)",,,,
280508350,False,Via XX Settembre,tertiary,,True,23.295,"LINESTRING (17.6367683 40.3983145, 17.6368758 40.398258, 17.6369974 40.3981986)",,,,
282270773,True,Piazza Vittorio Emanuele 2°,tertiary,,False,16.518,"LINESTRING (17.6367683 40.3983145, 17.6366657 40.3983059, 17.6366305 40.3982413)",,,,
130994661,False,,unclassified,,False,17.322,"LINESTRING (17.6372855 40.4055239, 17.6371891 40.4056613)",,,,
390083857,True,,primary,,False,20.643,"LINESTRING (17.6372855 40.4055239, 17.6370424 40.4055098)",,,,
263617577,True,,primary,,False,49.076,"LINESTRING (17.6364887 40.4055096, 17.6370425 40.4053794)",,,,
27337097,False,Viale Piceno,primary,,False,102.967,"LINESTRING (17.6364887 40.4055096, 17.6356586 40.4057242, 17.6353495 40.405831)",,2,,
281281760,True,Via per Oria,tertiary,,False,54.233,"LINESTRING (17.6297792 40.4013843, 17.62987 40.4018671)",,,,
281506819,False,Via Santa Monica,residential,,False,52.309,"LINESTRING (17.6297792 40.4013843, 17.6291669 40.4014466)",,,,
"[130992032, 281506819]",False,"['Via Santa Monica', 'Via Raffaele de Cesare']",residential,,True,111.687,"LINESTRING (17.6297792 40.4013843, 17.630568 40.4013205, 17.6306907 40.4017098)",,,,
281501721,False,Strada provinciale Manduria-Oria,tertiary,,False,70.245,"LINESTRING (17.6303047 40.4049562, 17.6304005 40.4055837)",,,,
281501721,False,Strada provinciale Manduria-Oria,tertiary,,True,22.173,"LINESTRING (17.6303047 40.4049562, 17.6302772 40.4047579)",,,,
263648546,True,Via Antonio Gramsci,unclassified,,False,224.892,"LINESTRING (17.6303047 40.4049562, 17.6296645 40.4050175, 17.6293972 40.4050541, 17.6291685 40.4051348, 17.6290924 40.4051959, 17.6277922 40.4055401)",,,,
47014596,True,Via Giovanni Nicotera,unclassified,,False,37.263,"LINESTRING (17.6327555 40.3984891, 17.6328057 40.3984793, 17.6328319 40.398462, 17.6329705 40.3982143)",,,,
27336650,True,Piazza Garibaldi,tertiary,permissive,False,38.0,"LINESTRING (17.6355847 40.3994626, 17.63523 40.3994983, 17.6351808 40.3994917, 17.6351471 40.3994739)",,,,
47014597,False,Via Giuseppe Pacelli,unclassified,,False,127.727,"LINESTRING (17.6355847 40.3994626, 17.6356053 40.3995313, 17.6357078 40.3998195, 17.6358153 40.4000454, 17.6360719 40.4005481)",,,,
281281738,True,Via Fratelli Erario,residential,,False,147.123,"LINESTRING (17.6332584 40.3997555, 17.6330077 40.3991023, 17.6327555 40.3984891)",,,,
281281766,False,Corso 20 Settembre,tertiary,permissive,False,77.34400000000001,"LINESTRING (17.6332584 40.3997555, 17.6336669 40.399706, 17.6339944 40.3996683, 17.6341619 40.3996543)",SS7ter,,,
281281766,False,Corso 20 Settembre,tertiary,permissive,True,84.986,"LINESTRING (17.6332584 40.3997555, 17.6325611 40.3998378, 17.6322654 40.3998659)",SS7ter,,,
281281785,False,Via Mancini,unclassified,,True,148.134,"LINESTRING (17.6375288 40.4046913, 17.637048 40.4034104)",,,,
130992075,False,Via Regina Giovanna,tertiary,,False,199.705,"LINESTRING (17.6375288 40.4046913, 17.6373284 40.4048667, 17.6369325 40.4050006, 17.6367379 40.4051296, 17.6366204 40.4051749, 17.6355444 40.4054712, 17.6354609 40.4054873)",,,,
282004828,False,Via Dalmazia,tertiary,,False,81.459,"LINESTRING (17.6375288 40.4046913, 17.6377334 40.404568, 17.638392 40.4043849)",,,,
37308815,True,Via Santa Lucia,tertiary,,False,77.85,"LINESTRING (17.6384808 40.398019, 17.6386447 40.3979029, 17.6389356 40.3978706, 17.6391785 40.3977902, 17.6392897 40.3977297)",,,30,
47015005,False,Via XX Settembre,tertiary,,False,58.68,"LINESTRING (17.6384808 40.398019, 17.6383773 40.398008, 17.6382316 40.3980087, 17.6379543 40.3980126, 17.6377889 40.3980128)",,,,
47015006,False,Via XX Settembre,tertiary,,False,37.967,"LINESTRING (17.6384808 40.398019, 17.6385605 40.3980613, 17.6386075 40.3981072, 17.6386251 40.3981601, 17.6386275 40.3982098, 17.6386199 40.3983146)",,,,
47015006,False,Via XX Settembre,tertiary,,False,25.262,"LINESTRING (17.6386146 40.399042, 17.6388463 40.3991851)",,,,
47015006,False,Via XX Settembre,tertiary,,True,19.865000000000002,"LINESTRING (17.6386146 40.399042, 17.6385327 40.398937, 17.6385261 40.3988807)",,,,
27337094,False,,primary,,True,41.620000000000005,"LINESTRING (17.6380522 40.4056418, 17.6383797 40.4058933, 17.6383973 40.4059083)",,2,,
390083857,True,,primary,,False,36.406000000000006,"LINESTRING (17.6380522 40.4056418, 17.6378272 40.4055642, 17.6376452 40.4055499)",,,,
130882330,True,Via dei Mille,unclassified,,False,50.113,"LINESTRING (17.6296932 40.4006722, 17.6291205 40.4007858)",,,,
281281760,True,Via per Oria,tertiary,,False,33.276,"LINESTRING (17.6296932 40.4006722, 17.6297292 40.4009702)",,,,
27337129,True,Via Bell'acqua,tertiary,,False,22.095,"LINESTRING (17.6294895 40.3992712, 17.6295205 40.3994685)",,,,
281281751,True,Via Lizio Idiomeneo,unclassified,,False,65.097,"LINESTRING (17.6294895 40.3992712, 17.6302577 40.3992932)",,,,
130882324,True,Via Nicola Ricciotti,unclassified,,False,27.729,"LINESTRING (17.6302577 40.3992932, 17.6302932 40.3995411)",,,,
281281751,True,Via Lizio Idiomeneo,unclassified,,False,53.779,"LINESTRING (17.6302577 40.3992932, 17.6308925 40.3993078)",,,,
130882325,True,Piazza Vittorio Emanuele 2°,residential,,False,36.427,"LINESTRING (17.636847 40.3976925, 17.637005 40.3973878)",,,,
130882324,True,Via Nicola Ricciotti,unclassified,,False,44.121,"LINESTRING (17.6301326 40.3985573, 17.6301985 40.3989509)",,,,
282209125,True,Via Camillo Benso Conte di Cavour,unclassified,,False,17.1,"LINESTRING (17.6301326 40.3985573, 17.63033 40.3985249)",,,,
283361086,True,Via Mazzini,tertiary,,False,45.427,"LINESTRING (17.6291205 40.4007858, 17.6290741 40.4003788)",,,,
281506817,True,Via Bizzarri,tertiary,,False,54.601,"LINESTRING (17.6291484 40.4011835, 17.6297292 40.4009702)",,,,
283361086,True,Via Mazzini,tertiary,,False,44.285,"LINESTRING (17.6291484 40.4011835, 17.6291205 40.4007858)",,,,
130882324,True,Via Nicola Ricciotti,unclassified,,False,51.021,"LINESTRING (17.629993 40.3976114, 17.6300611 40.3980673)",,,,
283765391,False,Via Francesco Crispi,unclassified,,False,18.714,"LINESTRING (17.629993 40.3976114, 17.6297912 40.3975428)",,,,
283765391,False,Via Francesco Crispi,unclassified,,True,49.401,"LINESTRING (17.629993 40.3976114, 17.6305349 40.3977759)",,,,
280508350,False,Via XX Settembre,tertiary,,True,23.8,"LINESTRING (17.6365346 40.3984334, 17.6367683 40.3983145)",,,,
282270766,True,Piazza Vittorio Emanuele 2°,tertiary,,False,22.852,"LINESTRING (17.6365346 40.3984334, 17.6366305 40.3982413)",,,,
280508351,False,Via XX Settembre,tertiary,,False,57.265,"LINESTRING (17.6365346 40.3984334, 17.636366 40.3985856, 17.6362366 40.3986724, 17.6361657 40.3987521, 17.6360853 40.3988157)",SP359,,,
281281751,True,Via Lizio Idiomeneo,unclassified,,False,43.159,"LINESTRING (17.6289802 40.3992564, 17.6294895 40.3992712)",,,,
281281763,True,Via 1° Maggio,tertiary,,False,39.505,"LINESTRING (17.6289802 40.3992564, 17.6289349 40.3989028)",,,,
282209122,True,Piazza della Repubblica,unclassified,,False,38.574,"LINESTRING (17.6316663 40.3981376, 17.6320869 40.3982708)",,,,
282209126,True,Via Nicola Fabrizi,unclassified,,False,30.621,"LINESTRING (17.6316663 40.3981376, 17.6315285 40.3983922)",,,,
283765391,False,Via Francesco Crispi,unclassified,,False,37.695,"LINESTRING (17.6316663 40.3981376, 17.6312492 40.3980192)",,,,
130991932,False,,unclassified,,True,52.11,"LINESTRING (17.6282694 40.4044259, 17.6283238 40.4048927)",,,,
130991954,False,,unclassified,,False,37.854,"LINESTRING (17.6282694 40.4044259, 17.6278292 40.4044853)",,,,
231511078,False,Via Stateo,unclassified,,False,47.782,"LINESTRING (17.6282694 40.4044259, 17.6282253 40.4039975)",,,,
"[130991954, 130882332]",False,Via Mazzini,unclassified,,"[False, True]",140.71300000000002,"LINESTRING (17.6282694 40.4044259, 17.6293782 40.4042868, 17.62936 40.4039561, 17.6293536 40.4038775)",,,,
281281763,True,Via 1° Maggio,tertiary,,False,52.386,"LINESTRING (17.6288934 40.3984932, 17.6288643 40.3980226)",,,,
282209125,True,Via Camillo Benso Conte di Cavour,unclassified,,False,40.828,"LINESTRING (17.6288934 40.3984932, 17.6293744 40.3985184)",,,,
281281760,True,Via per Oria,tertiary,,False,46.24,"LINESTRING (17.6297292 40.4009702, 17.6297792 40.4013843)",,,,
281506812,False,Via Bizzarri,unclassified,,False,72.947,"LINESTRING (17.6297292 40.4009702, 17.6304932 40.4006671)",,,,
281281764,False,Via Roma,tertiary,,False,116.359,"LINESTRING (17.6290741 40.4003788, 17.6277227 40.4005683)",SS7ter,,,
281281758,False,Via Roma,tertiary,,False,52.911,"LINESTRING (17.6290741 40.4003788, 17.6291579 40.400305, 17.6293366 40.400251, 17.6295136 40.4002092, 17.6296291 40.4001869)",SS7ter,,,
281281763,True,Via 1° Maggio,tertiary,,False,33.474,"LINESTRING (17.6290741 40.4003788, 17.6290656 40.4002318, 17.6290494 40.4000784)",,,,
231511078,False,Via Stateo,unclassified,,False,59.652,"LINESTRING (17.6280833 40.4025538, 17.6280458 40.4020181)",,,,
231511078,False,Via Stateo,unclassified,,True,45.759,"LINESTRING (17.6280833 40.4025538, 17.6281153 40.4029646)",,,,
281281766,False,Corso 20 Settembre,tertiary,permissive,False,56.526,"LINESTRING (17.630377 40.4000847, 17.6310357 40.4000023)",SS7ter,,,
281281766,False,Corso 20 Settembre,tertiary,permissive,True,64.343,"LINESTRING (17.630377 40.4000847, 17.6296291 40.4001869)",SS7ter,,,
281501724,True,Via Ciro Menotti,residential,,False,47.987,"LINESTRING (17.630377 40.4000847, 17.6304591 40.4005117)",,,,
27337129,True,Via Bell'acqua,tertiary,,False,77.628,"LINESTRING (17.6292207 40.3973443, 17.6293087 40.3980392)",,,,
