osmid,oneway,lanes,ref,name,highway,reversed,length,junction,geometry,tunnel,access,maxspeed
474619437,False,,,Via Pirelli,residential,True,85.95400000000001,,"LINESTRING (18.0228239 40.3970963, 18.0222254 40.3974483, 18.0220062 40.3975531)",,,
259750578,True,2,,Viale Stazione,unclassified,False,68.457,,"LINESTRING (18.0165807 40.3960469, 18.0169873 40.396579)",,,
588336095,False,,,Via Alessandro Manzoni,unclassified,True,77.662,,"LINESTRING (18.0165807 40.3960469, 18.0167165 40.3958856, 18.0170878 40.395465)",,,
1094339832,False,,,,residential,False,91.487,,"LINESTRING (18.0178986 40.3942568, 18.0187529 40.3947604)",,,
588336095,False,,,Via Alessandro Manzoni,unclassified,False,100.181,,"LINESTRING (18.0178986 40.3942568, 18.01772 40.3945789, 18.0175367 40.394817, 18.0173711 40.3950617)",,,
909159922,True,,,Via Luigi Settembrini,unclassified,False,136.963,,"LINESTRING (18.0185568 40.3958994, 18.0173711 40.3950617)",,,
75129925,True,,,Via Pacinotti,unclassified,False,160.286,,"LINESTRING (18.0185568 40.3958994, 18.0191715 40.3953845, 18.0193893 40.395202, 18.0198439 40.3948427)",,,
588336097,False,,,Via Luigi Settembrini,unclassified,True,62.077,,"LINESTRING (18.0185568 40.3958994, 18.0190094 40.3962311, 18.019085 40.3962865)",,,
75129922,False,,,Via venti Settembre,unclassified,True,72.924,,"LINESTRING (18.020736 40.3947125, 18.0201142 40.3942588)",,,
75129984,False,,,Via Diaz,unclassified,True,63.859,,"LINESTRING (18.020736 40.3947125, 18.0201142 40.3950374)",,,
75129922,False,,,Via venti Settembre,unclassified,False,33.722,,"LINESTRING (18.020736 40.3947125, 18.0209667 40.3948883, 18.0210175 40.394927)",,,
75129984,False,,,Via Diaz,unclassified,False,59.605000000000004,,"LINESTRING (18.020736 40.3947125, 18.0212746 40.394402, 18.0212974 40.3943892)",,,
295379595,False,2,,Corso Italia,unclassified,False,38.385,,"LINESTRING (18.0207928 40.3955466, 18.0204706 40.3953038)",,,
588336098,False,,,Via Maddalo,unclassified,True,62.005,,"LINESTRING (18.0207928 40.3955466, 18.0212486 40.3951102)",,,
295379595,False,2,,Corso Italia,unclassified,True,121.933,,"LINESTRING (18.0207928 40.3955466, 18.0208168 40.395565, 18.0218063 40.3963255)",,,
914440819,True,,,Via Maddalo,unclassified,False,47.082,,"LINESTRING (18.0207928 40.3955466, 18.0204705 40.3958468, 18.0204409 40.3958744)",,,
295379595,False,2,,Corso Italia,unclassified,False,42.29,,"LINESTRING (18.0204706 40.3953038, 18.0201142 40.3950374)",,,
295379595,False,2,,Corso Italia,unclassified,True,38.385,,"LINESTRING (18.0204706 40.3953038, 18.0207928 40.3955466)",,,
914447561,False,,,Via Dante Alighieri,unclassified,False,44.785,,"LINESTRING (18.0204706 40.3953038, 18.0200776 40.3955733)",,,
259750578,True,2,,Viale Stazione,unclassified,False,26.076,,"LINESTRING (18.0175871 40.397382, 18.0177399 40.3975856)",,,
914440818,True,,,Via Dante Alighieri,unclassified,False,127.194,,"LINESTRING (18.0175871 40.397382, 18.0186736 40.3965922)",,,
588336095,False,,,Via Alessandro Manzoni,unclassified,True,50.859,,"LINESTRING (18.0170878 40.395465, 18.0173711 40.3950617)",,,
75129940,False,,,Via Cola di Rienzo,unclassified,False,110.158,,"LINESTRING (18.0170878 40.395465, 18.0171267 40.3954922, 18.0180454 40.3961355)",,,
588336095,False,,,Via Alessandro Manzoni,unclassified,False,77.662,,"LINESTRING (18.0170878 40.395465, 18.0167165 40.3958856, 18.0165807 40.3960469)",,,
495180317,True,1,,Via Taranto,unclassified,False,26.313,,"LINESTRING (18.0137108 40.3985861, 18.0134005 40.3985986)",,,
259750570,False,,,Via Don Minzoni,unclassified,False,122.118,,"LINESTRING (18.0137108 40.3985861, 18.0137634 40.3985315, 18.0145631 40.3977002)",,,
295379595,False,2,,Corso Italia,unclassified,False,29.374,,"LINESTRING (18.0198439 40.3948427, 18.0196001 40.3946548)",,,
295379595,False,2,,Corso Italia,unclassified,True,31.507,,"LINESTRING (18.0198439 40.3948427, 18.0201142 40.3950374)",,,
75129821,False,,,Via Conciliazione,unclassified,False,49.897,,"LINESTRING (18.023016 40.3955746, 18.023397 40.3959169)",,,
75129821,False,,,Via Conciliazione,unclassified,True,150.857,,"LINESTRING (18.023016 40.3955746, 18.0218514 40.394548)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,False,68.448,,"LINESTRING (18.023016 40.3955746, 18.0236437 40.3951868)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,True,69.858,,"LINESTRING (18.023016 40.3955746, 18.0223742 40.3959693)",,,
75129922,False,,,Via venti Settembre,unclassified,True,75.721,,"LINESTRING (18.0234243 40.3967615, 18.0227969 40.3962763)",,,
474619437,False,,,Via Pirelli,residential,False,57.79,,"LINESTRING (18.0234243 40.3967615, 18.0239732 40.3964527)",,,
474619437,False,,,Via Pirelli,residential,True,63.016000000000005,,"LINESTRING (18.0234243 40.3967615, 18.022884 40.3970628, 18.0228239 40.3970963)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,False,62.303,,"LINESTRING (18.0218063 40.3963255, 18.0223742 40.3959693)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,True,53.141,,"LINESTRING (18.0218063 40.3963255, 18.021322 40.3966294)",,,
295379595,False,2,,Corso Italia,unclassified,False,121.933,,"LINESTRING (18.0218063 40.3963255, 18.0208168 40.395565, 18.0207928 40.3955466)",,,
295379595,False,2,,Corso Italia,unclassified,True,121.53999999999999,,"LINESTRING (18.0218063 40.3963255, 18.0219399 40.3964267, 18.0228239 40.3970963)",,,
75129821,False,,,Via Conciliazione,unclassified,False,17.549,,"LINESTRING (18.0217182 40.3944271, 18.0218514 40.394548)",,,
75130071,False,,,Via Dante Alighieri,unclassified,False,39.188,,"LINESTRING (18.0217182 40.3944271, 18.0220531 40.3941839)",,,
75130071,False,,,Via Dante Alighieri,unclassified,True,81.308,,"LINESTRING (18.0217182 40.3944271, 18.0210175 40.394927)",,,
75129944,True,,,Via C. Poerio,unclassified,False,45.47,,"LINESTRING (18.0204409 40.3958744, 18.0200776 40.3955733)",,,
914440819,True,,,Via Maddalo,unclassified,False,113.08,,"LINESTRING (18.0204409 40.3958744, 18.0196547 40.3966224, 18.0196064 40.3966683)",,,
75130057,True,1,,Via Roma,unclassified,False,96.678,,"LINESTRING (18.0155912 40.3984936, 18.016133 40.3977283)",,,
495180317,True,1,,Via Taranto,unclassified,False,159.566,,"LINESTRING (18.0155912 40.3984936, 18.0137108 40.3985861)",,,
909352390,False,,,,unclassified,True,13.316,,"LINESTRING (18.0155912 40.3984936, 18.0155063 40.3985944)",,,
75129821,False,,,Via Conciliazione,unclassified,False,77.01,,"LINESTRING (18.023397 40.3959169, 18.0239732 40.3964527)",,,
75129821,False,,,Via Conciliazione,unclassified,True,49.897,,"LINESTRING (18.023397 40.3959169, 18.023016 40.3955746)",,,
75130025,False,,,Via Vittorio Veneto,unclassified,True,64.65,,"LINESTRING (18.023397 40.3959169, 18.0227969 40.3962763)",,,
75129922,False,,,Via venti Settembre,unclassified,False,134.951,,"LINESTRING (18.0212486 40.3951102, 18.0223742 40.3959693)",,,
75129922,False,,,Via venti Settembre,unclassified,True,28.249,,"LINESTRING (18.0212486 40.3951102, 18.0210175 40.394927)",,,
588336098,False,,,Via Maddalo,unclassified,False,62.005,,"LINESTRING (18.0212486 40.3951102, 18.0207928 40.3955466)",,,
588336098,False,,,Via Maddalo,unclassified,True,80.709,,"LINESTRING (18.0212486 40.3951102, 18.0218514 40.394548)",,,
909159921,True,,,Via Luigi Settembrini,unclassified,False,61.253,,"LINESTRING (18.019085 40.3962865, 18.0196064 40.3966683)",,,
588336097,False,,,Via Luigi Settembrini,unclassified,False,62.077,,"LINESTRING (18.019085 40.3962865, 18.0190094 40.3962311, 18.0185568 40.3958994)",,,
914447561,False,,,Via Dante Alighieri,unclassified,True,115.56800000000001,,"LINESTRING (18.019085 40.3962865, 18.0191751 40.3962217, 18.0199148 40.3956902, 18.0199794 40.3956412, 18.0200776 40.3955733)",,,
75129944,True,,,Via C. Poerio,unclassified,False,57.883,,"LINESTRING (18.021322 40.3966294, 18.020865 40.3962423)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,False,53.141,,"LINESTRING (18.021322 40.3966294, 18.0218063 40.3963255)",,,
75129954,False,,,Via Ottavio De simone,unclassified,False,61.923,,"LINESTRING (18.0196001 40.3946548, 18.0201142 40.3942588)",,,
295379595,False,2,,Corso Italia,unclassified,False,58.079,,"LINESTRING (18.0196001 40.3946548, 18.0191112 40.3942885)",,,
295379595,False,2,,Corso Italia,unclassified,True,29.374,,"LINESTRING (18.0196001 40.3946548, 18.0198439 40.3948427)",,,
75129821,False,,,Via Conciliazione,unclassified,False,150.857,,"LINESTRING (18.0218514 40.394548, 18.023016 40.3955746)",,,
75129821,False,,,Via Conciliazione,unclassified,True,17.549,,"LINESTRING (18.0218514 40.394548, 18.0217182 40.3944271)",,,
588336098,False,,,Via Maddalo,unclassified,False,80.709,,"LINESTRING (18.0218514 40.394548, 18.0212486 40.3951102)",,,
75130036,False,,,Via Morosini,unclassified,True,170.88,,"LINESTRING (18.0158962 40.3951752, 18.0144977 40.396283)",,,
259750578,True,2,,Viale Stazione,unclassified,False,44.123,,"LINESTRING (18.0158962 40.3951752, 18.0161575 40.3955185)",,,
129924710,True,,,Via Calasanzio,unclassified,False,72.039,,"LINESTRING (18.0176046 40.3985874, 18.0174171 40.3988358, 18.0172624 40.3991774)",,,
495180317,True,1,,Via Taranto,unclassified,False,173.00400000000002,,"LINESTRING (18.0176046 40.3985874, 18.0174092 40.3985305, 18.0171756 40.3984814, 18.0168673 40.3984392, 18.0166573 40.3984432, 18.0162328 40.3984633, 18.0155912 40.3984936)",,,
975714305,False,1,,Via Taranto,unclassified,True,67.898,,"LINESTRING (18.0176046 40.3985874, 18.0177016 40.3986431, 18.0180809 40.3989403, 18.0181498 40.3990297)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,True,59.177,,"LINESTRING (18.0241889 40.3948539, 18.0236437 40.3951868)",,,
75129922,False,,,Via venti Settembre,unclassified,False,49.464,,"LINESTRING (18.0223742 40.3959693, 18.0227969 40.3962763)",,,
75129922,False,,,Via venti Settembre,unclassified,True,134.951,,"LINESTRING (18.0223742 40.3959693, 18.0212486 40.3951102)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,False,69.858,,"LINESTRING (18.0223742 40.3959693, 18.023016 40.3955746)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,True,62.303,,"LINESTRING (18.0223742 40.3959693, 18.0218063 40.3963255)",,,
75130046,True,,,Via Maddalo,unclassified,False,47.249,,"LINESTRING (18.0196064 40.3966683, 18.0192533 40.3969973)",,,
495180318,False,,,Via Luigi Settembrini,unclassified,True,39.473,,"LINESTRING (18.0196064 40.3966683, 18.019721 40.3967455, 18.0198476 40.3969636)",,,
914447561,False,,,Via Dante Alighieri,unclassified,True,44.785,,"LINESTRING (18.0200776 40.3955733, 18.0204706 40.3953038)",,,
914447561,False,,,Via Dante Alighieri,unclassified,False,115.56800000000001,,"LINESTRING (18.0200776 40.3955733, 18.0199794 40.3956412, 18.0199148 40.3956902, 18.0191751 40.3962217, 18.019085 40.3962865)",,,
75129922,False,,,Via venti Settembre,unclassified,False,72.924,,"LINESTRING (18.0201142 40.3942588, 18.020736 40.3947125)",,,
75129954,False,,,Via Ottavio De simone,unclassified,True,61.923,,"LINESTRING (18.0201142 40.3942588, 18.0196001 40.3946548)",,,
75129821,False,,,Via Conciliazione,unclassified,True,77.01,,"LINESTRING (18.0239732 40.3964527, 18.023397 40.3959169)",,,
474619437,False,,,Via Pirelli,residential,True,57.79,,"LINESTRING (18.0239732 40.3964527, 18.0234243 40.3967615)",,,
75129984,False,,,Via Diaz,unclassified,False,63.859,,"LINESTRING (18.0201142 40.3950374, 18.020736 40.3947125)",,,
295379595,False,2,,Corso Italia,unclassified,False,31.507,,"LINESTRING (18.0201142 40.3950374, 18.0198439 40.3948427)",,,
295379595,False,2,,Corso Italia,unclassified,True,42.29,,"LINESTRING (18.0201142 40.3950374, 18.0204706 40.3953038)",,,
588318440,False,,,,unclassified,True,48.244,,"LINESTRING (18.0177399 40.3975856, 18.0172383 40.3973799)",,,
588318439,False,,,Via San Giuseppe,unclassified,False,58.14,,"LINESTRING (18.0177399 40.3975856, 18.0178508 40.3976576, 18.0182625 40.3979247)",,,
784511926,True,,,,unclassified,False,112.39500000000001,,"LINESTRING (18.0177399 40.3975856, 18.0176927 40.3983136, 18.0176046 40.3985874)",,,
588336094,False,,,Via Giuseppe Garibaldi,unclassified,True,82.834,,"LINESTRING (18.0165869 40.3971127, 18.0157212 40.3967659)",,,
75130057,True,1,,Via Roma,unclassified,False,68.34899999999999,,"LINESTRING (18.0165869 40.3971127, 18.0169555 40.3966214, 18.0169873 40.396579)",,,
75129940,False,,,Via Cola di Rienzo,unclassified,True,66.626,,"LINESTRING (18.0192533 40.3969973, 18.0186736 40.3965922)",,,
75130046,True,,,Via Maddalo,unclassified,False,133.056,,"LINESTRING (18.0192533 40.3969973, 18.0187363 40.39752, 18.0183016 40.3978913, 18.0182625 40.3979247)",,,
75129922,False,,,Via venti Settembre,unclassified,False,28.249,,"LINESTRING (18.0210175 40.394927, 18.0212486 40.3951102)",,,
75130071,False,,,Via Dante Alighieri,unclassified,False,81.308,,"LINESTRING (18.0210175 40.394927, 18.0217182 40.3944271)",,,
914447560,True,,,Via Dante Alighieri,unclassified,False,62.454,,"LINESTRING (18.0210175 40.394927, 18.0204706 40.3953038)",,,
75129922,False,,,Via venti Settembre,unclassified,True,33.722,,"LINESTRING (18.0210175 40.394927, 18.0209667 40.3948883, 18.020736 40.3947125)",,,
75129922,False,,,Via venti Settembre,unclassified,False,75.721,,"LINESTRING (18.0227969 40.3962763, 18.0234243 40.3967615)",,,
75129922,False,,,Via venti Settembre,unclassified,True,49.464,,"LINESTRING (18.0227969 40.3962763, 18.0223742 40.3959693)",,,
75130025,False,,,Via Vittorio Veneto,unclassified,False,64.65,,"LINESTRING (18.0227969 40.3962763, 18.023397 40.3959169)",,,
495180318,False,,,Via Luigi Settembrini,unclassified,False,39.473,,"LINESTRING (18.0198476 40.3969636, 18.019721 40.3967455, 18.0196064 40.3966683)",,,
495180318,False,,,Via Luigi Settembrini,unclassified,True,109.54,,"LINESTRING (18.0198476 40.3969636, 18.0199948 40.3971585, 18.0200397 40.3972127, 18.020035 40.3972923, 18.019917 40.3976345, 18.0199385 40.3977039, 18.0200464 40.3977893, 18.0201128 40.3978418)",,,
495180493,True,,,,residential,False,117.85400000000001,,"LINESTRING (18.0198476 40.3969636, 18.0199561 40.3968634, 18.020865 40.3962423)",,,
75129940,False,,,Via Cola di Rienzo,unclassified,False,66.626,,"LINESTRING (18.0186736 40.3965922, 18.0192533 40.3969973)",,,
914440818,True,,,Via Dante Alighieri,unclassified,False,48.675,,"LINESTRING (18.0186736 40.3965922, 18.019085 40.3962865)",,,
75129940,False,,,Via Cola di Rienzo,unclassified,True,73.54599999999999,,"LINESTRING (18.0186736 40.3965922, 18.0186226 40.3965551, 18.0180454 40.3961355)",,,
588336095,False,,,Via Alessandro Manzoni,unclassified,False,50.859,,"LINESTRING (18.0173711 40.3950617, 18.0170878 40.395465)",,,
588336095,False,,,Via Alessandro Manzoni,unclassified,True,100.181,,"LINESTRING (18.0173711 40.3950617, 18.0175367 40.394817, 18.01772 40.3945789, 18.0178986 40.3942568)",,,
495177305,True,,,Via Taranto,residential,False,12.967,,"LINESTRING (18.0181498 40.3990297, 18.0182994 40.3990048)",,,
"[784511928, 784511929, 784511927]",False,,,Corte San Giovanni,residential,False,89.89099999999999,,"LINESTRING (18.0181498 40.3990297, 18.0178968 40.399271, 18.0178391 40.3992854, 18.0175017 40.3992329, 18.0174669 40.3992303, 18.0174273 40.3992214, 18.0172624 40.3991774)",building_passage,,
975714305,False,1,,Via Taranto,unclassified,False,67.89800000000001,,"LINESTRING (18.0181498 40.3990297, 18.0180809 40.3989403, 18.0177016 40.3986431, 18.0176046 40.3985874)",,,
259750578,True,2,,Viale Stazione,unclassified,False,38.234,,"LINESTRING (18.0169873 40.396579, 18.0172058 40.3968799)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,False,59.177,,"LINESTRING (18.0236437 40.3951868, 18.0241889 40.3948539)",,,
75129949,False,,,Via Fratelli Cairoli,unclassified,True,68.448,,"LINESTRING (18.0236437 40.3951868, 18.023016 40.3955746)",,,
401944838,False,,,Via Lazio,residential,True,79.063,,"LINESTRING (18.0227197 40.4020427, 18.0224795 40.4027298)",,,
588305561,False,,,Via Piemonte,residential,False,50.983,,"LINESTRING (18.0227197 40.4020427, 18.0232328 40.4022826)",,,
588305563,False,,,Via Campania,residential,False,85.831,,"LINESTRING (18.0227197 40.4020427, 18.0234676 40.4015217)",,,
295379597,False,,,Via Piemonte,residential,True,107.00899999999999,,"LINESTRING (18.0227197 40.4020427, 18.0220244 40.4017418, 18.0218178 40.4017071, 18.0215685 40.4017373)",,,
295379593,False,2,SS7ter,Viale Nino Di Palma Medaglia d'Oro,primary,False,103.877,,"LINESTRING (18.0221127 40.4007849, 18.0214075 40.4015493)",,,
295379593,False,2,SS7ter,Viale Nino Di Palma Medaglia d'Oro,primary,True,77.438,,"LINESTRING (18.0221127 40.4007849, 18.0226296 40.4002104)",,,
763231392,True,,,Via Lucania,residential,False,140.98000000000002,,"LINESTRING (18.0221127 40.4007849, 18.0222208 40.4008441, 18.0234676 40.4015217)",,,
77776060,False,,,Via Lucania,residential,False,49.952,,"LINESTRING (18.0234676 40.4015217, 18.0239495 40.4017808)",,,
588305563,False,,,Via Campania,residential,False,79.653,,"LINESTRING (18.0234676 40.4015217, 18.0241675 40.4010431)",,,
588305563,False,,,Via Campania,residential,True,85.831,,"LINESTRING (18.0234676 40.4015217, 18.0227197 40.4020427)",,,
588305563,False,,,Via Campania,residential,True,79.653,,"LINESTRING (18.0241675 40.4010431, 18.0234676 40.4015217)",,,
992509220,True,,,Via Puglia,residential,False,159.788,,"LINESTRING (18.0241675 40.4010431, 18.0227507 40.400276, 18.0226296 40.4002104)",,,
295379593,False,2,SS7ter,Viale Nino Di Palma Medaglia d'Oro,primary,False,77.438,,"LINESTRING (18.0226296 40.4002104, 18.0221127 40.4007849)",,,
295379593,False,2,SS7ter,Viale Nino Di Palma Medaglia d'Oro,primary,True,81.567,,"LINESTRING (18.0226296 40.4002104, 18.0231937 40.3996158)",,,
261104045,True,,,Via Puglia,unclassified,False,119.852,,"LINESTRING (18.0226296 40.4002104, 18.0225993 40.4001985, 18.0213728 40.3997147)",,,
588318439,False,,,Via San Giuseppe,unclassified,False,46.839999999999996,,"LINESTRING (18.0182625 40.3979247, 18.0185865 40.3981363, 18.0186824 40.3981989)",,,
588318439,False,,,Via San Giuseppe,unclassified,True,58.14,,"LINESTRING (18.0182625 40.3979247, 18.0178508 40.3976576, 18.0177399 40.3975856)",,,
129924712,False,,,Via Fratelli Rosselli,unclassified,True,65.244,,"LINESTRING (18.0239759 40.3983054, 18.0233599 40.3983955, 18.023218 40.3984102)",,,
295379602,True,,,,residential,False,19.555,,"LINESTRING (18.0239759 40.3983054, 18.024188 40.3982615, 18.024199 40.3982602)",,,
129925024,True,,,Via San Giuseppe,unclassified,False,23.509,,"LINESTRING (18.0188584 40.3983624, 18.0186824 40.3981989)",,,
495177591,True,,,,residential,False,10.487,,"LINESTRING (18.0188584 40.3983624, 18.0189001 40.3982736)",,,
129924711,True,,,Via Umberto I,unclassified,False,132.061,,"LINESTRING (18.0219446 40.3986327, 18.0219525 40.398824, 18.0218989 40.3989414, 18.0218621 40.3990231, 18.0213728 40.3997147)",,,
129924712,False,,,Via Fratelli Rosselli,unclassified,False,81.574,,"LINESTRING (18.0219446 40.3986327, 18.0225161 40.3985658, 18.0228861 40.3984845)",,,
"[993313586, 129924710]",True,,,"['Via padre Filippo Ciotta', 'Via Calasanzio']",unclassified,False,62.555,,"LINESTRING (18.0170456 40.3996542, 18.017103 40.3997214, 18.0171164 40.3998012, 18.016963 40.4001858)",,,
129924711,True,,,Via Umberto I,unclassified,False,19.93,,"LINESTRING (18.0213728 40.3997147, 18.0212612 40.3998725)",,,
784511922,True,,,Via San Giovanni,unclassified,False,11.004,,"LINESTRING (18.0186642 40.399752, 18.0185999 40.399666)",,,
784511920,False,,,,residential,False,54.565,,"LINESTRING (18.0186642 40.399752, 18.0181815 40.3998445, 18.0181595 40.3999549)",,,
79395616,True,,,,unclassified,False,59.687,,"LINESTRING (18.0195007 40.4004786, 18.0194855 40.4004412, 18.0194566 40.4004126, 18.0192823 40.40036, 18.0190681 40.4002959, 18.019014 40.4002625, 18.0189554 40.4001838)",,,
259750581,False,,,Via Amedeo di Savoia,residential,False,158.239,,"LINESTRING (18.0195007 40.4004786, 18.0199975 40.3998242, 18.0200157 40.3997435, 18.0199961 40.3996077, 18.0200372 40.3994725, 18.0201057 40.3992634, 18.0201585 40.399178)",,residents,
310727636,False,2,,Via Luca Rosati,residential,False,107.638,,"LINESTRING (18.0195007 40.4004786, 18.0195226 40.4005029, 18.0196966 40.4006957, 18.0203013 40.401229)",,,
310727636,False,2,,Via Luca Rosati,residential,False,71.048,,"LINESTRING (18.0203013 40.401229, 18.0209291 40.4016529)",,,
310727636,False,2,,Via Luca Rosati,residential,True,107.638,,"LINESTRING (18.0203013 40.401229, 18.0196966 40.4006957, 18.0195226 40.4005029, 18.0195007 40.4004786)",,,
509378767,False,,,Via Duca delle Puglie,unclassified,False,76.736,,"LINESTRING (18.0143237 40.3945706, 18.0152106 40.3944292)",,,
509378771,False,,,Via Medaglie d'Oro,unclassified,True,84.736,,"LINESTRING (18.0143237 40.3945706, 18.0141126 40.3953155)",,,
129925030,False,,,Via Capitano Lega,unclassified,False,134.948,,"LINESTRING (18.0126132 40.3953631, 18.0139223 40.3960551)",,,
588346417,False,,,Viale Monte Grappa,residential,False,65.326,,"LINESTRING (18.0126132 40.3953631, 18.0131031 40.3949093)",,,
129925030,False,,,Via Capitano Lega,unclassified,True,134.948,,"LINESTRING (18.0139223 40.3960551, 18.0126132 40.3953631)",,,
509378765,False,,,Via Giuseppe Garibaldi,unclassified,False,50.691,,"LINESTRING (18.0139223 40.3960551, 18.0144538 40.3962648)",,,
588336093,False,,,,unclassified,True,14.565,,"LINESTRING (18.0139223 40.3960551, 18.013884 40.3961828)",,,
509378769,False,,,Via Giuseppe di Vagno,unclassified,True,202.286,,"LINESTRING (18.0139223 40.3960551, 18.0140249 40.3960127, 18.0155971 40.3947636)",,,
509378771,False,,,Via Medaglie d'Oro,unclassified,False,83.804,,"LINESTRING (18.0139223 40.3960551, 18.0140661 40.3954964, 18.0141126 40.3953155)",,,
588346418,False,,,Via dei Mille,unclassified,False,107.314,,"LINESTRING (18.0126273 40.3960587, 18.013884 40.3961828)",,,
588386991,False,,,,unclassified,True,36.584,,"LINESTRING (18.0126273 40.3960587, 18.0125618 40.3963839)",,,
129925035,False,,,Via Medaglie d'Oro,unclassified,True,58.494,,"LINESTRING (18.013884 40.3961828, 18.0137457 40.3966982)",,,
588336093,False,,,,unclassified,False,14.565,,"LINESTRING (18.013884 40.3961828, 18.0139223 40.3960551)",,,
588346418,False,,,Via dei Mille,unclassified,True,107.314,,"LINESTRING (18.013884 40.3961828, 18.0126273 40.3960587)",,,
588336094,False,,,Via Giuseppe Garibaldi,unclassified,False,49.107,,"LINESTRING (18.013884 40.3961828, 18.0139915 40.3961983, 18.0144538 40.3962648)",,,
509378765,False,,,Via Giuseppe Garibaldi,unclassified,True,50.691,,"LINESTRING (18.0144538 40.3962648, 18.0139223 40.3960551)",,,
588336094,False,,,Via Giuseppe Garibaldi,unclassified,False,4.233,,"LINESTRING (18.0144538 40.3962648, 18.0144977 40.396283)",,,
588336094,False,,,Via Giuseppe Garibaldi,unclassified,True,49.107,,"LINESTRING (18.0144538 40.3962648, 18.0139915 40.3961983, 18.013884 40.3961828)",,,
75130036,False,,,Via Morosini,unclassified,False,170.88,,"LINESTRING (18.0144977 40.396283, 18.0158962 40.3951752)",,,
588336094,False,,,Via Giuseppe Garibaldi,unclassified,False,43.665,,"LINESTRING (18.0144977 40.396283, 18.0149587 40.3964589)",,,
588336094,False,,,Via Giuseppe Garibaldi,unclassified,True,4.233,,"LINESTRING (18.0144977 40.396283, 18.0144538 40.3962648)",,,
588336094,False,,,Via Giuseppe Garibaldi,unclassified,False,73.04,,"LINESTRING (18.0149587 40.3964589, 18.0157212 40.3967659)",,,
588336094,False,,,Via Giuseppe Garibaldi,unclassified,True,43.665,,"LINESTRING (18.0149587 40.3964589, 18.0144977 40.396283)",,,
259750573,False,,,Via Decio Romano,unclassified,False,75.575,,"LINESTRING (18.0149587 40.3964589, 18.0149282 40.3964832, 18.0143423 40.3969504)",,,
259750573,False,,,Via Decio Romano,unclassified,True,145.742,,"LINESTRING (18.0149587 40.3964589, 18.0149994 40.396427, 18.0161575 40.3955185)",,,
259750582,False,,,Via Lamarmora,unclassified,True,75.975,,"LINESTRING (18.0157212 40.3967659, 18.0152954 40.3973673)",,,
