osmid,name,highway,oneway,reversed,length,tunnel,lanes,geometry,ref,width
83179532,,living_street,False,False,37.339,,,"LINESTRING (13.859352 40.735046, 13.8596994 40.734926, 13.8597185 40.7349056, 13.859727 40.7348851)",,
131387345,Via del Soccorso,living_street,False,False,128.713,,,"LINESTRING (13.8549705 40.7370387, 13.8552165 40.7369638, 13.855322 40.736938, 13.8557306 40.7368383, 13.8558831 40.7368025, 13.8559239 40.7367957, 13.8559663 40.7367918, 13.8560079 40.7367903, 13.8560494 40.7367893, 13.8561516 40.7367979, 13.8562239 40.7368064, 13.856273 40.7368143, 13.8563204 40.7368249, 13.8563675 40.7368367, 13.856435 40.7368505)",SP487,
131387348,,residential,False,True,140.176,,,"LINESTRING (13.8566936 40.7337878, 13.8562617 40.7338417, 13.8557031 40.7339211, 13.8553824 40.7339344, 13.855046 40.7339315)",,
131387348,,residential,False,False,140.176,,,"LINESTRING (13.855046 40.7339315, 13.8553824 40.7339344, 13.8557031 40.7339211, 13.8562617 40.7338417, 13.8566936 40.7337878)",,
415572234,Via Giovanni Mazzella,tertiary,False,True,270.975,,2,"LINESTRING (13.855046 40.7339315, 13.8550408 40.7343654, 13.8550401 40.7344032, 13.8550364 40.7346018, 13.8550226 40.7347293, 13.8550127 40.7348327, 13.8550012 40.7349714, 13.8549881 40.7350456, 13.8549805 40.735133, 13.8549941 40.7352135, 13.8550226 40.7352868, 13.8550666 40.7353544, 13.8551132 40.7354003, 13.8551944 40.7354541, 13.8553448 40.7355595, 13.8555217 40.7356809, 13.855699 40.7358204, 13.8558006 40.7359198, 13.8558948 40.7360049, 13.8559422 40.7360484, 13.85598 40.7360734)",,
131387344,Via Funno,residential,False,False,23.512999999999998,,,"LINESTRING (13.8578191 40.7329684, 13.8577149 40.7330534, 13.8576462 40.7331334)",,
131387344,Via Funno,residential,False,True,23.512999999999998,,,"LINESTRING (13.8576462 40.7331334, 13.8577149 40.7330534, 13.8578191 40.7329684)",,
303457472,,residential,False,False,26.486,,,"LINESTRING (13.8576462 40.7331334, 13.8577171 40.7331832, 13.8577397 40.7332128, 13.857676 40.7332891, 13.8576497 40.7333243)",,
303457473,,residential,False,False,92.59100000000001,,,"LINESTRING (13.8576462 40.7331334, 13.8575568 40.7331287, 13.857487 40.7331598, 13.8573262 40.7331552, 13.8572248 40.7331286, 13.8571555 40.7330577, 13.8568309 40.7330252, 13.856619 40.7329926)",,
244415177,Via Cristoforo Colombo,secondary,True,False,198.375,,2,"LINESTRING (13.8628978 40.7400222, 13.8627516 40.7398445, 13.8625987 40.7396585, 13.8624598 40.7395228, 13.8622459 40.7393278, 13.8620331 40.7391395, 13.8616128 40.7387755, 13.861432 40.7386316)",SP270,
292743838,,living_street,True,False,4.356,,1,"LINESTRING (13.8586362 40.7364941, 13.8586482 40.7365322)",,
697858031,,living_street,False,False,121.75299999999997,,,"LINESTRING (13.8586362 40.7364941, 13.8586267 40.7364699, 13.8585699 40.7363514, 13.8585156 40.7362311, 13.85849 40.7361784, 13.8584556 40.736114, 13.8583978 40.7360127, 13.858357 40.7359213, 13.8583447 40.7358819, 13.8583356 40.7358195, 13.8583269 40.7357016, 13.858309 40.7355888, 13.858268 40.7355217, 13.8582639 40.735515, 13.8582235 40.7354546)",,
215314088,Via Avv. F. Regine,living_street,True,False,16.913,,,"LINESTRING (13.858536 40.7366396, 13.8587355 40.7366565)",,
292743839,,living_street,False,False,14.05,,,"LINESTRING (13.858536 40.7366396, 13.8585515 40.7366292, 13.8585583 40.7366205, 13.858563 40.7366145, 13.8585697 40.7366079, 13.858574 40.7366008, 13.8585791 40.736582, 13.8585868 40.7365635, 13.8586021 40.7365479, 13.8586234 40.7365371)",,
698276456,Via San Giovanni,living_street,False,False,112.52000000000001,,,"LINESTRING (13.8582761 40.7344941, 13.8583877 40.7344197, 13.8584147 40.7343884, 13.8584133 40.7343056, 13.8584375 40.7341491, 13.8584284 40.7340628, 13.858416 40.7340147, 13.8584026 40.7339714, 13.8583919 40.7338564, 13.8584018 40.7337425, 13.8584367 40.7335862, 13.8584515 40.7335339)",,
697858031,,living_street,False,False,35.943,,,"LINESTRING (13.8582235 40.7354546, 13.8581874 40.7354155, 13.8580801 40.7353123, 13.8579477 40.7352088)",,
697858031,,living_street,False,True,121.75300000000001,,,"LINESTRING (13.8582235 40.7354546, 13.8582639 40.735515, 13.858268 40.7355217, 13.858309 40.7355888, 13.8583269 40.7357016, 13.8583356 40.7358195, 13.8583447 40.7358819, 13.858357 40.7359213, 13.8583978 40.7360127, 13.8584556 40.736114, 13.85849 40.7361784, 13.8585156 40.7362311, 13.8585699 40.7363514, 13.8586267 40.7364699, 13.8586362 40.7364941)",,
698781407,Via Costantino,living_street,False,True,47.431999999999995,,,"LINESTRING (13.8582235 40.7354546, 13.8582979 40.7353808, 13.8583546 40.7353125, 13.8583758 40.7352853, 13.8584555 40.7351832, 13.8585267 40.7350957)",,
213253035,,living_street,False,False,143.27,,,"LINESTRING (13.8579477 40.7352088, 13.8579253 40.7352122, 13.8578465 40.7352213, 13.8575841 40.7353084, 13.8575168 40.7353218, 13.8575011 40.7353209, 13.8574863 40.7353184, 13.8574748 40.7353112, 13.8574673 40.7353021, 13.8574464 40.735255, 13.8574257 40.735212, 13.8574112 40.7351792, 13.857357 40.7350927, 13.8573242 40.7350456, 13.85729 40.7350068, 13.8572635 40.7349654, 13.8572202 40.7348715, 13.857214 40.7348592, 13.8572067 40.7348381, 13.8572032 40.7348223, 13.8571863 40.7347142, 13.8571555 40.7346208, 13.8571251 40.7344542)",,
697858031,,living_street,False,True,35.943,,,"LINESTRING (13.8579477 40.7352088, 13.8580801 40.7353123, 13.8581874 40.7354155, 13.8582235 40.7354546)",,
"[699661949, 303457471]",Via San Giovanni,living_street,False,False,104.17099999999998,,,"LINESTRING (13.8579477 40.7352088, 13.8579803 40.7351235, 13.8580423 40.7349939, 13.8581927 40.7346897, 13.8582236 40.7346597, 13.8582954 40.7345894, 13.8583162 40.7345793, 13.858399 40.7345767, 13.8584433 40.7345757, 13.8584737 40.7345787, 13.8584875 40.7345818, 13.8585006 40.734586, 13.8585726 40.73462, 13.858614 40.7346333)",,
213253035,,living_street,False,True,74.437,,,"LINESTRING (13.8584515 40.7335339, 13.8583325 40.7335105, 13.8582017 40.7334863, 13.8581582 40.7334794, 13.8581147 40.7334786, 13.8579624 40.7334936, 13.8576497 40.7333243)",,
698276456,Via San Giovanni,living_street,False,False,98.563,,,"LINESTRING (13.8584515 40.7335339, 13.8585938 40.7335499, 13.8586795 40.7335544, 13.8587157 40.7335507, 13.858744 40.733539, 13.8588398 40.7333991, 13.8589736 40.7333107, 13.8594547 40.73326)",,
698276456,Via San Giovanni,living_street,False,True,112.52000000000001,,,"LINESTRING (13.8584515 40.7335339, 13.8584367 40.7335862, 13.8584018 40.7337425, 13.8583919 40.7338564, 13.8584026 40.7339714, 13.858416 40.7340147, 13.8584284 40.7340628, 13.8584375 40.7341491, 13.8584133 40.7343056, 13.8584147 40.7343884, 13.8583877 40.7344197, 13.8582761 40.7344941)",,
213253035,,living_street,False,False,91.60499999999999,,,"LINESTRING (13.8572546 40.7340617, 13.8572707 40.7339926, 13.8573056 40.7339174, 13.8574129 40.7338015, 13.8573991 40.733633, 13.8575096 40.7334697, 13.8576497 40.7333243)",,
213253035,,living_street,False,True,45.664,,,"LINESTRING (13.8572546 40.7340617, 13.8572439 40.7342019, 13.8572037 40.7343401, 13.8571251 40.7344542)",,
297602484,,residential,False,False,151.74,,,"LINESTRING (13.8572546 40.7340617, 13.8571324 40.7340136, 13.8570296 40.7339668, 13.8569398 40.7339399, 13.8568464 40.7339371, 13.8567679 40.7339017, 13.85668 40.7338847, 13.8566295 40.7339371, 13.8565641 40.7339725, 13.8565155 40.733998, 13.856422 40.7340235, 13.8563304 40.7340391, 13.8562369 40.7340377, 13.8561359 40.7340419, 13.8560313 40.7340788, 13.8558985 40.7341, 13.8558237 40.734117, 13.8557284 40.7341468, 13.8556686 40.734151, 13.8556031 40.7341553)",,
213253035,,living_street,False,False,74.43699999999998,,,"LINESTRING (13.8576497 40.7333243, 13.8579624 40.7334936, 13.8581147 40.7334786, 13.8581582 40.7334794, 13.8582017 40.7334863, 13.8583325 40.7335105, 13.8584515 40.7335339)",,
213253035,,living_street,False,True,91.60499999999999,,,"LINESTRING (13.8576497 40.7333243, 13.8575096 40.7334697, 13.8573991 40.733633, 13.8574129 40.7338015, 13.8573056 40.7339174, 13.8572707 40.7339926, 13.8572546 40.7340617)",,
303457472,,residential,False,True,26.486,,,"LINESTRING (13.8576497 40.7333243, 13.857676 40.7332891, 13.8577397 40.7332128, 13.8577171 40.7331832, 13.8576462 40.7331334)",,
213253035,,living_street,False,False,45.664,,,"LINESTRING (13.8571251 40.7344542, 13.8572037 40.7343401, 13.8572439 40.7342019, 13.8572546 40.7340617)",,
213253035,,living_street,False,True,143.27000000000004,,,"LINESTRING (13.8571251 40.7344542, 13.8571555 40.7346208, 13.8571863 40.7347142, 13.8572032 40.7348223, 13.8572067 40.7348381, 13.857214 40.7348592, 13.8572202 40.7348715, 13.8572635 40.7349654, 13.85729 40.7350068, 13.8573242 40.7350456, 13.857357 40.7350927, 13.8574112 40.7351792, 13.8574257 40.735212, 13.8574464 40.735255, 13.8574673 40.7353021, 13.8574748 40.7353112, 13.8574863 40.7353184, 13.8575011 40.7353209, 13.8575168 40.7353218, 13.8575841 40.7353084, 13.8578465 40.7352213, 13.8579253 40.7352122, 13.8579477 40.7352088)",,
"[699385083, 215315580]","['Rione Genala I Traversa', 'Via Cesare Piro']",living_street,False,False,262.925,,,"LINESTRING (13.8571251 40.7344542, 13.8570241 40.7344499, 13.8569543 40.7344377, 13.8568631 40.7344024, 13.8567996 40.7343741, 13.8567588 40.734356, 13.8567465 40.7343543, 13.8567344 40.7343547, 13.8567223 40.7343569, 13.8567107 40.7343606, 13.8566244 40.7343971, 13.8565298 40.7344382, 13.8564301 40.7344986, 13.856316 40.7345841, 13.8563044 40.7346625, 13.8563017 40.7346766, 13.856301 40.7346805, 13.8562953 40.7346977, 13.856282 40.7347214, 13.8562628 40.7347426, 13.8562283 40.7347753, 13.8561791 40.7348085, 13.8561117 40.734844, 13.8560839 40.734859, 13.8560638 40.7348766, 13.8560498 40.7349017, 13.8560422 40.7349294, 13.8559986 40.7351284, 13.8559994 40.7351442, 13.8560032 40.7351606, 13.856016 40.7351893, 13.8560226 40.735201, 13.8560338 40.7352208, 13.856044 40.7352468, 13.8560512 40.7352739, 13.8560621 40.7353243, 13.8560662 40.735361, 13.8560688 40.7353846, 13.8560706 40.7354202, 13.8560945 40.7356788, 13.8561172 40.7358712, 13.8561253 40.7359191, 13.8561415 40.7359542, 13.8561695 40.7359777, 13.856151 40.7360685, 13.8561483 40.7360797, 13.856135 40.7361312)",,
42566095,,residential,False,True,78.722,,,"LINESTRING (13.8569983 40.7363435, 13.8569268 40.7363182, 13.8566677 40.7362482, 13.8565509 40.7362531, 13.856394 40.736253, 13.8563674 40.7362466, 13.8563413 40.7362378, 13.8563112 40.7362257, 13.8562846 40.7362103, 13.8561516 40.73614, 13.856135 40.7361312)",,
215314085,,residential,True,False,35.73100000000001,,,"LINESTRING (13.8569983 40.7363435, 13.8570737 40.7363714, 13.8571457 40.7364103, 13.8572333 40.736469, 13.8572815 40.7365037, 13.8572869 40.7365084, 13.8573046 40.7365238, 13.8573156 40.7365361, 13.8573203 40.7365457)",,
419262834,Via San Francesco,living_street,False,True,25.334000000000003,,,"LINESTRING (13.8572916 40.7367365, 13.8572802 40.7367879, 13.8572515 40.7369163, 13.8572461 40.7369335, 13.8572336 40.7369484, 13.8572231 40.7369547)",SP487,
215314371,Via Torrione,living_street,False,True,138.67499999999998,,,"LINESTRING (13.8580327 40.7376625, 13.8580408 40.7376589, 13.8580451 40.7376543, 13.8580473 40.7376479, 13.8580468 40.7376419, 13.8580468 40.7376354, 13.8580496 40.7376299, 13.8580544 40.737625, 13.8580608 40.7376214, 13.85815 40.7375983, 13.8582401 40.7375622, 13.8583186 40.7375256, 13.8583729 40.7375018, 13.8584314 40.7374866, 13.8585166 40.7374291, 13.8585368 40.7373708, 13.8585457 40.737257, 13.8585551 40.7371397, 13.8585593 40.7371311, 13.858579 40.7370909, 13.8585846 40.7370798, 13.8586006 40.7370403, 13.8586227 40.7370117, 13.8586435 40.7369852, 13.8586596 40.7369511, 13.858685 40.7368878, 13.8587085 40.7367905, 13.858727 40.736689, 13.8587301 40.7366773, 13.8587355 40.7366565)",,
42566095,,residential,False,False,78.72200000000001,,,"LINESTRING (13.856135 40.7361312, 13.8561516 40.73614, 13.8562846 40.7362103, 13.8563112 40.7362257, 13.8563413 40.7362378, 13.8563674 40.7362466, 13.856394 40.736253, 13.8565509 40.7362531, 13.8566677 40.7362482, 13.8569268 40.7363182, 13.8569983 40.7363435)",,
42566095,,residential,False,True,14.594999999999999,,,"LINESTRING (13.856135 40.7361312, 13.8560227 40.7360942, 13.85598 40.7360734)",,
"[699385083, 215315580]","['Rione Genala I Traversa', 'Via Cesare Piro']",living_street,False,True,262.92499999999995,,,"LINESTRING (13.856135 40.7361312, 13.8561483 40.7360797, 13.856151 40.7360685, 13.8561695 40.7359777, 13.8561415 40.7359542, 13.8561253 40.7359191, 13.8561172 40.7358712, 13.8560945 40.7356788, 13.8560706 40.7354202, 13.8560688 40.7353846, 13.8560662 40.735361, 13.8560621 40.7353243, 13.8560512 40.7352739, 13.856044 40.7352468, 13.8560338 40.7352208, 13.8560226 40.735201, 13.856016 40.7351893, 13.8560032 40.7351606, 13.8559994 40.7351442, 13.8559986 40.7351284, 13.8560422 40.7349294, 13.8560498 40.7349017, 13.8560638 40.7348766, 13.8560839 40.734859, 13.8561117 40.734844, 13.8561791 40.7348085, 13.8562283 40.7347753, 13.8562628 40.7347426, 13.856282 40.7347214, 13.8562953 40.7346977, 13.856301 40.7346805, 13.8563017 40.7346766, 13.8563044 40.7346625, 13.856316 40.7345841, 13.8564301 40.7344986, 13.8565298 40.7344382, 13.8566244 40.7343971, 13.8567107 40.7343606, 13.8567223 40.7343569, 13.8567344 40.7343547, 13.8567465 40.7343543, 13.8567588 40.734356, 13.8567996 40.7343741, 13.8568631 40.7344024, 13.8569543 40.7344377, 13.8570241 40.7344499, 13.8571251 40.7344542)",,
303457473,,residential,False,True,92.59100000000002,,,"LINESTRING (13.856619 40.7329926, 13.8568309 40.7330252, 13.8571555 40.7330577, 13.8572248 40.7331286, 13.8573262 40.7331552, 13.857487 40.7331598, 13.8575568 40.7331287, 13.8576462 40.7331334)",,
244042130,,secondary,True,False,172.06900000000002,,2,"LINESTRING (13.8615187 40.738565, 13.8617028 40.7387195, 13.86181 40.7388019, 13.8621805 40.7391162, 13.8624244 40.7393265, 13.862604 40.7395101, 13.8626844 40.7396223, 13.862778 40.7397724)",SP270,
459665240,,secondary,True,False,13.304,,1,"LINESTRING (13.8615187 40.738565, 13.8615159 40.7385898, 13.8615084 40.7386124, 13.8615025 40.738622, 13.8614909 40.7386318, 13.8614769 40.7386373, 13.8614614 40.7386392, 13.8614459 40.7386372, 13.861432 40.7386316)",,
560085260,Via Cristoforo Colombo,secondary,True,False,99.70200000000001,,2,"LINESTRING (13.861432 40.7386316, 13.8613234 40.738543, 13.8612551 40.7384841, 13.861208 40.7384496, 13.8611489 40.7384113, 13.8611388 40.7384058, 13.8610978 40.7383833, 13.8610018 40.7383369, 13.8609113 40.7383011, 13.8607383 40.7382512, 13.8607112 40.7382457, 13.8605759 40.7382182, 13.8604579 40.7381823, 13.8604415 40.7381774)",SP270,
215314088,Via Avv. F. Regine,living_street,True,False,110.566,,,"LINESTRING (13.8587355 40.7366565, 13.85904 40.7366831, 13.8593103 40.7367086, 13.8594568 40.7367201, 13.8594946 40.7367231, 13.8596308 40.7367339, 13.8597154 40.7367406, 13.860039 40.7367711)",,
215314371,Via Torrione,living_street,False,False,138.67500000000004,,,"LINESTRING (13.8587355 40.7366565, 13.8587301 40.7366773, 13.858727 40.736689, 13.8587085 40.7367905, 13.858685 40.7368878, 13.8586596 40.7369511, 13.8586435 40.7369852, 13.8586227 40.7370117, 13.8586006 40.7370403, 13.8585846 40.7370798, 13.858579 40.7370909, 13.8585593 40.7371311, 13.8585551 40.7371397, 13.8585457 40.737257, 13.8585368 40.7373708, 13.8585166 40.7374291, 13.8584314 40.7374866, 13.8583729 40.7375018, 13.8583186 40.7375256, 13.8582401 40.7375622, 13.85815 40.7375983, 13.8580608 40.7376214, 13.8580544 40.737625, 13.8580496 40.7376299, 13.8580468 40.7376354, 13.8580468 40.7376419, 13.8580473 40.7376479, 13.8580451 40.7376543, 13.8580408 40.7376589, 13.8580327 40.7376625)",,
292743839,,living_street,False,True,18.06,,,"LINESTRING (13.8587355 40.7366565, 13.8587375 40.7366354, 13.8587381 40.7366296, 13.8587356 40.7366131, 13.8587313 40.7365915, 13.8587274 40.7365724, 13.8587157 40.7365551, 13.8586971 40.7365418, 13.8586737 40.7365338, 13.8586482 40.7365322)",,
"[286174611, 766100044]","['Via Gaetano Morgera', 'Via Casalombardi']",residential,False,False,235.644,,,"LINESTRING (13.8631728 40.734226, 13.8630333 40.7342431, 13.8629403 40.7341978, 13.8628566 40.7341918, 13.8627782 40.7341736, 13.8626759 40.7339965, 13.8626081 40.7339471, 13.8625138 40.7339914, 13.8624979 40.7340408, 13.8623039 40.7341052, 13.8620009 40.7342582, 13.8620036 40.7343237, 13.8620408 40.7343881, 13.8621258 40.7344404, 13.8621205 40.7344978, 13.8620567 40.7346126, 13.8619797 40.734664, 13.8618707 40.7346982, 13.8618295 40.7347284, 13.8618216 40.7348744, 13.8617684 40.7349499, 13.8618069 40.7350525, 13.8618137 40.7350684)",,
585095545,,residential,False,False,52.256,,,"LINESTRING (13.8631728 40.734226, 13.8631915 40.7341641, 13.8632207 40.7340771, 13.8633984 40.7339852, 13.8634757 40.7339314, 13.8635509 40.7339329, 13.8635697 40.7339424)",,
297602484,,residential,False,True,151.74,,,"LINESTRING (13.8556031 40.7341553, 13.8556686 40.734151, 13.8557284 40.7341468, 13.8558237 40.734117, 13.8558985 40.7341, 13.8560313 40.7340788, 13.8561359 40.7340419, 13.8562369 40.7340377, 13.8563304 40.7340391, 13.856422 40.7340235, 13.8565155 40.733998, 13.8565641 40.7339725, 13.8566295 40.7339371, 13.85668 40.7338847, 13.8567679 40.7339017, 13.8568464 40.7339371, 13.8569398 40.7339399, 13.8570296 40.7339668, 13.8571324 40.7340136, 13.8572546 40.7340617)",,
698781407,Via Costantino,living_street,False,False,47.431999999999995,,,"LINESTRING (13.8585267 40.7350957, 13.8584555 40.7351832, 13.8583758 40.7352853, 13.8583546 40.7353125, 13.8582979 40.7353808, 13.8582235 40.7354546)",,
466981885,Via Cristoforo Colombo,secondary,True,False,5.896000000000001,,1,"LINESTRING (13.8604415 40.7381774, 13.8604283 40.7381687, 13.8604203 40.738158, 13.860417 40.7381453, 13.8604196 40.7381309)",SP270,
553632726,Via Cristoforo Colombo,tertiary,True,False,23.082,,,"LINESTRING (13.8604415 40.7381774, 13.8603449 40.7381431, 13.8601935 40.7380892)",,
698781408,Via Costantino,living_street,False,True,19.8,,,"LINESTRING (13.8586575 40.7348013, 13.8586734 40.7347544, 13.8586451 40.7347101, 13.8586265 40.7346579, 13.858614 40.7346333)",,
"[699661949, 303457471]",Via San Giovanni,living_street,False,True,104.171,,,"LINESTRING (13.858614 40.7346333, 13.8585726 40.73462, 13.8585006 40.734586, 13.8584875 40.7345818, 13.8584737 40.7345787, 13.8584433 40.7345757, 13.858399 40.7345767, 13.8583162 40.7345793, 13.8582954 40.7345894, 13.8582236 40.7346597, 13.8581927 40.7346897, 13.8580423 40.7349939, 13.8579803 40.7351235, 13.8579477 40.7352088)",,
681477059,,living_street,False,False,121.263,,,"LINESTRING (13.858614 40.7346333, 13.8586527 40.7345541, 13.8586982 40.7344893, 13.8587467 40.7344689, 13.8588167 40.7344566, 13.8588667 40.73446, 13.8589353 40.7344724, 13.8590477 40.7345367, 13.8592851 40.7346386, 13.8594001 40.7346587, 13.8595691 40.7347324, 13.8596682 40.7348236, 13.859727 40.7348851)",,
698781408,Via Costantino,living_street,False,False,19.8,,,"LINESTRING (13.858614 40.7346333, 13.8586265 40.7346579, 13.8586451 40.7347101, 13.8586734 40.7347544, 13.8586575 40.7348013)",,
696211154,Via Cristoforo Colombo,secondary,True,False,3.2039999999999997,,1,"LINESTRING (13.8604196 40.7381309, 13.8604258 40.7381174, 13.8604335 40.7381041)",SP270,
696211156,Via Cristoforo Colombo,secondary,True,False,5.91,,1,"LINESTRING (13.8604196 40.7381309, 13.8604282 40.7381193, 13.8604414 40.7381106, 13.8604577 40.7381056, 13.8604752 40.7381051)",SP270,
553632728,,tertiary,True,False,13.642,,,"LINESTRING (13.8601935 40.7380892, 13.8602937 40.7380978, 13.8603546 40.7381013)",,
