osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,junction
849106153,2,SS9,Via Circonvallazione,primary,50,False,True,106.768,"LINESTRING (12.3941277 44.0929928, 12.3938508 44.0927457, 12.3935057 44.0925487, 12.3930792 44.092436)",,,
849106154,2,SS9,Via Circonvallazione,primary,50,False,False,70.901,"LINESTRING (12.3941277 44.0929928, 12.3944128 44.0933939, 12.3945726 44.0935419)",,,
659688353,,,,unclassified,,False,False,132.507,"LINESTRING (12.395834 44.0937543, 12.3956201 44.0931165, 12.3948744 44.0931242)",,,
"[53588864, 53588865, 849106154]",2,SS9,Via Circonvallazione,primary,50,False,False,78.681,"LINESTRING (12.395834 44.0937543, 12.3960285 44.0937603, 12.3967961 44.0937472, 12.3968188 44.0937462)",yes,,
849106154,2,SS9,Via Circonvallazione,primary,50,False,True,107.77100000000002,"LINESTRING (12.395834 44.0937543, 12.3951283 44.0937664, 12.3948359 44.0936844, 12.3945726 44.0935419)",,,
27653647,,,,tertiary,,False,True,34.407,"LINESTRING (12.4007045 44.0962786, 12.4005086 44.096003)",,yes,
987631046,,,,tertiary,,False,True,8.727,"LINESTRING (12.4007045 44.0962786, 12.4006548 44.0962087)",,,
"[27653649, 34731365]",,,"['Via della Republica', 'Via Borgo Rubicone']",tertiary,50,True,False,173.52699999999996,"LINESTRING (12.4007045 44.0962786, 12.4009245 44.0962194, 12.402142 44.0959062, 12.4022006 44.0959011, 12.4022486 44.0959019, 12.4023078 44.0959075, 12.402357 44.0959204, 12.4024061 44.0959404, 12.4024453 44.0959685, 12.4024922 44.0960126, 12.4025373 44.0960571, 12.4025458 44.0960656, 12.402633 44.0961491)",,,
27653644,,,Via Nazario Sauro,tertiary,,False,True,61.399,"LINESTRING (12.3986282 44.0937113, 12.399038 44.0941785)",,,
53588864,2,SS9,Via Circonvallazione,primary,50,False,True,19.286,"LINESTRING (12.3986282 44.0937113, 12.3983867 44.0937112)",,,
287395751,,,Via Cesare Battisti,tertiary,,False,False,27.628,"LINESTRING (12.3986282 44.0937113, 12.3984701 44.0934903)",,,
517029573,2,SS9,Via Giuseppe Garibaldi,primary,50,False,False,77.145,"LINESTRING (12.3986282 44.0937113, 12.3995939 44.0936942)",,,
214861895,,,Via Giacomo Matteotti,tertiary,,True,False,62.059,"LINESTRING (12.3930792 44.092436, 12.3935124 44.092447, 12.3938539 44.0924743)",,,
849106153,2,SS9,Via Circonvallazione,primary,50,False,False,106.768,"LINESTRING (12.3930792 44.092436, 12.3935057 44.0925487, 12.3938508 44.0927457, 12.3941277 44.0929928)",,,
165490687,,,Via Raffaello Sanzio,residential,,False,False,70.316,"LINESTRING (12.3945726 44.0935419, 12.3949282 44.0941204)",,,
849106154,2,SS9,Via Circonvallazione,primary,50,False,False,107.77100000000002,"LINESTRING (12.3945726 44.0935419, 12.3948359 44.0936844, 12.3951283 44.0937664, 12.395834 44.0937543)",,,
849106154,2,SS9,Via Circonvallazione,primary,50,False,True,70.901,"LINESTRING (12.3945726 44.0935419, 12.3944128 44.0933939, 12.3941277 44.0929928)",,,
242770366,,,,tertiary,,True,False,11.517999999999999,"LINESTRING (12.4027322 44.0883276, 12.4027422 44.0883027, 12.4027615 44.0882808, 12.4027885 44.0882637, 12.4028212 44.0882528)",,,roundabout
258360201,,,Via Rio Salto,tertiary,,True,False,15.938,"LINESTRING (12.4027322 44.0883276, 12.4026794 44.0882671, 12.4026157 44.0882116)",,,
159986862,,,Via della Pace,tertiary,,False,False,58.172,"LINESTRING (12.4034806 44.0911301, 12.4035063 44.0913517, 12.403545 44.0916512)",,,
159986902,,,Viale della Libertà,secondary,,False,False,71.849,"LINESTRING (12.4034806 44.0911301, 12.4031112 44.0911227, 12.4025825 44.0910951)",,,
258360203,,,Via della Pace,tertiary,,False,True,62.673,"LINESTRING (12.4034806 44.0911301, 12.4034485 44.090926, 12.4034088 44.0905689)",,,
302974120,,,Viale della Libertà,secondary,,False,True,61.118,"LINESTRING (12.4034806 44.0911301, 12.4036964 44.0911401, 12.404244 44.0911684)",,,
48661681,,,Via don Giovanni Minzoni,tertiary,,False,False,65.299,"LINESTRING (12.4000229 44.0911977, 12.3998595 44.0906223)",,,
159986902,,,Viale della Libertà,secondary,,False,True,77.419,"LINESTRING (12.4000229 44.0911977, 12.4009874 44.0911279)",,,
242545121,,,Via don Giovanni Minzoni,unclassified,,False,True,84.324,"LINESTRING (12.4000229 44.0911977, 12.4002705 44.0919349)",,,
159986902,,,Viale della Libertà,secondary,,False,False,135.578,"LINESTRING (12.4000229 44.0911977, 12.3994495 44.0912395, 12.3986899 44.0913034, 12.3983356 44.0913317)",,,
41659282,,,Corso Giulio Perticari,tertiary,,False,False,15.103,"LINESTRING (12.4002591 44.0927708, 12.4004481 44.0927756)",,,
41659282,,,Corso Giulio Perticari,tertiary,,False,True,68.818,"LINESTRING (12.4002591 44.0927708, 12.3999078 44.0927609, 12.3997367 44.0927561, 12.3993982 44.0927442)",,,
703803357,,,Corso Gino Vendemini,tertiary,,False,False,3.975,"LINESTRING (12.3976662 44.0926694, 12.3976167 44.0926657)",,,
53724718,,,Corso Gino Vendemini,tertiary,,False,True,54.686,"LINESTRING (12.3976662 44.0926694, 12.3979538 44.0926825, 12.3983493 44.0927035)",,,
"[679432529, 587755290]",,,"['Via Castelvecchio', 'Piazza Girolamo Amati']",residential,,False,False,64.517,"LINESTRING (12.3976662 44.0926694, 12.3975322 44.0921932, 12.3975068 44.0921006)",,,
50212176,,,Via Palmiro Togliatti,secondary,,True,False,24.938,"LINESTRING (12.3969412 44.0913634, 12.3970723 44.0913347, 12.3971911 44.091311, 12.3972411 44.091301)",,,
27653644,,,Via Nazario Sauro,tertiary,,False,False,61.399,"LINESTRING (12.399038 44.0941785, 12.3986282 44.0937113)",,,
41557313,,,Via Aurelio Zaghini,residential,,False,False,167.657,"LINESTRING (12.399038 44.0941785, 12.3992937 44.0941759, 12.3995435 44.0941718, 12.3997734 44.0941688, 12.400075 44.094159, 12.4003088 44.0941586, 12.4004725 44.0941596, 12.4007843 44.094581)",,,
159986877,,,Via Nazario Sauro,tertiary,,False,False,58.525999999999996,"LINESTRING (12.399038 44.0941785, 12.39933 44.0945313, 12.3993914 44.0946385)",,,
41521806,,,Via Damiano Chiesa,residential,,False,False,38.944,"LINESTRING (12.4007843 44.094581, 12.4002969 44.0945923)",,,
41521806,,,Via Damiano Chiesa,residential,,False,True,8.675,"LINESTRING (12.4007843 44.094581, 12.4008928 44.0945772)",,,
