osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,access,lanes,junction,tunnel
40032391,False,,Via Monte San Michele,residential,True,57.903,"LINESTRING (17.2367936 40.7818773, 17.2366922 40.7817655, 17.2365816 40.7816658, 17.2363623 40.7815925, 17.2362739 40.7815624)",,,,,
73215012,False,,Via Monte San Michele,residential,False,109.66399999999999,"LINESTRING (17.2367936 40.7818773, 17.2369868 40.7820967, 17.2370732 40.7823564, 17.2371787 40.7825052, 17.2372664 40.7826147, 17.2373669 40.7827529)",,,,,
40032322,False,,Via Monte San Gabriele,residential,False,6.502,"LINESTRING (17.2374149 40.781742, 17.2373955 40.7816854)",,,,,
40032322,False,,Via Monte San Gabriele,residential,True,49.869,"LINESTRING (17.2374149 40.781742, 17.237596 40.782169)",,,,,
40032379,False,,Via Monte San Gabriele,residential,False,21.508,"LINESTRING (17.2374149 40.781742, 17.237657 40.7816803)",,,,,
40032379,False,,Via Monte San Gabriele,residential,True,21.508,"LINESTRING (17.237657 40.7816803, 17.2374149 40.781742)",,,,,
40032391,False,,Via Monte San Michele,residential,False,4.443,"LINESTRING (17.2362219 40.7815556, 17.2362739 40.7815624)",,,,,
40032391,False,,Via Monte San Michele,residential,True,14.924,"LINESTRING (17.2362219 40.7815556, 17.236051 40.78152)",,,,,
"[173353034, 173353031]",False,,Via Monte Sabotino,residential,True,78.71000000000001,"LINESTRING (17.2362219 40.7815556, 17.2361369 40.7817365, 17.236078 40.7818307, 17.2360415 40.781963, 17.2360775 40.7820369, 17.2362468 40.7821874)",,,,,
40032391,False,,Via Monte San Michele,residential,False,11.353,"LINESTRING (17.2359196 40.7814971, 17.2359651 40.7815051, 17.236051 40.78152)",,,,,
"[40031921, 40032391]",False,,"['Via Monte San Michele', 'Via Monte Pertica']",residential,True,112.397,"LINESTRING (17.2359196 40.7814971, 17.2358319 40.781474, 17.2352596 40.781338, 17.2348726 40.781246, 17.2346862 40.7812021, 17.2346467 40.7811927)",,,,,
40032403,False,,Piazza Gabriele D'Annunzio,residential,False,19.495,"LINESTRING (17.2359196 40.7814971, 17.2358879 40.7814082, 17.2358521 40.7813295)",,,,,
40032403,False,,Piazza Gabriele D'Annunzio,residential,True,19.495,"LINESTRING (17.2358521 40.7813295, 17.2358879 40.7814082, 17.2359196 40.7814971)",,,,,
113919571,True,,Via Cavour,tertiary,False,34.424,"LINESTRING (17.2428289 40.7832977, 17.2430918 40.7830606)",,,,,
113919547,False,,Via Cavour,tertiary,False,131.50900000000001,"LINESTRING (17.2428289 40.7832977, 17.2425808 40.7835205, 17.2423694 40.783697, 17.2417902 40.7841808)",,,,,
47913275,True,,Via Ten o Gigante,residential,False,32.974,"LINESTRING (17.2356881 40.7885807, 17.2357305 40.7882859)",,,,,
596544151,False,,,primary,True,44.72,"LINESTRING (17.243516 40.782742, 17.2433885 40.7828994, 17.2433166 40.783016, 17.2432838 40.7831013)",,,2,,
33190291,False,,Corso Trento e Trieste,residential,False,37.045,"LINESTRING (17.2393411 40.7863152, 17.2391938 40.7862979, 17.2389063 40.7862641)",,,,,
71542386,True,,Via Vittime del Fascismo,residential,False,24.906999999999996,"LINESTRING (17.2393411 40.7863152, 17.2394349 40.7862307, 17.2395349 40.786146)",,,,,
76159771,True,,Via Garibaldi,residential,False,115.138,"LINESTRING (17.2402529 40.7855246, 17.2401599 40.7854802, 17.2398541 40.7853227, 17.2398042 40.785297, 17.2391977 40.784997, 17.2391175 40.7849481)",,,,,
"[113919552, 33190282]",True,,"['Via Mazzini', 'Via Margherita']",residential,False,263.947,"LINESTRING (17.2402529 40.7855246, 17.2403143 40.7855584, 17.2407341 40.7857596, 17.2409601 40.7859034, 17.2418426 40.7864944, 17.2418473 40.7865618, 17.2417621 40.7865912, 17.2416676 40.7865882, 17.2408649 40.7864975)",50,yes,,,
113919555,False,,Viale Bari,tertiary,False,119.864,"LINESTRING (17.2402529 40.7855246, 17.2402799 40.7855822, 17.2408649 40.7864975)",50,yes,,,
1233987651,False,,Via Cavour,tertiary,True,12.529,"LINESTRING (17.2402529 40.7855246, 17.2403127 40.7854559, 17.240338 40.7854323)",,,,,
596544151,False,,,primary,False,16.847,"LINESTRING (17.243271 40.7832525, 17.2432838 40.7831013)",,,2,,
47913235,True,,Via Cavour,tertiary,False,24.614,"LINESTRING (17.243271 40.7832525, 17.2431483 40.7832263, 17.2429836 40.7832208)",,,,,
76159464,False,,Piazza Antonio Curri,residential,True,10.961,"LINESTRING (17.2362797 40.7859125, 17.2362213 40.7860006)",,,,,
33190291,False,,Corso Trento e Trieste,residential,True,149.397,"LINESTRING (17.2362797 40.7859125, 17.2363476 40.7859331, 17.2364975 40.7859645, 17.2375228 40.7861015, 17.237946 40.786154, 17.2380205 40.7861647)",,,,,
114208438,True,,Corso Vittorio Emanuele,residential,False,8.589,"LINESTRING (17.2362797 40.7859125, 17.2362962 40.7858907, 17.2363288 40.7858448)",,,,,
113872501,False,,Via Cesare Battisti,residential,True,7.54,"LINESTRING (17.23402 40.7851319, 17.23409 40.7851742)",50,,,,
316414158,False,,Via Manzoni,residential,False,112.432,"LINESTRING (17.23402 40.7851319, 17.2337821 40.784946, 17.2332216 40.7845079, 17.2330908 40.7844057)",,,,,
114011304,False,,Via Manzoni,residential,True,23.397,"LINESTRING (17.2330908 40.7844057, 17.2329562 40.7843142, 17.232883 40.784266)",,,,,
114345395,False,,Via Barsenta,residential,True,27.154,"LINESTRING (17.2330908 40.7844057, 17.2330161 40.7844338, 17.232802 40.7845144)",,,,,
316414158,False,,Via Manzoni,residential,True,112.432,"LINESTRING (17.2330908 40.7844057, 17.2332216 40.7845079, 17.2337821 40.784946, 17.23402 40.7851319)",,,,,
114337528,True,,Via De Amicis,residential,False,55.385,"LINESTRING (17.2336855 40.7841928, 17.2331633 40.7843797, 17.2330908 40.7844057)",,,,,
114337530,True,,Via Dante Alighieri,residential,False,61.067,"LINESTRING (17.2361734 40.7839811, 17.2355599 40.7839948, 17.2354532 40.7839702)",,,,,
114011686,False,,Via Bainsizza,residential,True,37.248,"LINESTRING (17.2318264 40.7799664, 17.2322275 40.7801077)",,,,,
114017548,False,,Via Tinelli,residential,False,23.385,"LINESTRING (17.2354548 40.7844219, 17.2351772 40.7844289)",,,,,
114341768,True,,Via Tinelli,residential,False,106.65700000000001,"LINESTRING (17.2354548 40.7844219, 17.2356173 40.7844254, 17.235943 40.7844309, 17.2361549 40.7844057, 17.2361766 40.7843509, 17.2361734 40.7839811)",,,,,
40031880,False,,Via Cadore,residential,False,29.905,"LINESTRING (17.2345564 40.7814528, 17.2346467 40.7811927)",,,,,
40031880,False,,Via Cadore,residential,True,53.489,"LINESTRING (17.2345564 40.7814528, 17.2344181 40.7819223)",,,,,
114341771,True,,Via Perrini,residential,False,50.227,"LINESTRING (17.2354532 40.7839702, 17.2354548 40.7844219)",,,,,
114337528,True,,Via De Amicis,residential,False,35.506,"LINESTRING (17.2354532 40.7839702, 17.2352729 40.7839846, 17.2350769 40.7840114, 17.2350363 40.7840169)",,,,,
73215016,False,,Via Isonzo,residential,True,6.498,"LINESTRING (17.2346631 40.7811356, 17.2346467 40.7811927)",,,,,
316414154,True,,Via Bainsizza,residential,False,72.661,"LINESTRING (17.2346631 40.7811356, 17.2338569 40.7809025)",,,,,
73215025,True,,,residential,False,19.222,"LINESTRING (17.2359509 40.7834685, 17.2359712 40.7834945, 17.2359746 40.7835266, 17.2358906 40.7836169)",,,,,
1104123561,False,SP239,Largo Martellotta,residential,False,64.624,"LINESTRING (17.2359509 40.7834685, 17.236438 40.7832637, 17.2366275 40.7831945)",,,,,
114011682,True,,Via Bainsizza,residential,False,38.278,"LINESTRING (17.2338007 40.7808868, 17.2336389 40.7812085)",,,,,
114011686,False,,Via Bainsizza,residential,False,128.072,"LINESTRING (17.2338007 40.7808868, 17.2334079 40.7807845, 17.2332469 40.7807227, 17.2330406 40.7806088, 17.2325894 40.7802768, 17.232555 40.7802603)",,,,,
73215012,False,,Via Monte San Michele,residential,True,109.664,"LINESTRING (17.2373669 40.7827529, 17.2372664 40.7826147, 17.2371787 40.7825052, 17.2370732 40.7823564, 17.2369868 40.7820967, 17.2367936 40.7818773)",,,,,
73215022,False,,Via Monte San Gabriele,residential,False,61.08,"LINESTRING (17.2373669 40.7827529, 17.2374343 40.7826705, 17.2374614 40.7825836, 17.2375388 40.782393, 17.2376317 40.7822452)",,,,,
596793013,False,,,residential,False,28.647,"LINESTRING (17.2373669 40.7827529, 17.2373972 40.7828735, 17.2374174 40.7829542, 17.2374304 40.783006)",,,,,
598833450,True,,,unclassified,False,11.826,"LINESTRING (17.2318013 40.7848818, 17.2318283 40.7848648, 17.2318627 40.7848592, 17.2318965 40.7848663, 17.2319222 40.7848844)",,,,roundabout,
40031880,False,,Via Cadore,residential,False,149.394,"LINESTRING (17.2340236 40.7832322, 17.2342357 40.7825278, 17.2344181 40.7819223)",,,,,
114011305,False,SP239,Via Don Francesco Gigante,residential,False,125.72,"LINESTRING (17.2340236 40.7832322, 17.2347832 40.7833456, 17.2351428 40.7834039, 17.2354849 40.7834641)",,,,,
114011305,False,SP239,Via Don Francesco Gigante,residential,True,88.417,"LINESTRING (17.2340236 40.7832322, 17.233217 40.7830959, 17.2329959 40.7830702)",,,,,
1104133478,False,SP239,Largo Martellotta,residential,False,13.315,"LINESTRING (17.2374304 40.783006, 17.2375835 40.782976)",,,,,
1236122760,False,SP239,Largo Martellotta,residential,True,21.975,"LINESTRING (17.2374304 40.783006, 17.237179 40.7830591)",,,,,
596793013,False,,,residential,True,28.647,"LINESTRING (17.2374304 40.783006, 17.2374174 40.7829542, 17.2373972 40.7828735, 17.2373669 40.7827529)",,,,,
76159464,False,,Piazza Antonio Curri,residential,False,10.992,"LINESTRING (17.235921 40.7863879, 17.2359913 40.7863046)",,,,,
1233985893,False,,Corso Vittorio Emanuele,residential,False,35.99,"LINESTRING (17.23687 40.7849969, 17.2369988 40.7847827, 17.2370496 40.7847032)",,,,,
114017544,False,,Via Olmo,residential,True,14.296,"LINESTRING (17.235531 40.7865273, 17.2353612 40.7865266)",,,,,
76159487,True,,Via del Gesù,residential,False,37.730000000000004,"LINESTRING (17.235531 40.7865273, 17.235653 40.7864881, 17.2357982 40.7863922, 17.235921 40.7863879)",,,,,
76159487,True,,Via del Gesù,residential,False,37.372,"LINESTRING (17.2353171 40.7872617, 17.235418 40.7869344)",,,,,
76159536,True,,Via Papa Giovanni ventitreesimo,residential,False,206.22,"LINESTRING (17.2353171 40.7872617, 17.2352727 40.7872607, 17.2352234 40.7872724, 17.235166 40.7873052, 17.2346795 40.787657, 17.2342638 40.7879467, 17.2338848 40.7882208, 17.2335735 40.7884311, 17.2334986 40.788484)",,,,,
113970730,False,,Largo Italo Svevo,residential,False,107.06700000000001,"LINESTRING (17.2334986 40.788484, 17.2330753 40.7881909, 17.2325564 40.7878373)",,,,,
40032322,False,,Via Monte San Gabriele,residential,True,6.502,"LINESTRING (17.2373955 40.7816854, 17.2374149 40.781742)",,,,,
40032355,False,,Via Duca d'Aosta,residential,False,28.984,"LINESTRING (17.2373955 40.7816854, 17.2370752 40.7817809)",,,,,
113919578,False,,Via Monte San Gabriele,residential,True,20.687,"LINESTRING (17.2373955 40.7816854, 17.2373258 40.781507)",,,,,
76159611,False,,Via Monte Tonale,residential,False,30.97,"LINESTRING (17.2373258 40.781507, 17.2369814 40.7816048)",,,,,
113919578,False,,Via Monte San Gabriele,residential,False,20.687,"LINESTRING (17.2373258 40.781507, 17.2373955 40.7816854)",,,,,
76159611,False,,Via Monte Tonale,residential,True,30.97,"LINESTRING (17.2369814 40.7816048, 17.2373258 40.781507)",,,,,
76159623,False,,Via Sette Comuni,residential,False,27.671,"LINESTRING (17.2369814 40.7816048, 17.2368485 40.7813772)",,,,,
76159623,False,,Via Sette Comuni,residential,True,21.114,"LINESTRING (17.2369814 40.7816048, 17.2370752 40.7817809)",,,,,
40032355,False,,Via Duca d'Aosta,residential,False,26.02,"LINESTRING (17.2370752 40.7817809, 17.2367936 40.7818773)",,,,,
40032355,False,,Via Duca d'Aosta,residential,True,28.984,"LINESTRING (17.2370752 40.7817809, 17.2373955 40.7816854)",,,,,
76159623,False,,Via Sette Comuni,residential,False,21.114,"LINESTRING (17.2370752 40.7817809, 17.2369814 40.7816048)",,,,,
76159623,False,,Via Sette Comuni,residential,True,27.671,"LINESTRING (17.2368485 40.7813772, 17.2369814 40.7816048)",,,,,
1104133478,False,SP239,Largo Martellotta,residential,False,9.994,"LINESTRING (17.237723 40.7829486, 17.2378386 40.7829282)",,,,,
1104133478,False,SP239,Largo Martellotta,residential,True,12.134,"LINESTRING (17.237723 40.7829486, 17.2375835 40.782976)",,,,,
76159723,False,,Via Monte San Marco,residential,True,81.885,"LINESTRING (17.237723 40.7829486, 17.237746 40.7828979, 17.2377874 40.7828068, 17.2377739 40.7826496, 17.2377546 40.7823699, 17.2377313 40.7822825, 17.2376986 40.7822282)",,,,,
76159732,False,,Corso Vittorio Emanuele,residential,False,82.438,"LINESTRING (17.2370496 40.7847032, 17.2370904 40.7846052, 17.2371113 40.7844531, 17.2370887 40.7839677)",,,,,
114017554,False,,Via Carducci,residential,True,29.033,"LINESTRING (17.2370496 40.7847032, 17.2368557 40.7846549, 17.2368089 40.7846466, 17.2367691 40.7846523, 17.2367294 40.7846779)",,,,,
1233985893,False,,Corso Vittorio Emanuele,residential,True,35.99,"LINESTRING (17.2370496 40.7847032, 17.2369988 40.7847827, 17.23687 40.7849969)",,,,,
76159771,True,,Via Garibaldi,residential,False,63.53,"LINESTRING (17.2385359 40.7846047, 17.2384575 40.7845482, 17.2382042 40.7843708, 17.2379412 40.7842595)",,,,,
114341769,False,,,residential,True,44.80500000000001,"LINESTRING (17.2385359 40.7846047, 17.2385065 40.7849138, 17.2384869 40.7849609, 17.2384682 40.7850022)",,,,,
76159771,True,,Via Garibaldi,residential,False,27.533,"LINESTRING (17.238789 40.7847615, 17.2385359 40.7846047)",,,,,
76159779,True,,Via Giacomo Giovè,residential,False,68.772,"LINESTRING (17.238789 40.7847615, 17.2389548 40.7845946, 17.2390367 40.7845163, 17.238911 40.7844416, 17.2388418 40.7843395, 17.2388804 40.7843041, 17.2388902 40.784277)",,,,,
76159779,True,,Via Giacomo Giovè,residential,False,11.645,"LINESTRING (17.2388902 40.784277, 17.238887 40.7842739, 17.2388676 40.7842551, 17.2387801 40.784216)",,,,,
114126934,True,,Piazza XXVII Maggio,residential,False,24.408,"LINESTRING (17.2383798 40.7839887, 17.2386387 40.7840013, 17.2386691 40.7840028)",,,,,
1104123555,True,,Piazza XXVII Maggio,residential,False,18.922,"LINESTRING (17.2383798 40.7839887, 17.2382355 40.7839418, 17.238172 40.783924)",,,,,
114344281,False,,Via Cristoforo Colombo,residential,True,117.622,"LINESTRING (17.2414283 40.7822375, 17.2413982 40.7821348, 17.2413772 40.7816883, 17.2412671 40.7811894)",,,,,
114344303,True,,Via Turi,residential,False,126.92499999999998,"LINESTRING (17.2414283 40.7822375, 17.2417111 40.782126, 17.2421295 40.7818822, 17.242649 40.7815731)",,,,,
1104123553,False,,Via Cristoforo Colombo,residential,False,39.434,"LINESTRING (17.2414283 40.7822375, 17.2413653 40.7823836, 17.2413045 40.7825792)",,,,,
113919574,True,,Via La Marmora,residential,False,22.337,"LINESTRING (17.2404242 40.7839052, 17.2405095 40.7839132, 17.2406856 40.7839389)",,,,,
113919557,True,,Via Cairoli,residential,False,43.976,"LINESTRING (17.239862 40.7840503, 17.2398935 40.7841449, 17.2399194 40.7842625, 17.2399194 40.7844006, 17.2399194 40.7844412)",,,,,
113919574,True,,Via La Marmora,residential,False,23.765,"LINESTRING (17.239862 40.7840503, 17.2399378 40.7840454, 17.2401223 40.7839757)",,,,,
"[1104123554, 1233987652]",True,,"['Via La Marmora', 'Piazza Mario Pagano']",residential,False,45.241,"LINESTRING (17.2392705 40.7839507, 17.2393545 40.7839597, 17.2395115 40.7839819, 17.2397954 40.7840361)",,,,,
598833479,True,,Piazza XXVII Maggio,residential,False,42.129000000000005,"LINESTRING (17.2387801 40.784216, 17.2385857 40.7841075, 17.2384817 40.7840486, 17.2383798 40.7839887)",,,,,
316414151,True,,Piazza Mario Pagano,residential,False,16.344,"LINESTRING (17.2393094 40.7838067, 17.2392705 40.7839507)",,,,,
113970750,False,,Via Giuseppe Verdi,residential,True,37.129,"LINESTRING (17.2393094 40.7838067, 17.2393728 40.7837737, 17.2394143 40.7837067, 17.2394358 40.7835962, 17.2394616 40.7835084)",,,,,
40032322,False,,Via Monte San Gabriele,residential,False,49.869,"LINESTRING (17.237596 40.782169, 17.2374149 40.781742)",,,,,
40032322,False,,Via Monte San Gabriele,residential,True,8.99,"LINESTRING (17.237596 40.782169, 17.2376317 40.7822452)",,,,,
"[76159601, 76159582]",False,,Via Monte Pasubio,residential,False,299.41499999999996,"LINESTRING (17.237596 40.782169, 17.2376701 40.7821886, 17.2377814 40.7821502, 17.237856 40.7821118, 17.2378988 40.7820128, 17.2379063 40.7818789, 17.2378666 40.7817122, 17.2378603 40.7816445, 17.2379002 40.7815876, 17.2379542 40.7815444, 17.2379857 40.781514, 17.2379937 40.781485, 17.2379815 40.7814261, 17.2379904 40.7813753, 17.2380026 40.7813483, 17.2382267 40.7812201, 17.2384347 40.781137, 17.2387564 40.7810553, 17.2389157 40.7810027, 17.2391462 40.7809485, 17.2391729 40.7809014, 17.2391702 40.7808329, 17.2390985 40.7807278, 17.2391193 40.7806572, 17.2391769 40.7805485, 17.2391649 40.7804561, 17.239185 40.7803881, 17.2392426 40.7803551, 17.239309 40.7803251)",,,,,
114341773,False,SP239,Largo Martellotta,residential,True,19.825,"LINESTRING (17.237179 40.7830591, 17.2369535 40.7831104)",,,,,
1236122760,False,SP239,Largo Martellotta,residential,False,21.975,"LINESTRING (17.237179 40.7830591, 17.2374304 40.783006)",,,,,
76159732,False,,Corso Vittorio Emanuele,residential,True,92.226,"LINESTRING (17.237179 40.7830591, 17.2371889 40.7830932, 17.2372152 40.7831836, 17.2371983 40.7833177, 17.2371859 40.7834353, 17.2371679 40.7835364, 17.2370671 40.7837904, 17.2370779 40.783872)",,,,,
79796312,True,,Via P. Campione,residential,False,10.705,"LINESTRING (17.2345029 40.7853083, 17.2345987 40.785245)",,,,,
113872501,False,,Via Cesare Battisti,residential,False,12.954,"LINESTRING (17.2345029 40.7853083, 17.2343597 40.7852657)",50,,,,
113872501,False,,Via Cesare Battisti,residential,True,163.898,"LINESTRING (17.2345029 40.7853083, 17.2346154 40.7853481, 17.2349772 40.7854938, 17.2355194 40.785716, 17.2361551 40.7859741, 17.2362213 40.7860006)",50,,,,
"[173353034, 173353031]",False,,Via Monte Sabotino,residential,False,78.71000000000001,"LINESTRING (17.2362468 40.7821874, 17.2360775 40.7820369, 17.2360415 40.781963, 17.236078 40.7818307, 17.2361369 40.7817365, 17.2362219 40.7815556)",,,,,
79796312,True,,Via P. Campione,residential,False,90.079,"LINESTRING (17.2345987 40.785245, 17.2345473 40.7850705, 17.234045 40.7845666)",,,,,
79796314,False,,Largo La Sorte,residential,True,23.35,"LINESTRING (17.2324779 40.7839966, 17.2326785 40.7838516)",,,,,
114011304,False,,Via Manzoni,residential,True,31.82,"LINESTRING (17.2324779 40.7839966, 17.2321889 40.7838122)",,,,,
114011304,False,,Via Manzoni,residential,False,15.834999999999999,"LINESTRING (17.2324779 40.7839966, 17.2325864 40.784073, 17.2326156 40.7840936)",,,,,
76159732,False,,Corso Vittorio Emanuele,residential,False,10.68,"LINESTRING (17.2370887 40.7839677, 17.2370779 40.783872)",,,,,
79796316,True,,Via Dante Alighieri,residential,False,77.078,"LINESTRING (17.2370887 40.7839677, 17.2361734 40.7839811)",,,,,
76159732,False,,Corso Vittorio Emanuele,residential,True,82.438,"LINESTRING (17.2370887 40.7839677, 17.2371113 40.7844531, 17.2370904 40.7846052, 17.2370496 40.7847032)",,,,,
114017545,True,,Via Monte Grappa,residential,False,25.023,"LINESTRING (17.2380205 40.7861647, 17.2379223 40.7863771)",,,,,
33190291,False,,Corso Trento e Trieste,residential,False,149.397,"LINESTRING (17.2380205 40.7861647, 17.237946 40.786154, 17.2375228 40.7861015, 17.2364975 40.7859645, 17.2363476 40.7859331, 17.2362797 40.7859125)",,,,,
33190291,False,,Corso Trento e Trieste,residential,True,75.391,"LINESTRING (17.2380205 40.7861647, 17.2380714 40.7861704, 17.2387216 40.7862431, 17.2388601 40.7862586, 17.2389063 40.7862641)",,,,,
113970782,True,,Via Piave,residential,False,91.097,"LINESTRING (17.2380205 40.7861647, 17.2380959 40.7859895, 17.238156 40.7858627, 17.238229 40.7857586, 17.2382733 40.7856658, 17.2383149 40.7855538, 17.2383226 40.7854929, 17.2383317 40.7854264, 17.2383362 40.7853872)",,,,,
79796312,True,,Via P. Campione,residential,False,51.418,"LINESTRING (17.234045 40.7845666, 17.2336855 40.7841928)",,,,,
316414185,False,,,residential,False,25.098,"LINESTRING (17.234045 40.7845666, 17.2343019 40.7844521)",,,,,
113503233,False,,Via Due Macelli,residential,True,247.337,"LINESTRING (17.24302 40.7873735, 17.2423012 40.7869023, 17.2418577 40.7873962, 17.2416038 40.7878203, 17.2414324 40.7882424)",50,yes,,,
