osmid,oneway,name,highway,reversed,length,geometry,maxspeed,access,bridge,junction
266096038,False,Via Gioacchino Rossini,residential,True,104.32,"LINESTRING (11.0347991 43.5509087, 11.0353403 43.5511449, 11.035908 43.5513927)",,,,
"[837328228, 46985164]",False,"['Via Giacomo Leopardi', 'Via Dante Alighieri']",residential,"[False, True]",200.376,"LINESTRING (11.0420653 43.5449363, 11.0425759 43.5451234, 11.0421452 43.5457529, 11.0412989 43.5454488)",,,,
326002869,False,Via Trento,residential,False,75.804,"LINESTRING (11.0412989 43.5454488, 11.0408787 43.5460587)",,,,
837328229,True,Via Trento,residential,False,75.958,"LINESTRING (11.0412989 43.5454488, 11.0417071 43.5448331)",,,,
"[46985164, 837328228]",False,"['Via Giacomo Leopardi', 'Via Dante Alighieri']",residential,"[False, True]",200.376,"LINESTRING (11.0412989 43.5454488, 11.0421452 43.5457529, 11.0425759 43.5451234, 11.0420653 43.5449363)",,,,
837330295,False,Via Francesco Ferrucci,residential,True,62.83,"LINESTRING (11.0429498 43.5460624, 11.0422647 43.5457928)",,,,
46985167,False,Via Alessandro Manzoni,residential,True,148.77300000000002,"LINESTRING (11.0429498 43.5460624, 11.0424939 43.5466957, 11.041708 43.5464419)",,,,
"[837332384, 46985168]",True,"['Via Alessandro Manzoni', 'Via Silvio Pellico']",residential,False,191.48999999999998,"LINESTRING (11.0429498 43.5460624, 11.0432366 43.5456633, 11.0437156 43.5458663, 11.0439423 43.5460328, 11.0440457 43.5461623, 11.0434386 43.5463695)",,,,
837332385,True,Via Francesco Ferrucci,residential,False,52.931,"LINESTRING (11.0434386 43.5463695, 11.0433806 43.546322, 11.043235 43.5461875, 11.0431061 43.5461317, 11.0429498 43.5460624)",,,,
28420515,False,Via Roma,residential,False,99.944,"LINESTRING (11.0437662 43.5467695, 11.043704 43.5468004, 11.0435401 43.5468572, 11.0432477 43.5469346, 11.0430052 43.5469775, 11.0427854 43.5470165, 11.0425931 43.5470432)",,,,
28420515,False,Via Roma,residential,True,61.613,"LINESTRING (11.0437662 43.5467695, 11.04388 43.5467048, 11.0440549 43.5465831, 11.0443862 43.5464521)",,,,
837332385,True,Via Francesco Ferrucci,residential,False,51.982,"LINESTRING (11.0437662 43.5467695, 11.0435736 43.5464914, 11.0434386 43.5463695)",,,,
325412643,False,Via Trieste,residential,False,66.989,"LINESTRING (11.0401269 43.5458018, 11.0408787 43.5460587)",,,,
46985166,True,Via Trieste,residential,False,53.94799999999999,"LINESTRING (11.0401269 43.5458018, 11.0396509 43.5456552, 11.0396362 43.5456421, 11.0396322 43.5456299, 11.0396367 43.5455491)",,,,
325412644,True,Via Giuseppe Mazzini,tertiary,False,116.212,"LINESTRING (11.0401269 43.5458018, 11.039856 43.546235, 11.0395265 43.546752)",,,,
325412643,False,Via Trieste,residential,True,66.989,"LINESTRING (11.0408787 43.5460587, 11.0401269 43.5458018)",,,,
326002869,False,Via Trento,residential,True,75.804,"LINESTRING (11.0408787 43.5460587, 11.0412989 43.5454488)",,,,
"[27961842, 325412643]",False,"['Via Trieste', 'Via 4 Novembre']",residential,False,86.03,"LINESTRING (11.0408787 43.5460587, 11.0417455 43.5463791, 11.041708 43.5464419)",,,,
326002868,True,Via Quattro Novembre,residential,False,111.353,"LINESTRING (11.041708 43.5464419, 11.0410604 43.5473265)",,,,
"[27961842, 325412643]",False,"['Via Trieste', 'Via 4 Novembre']",residential,True,86.03,"LINESTRING (11.041708 43.5464419, 11.0417455 43.5463791, 11.0408787 43.5460587)",,,,
46985167,False,Via Alessandro Manzoni,residential,False,148.77300000000002,"LINESTRING (11.041708 43.5464419, 11.0424939 43.5466957, 11.0429498 43.5460624)",,,,
46985386,False,Via Goffredo Mameli,residential,False,91.266,"LINESTRING (11.0405602 43.5486118, 11.0395017 43.5483201)",,,,
46985386,False,Via Goffredo Mameli,residential,True,91.266,"LINESTRING (11.0395017 43.5483201, 11.0405602 43.5486118)",,,,
27962703,True,Via Cavour,residential,False,159.09,"LINESTRING (11.0395017 43.5483201, 11.0397651 43.5478046, 11.0402406 43.5469938)",40,,,
"[108006729, 108006702]",False,Via del Castello,residential,False,386.85200000000003,"LINESTRING (11.0442197 43.5485392, 11.0444245 43.5485716, 11.0446498 43.5486027, 11.0447963 43.5486027, 11.0448562 43.5485949, 11.0448943 43.5485824, 11.0449159 43.5485644, 11.044931 43.5485493, 11.0449291 43.5485261, 11.0449052 43.5485105, 11.0448607 43.5484945, 11.0447634 43.548471, 11.044501 43.5484443, 11.0443803 43.5484248, 11.044251 43.5483564, 11.0441801 43.5482896, 11.0441003 43.5482106, 11.0440252 43.5481536, 11.0438881 43.5480584, 11.0436091 43.5478951, 11.0433946 43.547794, 11.0432229 43.5477396, 11.043019 43.5477551, 11.0428728 43.5478033, 11.0427479 43.5478417, 11.0427041 43.5478431, 11.0426632 43.5478361, 11.04261 43.547825, 11.0425604 43.5478029, 11.0424873 43.547758, 11.0424406 43.5476808, 11.0423582 43.5475397, 11.0423166 43.5474429, 11.0423067 43.5473601, 11.0423228 43.5472981, 11.0423673 43.5472322, 11.042579 43.54712, 11.0425931 43.5470432)","['40', '30']",permit,,
108006700,False,Costa Alberti,residential,False,139.309,"LINESTRING (11.0404981 43.5493813, 11.0405946 43.5493889, 11.0408022 43.5493677, 11.0411308 43.5493337, 11.0414852 43.5492758, 11.0418203 43.5492346, 11.0422016 43.5491877)",,,,
108008742,False,Borgo Garibaldi,residential,False,14.456,"LINESTRING (11.0404981 43.5493813, 11.0404077 43.5494591, 11.0403741 43.5494735)",30,,,
108008745,False,Via Roma,residential,False,68.03,"LINESTRING (11.0404981 43.5493813, 11.0405967 43.5492364, 11.0408482 43.5488247)",,,,
28420515,False,Via Roma,residential,True,99.94399999999999,"LINESTRING (11.0425931 43.5470432, 11.0427854 43.5470165, 11.0430052 43.5469775, 11.0432477 43.5469346, 11.0435401 43.5468572, 11.043704 43.5468004, 11.0437662 43.5467695)",,,,
"[108006729, 108006702]",False,Via del Castello,residential,True,386.85200000000003,"LINESTRING (11.0425931 43.5470432, 11.042579 43.54712, 11.0423673 43.5472322, 11.0423228 43.5472981, 11.0423067 43.5473601, 11.0423166 43.5474429, 11.0423582 43.5475397, 11.0424406 43.5476808, 11.0424873 43.547758, 11.0425604 43.5478029, 11.04261 43.547825, 11.0426632 43.5478361, 11.0427041 43.5478431, 11.0427479 43.5478417, 11.0428728 43.5478033, 11.043019 43.5477551, 11.0432229 43.5477396, 11.0433946 43.547794, 11.0436091 43.5478951, 11.0438881 43.5480584, 11.0440252 43.5481536, 11.0441003 43.5482106, 11.0441801 43.5482896, 11.044251 43.5483564, 11.0443803 43.5484248, 11.044501 43.5484443, 11.0447634 43.548471, 11.0448607 43.5484945, 11.0449052 43.5485105, 11.0449291 43.5485261, 11.044931 43.5485493, 11.0449159 43.5485644, 11.0448943 43.5485824, 11.0448562 43.5485949, 11.0447963 43.5486027, 11.0446498 43.5486027, 11.0444245 43.5485716, 11.0442197 43.5485392)","['40', '30']",permit,,
325413171,True,Via Roma,residential,False,99.83999999999999,"LINESTRING (11.0425931 43.5470432, 11.0424166 43.5470877, 11.0422374 43.5471788, 11.0420496 43.5472888, 11.0419534 43.5473528, 11.0418279 43.5474444, 11.0417064 43.54754, 11.0416415 43.5475985)",,,,
28420515,False,Via Roma,residential,False,61.613,"LINESTRING (11.0443862 43.5464521, 11.0440549 43.5465831, 11.04388 43.5467048, 11.0437662 43.5467695)",,,,
"[103947697, 28420515, 103947700]",False,"['Via Romana', 'Via Roma']",residential,"[False, True]",94.41500000000002,"LINESTRING (11.0443862 43.5464521, 11.0444435 43.5464009, 11.0446797 43.5462388, 11.0449376 43.5460862, 11.0450227 43.5460116, 11.0450555 43.5459412, 11.045064 43.5458748, 11.0450624 43.5458342, 11.0450591 43.5458066)",,,yes,
108006721,False,Via del Ponte Vecchio,residential,True,252.95199999999994,"LINESTRING (11.0443862 43.5464521, 11.0445319 43.5464582, 11.0448133 43.5464645, 11.0450009 43.5464837, 11.0452042 43.5465207, 11.0457712 43.5467172, 11.0460708 43.546785, 11.0463155 43.5468124, 11.0466276 43.5468356, 11.046744 43.5468687, 11.0467741 43.5469153, 11.0467663 43.5469513, 11.0467586 43.5469872, 11.0466901 43.5470263, 11.0464737 43.5470475, 11.0462699 43.5470708)",,,,
108006721,False,Via del Ponte Vecchio,residential,False,252.95200000000003,"LINESTRING (11.0462699 43.5470708, 11.0464737 43.5470475, 11.0466901 43.5470263, 11.0467586 43.5469872, 11.0467663 43.5469513, 11.0467741 43.5469153, 11.046744 43.5468687, 11.0466276 43.5468356, 11.0463155 43.5468124, 11.0460708 43.546785, 11.0457712 43.5467172, 11.0452042 43.5465207, 11.0450009 43.5464837, 11.0448133 43.5464645, 11.0445319 43.5464582, 11.0443862 43.5464521)",,,,
108006700,False,Costa Alberti,residential,True,139.309,"LINESTRING (11.0422016 43.5491877, 11.0418203 43.5492346, 11.0414852 43.5492758, 11.0411308 43.5493337, 11.0408022 43.5493677, 11.0405946 43.5493889, 11.0404981 43.5493813)",,,,
128877310,False,,residential,False,128.036,"LINESTRING (11.0452645 43.5457141, 11.0453625 43.5457645, 11.045634 43.5458915, 11.0462162 43.5461525, 11.0459731 43.5464362)",,,,
1202028572,True,,residential,False,13.48,"LINESTRING (11.0452645 43.5457141, 11.0451664 43.5456842, 11.0451089 43.5456698)",,,,
325413036,False,Via Trieste,residential,True,20.888,"LINESTRING (11.0389926 43.5454519, 11.0392293 43.5455284)",,,,
176142387,False,Via Roma,residential,True,77.973,"LINESTRING (11.0411969 43.5482208, 11.0413931 43.5479208, 11.0414787 43.5478033, 11.0416415 43.5475985)",30,,,
325413036,False,Via Trieste,residential,False,20.888,"LINESTRING (11.0392293 43.5455284, 11.0389926 43.5454519)",,,,
521885943,False,Via Trieste,residential,True,28.6,"LINESTRING (11.0392293 43.5455284, 11.0395533 43.5456333)",,,,
"[46985169, 174456497]",True,Via 20 Settembre,residential,False,144.603,"LINESTRING (11.0392293 43.5455284, 11.0386595 43.5464601, 11.0390127 43.5465767)",,,,
837326650,False,Via Giuseppe Mazzini,residential,False,76.741,"LINESTRING (11.0409398 43.5445495, 11.0405342 43.5451739)",,,,
176142417,True,Via Nino Bixio,residential,False,110.559,"LINESTRING (11.0409398 43.5445495, 11.0406398 43.5444463, 11.0410119 43.5438502, 11.0410707 43.543824, 11.0411348 43.5438076)",,,,
108008760,False,Via Romana,secondary,False,76.279,"LINESTRING (11.0447012 43.5447855, 11.0449851 43.5454399)",,,,
176137563,False,,residential,False,45.359,"LINESTRING (11.0447012 43.5447855, 11.044172 43.5449243)",,,,
108008760,False,Via Romana,secondary,True,84.605,"LINESTRING (11.0447012 43.5447855, 11.0444864 43.5442349, 11.0444479 43.5440483)",,,,
176137563,False,,residential,True,45.359,"LINESTRING (11.044172 43.5449243, 11.0447012 43.5447855)",,,,
176142416,True,Via Nino Bixio,residential,False,92.675,"LINESTRING (11.0411348 43.5438076, 11.0411909 43.5438563, 11.0411773 43.543907, 11.040844 43.5444214, 11.0408593 43.5444784, 11.0409398 43.5445495)",,,,
837326652,True,Via Fratelli Cairoli,residential,False,46.028999999999996,"LINESTRING (11.0411348 43.5438076, 11.0412126 43.5437936, 11.0412958 43.5437854, 11.0415819 43.5438745, 11.0416642 43.5439097)",,,,
176142415,True,Via Fratelli Cairoli,residential,False,89.912,"LINESTRING (11.0416642 43.5439097, 11.0411733 43.5446358)",,,,
837326651,False,Via Fratelli Cairoli,residential,False,26.995,"LINESTRING (11.0416642 43.5439097, 11.041915 43.5440706)",,,,
837326651,False,Via Fratelli Cairoli,residential,True,26.995,"LINESTRING (11.041915 43.5440706, 11.0416642 43.5439097)",,,,
176142417,True,Via Nino Bixio,residential,False,21.125,"LINESTRING (11.0411733 43.5446358, 11.0409398 43.5445495)",,,,
325410378,True,Viale Giacomo Matteotti,tertiary,False,21.365,"LINESTRING (11.0399519 43.5450257, 11.0400757 43.5448558)",,,,
176142384,True,Via Giuseppe Mazzini,tertiary,False,19.607,"LINESTRING (11.0399519 43.5450257, 11.0400895 43.5450144, 11.0401917 43.5450312)",,,,
837330295,False,Via Francesco Ferrucci,residential,False,62.83,"LINESTRING (11.0422647 43.5457928, 11.0429498 43.5460624)",,,,
326003665,True,Via Venti Settembre,residential,False,55.751,"LINESTRING (11.0416415 43.5475985, 11.0410604 43.5473265)",,,,
176142387,False,Via Roma,residential,False,77.973,"LINESTRING (11.0416415 43.5475985, 11.0414787 43.5478033, 11.0413931 43.5479208, 11.0411969 43.5482208)",30,,,
169242896,False,Viale Giacomo Matteotti,tertiary,False,67.508,"LINESTRING (11.0386407 43.5471689, 11.0389873 43.5466162)",40,,,
169242896,False,Viale Giacomo Matteotti,tertiary,True,194.063,"LINESTRING (11.0386407 43.5471689, 11.0385141 43.5473894, 11.0384753 43.5474533, 11.0383683 43.5476273, 11.0380773 43.5480543, 11.0376068 43.5487445)",40,,,
180300094,True,Via Francesco Petrarca,residential,False,46.342,"LINESTRING (11.0391642 43.5473413, 11.0386407 43.5471689)",40,,,
325413715,False,Via Giuseppe Mazzini,residential,False,10.147,"LINESTRING (11.0391642 43.5473413, 11.0391131 43.5474247)",40,,,
27962194,False,via Benozzo Gozzoli,unclassified,False,44.001,"LINESTRING (11.0465289 43.5433267, 11.0459921 43.5432547)",,,,
27962194,False,via Benozzo Gozzoli,unclassified,True,22.518,"LINESTRING (11.0465289 43.5433267, 11.0468036 43.5433636)",,,,
195320551,True,via Piero della Francesca,unclassified,False,102.377,"LINESTRING (11.0465289 43.5433267, 11.046459 43.544246)",,,,
1202045955,False,via Raffaello Sanzio,residential,False,43.728,"LINESTRING (11.046459 43.544246, 11.045924 43.5441807)",,,,
1202045955,False,via Raffaello Sanzio,residential,True,53.099,"LINESTRING (11.046459 43.544246, 11.0471125 43.5443065)",,,,
1202045955,False,via Raffaello Sanzio,residential,False,53.099,"LINESTRING (11.0471125 43.5443065, 11.046459 43.544246)",,,,
28420615,True,Viale Giacomo Matteotti,tertiary,False,31.371,"LINESTRING (11.035908 43.5513927, 11.036076 43.5511382)",,,,
266096038,False,Via Gioacchino Rossini,residential,False,104.32,"LINESTRING (11.035908 43.5513927, 11.0353403 43.5511449, 11.0347991 43.5509087)",,,,
28420615,True,Viale Giacomo Matteotti,tertiary,False,56.131,"LINESTRING (11.0365963 43.5503497, 11.0368968 43.5498943)",,,,
266095958,False,Via Gaetano Donizetti,residential,False,55.782,"LINESTRING (11.0365963 43.5503497, 11.0359708 43.5501349)",,,,
266095958,False,Via Gaetano Donizetti,residential,True,44.164,"LINESTRING (11.0354756 43.5499648, 11.0359708 43.5501349)",,,,
325410378,True,Viale Giacomo Matteotti,tertiary,False,11.526,"LINESTRING (11.0395533 43.5456333, 11.0396367 43.5455491)",,,,
521885943,False,Via Trieste,residential,False,28.6,"LINESTRING (11.0395533 43.5456333, 11.0392293 43.5455284)",,,,
325410378,True,Viale Giacomo Matteotti,tertiary,False,63.502,"LINESTRING (11.0396367 43.5455491, 11.0399519 43.5450257)",,,,
169242896,False,Viale Giacomo Matteotti,tertiary,True,67.508,"LINESTRING (11.0389873 43.5466162, 11.0386407 43.5471689)",40,,,
325410378,True,Viale Giacomo Matteotti,tertiary,False,4.846,"LINESTRING (11.0389873 43.5466162, 11.0390127 43.5465767)",,,,
325410378,True,Viale Giacomo Matteotti,tertiary,False,3.869,"LINESTRING (11.0390127 43.5465767, 11.0390331 43.5465452)",,,,
325410378,True,Viale Giacomo Matteotti,tertiary,False,109.725,"LINESTRING (11.0390331 43.5465452, 11.0395533 43.5456333)",,,,
27962776,True,Via Edmondo De Amicis,tertiary,False,33.73,"LINESTRING (11.0376349 43.5488096, 11.038033 43.5489032)",40,,,
169242896,False,Viale Giacomo Matteotti,tertiary,False,194.063,"LINESTRING (11.0376068 43.5487445, 11.0380773 43.5480543, 11.0383683 43.5476273, 11.0384753 43.5474533, 11.0385141 43.5473894, 11.0386407 43.5471689)",40,,,
325413538,True,,tertiary_link,False,8.014,"LINESTRING (11.0376068 43.5487445, 11.0376057 43.548775, 11.0376162 43.5487961, 11.0376349 43.5488096)",,,,
28420615,True,Viale Giacomo Matteotti,tertiary,False,16.043,"LINESTRING (11.0375255 43.5488762, 11.0376068 43.5487445)",,,,
27962776,True,Via Edmondo De Amicis,tertiary,False,12.079,"LINESTRING (11.0375255 43.5488762, 11.0375438 43.548868, 11.037594 43.5488173, 11.0376349 43.5488096)",40,,,
325413715,False,Via Giuseppe Mazzini,residential,True,10.147,"LINESTRING (11.0391131 43.5474247, 11.0391642 43.5473413)",40,,,
371502243,False,Via Guglielmo Marconi,unclassified,False,86.279,"LINESTRING (11.0372294 43.5511886, 11.0362575 43.5508632)",,,,
325409644,True,Borgo Garibaldi,tertiary,False,58.609,"LINESTRING (11.0372294 43.5511886, 11.0371563 43.5512768, 11.0370018 43.5516252, 11.0369989 43.5516834)",,,,
28420615,True,Viale Giacomo Matteotti,tertiary,False,63.291,"LINESTRING (11.0362575 43.5508632, 11.0365963 43.5503497)",,,,
371502243,False,Via Guglielmo Marconi,unclassified,True,86.279,"LINESTRING (11.0362575 43.5508632, 11.0372294 43.5511886)",,,,
28420615,True,Viale Giacomo Matteotti,tertiary,False,33.897,"LINESTRING (11.036076 43.5511382, 11.0362575 43.5508632)",,,,
431915013,False,Via Claudio Monteverdi,residential,False,54.402,"LINESTRING (11.036076 43.5511382, 11.0354799 43.5509086)",,,,
431915013,False,Via Claudio Monteverdi,residential,True,54.402,"LINESTRING (11.0354799 43.5509086, 11.036076 43.5511382)",,,,
431915013,False,Via Claudio Monteverdi,residential,False,202.272,"LINESTRING (11.0354799 43.5509086, 11.0345458 43.5504946, 11.0347003 43.5503607, 11.0348673 43.5502268, 11.0349227 43.5502335, 11.0350114 43.5502629, 11.0356229 43.55052, 11.0356525 43.5505615)",,,,
431915013,False,Via Claudio Monteverdi,residential,True,42.213,"LINESTRING (11.0354799 43.5509086, 11.0356469 43.5506847, 11.0356636 43.5506124, 11.035661 43.5505834, 11.0356525 43.5505615)",,,,
325409644,True,Borgo Garibaldi,tertiary,False,89.69800000000001,"LINESTRING (11.0396056 43.5498488, 11.0394704 43.5499064, 11.0389284 43.5501925, 11.0386916 43.5503083)",,,,
431915015,False,Via Spedale,residential,False,85.13999999999999,"LINESTRING (11.0396056 43.5498488, 11.0398358 43.5501154, 11.0402221 43.5504692)",30,,,
431915023,False,Via Beatrice,residential,True,72.783,"LINESTRING (11.0382533 43.5513012, 11.0377184 43.5507738)",,,,
325409644,True,Borgo Garibaldi,tertiary,False,49.014,"LINESTRING (11.0386916 43.5503083, 11.0381874 43.5505548)",,,,
431915018,False,Via Laura,residential,False,34.257,"LINESTRING (11.0386916 43.5503083, 11.0389668 43.5505431)",,,,
431915018,False,Via Laura,residential,True,34.257,"LINESTRING (11.0389668 43.5505431, 11.0386916 43.5503083)",,,,
431915015,False,Via Spedale,residential,True,85.13999999999999,"LINESTRING (11.0402221 43.5504692, 11.0398358 43.5501154, 11.0396056 43.5498488)",30,,,
822222765,True,via Tintoretto,unclassified,False,7.303,"LINESTRING (11.0454333 43.5447504, 11.0453427 43.5447511)",,,,
521872358,False,via Ugo d'Andrea,unclassified,True,74.849,"LINESTRING (11.0454333 43.5447504, 11.045436 43.5448116, 11.0456871 43.5453958)",,,,
266095958,False,Via Gaetano Donizetti,residential,False,44.164,"LINESTRING (11.0359708 43.5501349, 11.0354756 43.5499648)",,,,
266095958,False,Via Gaetano Donizetti,residential,True,55.782,"LINESTRING (11.0359708 43.5501349, 11.0365963 43.5503497)",,,,
690176035,False,,residential,False,54.166,"LINESTRING (11.0359708 43.5501349, 11.0359318 43.550194, 11.0357159 43.5505098, 11.0356525 43.5505615)",,,,
431915013,False,Via Claudio Monteverdi,residential,False,42.212999999999994,"LINESTRING (11.0356525 43.5505615, 11.035661 43.5505834, 11.0356636 43.5506124, 11.0356469 43.5506847, 11.0354799 43.5509086)",,,,
431915013,False,Via Claudio Monteverdi,residential,True,202.272,"LINESTRING (11.0356525 43.5505615, 11.0356229 43.55052, 11.0350114 43.5502629, 11.0349227 43.5502335, 11.0348673 43.5502268, 11.0347003 43.5503607, 11.0345458 43.5504946, 11.0354799 43.5509086)",,,,
690176035,False,,residential,True,54.166,"LINESTRING (11.0356525 43.5505615, 11.0357159 43.5505098, 11.0359318 43.550194, 11.0359708 43.5501349)",,,,
1202028571,True,,secondary,False,10.359,"LINESTRING (11.0452635 43.5455086, 11.0452195 43.5455476, 11.0451993 43.5455878)",,,,
1202045958,False,Via Fiorentina,secondary,True,36.378,"LINESTRING (11.0452635 43.5455086, 11.0453706 43.5454772, 11.0456871 43.5453958)",,,,
108008745,False,Via Roma,residential,True,68.03,"LINESTRING (11.0408482 43.5488247, 11.0405967 43.5492364, 11.0404981 43.5493813)",,,,
