osmid,name,highway,oneway,reversed,length,ref,geometry,access
42303768,Via Carlo Levi,unclassified,False,True,114.839,,"LINESTRING (16.8215309 41.0415653, 16.8214686 41.042597)",
42307505,Via Walt Disney,unclassified,False,True,46.414,,"LINESTRING (16.8215309 41.0415653, 16.8215339 41.0411479)",
42306729,Via Paolo VI,unclassified,False,False,52.391,,"LINESTRING (16.8305087 41.0407771, 16.8304877 41.041248)",
30754143,Via Loseto,secondary,True,False,43.836,SP45,"LINESTRING (16.8305087 41.0407771, 16.8301893 41.0407746, 16.8299864 41.0407655)",
42303768,Via Carlo Levi,unclassified,False,False,64.325,,"LINESTRING (16.8214372 41.043175, 16.8214686 41.042597)",
172268357,,unclassified,False,True,13.5,,"LINESTRING (16.8214372 41.043175, 16.8214349 41.0432964)",
30752759,Strada Provinciale Modugno - Bitritto,secondary,False,False,10.217,SP92,"LINESTRING (16.8230138 41.0450888, 16.822913 41.0451404)",
42303770,Via Modugno,secondary,False,False,31.013,SP92,"LINESTRING (16.8230138 41.0450888, 16.8233167 41.0449288)",
1014032788,,residential,True,False,40.737,,"LINESTRING (16.8230138 41.0450888, 16.8230954 41.0451116, 16.8230943 41.0452302, 16.8230906 41.0454123)",
42306723,Piazza Umberto,tertiary,True,False,24.17,,"LINESTRING (16.8266494 41.0422517, 16.8269376 41.0422511)",
172260099,,unclassified,True,False,30.669,,"LINESTRING (16.8266494 41.0422517, 16.8266549 41.0420888, 16.8266734 41.0420413, 16.8267465 41.0420101)",
172260105,Via Roma,secondary,False,True,22.763,SP21,"LINESTRING (16.8266673 41.0415663, 16.826767 41.0413759)",
172260107,Piazza Aldo Moro,secondary,True,False,9.613,SP21,"LINESTRING (16.8266673 41.0415663, 16.8266544 41.0416522)",
42303788,Via Roma,secondary,True,False,7.23,SP21,"LINESTRING (16.8279594 41.0403626, 16.8279433 41.040396, 16.8279208 41.0404201)",
42307505,Via Walt Disney,unclassified,False,False,101.336,,"LINESTRING (16.8215072 41.0400927, 16.8215282 41.0410039)",
42307505,Via Walt Disney,unclassified,False,False,16.019,,"LINESTRING (16.8215282 41.0410039, 16.8215339 41.0411479)",
42307505,Via Walt Disney,unclassified,False,True,101.336,,"LINESTRING (16.8215282 41.0410039, 16.8215072 41.0400927)",
42303804,Via Trento,unclassified,True,False,43.793,,"LINESTRING (16.822492 41.041209, 16.8230138 41.0411943)",
45064743,Via Giuseppe de Nittis,unclassified,False,True,58.975,,"LINESTRING (16.822492 41.041209, 16.8225871 41.0417345)",
42303804,Via Trento,unclassified,True,False,80.64,,"LINESTRING (16.8215339 41.0411479, 16.822492 41.041209)",
42307505,Via Walt Disney,unclassified,False,False,46.414,,"LINESTRING (16.8215339 41.0411479, 16.8215309 41.0415653)",
42307505,Via Walt Disney,unclassified,False,True,16.019,,"LINESTRING (16.8215339 41.0411479, 16.8215282 41.0410039)",
80874330,,residential,False,False,53.07,,"LINESTRING (16.8236841 41.0402638, 16.8243165 41.0402802)",
172263135,Via Kennedy,tertiary,False,True,53.254,,"LINESTRING (16.8236841 41.0402638, 16.8238917 41.0407164)",
42303798,Via Giacomo Matteotti,unclassified,True,False,20.185,,"LINESTRING (16.8238917 41.0407164, 16.8236511 41.0407117)",
172263135,Via Kennedy,tertiary,False,False,53.254,,"LINESTRING (16.8238917 41.0407164, 16.8236841 41.0402638)",
172263135,Via Kennedy,tertiary,False,True,49.558,,"LINESTRING (16.8238917 41.0407164, 16.8240742 41.0411403)",
42303798,Via Giacomo Matteotti,unclassified,True,False,56.854,,"LINESTRING (16.8236511 41.0407117, 16.8229859 41.0408102)",
42303802,Via dei Mille,residential,False,False,49.134,,"LINESTRING (16.8236511 41.0407117, 16.8236989 41.0411521)",
42303801,Via Cristoforo Colombo,unclassified,False,True,42.774,,"LINESTRING (16.8229859 41.0408102, 16.8230138 41.0411943)",
42303798,Via Giacomo Matteotti,unclassified,True,False,124.144,,"LINESTRING (16.8229859 41.0408102, 16.8222625 41.0409002, 16.8215282 41.0410039)",
1014032787,Via Bitetto,secondary,True,False,9.315,SP67,"LINESTRING (16.8247599 41.0421423, 16.8246503 41.0421287)",
42303789,Via Kennedy,secondary,False,True,23.089,,"LINESTRING (16.8247599 41.0421423, 16.8248216 41.0421707, 16.824905 41.0422032, 16.825007 41.0422325)",
172263135,Via Kennedy,tertiary,False,False,57.63999999999999,,"LINESTRING (16.8247599 41.0421423, 16.8246959 41.0420921, 16.8246113 41.0420059, 16.8244968 41.0419023, 16.8244271 41.0418153, 16.8243652 41.0417213)",
172263135,Via Kennedy,tertiary,False,False,60.306,,"LINESTRING (16.8243652 41.0417213, 16.8243162 41.0416436, 16.824139 41.0413062, 16.824104 41.0412166)",
172263135,Via Kennedy,tertiary,False,True,57.64,,"LINESTRING (16.8243652 41.0417213, 16.8244271 41.0418153, 16.8244968 41.0419023, 16.8246113 41.0420059, 16.8246959 41.0420921, 16.8247599 41.0421423)",
172263135,Via Kennedy,tertiary,False,False,49.558,,"LINESTRING (16.8240742 41.0411403, 16.8238917 41.0407164)",
172263135,Via Kennedy,tertiary,False,True,8.845,,"LINESTRING (16.8240742 41.0411403, 16.824104 41.0412166)",
42303802,Via dei Mille,residential,False,False,32.816,,"LINESTRING (16.8236989 41.0411521, 16.8237222 41.0414467)",
42303802,Via dei Mille,residential,False,True,49.134,,"LINESTRING (16.8236989 41.0411521, 16.8236511 41.0407117)",
42303804,Via Trento,unclassified,True,False,31.503,,"LINESTRING (16.8236989 41.0411521, 16.8240742 41.0411403)",
42303801,Via Cristoforo Colombo,unclassified,False,False,42.774,,"LINESTRING (16.8230138 41.0411943, 16.8229859 41.0408102)",
42303801,Via Cristoforo Colombo,unclassified,False,True,69.497,,"LINESTRING (16.8230138 41.0411943, 16.8230557 41.0418185)",
42303804,Via Trento,unclassified,True,False,57.649,,"LINESTRING (16.8230138 41.0411943, 16.8236989 41.0411521)",
42303801,Via Cristoforo Colombo,unclassified,False,False,69.497,,"LINESTRING (16.8230557 41.0418185, 16.8230138 41.0411943)",
1014032787,Via Bitetto,secondary,True,False,40.395,SP67,"LINESTRING (16.8230557 41.0418185, 16.8225871 41.0417345)",
42303802,Via dei Mille,residential,False,True,32.816,,"LINESTRING (16.8237222 41.0414467, 16.8236989 41.0411521)",
42303803,Via Nicola Balenzano,unclassified,True,False,11.088,,"LINESTRING (16.8250114 41.0416806, 16.8250141 41.0415809)",
42303805,Via Fiume,unclassified,True,False,45.674,,"LINESTRING (16.8250114 41.0416806, 16.8244668 41.0416789)",
42303799,Via Cairoli,unclassified,True,False,68.377,,"LINESTRING (16.8250213 41.0413804, 16.8253818 41.0414378, 16.8256578 41.0415124, 16.825725 41.0415282, 16.8257835 41.0415729)",
42303803,Via Nicola Balenzano,unclassified,True,False,149.252,,"LINESTRING (16.8250213 41.0413804, 16.8250206 41.0412714, 16.8250238 41.0411584, 16.8250323 41.0411064, 16.8250535 41.0410165, 16.8250932 41.0408644, 16.8251224 41.0407852, 16.8251508 41.0407284, 16.8252069 41.040635, 16.8253063 41.0405377, 16.8254129 41.0404791, 16.8255548 41.0404273, 16.8256543 41.0404087, 16.8258607 41.0403847)",
80827850,Via Ruggiero Bonghi,unclassified,True,False,34.864,,"LINESTRING (16.8254298 41.0415826, 16.8253466 41.0415817, 16.8250141 41.0415809)",
42303803,Via Nicola Balenzano,unclassified,True,False,20.56,,"LINESTRING (16.8250129 41.0418655, 16.8250114 41.0416806)",
42303780,Via Luigi Cadorna,unclassified,True,False,31.107,,"LINESTRING (16.8254175 41.0418622, 16.8254298 41.0415826)",
42303807,Via Giuseppe Zuccaro,unclassified,True,False,33.934,,"LINESTRING (16.8254175 41.0418622, 16.8250129 41.0418655)",
172264981,Viale Don Giovanni Bosco,unclassified,False,True,72.334,,"LINESTRING (16.8214349 41.0432964, 16.8222974 41.0432992)",
172268357,,unclassified,False,False,13.5,,"LINESTRING (16.8214349 41.0432964, 16.8214372 41.043175)",
172268357,,unclassified,False,True,65.218,,"LINESTRING (16.8214349 41.0432964, 16.821419 41.0438828)",
135680718,,unclassified,False,True,65.188,,"LINESTRING (16.8222974 41.0432992, 16.8222877 41.0438854)",
172264981,Viale Don Giovanni Bosco,unclassified,False,False,72.334,,"LINESTRING (16.8222974 41.0432992, 16.8214349 41.0432964)",
172264981,Viale Don Giovanni Bosco,unclassified,False,True,60.769,,"LINESTRING (16.8222974 41.0432992, 16.823022 41.0432965)",
42303771,Via della Resistenza,unclassified,False,True,72.853,,"LINESTRING (16.821419 41.0438828, 16.8222877 41.0438854)",
172268357,,unclassified,False,False,65.218,,"LINESTRING (16.821419 41.0438828, 16.8214349 41.0432964)",
172268357,,unclassified,False,True,121.477,,"LINESTRING (16.821419 41.0438828, 16.8213722 41.0449747)",
42303771,Via della Resistenza,unclassified,False,False,72.853,,"LINESTRING (16.8222877 41.0438854, 16.821419 41.0438828)",
42303771,Via della Resistenza,unclassified,False,True,60.411,,"LINESTRING (16.8222877 41.0438854, 16.8230079 41.0438964)",
135680718,,unclassified,False,False,65.188,,"LINESTRING (16.8222877 41.0438854, 16.8222974 41.0432992)",
172264981,Viale Don Giovanni Bosco,unclassified,False,False,8.85,,"LINESTRING (16.8231275 41.0432984, 16.823022 41.0432965)",
42303773,Viale Don Giovanni Bosco,unclassified,True,False,129.542,,"LINESTRING (16.8231275 41.0432984, 16.8231762 41.0432407, 16.823248 41.0431995, 16.8243939 41.0432119, 16.8246116 41.0432143)",
