osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction
"[297163786, 297697285, 293168343]",Strada Provinciale Schiopparello-Magazzini-Bagnaia,secondary,False,False,332.288,"LINESTRING (10.335679 42.7929812, 10.3362453 42.7930359, 10.3370593 42.7931718, 10.337637 42.7932683, 10.3378186 42.7932639, 10.3381676 42.7931891, 10.3387402 42.7930664, 10.339635 42.7928749)",SP28,50,,2,
1093556409,Strada Provinciale Bivio Boni Cavo,secondary,True,False,16.317,"LINESTRING (10.335679 42.7929812, 10.3356753 42.7930055, 10.335661 42.7930275, 10.3356377 42.793045, 10.3356079 42.793056, 10.3355748 42.7930593, 10.3355421 42.7930546)",SP26a,,,,roundabout
39182685,Località Schiopparello,residential,False,False,43.137,"LINESTRING (10.3427475 42.7867875, 10.3432736 42.7868253)",,,,,
39182685,Località Schiopparello,residential,False,True,67.873,"LINESTRING (10.3427475 42.7867875, 10.3419182 42.7867409)",,,,,
1082485377,,residential,False,True,213.035,"LINESTRING (10.3427475 42.7867875, 10.3422344 42.7871582, 10.3420143 42.7873157, 10.3418639 42.7874023, 10.3417243 42.7875046, 10.3410209 42.7879456, 10.3408223 42.7880794)",,,,,
39182685,Località Schiopparello,residential,False,False,67.873,"LINESTRING (10.3419182 42.7867409, 10.3427475 42.7867875)",,,,,
39182685,Località Schiopparello,residential,False,True,100.134,"LINESTRING (10.3419182 42.7867409, 10.3406947 42.7866723)",,,,,
1082485376,,residential,False,True,211.459,"LINESTRING (10.3419182 42.7867409, 10.3411767 42.7872842, 10.3400223 42.7880361)",,,,,
"[851556629, 297697285, 851556630]",Strada Provinciale Schiopparello-Magazzini-Bagnaia,secondary,False,False,447.00399999999996,"LINESTRING (10.3406546 42.7928828, 10.3421505 42.7930693, 10.342349 42.7931115, 10.3425589 42.7931812, 10.343017 42.793378, 10.3434994 42.7936001, 10.3444356 42.7941848, 10.3445501 42.7942338, 10.3446607 42.7942331, 10.3447196 42.7942135, 10.3447718 42.7941962, 10.3449266 42.7941067, 10.3451675 42.7939307, 10.3452131 42.7938974, 10.3452704 42.7938556, 10.3453745 42.7937795)",SP28,50,yes,2,
297697285,Strada Provinciale Schiopparello-Magazzini-Bagnaia,secondary,False,True,84.326,"LINESTRING (10.3406546 42.7928828, 10.3401822 42.7928239, 10.3399512 42.7928281, 10.3397449 42.7928514, 10.339635 42.7928749)",SP28,50,,2,
1082485364,,residential,False,False,89.126,"LINESTRING (10.3406546 42.7928828, 10.340558 42.7931886, 10.3404556 42.7936704)",,,,,
1082485364,,residential,False,True,89.126,"LINESTRING (10.3404556 42.7936704, 10.340558 42.7931886, 10.3406546 42.7928828)",,,,,
1082485370,,residential,False,False,23.373,"LINESTRING (10.339635 42.7926647, 10.339635 42.7928749)",,,,,
1082485371,,residential,False,False,43.987,"LINESTRING (10.339635 42.7926647, 10.3393022 42.7923535)",,,,,
1082485372,,residential,False,False,19.442,"LINESTRING (10.339635 42.7926647, 10.339694 42.7924953)",,,,,
1082485370,,residential,False,True,23.373,"LINESTRING (10.339635 42.7928749, 10.339635 42.7926647)",,,,,
297697285,Strada Provinciale Schiopparello-Magazzini-Bagnaia,secondary,False,False,84.326,"LINESTRING (10.339635 42.7928749, 10.3397449 42.7928514, 10.3399512 42.7928281, 10.3401822 42.7928239, 10.3406546 42.7928828)",SP28,50,,2,
"[297163786, 297697285, 293168343]",Strada Provinciale Schiopparello-Magazzini-Bagnaia,secondary,False,True,332.288,"LINESTRING (10.339635 42.7928749, 10.3387402 42.7930664, 10.3381676 42.7931891, 10.3378186 42.7932639, 10.337637 42.7932683, 10.3370593 42.7931718, 10.3362453 42.7930359, 10.335679 42.7929812)",SP28,50,,2,
1082485371,,residential,False,True,43.987,"LINESTRING (10.3393022 42.7923535, 10.339635 42.7926647)",,,,,
1082485372,,residential,False,True,19.442,"LINESTRING (10.339694 42.7924953, 10.339635 42.7926647)",,,,,
1082485376,,residential,False,False,211.459,"LINESTRING (10.3400223 42.7880361, 10.3411767 42.7872842, 10.3419182 42.7867409)",,,,,
1082485377,,residential,False,False,213.035,"LINESTRING (10.3408223 42.7880794, 10.3410209 42.7879456, 10.3417243 42.7875046, 10.3418639 42.7874023, 10.3420143 42.7873157, 10.3422344 42.7871582, 10.3427475 42.7867875)",,,,,
1084319593,,road,False,True,98.15199999999999,"LINESTRING (10.3424288 42.7874434, 10.3428227 42.7871869, 10.3432361 42.7868962, 10.3432736 42.7868253)",,,,,
39182685,Località Schiopparello,residential,False,True,43.137,"LINESTRING (10.3432736 42.7868253, 10.3427475 42.7867875)",,,,,
39182685,Località Schiopparello,residential,False,False,97.81800000000001,"LINESTRING (10.3432736 42.7868253, 10.3436747 42.7868542, 10.3444702 42.7868656)",,,,,
1084319593,,road,False,False,98.152,"LINESTRING (10.3432736 42.7868253, 10.3432361 42.7868962, 10.3428227 42.7871869, 10.3424288 42.7874434)",,,,,
1084319445,,road,False,False,18.556,"LINESTRING (10.3352165 42.7912547, 10.3351533 42.791415)",,,,,
1084319446,,road,False,True,8.845,"LINESTRING (10.3352165 42.7912547, 10.3353201 42.7912781)",,,,,
1084319446,,road,False,False,6.7620000000000005,"LINESTRING (10.3352165 42.7912547, 10.3351778 42.7912459, 10.33516 42.7912177)",,,,,
1084319444,,road,False,True,51.951,"LINESTRING (10.3351043 42.7922639, 10.3357235 42.7923726)",,,,,
1084319446,,road,False,False,71.482,"LINESTRING (10.3361572 42.7914676, 10.3353201 42.7912781)",,,,,
"[1093556410, 851556627, 851556628]",Strada Provinciale Bivio Boni Cavo,secondary,False,False,160.69899999999998,"LINESTRING (10.3361572 42.7914676, 10.3364236 42.7909855, 10.3364474 42.7909424, 10.3365964 42.7907544, 10.3368337 42.7905498, 10.3371253 42.7903876, 10.3372688 42.7903225)",SP26a,,yes,,
1093556410,Strada Provinciale Bivio Boni Cavo,secondary,False,True,106.805,"LINESTRING (10.3361572 42.7914676, 10.3359143 42.7919074, 10.3358262 42.7921007, 10.3357235 42.7923726)",SP26a,,,,
1084319445,,road,False,True,18.556,"LINESTRING (10.3351533 42.791415, 10.3352165 42.7912547)",,,,,
1084319444,,road,False,False,51.951,"LINESTRING (10.3357235 42.7923726, 10.3351043 42.7922639)",,,,,
1093556410,Strada Provinciale Bivio Boni Cavo,secondary,False,False,106.805,"LINESTRING (10.3357235 42.7923726, 10.3358262 42.7921007, 10.3359143 42.7919074, 10.3361572 42.7914676)",SP26a,,,,
1093556410,Strada Provinciale Bivio Boni Cavo,secondary,False,True,62.174,"LINESTRING (10.3357235 42.7923726, 10.3355864 42.7927357, 10.3355563 42.7928611, 10.3355459 42.7929156)",SP26a,,,,
1084319446,,road,False,False,8.845,"LINESTRING (10.3353201 42.7912781, 10.3352165 42.7912547)",,,,,
1084319446,,road,False,True,71.482,"LINESTRING (10.3353201 42.7912781, 10.3361572 42.7914676)",,,,,
1084319443,,road,False,False,20.755999999999997,"LINESTRING (10.3353201 42.7912781, 10.335314 42.791213, 10.3352716 42.7911972, 10.3352059 42.7911996, 10.33516 42.7912177)",,,,,
1084319443,,road,False,True,20.756,"LINESTRING (10.33516 42.7912177, 10.3352059 42.7911996, 10.3352716 42.7911972, 10.335314 42.791213, 10.3353201 42.7912781)",,,,,
1084319446,,road,False,False,98.903,"LINESTRING (10.33516 42.7912177, 10.3351437 42.7911921, 10.3351464 42.7907557, 10.3351652 42.7906956, 10.3352102 42.7906538, 10.3352783 42.7906377, 10.3356214 42.790691)",,,,,
1084319446,,road,False,True,6.7620000000000005,"LINESTRING (10.33516 42.7912177, 10.3351778 42.7912459, 10.3352165 42.7912547)",,,,,
1084319446,,road,False,True,98.90299999999999,"LINESTRING (10.3356214 42.790691, 10.3352783 42.7906377, 10.3352102 42.7906538, 10.3351652 42.7906956, 10.3351464 42.7907557, 10.3351437 42.7911921, 10.33516 42.7912177)",,,,,
1155594542,Strada Provinciale Bivio Boni Cavo,secondary,True,False,20.194,"LINESTRING (10.3355421 42.7930546, 10.3355132 42.7930422, 10.3354914 42.7930237, 10.335479 42.793001, 10.3354773 42.7929765, 10.3354865 42.792953, 10.3355056 42.792933, 10.3355325 42.7929186, 10.3355459 42.7929156)",SP26a,,,,roundabout
1093556409,Strada Provinciale Bivio Boni Cavo,secondary,True,False,15.175999999999998,"LINESTRING (10.3355459 42.7929156, 10.3355644 42.7929114, 10.3355977 42.7929121, 10.3356288 42.7929208, 10.3356545 42.7929364, 10.3356718 42.7929573, 10.335679 42.7929812)",SP26a,,,,roundabout
1093556410,Strada Provinciale Bivio Boni Cavo,secondary,False,False,62.174,"LINESTRING (10.3355459 42.7929156, 10.3355563 42.7928611, 10.3355864 42.7927357, 10.3357235 42.7923726)",SP26a,,,,
