osmid,highway,oneway,reversed,length,geometry,name,junction,lanes,maxspeed,bridge,width,tunnel
42345760,tertiary,False,False,159.13400000000001,"LINESTRING (12.4968529 45.7857533, 12.4967419 45.7864699, 12.4966573 45.7871778)",Viale Paola Frassinetti,,2,50,,,
42345760,tertiary,False,True,135.346,"LINESTRING (12.4968529 45.7857533, 12.4968963 45.7854284, 12.4968876 45.7852377, 12.4968849 45.7852109, 12.4968818 45.7851809, 12.4968425 45.7850373, 12.4968121 45.784966, 12.496771 45.7848892, 12.4967166 45.784802, 12.4966354 45.7847018, 12.4966029 45.7846603, 12.4965794 45.7846199, 12.4965624 45.7845822)",Viale Paola Frassinetti,,2,50,,,
103692256,residential,False,True,48.524,"LINESTRING (12.4952462 45.7795881, 12.494856 45.77935, 12.4948167 45.7793297, 12.4947698 45.7793055)",,,,,,,
103692207,residential,True,False,23.464000000000002,"LINESTRING (12.491539 45.7862446, 12.4914975 45.7862362, 12.4914616 45.7862194, 12.4914347 45.7861957, 12.4914195 45.7861675, 12.4914173 45.7861374, 12.4914283 45.7861083, 12.4914516 45.7860829)",,roundabout,,,,,
130743822,residential,False,False,26.687,"LINESTRING (12.4959454 45.7812133, 12.4959459 45.7809733)",Via Caduti dei Lager,,,,,,
"[130743821, 130743824, 130743825, 130743826, 221106068, 130743830]",residential,False,False,84.923,"LINESTRING (12.4959454 45.7812133, 12.4959208 45.7813104, 12.4959058 45.7813696, 12.4958895 45.7813955, 12.4958683 45.781422, 12.4958334 45.7814556, 12.4957878 45.7815043, 12.4957369 45.7815454, 12.495651 45.7816034, 12.4953154 45.7818052)","['Piazza Valentino Rizzo', 'Via Alberto Martini']",,,,yes,,
221106067,residential,False,True,47.635999999999996,"LINESTRING (12.4959454 45.7812133, 12.4964713 45.7814099, 12.4964868 45.7814157)",Piazza Valentino Rizzo,,,,,,
160736185,tertiary,False,False,129.322,"LINESTRING (12.4891743 45.7805575, 12.4893611 45.7804107, 12.4896045 45.7802195, 12.4899443 45.7800219, 12.4901823 45.7799336, 12.4904538 45.7798328)",Via Luzzatti,,,,,,
103692207,residential,True,False,26.431,"LINESTRING (12.4916603 45.7860815, 12.4916837 45.7861058, 12.4916957 45.7861339, 12.4916953 45.7861632, 12.4916825 45.786191, 12.4916584 45.786215, 12.4916238 45.7862335, 12.4915826 45.7862437, 12.491539 45.7862446)",,roundabout,,,,,
103692217,unclassified,False,False,135.573,"LINESTRING (12.4916603 45.7860815, 12.4916872 45.7860405, 12.4917308 45.7859995, 12.4922986 45.7857384, 12.4923535 45.7856958, 12.4924151 45.7856531, 12.4926228 45.7855506, 12.4928138 45.7854626, 12.493037 45.785347)",Piazzale Europa,,,,,,
794173350,tertiary,False,False,90.68,"LINESTRING (12.4891202 45.7866458, 12.4886563 45.7858972)",Via Masotti,,,,,,
794173350,tertiary,False,True,69.898,"LINESTRING (12.4891202 45.7866458, 12.4894619 45.7872275)",Via Masotti,,,,,,
127721357,residential,False,False,88.017,"LINESTRING (12.4891202 45.7866458, 12.4891601 45.7866345, 12.4894299 45.7865584, 12.4897165 45.7864998, 12.4900169 45.786425, 12.4901886 45.7863801)",Via Pomponio Amalteo,,,,,,
103692205,tertiary,False,True,255.867,"LINESTRING (12.4879385 45.7832971, 12.4879553 45.7833848, 12.4879907 45.7835689, 12.4881617 45.7842229, 12.488241 45.7845138, 12.4883115 45.7847725, 12.4884819 45.7853974, 12.488519 45.7855619)",Viale Dalmazia,,,,,,
886650072,tertiary,True,False,23.303999999999995,"LINESTRING (12.4879385 45.7832971, 12.4879079 45.783299, 12.4878779 45.7832941, 12.4878515 45.783283, 12.4878316 45.7832666, 12.4878199 45.7832467, 12.4878178 45.7832253, 12.4878246 45.7832057, 12.4878394 45.7831884, 12.4878609 45.7831749, 12.4878872 45.7831663)",Via delle Grazie,roundabout,,,,,
103692207,residential,True,False,18.166999999999998,"LINESTRING (12.4914516 45.7860829, 12.491488 45.7860623, 12.4915321 45.7860513, 12.491579 45.786051, 12.4916234 45.7860614, 12.4916603 45.7860815)",,roundabout,,,,,
143829254,unclassified,False,False,161.85,"LINESTRING (12.4914516 45.7860829, 12.4913371 45.7860051, 12.4913085 45.7859776, 12.4912798 45.7859501, 12.4908066 45.7852302, 12.4907396 45.7851357, 12.4905908 45.7849258, 12.4905766 45.7849093, 12.4905343 45.7848602, 12.4904788 45.7848366, 12.490451 45.7848247)",Via R. e A. Simonetti,,,,,,
127721357,residential,False,False,24.528,"LINESTRING (12.4901886 45.7863801, 12.4903667 45.7865624)",Via Pomponio Amalteo,,,,,,
127721357,residential,False,True,88.017,"LINESTRING (12.4901886 45.7863801, 12.4900169 45.786425, 12.4897165 45.7864998, 12.4894299 45.7865584, 12.4891601 45.7866345, 12.4891202 45.7866458)",Via Pomponio Amalteo,,,,,,
143829261,residential,False,False,117.74999999999999,"LINESTRING (12.4901886 45.7863801, 12.4899275 45.785933, 12.4896309 45.7854482, 12.4896159 45.7854236, 12.4896033 45.785403)",Via Pomponio Amalteo,,,,,,
886650092,residential,False,False,36.413,"LINESTRING (12.4890418 45.7820978, 12.4886909 45.7823154)",Via Piave,,,,,,
886650093,residential,True,False,43.061,"LINESTRING (12.4890418 45.7820978, 12.4892195 45.7822722, 12.4893634 45.7824135)",Via Montello,,,,,,
886650094,residential,False,False,57.305,"LINESTRING (12.4890418 45.7820978, 12.4888466 45.7819075, 12.4886045 45.7816824)",Via Piave,,,,,,
103692249,tertiary,True,False,125.549,"LINESTRING (12.4902274 45.7814151, 12.4901426 45.781346, 12.4900246 45.78125, 12.4899384 45.7811797, 12.4897892 45.7810582, 12.4896888 45.7809765, 12.4896344 45.7809322, 12.4892454 45.7806154, 12.4891743 45.7805575)",Piazzale della Vittoria,,,,,,
127721360,residential,True,False,119.232,"LINESTRING (12.4902274 45.7814151, 12.4900637 45.7815124, 12.4899627 45.7815705, 12.489758 45.7816882, 12.4895878 45.7817862, 12.4890418 45.7820978)",Via Piave,,,,,,
103692224,tertiary,False,True,72.009,"LINESTRING (12.4894619 45.7872275, 12.4898338 45.7878209)",Via Masotti,,,,,,
794173350,tertiary,False,False,69.898,"LINESTRING (12.4894619 45.7872275, 12.4891202 45.7866458)",Via Masotti,,,,,,
794173349,residential,True,False,148.48100000000002,"LINESTRING (12.4894619 45.7872275, 12.4885181 45.7873529, 12.4877175 45.7874522, 12.4876529 45.787482, 12.4876099 45.7875146)",Via Stadio,,,,,,
886650096,residential,False,True,72.989,"LINESTRING (12.4893634 45.7824135, 12.4889445 45.7826312, 12.4886093 45.7828063)",Via Monte Grappa,,,,,,
886650097,residential,True,False,92.155,"LINESTRING (12.4893634 45.7824135, 12.4901514 45.78197, 12.4902525 45.781921, 12.4902957 45.7819)",Via Monte Grappa,,,,,,
"[691257993, 186059523, 143829268]",residential,False,True,186.324,"LINESTRING (12.4956877 45.7822745, 12.4957979 45.7823686, 12.4954008 45.7826407, 12.4950576 45.7828775, 12.494981 45.7829147, 12.4946301 45.7830758, 12.4945763 45.7830984, 12.4945172 45.7831144, 12.4944585 45.7831303, 12.494428 45.7831461, 12.4942654 45.7832507, 12.4941558 45.7833196, 12.4940966 45.7833568)","['Riviera Monticano', 'Vicolo dei Molini']",,,,,,
"[1113585738, 1113585740]",secondary,True,False,106.553,"LINESTRING (12.4997649 45.7843091, 12.4995689 45.7841754, 12.4994834 45.7840989, 12.4994428 45.7840527, 12.4992896 45.7838632, 12.4992198 45.7837571, 12.4991773 45.7836603, 12.4991087 45.7834864)",Via Postumia,,,,,,
886650094,residential,False,True,57.305,"LINESTRING (12.4886045 45.7816824, 12.4888466 45.7819075, 12.4890418 45.7820978)",Via Piave,,,,,,
130743822,residential,False,True,26.687,"LINESTRING (12.4959459 45.7809733, 12.4959454 45.7812133)",Via Caduti dei Lager,,,,,,
130743822,residential,False,False,18.646,"LINESTRING (12.4959459 45.7809733, 12.4959031 45.7808991, 12.4958525 45.7808188)",Via Caduti dei Lager,,,,,,
130778963,residential,False,True,93.407,"LINESTRING (12.4959459 45.7809733, 12.4963446 45.7811109, 12.4969051 45.7807533)",Via Caduti dei Lagher,,,,,,
130778963,residential,False,False,93.407,"LINESTRING (12.4969051 45.7807533, 12.4963446 45.7811109, 12.4959459 45.7809733)",Via Caduti dei Lagher,,,,,,
127721357,residential,False,True,24.528,"LINESTRING (12.4903667 45.7865624, 12.4901886 45.7863801)",Via Pomponio Amalteo,,,,,,
127721357,residential,False,False,69.245,"LINESTRING (12.4903667 45.7865624, 12.4909057 45.7864029, 12.4911888 45.7863192)",Via Pomponio Amalteo,,,,,,
143829262,residential,False,True,194.33999999999997,"LINESTRING (12.4903667 45.7865624, 12.4905011 45.786711, 12.4906501 45.7870178, 12.4907157 45.7874223, 12.4907424 45.7875869, 12.4898848 45.7878078, 12.4898338 45.7878209)",Via Pomponio Amalteo,,,,,,
127721357,residential,False,True,69.245,"LINESTRING (12.4911888 45.7863192, 12.4909057 45.7864029, 12.4903667 45.7865624)",Via Pomponio Amalteo,,,,,,
42345758,residential,False,True,224.302,"LINESTRING (12.4996538 45.7861962, 12.4993918 45.7861084, 12.4991485 45.7860198, 12.4985958 45.785946, 12.4980601 45.7858817, 12.4979995 45.7858756, 12.497518 45.7858238, 12.4969744 45.7857666, 12.4969388 45.7857619, 12.4968529 45.7857533)",Via Gian Giunio Parise,,2,,,5,
143829263,secondary,False,False,126.437,"LINESTRING (12.4969108 45.7797443, 12.496774 45.7796466, 12.4962529 45.7793478, 12.4958167 45.7790989, 12.4956607 45.7790157)",Via Postumia,,,,,,
143829271,secondary,True,False,17.566,"LINESTRING (12.4969108 45.7797443, 12.496944 45.7797228, 12.4969852 45.7797096, 12.4970302 45.7797061, 12.4970746 45.7797124, 12.4971139 45.7797281)",Via Postumia,roundabout,,,,,
143829271,secondary,True,False,9.618,"LINESTRING (12.4971139 45.7797281, 12.497142 45.7797493, 12.4971604 45.7797751, 12.4971674 45.7798035)",Via Postumia,roundabout,,,,,
143829259,residential,False,True,121.289,"LINESTRING (12.4971674 45.7798035, 12.4972029 45.779809, 12.49726 45.7798211, 12.497763 45.7801084, 12.4984251 45.7804432)",Via Gorgazzo,,,,,,
143829271,secondary,True,False,8.363,"LINESTRING (12.4971674 45.7798035, 12.4971639 45.7798284, 12.4971516 45.779852, 12.4971313 45.7798727)",Via Postumia,roundabout,,,,,
"[160738211, 993776804, 993776810, 160738187, 103692268]",secondary,False,"[False, True]",345.449,"LINESTRING (12.4971313 45.7798727, 12.4972149 45.7799269, 12.4972916 45.7799742, 12.4977314 45.7802218, 12.4980767 45.7804698, 12.4982725 45.7806522, 12.4983085 45.7806888, 12.4983549 45.780743, 12.4985635 45.7809775, 12.4986 45.7810186, 12.4986056 45.7810269, 12.4987736 45.7812583, 12.4988869 45.7814591, 12.4989719 45.7817027, 12.4990389 45.7822513, 12.4990928 45.7825192)",Via Postumia,,,,yes,,
143829271,secondary,True,False,14.174,"LINESTRING (12.4971313 45.7798727, 12.4970959 45.7798928, 12.4970533 45.7799043, 12.4970076 45.7799058, 12.4969636 45.7798972)",Via Postumia,roundabout,,,,,
143829265,tertiary,False,False,134.498,"LINESTRING (12.4969636 45.7798972, 12.4968396 45.7799857, 12.4967083 45.780102, 12.4966124 45.7802086, 12.496162 45.7806105, 12.496021 45.7807045, 12.4959231 45.7807856, 12.4958948 45.7808033, 12.4958525 45.7808188)",Via Spinè,,,,,,
143829271,secondary,True,False,20.035,"LINESTRING (12.4969636 45.7798972, 12.4969276 45.7798807, 12.4969003 45.7798575, 12.4968841 45.7798296, 12.4968804 45.7797997, 12.4968895 45.7797704, 12.4969108 45.7797443)",Via Postumia,roundabout,,,,,
143829259,residential,False,False,121.289,"LINESTRING (12.4984251 45.7804432, 12.497763 45.7801084, 12.49726 45.7798211, 12.4972029 45.779809, 12.4971674 45.7798035)",Via Gorgazzo,,,,,,
"[993776809, 1094129515, 993776805, 993776807]",residential,True,False,206.05100000000002,"LINESTRING (12.4984251 45.7804432, 12.4982911 45.7805247, 12.4981355 45.7806265, 12.4979347 45.7807874, 12.4969118 45.7815361, 12.4968783 45.7815494, 12.4968347 45.7815458, 12.4964868 45.7814157)",Via Valentino Rizzo,,,30,,,yes
"[186059522, 143829275, 906894691]",unclassified,False,"[False, True]",80.11300000000001,"LINESTRING (12.4936967 45.7839015, 12.4936648 45.7838309, 12.49365 45.7837179, 12.4936613 45.7836694, 12.4937077 45.7835898, 12.4937626 45.7835388, 12.4937742 45.7835223, 12.4937934 45.7834913, 12.49382 45.7834449, 12.4938563 45.7834062, 12.4938892 45.7833824, 12.4939227 45.7833679, 12.4939737 45.7833525, 12.4940327 45.7833492, 12.4940966 45.7833568)",Piazza Castello,,,,,,
221129032,unclassified,True,False,8.72,"LINESTRING (12.4936967 45.7839015, 12.4937082 45.7839029, 12.4937184 45.783907, 12.4937259 45.7839133, 12.4937299 45.7839209, 12.4937299 45.7839291, 12.4937259 45.7839368, 12.4937192 45.7839425, 12.4937104 45.7839465, 12.4937002 45.7839484, 12.4936897 45.783948)",Piazza Castello,roundabout,,,,,
"[143829255, 370395623]",unclassified,True,False,192.682,"LINESTRING (12.4915787 45.78415, 12.4918389 45.7840897, 12.492099 45.7840162, 12.492278 45.7839455, 12.4923874 45.783885, 12.4927159 45.7836238, 12.4927496 45.7836064, 12.4927637 45.7835948, 12.4928087 45.7836128, 12.4930769 45.7837202, 12.4934098 45.7838656, 12.4935779 45.7839154, 12.4936629 45.783925)","['Via Roma', 'Piazza Castello']",,,,,,
143829253,unclassified,False,False,62.410000000000004,"LINESTRING (12.4936162 45.7845055, 12.493659 45.784329, 12.4936959 45.784043, 12.4936928 45.7839942, 12.4936897 45.783948)",Piazzale Europa,,2,,,,
143829253,unclassified,False,True,106.08499999999998,"LINESTRING (12.4936162 45.7845055, 12.4935325 45.7847403, 12.4934361 45.7849595, 12.4933355 45.7851107, 12.4932734 45.7851689, 12.4931773 45.7852567, 12.493037 45.785347)",Piazzale Europa,,2,,,,
370395625,residential,False,True,114.879,"LINESTRING (12.4936162 45.7845055, 12.4935008 45.7844803, 12.4928954 45.7843735, 12.4927547 45.7843402, 12.4926406 45.7843069, 12.49253 45.7842538, 12.4922632 45.7841189)",Via Savonarola,,,,,,
143829261,residential,False,True,117.75,"LINESTRING (12.4896033 45.785403, 12.4896159 45.7854236, 12.4896309 45.7854482, 12.4899275 45.785933, 12.4901886 45.7863801)",Via Pomponio Amalteo,,,,,,
234004902,tertiary,True,False,92.46000000000001,"LINESTRING (12.4896033 45.785403, 12.4898688 45.7852709, 12.4901133 45.7851062, 12.490451 45.7848247)",Via Roma,,,,,,
1125290029,residential,True,False,10.450000000000001,"LINESTRING (12.4876099 45.7875146, 12.4876198 45.7875518, 12.4876153 45.7875813, 12.48761 45.7875912, 12.487602 45.7876061)",Park Stadio,,,,,,
103692224,tertiary,False,False,72.009,"LINESTRING (12.4898338 45.7878209, 12.4894619 45.7872275)",Via Masotti,,,,,,
143829262,residential,False,False,194.33999999999997,"LINESTRING (12.4898338 45.7878209, 12.4898848 45.7878078, 12.4907424 45.7875869, 12.4907157 45.7874223, 12.4906501 45.7870178, 12.4905011 45.786711, 12.4903667 45.7865624)",Via Pomponio Amalteo,,,,,,
37118696,residential,False,True,25.945,"LINESTRING (12.4986752 45.7833453, 12.4990077 45.7833713)",Via Daniele Manin,,,,,,
37118696,residential,False,False,29.353,"LINESTRING (12.4986752 45.7833453, 12.4985431 45.7832973, 12.4983396 45.7832232)",Via Daniele Manin,,,,,,
143833202,residential,False,False,179.174,"LINESTRING (12.4986752 45.7833453, 12.4986801 45.7833718, 12.4987167 45.783416, 12.4987703 45.7834603, 12.4989664 45.7835812, 12.4989987 45.7838042, 12.4990111 45.7838778, 12.4990063 45.7838949, 12.4989201 45.784118, 12.4988506 45.7843396, 12.4988003 45.7847979, 12.49878 45.7848561)",Via Cesare Battisti,,,,,,
143833204,residential,False,False,106.547,"LINESTRING (12.5001931 45.7833989, 12.5000673 45.7833122, 12.4996547 45.7830308, 12.4993098 45.7828035, 12.4992717 45.7827868, 12.4992336 45.782778, 12.4991743 45.7827702)",Via Donizetti,,,,,,
1236848186,residential,False,True,5.595,"LINESTRING (12.5001931 45.7833989, 12.5001859 45.7834104, 12.5001844 45.783423, 12.5001885 45.7834352, 12.5001978 45.783446)",Via Donizetti,,,,,,
143833212,residential,False,True,69.44,"LINESTRING (12.4902358 45.7836354, 12.489497 45.7839883)",Via Giuseppe Mazzini,,,,,,
160736184,tertiary,False,False,90.904,"LINESTRING (12.4902358 45.7836354, 12.4902786 45.7836751, 12.4904815 45.783815, 12.490904 45.784022, 12.4911631 45.7841266)",Via Giuseppe Mazzini,,,,,,
160736184,tertiary,False,True,18.207,"LINESTRING (12.4902358 45.7836354, 12.4901342 45.783508, 12.4901217 45.7834923)",Via Giuseppe Mazzini,,,,,,
"[1113585736, 143833226]",residential,False,False,78.4,"LINESTRING (12.4993586 45.7838366, 12.4994645 45.7837987, 12.499509 45.7837858, 12.4996951 45.7836973, 12.4999929 45.783552, 12.5001978 45.783446)",Via Arturo Toscanini,,,,,,
"[143833221, 159661590, 159661591]",secondary,True,False,61.28999999999999,"LINESTRING (12.4993586 45.7838366, 12.4994084 45.7838997, 12.4994726 45.7839836, 12.4995455 45.7840679, 12.4997649 45.7843091)",Via Postumia,,,,,,
143833212,residential,False,False,69.44,"LINESTRING (12.489497 45.7839883, 12.4902358 45.7836354)",Via Giuseppe Mazzini,,,,,,
391386011,tertiary,False,False,19.694,"LINESTRING (12.4962672 45.7843864, 12.4963034 45.7844053, 12.4964298 45.7844711, 12.4964738 45.7844891)",Via Cesare Battisti,,2,50,,,
391386011,tertiary,False,True,63.51,"LINESTRING (12.4962672 45.7843864, 12.496186 45.7843476, 12.4958215 45.7841734, 12.4956676 45.7840998, 12.4955848 45.7840717)",Via Cesare Battisti,,2,50,,,
391386012,residential,True,False,46.685,"LINESTRING (12.4962672 45.7843864, 12.4962119 45.7844443, 12.4959922 45.7846743, 12.4959334 45.7847358)",Via Oberdan,,1,,,,
143833213,residential,False,True,191.55399999999997,"LINESTRING (12.4959334 45.7847358, 12.4959892 45.7847656, 12.4960747 45.7848134, 12.4961611 45.78488, 12.4962724 45.7850394, 12.4963142 45.7851233, 12.4963463 45.7852624, 12.4963561 45.7854027, 12.496284 45.7859088, 12.4962263 45.7863584)",Via Nazario Sauro,,2,,,,
143833214,residential,False,False,61.335,"LINESTRING (12.4959334 45.7847358, 12.4958817 45.7847883, 12.4954941 45.7851945)",Via Oberdan,,,,,,
143833202,residential,False,True,179.174,"LINESTRING (12.49878 45.7848561, 12.4988003 45.7847979, 12.4988506 45.7843396, 12.4989201 45.784118, 12.4990063 45.7838949, 12.4990111 45.7838778, 12.4989987 45.7838042, 12.4989664 45.7835812, 12.4987703 45.7834603, 12.4987167 45.783416, 12.4986801 45.7833718, 12.4986752 45.7833453)",Via Cesare Battisti,,,,,,
178930654,tertiary,False,False,120.35300000000001,"LINESTRING (12.49878 45.7848561, 12.4981976 45.7847508, 12.4976202 45.7846577, 12.4972724 45.7845991)",Via Cesare Battisti,,,,,,
143833214,residential,False,False,189.791,"LINESTRING (12.4954941 45.7851945, 12.4955047 45.7852394, 12.4954973 45.7853575, 12.495381 45.7863053, 12.4962263 45.7863584)",Via Oberdan,,,,,,
143833214,residential,False,True,61.335,"LINESTRING (12.4954941 45.7851945, 12.4958817 45.7847883, 12.4959334 45.7847358)",Via Oberdan,,,,,,
143840717,residential,False,False,169.107,"LINESTRING (12.4954941 45.7851945, 12.495341 45.7851381, 12.4951589 45.7850604, 12.494951 45.7849717, 12.4948877 45.7849474, 12.4947951 45.7848435, 12.4949863 45.7846419, 12.4954605 45.7841291, 12.4955045 45.7840815)",Via Zanusso,,,,,,
143833213,residential,False,False,191.55399999999997,"LINESTRING (12.4962263 45.7863584, 12.496284 45.7859088, 12.4963561 45.7854027, 12.4963463 45.7852624, 12.4963142 45.7851233, 12.4962724 45.7850394, 12.4961611 45.78488, 12.4960747 45.7848134, 12.4959892 45.7847656, 12.4959334 45.7847358)",Via Nazario Sauro,,2,,,,
143833213,residential,False,True,127.33600000000001,"LINESTRING (12.4962263 45.7863584, 12.4961285 45.7871115, 12.4961521 45.7871384, 12.4961926 45.7871546, 12.4966573 45.7871778)",Via Nazario Sauro,,2,,,,
