osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref,maxspeed,width,tunnel
137125989,Via Antonio Guolo,residential,False,True,182.046,"LINESTRING (12.0733344 45.4256171, 12.0733331 45.425545, 12.0733221 45.4249301, 12.0733193 45.424771, 12.0733126 45.4243954, 12.0733091 45.4242011, 12.0732902 45.4241611, 12.0732591 45.4241405, 12.0731147 45.424073, 12.0730842 45.4240563)",,,,,,
1204173600,Via Benedetto Cairoli,secondary,False,False,120.868,"LINESTRING (12.0745956 45.4256333, 12.0746094 45.4254746, 12.0746319 45.4252176, 12.0746463 45.4251561, 12.0746564 45.4251127, 12.0747058 45.4250223, 12.0747606 45.4249465, 12.0749885 45.4247273, 12.0750903 45.4246423)",,,SP26,,,
1204173600,Via Benedetto Cairoli,secondary,False,True,127.97099999999999,"LINESTRING (12.0745956 45.4256333, 12.0745868 45.4258038, 12.0745736 45.4266358, 12.0745741 45.4266501, 12.0745746 45.426784)",,,SP26,,,
1233435780,Via Arino,tertiary,False,True,56.204,"LINESTRING (12.0745956 45.4256333, 12.0744916 45.4256306, 12.0742931 45.4256255, 12.0738759 45.4256146)",3,,,,,
161667717,Via Alessandro Manzoni,residential,True,False,46.262,"LINESTRING (12.0803571 45.4252936, 12.0803261 45.4253645, 12.0803281 45.4254205, 12.0803366 45.4257063)",1,,,30,5,
374093623,Via Giacomo Matteotti,primary,False,True,214.83600000000007,"LINESTRING (12.0803571 45.4252936, 12.080093 45.4252341, 12.0796079 45.4251522, 12.0791197 45.4250717, 12.0786984 45.4250179, 12.0783185 45.4249903, 12.0780838 45.4249781, 12.077853 45.4249707, 12.0777267 45.4249658, 12.0776548 45.4249629)",2,,,,,
137123808,Via Comunetto,residential,False,True,24.288,"LINESTRING (12.0718848 45.4294534, 12.071915 45.429236)",,,,,,
137090940,Via San Pio X,residential,False,False,49.529,"LINESTRING (12.0792916 45.4290054, 12.0786574 45.4290231)",,,,,,
137090940,Via San Pio X,residential,False,True,34.765,"LINESTRING (12.0792916 45.4290054, 12.0797369 45.4289961)",,,,,,
137090940,Via San Pio X,residential,False,False,34.765,"LINESTRING (12.0797369 45.4289961, 12.0792916 45.4290054)",,,,,,
137090940,Via San Pio X,residential,False,True,68.62,"LINESTRING (12.0797369 45.4289961, 12.0806158 45.4289767)",,,,,,
346311861,Via Undici Febbraio,residential,False,True,59.579,"LINESTRING (12.0797369 45.4289961, 12.0797357 45.4289665, 12.0797351 45.4289505, 12.0797161 45.4284605)",,,,,,
137090944,Via Comunetto,residential,True,False,125.50399999999999,"LINESTRING (12.0721273 45.42742, 12.072146 45.4277425, 12.0721668 45.4278598, 12.0721943 45.4280168, 12.0722017 45.4280921, 12.072197 45.4281519, 12.0721876 45.4281811, 12.0720407 45.4282915, 12.0720167 45.428504)",,,,,,
1217811800,Via Giotto,residential,False,False,87.048,"LINESTRING (12.0721273 45.42742, 12.071503 45.4274261, 12.071295 45.4274165, 12.0710177 45.4273781)",,,,,,
137119699,Via Arino,tertiary,False,False,132.517,"LINESTRING (12.0710079 45.4256493, 12.0713882 45.4256438, 12.0723864 45.4256296, 12.0727056 45.4256251)",2,,,,,
1233321716,Via Giotto,residential,False,True,68.84,"LINESTRING (12.0710079 45.4256493, 12.0710131 45.4257017, 12.0710136 45.4257132, 12.0710165 45.4257848, 12.0710356 45.426206, 12.0710665 45.4262641)",,,,,,
872711287,Via San Pio X,residential,True,False,73.576,"LINESTRING (12.0770787 45.4290522, 12.0771457 45.4290516, 12.0780211 45.4290322)",,,,,,
137123319,Via Rinascita,residential,True,False,127.13900000000001,"LINESTRING (12.0786048 45.4278476, 12.0785837 45.4268939, 12.0785798 45.4267416, 12.0785773 45.4267044)",,,,,,
346311872,Via Curzio Frasio,residential,True,False,85.30600000000001,"LINESTRING (12.0786048 45.4278476, 12.0796487 45.4278293, 12.0796976 45.4278284)",,,,,,
46648263,Via Benedetto Cairoli,secondary,False,False,28.723,"LINESTRING (12.0745957 45.4290832, 12.0745984 45.4288997, 12.0745999 45.4288249)",,,SP26,,,
"[1204173624, 872711287]",Via San Pio X,residential,True,False,113.23,"LINESTRING (12.0745957 45.4290832, 12.0747527 45.4290851, 12.0754451 45.4290757, 12.0760465 45.4290699)",,,,,,
137090940,Via San Pio X,residential,False,False,68.62,"LINESTRING (12.0806158 45.4289767, 12.0797369 45.4289961)",,,,,,
137090940,Via San Pio X,residential,False,True,36.302,"LINESTRING (12.0806158 45.4289767, 12.0810809 45.4289699)",,,,,,
346311872,Via Curzio Frasio,residential,True,False,59.303,"LINESTRING (12.0796976 45.4278284, 12.0804575 45.4278236)",,,,,,
346311878,Via Undici Febbraio,residential,True,False,37.291000000000004,"LINESTRING (12.0796976 45.4278284, 12.0797068 45.4281429, 12.0797074 45.4281637)",,,,,,
872711287,Via San Pio X,residential,True,False,49.665,"LINESTRING (12.0780211 45.4290322, 12.0786574 45.4290231)",,,,,,
137090956,Via Quattro Novembre,residential,True,False,188.95200000000003,"LINESTRING (12.0769884 45.4267297, 12.0769908 45.4268621, 12.0770461 45.4284285)",,,,,,
346311874,Via Vittorio Veneto,unclassified,False,False,54.022999999999996,"LINESTRING (12.0769884 45.4267297, 12.0775102 45.4267211, 12.0776805 45.4267195)",2,,,30,,
346311874,Via Vittorio Veneto,unclassified,False,True,94.52900000000001,"LINESTRING (12.0769884 45.4267297, 12.0767117 45.4267339, 12.0762612 45.4267585, 12.0759628 45.4267642, 12.0757787 45.4267678)",2,,,30,,
346311874,Via Vittorio Veneto,unclassified,False,False,84.565,"LINESTRING (12.0785773 45.4267044, 12.0796607 45.426689)",2,,,30,,
346311874,Via Vittorio Veneto,unclassified,False,True,52.248999999999995,"LINESTRING (12.0785773 45.4267044, 12.0783707 45.4267074, 12.0781005 45.4267113, 12.0779729 45.4267151, 12.077908 45.4267156)",2,,,30,,
137090940,Via San Pio X,residential,False,False,36.302,"LINESTRING (12.0810809 45.4289699, 12.0806158 45.4289767)",,,,,,
137090940,Via San Pio X,residential,False,True,25.219,"LINESTRING (12.0810809 45.4289699, 12.081404 45.4289652)",,,,,,
137090940,Via San Pio X,residential,False,False,15.415,"LINESTRING (12.0816015 45.4289623, 12.081404 45.4289652)",,,,,,
137090940,Via San Pio X,residential,False,True,11.567,"LINESTRING (12.0816015 45.4289623, 12.0817497 45.4289602)",,,,,,
137090940,Via San Pio X,residential,False,True,49.529,"LINESTRING (12.0786574 45.4290231, 12.0792916 45.4290054)",,,,,,
137123319,Via Rinascita,residential,True,False,59.069,"LINESTRING (12.0786574 45.4290231, 12.0786562 45.4289957, 12.0786354 45.4284921)",,,,,,
137090940,Via San Pio X,residential,False,False,11.567,"LINESTRING (12.0817497 45.4289602, 12.0816015 45.4289623)",,,,,,
"[137126745, 374677338, 1233321697]",Via Giuseppe Mazzini,primary,False,False,261.41800000000006,"LINESTRING (12.0735763 45.4224818, 12.0739444 45.42277, 12.0740919 45.42293, 12.0742519 45.4231365, 12.074509 45.4234552, 12.074558 45.4235149, 12.0746459 45.423618, 12.0747874 45.4237782, 12.0751316 45.424173, 12.0751814 45.4242288, 12.0752747 45.4243378, 12.0753864 45.4244522)","['2', '3']",,,,,
137126745,Via Giuseppe Mazzini,primary,False,True,167.612,"LINESTRING (12.0735763 45.4224818, 12.0734541 45.4223829, 12.0731575 45.422156, 12.0728816 45.4219203, 12.0726246 45.4217046, 12.072172 45.4213417)",2,,,,,
137119692,Via Foscarina,residential,True,False,177.59599999999998,"LINESTRING (12.0727056 45.4256251, 12.0727034 45.4256707, 12.0727609 45.4266187, 12.072762 45.4266371, 12.0727986 45.4271764, 12.0728016 45.4272207)",,,,,,
137119699,Via Arino,tertiary,False,False,49.08,"LINESTRING (12.0727056 45.4256251, 12.0730227 45.4256205, 12.0731603 45.4256186, 12.0733344 45.4256171)",2,,,,,
137119699,Via Arino,tertiary,False,True,132.517,"LINESTRING (12.0727056 45.4256251, 12.0723864 45.4256296, 12.0713882 45.4256438, 12.0710079 45.4256493)",2,,,,,
137123319,Via Rinascita,residential,True,False,37.15,"LINESTRING (12.0786165 45.4281816, 12.0786048 45.4278476)",,,,,,
137123319,Via Rinascita,residential,True,False,24.524,"LINESTRING (12.0786279 45.428402, 12.0786165 45.4281816)",,,,,,
137119707,Via Cristoforo Colombo,residential,False,False,88.503,"LINESTRING (12.075396 45.4254474, 12.0753578 45.4259472, 12.0757522 45.4259541, 12.075776 45.4259621)",,,,,,
346311861,Via Undici Febbraio,residential,False,True,33.01,"LINESTRING (12.0797161 45.4284605, 12.0797074 45.4281637)",,,,,,
346311876,Via Concordia,residential,True,False,84.407,"LINESTRING (12.0797161 45.4284605, 12.0786354 45.4284921)",,,,,,
137119669,Via Concordia,residential,False,True,131.892,"LINESTRING (12.0797161 45.4284605, 12.0797791 45.4284594, 12.0814057 45.4284308)",,,,,,
346311861,Via Undici Febbraio,residential,False,False,59.579,"LINESTRING (12.0797161 45.4284605, 12.0797351 45.4289505, 12.0797357 45.4289665, 12.0797369 45.4289961)",,,,,,
137119717,Via Dauli,residential,True,False,140.167,"LINESTRING (12.072172 45.4213417, 12.0720784 45.421395, 12.0720458 45.4214396, 12.0719764 45.4215733, 12.0719334 45.4217162, 12.0718607 45.421951, 12.0718278 45.4220729, 12.0718049 45.4221928, 12.0718096 45.4223787, 12.0718298 45.4224423, 12.0718921 45.4224953, 12.0719292 45.4225145)",,,,,,
137126745,Via Giuseppe Mazzini,primary,False,False,167.612,"LINESTRING (12.072172 45.4213417, 12.0726246 45.4217046, 12.0728816 45.4219203, 12.0731575 45.422156, 12.0734541 45.4223829, 12.0735763 45.4224818)",2,,,,,
137119656,Via Duca degli Abruzzi,residential,False,False,38.552,"LINESTRING (12.0809439 45.4225174, 12.0806888 45.4222205)",,,,,,
137119679,Via Seriola,unclassified,False,False,54.61,"LINESTRING (12.0809439 45.4225174, 12.0802539 45.422599)",,,,50,3,
137119679,Via Seriola,unclassified,False,True,72.092,"LINESTRING (12.0809439 45.4225174, 12.0818545 45.4224085)",,,,50,3,
137119682,Via Rizzo,residential,False,True,47.682,"LINESTRING (12.079192 45.424389, 12.0785917 45.4243092)",,,,,,
137119673,Via Fratelli Cervi,residential,True,False,116.517,"LINESTRING (12.079192 45.424389, 12.0793227 45.4238774, 12.0798037 45.4234713)",,,,,,
"[137119682, 137122182]","['Via Trieste', 'Via Rizzo']",residential,False,False,338.07800000000003,"LINESTRING (12.079192 45.424389, 12.0804038 45.4245793, 12.0805421 45.4245963, 12.0806521 45.4245952, 12.0810626 45.424546, 12.0811275 45.4245304, 12.0813066 45.4244598, 12.0813488 45.4244235, 12.0813518 45.4243753, 12.0804132 45.423829, 12.0798037 45.4234713)",,,,,,
137119679,Via Seriola,unclassified,False,True,54.61,"LINESTRING (12.0802539 45.422599, 12.0809439 45.4225174)",,,,50,3,
137119681,Via Andrea Doria,residential,False,False,123.432,"LINESTRING (12.0802539 45.422599, 12.079471 45.4216345)",,,,,,
137119679,Via Seriola,unclassified,False,False,63.194,"LINESTRING (12.0802539 45.422599, 12.079572 45.4226887, 12.0795322 45.4227179, 12.0794914 45.4227472)",,,,50,3,
46648263,Via Benedetto Cairoli,secondary,False,False,36.874,"LINESTRING (12.0745704 45.4271156, 12.0745746 45.426784)",,,SP26,,,
46648263,Via Benedetto Cairoli,secondary,False,True,84.997,"LINESTRING (12.0745704 45.4271156, 12.0746097 45.4278795)",,,SP26,,,
137123799,Via Comunetto,residential,True,False,138.89,"LINESTRING (12.0745704 45.4271156, 12.0744484 45.427121, 12.0741226 45.4271356, 12.0739585 45.4271472, 12.0738645 45.4271579, 12.073766 45.4271685, 12.073567 45.4271916, 12.0733169 45.427222, 12.0730949 45.4272286, 12.0728016 45.4272207)",,,,,,
47353832,Via Marzabotto,residential,False,False,114.08999999999999,"LINESTRING (12.0774038 45.4205474, 12.0771282 45.4214521, 12.0771192 45.4214962, 12.0771372 45.4215511)",,,,,,
137119677,Viale della Resistenza,residential,False,True,83.48500000000001,"LINESTRING (12.0774038 45.4205474, 12.0774423 45.4205529, 12.0782139 45.4206634, 12.0784553 45.4206823)",,,,,,
137119681,Via Andrea Doria,residential,False,True,123.432,"LINESTRING (12.079471 45.4216345, 12.0802539 45.422599)",,,,,,
121287607,Via Argine Sinistro,secondary,False,False,52.019000000000005,"LINESTRING (12.079471 45.4216345, 12.0797532 45.4215171, 12.080051 45.4214042)",2,,,,,
121287607,Via Argine Sinistro,secondary,False,True,90.94800000000001,"LINESTRING (12.079471 45.4216345, 12.0791895 45.4217436, 12.0789507 45.4218387, 12.0786839 45.4219408, 12.0785838 45.4219703, 12.0784914 45.4219772, 12.0784284 45.42197)",2,,,,,
1204173600,Via Benedetto Cairoli,secondary,False,False,31.323,"LINESTRING (12.0750903 45.4246423, 12.0751718 45.4245878, 12.0752436 45.4245444, 12.0753864 45.4244522)",,,SP26,,,
1204173600,Via Benedetto Cairoli,secondary,False,True,120.868,"LINESTRING (12.0750903 45.4246423, 12.0749885 45.4247273, 12.0747606 45.4249465, 12.0747058 45.4250223, 12.0746564 45.4251127, 12.0746463 45.4251561, 12.0746319 45.4252176, 12.0746094 45.4254746, 12.0745956 45.4256333)",,,SP26,,,
137119680,Via Aldo Fiorese,residential,True,False,123.474,"LINESTRING (12.0770461 45.4284285, 12.0786279 45.428402)",,,,,,
137090956,Via Quattro Novembre,residential,True,False,69.399,"LINESTRING (12.0770461 45.4284285, 12.0770745 45.428991, 12.0770771 45.4290243, 12.0770787 45.4290522)",,,,,,
137119698,Via Camillo Prampolini,residential,False,True,128.804,"LINESTRING (12.0781656 45.423107, 12.0779924 45.4239263, 12.0779085 45.4242511)",,,,,,
137123799,Via Comunetto,residential,True,False,53.266000000000005,"LINESTRING (12.0728016 45.4272207, 12.072699 45.4272202, 12.0723036 45.4271994, 12.072195 45.4271891, 12.0721212 45.427187)",,,,,,
137119669,Via Concordia,residential,False,False,37.594,"LINESTRING (12.0818874 45.4284263, 12.081757 45.4284275, 12.0814057 45.4284308)",,,,,,
137123319,Via Rinascita,residential,True,False,10.036,"LINESTRING (12.0786354 45.4284921, 12.0786279 45.428402)",,,,,,
137119716,Viale della Resistenza,residential,False,False,38.288,"LINESTRING (12.0783665 45.4210175, 12.0783548 45.4209816, 12.0784553 45.4206823)",,,,,,
137119721,Via Guardiana,residential,False,False,113.027,"LINESTRING (12.0783665 45.4210175, 12.0778007 45.4212427, 12.0774719 45.4213736, 12.0772518 45.4214841, 12.0771372 45.4215511)",,,,,,
137119721,Via Guardiana,residential,False,True,35.591,"LINESTRING (12.0783665 45.4210175, 12.078671 45.4209055, 12.0787417 45.4208975, 12.0787771 45.4209115)",,,,,,
137119682,Via Rizzo,residential,False,False,47.682,"LINESTRING (12.0785917 45.4243092, 12.079192 45.424389)",,,,,,
137119682,Via Rizzo,residential,False,True,53.709,"LINESTRING (12.0785917 45.4243092, 12.0779085 45.4242511)",,,,,,
137119682,Via Rizzo,residential,False,False,53.709,"LINESTRING (12.0779085 45.4242511, 12.0785917 45.4243092)",,,,,,
137119682,Via Rizzo,residential,False,True,48.331999999999994,"LINESTRING (12.0779085 45.4242511, 12.0774415 45.4242138, 12.077353 45.4242118, 12.0772923 45.4242136)",,,,,,
137119698,Via Camillo Prampolini,residential,False,False,128.804,"LINESTRING (12.0779085 45.4242511, 12.0779924 45.4239263, 12.0781656 45.423107)",,,,,,
237895707,Via Fondamenta,residential,False,True,237.027,"LINESTRING (12.0771113 45.4224888, 12.0770047 45.4221019, 12.0767707 45.4220381, 12.076589 45.4220132, 12.0762633 45.4219872, 12.0756982 45.4219395, 12.0753389 45.4218906, 12.0751752 45.4218683, 12.0745857 45.421759)",,,,,,
237895709,Via Giuseppe Garibaldi,residential,False,False,46.116,"LINESTRING (12.0771113 45.4224888, 12.0775436 45.4223691, 12.0776669 45.4223503)",,,,,,
237895709,Via Giuseppe Garibaldi,residential,False,True,96.875,"LINESTRING (12.0771113 45.4224888, 12.0769772 45.4225225, 12.0767815 45.4225569, 12.0762061 45.4226075, 12.0761021 45.4226244, 12.0760075 45.4226559, 12.0759141 45.4226907)",,,,,,
137119677,Viale della Resistenza,residential,False,False,83.48500000000001,"LINESTRING (12.0784553 45.4206823, 12.0782139 45.4206634, 12.0774423 45.4205529, 12.0774038 45.4205474)",,,,,,
137119716,Viale della Resistenza,residential,False,True,38.288,"LINESTRING (12.0784553 45.4206823, 12.0783548 45.4209816, 12.0783665 45.4210175)",,,,,,
137119679,Via Seriola,unclassified,False,True,63.194,"LINESTRING (12.0794914 45.4227472, 12.0795322 45.4227179, 12.079572 45.4226887, 12.0802539 45.422599)",,,,50,3,
"[374093633, 137121577]","['Via Brenta Bassa', 'Via Vego Scocco']",unclassified,False,False,289.419,"LINESTRING (12.0794914 45.4227472, 12.0806509 45.4234327, 12.0817646 45.4240718, 12.0818308 45.424102, 12.0818906 45.4241154, 12.0819503 45.4241222, 12.0820044 45.4241184, 12.0820651 45.42411, 12.0821408 45.4240845, 12.0824231 45.4239376)",,,,,,
"[62170826, 426988835]","['Via Scocco', 'Via Vego Scocco']",unclassified,False,True,122.78,"LINESTRING (12.0794914 45.4227472, 12.0786736 45.4222127, 12.0786535 45.4221999, 12.0786407 45.4221918, 12.078433 45.4220583, 12.0784162 45.4220264, 12.0784284 45.42197)",,,,,,
"[236221768, 236221769, 236221771]",Via Giuseppe Garibaldi,residential,True,False,153.95700000000002,"LINESTRING (12.0759141 45.4226907, 12.0758168 45.4226977, 12.0751818 45.4226321, 12.0749406 45.4225868, 12.0748682 45.4225614, 12.0747301 45.4224928, 12.0745699 45.4223977, 12.0742832 45.4221866, 12.0741874 45.4221518)",,yes,,,,
237895709,Via Giuseppe Garibaldi,residential,False,False,96.87500000000001,"LINESTRING (12.0759141 45.4226907, 12.0760075 45.4226559, 12.0761021 45.4226244, 12.0762061 45.4226075, 12.0767815 45.4225569, 12.0769772 45.4225225, 12.0771113 45.4224888)",,,,,,
137090949,Via Giotto,residential,False,True,125.43400000000001,"LINESTRING (12.0710665 45.4262641, 12.0710503 45.4262747, 12.0710412 45.4262916, 12.0710378 45.4263274, 12.0710882 45.4271919, 12.0710698 45.4272714, 12.0710177 45.4273781)",,,,,5.5,
1233321716,Via Giotto,residential,False,False,68.83999999999999,"LINESTRING (12.0710665 45.4262641, 12.0710356 45.426206, 12.0710165 45.4257848, 12.0710136 45.4257132, 12.0710131 45.4257017, 12.0710079 45.4256493)",,,,,,
"[236221770, 236221771, 137119703]",Via Giuseppe Garibaldi,residential,True,False,60.34700000000001,"LINESTRING (12.0741874 45.4221518, 12.0740829 45.4222048, 12.0737604 45.4223611, 12.0737458 45.4223682, 12.0736906 45.4224062, 12.0736249 45.4224529, 12.0736183 45.4224581, 12.0735763 45.4224818)",,yes,,,,
"[237895708, 370602254, 370602263]",,residential,True,False,31.489,"LINESTRING (12.0741874 45.4221518, 12.0742105 45.4221041, 12.0742174 45.4220939, 12.0742999 45.4220305, 12.0743794 45.4219705, 12.074435 45.4219336)",,,,,,building_passage
237895707,Via Fondamenta,residential,False,False,237.027,"LINESTRING (12.0745857 45.421759, 12.0751752 45.4218683, 12.0753389 45.4218906, 12.0756982 45.4219395, 12.0762633 45.4219872, 12.076589 45.4220132, 12.0767707 45.4220381, 12.0770047 45.4221019, 12.0771113 45.4224888)",,,,,,
137119696,Via Vasco da Gama,residential,False,False,102.953,"LINESTRING (12.0824231 45.4239376, 12.0823897 45.4239013, 12.0822998 45.4236698, 12.0820764 45.4230465)",,,,,,
"[374093633, 137121577]","['Via Brenta Bassa', 'Via Vego Scocco']",unclassified,False,True,289.419,"LINESTRING (12.0824231 45.4239376, 12.0821408 45.4240845, 12.0820651 45.42411, 12.0820044 45.4241184, 12.0819503 45.4241222, 12.0818906 45.4241154, 12.0818308 45.424102, 12.0817646 45.4240718, 12.0806509 45.4234327, 12.0794914 45.4227472)",,,,,,
137119682,Via Rizzo,residential,False,False,48.331999999999994,"LINESTRING (12.0772923 45.4242136, 12.077353 45.4242118, 12.0774415 45.4242138, 12.0779085 45.4242511)",,,,,,
137119704,Via Rizzo,residential,True,False,266.55600000000004,"LINESTRING (12.0772923 45.4242136, 12.0772397 45.4242114, 12.0770214 45.4241974, 12.0766131 45.4241703, 12.0761552 45.4241176, 12.0760805 45.4241038, 12.0760369 45.4240829, 12.075789 45.4239308, 12.0757558 45.4239022, 12.0757204 45.4238526, 12.0757033 45.4238179, 12.0756915 45.4237774, 12.0756937 45.423736, 12.0757392 45.4233812, 12.0757785 45.4231949, 12.0758658 45.4228005, 12.0758711 45.4227885, 12.0759141 45.4226907)",,,,,,
"[40127025, 46648273, 374093621, 1204158585]",Via Destro Zinelli,secondary,False,False,81.62299999999999,"LINESTRING (12.0772923 45.4242136, 12.0772706 45.4246337, 12.0772598 45.4247638, 12.0772519 45.4248568, 12.0772508 45.4248738, 12.0772463 45.4249469)",,yes,SP19,,,
374093621,Via Destro Zinelli,secondary,False,True,205.635,"LINESTRING (12.0772923 45.4242136, 12.0772964 45.4240536, 12.0776126 45.4225328, 12.0776574 45.4223837)",,,SP19,,,
137122182,Via Trieste,residential,False,True,54.628,"LINESTRING (12.0792656 45.4231571, 12.0798037 45.4234713)",,,,,,
137119697,Via Canaletto,residential,True,False,143.153,"LINESTRING (12.0792656 45.4231571, 12.0787773 45.423569, 12.0785917 45.4243092)",,,,,,
137122182,Via Trieste,residential,False,False,152.637,"LINESTRING (12.0792656 45.4231571, 12.0785626 45.4227983, 12.0780295 45.4225159, 12.0777647 45.4224091, 12.0776574 45.4223837)",,,,,,
346311861,Via Undici Febbraio,residential,False,False,33.01,"LINESTRING (12.0797074 45.4281637, 12.0797161 45.4284605)",,,,,,
1204173602,Via Solidarietà,residential,True,False,85.154,"LINESTRING (12.0797074 45.4281637, 12.0786165 45.4281816)",,,,30,,
346311874,Via Vittorio Veneto,unclassified,False,True,25.786,"LINESTRING (12.0757787 45.4267678, 12.0754484 45.4267742)",2,,,30,,
346311874,Via Vittorio Veneto,unclassified,False,False,94.529,"LINESTRING (12.0757787 45.4267678, 12.0759628 45.4267642, 12.0762612 45.4267585, 12.0767117 45.4267339, 12.0769884 45.4267297)",2,,,30,,
1233321706,Via Cristoforo Colombo,residential,True,False,89.616,"LINESTRING (12.0757787 45.4267678, 12.0757779 45.4266851, 12.0757804 45.4266677, 12.0757795 45.4259975, 12.075779 45.4259787, 12.075776 45.4259621)",,,,,,
137119679,Via Seriola,unclassified,False,False,72.092,"LINESTRING (12.0818545 45.4224085, 12.0809439 45.4225174)",,,,50,3,
"[137119696, 279533156, 279533157]",Via Vasco da Gama,residential,False,True,73.033,"LINESTRING (12.0818545 45.4224085, 12.0818588 45.4224229, 12.0818828 45.4225034, 12.0820764 45.4230465)",,yes,,,,
137122182,Via Trieste,residential,False,False,54.628,"LINESTRING (12.0798037 45.4234713, 12.0792656 45.4231571)",,,,,,
"[137119682, 137122182]","['Via Trieste', 'Via Rizzo']",residential,False,True,338.07800000000003,"LINESTRING (12.0798037 45.4234713, 12.0804132 45.423829, 12.0813518 45.4243753, 12.0813488 45.4244235, 12.0813066 45.4244598, 12.0811275 45.4245304, 12.0810626 45.424546, 12.0806521 45.4245952, 12.0805421 45.4245963, 12.0804038 45.4245793, 12.079192 45.424389)",,,,,,
47353832,Via Marzabotto,residential,False,False,11.632000000000001,"LINESTRING (12.0771372 45.4215511, 12.0771168 45.421577, 12.0771071 45.4216243, 12.0771055 45.4216515)",,,,,,
47353832,Via Marzabotto,residential,False,True,114.09,"LINESTRING (12.0771372 45.4215511, 12.0771192 45.4214962, 12.0771282 45.4214521, 12.0774038 45.4205474)",,,,,,
137119721,Via Guardiana,residential,False,True,113.027,"LINESTRING (12.0771372 45.4215511, 12.0772518 45.4214841, 12.0774719 45.4213736, 12.0778007 45.4212427, 12.0783665 45.4210175)",,,,,,
374093621,Via Destro Zinelli,secondary,False,True,3.787,"LINESTRING (12.0776574 45.4223837, 12.0776669 45.4223503)",,,SP19,,,
137122182,Via Trieste,residential,False,True,152.637,"LINESTRING (12.0776574 45.4223837, 12.0777647 45.4224091, 12.0780295 45.4225159, 12.0785626 45.4227983, 12.0792656 45.4231571)",,,,,,
374093621,Via Destro Zinelli,secondary,False,False,205.635,"LINESTRING (12.0776574 45.4223837, 12.0776126 45.4225328, 12.0772964 45.4240536, 12.0772923 45.4242136)",,,SP19,,,
137119687,Via Solidarietà,residential,True,False,194.455,"LINESTRING (12.0817993 45.427815, 12.0817909 45.4280648, 12.0817796 45.4281012, 12.0817437 45.4281187, 12.0817021 45.428128, 12.0797074 45.4281637)",,,,,,
