osmid,oneway,name,highway,reversed,length,geometry,bridge,ref,tunnel
150195454,True,Via Logrado,tertiary,False,68.71,"LINESTRING (14.5246384 40.6883428, 14.5243821 40.6885898, 14.5243455 40.6886396, 14.5242412 40.6888732)",,,
150195454,True,Via Logrado,tertiary,False,26.049,"LINESTRING (14.5248432 40.6881674, 14.5246384 40.6883428)",,,
"[888589472, 856868494, 107638736, 107638740, 107638743]",False,Via Agerola,tertiary,False,148.186,"LINESTRING (14.5248432 40.6881674, 14.5249088 40.6881596, 14.5249397 40.6881321, 14.5249476 40.688098, 14.5249303 40.6877273, 14.5249288 40.6877024, 14.5249272 40.6876766, 14.5248622 40.6876152, 14.5248289 40.6875494, 14.5248217 40.6874013, 14.5248014 40.6873037, 14.5247508 40.6872521, 14.5244962 40.6871052, 14.5244142 40.6870447)",yes,,
855840630,True,Piazza Aubry,tertiary,False,38.901,"LINESTRING (14.5226156 40.6883059, 14.5230766 40.68832)",,,
"[4243908, 734665484, 734665485]",True,Via Tommaso Sorrentino,tertiary,False,175.003,"LINESTRING (14.5226156 40.6883059, 14.5225016 40.6887718, 14.5223647 40.6889924, 14.5222642 40.6891287, 14.5221783 40.6892182, 14.5221149 40.6892557, 14.5218756 40.6893086, 14.5214343 40.6893651)",yes,,
855840630,True,Piazza Aubry,tertiary,False,13.424,"LINESTRING (14.5224587 40.6882854, 14.5226156 40.6883059)",,,
"[888589472, 888589473, 888589474, 856868493]",False,Via Agerola,tertiary,False,411.674,"LINESTRING (14.5266522 40.6856111, 14.5268239 40.6855176, 14.5269044 40.6854403, 14.5269787 40.6853422, 14.5269969 40.6853182, 14.5270224 40.6852155, 14.5269983 40.6851606, 14.5269446 40.6851118, 14.5268251 40.6850577, 14.5268212 40.6850569, 14.5267126 40.685066, 14.5266442 40.6850955, 14.5265611 40.6852003, 14.526494 40.6854016, 14.5264484 40.6854444, 14.5263827 40.6854779, 14.5261064 40.685601, 14.5258945 40.685665, 14.5256746 40.6857037, 14.5254841 40.6857138, 14.525 40.6857057, 14.5245641 40.6856945, 14.5244756 40.6857137, 14.5243683 40.6857596, 14.524245 40.6858521, 14.5240518 40.6859986, 14.5239391 40.6860635, 14.5238192 40.6861023, 14.5237394 40.6861135, 14.5236803 40.6861042, 14.5236388 40.6860683, 14.5236173 40.6859822)",yes,,
888589472,False,Via Agerola,tertiary,True,261.797,"LINESTRING (14.5266522 40.6856111, 14.5264497 40.6857137, 14.5261694 40.6858521, 14.5259643 40.6858999, 14.5255847 40.6859732, 14.5254587 40.6860138, 14.5253232 40.686086, 14.5250805 40.6861867, 14.5249571 40.6862823, 14.5247814 40.6864969, 14.5246916 40.6866199, 14.5246688 40.6866718, 14.5246567 40.6867949, 14.5246285 40.6868416, 14.5245601 40.6869199, 14.5244142 40.6870447)",,,
4243904,True,Piazza San Leone,tertiary,False,27.793,"LINESTRING (14.5229735 40.6917175, 14.5230621 40.6916301, 14.5232349 40.6915816)",,,
228847210,True,,residential,False,40.522999999999996,"LINESTRING (14.5229735 40.6917175, 14.5227314 40.6918329, 14.5226893 40.6918611, 14.5226618 40.6919013, 14.5226255 40.6919543)",,,
4243904,True,Piazza San Leone,tertiary,False,15.933,"LINESTRING (14.5230161 40.6918571, 14.5229735 40.6917175)",,,
"[854442332, 854442333, 854442334]",False,,tertiary,False,21.534000000000002,"LINESTRING (14.5230161 40.6918571, 14.5229572 40.6919248, 14.5229317 40.6919624, 14.5228888 40.6920247)",,,yes
228847208,False,Via Lamma,residential,False,257.36199999999997,"LINESTRING (14.5217397 40.6944101, 14.5216606 40.6943783, 14.5215506 40.6943539, 14.5208814 40.6942881, 14.5202913 40.6942068, 14.5195296 40.6941661, 14.518965 40.6941073, 14.5187316 40.6940635)",,,
67078327,True,Via Carmine,residential,False,229.51500000000001,"LINESTRING (14.5244142 40.6870447, 14.5242762 40.6871486, 14.5241537 40.6872269, 14.5237138 40.6873896, 14.5232203 40.6876174, 14.523292 40.687733, 14.5233061 40.6877557, 14.5228662 40.688016, 14.5224587 40.6882854)",,,
888589472,False,Via Agerola,tertiary,False,261.797,"LINESTRING (14.5244142 40.6870447, 14.5245601 40.6869199, 14.5246285 40.6868416, 14.5246567 40.6867949, 14.5246688 40.6866718, 14.5246916 40.6866199, 14.5247814 40.6864969, 14.5249571 40.6862823, 14.5250805 40.6861867, 14.5253232 40.686086, 14.5254587 40.6860138, 14.5255847 40.6859732, 14.5259643 40.6858999, 14.5261694 40.6858521, 14.5264497 40.6857137, 14.5266522 40.6856111)",,,
"[888589472, 856868494, 107638736, 107638740, 107638743]",False,Via Agerola,tertiary,True,148.18599999999998,"LINESTRING (14.5244142 40.6870447, 14.5244962 40.6871052, 14.5247508 40.6872521, 14.5248014 40.6873037, 14.5248217 40.6874013, 14.5248289 40.6875494, 14.5248622 40.6876152, 14.5249272 40.6876766, 14.5249288 40.6877024, 14.5249303 40.6877273, 14.5249476 40.688098, 14.5249397 40.6881321, 14.5249088 40.6881596, 14.5248432 40.6881674)",yes,,
847786681,True,Piazza Mercato,tertiary,False,15.204,"LINESTRING (14.5230766 40.68832, 14.5232541 40.6883441)",,,
150195456,False,Via San Felice,residential,False,73.567,"LINESTRING (14.5240002 40.6918174, 14.5240597 40.6917474, 14.5242099 40.6915765, 14.5244192 40.6913976, 14.5245704 40.6913286)",,,
150195463,False,Via Croce,tertiary,False,70.645,"LINESTRING (14.5240002 40.6918174, 14.52364 40.691649, 14.5232349 40.6915816)",,,
150195463,False,Via Croce,tertiary,True,129.103,"LINESTRING (14.5240002 40.6918174, 14.5243133 40.6919501, 14.5248283 40.6921454, 14.5250429 40.6922257, 14.5251701 40.6922439, 14.5253981 40.6922429)",,,
"[985358584, 847786681, 847786680, 855840631]",True,"['Piazza Mercato', 'Via Agerola']",tertiary,False,113.511,"LINESTRING (14.5232541 40.6883441, 14.523402 40.688354, 14.5234934 40.6883612, 14.5237481 40.6883813, 14.5240521 40.6883637, 14.5243194 40.6882895, 14.524489 40.6882196, 14.5245557 40.6882131)",,,
150195445,True,,tertiary,False,18.088,"LINESTRING (14.5245557 40.6882131, 14.5245936 40.6882288, 14.5246258 40.6882532, 14.5246526 40.6882959, 14.5246384 40.6883428)",,,
855840631,True,Via Agerola,tertiary,False,24.855,"LINESTRING (14.5245557 40.6882131, 14.5245969 40.6881997, 14.5248432 40.6881674)",,,
"[847786682, 847786683, 150195444]",True,Via Nuova San Leone,residential,False,138.42700000000002,"LINESTRING (14.5242412 40.6888732, 14.5241484 40.6888491, 14.5240753 40.688843, 14.5240492 40.6888546, 14.5240233 40.688882, 14.5239747 40.6889874, 14.5239294 40.6890121, 14.5238809 40.6890016, 14.5237819 40.688941, 14.5236683 40.6888756, 14.5235042 40.688789, 14.5234617 40.6887454, 14.5234811 40.6886701, 14.5234758 40.6886075, 14.5234533 40.6885637, 14.523384 40.6884586, 14.5233236 40.6883965, 14.5232587 40.6883476, 14.5232541 40.6883441)",,,
"[150195448, 734665482, 734665483]",True,Via Nuova San Leone,tertiary,False,356.40500000000003,"LINESTRING (14.5242412 40.6888732, 14.5239109 40.6895644, 14.5238123 40.6896525, 14.5231465 40.690028, 14.523022 40.6901197, 14.5228408 40.6903459, 14.5227795 40.6905117, 14.5227686 40.6905728, 14.5227376 40.6907466, 14.5228692 40.6910411, 14.522905 40.6911213, 14.522989 40.6912555, 14.5230086 40.691282, 14.523106 40.6914136, 14.5231211 40.691434, 14.5232349 40.6915816)",,,building_passage
67077572,False,Via San Giuseppe,residential,True,100.808,"LINESTRING (14.5253276 40.691341, 14.525363 40.6915088, 14.5254157 40.6918698, 14.5253969 40.6921698, 14.5253981 40.6922429)",,SP376,
150195456,False,Via San Felice,residential,True,73.567,"LINESTRING (14.5245704 40.6913286, 14.5244192 40.6913976, 14.5242099 40.6915765, 14.5240597 40.6917474, 14.5240002 40.6918174)",,,
847751764,True,Via San Felice,residential,False,64.149,"LINESTRING (14.5245704 40.6913286, 14.5247625 40.6913081, 14.5249127 40.6913203, 14.5251541 40.6913325, 14.5253276 40.691341)",,,
234260608,False,Via Marianna Spagnuolo,residential,True,23.539,"LINESTRING (14.5228888 40.6920247, 14.5226255 40.6919543)",,,
"[854442332, 854442333, 854442334]",False,,tertiary,True,21.534,"LINESTRING (14.5228888 40.6920247, 14.5229317 40.6919624, 14.5229572 40.6919248, 14.5230161 40.6918571)",,,yes
234260608,False,Via Marianna Spagnuolo,residential,False,23.539,"LINESTRING (14.5226255 40.6919543, 14.5228888 40.6920247)",,,
847974693,True,Via San Vito,residential,False,302.296,"LINESTRING (14.5226255 40.6919543, 14.5225229 40.6920999, 14.5223607 40.6923471, 14.522208 40.6925145, 14.5218524 40.6929043, 14.5216499 40.693199, 14.5215762 40.6933162, 14.5215265 40.6934642, 14.5214916 40.6936604, 14.5214795 40.6938488, 14.5214929 40.6939444, 14.5216888 40.6942893, 14.5217397 40.6944101)",,,
4243904,True,Piazza San Leone,tertiary,False,25.525,"LINESTRING (14.5231914 40.6916737, 14.523156 40.6917401, 14.5230161 40.6918571)",,,
"[858224368, 234260609, 858224367]",True,Viale Vincenzo Lombardi,residential,False,174.31399999999996,"LINESTRING (14.5231914 40.6916737, 14.5232002 40.6917522, 14.523107 40.6919536, 14.5231028 40.6919738, 14.5230909 40.6920319, 14.5230853 40.6920733, 14.5230822 40.692096, 14.5230794 40.6921657, 14.5230849 40.6922836, 14.5230848 40.6923853, 14.5230902 40.6925149, 14.5230648 40.6928372, 14.5230876 40.6932266)",,,yes
29599204,False,Strada Regionale per Agerola ex SS366,secondary,False,59.82600000000001,"LINESTRING (14.5241826 40.6856662, 14.5240309 40.6857569, 14.5238442 40.6858984, 14.5236173 40.6859822)",,SR366,
