osmid,name,highway,junction,oneway,reversed,length,geometry,ref,lanes,maxspeed
369977234,Via Coralli,unclassified,,False,False,112.28899999999999,"LINESTRING (14.61521 40.7495833, 14.6151938 40.7503996, 14.6151452 40.7504917, 14.6150551 40.7505567)",SP328,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,False,69.508,"LINESTRING (14.6112576 40.7485958, 14.6112603 40.7479707)",SP103,,
578130654,,residential,,False,True,84.037,"LINESTRING (14.6112576 40.7485958, 14.61026 40.7485942)",,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,True,49.001000000000005,"LINESTRING (14.6112576 40.7485958, 14.6112487 40.7488806, 14.6111908 40.7490301)",SP103,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,False,49.864000000000004,"LINESTRING (14.6109188 40.7494279, 14.6111146 40.7491615, 14.6111908 40.7490301)",SP103,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,True,78.29400000000001,"LINESTRING (14.6109188 40.7494279, 14.610826 40.749532, 14.6107999 40.7496212, 14.6107921 40.7501083)",SP103,,
160691847,Traversa San Rocco,residential,,False,False,55.827,"LINESTRING (14.6109188 40.7494279, 14.6110469 40.7494426, 14.6114808 40.7494577, 14.6115771 40.7494745)",,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,False,27.544,"LINESTRING (14.6107875 40.7505038, 14.6107904 40.7502561)",SP103,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,True,68.565,"LINESTRING (14.6107875 40.7505038, 14.6107615 40.7511201)",SP103,,
578130649,,residential,,False,True,18.778,"LINESTRING (14.6107875 40.7505038, 14.6110104 40.7505061)",,,
284138781,Via Corallo,unclassified,,False,False,37.251,"LINESTRING (14.615245 40.7533239, 14.6155242 40.7535837)",SP328,,
144504836,Traversa Mangioni,residential,,True,False,369.02,"LINESTRING (14.615245 40.7533239, 14.615432 40.753109, 14.6157067 40.7529767, 14.6160661 40.7529036, 14.61636 40.7528652, 14.6165961 40.7527799, 14.6170521 40.7524873, 14.6174866 40.7522313, 14.6180885 40.752038, 14.6186238 40.7518696, 14.6190165 40.7518038)",SP381,,
369977234,Via Coralli,unclassified,,False,True,132.228,"LINESTRING (14.615245 40.7533239, 14.6151119 40.7532408, 14.6148491 40.7530423, 14.6145674 40.7522948)",SP328,,
160669914,Via Mangioni,tertiary,,True,False,16.332,"LINESTRING (14.6192475 40.7487055, 14.6192379 40.7485588)",,2,
42784333,Via San Rocco,residential,,True,False,134.10899999999998,"LINESTRING (14.6192475 40.7487055, 14.619149 40.7487024, 14.61878 40.7487024, 14.6184837 40.7487097, 14.618181 40.7487608, 14.6176637 40.7487787)",,,
160691852,,residential,,False,True,31.638,"LINESTRING (14.6163867 40.7502209, 14.6163981 40.7505053)",,,
160691852,,residential,,False,True,57.933,"LINESTRING (14.6163867 40.7502209, 14.6170733 40.750191)",,,
160691852,,residential,,False,False,153.15,"LINESTRING (14.6163867 40.7502209, 14.6163712 40.7498348, 14.6164303 40.7498063, 14.6176664 40.7497528)",,,
369977234,Via Coralli,unclassified,,False,False,30.969,"LINESTRING (14.6151321 40.7489237, 14.6151649 40.7492011)",SP328,,
369977234,Via Coralli,unclassified,,False,True,2.679,"LINESTRING (14.6151321 40.7489237, 14.6151293 40.7488997)",SP328,,
160691852,,residential,,False,False,31.638,"LINESTRING (14.6163981 40.7505053, 14.6163867 40.7502209)",,,
160691844,,residential,,False,False,114.931,"LINESTRING (14.6163981 40.7505053, 14.6152984 40.750615, 14.6150551 40.7505567)",,,
160691844,,residential,,False,True,86.875,"LINESTRING (14.6163981 40.7505053, 14.6165268 40.7505175, 14.6166395 40.7506029, 14.6166931 40.7511637)",,,
160691851,,residential,,False,True,101.638,"LINESTRING (14.6171598 40.7511027, 14.6170733 40.750191)",,,
160691851,,residential,,False,False,101.638,"LINESTRING (14.6170733 40.750191, 14.6171598 40.7511027)",,,
160691852,,residential,,False,False,57.933,"LINESTRING (14.6170733 40.750191, 14.6163867 40.7502209)",,,
160691852,,residential,,False,True,89.654,"LINESTRING (14.6170733 40.750191, 14.6175085 40.7501721, 14.6176503 40.7500983, 14.6176584 40.7499093, 14.6176664 40.7497528)",,,
160691844,,residential,,False,True,114.931,"LINESTRING (14.6150551 40.7505567, 14.6152984 40.750615, 14.6163981 40.7505053)",,,
369977234,Via Coralli,unclassified,,False,False,233.69400000000002,"LINESTRING (14.6150551 40.7505567, 14.614975 40.7506144, 14.6142983 40.7508941, 14.6142387 40.7510139, 14.6142906 40.7513264, 14.6145479 40.752243, 14.6145674 40.7522948)",SP328,,
369977234,Via Coralli,unclassified,,False,True,112.28899999999999,"LINESTRING (14.6150551 40.7505567, 14.6151452 40.7504917, 14.6151938 40.7503996, 14.61521 40.7495833)",SP328,,
369977234,Via Coralli,unclassified,,False,False,42.668,"LINESTRING (14.6151649 40.7492011, 14.61521 40.7495833)",SP328,,
369977234,Via Coralli,unclassified,,False,True,30.969,"LINESTRING (14.6151649 40.7492011, 14.6151321 40.7489237)",SP328,,
160691847,Traversa San Rocco,residential,,False,True,167.486,"LINESTRING (14.6151649 40.7492011, 14.6140967 40.7493796, 14.613206 40.7494408)",,,
284137233,,residential,,False,False,108.315,"LINESTRING (14.6176664 40.7497528, 14.6176637 40.7487787)",,,
160691852,,residential,,False,False,89.654,"LINESTRING (14.6176664 40.7497528, 14.6176584 40.7499093, 14.6176503 40.7500983, 14.6175085 40.7501721, 14.6170733 40.750191)",,,
160691852,,residential,,False,True,153.15,"LINESTRING (14.6176664 40.7497528, 14.6164303 40.7498063, 14.6163712 40.7498348, 14.6163867 40.7502209)",,,
160691844,,residential,,False,False,86.875,"LINESTRING (14.6166931 40.7511637, 14.6166395 40.7506029, 14.6165268 40.7505175, 14.6163981 40.7505053)",,,
8560068,Via Alcide De Gasperi,primary,,False,True,24.938,"LINESTRING (14.6184427 40.7480841, 14.6187383 40.7480962)",SR ex SS18,2,
8560068,Via Alcide De Gasperi,primary,,False,False,112.869,"LINESTRING (14.6184427 40.7480841, 14.618377 40.7480839, 14.6171032 40.7480614)",SR ex SS18,2,
179054497,,residential,,False,True,90.29499999999999,"LINESTRING (14.6184427 40.7480841, 14.6184331 40.7479719, 14.6183764 40.7477331, 14.6183268 40.747548, 14.6182985 40.7474219, 14.6182667 40.7472838)",,,
8560068,Via Alcide De Gasperi,primary,,False,False,175.04,"LINESTRING (14.6171032 40.7480614, 14.6150259 40.7480246)",SR ex SS18,2,
8560068,Via Alcide De Gasperi,primary,,False,True,112.869,"LINESTRING (14.6171032 40.7480614, 14.618377 40.7480839, 14.6184427 40.7480841)",SR ex SS18,2,
8561363,,residential,,False,False,81.89,"LINESTRING (14.6171032 40.7480614, 14.617113 40.7481042, 14.6171754 40.7487956)",,,
8560076,Piazza Cirio,residential,roundabout,True,False,2.644,"LINESTRING (14.6149659 40.7472964, 14.6149472 40.7473155)",,,
8560051,Via Tommaso Maria Fusco,residential,,True,False,279.068,"LINESTRING (14.6149659 40.7472964, 14.6158655 40.7472582, 14.6164211 40.7472262, 14.6166068 40.7472112, 14.6168072 40.7472142, 14.6171545 40.7472266, 14.6177349 40.747295, 14.6179685 40.7472966, 14.6182667 40.7472838)",,,
8560076,Piazza Cirio,residential,roundabout,True,False,15.341000000000001,"LINESTRING (14.6147806 40.747301, 14.6147721 40.7472883, 14.6147669 40.7472587, 14.6147722 40.7472277, 14.6147919 40.7472038, 14.6148288 40.7471837)",,,
43379049,Via Nazionale,primary,,True,False,21.71,"LINESTRING (14.6192215 40.7484534, 14.6191736 40.7483789, 14.6190948 40.7482837)",SR ex SS18,,
8560068,Via Alcide De Gasperi,primary,,False,False,251.545,"LINESTRING (14.6112603 40.7479707, 14.6082751 40.7479169)",SR ex SS18,2,
8560068,Via Alcide De Gasperi,primary,,False,True,32.421,"LINESTRING (14.6112603 40.7479707, 14.6116451 40.7479762)",SR ex SS18,2,
40029617,Via Arcivescovo Carmine Cesarano,residential,,False,True,69.824,"LINESTRING (14.6112603 40.7479707, 14.6112061 40.7473441)",SP103,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,True,69.508,"LINESTRING (14.6112603 40.7479707, 14.6112576 40.7485958)",SP103,,
43379049,Via Nazionale,primary,,True,False,37.095,"LINESTRING (14.6190948 40.7482837, 14.619025 40.7482249, 14.6188856 40.7481436, 14.6187383 40.7480962)",SR ex SS18,,
168659840,,secondary_link,,True,False,14.071,"LINESTRING (14.6190948 40.7482837, 14.619099 40.7482308, 14.6191151 40.7481908, 14.6191291 40.7481609)",,,
144506024,Via Mangioni,tertiary,,True,False,2.939,"LINESTRING (14.6190865 40.7515079, 14.6190849 40.7515343)",,2,
284138781,Via Corallo,unclassified,,False,False,15.565,"LINESTRING (14.6155242 40.7535837, 14.6156473 40.7536881)",SP328,,
284138781,Via Corallo,unclassified,,False,True,37.251,"LINESTRING (14.6155242 40.7535837, 14.615245 40.7533239)",SP328,,
113854300,,unclassified,,False,False,523.217,"LINESTRING (14.6155242 40.7535837, 14.6153569 40.7536209, 14.611377 40.7536758, 14.6102687 40.7537408, 14.6099227 40.7537591, 14.6094346 40.7537632, 14.6093246 40.7537611)",,,
178992423,,unclassified,roundabout,True,False,6.369,"LINESTRING (14.609015 40.753724, 14.6090131 40.7537607, 14.6090054 40.7537804)",,,
178993434,,unclassified,,True,False,26.511,"LINESTRING (14.609015 40.753724, 14.6090737 40.7537247, 14.6091407 40.7537296, 14.609233 40.7537423, 14.6093246 40.7537611)",,,
113854300,,unclassified,,False,True,523.217,"LINESTRING (14.6093246 40.7537611, 14.6094346 40.7537632, 14.6099227 40.7537591, 14.6102687 40.7537408, 14.611377 40.7536758, 14.6153569 40.7536209, 14.6155242 40.7535837)",,,
178993436,,unclassified,,True,False,26.991,"LINESTRING (14.6093246 40.7537611, 14.6092293 40.7537705, 14.6091398 40.7537762, 14.6090054 40.7537804)",,,
178993433,,unclassified,,True,False,11.7,"LINESTRING (14.6087774 40.7539562, 14.6087936 40.7538517)",,,
178992423,,unclassified,roundabout,True,False,7.0040000000000004,"LINESTRING (14.6087936 40.7538517, 14.6087778 40.7538296, 14.6087744 40.7538171, 14.6087772 40.7537921)",,,
178993444,,unclassified,,True,False,28.046,"LINESTRING (14.6084877 40.7537063, 14.6086934 40.7537288, 14.6088165 40.7537458)",,,
409334221,,unclassified,,False,True,65.06099999999999,"LINESTRING (14.6084877 40.7537063, 14.6078373 40.7535978, 14.6077326 40.7535834)",SP382,,
178992423,,unclassified,roundabout,True,False,11.294,"LINESTRING (14.6088165 40.7537458, 14.6088445 40.7537254, 14.6088799 40.7537035, 14.6089265 40.7536908)",,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,False,198.563,"LINESTRING (14.6091476 40.7528788, 14.6092589 40.7528013, 14.6094171 40.7527159, 14.6097229 40.7526225, 14.6101437 40.7524957, 14.6105625 40.752364, 14.6106761 40.7522897, 14.6107557 40.7521811, 14.6107733 40.7520244, 14.6107776 40.7518319)",SP103,,
178992424,Via Antonio Esposito Ferraioli,unclassified,,True,False,94.32600000000001,"LINESTRING (14.6091476 40.7528788, 14.6091382 40.7529638, 14.6091221 40.7530248, 14.609114 40.7531711, 14.6091127 40.7533019, 14.60911 40.753436, 14.6091072 40.7534748, 14.609096 40.7535588, 14.6090765 40.7536068, 14.6090513 40.7536583, 14.6090073 40.7537094)",,,
178992423,,unclassified,roundabout,True,False,6.147,"LINESTRING (14.6087772 40.7537921, 14.6087917 40.7537703, 14.6088165 40.7537458)",,,
178993441,,unclassified,,True,False,26.187,"LINESTRING (14.6087772 40.7537921, 14.6086666 40.7537606, 14.6084877 40.7537063)",,,
178992423,,unclassified,roundabout,True,False,7.23,"LINESTRING (14.6089265 40.7536908, 14.6089768 40.7536964, 14.6090073 40.7537094)",,,
178992425,Via Antonio Esposito Ferraioli,unclassified,,True,False,94.03200000000001,"LINESTRING (14.6089265 40.7536908, 14.6089619 40.7536301, 14.609001 40.7535433, 14.609015 40.7534438, 14.6090188 40.7533934, 14.6090215 40.7532654, 14.6090202 40.7531853, 14.6090255 40.7530837, 14.6090512 40.7530018, 14.6091476 40.7528788)",SP103,,
178993431,,unclassified,,True,False,12.363,"LINESTRING (14.6088768 40.7538744, 14.6087774 40.7539562)",,,
178992423,,unclassified,roundabout,True,False,7.78,"LINESTRING (14.6088768 40.7538744, 14.6088493 40.7538751, 14.6088189 40.7538676, 14.6087936 40.7538517)",,,
179054497,,residential,,False,False,90.295,"LINESTRING (14.6182667 40.7472838, 14.6182985 40.7474219, 14.6183268 40.747548, 14.6183764 40.7477331, 14.6184331 40.7479719, 14.6184427 40.7480841)",,,
179063422,via risorgimento,residential,,True,False,139.648,"LINESTRING (14.6110301 40.7456502, 14.6126845 40.7455713)",,1,50
40029617,Via Arcivescovo Carmine Cesarano,residential,,False,False,188.98,"LINESTRING (14.6110301 40.7456502, 14.6110914 40.7464725, 14.6110945 40.7465035, 14.6112061 40.7473441)",SP103,,
179063423,,residential,,True,False,32.588,"LINESTRING (14.6127011 40.7458641, 14.6126845 40.7455713)",,,
284139879,Via Barbazzano,residential,,True,False,9.728,"LINESTRING (14.6146684 40.7473217, 14.6147806 40.747301)",,,
284138781,Via Corallo,unclassified,,False,True,15.565,"LINESTRING (14.6156473 40.7536881, 14.6155242 40.7535837)",SP328,,
144504380,Via Mangioni,tertiary,,False,False,100.37800000000001,"LINESTRING (14.6190976 40.7527029, 14.6190922 40.7526621, 14.619005 40.7519814, 14.6190165 40.7518038)",SP379,,
182720817,,residential,,False,False,172.75599999999997,"LINESTRING (14.6091428 40.7490874, 14.6095988 40.7490508, 14.6111908 40.7490301)",,,
182720803,,residential,,False,False,82.175,"LINESTRING (14.6102532 40.7498067, 14.6092792 40.7497656)",,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,False,49.001000000000005,"LINESTRING (14.6111908 40.7490301, 14.6112487 40.7488806, 14.6112576 40.7485958)",SP103,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,True,49.864000000000004,"LINESTRING (14.6111908 40.7490301, 14.6111146 40.7491615, 14.6109188 40.7494279)",SP103,,
182720817,,residential,,False,True,172.75599999999997,"LINESTRING (14.6111908 40.7490301, 14.6095988 40.7490508, 14.6091428 40.7490874)",,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,True,16.435,"LINESTRING (14.6107921 40.7501083, 14.6107904 40.7502561)",SP103,,
307160507,,residential,,False,True,70.718,"LINESTRING (14.6107921 40.7501083, 14.6099527 40.7501187)",,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,False,78.29400000000001,"LINESTRING (14.6107921 40.7501083, 14.6107999 40.7496212, 14.610826 40.749532, 14.6109188 40.7494279)",SP103,,
307160507,,residential,,False,True,31.458,"LINESTRING (14.6093757 40.7500389, 14.6092792 40.7497656)",,,
182720808,,residential,,False,True,118.62199999999999,"LINESTRING (14.6093757 40.7500389, 14.6083596 40.7500505, 14.6083435 40.7503472)",,,
307160507,,residential,,False,False,55.85,"LINESTRING (14.6093757 40.7500389, 14.6094056 40.7501237, 14.6099527 40.7501187)",,,
182720814,Via Romana,unclassified,,False,False,461.04200000000003,"LINESTRING (14.6077326 40.7535834, 14.6077934 40.7533367, 14.6077856 40.7529561, 14.6076729 40.7526229, 14.6075603 40.7522897, 14.6075603 40.7517411, 14.6075281 40.7512656, 14.6074369 40.7508673, 14.6074315 40.7503431, 14.6076247 40.7497742, 14.6076998 40.7494938)",SP382,,
409334221,,unclassified,,False,False,65.06099999999999,"LINESTRING (14.6077326 40.7535834, 14.6078373 40.7535978, 14.6084877 40.7537063)",SP382,,
182720810,,residential,,False,True,71.307,"LINESTRING (14.6090945 40.7504325, 14.609941 40.7504341)",,,
182720808,,residential,,False,False,118.62199999999999,"LINESTRING (14.6083435 40.7503472, 14.6083596 40.7500505, 14.6093757 40.7500389)",,,
182720810,,residential,,False,False,71.307,"LINESTRING (14.609941 40.7504341, 14.6090945 40.7504325)",,,
182720810,,residential,,False,True,35.085,"LINESTRING (14.609941 40.7504341, 14.6099527 40.7501187)",,,
578130652,,residential,,False,False,59.868,"LINESTRING (14.609941 40.7504341, 14.6099415 40.7504949, 14.6102272 40.750497, 14.6102205 40.7507581)",,,
182720802,,residential,,False,False,77.031,"LINESTRING (14.6083649 40.7497782, 14.6092792 40.7497656)",,,
182720814,Via Romana,unclassified,,False,False,195.12699999999998,"LINESTRING (14.6076998 40.7494938, 14.6077118 40.7486511, 14.6078137 40.7485576, 14.6082804 40.7482162, 14.6082751 40.7479169)",SP382,,
182720814,Via Romana,unclassified,,False,True,461.04200000000003,"LINESTRING (14.6076998 40.7494938, 14.6076247 40.7497742, 14.6074315 40.7503431, 14.6074369 40.7508673, 14.6075281 40.7512656, 14.6075603 40.7517411, 14.6075603 40.7522897, 14.6076729 40.7526229, 14.6077856 40.7529561, 14.6077934 40.7533367, 14.6077326 40.7535834)",SP382,,
307160507,,residential,,False,False,156.948,"LINESTRING (14.6076998 40.7494938, 14.6091803 40.7494856, 14.6092792 40.7497656)",,,
182720810,,residential,,False,False,35.085,"LINESTRING (14.6099527 40.7501187, 14.609941 40.7504341)",,,
307160507,,residential,,False,False,70.718,"LINESTRING (14.6099527 40.7501187, 14.6107921 40.7501083)",,,
307160507,,residential,,False,True,55.85,"LINESTRING (14.6099527 40.7501187, 14.6094056 40.7501237, 14.6093757 40.7500389)",,,
182720802,,residential,,False,True,77.031,"LINESTRING (14.6092792 40.7497656, 14.6083649 40.7497782)",,,
182720803,,residential,,False,True,82.175,"LINESTRING (14.6092792 40.7497656, 14.6102532 40.7498067)",,,
307160507,,residential,,False,False,31.458,"LINESTRING (14.6092792 40.7497656, 14.6093757 40.7500389)",,,
307160507,,residential,,False,True,156.948,"LINESTRING (14.6092792 40.7497656, 14.6091803 40.7494856, 14.6076998 40.7494938)",,,
160691847,Traversa San Rocco,residential,,False,False,69.858,"LINESTRING (14.6123801 40.7494976, 14.613206 40.7494408)",,,
230574189,,residential,,False,False,167.975,"LINESTRING (14.6123801 40.7494976, 14.6124219 40.7479873)",,,
160691847,Traversa San Rocco,residential,,False,True,68.479,"LINESTRING (14.6123801 40.7494976, 14.6120676 40.7495244, 14.6118791 40.7495271, 14.6115771 40.7494745)",,,
8560068,Via Alcide De Gasperi,primary,,False,True,251.545,"LINESTRING (14.6082751 40.7479169, 14.6112603 40.7479707)",SR ex SS18,2,
182720814,Via Romana,unclassified,,False,False,48.931,"LINESTRING (14.6082751 40.7479169, 14.6082903 40.747477)",SP382,,
182720814,Via Romana,unclassified,,False,True,195.127,"LINESTRING (14.6082751 40.7479169, 14.6082804 40.7482162, 14.6078137 40.7485576, 14.6077118 40.7486511, 14.6076998 40.7494938)",SP382,,
8560068,Via Alcide De Gasperi,primary,,False,False,65.449,"LINESTRING (14.6124219 40.7479873, 14.6116451 40.7479762)",SR ex SS18,2,
8560068,Via Alcide De Gasperi,primary,,False,True,70.656,"LINESTRING (14.6124219 40.7479873, 14.6132605 40.7479993)",SR ex SS18,2,
230574189,,residential,,False,True,167.975,"LINESTRING (14.6124219 40.7479873, 14.6123801 40.7494976)",,,
8560055,Via Sant'Erasmo,residential,,False,False,246.073,"LINESTRING (14.6082903 40.747477, 14.6112061 40.7473441)",,,
182720814,Via Romana,unclassified,,False,True,48.931,"LINESTRING (14.6082903 40.747477, 14.6082751 40.7479169)",SP382,,
42784333,Via San Rocco,residential,,True,False,41.177,"LINESTRING (14.6176637 40.7487787, 14.6171754 40.7487956)",,,
284137233,,residential,,False,True,108.315,"LINESTRING (14.6176637 40.7487787, 14.6176664 40.7497528)",,,
290061391,,residential,,False,False,79.991,"LINESTRING (14.6141835 40.7489638, 14.6151293 40.7488997)",,,
290061391,,residential,,False,True,79.991,"LINESTRING (14.6151293 40.7488997, 14.6141835 40.7489638)",,,
369977234,Via Coralli,unclassified,,False,False,2.679,"LINESTRING (14.6151293 40.7488997, 14.6151321 40.7489237)",SP328,,
369977234,Via Coralli,unclassified,,False,True,97.696,"LINESTRING (14.6151293 40.7488997, 14.6150259 40.7480246)",SP328,,
290061390,,unclassified,,False,False,159.827,"LINESTRING (14.6119316 40.7512321, 14.6119638 40.7516921, 14.6119703 40.7517409, 14.6119531 40.7517685, 14.6119295 40.7517832, 14.6119059 40.7517848, 14.6107776 40.7518319)",,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,False,68.565,"LINESTRING (14.6107615 40.7511201, 14.6107875 40.7505038)",SP103,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,True,79.164,"LINESTRING (14.6107615 40.7511201, 14.6107788 40.7517758, 14.6107776 40.7518319)",SP103,,
578130653,,residential,,False,True,87.59200000000001,"LINESTRING (14.6107615 40.7511201, 14.6099094 40.751138, 14.6097377 40.7510811)",,,
290061389,,unclassified,,False,True,73.618,"LINESTRING (14.6145674 40.7522948, 14.6154212 40.7521534)",,,
369977234,Via Coralli,unclassified,,False,False,132.228,"LINESTRING (14.6145674 40.7522948, 14.6148491 40.7530423, 14.6151119 40.7532408, 14.615245 40.7533239)",SP328,,
369977234,Via Coralli,unclassified,,False,True,233.694,"LINESTRING (14.6145674 40.7522948, 14.6145479 40.752243, 14.6142906 40.7513264, 14.6142387 40.7510139, 14.6142983 40.7508941, 14.614975 40.7506144, 14.6150551 40.7505567)",SP328,,
290061389,,unclassified,,False,False,73.618,"LINESTRING (14.6154212 40.7521534, 14.6145674 40.7522948)",,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,False,79.164,"LINESTRING (14.6107776 40.7518319, 14.6107788 40.7517758, 14.6107615 40.7511201)",SP103,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,True,198.563,"LINESTRING (14.6107776 40.7518319, 14.6107733 40.7520244, 14.6107557 40.7521811, 14.6106761 40.7522897, 14.6105625 40.752364, 14.6101437 40.7524957, 14.6097229 40.7526225, 14.6094171 40.7527159, 14.6092589 40.7528013, 14.6091476 40.7528788)",SP103,,
290061390,,unclassified,,False,True,159.827,"LINESTRING (14.6107776 40.7518319, 14.6119059 40.7517848, 14.6119295 40.7517832, 14.6119531 40.7517685, 14.6119703 40.7517409, 14.6119638 40.7516921, 14.6119316 40.7512321)",,,
168659840,,secondary_link,,True,False,8.778,"LINESTRING (14.6191291 40.7481609, 14.6191617 40.7481157, 14.6191882 40.748097)",,,
160691847,Traversa San Rocco,residential,,False,True,69.858,"LINESTRING (14.613206 40.7494408, 14.6123801 40.7494976)",,,
400837184,Prima Traversa De Gasperi,residential,,False,False,160.353,"LINESTRING (14.613206 40.7494408, 14.6132605 40.7479993)",,,
160691847,Traversa San Rocco,residential,,False,False,167.486,"LINESTRING (14.613206 40.7494408, 14.6140967 40.7493796, 14.6151649 40.7492011)",,,
8560068,Via Alcide De Gasperi,primary,,False,False,70.656,"LINESTRING (14.6132605 40.7479993, 14.6124219 40.7479873)",SR ex SS18,2,
8560068,Via Alcide De Gasperi,primary,,False,True,148.744,"LINESTRING (14.6132605 40.7479993, 14.6150259 40.7480246)",SR ex SS18,2,
400837184,Prima Traversa De Gasperi,residential,,False,True,160.353,"LINESTRING (14.6132605 40.7479993, 14.613206 40.7494408)",,,
400838229,Terza Traversa de Gasperi,residential,,False,False,166.702,"LINESTRING (14.6115771 40.7494745, 14.6116451 40.7479762)",,,
160691847,Traversa San Rocco,residential,,False,False,68.479,"LINESTRING (14.6115771 40.7494745, 14.6118791 40.7495271, 14.6120676 40.7495244, 14.6123801 40.7494976)",,,
160691847,Traversa San Rocco,residential,,False,True,55.827,"LINESTRING (14.6115771 40.7494745, 14.6114808 40.7494577, 14.6110469 40.7494426, 14.6109188 40.7494279)",,,
8560068,Via Alcide De Gasperi,primary,,False,False,32.421,"LINESTRING (14.6116451 40.7479762, 14.6112603 40.7479707)",SR ex SS18,2,
8560068,Via Alcide De Gasperi,primary,,False,True,65.449,"LINESTRING (14.6116451 40.7479762, 14.6124219 40.7479873)",SR ex SS18,2,
