osmid,bridge,oneway,lanes,ref,name,highway,access,reversed,length,geometry,maxspeed,junction,tunnel
30713942,,False,,,Via Parigi,unclassified,,False,255.103,"LINESTRING (11.43083 43.7713474, 11.4310982 43.77132, 11.4337768 43.7710652, 11.4338426 43.7710589, 11.43398 43.7710489)",,,
705091714,,True,,,Via di Rosano,unclassified,,False,11.215,"LINESTRING (11.43083 43.7713474, 11.4308178 43.771389, 11.4307864 43.7714179, 11.4307594 43.7714272)",,roundabout,
30713944,,True,,,Via di Rosano,unclassified,,False,14.890999999999998,"LINESTRING (11.4307048 43.7712653, 11.4307741 43.7712785, 11.430815 43.7713098, 11.43083 43.7713474)",,roundabout,
172817632,,True,,,Via Algeri,residential,,False,291.383,"LINESTRING (11.4307048 43.7712653, 11.4307087 43.7711603, 11.4307161 43.7709623, 11.4320883 43.7706533, 11.4328976 43.7704679, 11.4331476 43.7704107, 11.4333227 43.7703521, 11.433373 43.7703356, 11.4334743 43.7703025, 11.4336409 43.7702412, 11.433748 43.7702129)",,,
155030805,,True,,,,primary_link,,False,277.609,"LINESTRING (11.4362334 43.7693931, 11.4363968 43.7693851, 11.4369982 43.7694785, 11.4372841 43.7695192, 11.4374971 43.7695521, 11.437724 43.7695502, 11.4381156 43.769554, 11.4383946 43.7695695, 11.4385877 43.7696044, 11.4388328 43.7696722, 11.4389557 43.7697156, 11.4394395 43.7699126, 11.4394913 43.7699434, 11.4395165 43.7699745)",,,
172817627,,False,2,SS67,Strada Statale 67 Toscoromagnola,primary,yes,True,34.444,"LINESTRING (11.4362334 43.7693931, 11.4364128 43.7694226, 11.4366522 43.7694601)",90,,
30713953,,True,,,,primary,,False,14.473,"LINESTRING (11.439386 43.7701525, 11.4394129 43.7700238)",,,
"[842867016, 303405790]",,False,,,,primary,,False,96.053,"LINESTRING (11.439386 43.7701525, 11.4392676 43.7703211, 11.4392084 43.7703966, 11.4391072 43.7704855, 11.4389833 43.770574, 11.4388304 43.7706162, 11.4386561 43.7706512, 11.4385222 43.7706687)",,,yes
155030802,,True,,,,primary_link,,False,210.91099999999997,"LINESTRING (11.4381524 43.7707474, 11.4381479 43.770635, 11.4381403 43.7705832, 11.4381329 43.7705408, 11.4380924 43.7703257, 11.4380526 43.7701622, 11.4379954 43.7700106, 11.4379229 43.769922, 11.4378498 43.7698537, 11.4377674 43.7697966, 11.4376194 43.7697351, 11.4374845 43.7696914, 11.4372531 43.7696247, 11.4371069 43.7695889, 11.4368024 43.7695279, 11.4366522 43.7694601)",40,,
967027197,,True,,,,tertiary,,False,13.454,"LINESTRING (11.4381524 43.7707474, 11.4382247 43.7707033, 11.4382965 43.7706941)",,,
155178462,,True,,,,tertiary,,False,16.625,"LINESTRING (11.4382965 43.7706941, 11.4382937 43.7708436)",,,
967027198,,False,,,,primary,,True,18.342,"LINESTRING (11.4382965 43.7706941, 11.4383431 43.770689, 11.4385222 43.7706687)",,,
172817627,,False,2,SS67,Strada Statale 67 Toscoromagnola,primary,yes,False,34.444,"LINESTRING (11.4366522 43.7694601, 11.4364128 43.7694226, 11.4362334 43.7693931)",90,,
"[172817627, 22923844]",viaduct,False,2,SS67,Strada Statale 67 Toscoromagnola,primary,yes,"[False, True]",222.944,"LINESTRING (11.4366522 43.7694601, 11.4372088 43.7695637, 11.4376017 43.7696605, 11.4379819 43.769773, 11.4385314 43.7699516, 11.438694 43.7700077, 11.4392291 43.7701921)",90,,
155030797,,True,,,,primary_link,,False,23.425,"LINESTRING (11.4395165 43.7699745, 11.4395172 43.7700203, 11.4394982 43.7700594, 11.439386 43.7701525)",,,
155178477,,True,,,,unclassified,,False,12.878,"LINESTRING (11.4367255 43.7706939, 11.4368038 43.7706797, 11.4368829 43.7706865)",,roundabout,
155271246,,True,,,,residential,,False,84.507,"LINESTRING (11.4367255 43.7706939, 11.4367075 43.770614, 11.4367031 43.7705943, 11.4365835 43.7699409)",,,
30713942,,False,,,Via Parigi,unclassified,,True,70.744,"LINESTRING (11.436698 43.77075, 11.4366326 43.7707636, 11.4361126 43.7708243, 11.4358302 43.770858)",,,
155178477,,True,,,,unclassified,,False,6.675,"LINESTRING (11.436698 43.77075, 11.4367064 43.770721, 11.4367255 43.7706939)",,roundabout,
155271241,,True,,,Via Giuseppe Di Vittorio,residential,,False,64.166,"LINESTRING (11.434327 43.7728941, 11.4336212 43.7729556, 11.4335336 43.7729632)",,,
705091717,,True,,,,unclassified,,False,5.486999999999999,"LINESTRING (11.434327 43.7728941, 11.4343185 43.7728872, 11.4343119 43.7728718, 11.4343114 43.7728553, 11.4343154 43.7728484)",,roundabout,
155178480,,False,,,Via di Rosano,unclassified,,True,33.679,"LINESTRING (11.4339316 43.7727262, 11.4343154 43.7728484)",,,
155178480,,False,,,Via di Rosano,unclassified,,False,45.496,"LINESTRING (11.4339316 43.7727262, 11.4338408 43.7727005, 11.4334041 43.7725768)",,,
282878311,,True,,,Via Fratelli Bandiera,residential,,False,82.42399999999999,"LINESTRING (11.4339316 43.7727262, 11.4339119 43.7726753, 11.4336514 43.7720131)",,,
155178477,,True,,,,unclassified,,False,39.48,"LINESTRING (11.4368829 43.7706865, 11.4369164 43.7707239, 11.4369127 43.770764, 11.4369055 43.7707977, 11.436907 43.7708634, 11.4369312 43.7709195, 11.4369883 43.7709686, 11.436996 43.7710159)",,roundabout,
155178467,,True,,,,unclassified,,False,4.627000000000001,"LINESTRING (11.4343609 43.7728195, 11.4343906 43.7728181, 11.4344164 43.7728257)",,roundabout,
155271238,,True,,,Via Silvio Pellico,residential,,False,55.867,"LINESTRING (11.4343609 43.7728195, 11.4343324 43.7727075, 11.4342534 43.7724927, 11.4342419 43.7724072, 11.4342633 43.7723283)",,,
155178477,,True,,,,unclassified,,False,38.919999999999995,"LINESTRING (11.4368265 43.7710677, 11.4367998 43.7710319, 11.4367837 43.7709951, 11.4367971 43.770937, 11.4368024 43.7708924, 11.4367914 43.770855, 11.4367712 43.7708194, 11.4367257 43.7707957, 11.436698 43.77075)",,roundabout,
155178458,,False,,,Via Giuseppe Verdi,unclassified,,True,317.36899999999997,"LINESTRING (11.4377714 43.7732469, 11.4377425 43.7732497, 11.4350023 43.7735193, 11.4349278 43.7735266, 11.4348489 43.773519, 11.4347669 43.7735111, 11.4347408 43.7734936, 11.4346918 43.7734607, 11.434606 43.7732787, 11.4344975 43.7730678, 11.4344665 43.7730075, 11.4344311 43.7729578, 11.4343974 43.7729105)",,,
155178461,,True,,,,unclassified,,False,11.860999999999999,"LINESTRING (11.4377714 43.7732469, 11.4378201 43.7732124, 11.4378285 43.7731905, 11.4378414 43.7731571)",,,
705091715,,True,,,Via di Rosano,unclassified,,False,17.713,"LINESTRING (11.4307594 43.7714272, 11.430734 43.7714359, 11.4306672 43.7714318, 11.430619 43.7714069, 11.4305922 43.7713632)",,roundabout,
155178477,,True,,,,unclassified,,False,12.397,"LINESTRING (11.4369764 43.7710651, 11.4369285 43.7710784, 11.4368265 43.7710677)",,roundabout,
282681395,,True,,,Via Varsavia,residential,,False,27.849000000000004,"LINESTRING (11.4369764 43.7710651, 11.4369935 43.7711653, 11.4370161 43.7713139)",,,
318975820,,True,,,Via Giuseppe Verdi,unclassified,,False,17.894,"LINESTRING (11.4379923 43.7732256, 11.4377714 43.7732469)",,,
155178476,,True,,,Via Don Facibeni,tertiary,,False,14.985,"LINESTRING (11.4379923 43.7732256, 11.4378966 43.7732057, 11.4378759 43.7731875, 11.4378414 43.7731571)",,,
155178476,,True,,,Via Don Facibeni,tertiary,,False,67.60900000000001,"LINESTRING (11.4378414 43.7731571, 11.4377406 43.7726624, 11.4377203 43.7725554)",,,
155178467,,True,,,,unclassified,,False,6.77,"LINESTRING (11.4344164 43.7728257, 11.4344315 43.7728363, 11.4344407 43.7728481, 11.4344438 43.772863, 11.4344417 43.77288)",,roundabout,
155178458,,False,,,Via Giuseppe Verdi,unclassified,,False,317.369,"LINESTRING (11.4343974 43.7729105, 11.4344311 43.7729578, 11.4344665 43.7730075, 11.4344975 43.7730678, 11.434606 43.7732787, 11.4346918 43.7734607, 11.4347408 43.7734936, 11.4347669 43.7735111, 11.4348489 43.773519, 11.4349278 43.7735266, 11.4350023 43.7735193, 11.4377425 43.7732497, 11.4377714 43.7732469)",,,
705091717,,True,,,,unclassified,,False,6.18,"LINESTRING (11.4343974 43.7729105, 11.4343716 43.7729105, 11.434352 43.7729068, 11.4343332 43.7728991, 11.434327 43.7728941)",,roundabout,
"[155178467, 705091716]",,True,,,,unclassified,,False,5.122,"LINESTRING (11.4344417 43.77288, 11.4344318 43.7728942, 11.4344181 43.7729038, 11.4343974 43.7729105)",,roundabout,
155271245,,False,,,,residential,,True,93.411,"LINESTRING (11.4351861 43.7700712, 11.4352074 43.7701798, 11.4352574 43.7704353, 11.4353212 43.7707608, 11.4353344 43.7708312, 11.4353478 43.7709031)",,,
478324467,,False,,,Via Algeri,residential,,False,100.072,"LINESTRING (11.4351861 43.7700712, 11.4363102 43.7699681, 11.4363407 43.7699653, 11.4364223 43.769957)",,,
478324467,,False,,,Via Algeri,residential,,True,111.16499999999999,"LINESTRING (11.4351861 43.7700712, 11.434673 43.7701191, 11.4340845 43.770174, 11.4340285 43.7701805, 11.4338143 43.7702054)",,,
30713942,,False,,,Via Parigi,unclassified,,False,39.058,"LINESTRING (11.4353478 43.7709031, 11.4358302 43.770858)",,,
30713942,,False,,,Via Parigi,unclassified,,True,35.546,"LINESTRING (11.4353478 43.7709031, 11.4352423 43.7709159, 11.4349085 43.7709417)",,,
155271245,,False,,,,residential,,False,93.411,"LINESTRING (11.4353478 43.7709031, 11.4353344 43.7708312, 11.4353212 43.7707608, 11.4352574 43.7704353, 11.4352074 43.7701798, 11.4351861 43.7700712)",,,
282852509,,False,,,Via Znojmo,residential,,True,64.90200000000002,"LINESTRING (11.4386438 43.7724621, 11.4387236 43.7724548, 11.4393735 43.7723893, 11.4393985 43.7723873, 11.4394424 43.7723762)",,,
318975823,,False,,,Via Znojmo,tertiary,,False,11.9,"LINESTRING (11.4386438 43.7724621, 11.4386301 43.7724637, 11.4384977 43.7724801)",,,
155271235,,False,,,,residential,,False,72.23,"LINESTRING (11.4365481 43.7706002, 11.4364223 43.769957)",,,
155271237,,True,,,,tertiary,,False,83.658,"LINESTRING (11.4383821 43.7719209, 11.4382662 43.7712507, 11.438261 43.7712204, 11.4382515 43.7711745)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,False,101.002,"LINESTRING (11.4383821 43.7719209, 11.4382636 43.7719324, 11.4371355 43.7720424)",,,
843310804,,False,,,,residential,,False,12.197,"LINESTRING (11.4383821 43.7719209, 11.4384613 43.7719143, 11.438533 43.7719083)",,,
478324467,,False,,,Via Algeri,residential,,True,5.389,"LINESTRING (11.4338143 43.7702054, 11.433748 43.7702129)",,,
318975821,,False,,,Via Silvio Pellico,residential,,True,94.846,"LINESTRING (11.4338143 43.7702054, 11.4338544 43.7703103, 11.4339582 43.7709203, 11.4339651 43.7709609, 11.43398 43.7710489)",,,
478324467,,False,,,Via Algeri,residential,,False,111.16499999999999,"LINESTRING (11.4338143 43.7702054, 11.4340285 43.7701805, 11.4340845 43.770174, 11.434673 43.7701191, 11.4351861 43.7700712)",,,
155271235,,False,,,,residential,,True,72.23,"LINESTRING (11.4364223 43.769957, 11.4365481 43.7706002)",,,
478324467,,False,,,Via Algeri,residential,,False,13.068,"LINESTRING (11.4364223 43.769957, 11.4365345 43.7699455, 11.4365835 43.7699409)",,,
478324467,,False,,,Via Algeri,residential,,True,100.072,"LINESTRING (11.4364223 43.769957, 11.4363407 43.7699653, 11.4363102 43.7699681, 11.4351861 43.7700712)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,True,71.57900000000001,"LINESTRING (11.4342633 43.7723283, 11.4344744 43.7723056, 11.4348631 43.7722638, 11.4351456 43.7722363)",,,
318975822,,False,,,Via Silvio Pellico,residential,,False,30.753999999999998,"LINESTRING (11.4342633 43.7723283, 11.4342077 43.7722592, 11.4341703 43.7720644)",,,
318975824,,True,,,,residential,,False,59.644000000000005,"LINESTRING (11.4342633 43.7723283, 11.4343256 43.7723705, 11.4343618 43.7724184, 11.4344337 43.7726959, 11.4344489 43.7727922, 11.4344164 43.7728257)",,,
155271243,,True,,,,residential,,False,97.79800000000002,"LINESTRING (11.4365835 43.7699409, 11.4366594 43.7699338, 11.4367401 43.7699297, 11.4367731 43.770014, 11.4367997 43.77011, 11.436846 43.7703641, 11.4368801 43.7705516, 11.4368824 43.7705986, 11.4368837 43.7706498, 11.4368829 43.7706865)",,,
478324467,,False,,,Via Algeri,residential,,True,13.068,"LINESTRING (11.4365835 43.7699409, 11.4365345 43.7699455, 11.4364223 43.769957)",,,
282681398,,True,,,Via Znojmo,residential,,False,265.73400000000004,"LINESTRING (11.4377203 43.7725554, 11.4376042 43.7725675, 11.4373737 43.7725915, 11.4367285 43.7726586, 11.4359713 43.7727342, 11.4346506 43.7728661, 11.4346113 43.77287, 11.4344417 43.77288)",,,
318975823,,False,,,Via Znojmo,tertiary,,True,62.979,"LINESTRING (11.4377203 43.7725554, 11.4379298 43.7725343, 11.4384977 43.7724801)",,,
155271237,,True,,,,tertiary,,False,62.869,"LINESTRING (11.4384977 43.7724801, 11.4384833 43.7724068, 11.4383821 43.7719209)",,,
318975823,,False,,,Via Znojmo,tertiary,,False,62.979,"LINESTRING (11.4384977 43.7724801, 11.4379298 43.7725343, 11.4377203 43.7725554)",,,
318975823,,False,,,Via Znojmo,tertiary,,True,11.9,"LINESTRING (11.4384977 43.7724801, 11.4386301 43.7724637, 11.4386438 43.7724621)",,,
478324467,,False,,,Via Algeri,residential,,False,5.389,"LINESTRING (11.433748 43.7702129, 11.4338143 43.7702054)",,,
30713942,,False,,,Via Parigi,unclassified,,False,35.546,"LINESTRING (11.4349085 43.7709417, 11.4352423 43.7709159, 11.4353478 43.7709031)",,,
30713942,,False,,,Via Parigi,unclassified,,True,75.50500000000001,"LINESTRING (11.4349085 43.7709417, 11.4348026 43.7709529, 11.4341785 43.7710234, 11.4340994 43.7710334, 11.43398 43.7710489)",,,
282681389,,True,,,Via Londra,residential,,False,69.914,"LINESTRING (11.4349085 43.7709417, 11.4349364 43.7711132, 11.4350275 43.7715645)",,,
282681390,,False,,,Via Londra,residential,,False,46.213,"LINESTRING (11.4350275 43.7715645, 11.4350344 43.7716277, 11.4350403 43.7716586, 11.4350809 43.7718709, 11.4351011 43.7719766)",,,
282681390,,False,,,Via Londra,residential,,False,29.098,"LINESTRING (11.4351011 43.7719766, 11.4351303 43.7721508, 11.4351456 43.7722363)",,,
282681390,,False,,,Via Londra,residential,,True,46.213,"LINESTRING (11.4351011 43.7719766, 11.4350809 43.7718709, 11.4350403 43.7716586, 11.4350344 43.7716277, 11.4350275 43.7715645)",,,
282681391,,True,,,Via Vienna,residential,,False,75.78399999999999,"LINESTRING (11.4351011 43.7719766, 11.4359092 43.7718887, 11.4360344 43.7718751)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,False,71.57900000000001,"LINESTRING (11.4351456 43.7722363, 11.4348631 43.7722638, 11.4344744 43.7723056, 11.4342633 43.7723283)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,True,75.294,"LINESTRING (11.4351456 43.7722363, 11.4358604 43.7721666, 11.4360749 43.7721457)",,,
282681390,,False,,,Via Londra,residential,,True,29.098,"LINESTRING (11.4351456 43.7722363, 11.4351303 43.7721508, 11.4351011 43.7719766)",,,
282681391,,True,,,Via Vienna,residential,,False,75.384,"LINESTRING (11.4341703 43.7720644, 11.4343009 43.772048, 11.4351011 43.7719766)",,,
318975822,,False,,,Via Silvio Pellico,residential,,False,10.987,"LINESTRING (11.4341703 43.7720644, 11.4341579 43.7720115, 11.4341481 43.7719669)",,,
318975822,,False,,,Via Silvio Pellico,residential,,True,30.753999999999998,"LINESTRING (11.4341703 43.7720644, 11.4342077 43.7722592, 11.4342633 43.7723283)",,,
282681391,,True,,,Via Vienna,residential,,False,75.357,"LINESTRING (11.4360344 43.7718751, 11.436252 43.7718546, 11.436802 43.7718027, 11.4368808 43.771787, 11.4369605 43.7717712)",,,
282681394,,False,,,Via Praga,residential,,False,30.265,"LINESTRING (11.4360344 43.7718751, 11.4360616 43.7720567, 11.4360749 43.7721457)",,,
282681394,,False,,,Via Praga,residential,,True,44.805,"LINESTRING (11.4360344 43.7718751, 11.4359597 43.7715147, 11.4359518 43.7714766)",,,
282681396,,True,,,Via Varsavia,residential,,False,49.99,"LINESTRING (11.4369605 43.7717712, 11.4368739 43.771326)",,,
282681397,,False,,,,residential,,False,10.484,"LINESTRING (11.4369605 43.7717712, 11.4370247 43.771765, 11.4370899 43.7717586)",,,
282681392,,True,,,,residential,,False,69.483,"LINESTRING (11.4359518 43.7714766, 11.4358673 43.7710166, 11.4358411 43.7709044, 11.4358302 43.770858)",,,
282681394,,False,,,Via Praga,residential,,False,44.805,"LINESTRING (11.4359518 43.7714766, 11.4359597 43.7715147, 11.4360344 43.7718751)",,,
30713942,,False,,,Via Parigi,unclassified,,True,39.058,"LINESTRING (11.4358302 43.770858, 11.4353478 43.7709031)",,,
30713942,,False,,,Via Parigi,unclassified,,False,70.744,"LINESTRING (11.4358302 43.770858, 11.4361126 43.7708243, 11.4366326 43.7707636, 11.436698 43.77075)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,False,75.294,"LINESTRING (11.4360749 43.7721457, 11.4358604 43.7721666, 11.4351456 43.7722363)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,True,75.925,"LINESTRING (11.4360749 43.7721457, 11.436619 43.7720923, 11.437012 43.7720544)",,,
282681394,,False,,,Via Praga,residential,,True,30.265,"LINESTRING (11.4360749 43.7721457, 11.4360616 43.7720567, 11.4360344 43.7718751)",,,
282681395,,True,,,Via Varsavia,residential,,False,31.769,"LINESTRING (11.4370899 43.7717586, 11.4371218 43.7719536, 11.437128 43.7719941, 11.4371355 43.7720424)",,,
282681397,,False,,,,residential,,True,10.484,"LINESTRING (11.4370899 43.7717586, 11.4370247 43.771765, 11.4369605 43.7717712)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,False,10.006,"LINESTRING (11.4371355 43.7720424, 11.437012 43.7720544)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,True,101.002,"LINESTRING (11.4371355 43.7720424, 11.4382636 43.7719324, 11.4383821 43.7719209)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,True,10.006,"LINESTRING (11.437012 43.7720544, 11.4371355 43.7720424)",,,
155271240,,False,,,Via Fratelli Cervi,residential,,False,75.925,"LINESTRING (11.437012 43.7720544, 11.436619 43.7720923, 11.4360749 43.7721457)",,,
282681396,,True,,,Via Varsavia,residential,,False,31.762,"LINESTRING (11.437012 43.7720544, 11.4369966 43.7719646, 11.4369605 43.7717712)",,,
282852509,,False,,,Via Znojmo,residential,,False,64.902,"LINESTRING (11.4394424 43.7723762, 11.4393985 43.7723873, 11.4393735 43.7723893, 11.4387236 43.7724548, 11.4386438 43.7724621)",,,
282852512,,True,,,,residential,,False,16.532,"LINESTRING (11.4394424 43.7723762, 11.4394365 43.7723369, 11.4394189 43.7722285)",,,
155271242,,True,,,Piazza della Libertà,residential,,False,90.01599999999999,"LINESTRING (11.4394189 43.7722285, 11.4395949 43.772215, 11.439851 43.7721841, 11.4398756 43.7722063, 11.4399066 43.7722758, 11.4399105 43.7722914, 11.439915 43.77232, 11.4398778 43.7723358, 11.4394896 43.7723718, 11.4394424 43.7723762)",,,
282852512,,True,,,,residential,,False,82.014,"LINESTRING (11.4394189 43.7722285, 11.4394004 43.7721425, 11.4393787 43.7719857, 11.439368 43.7719084, 11.4392833 43.7717991, 11.4390394 43.7716489, 11.4390029 43.7715966)",,,
282852512,,True,,,,residential,,False,11.229,"LINESTRING (11.4390029 43.7715966, 11.4389844 43.7714965)",,,
282852512,,True,,,,residential,,False,108.07899999999998,"LINESTRING (11.4389844 43.7714965, 11.4389904 43.7714267, 11.4389165 43.7709833, 11.438892 43.7709114, 11.4388527 43.7708781, 11.4386078 43.7707661, 11.4385307 43.7707308, 11.4385222 43.7706687)",,,
282852519,,True,,,,residential,,False,42.69199999999999,"LINESTRING (11.4389844 43.7714965, 11.438512 43.7715432, 11.4384577 43.771549)",,,
"[842867016, 303405790]",,False,,,,primary,,True,96.053,"LINESTRING (11.4385222 43.7706687, 11.4386561 43.7706512, 11.4388304 43.7706162, 11.4389833 43.770574, 11.4391072 43.7704855, 11.4392084 43.7703966, 11.4392676 43.7703211, 11.439386 43.7701525)",,,yes
967027198,,False,,,,primary,,False,18.342,"LINESTRING (11.4385222 43.7706687, 11.4383431 43.770689, 11.4382965 43.7706941)",,,
155271239,,True,,,,tertiary,,False,28.663,"LINESTRING (11.4384837 43.771653, 11.438533 43.7719083)",,,
282852517,,True,,,,residential,,False,42.167,"LINESTRING (11.4384837 43.771653, 11.4385319 43.7716455, 11.4390029 43.7715966)",,,
155271239,,True,,,,tertiary,,False,11.751,"LINESTRING (11.4384577 43.771549, 11.4384837 43.771653)",,,
282681395,,True,,,Via Varsavia,residential,,False,49.802,"LINESTRING (11.4370161 43.7713139, 11.4370899 43.7717586)",,,
843958833,,False,,,,residential,,True,11.497,"LINESTRING (11.4370161 43.7713139, 11.4368739 43.771326)",,,
282878306,,True,,,,residential,,False,44.206,"LINESTRING (11.4335336 43.7729632, 11.4335184 43.7729168, 11.4334292 43.7726514, 11.4334041 43.7725768)",,,
414946846,,True,,,Via di Rosano,unclassified,,False,30.029,"LINESTRING (11.4334041 43.7725768, 11.4330568 43.7724766)",,,
155178480,,False,,,Via di Rosano,unclassified,,True,45.496,"LINESTRING (11.4334041 43.7725768, 11.4338408 43.7727005, 11.4339316 43.7727262)",,,
282878308,,True,,,Piazza Maria Maltoni,residential,,False,120.751,"LINESTRING (11.4330568 43.7724766, 11.4327432 43.7724949, 11.4322944 43.7725211, 11.4322407 43.7721624, 11.4322187 43.7719903)",,,
414946846,,True,,,Via di Rosano,unclassified,,False,86.679,"LINESTRING (11.4330568 43.7724766, 11.4328523 43.7723948, 11.4323948 43.7721002, 11.4322187 43.7719903)",,,
414946846,,True,,,Via di Rosano,unclassified,,False,134.079,"LINESTRING (11.4322187 43.7719903, 11.4321222 43.7719336, 11.4319996 43.7718617, 11.431805 43.7717858, 11.4315713 43.7717078, 11.4313538 43.7716357, 11.4312005 43.7715942, 11.4311729 43.7715867, 11.430842 43.7714888, 11.4307594 43.7714272)",,,
282878312,,False,,,,residential,,True,40.218,"LINESTRING (11.4336514 43.7720131, 11.4339621 43.7719875, 11.4340023 43.771983, 11.4341481 43.7719669)",,,
282878312,,False,,,,residential,,False,40.218,"LINESTRING (11.4341481 43.7719669, 11.4340023 43.771983, 11.4339621 43.7719875, 11.4336514 43.7720131)",,,
318975822,,False,,,Via Silvio Pellico,residential,,False,102.975,"LINESTRING (11.4341481 43.7719669, 11.434122 43.7718416, 11.4340109 43.7712034, 11.4340008 43.7711403, 11.43398 43.7710489)",,,
318975822,,False,,,Via Silvio Pellico,residential,,True,10.987,"LINESTRING (11.4341481 43.7719669, 11.4341579 43.7720115, 11.4341703 43.7720644)",,,
155271239,,True,,,,tertiary,,False,24.342,"LINESTRING (11.43831 43.7709467, 11.4383663 43.7711618)",,,
967027201,,True,,,,tertiary,,False,9.307,"LINESTRING (11.43831 43.7709467, 11.4382935 43.7709602, 11.4382844 43.7709676, 11.4382507 43.7709812, 11.4382126 43.770986)",,roundabout,
"[967027200, 967027199]",,True,,,,tertiary,,False,11.846,"LINESTRING (11.4382126 43.770986, 11.4381745 43.7709815, 11.4381406 43.7709682, 11.4381153 43.7709482, 11.4381006 43.770927)",,roundabout,
155178479,,False,,,,unclassified,,True,89.40799999999999,"LINESTRING (11.4381006 43.770927, 11.437831 43.7709584, 11.4372376 43.7710153, 11.437202 43.771018, 11.436996 43.7710159)",,,
967027202,,True,,,,tertiary,,False,10.353,"LINESTRING (11.4381006 43.770927, 11.4380968 43.7708965, 11.4381056 43.7708701, 11.4381256 43.7708472, 11.4381345 43.770842)",,roundabout,
155030798,,True,,,,tertiary,,False,10.617,"LINESTRING (11.4381345 43.770842, 11.4381524 43.7707474)",,,
967027203,,True,,,,tertiary,,False,14.135,"LINESTRING (11.4381345 43.770842, 11.4381547 43.7708302, 11.4381898 43.7708207, 11.4382273 43.7708199, 11.4382632 43.7708278, 11.4382937 43.7708436)",,roundabout,
837384970,,True,,,,tertiary,,False,12.397,"LINESTRING (11.4382937 43.7708436, 11.438316 43.7708663, 11.4383268 43.7708931, 11.4383247 43.7709209, 11.43831 43.7709467)",,roundabout,
