osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed,access,tunnel
329897836,,Via Cà dell'Agro,unclassified,False,False,124.596,"LINESTRING (9.8993278 45.8116111, 9.8996851 45.8117359, 9.8999327 45.8118237, 9.9000923 45.8118709, 9.900246 45.8119017, 9.900369 45.8119183, 9.9005746 45.811913, 9.9008404 45.8119148)",,,,,
949028232,,Via Giovanni Pascoli,residential,False,False,78.659,"LINESTRING (9.9069777 45.8139946, 9.9073862 45.8144354, 9.9074873 45.8146039)",,,,,
1062610700,,Via Maroncelli,residential,False,False,140.743,"LINESTRING (9.9069777 45.8139946, 9.9071478 45.8138418, 9.9072049 45.8137261, 9.9072355 45.8135584, 9.9072537 45.8135093, 9.9080861 45.8130659)",,,,,
1062610720,SP45,Via Giovanni Pascoli,unclassified,False,True,251.95100000000002,"LINESTRING (9.9069777 45.8139946, 9.9058114 45.813443, 9.9046051 45.8128725, 9.9044207 45.8127853, 9.9042876 45.8127224)",,,,,
67051503,,Via Milano,residential,False,True,20.006,"LINESTRING (9.9008176 45.8137061, 9.9008521 45.8135278)",2,,,,
942448526,,,unclassified,True,False,13.669,"LINESTRING (9.9008176 45.8137061, 9.9009139 45.8137126, 9.9009726 45.8137501)",,roundabout,,,
138404313,,Via San Rocco,unclassified,False,False,59.749,"LINESTRING (9.8995853 45.8157522, 9.8990783 45.8157526, 9.8988169 45.8157782)",,,,,
144470786,,Via Milano,residential,False,True,55.444,"LINESTRING (9.8995853 45.8157522, 9.8996973 45.8154199, 9.8997961 45.8152785)",,,,,
329897830,,Via del Negro,unclassified,True,False,98.64699999999999,"LINESTRING (9.9016176 45.8099711, 9.9011904 45.8096818, 9.9007344 45.8094013, 9.900687 45.8093664)",,,,,
329897831,,Via del Castello,unclassified,False,False,100.58000000000001,"LINESTRING (9.9016176 45.8099711, 9.9017829 45.8100054, 9.9020018 45.8099796, 9.902188 45.8099172, 9.9025315 45.8097566, 9.9027664 45.8096466)",,,,,
224005637,,Via Ciro Menottii,unclassified,False,True,149.22,"LINESTRING (9.9073193 45.8098874, 9.9073126 45.8097389, 9.9072817 45.8096241, 9.9072233 45.809516, 9.907082 45.809314, 9.9068569 45.8090492, 9.9067962 45.809005, 9.9067366 45.8089951, 9.906624 45.8089973, 9.9064817 45.8089984, 9.9062709 45.8089995)",,,,,
224230018,,Via Fontanella,unclassified,False,True,231.15099999999998,"LINESTRING (9.9073193 45.8098874, 9.9075283 45.8097731, 9.9076524 45.8096999, 9.9077452 45.809606, 9.9077914 45.8094898, 9.9077758 45.8093484, 9.9076927 45.8091787, 9.907553 45.8088766, 9.907381 45.8086635, 9.9072077 45.8085408, 9.9070877 45.8084906, 9.9069143 45.808459, 9.90653 45.8084522)",,,,,
329897832,,Via Opifici,unclassified,False,True,218.256,"LINESTRING (9.9073193 45.8098874, 9.9069606 45.8095119, 9.9067986 45.8093468, 9.9067541 45.8093029, 9.9067044 45.8092819, 9.90654 45.8092985, 9.9063834 45.8093346, 9.9061747 45.8093757, 9.9056496 45.8094527, 9.9052045 45.8094616, 9.9050997 45.8094621, 9.9049884 45.8094539)",,,,,
67051503,,Via Milano,residential,False,False,57.121,"LINESTRING (9.9012375 45.812193, 9.9010851 45.8126956)",2,,,,
953523466,,Via Milano,residential,True,False,15.862,"LINESTRING (9.9012375 45.812193, 9.9012136 45.8121264, 9.9012059 45.8120526)",2,,,,
67051481,SP45,,unclassified,True,False,7.971,"LINESTRING (9.9011705 45.8120217, 9.9011669 45.8120039, 9.9011718 45.8119863, 9.9011845 45.8119707, 9.9012037 45.8119589)",,roundabout,,,
953523470,,Via Cà dell'Agro,unclassified,True,False,28.457,"LINESTRING (9.9011705 45.8120217, 9.9010024 45.8119488, 9.9008404 45.8119148)",,,,,
67051481,SP45,,unclassified,True,False,4.471,"LINESTRING (9.9012059 45.8120526, 9.9011841 45.8120394, 9.9011705 45.8120217)",,roundabout,,,
67051481,SP45,,unclassified,True,False,8.092,"LINESTRING (9.9013022 45.8120431, 9.9012813 45.812054, 9.9012564 45.8120595, 9.9012303 45.812059, 9.9012059 45.8120526)",,roundabout,,,
953523467,,Via Milano,residential,True,False,17.522,"LINESTRING (9.9013022 45.8120431, 9.9012753 45.8121362, 9.9012375 45.812193)",2,,,,
942448525,,Via Milano,residential,False,True,24.32,"LINESTRING (9.9005225 45.8142503, 9.9006375 45.8140468)",2,,,,
144470786,,Via Milano,residential,False,False,85.189,"LINESTRING (9.9005225 45.8142503, 9.9003555 45.8145421, 9.9000383 45.8149363)",,,,,
144470831,,Via Ca' da Pi,unclassified,False,False,81.672,"LINESTRING (9.9005225 45.8142503, 9.90144 45.8144728, 9.9015104 45.8145026)",2,,40,yes,
144470831,,Via Ca' da Pi,unclassified,False,True,100.878,"LINESTRING (9.9016086 45.8154052, 9.901595 45.8153215, 9.90153 45.8148829, 9.9015314 45.8145633, 9.9015104 45.8145026)",2,,40,yes,
67051481,SP45,,unclassified,True,False,6.987,"LINESTRING (9.9012037 45.8119589, 9.9012243 45.8119525, 9.9012467 45.8119505, 9.9012689 45.811953, 9.9012892 45.8119598)",,roundabout,,,
67051481,SP45,,unclassified,True,False,3.604,"LINESTRING (9.9013229 45.8120145, 9.9013157 45.8120299, 9.9013022 45.8120431)",,roundabout,,,
67051481,SP45,,unclassified,True,False,6.977,"LINESTRING (9.9012892 45.8119598, 9.9013059 45.8119703, 9.9013177 45.8119836, 9.9013235 45.8119988, 9.9013229 45.8120145)",,roundabout,,,
953523469,SP45,Via Cavalieri di Vittorio Veneto,unclassified,True,False,13.937,"LINESTRING (9.9012892 45.8119598, 9.9013356 45.8119588, 9.9013813 45.8119642, 9.9014219 45.8119751, 9.9014589 45.8119911)",,,,,
144470831,,Via Ca' da Pi,unclassified,False,False,100.878,"LINESTRING (9.9015104 45.8145026, 9.9015314 45.8145633, 9.90153 45.8148829, 9.901595 45.8153215, 9.9016086 45.8154052)",2,,40,yes,
144470831,,Via Ca' da Pi,unclassified,False,True,81.672,"LINESTRING (9.9015104 45.8145026, 9.90144 45.8144728, 9.9005225 45.8142503)",2,,40,yes,
252950806,,Via Caduti sul Lavoro,unclassified,False,True,82.488,"LINESTRING (9.9015104 45.8145026, 9.901534 45.8143457, 9.9014833 45.8140782, 9.9014225 45.8139926, 9.9013565 45.813931, 9.9011834 45.8138564)",,,,,
329897835,,Via Quattro Novembre,unclassified,True,False,23.728,"LINESTRING (9.89896 45.8104113, 9.8987822 45.8103447, 9.8987507 45.8102754)",,,,,
953523471,,Via Cà dell'Agro,unclassified,True,False,9.06,"LINESTRING (9.9010997 45.8119217, 9.9012037 45.8119589)",,,,,
329897835,,Via Quattro Novembre,unclassified,True,False,58.141000000000005,"LINESTRING (9.9003226 45.8107421, 9.9000078 45.8106471, 9.8997854 45.8105553, 9.8996528 45.8105085)",,,,,
178668267,,Via Campana,unclassified,True,False,88.53,"LINESTRING (9.9011282 45.8112489, 9.9008905 45.8111853, 9.9007494 45.8111554, 9.9006864 45.8111061, 9.90058 45.810955, 9.9004307 45.8108007, 9.9003226 45.8107421)",,,,,
905107712,,Via Forzenigo,unclassified,True,False,81.447,"LINESTRING (9.9011282 45.8112489, 9.9010201 45.8114345, 9.9009321 45.8116167, 9.900932 45.8117159, 9.9009539 45.8117701, 9.9010254 45.8118676, 9.9010997 45.8119217)",,,,,
72447195,SP42,Via San Giovanni Bosco,tertiary,False,False,49.208,"LINESTRING (9.8987507 45.8102754, 9.8986521 45.810254, 9.8982182 45.8100399)",,,,,
72447199,,Via Cesare Battisti,unclassified,False,False,83.647,"LINESTRING (9.8987507 45.8102754, 9.8988224 45.8102372, 9.8992939 45.8097461, 9.899344 45.8097193, 9.8994115 45.809692)",,,,,
138399282,,Via Armando Diaz,residential,False,True,99.879,"LINESTRING (9.908118 45.8115174, 9.9081335 45.811722, 9.908112 45.8119165, 9.9080691 45.812066, 9.9080369 45.8121707, 9.9080155 45.8122605, 9.9080263 45.812408)",,,,,
144470810,,Via Bartolomeo Colleoni,residential,False,True,93.17999999999999,"LINESTRING (9.908118 45.8115174, 9.9081808 45.8115324, 9.9083173 45.8115654, 9.9084448 45.811612, 9.9086193 45.8116868, 9.9087852 45.8117906, 9.9089351 45.811904, 9.9090583 45.8120124)",,,,,
223983032,,Via Giuseppe Mazzini,unclassified,False,True,32.372,"LINESTRING (9.908118 45.8115174, 9.9080379 45.8114958, 9.907906 45.8114437, 9.9078259 45.811438, 9.9077318 45.8114609)",,,,,
138399281,,Via Giovanni Pascoli,residential,True,False,17.868,"LINESTRING (9.9074155 45.8148654, 9.9076152 45.8147851)",,,,,
224003015,,Via Giovanni Pascoli,unclassified,True,False,31.253000000000004,"LINESTRING (9.9074155 45.8148654, 9.9074746 45.8148239, 9.9074933 45.8147807, 9.9074981 45.8147452, 9.9074993 45.8146731, 9.9074873 45.8146039)",,,,,
144470810,,Via Bartolomeo Colleoni,residential,False,False,27.823,"LINESTRING (9.9094079 45.8123202, 9.9091851 45.812124)",,,,,
223983028,,Via Bartolomeo Colleoni,residential,False,True,44.838,"LINESTRING (9.9094079 45.8123202, 9.9090118 45.8126141)",,,,,
224003000,,Via Moi,unclassified,True,False,101.36099999999999,"LINESTRING (9.9076152 45.8147851, 9.9077808 45.814957, 9.9079157 45.8150883, 9.9080375 45.8152137, 9.9080836 45.8153048, 9.9081026 45.815416, 9.908086 45.8155165, 9.9080428 45.8155926)",,,,,
949028232,,Via Giovanni Pascoli,residential,False,True,22.512,"LINESTRING (9.9076152 45.8147851, 9.9075516 45.8147112, 9.9074873 45.8146039)",,,,,
138399282,,Via Armando Diaz,residential,False,False,5.912,"LINESTRING (9.9080302 45.8124611, 9.9080263 45.812408)",,,,,
138399282,,Via Armando Diaz,residential,False,True,69.55,"LINESTRING (9.9080302 45.8124611, 9.9081372 45.8129955, 9.9081335 45.8130382, 9.9080861 45.8130659)",,,,,
223983033,,Via Bartolomeo Colleoni,residential,False,False,108.612,"LINESTRING (9.9080302 45.8124611, 9.9082102 45.8125517, 9.9082611 45.812562, 9.9083054 45.8125517, 9.9090266 45.812033, 9.9090583 45.8120124)",,,,,
138399282,,Via Armando Diaz,residential,False,False,69.55,"LINESTRING (9.9080861 45.8130659, 9.9081335 45.8130382, 9.9081372 45.8129955, 9.9080302 45.8124611)",,,,,
1062610698,,Via Armando Diaz,unclassified,False,False,48.019999999999996,"LINESTRING (9.9080861 45.8130659, 9.9081496 45.8130993, 9.9082659 45.8132414, 9.9083875 45.8133421, 9.9084928 45.8133768)",,,,,
1062610700,,Via Maroncelli,residential,False,True,140.743,"LINESTRING (9.9080861 45.8130659, 9.9072537 45.8135093, 9.9072355 45.8135584, 9.9072049 45.8137261, 9.9071478 45.8138418, 9.9069777 45.8139946)",,,,,
1062610698,,Via Armando Diaz,unclassified,False,True,29.091,"LINESTRING (9.9088376 45.8134802, 9.9084928 45.8133768)",,,,,
224005235,,Via Armando Diaz,unclassified,False,False,101.187,"LINESTRING (9.9088376 45.8134802, 9.9087696 45.8135401, 9.9085312 45.8137192, 9.9083541 45.81386, 9.90834 45.8138842, 9.908342 45.8139003, 9.9083722 45.8139345, 9.9084316 45.8139697, 9.9084819 45.8140039, 9.9085201 45.814021, 9.9085533 45.814021, 9.9085865 45.8140029, 9.9087143 45.8139053)",,,,,
1062610698,,Via Armando Diaz,unclassified,False,False,67.344,"LINESTRING (9.9088376 45.8134802, 9.9090131 45.8135601, 9.9094517 45.8139032)",,,,,
178668265,,Via Giovanelli,unclassified,False,False,51.574,"LINESTRING (9.9027664 45.8096466, 9.9027901 45.809718, 9.9028032 45.8098884, 9.9027642 45.8100166, 9.9027352 45.8101031)",,,,,
329897831,,Via del Castello,unclassified,False,False,170.653,"LINESTRING (9.9027664 45.8096466, 9.9031283 45.8094668, 9.9034636 45.8093406, 9.9035748 45.8093116, 9.9039347 45.8093164, 9.9043912 45.8093466, 9.9045124 45.8093545, 9.9047175 45.8094341, 9.9047996 45.8094401)",,,,,
329897831,,Via del Castello,unclassified,False,True,100.58000000000001,"LINESTRING (9.9027664 45.8096466, 9.9025315 45.8097566, 9.902188 45.8099172, 9.9020018 45.8099796, 9.9017829 45.8100054, 9.9016176 45.8099711)",,,,,
178668265,,Via Giovanelli,unclassified,False,False,55.561,"LINESTRING (9.9027352 45.8101031, 9.9027116 45.8102005, 9.9027371 45.8102887, 9.9028006 45.8103919, 9.9028084 45.8104547, 9.9027344 45.8105801)",,,,,
178668265,,Via Giovanelli,unclassified,False,True,51.574,"LINESTRING (9.9027352 45.8101031, 9.9027642 45.8100166, 9.9028032 45.8098884, 9.9027901 45.809718, 9.9027664 45.8096466)",,,,,
178668272,,Via Cazzaniga,unclassified,True,False,87.612,"LINESTRING (9.9005478 45.8102248, 9.9006777 45.8101937, 9.9012072 45.8100626, 9.901535 45.8099936, 9.9016176 45.8099711)",,,,,
329897833,,Via Roma,unclassified,True,False,80.369,"LINESTRING (9.9005478 45.8102248, 9.9002898 45.8102573, 9.8999465 45.8103181, 9.8997642 45.8103762, 9.8996528 45.8105085)",,,,,
329897834,,Via Giovanni Battista Castello,unclassified,True,False,38.657,"LINESTRING (9.9005478 45.8102248, 9.9005865 45.8103252, 9.9005973 45.8104185, 9.9006155 45.8105139, 9.900623 45.8105675)",,,,,
1062610712,,Via Giovanni Battista Castello,unclassified,False,True,79.824,"LINESTRING (9.9005478 45.8102248, 9.9002912 45.8099892, 9.8999759 45.8097751, 9.8998368 45.8097128)",,,,,
72447198,,Via Filippo Lussana,unclassified,True,False,70.514,"LINESTRING (9.9019584 45.810432, 9.9020806 45.8103722, 9.9023046 45.8102874, 9.9025558 45.8101865, 9.9027352 45.8101031)",,,,,
1062610713,,Via Bartolomeo Bono,unclassified,True,False,66.779,"LINESTRING (9.9019584 45.810432, 9.9018642 45.8104786, 9.9014127 45.8108926)",,,,,
1062610715,,Via Suffragio,unclassified,False,True,58.81700000000001,"LINESTRING (9.9019584 45.810432, 9.9020076 45.8104754, 9.9023566 45.8106121, 9.9026133 45.8106886)",,,,,
329897835,,Via Quattro Novembre,unclassified,True,False,55.025000000000006,"LINESTRING (9.8996528 45.8105085, 9.899596 45.8104884, 9.8994174 45.8104735, 9.8991667 45.8104457, 9.89896 45.8104113)",,,,,
178668265,,Via Giovanelli,unclassified,False,True,55.56100000000001,"LINESTRING (9.9027344 45.8105801, 9.9028084 45.8104547, 9.9028006 45.8103919, 9.9027371 45.8102887, 9.9027116 45.8102005, 9.9027352 45.8101031)",,,,,
1062610702,,Via Ponziano Loverini,unclassified,False,False,105.08999999999999,"LINESTRING (9.9027344 45.8105801, 9.9031405 45.8106068, 9.9034196 45.8106308, 9.9036114 45.8106419, 9.9037004 45.8106445, 9.9037869 45.8106282, 9.9039445 45.8106076, 9.9040767 45.8106276)",,,,,
1062610714,,Piazza della Emancipazione,unclassified,False,False,15.401,"LINESTRING (9.9027344 45.8105801, 9.9026529 45.8106396, 9.9026133 45.8106886)",,,,,
67051503,,Via Milano,residential,False,False,20.006,"LINESTRING (9.9008521 45.8135278, 9.9008176 45.8137061)",2,,,,
67051503,,Via Milano,residential,False,True,39.978,"LINESTRING (9.9008521 45.8135278, 9.9009462 45.8131743)",2,,,,
223977980,,Via Leonardo da Vinci,unclassified,False,False,179.868,"LINESTRING (9.8983352 45.8139991, 9.8988069 45.8140009, 9.8993325 45.8140081, 9.8996087 45.8140027, 9.9000661 45.8139794, 9.9003244 45.813974, 9.9005737 45.8140314, 9.9006375 45.8140468)",,,,,
942448525,,Via Milano,residential,False,False,24.32,"LINESTRING (9.9006375 45.8140468, 9.9005225 45.8142503)",2,,,,
223977980,,Via Leonardo da Vinci,unclassified,False,True,179.868,"LINESTRING (9.9006375 45.8140468, 9.9005737 45.8140314, 9.9003244 45.813974, 9.9000661 45.8139794, 9.8996087 45.8140027, 9.8993325 45.8140081, 9.8988069 45.8140009, 9.8983352 45.8139991)",,,,,
942448525,,Via Milano,residential,False,True,27.991,"LINESTRING (9.9006375 45.8140468, 9.9007424 45.813861, 9.9007574 45.81381)",2,,,,
329897832,,Via Opifici,unclassified,False,False,14.714,"LINESTRING (9.9047996 45.8094401, 9.9049884 45.8094539)",,,,,
223983031,,Via Giovan Maria Bettera,unclassified,False,True,143.99900000000002,"LINESTRING (9.9047996 45.8094401, 9.9047731 45.8094699, 9.9047303 45.8095341, 9.9046789 45.809618, 9.9046164 45.8097541, 9.9045582 45.8098963, 9.9044923 45.8099904, 9.9044546 45.8100718, 9.904411 45.8101736, 9.9043707 45.810237, 9.9043057 45.8103363, 9.9040767 45.8106276)",,,,,
329897831,,Via del Castello,unclassified,False,True,170.653,"LINESTRING (9.9047996 45.8094401, 9.9047175 45.8094341, 9.9045124 45.8093545, 9.9043912 45.8093466, 9.9039347 45.8093164, 9.9035748 45.8093116, 9.9034636 45.8093406, 9.9031283 45.8094668, 9.9027664 45.8096466)",,,,,
1062610710,,Via Giovan Maria Bettera,unclassified,False,True,9.663,"LINESTRING (9.9040767 45.8106276, 9.9040294 45.810708)",1,,40,,
223983031,,Via Giovan Maria Bettera,unclassified,False,False,143.99900000000002,"LINESTRING (9.9040767 45.8106276, 9.9043057 45.8103363, 9.9043707 45.810237, 9.904411 45.8101736, 9.9044546 45.8100718, 9.9044923 45.8099904, 9.9045582 45.8098963, 9.9046164 45.8097541, 9.9046789 45.809618, 9.9047303 45.8095341, 9.9047731 45.8094699, 9.9047996 45.8094401)",,,,,
1062610702,,Via Ponziano Loverini,unclassified,False,True,105.08999999999999,"LINESTRING (9.9040767 45.8106276, 9.9039445 45.8106076, 9.9037869 45.8106282, 9.9037004 45.8106445, 9.9036114 45.8106419, 9.9034196 45.8106308, 9.9031405 45.8106068, 9.9027344 45.8105801)",,,,,
223983032,,Via Giuseppe Mazzini,unclassified,False,False,32.372,"LINESTRING (9.9077318 45.8114609, 9.9078259 45.811438, 9.907906 45.8114437, 9.9080379 45.8114958, 9.908118 45.8115174)",,,,,
"[223983032, 1062610705]",,"['Via Giuseppe Mazzini', 'Via Dante Alighieri']",unclassified,False,True,250.958,"LINESTRING (9.9077318 45.8114609, 9.9077171 45.8114754, 9.9076165 45.8115674, 9.9075069 45.8116825, 9.9074449 45.811724, 9.9071972 45.8118, 9.9069723 45.8118725, 9.9065227 45.8120659, 9.906292 45.8121189, 9.906165 45.8121321, 9.9059652 45.8120924, 9.9057475 45.8120482, 9.9054585 45.8119665, 9.9051769 45.8119014, 9.9050147 45.8118948, 9.9048767 45.8119051)",,,,,
949027090,,Via Francesco Crispi,unclassified,True,False,105.101,"LINESTRING (9.9048767 45.8119051, 9.9048182 45.8119748, 9.9045558 45.8121669, 9.9044271 45.8122946, 9.9043552 45.8123967, 9.9043088 45.8125704, 9.9042876 45.8127224)",,,,,
"[223983032, 1062610705]",,"['Via Giuseppe Mazzini', 'Via Dante Alighieri']",unclassified,False,False,250.958,"LINESTRING (9.9048767 45.8119051, 9.9050147 45.8118948, 9.9051769 45.8119014, 9.9054585 45.8119665, 9.9057475 45.8120482, 9.9059652 45.8120924, 9.906165 45.8121321, 9.906292 45.8121189, 9.9065227 45.8120659, 9.9069723 45.8118725, 9.9071972 45.8118, 9.9074449 45.811724, 9.9075069 45.8116825, 9.9076165 45.8115674, 9.9077171 45.8114754, 9.9077318 45.8114609)",,,,,
144470810,,Via Bartolomeo Colleoni,residential,False,True,15.83,"LINESTRING (9.9090583 45.8120124, 9.9091851 45.812124)",,,,,
144470810,,Via Bartolomeo Colleoni,residential,False,False,93.17999999999999,"LINESTRING (9.9090583 45.8120124, 9.9089351 45.811904, 9.9087852 45.8117906, 9.9086193 45.8116868, 9.9084448 45.811612, 9.9083173 45.8115654, 9.9081808 45.8115324, 9.908118 45.8115174)",,,,,
223983033,,Via Bartolomeo Colleoni,residential,False,True,108.612,"LINESTRING (9.9090583 45.8120124, 9.9090266 45.812033, 9.9083054 45.8125517, 9.9082611 45.812562, 9.9082102 45.8125517, 9.9080302 45.8124611)",,,,,
144470810,,Via Bartolomeo Colleoni,residential,False,False,15.83,"LINESTRING (9.9091851 45.812124, 9.9090583 45.8120124)",,,,,
144470810,,Via Bartolomeo Colleoni,residential,False,True,27.823,"LINESTRING (9.9091851 45.812124, 9.9094079 45.8123202)",,,,,
223983027,,Via Bartolomeo Colleoni,residential,False,True,57.627,"LINESTRING (9.9091851 45.812124, 9.9086698 45.8124976)",,,,,
223983027,,Via Bartolomeo Colleoni,residential,False,False,57.627,"LINESTRING (9.9086698 45.8124976, 9.9091851 45.812124)",,,,,
223983028,,Via Bartolomeo Colleoni,residential,False,False,44.838,"LINESTRING (9.9090118 45.8126141, 9.9094079 45.8123202)",,,,,
223983034,,Via Guglielmo Marconi,unclassified,False,True,130.166,"LINESTRING (9.8985241 45.8144305, 9.8995936 45.8147745, 9.9000383 45.8149363)",,,,,
144470786,,Via Milano,residential,False,False,42.434999999999995,"LINESTRING (9.9000383 45.8149363, 9.9000132 45.8149675, 9.8997961 45.8152785)",,,,,
144470786,,Via Milano,residential,False,True,85.189,"LINESTRING (9.9000383 45.8149363, 9.9003555 45.8145421, 9.9005225 45.8142503)",,,,,
223983034,,Via Guglielmo Marconi,unclassified,False,False,130.166,"LINESTRING (9.9000383 45.8149363, 9.8995936 45.8147745, 9.8985241 45.8144305)",,,,,
329897829,,Via del Negro,unclassified,False,True,121.348,"LINESTRING (9.9023845 45.8080253, 9.9021968 45.8081648, 9.9019901 45.8083474, 9.9017936 45.8085287, 9.9017213 45.808601, 9.9016782 45.8086847, 9.9016288 45.8087582, 9.9015337 45.8088166, 9.9014639 45.808847, 9.9014234 45.8088698)",,,,,
223985091,,Via Trieste,residential,False,True,127.286,"LINESTRING (9.8996802 45.808196, 9.8985382 45.8090186)",,,,,
66876681,,Via Cà Antonelli,unclassified,False,False,13.597000000000001,"LINESTRING (9.8996802 45.808196, 9.899695 45.8082094, 9.8997435 45.8083092)",,,,,
223985093,,Viale Rimembranze,unclassified,False,False,114.45599999999999,"LINESTRING (9.897482 45.8082997, 9.8978596 45.8085554, 9.8982995 45.8088694, 9.8985382 45.8090186)",,,,,
223985085,,Via Pasubio,unclassified,False,True,83.97,"LINESTRING (9.9008355 45.8083091, 9.9000206 45.8088067)",,,,,
329897828,,Via Adamello,unclassified,False,False,51.659,"LINESTRING (9.9008355 45.8083091, 9.9008769 45.808388, 9.9009631 45.808492, 9.901205 45.8086905)",,,,,
"[223985092, 329897828]",,"['Via Redorta', 'Via Adamello']","['unclassified', 'residential']",False,True,125.347,"LINESTRING (9.9008355 45.8083091, 9.9008223 45.808284, 9.900797 45.8082105, 9.9007399 45.8081433, 9.9006436 45.8080735, 9.9004014 45.8079049, 9.8999918 45.8081521, 9.8997435 45.8083092)",,,,,
66876681,,Via Cà Antonelli,unclassified,False,False,59.483000000000004,"LINESTRING (9.8997435 45.8083092, 9.8998291 45.8084852, 9.8999156 45.8086647, 9.9000206 45.8088067)",,,,,
66876681,,Via Cà Antonelli,unclassified,False,True,13.597000000000001,"LINESTRING (9.8997435 45.8083092, 9.899695 45.8082094, 9.8996802 45.808196)",,,,,
"[329897828, 223985092]",,"['Via Redorta', 'Via Adamello']","['residential', 'unclassified']",False,False,125.347,"LINESTRING (9.8997435 45.8083092, 9.8999918 45.8081521, 9.9004014 45.8079049, 9.9006436 45.8080735, 9.9007399 45.8081433, 9.900797 45.8082105, 9.9008223 45.808284, 9.9008355 45.8083091)",,,,,
223985089,,Via Giacomo Matteotti,unclassified,False,True,80.787,"LINESTRING (9.901205 45.8086905, 9.9004488 45.8091905)",,,,,
329897828,,Via Adamello,unclassified,False,False,26.154,"LINESTRING (9.901205 45.8086905, 9.9014234 45.8088698)",,,,,
329897828,,Via Adamello,unclassified,False,True,51.659,"LINESTRING (9.901205 45.8086905, 9.9009631 45.808492, 9.9008769 45.808388, 9.9008355 45.8083091)",,,,,
223985085,,Via Pasubio,unclassified,False,False,83.97,"LINESTRING (9.9000206 45.8088067, 9.9008355 45.8083091)",,,,,
66876681,,Via Cà Antonelli,unclassified,False,False,54.402,"LINESTRING (9.9000206 45.8088067, 9.9000504 45.8088358, 9.9001593 45.8089729, 9.9003924 45.8091489, 9.9004488 45.8091905)",,,,,
66876681,,Via Cà Antonelli,unclassified,False,True,59.483000000000004,"LINESTRING (9.9000206 45.8088067, 9.8999156 45.8086647, 9.8998291 45.8084852, 9.8997435 45.8083092)",,,,,
329897828,,Via Adamello,unclassified,False,True,26.154,"LINESTRING (9.9014234 45.8088698, 9.901205 45.8086905)",,,,,
223985095,,Via del Negro,unclassified,False,True,79.42699999999999,"LINESTRING (9.9014234 45.8088698, 9.9009808 45.8091602, 9.900687 45.8093664)",,,,,
329897829,,Via del Negro,unclassified,False,False,121.34799999999998,"LINESTRING (9.9014234 45.8088698, 9.9014639 45.808847, 9.9015337 45.8088166, 9.9016288 45.8087582, 9.9016782 45.8086847, 9.9017213 45.808601, 9.9017936 45.8085287, 9.9019901 45.8083474, 9.9021968 45.8081648, 9.9023845 45.8080253)",,,,,
223985091,,Via Trieste,residential,False,False,127.286,"LINESTRING (9.8985382 45.8090186, 9.8996802 45.808196)",,,,,
223985093,,Viale Rimembranze,unclassified,False,False,44.735,"LINESTRING (9.8985382 45.8090186, 9.898847 45.809234, 9.8989496 45.8093007)",,,,,
