osmid,name,highway,oneway,reversed,length,geometry,junction,ref,lanes,bridge,maxspeed,tunnel
146702561,Via monsignor Angelo Cambiaso,residential,True,False,62.922999999999995,"LINESTRING (8.2146634 44.0523154, 8.2146822 44.052382, 8.2148298 44.0528685)",,,,,,
328300756,,residential,False,True,67.725,"LINESTRING (8.2146634 44.0523154, 8.2145882 44.052128, 8.2145556 44.0520423, 8.214429 44.0517301)",,,,,,
26949265,Via Dalmazia,residential,False,False,6.052,"LINESTRING (8.2186909 44.0511923, 8.2187607 44.0511712)",,,,,,
26949265,Via Dalmazia,residential,False,True,73.725,"LINESTRING (8.2186909 44.0511923, 8.2185687 44.0512451, 8.2183816 44.051318, 8.2183136 44.051347, 8.2178926 44.0515244)",,,,,,
146702570,Via Isonzo,residential,False,False,142.462,"LINESTRING (8.2186909 44.0511923, 8.2180704 44.0504333, 8.2177975 44.0500837)",,,,,,
26949257,Via Genova,secondary,False,False,84.622,"LINESTRING (8.2145457 44.0496211, 8.2150148 44.049284, 8.2152876 44.0490782)",,,,,,
26949257,Via Genova,secondary,False,True,115.464,"LINESTRING (8.2145457 44.0496211, 8.2139639 44.0500437, 8.2135242 44.0503554)",,,,,,
153756591,Viale Liguria,residential,False,False,68.635,"LINESTRING (8.2145457 44.0496211, 8.214767 44.0497924, 8.2150908 44.0500972)",,,,,,
153418110,,secondary,True,False,6.2540000000000004,"LINESTRING (8.2148947 44.0483807, 8.2148886 44.0483673, 8.2148895 44.0483533, 8.214897 44.0483403, 8.2149103 44.04833)",roundabout,,,,,
287038333,,unclassified,True,False,77.138,"LINESTRING (8.2148947 44.0483807, 8.2147708 44.048327, 8.2146868 44.0482143, 8.2146492 44.0481638, 8.2144327 44.0478796, 8.2143835 44.0478072)",,,,,,
442197279,,residential,True,False,60.419,"LINESTRING (8.214894 44.0470383, 8.2151178 44.0475573)",,,,,,
153418128,Lungocenta Croce Bianca,residential,True,False,134.258,"LINESTRING (8.214894 44.0470383, 8.2148982 44.0469777, 8.2149837 44.0469079, 8.2151706 44.0468097, 8.2156733 44.0465508, 8.2161758 44.0462946)",,,,,,
153756614,Via degli Orti,residential,True,False,123.477,"LINESTRING (8.2177947 44.0461587, 8.2180395 44.046087, 8.2184574 44.045984, 8.2192679 44.0458288)",,,,,,
154575499,Via degli Orti,residential,False,True,79.799,"LINESTRING (8.2177947 44.0461587, 8.2173634 44.0463234, 8.2172324 44.0463722, 8.2169594 44.0464824, 8.2169159 44.0464992)",,,,,,
153756615,Via Fiume,residential,False,False,42.141000000000005,"LINESTRING (8.216435 44.0466947, 8.2162513 44.0463812, 8.2162301 44.0463455)",,,,,,
153756615,Via Fiume,residential,False,True,59.692,"LINESTRING (8.216435 44.0466947, 8.2164833 44.046787, 8.2166711 44.0471446, 8.2166989 44.0471969)",,,,,,
154575499,Via degli Orti,residential,False,False,44.175000000000004,"LINESTRING (8.216435 44.0466947, 8.2165061 44.0466704, 8.2169159 44.0464992)",,,,,,
154575499,Via degli Orti,residential,False,True,76.643,"LINESTRING (8.216435 44.0466947, 8.2163532 44.0467234, 8.2157806 44.0469152, 8.2155856 44.047011)",,,,,,
154575499,Via degli Orti,residential,False,False,76.643,"LINESTRING (8.2155856 44.047011, 8.2157806 44.0469152, 8.2163532 44.0467234, 8.216435 44.0466947)",,,,,,
225240639,Via degli Orti,residential,True,False,27.554,"LINESTRING (8.2155856 44.047011, 8.2154714 44.046863, 8.2154184 44.0467943)",,,,,,
153418077,Piazza del Popolo,tertiary,False,False,5.382,"LINESTRING (8.2151178 44.0475573, 8.2150542 44.0475732)",,,,,,
21261569,Piazza del Popolo,unclassified,True,False,79.636,"LINESTRING (8.2151178 44.0475573, 8.2151436 44.047616, 8.2154099 44.0481655, 8.2154432 44.0482342)",,,,,,
153418092,Via Trieste,tertiary,True,False,112.583,"LINESTRING (8.2186333 44.046746, 8.2181596 44.0468472, 8.2179947 44.0468873, 8.2172915 44.0470538)",,,,,,
154575489,Via don Isola,residential,True,False,71.973,"LINESTRING (8.2186333 44.046746, 8.2186673 44.0468236, 8.218853 44.0472912, 8.2188842 44.0473676)",,,,,,
35074053,Via Fiume,residential,False,True,78.881,"LINESTRING (8.2166989 44.0471969, 8.2167234 44.0472555, 8.2170054 44.0478712)",,,,,,
153418092,Via Trieste,tertiary,True,False,132.571,"LINESTRING (8.2166989 44.0471969, 8.2166188 44.047216, 8.2151838 44.0475437, 8.2151178 44.0475573)",,,,,,
153756615,Via Fiume,residential,False,False,59.69200000000001,"LINESTRING (8.2166989 44.0471969, 8.2166711 44.0471446, 8.2164833 44.046787, 8.216435 44.0466947)",,,,,,
154011295,,unclassified,True,False,25.807,"LINESTRING (8.207971 44.0511659, 8.2080545 44.0513188, 8.2080858 44.0513828)",,,,,,
154011304,Lungocenta Dante Alighieri,unclassified,True,False,314.736,"LINESTRING (8.207971 44.0511659, 8.2095391 44.0498616, 8.2103023 44.0491726, 8.2104772 44.0490001, 8.2104876 44.04899)",,,,,,
216628862,Viale Otto Marzo,unclassified,False,True,135.227,"LINESTRING (8.218451 44.0531278, 8.2174026 44.0533583, 8.2172429 44.0533885, 8.2168265 44.0534674)",,,,,,
227293153,Via Mario Pagliari,residential,False,True,110.984,"LINESTRING (8.218451 44.0531278, 8.2183939 44.0529959, 8.2182232 44.0526017, 8.2181812 44.0525049, 8.2181728 44.0524854, 8.2181522 44.0524438, 8.2180331 44.052176)",,,,,,
216628862,Viale Otto Marzo,unclassified,False,False,113.028,"LINESTRING (8.2151017 44.0537447, 8.2155679 44.0536815, 8.216347 44.0535504, 8.2164829 44.0535269)",,,,,,
850755170,,secondary,False,True,24.966,"LINESTRING (8.2081159 44.0448538, 8.2078101 44.0448996)",,SP6,,,,
28431688,,primary_link,True,False,26.383000000000003,"LINESTRING (8.2081159 44.0448538, 8.2080343 44.0449197, 8.2079407 44.0450527)",,,,,,
238008268,,primary_link,True,False,18.011,"LINESTRING (8.2079212 44.0452078, 8.2078284 44.0450602)",,,,,,
28431707,,primary_link,False,False,51.190000000000005,"LINESTRING (8.2079212 44.0452078, 8.2079178 44.0453098, 8.2078739 44.0454027, 8.207779 44.0454804, 8.2076578 44.0455264, 8.207577 44.0455316)",,,,,,
28431702,,primary_link,True,False,54.28,"LINESTRING (8.207577 44.0455316, 8.2073966 44.0455532, 8.2072853 44.0455783, 8.2071527 44.0456565, 8.2070261 44.0457752)",,,,,,
28431707,,primary_link,False,True,51.19,"LINESTRING (8.207577 44.0455316, 8.2076578 44.0455264, 8.207779 44.0454804, 8.2078739 44.0454027, 8.2079178 44.0453098, 8.2079212 44.0452078)",,,,,,
38692415,,primary,False,False,20.911,"LINESTRING (8.2069997 44.0459623, 8.2070261 44.0457752)",,SS1,2,,,
"[146702529, 328300965, 328300966, 432243464, 432243465, 432243466, 209893023, 38692414, 38692415]",,primary,False,True,812.729,"LINESTRING (8.2069997 44.0459623, 8.2069724 44.0461578, 8.2068669 44.0469055, 8.2068434 44.0470899, 8.2067138 44.0480334, 8.206687 44.0482422, 8.2066814 44.0486712, 8.2067113 44.0489944, 8.2067646 44.0492896, 8.2068535 44.0495901, 8.2069194 44.0497794, 8.2070365 44.0500916, 8.207656 44.051757, 8.2077865 44.0520569, 8.2079177 44.052337, 8.2080686 44.0526236, 8.2083175 44.0530923)",,SS1,2,"['viaduct', 'yes']",70,
38692415,,primary,False,True,71.429,"LINESTRING (8.2071105 44.0451357, 8.2070261 44.0457752)",,SS1,2,,,
238008271,,primary_link,True,False,64.55199999999999,"LINESTRING (8.2071105 44.0451357, 8.207176 44.0453525, 8.2072231 44.0454116, 8.2073053 44.0454703, 8.2074377 44.0455173, 8.207577 44.0455316)",,,,,,
850755178,,secondary,False,False,19.453,"LINESTRING (8.207574 44.0449421, 8.2078101 44.0448996)",,SP6,,,,
153756615,Via Fiume,residential,False,True,7.132,"LINESTRING (8.2161758 44.0462946, 8.2162301 44.0463455)",,,,,,
153756604,Lungocenta Croce Bianca,residential,True,False,305.862,"LINESTRING (8.2161758 44.0462946, 8.2162875 44.0462405, 8.216967 44.0459086, 8.2170383 44.0458758, 8.2177667 44.0455406, 8.2190921 44.0448402, 8.2193431 44.0447577)",,,,,,
257625470,,tertiary,False,False,99.914,"LINESTRING (8.2105175 44.047754, 8.2115928 44.0472957)",,,,,,
146702547,Via L. E. Viveri,residential,False,False,104.34,"LINESTRING (8.2125973 44.0468151, 8.212574 44.0467759, 8.2124533 44.0465676, 8.2121369 44.0459373)",,,,,,
257625470,,tertiary,False,False,85.385,"LINESTRING (8.2125973 44.0468151, 8.2132915 44.0465252, 8.2135027 44.0464096)",,,,,,
257625470,,tertiary,False,True,97.46100000000001,"LINESTRING (8.2125973 44.0468151, 8.2122709 44.0469474, 8.21219 44.0470043, 8.2121242 44.0470738, 8.2115928 44.0472957)",,,,,,
"[26949248, 154578833, 299749395, 854166205]","['Ponte Viveri', 'Via Piave']",secondary,False,"[False, True]",161.539,"LINESTRING (8.2135027 44.0464096, 8.2135793 44.0464952, 8.2141898 44.0472691, 8.2142548 44.0473515, 8.2145024 44.047672)",,,2,yes,,
154578833,Via Piave,secondary,False,True,75.09199999999998,"LINESTRING (8.2135027 44.0464096, 8.2132799 44.0461545, 8.2131813 44.0459971, 8.2131493 44.0458929, 8.2131175 44.0458009)",,,,,,
257625470,,tertiary,False,True,85.385,"LINESTRING (8.2135027 44.0464096, 8.2132915 44.0465252, 8.2125973 44.0468151)",,,,,,
144110803,Viale Martiri della Libertà,tertiary,True,False,63.494,"LINESTRING (8.2170054 44.0478712, 8.2177504 44.0476729)",,,,,,
35074053,Via Fiume,residential,False,False,78.881,"LINESTRING (8.2170054 44.0478712, 8.2167234 44.0472555, 8.2166989 44.0471969)",,,,,,
144110803,Viale Martiri della Libertà,tertiary,True,False,4.48,"LINESTRING (8.2154432 44.0482342, 8.2154964 44.0482215)",,,,,,
146702546,Via Don Giacomo Lasagna,residential,False,True,145.868,"LINESTRING (8.2163261 44.044858, 8.2161401 44.0450001, 8.2149495 44.0457175)",,,,,,
227296303,Via T. Romagnoli,residential,False,False,208.364,"LINESTRING (8.210747 44.0455232, 8.2115928 44.0472957)",,,,,,
227296304,,residential,False,False,154.04899999999998,"LINESTRING (8.210747 44.0455232, 8.2091219 44.0458866, 8.2088998 44.0459146)",,,,,,
"[227296304, 146702547]",Via L. E. Viveri,residential,False,True,190.379,"LINESTRING (8.210747 44.0455232, 8.2109454 44.045497, 8.2110045 44.0454892, 8.2113632 44.0452968, 8.2117684 44.0451184, 8.2121126 44.0458832, 8.2121369 44.0459373)",,,,,,
146702541,Via Don Giacomo Lasagna,residential,True,False,138.918,"LINESTRING (8.2149495 44.0457175, 8.21362 44.0463594, 8.2135027 44.0464096)",,,,,,
146702546,Via Don Giacomo Lasagna,residential,False,False,145.868,"LINESTRING (8.2149495 44.0457175, 8.2161401 44.0450001, 8.2163261 44.044858)",,,,,,
"[227296304, 146702547]",Via L. E. Viveri,residential,False,False,190.37899999999996,"LINESTRING (8.2121369 44.0459373, 8.2121126 44.0458832, 8.2117684 44.0451184, 8.2113632 44.0452968, 8.2110045 44.0454892, 8.2109454 44.045497, 8.210747 44.0455232)",,,,,,
146702547,Via L. E. Viveri,residential,False,True,104.33999999999999,"LINESTRING (8.2121369 44.0459373, 8.2124533 44.0465676, 8.212574 44.0467759, 8.2125973 44.0468151)",,,,,,
154588033,Via dei Trasvolatori atlantici,residential,True,False,79.829,"LINESTRING (8.2121369 44.0459373, 8.2130326 44.0458129, 8.2131175 44.0458009)",,,,,,
227296303,Via T. Romagnoli,residential,False,True,208.364,"LINESTRING (8.2115928 44.0472957, 8.210747 44.0455232)",,,,,,
257625470,,tertiary,False,True,99.914,"LINESTRING (8.2115928 44.0472957, 8.2105175 44.047754)",,,,,,
257625470,,tertiary,False,False,97.461,"LINESTRING (8.2115928 44.0472957, 8.2121242 44.0470738, 8.21219 44.0470043, 8.2122709 44.0469474, 8.2125973 44.0468151)",,,,,,
144110803,Viale Martiri della Libertà,tertiary,True,False,96.767,"LINESTRING (8.2177504 44.0476729, 8.2188842 44.0473676)",,,,,,
146702563,Via Vittorio Veneto,residential,False,True,74.358,"LINESTRING (8.2177504 44.0476729, 8.218047 44.048257, 8.2180693 44.0483011)",,,,,,
442130471,,residential,False,False,60.7,"LINESTRING (8.2188654 44.0483228, 8.2189193 44.0484842, 8.2190427 44.0488536)",,,,,,
21261090,Via dei Mille,residential,True,False,145.867,"LINESTRING (8.2180693 44.0483011, 8.2163538 44.0487489)",,,,,,
146702563,Via Vittorio Veneto,residential,False,False,74.358,"LINESTRING (8.2180693 44.0483011, 8.218047 44.048257, 8.2177504 44.0476729)",,,,,,
146702563,Via Vittorio Veneto,residential,False,True,20.064,"LINESTRING (8.2180693 44.0483011, 8.2180886 44.0483438, 8.2181522 44.0484714)",,,,,,
146702544,Via Goffredo Mameli,residential,True,False,32.898,"LINESTRING (8.2106852 44.0487725, 8.2107796 44.0490223, 8.2107955 44.0490575)",,,,,,
"[854166208, 153414875, 854166207]",Lungocenta Trento,unclassified,True,False,360.353,"LINESTRING (8.2106852 44.0487725, 8.2110833 44.0486243, 8.2114691 44.0485003, 8.2119779 44.0482828, 8.2122252 44.0481771, 8.2124769 44.0480696, 8.2129009 44.0478765, 8.213962 44.0474075, 8.2140049 44.0474097, 8.2140485 44.0474302, 8.2143134 44.0477182, 8.2143835 44.0478072)",,,,,,
146702563,Via Vittorio Veneto,residential,False,False,66.77,"LINESTRING (8.2183869 44.0490477, 8.2183065 44.0488498, 8.2182064 44.0486044, 8.2181522 44.0484714)",,,,,,
146702564,Via Papa Giovanni Ventitreesimo,residential,False,False,56.682,"LINESTRING (8.2183869 44.0490477, 8.218564 44.0489963, 8.2190427 44.0488536)",,,,,,
146702564,Via Papa Giovanni Ventitreesimo,residential,False,True,49.104,"LINESTRING (8.2183869 44.0490477, 8.2182695 44.0490859, 8.2181711 44.0491188, 8.2178258 44.0492276)",,,,,,
170366998,Piazza Venti Settembre,residential,False,True,80.797,"LINESTRING (8.2183869 44.0490477, 8.2184648 44.0491911, 8.2187639 44.0497219)",,,,,,
146702564,Via Papa Giovanni Ventitreesimo,residential,False,False,53.217999999999996,"LINESTRING (8.2172205 44.049427, 8.2175117 44.0493294, 8.2176587 44.0492802, 8.2178258 44.0492276)",,,,,,
146702570,Via Isonzo,residential,False,True,86.36500000000001,"LINESTRING (8.2172205 44.049427, 8.2174241 44.0496547, 8.2177975 44.0500837)",,,,,,
153756600,Via Papa Giovanni Ventitreesimo,residential,False,False,71.133,"LINESTRING (8.2172205 44.049427, 8.2171217 44.0494754, 8.2168504 44.0495881, 8.2165316 44.0497308, 8.2164595 44.0497582)",,,,,,
153756617,Via Isonzo,residential,False,True,40.089,"LINESTRING (8.2172205 44.049427, 8.2170313 44.0492017, 8.2169482 44.0491248)",,,,,,
154011297,Viale Liguria,residential,False,True,20.517,"LINESTRING (8.2152414 44.0502839, 8.2151175 44.0501223)",,,,,,
154011297,Viale Liguria,residential,False,False,96.609,"LINESTRING (8.2152414 44.0502839, 8.215502 44.0505412, 8.2158932 44.0509357, 8.2159459 44.0509899)",,,,,,
154011316,Via Papa Giovanni Ventitreesimo,residential,True,False,113.552,"LINESTRING (8.2152414 44.0502839, 8.215375 44.0502263, 8.2158048 44.0500407, 8.2164595 44.0497582)",,,,,,
154011316,Via Papa Giovanni Ventitreesimo,residential,True,False,55.314,"LINESTRING (8.2139879 44.0507166, 8.2146327 44.0505358)",,,,,,
26949265,Via Dalmazia,residential,False,True,54.751999999999995,"LINESTRING (8.2193748 44.0509532, 8.218837 44.05114, 8.2187607 44.0511712)",,,,,,
170366999,Via Ugo La Malfa,residential,False,False,145.359,"LINESTRING (8.2193748 44.0509532, 8.2191434 44.0504868, 8.2187639 44.0497219)",,,,,,
153756616,Viale Pontelungo,tertiary,False,False,15.508,"LINESTRING (8.213181 44.0525146, 8.2132109 44.0526524)",,,,,,
153756616,Viale Pontelungo,tertiary,False,True,54.821,"LINESTRING (8.213181 44.0525146, 8.2131681 44.0524118, 8.2131679 44.052022)",,,,,,
154011301,Via del Roggetto,residential,False,True,116.06599999999999,"LINESTRING (8.213181 44.0525146, 8.2130917 44.0525294, 8.2125579 44.0526201, 8.2118646 44.0527454, 8.2117705 44.0527632)",,,,,,
153756603,Via Milano,residential,False,True,65.401,"LINESTRING (8.2117705 44.0527632, 8.211764 44.0527193, 8.2117039 44.052177)",,,,,,
154011301,Via del Roggetto,residential,False,False,116.06599999999999,"LINESTRING (8.2117705 44.0527632, 8.2118646 44.0527454, 8.2125579 44.0526201, 8.2130917 44.0525294, 8.213181 44.0525146)",,,,,,
154011301,Via del Roggetto,residential,False,True,36.78,"LINESTRING (8.2117705 44.0527632, 8.2114153 44.0528244, 8.2113229 44.0528402)",,,,,,
146702542,Via Savona,residential,True,False,134.61,"LINESTRING (8.2148901 44.0530737, 8.214815 44.053087, 8.2132514 44.0533538)",,,,,,
146702561,Via monsignor Angelo Cambiaso,residential,True,False,76.52,"LINESTRING (8.2148901 44.0530737, 8.2149089 44.0531255, 8.2150261 44.0534794, 8.215088 44.0537014, 8.2150939 44.0537173, 8.2151017 44.0537447)",,,,,,
146702571,Via del Roggetto,primary,True,False,62.809,"LINESTRING (8.2083175 44.0530923, 8.2084677 44.0532058, 8.2085614 44.0532583, 8.2086929 44.0532949, 8.2088012 44.0532977, 8.208999 44.0532774)",,,,,,
"[146702529, 328300965, 328300966, 432243464, 432243465, 432243466, 38692415, 38692414, 209893023]",,primary,False,False,812.729,"LINESTRING (8.2083175 44.0530923, 8.2080686 44.0526236, 8.2079177 44.052337, 8.2077865 44.0520569, 8.207656 44.051757, 8.2070365 44.0500916, 8.2069194 44.0497794, 8.2068535 44.0495901, 8.2067646 44.0492896, 8.2067113 44.0489944, 8.2066814 44.0486712, 8.206687 44.0482422, 8.2067138 44.0480334, 8.2068434 44.0470899, 8.2068669 44.0469055, 8.2069724 44.0461578, 8.2069997 44.0459623)",,SS1,2,"['viaduct', 'yes']",70,
209893023,,primary,False,True,76.687,"LINESTRING (8.2083175 44.0530923, 8.2084729 44.053367, 8.2086792 44.0537311)",,SS1,2,,,
154011301,Via del Roggetto,residential,False,False,115.599,"LINESTRING (8.2099232 44.0531025, 8.2101386 44.0530644, 8.2113229 44.0528402)",,,,,,
154011306,Via del Roggetto,primary,False,True,76.396,"LINESTRING (8.2099232 44.0531025, 8.2096558 44.0531598, 8.2091346 44.0532505, 8.208999 44.0532774)",,,,,,
238685133,Via Torino,primary,False,True,104.35600000000001,"LINESTRING (8.2099232 44.0531025, 8.2097812 44.0526629, 8.209651 44.0522358, 8.209636 44.052187)",,,,,,
146702559,Via del Roggetto,primary,True,False,60.8,"LINESTRING (8.208999 44.0532774, 8.208846 44.0533453, 8.2087503 44.0534308, 8.2086869 44.0535668, 8.2086792 44.0537311)",,,,,,
154011306,Via del Roggetto,primary,False,False,76.39599999999999,"LINESTRING (8.208999 44.0532774, 8.2091346 44.0532505, 8.2096558 44.0531598, 8.2099232 44.0531025)",,,,,,
153756616,Viale Pontelungo,tertiary,False,True,78.076,"LINESTRING (8.2132514 44.0533538, 8.2132258 44.052779, 8.2132109 44.0526524)",,,,,,
209893023,,primary,False,False,76.687,"LINESTRING (8.2086792 44.0537311, 8.2084729 44.053367, 8.2083175 44.0530923)",,SS1,2,,,
"[26949248, 154578833, 299749395, 854166205]","['Ponte Viveri', 'Via Piave']",secondary,False,"[False, True]",161.53900000000002,"LINESTRING (8.2145024 44.047672, 8.2142548 44.0473515, 8.2141898 44.0472691, 8.2135793 44.0464952, 8.2135027 44.0464096)",,,2,yes,,
523746495,,secondary,True,False,10.874999999999998,"LINESTRING (8.2145024 44.047672, 8.2145347 44.0476642, 8.2145687 44.0476646, 8.2146006 44.047673, 8.2146268 44.0476886)",roundabout,,,,,
153418108,Piazza del Popolo,secondary,False,True,64.02,"LINESTRING (8.2145998 44.0477993, 8.2146219 44.0478339, 8.2148689 44.0482618, 8.2149103 44.04833)",,,2,,,
299749394,,secondary,True,False,10.783000000000001,"LINESTRING (8.2145998 44.0477993, 8.2145681 44.0478075, 8.2145344 44.0478078, 8.2145024 44.0478, 8.2144758 44.0477851)",roundabout,,,,,
662897892,,secondary,True,False,10.866,"LINESTRING (8.2144529 44.0477556, 8.2144493 44.0477313, 8.2144572 44.0477075, 8.2144756 44.047687, 8.2145024 44.047672)",roundabout,,,,,
153418077,Piazza del Popolo,tertiary,False,True,36.873000000000005,"LINESTRING (8.2146268 44.0476886, 8.2146708 44.0476599, 8.214855 44.047618, 8.2149665 44.0475938, 8.2150542 44.0475732)",,,,,,
662897893,,secondary,True,False,14.216,"LINESTRING (8.2146268 44.0476886, 8.2146449 44.0477106, 8.2146513 44.0477357, 8.2146452 44.0477609, 8.2146273 44.047783, 8.2145998 44.0477993)",roundabout,,,,,
153418110,,secondary,True,False,7.475999999999999,"LINESTRING (8.2149756 44.0483946, 8.2149596 44.0484002, 8.2149419 44.0484018, 8.214923 44.0483989, 8.2149066 44.0483916, 8.2148947 44.0483807)",roundabout,,,,,
153418166,Via Genova,secondary,False,True,80.061,"LINESTRING (8.2149756 44.0483946, 8.2150118 44.0484486, 8.2152876 44.0490782)",,,,,,
287038312,Via Roma,residential,True,False,7.775,"LINESTRING (8.2143835 44.0478072, 8.2144758 44.0477851)",,,,,,
437901429,Lungocenta Trento,unclassified,True,False,7.98,"LINESTRING (8.2143835 44.0478072, 8.2144529 44.0477556)",,,,,,
153418110,,secondary,True,False,5.882,"LINESTRING (8.2149955 44.0483474, 8.2149992 44.0483604, 8.2149969 44.0483735, 8.2149887 44.0483853, 8.2149756 44.0483946)",roundabout,,,,,
153419585,Piazza del Popolo,tertiary,True,False,38.139,"LINESTRING (8.2149955 44.0483474, 8.2150694 44.0483141, 8.215373 44.0482492, 8.2154432 44.0482342)",,,,,,
21261090,Via dei Mille,residential,True,False,14.009,"LINESTRING (8.2158221 44.0488827, 8.2156605 44.0489315)",,,,,,
144110803,Viale Martiri della Libertà,tertiary,True,False,43.046,"LINESTRING (8.2154964 44.0482215, 8.2160087 44.048102)",,,,,,
153419586,Via Milite Ignoto,unclassified,True,False,77.994,"LINESTRING (8.2154964 44.0482215, 8.2158221 44.0488827)",,,,,,
153756600,Via Papa Giovanni Ventitreesimo,residential,False,True,71.133,"LINESTRING (8.2164595 44.0497582, 8.2165316 44.0497308, 8.2168504 44.0495881, 8.2171217 44.0494754, 8.2172205 44.049427)",,,,,,
153756611,Via Giuseppe Mazzini,residential,False,False,88.91499999999999,"LINESTRING (8.2164595 44.0497582, 8.2164967 44.0498195, 8.216614 44.049966, 8.2166488 44.0500046, 8.216732 44.0500971, 8.2169608 44.0503959, 8.217011 44.0504518)",,,,,,
153756611,Via Giuseppe Mazzini,residential,False,True,23.177,"LINESTRING (8.2164595 44.0497582, 8.2164189 44.0496904, 8.216348 44.0495658)",,,,,,
146702563,Via Vittorio Veneto,residential,False,False,20.064,"LINESTRING (8.2181522 44.0484714, 8.2180886 44.0483438, 8.2180693 44.0483011)",,,,,,
146702563,Via Vittorio Veneto,residential,False,True,66.77000000000001,"LINESTRING (8.2181522 44.0484714, 8.2182064 44.0486044, 8.2183065 44.0488498, 8.2183869 44.0490477)",,,,,,
154575495,Via vecchia di Morella,residential,True,False,59.394000000000005,"LINESTRING (8.2181522 44.0484714, 8.2184013 44.0484089, 8.2188654 44.0483228)",,,,,,
153756617,Via Isonzo,residential,False,False,40.089,"LINESTRING (8.2169482 44.0491248, 8.2170313 44.0492017, 8.2172205 44.049427)",,,,,,
216628861,Via vecchia di Morella,residential,True,False,120.92800000000001,"LINESTRING (8.2169482 44.0491248, 8.2176963 44.0486814, 8.2180242 44.0485144, 8.2180886 44.0484893, 8.2181522 44.0484714)",,,,,,
21261090,Via dei Mille,residential,True,False,33.975,"LINESTRING (8.2156605 44.0489315, 8.2152876 44.0490782)",,,,,,
153756588,Via Giuseppe Mazzini,residential,True,False,79.402,"LINESTRING (8.2156605 44.0489315, 8.2157068 44.0489688, 8.2162054 44.0493579, 8.2162926 44.0494776)",,,,,,
437908267,Via Fratelli Viziano,secondary,True,False,10.01,"LINESTRING (8.2128404 44.0506036, 8.2129572 44.0505711)",,,,,,
153756583,Via Fratelli Viziano,secondary,False,True,48.647,"LINESTRING (8.2128404 44.0506036, 8.2127815 44.0506045, 8.2127014 44.0506142, 8.2126194 44.0506251, 8.2123179 44.050685, 8.2122482 44.050699)",,,,,,
437908269,Via Genova,secondary,True,False,16.436,"LINESTRING (8.2132755 44.0505186, 8.2131366 44.0506276)",,,,,,
26949257,Via Genova,secondary,False,False,26.941000000000003,"LINESTRING (8.2132755 44.0505186, 8.2134222 44.0504297, 8.2135242 44.0503554)",,,,,,
