osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction
185315734,2,Via Achille Grandi,tertiary,False,True,55.489,"LINESTRING (10.9289331 44.7394632, 10.9288665 44.7394895, 10.9283135 44.7396984)",,,
"[1244638241, 1244638242]",,Via Achille Grandi,tertiary,True,False,32.04,"LINESTRING (10.9289331 44.7394632, 10.9290361 44.7393958, 10.9290951 44.7393415, 10.9291354 44.7392824, 10.929156 44.73923)",,,
186301516,2,Via Alessandro Manzoni,residential,False,False,127.835,"LINESTRING (10.9261838 44.7399658, 10.9265244 44.7410897)",,,
185315734,2,Via Achille Grandi,tertiary,False,False,51.068,"LINESTRING (10.9261838 44.7399658, 10.92668 44.7399276, 10.9268266 44.7399163)",,,
185315734,2,Via Achille Grandi,tertiary,False,True,62.648999999999994,"LINESTRING (10.9261838 44.7399658, 10.9260549 44.7399669, 10.925967 44.7399592, 10.9258966 44.7399502, 10.9258068 44.7399354, 10.9254101 44.7398564)",,,
1031329183,,Via Papa Giovanni XXIII,residential,False,False,58.478,"LINESTRING (10.9259212 44.7382886, 10.9266064 44.7380894)",,,
50664201,,Via Papa Giovanni XXIII,residential,False,True,91.17699999999999,"LINESTRING (10.9259212 44.7382886, 10.9258207 44.7383128, 10.9253103 44.7384358, 10.9252753 44.7383626, 10.9248961 44.738454)",,,
186301539,2,Via venticinque Aprile,residential,False,False,106.917,"LINESTRING (10.9259212 44.7382886, 10.9258213 44.7381147, 10.9257224 44.7379426, 10.9254096 44.7373984)",,,
186301539,2,Via venticinque Aprile,residential,False,True,194.721,"LINESTRING (10.9259212 44.7382886, 10.9263589 44.7390451, 10.9266872 44.7396023, 10.9268266 44.7399163)",,,
667034746,,,residential,True,False,7.31,"LINESTRING (10.921863 44.7340313, 10.9219359 44.7340718)",,,
97329857,2,Via Giacomo Matteotti,residential,False,False,57.008,"LINESTRING (10.9231891 44.7381508, 10.9234732 44.7386221)",,,
97329857,2,Via Giacomo Matteotti,residential,False,True,149.67,"LINESTRING (10.9231891 44.7381508, 10.9224349 44.736916)",,,
1219961597,2,Via Guglielmo Marconi,residential,False,True,68.568,"LINESTRING (10.9231891 44.7381508, 10.9223913 44.7383939)",,,
1219961598,2,Via Guglielmo Marconi,residential,False,False,51.259,"LINESTRING (10.9231891 44.7381508, 10.923765 44.7379383)",,,
393529781,,Via Guglielmo Marconi,residential,False,True,34.403,"LINESTRING (10.9300649 44.7359425, 10.9296621 44.7360602)",,,
95389636,2,Via Roma,unclassified,False,False,124.08500000000001,"LINESTRING (10.9225279 44.7343243, 10.9227019 44.7346132, 10.9231226 44.7353571)",,,
95389636,2,Via Roma,unclassified,False,True,28.158,"LINESTRING (10.9225279 44.7343243, 10.9224814 44.7342817, 10.9223944 44.7342313, 10.9223195 44.7342058, 10.9222373 44.7341897)",,,
97329844,,Via due Giugno,residential,False,False,84.974,"LINESTRING (10.9225279 44.7343243, 10.9226218 44.7343135, 10.9234934 44.7342134, 10.9235891 44.7341994)",,,
186336751,,Via Vincenzo Bellini,residential,False,False,74.213,"LINESTRING (10.9188533 44.7346242, 10.9192607 44.7352256)",,,
95389633,,Via Niccolò Paganini,residential,False,True,154.755,"LINESTRING (10.9188533 44.7346242, 10.9200709 44.7341628, 10.9205823 44.7339697)",,,
95389636,2,Via Roma,unclassified,False,False,11.169,"LINESTRING (10.9192607 44.7352256, 10.9193876 44.7351813)",,,
186336751,,Via Vincenzo Bellini,residential,False,True,74.213,"LINESTRING (10.9192607 44.7352256, 10.9188533 44.7346242)",,,
95389636,2,Via Roma,unclassified,False,True,71.453,"LINESTRING (10.9238 44.7365424, 10.9234765 44.7359423)",,,
436564897,,Via Ludovico Antonio Muratori,residential,False,True,58.357,"LINESTRING (10.9238 44.7365424, 10.9231106 44.7367311)",,,
555930890,2,Via Roma,residential,False,False,139.929,"LINESTRING (10.9238 44.7365424, 10.9244576 44.7377109)",,,
436564897,,Via Ludovico Antonio Muratori,residential,False,False,82.78999999999999,"LINESTRING (10.9238 44.7365424, 10.9238947 44.7365338, 10.9247828 44.7362889)",,,
95389636,2,Via Roma,unclassified,False,True,19.188,"LINESTRING (10.9220071 44.7342302, 10.9217915 44.7343097)",,,
95389636,2,Via Roma,unclassified,False,False,18.986,"LINESTRING (10.9220071 44.7342302, 10.9220745 44.7342092, 10.922139 44.7341932, 10.9222373 44.7341897)",,,
667034745,1,Via Stradello Morello,residential,True,False,17.45,"LINESTRING (10.9220071 44.7342302, 10.9219488 44.7341863, 10.9219085 44.7341554, 10.9218698 44.7341084)",,,
185315734,2,Via Achille Grandi,tertiary,False,False,39.31,"LINESTRING (10.9275726 44.739853, 10.9277614 44.7398373, 10.9278969 44.7398183, 10.9280573 44.7397794)",,,
185315734,2,Via Achille Grandi,tertiary,False,True,59.34,"LINESTRING (10.9275726 44.739853, 10.927032 44.739898, 10.9268266 44.7399163)",,,
97329728,2,Via Alessandro Tassoni,residential,False,True,66.465,"LINESTRING (10.9275411 44.7411899, 10.9278673 44.7417409)",,,
97329796,2,Via Ugo Foscolo,residential,False,False,102.956,"LINESTRING (10.9275411 44.7411899, 10.9287448 44.7408345)",,,
97329796,2,Via Ugo Foscolo,residential,False,True,133.418,"LINESTRING (10.9275411 44.7411899, 10.9259811 44.7416502)",,,
97329728,2,Via Alessandro Tassoni,residential,False,False,152.452,"LINESTRING (10.9275411 44.7411899, 10.9272324 44.7406532, 10.9268266 44.7399163)",,,
97329857,2,Via Giacomo Matteotti,residential,False,False,149.67,"LINESTRING (10.9224349 44.736916, 10.9231891 44.7381508)",,,
97329857,2,Via Giacomo Matteotti,residential,False,True,142.154,"LINESTRING (10.9224349 44.736916, 10.9217482 44.7357343)",,,
436564897,,Via Ludovico Antonio Muratori,residential,False,False,57.195,"LINESTRING (10.9224349 44.736916, 10.9231106 44.7367311)",,,
97329796,2,Via Ugo Foscolo,residential,False,False,63.376,"LINESTRING (10.9252398 44.7418684, 10.9259811 44.7416502)",,,
185315756,2,Via Palazzina,residential,False,False,61.161,"LINESTRING (10.9252398 44.7418684, 10.9254676 44.7423941)",,,
185315756,2,Via Palazzina,residential,False,True,162.45199999999997,"LINESTRING (10.9252398 44.7418684, 10.9247881 44.740829, 10.9247634 44.7407561, 10.9247567 44.7406942, 10.92476 44.7404581)",,,
95389633,,Via Niccolò Paganini,residential,False,False,154.755,"LINESTRING (10.9205823 44.7339697, 10.9200709 44.7341628, 10.9188533 44.7346242)",,,
97329844,,Via due Giugno,residential,False,True,58.465,"LINESTRING (10.9243266 44.7341549, 10.9235891 44.7341994)",,,
186336771,,Via dei Caduti,residential,False,False,34.582,"LINESTRING (10.9243266 44.7341549, 10.9244558 44.7343451, 10.9245597 44.7344123)",,,
97329879,,Via Roma,residential,False,True,45.353,"LINESTRING (10.9202322 44.7355742, 10.9197178 44.7357554)",,,
97329881,2,Via Fratelli Bandiera,residential,False,False,51.152,"LINESTRING (10.9205192 44.737615, 10.9211224 44.7374476)",,,
97329881,2,Via Fratelli Bandiera,residential,False,True,49.847,"LINESTRING (10.9205192 44.737615, 10.9199386 44.7377907)",,,
326801533,2,Via Nino Bixio,residential,False,False,148.924,"LINESTRING (10.9205192 44.737615, 10.9197696 44.7363861)",,,
326801533,2,Via Nino Bixio,residential,False,True,53.682,"LINESTRING (10.9205192 44.737615, 10.9206933 44.7379015, 10.9204748 44.7379726)",,,
186301523,2,Via Francesco Petrarca,residential,False,True,67.411,"LINESTRING (10.9263053 44.742211, 10.9259811 44.7416502)",,,
97329916,,Via Galileo Galilei,residential,False,True,52.547,"LINESTRING (10.9296621 44.7360602, 10.9299019 44.736501)",,,
393529781,,Via Guglielmo Marconi,residential,False,False,34.403,"LINESTRING (10.9296621 44.7360602, 10.9300649 44.7359425)",,,
393529781,,Via Guglielmo Marconi,residential,False,True,71.425,"LINESTRING (10.9296621 44.7360602, 10.9295442 44.7360946, 10.9289769 44.7362603, 10.9288258 44.7363045)",,,
97329773,2,Via della Pace,residential,False,False,50.813,"LINESTRING (10.9203533 44.736194, 10.9197696 44.7363861)",,,
97329773,2,Via della Pace,residential,False,True,51.368,"LINESTRING (10.9203533 44.736194, 10.9209418 44.7359974)",,,
97329843,2,Via Cavour,residential,False,True,152.056,"LINESTRING (10.9203533 44.736194, 10.9211224 44.7374476)",,,
97329778,,Via Ciro Menotti,residential,False,False,110.911,"LINESTRING (10.9211734 44.7398504, 10.9206196 44.7389338)",,,
186301514,2,Via Achille Grandi,tertiary,False,True,74.313,"LINESTRING (10.9211734 44.7398504, 10.9202445 44.7399567)",,,
186301514,2,Via Achille Grandi,tertiary,False,False,157.125,"LINESTRING (10.9211734 44.7398504, 10.922279 44.7397239, 10.923138 44.7396282)",,,
97329711,,Via Roma,residential,False,False,42.317,"LINESTRING (10.9197178 44.7357554, 10.9192362 44.7359221)",,,
97329879,,Via Roma,residential,False,False,45.353,"LINESTRING (10.9197178 44.7357554, 10.9202322 44.7355742)",,,
97329879,,Via Roma,residential,False,True,68.96,"LINESTRING (10.9197178 44.7357554, 10.9193876 44.7351813)",,,
186301539,2,Via venticinque Aprile,residential,False,False,74.591,"LINESTRING (10.9247828 44.7362889, 10.9244189 44.7356699)",,,
186301539,2,Via venticinque Aprile,residential,False,True,132.934,"LINESTRING (10.9247828 44.7362889, 10.9254096 44.7373984)",,,
436564897,,Via Ludovico Antonio Muratori,residential,False,False,58.931,"LINESTRING (10.9247828 44.7362889, 10.9254659 44.7360758)",,,
436564897,,Via Ludovico Antonio Muratori,residential,False,True,82.78999999999999,"LINESTRING (10.9247828 44.7362889, 10.9238947 44.7365338, 10.9238 44.7365424)",,,
97329773,2,Via della Pace,residential,False,True,49.966,"LINESTRING (10.9191955 44.7365748, 10.9197696 44.7363861)",,,
97329778,,Via Ciro Menotti,residential,False,True,147.393,"LINESTRING (10.9191955 44.7365748, 10.9199386 44.7377907)",,,
97329881,2,Via Fratelli Bandiera,residential,False,False,83.247,"LINESTRING (10.9189729 44.7380906, 10.9199386 44.7377907)",,,
960099947,2,Via Primo Maggio,tertiary,False,False,77.163,"LINESTRING (10.9189729 44.7380906, 10.919365 44.7387262)",,,
97329728,2,Via Alessandro Tassoni,residential,False,True,152.452,"LINESTRING (10.9268266 44.7399163, 10.9272324 44.7406532, 10.9275411 44.7411899)",,,
185315734,2,Via Achille Grandi,tertiary,False,False,59.34,"LINESTRING (10.9268266 44.7399163, 10.927032 44.739898, 10.9275726 44.739853)",,,
185315734,2,Via Achille Grandi,tertiary,False,True,51.068,"LINESTRING (10.9268266 44.7399163, 10.92668 44.7399276, 10.9261838 44.7399658)",,,
186301539,2,Via venticinque Aprile,residential,False,False,194.721,"LINESTRING (10.9268266 44.7399163, 10.9266872 44.7396023, 10.9263589 44.7390451, 10.9259212 44.7382886)",,,
97329773,2,Via della Pace,residential,False,False,49.966,"LINESTRING (10.9197696 44.7363861, 10.9191955 44.7365748)",,,
97329773,2,Via della Pace,residential,False,True,50.813,"LINESTRING (10.9197696 44.7363861, 10.9203533 44.736194)",,,
326801533,2,Via Nino Bixio,residential,False,True,148.924,"LINESTRING (10.9197696 44.7363861, 10.9205192 44.737615)",,,
97329856,2,Via Giuseppe Mazzini,residential,False,True,92.631,"LINESTRING (10.923138 44.7396282, 10.9230797 44.7395316, 10.9230071 44.7394115, 10.9227246 44.7389442, 10.9226754 44.7388627)",,,
186301514,2,Via Achille Grandi,tertiary,False,False,16.979,"LINESTRING (10.923138 44.7396282, 10.9233097 44.7396057, 10.9233494 44.7396005)",,,
186301514,2,Via Achille Grandi,tertiary,False,True,157.125,"LINESTRING (10.923138 44.7396282, 10.922279 44.7397239, 10.9211734 44.7398504)",,,
97329925,2,Via Elsa Morante,residential,False,True,82.872,"LINESTRING (10.9254676 44.7423941, 10.924482 44.7426498)",,,
185315756,2,Via Palazzina,residential,False,True,61.161,"LINESTRING (10.9254676 44.7423941, 10.9252398 44.7418684)",,,
97329695,,Via Guglielmo Marconi,residential,False,False,32.966,"LINESTRING (10.9211796 44.7387632, 10.9210152 44.7384907)",,,
1219961597,2,Via Guglielmo Marconi,residential,False,True,48.128,"LINESTRING (10.9211796 44.7387632, 10.9206196 44.7389338)",,,
1219961597,2,Via Guglielmo Marconi,residential,False,False,54.266000000000005,"LINESTRING (10.9211796 44.7387632, 10.9215861 44.7386393, 10.921811 44.7385708)",,,
555936317,,Via Rimembranze,residential,False,False,143.843,"LINESTRING (10.923765 44.7379383, 10.9231106 44.7367311)",,,
1219961598,2,Via Guglielmo Marconi,residential,False,True,51.259,"LINESTRING (10.923765 44.7379383, 10.9231891 44.7381508)",,,
1221176881,,Via Guglielmo Marconi,residential,False,False,60.267,"LINESTRING (10.923765 44.7379383, 10.9244576 44.7377109)",,,
97329844,,Via due Giugno,residential,False,False,58.465,"LINESTRING (10.9235891 44.7341994, 10.9243266 44.7341549)",,,
186301539,2,Via venticinque Aprile,residential,False,True,105.751,"LINESTRING (10.9235891 44.7341994, 10.9240832 44.7350833)",,,
97329844,,Via due Giugno,residential,False,True,84.974,"LINESTRING (10.9235891 44.7341994, 10.9234934 44.7342134, 10.9226218 44.7343135, 10.9225279 44.7343243)",,,
97329811,2,Via Palazzina,residential,False,False,80.36,"LINESTRING (10.9248525 44.7397384, 10.92476 44.7404581)",,,
185315734,2,Via Achille Grandi,tertiary,False,False,45.955,"LINESTRING (10.9248525 44.7397384, 10.9253507 44.7398446, 10.9254101 44.7398564)",,,
678259265,2,Via Achille Grandi,tertiary,False,True,69.062,"LINESTRING (10.9248525 44.7397384, 10.9244086 44.739641, 10.9241812 44.7395856, 10.924021 44.7395465)",,,
97329843,2,Via Cavour,residential,False,False,136.223,"LINESTRING (10.921811 44.7385708, 10.9211224 44.7374476)",,,
1219961597,2,Via Guglielmo Marconi,residential,False,False,49.877,"LINESTRING (10.921811 44.7385708, 10.9223913 44.7383939)",,,
1219961597,2,Via Guglielmo Marconi,residential,False,True,54.266000000000005,"LINESTRING (10.921811 44.7385708, 10.9215861 44.7386393, 10.9211796 44.7387632)",,,
186336771,,Via dei Caduti,residential,False,True,34.582,"LINESTRING (10.9245597 44.7344123, 10.9244558 44.7343451, 10.9243266 44.7341549)",,,
186336772,2,Via dei Caduti,residential,False,False,55.292,"LINESTRING (10.9245597 44.7344123, 10.9245942 44.7345004, 10.9248049 44.7348776)",,,
97329737,2,Via Niccolò Macchiavelli,residential,False,True,102.73,"LINESTRING (10.9290679 44.7413855, 10.9278673 44.7417409)",,,
97329911,2,Via Dante Alighieri,residential,False,True,66.37,"LINESTRING (10.9290679 44.7413855, 10.9287448 44.7408345)",,,
97329911,2,Via Dante Alighieri,residential,False,False,59.91,"LINESTRING (10.9290679 44.7413855, 10.9292386 44.7413389, 10.929305 44.7414617, 10.929445 44.7417206)",,,
1064546509,,Via Giosuè Carducci,residential,False,True,36.412,"LINESTRING (10.924373 44.7419055, 10.9242253 44.7415953)",,,
97329796,2,Via Ugo Foscolo,residential,False,False,133.418,"LINESTRING (10.9259811 44.7416502, 10.9275411 44.7411899)",,,
97329796,2,Via Ugo Foscolo,residential,False,True,63.376,"LINESTRING (10.9259811 44.7416502, 10.9252398 44.7418684)",,,
