osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,junction
58978154,2,Via Giuseppe Garibaldi,unclassified,50,False,False,120.744,"LINESTRING (9.1020701 45.327927, 9.1019625 45.3282236, 9.1016818 45.328978)",,,
"[420073528, 420073529, 420073530]",2,Via dei Mille,residential,50,False,True,23.483,"LINESTRING (9.1020701 45.327927, 9.101981 45.3279104, 9.1018433 45.3278848, 9.1017797 45.327873)",yes,,
267278064,,Via Martiri d'Ungheria,residential,30,False,True,61.08,"LINESTRING (9.0979347 45.3335912, 9.0980398 45.333607, 9.0980695 45.3336114, 9.0986975 45.3337103)",,,
1060026975,,Via Filippo Turati,tertiary,50,False,True,171.298,"LINESTRING (9.0979347 45.3335912, 9.0979956 45.3334802, 9.0980155 45.3331329, 9.0980275 45.3329227, 9.0980513 45.3328463, 9.0980893 45.3327808, 9.0981724 45.332727, 9.0982342 45.3326916, 9.0983282 45.3326377, 9.0987791 45.3323914, 9.0988208 45.332358, 9.0988555 45.3323166)",,,
"[39862757, 1060192093]",,Via Filippo Turati,tertiary,50,False,False,228.56900000000002,"LINESTRING (9.0979347 45.3335912, 9.0978358 45.3336667, 9.097529 45.3339185, 9.0973348 45.3341421, 9.0964232 45.3352077, 9.0963382 45.3353071)",,,
58978163,2,Strada provinciale ex SS 35 dei Giovi,primary,50,False,False,25.831,"LINESTRING (9.1044422 45.3338686, 9.1046013 45.3339711, 9.1046935 45.334019)",,SPexSS35sud,
420072647,2,Strada provinciale ex SS 35 dei Giovi,primary,50,False,True,38.216,"LINESTRING (9.1044422 45.3338686, 9.1043424 45.333751, 9.1042592 45.3336341, 9.1042321 45.3335605)",,SPexSS35sud,
420072651,1,Via Giacomo Matteotti,tertiary,50,True,False,46.685,"LINESTRING (9.1044422 45.3338686, 9.104247 45.3337638, 9.1039808 45.3336023)",,,
58978137,2,Strada provinciale ex SS 35 dei Giovi,primary,50,False,True,116.476,"LINESTRING (9.105651 45.3348195, 9.1055326 45.3346987, 9.1049834 45.3342262, 9.1046935 45.334019)",,SPexSS35sud,
441623038,2,Strada Provinciale exSS35 dei Giovi,primary,50,True,False,96.175,"LINESTRING (9.1063279 45.3355408, 9.1060952 45.3353243, 9.105651 45.3348195)",,,
"[27132736, 1112496846]",2,,primary,50,False,False,31.847,"LINESTRING (9.1055829 45.3359014, 9.105316 45.3359779, 9.1052034 45.3360054)",yes,SP30,
27132737,2,,primary,50,True,False,67.493,"LINESTRING (9.1055829 45.3359014, 9.1059665 45.3357379, 9.1062143 45.3356218, 9.10631 45.3355744)",,SP30,
27132738,2,,primary,50,False,False,125.16,"LINESTRING (9.1052034 45.3360054, 9.1049461 45.3360758, 9.1037226 45.3364336)",,SP30,
"[27132736, 1112496846]",2,,primary,50,False,True,31.847,"LINESTRING (9.1052034 45.3360054, 9.105316 45.3359779, 9.1055829 45.3359014)",yes,SP30,
58978137,2,Strada provinciale ex SS 35 dei Giovi,primary,50,False,False,116.476,"LINESTRING (9.1046935 45.334019, 9.1049834 45.3342262, 9.1055326 45.3346987, 9.105651 45.3348195)",,SPexSS35sud,
58978163,2,Strada provinciale ex SS 35 dei Giovi,primary,50,False,True,25.831,"LINESTRING (9.1046935 45.334019, 9.1046013 45.3339711, 9.1044422 45.3338686)",,SPexSS35sud,
1059543264,1,Via Giacomo Matteotti,tertiary,50,True,False,17.143,"LINESTRING (9.1038124 45.3335024, 9.1036629 45.3333896)",,,
1059543265,,Via Don Giovanni Minzoni,residential,50,False,True,5.193,"LINESTRING (9.1038124 45.3335024, 9.1038518 45.3334648)",,,
"[1060192082, 37919267]",,Via Don Giovanni Minzoni,residential,50,False,False,51.826,"LINESTRING (9.1038124 45.3335024, 9.1037652 45.3335411, 9.1033625 45.3338447)",,,
420072652,1,Via Giacomo Matteotti,tertiary,50,True,False,16.969,"LINESTRING (9.1036629 45.3333896, 9.1038518 45.3334648)",,,
36857562,2,Via Giacomo Matteotti,tertiary,50,False,False,59.665,"LINESTRING (9.1036629 45.3333896, 9.1032158 45.3330916, 9.1031064 45.3330224)",,,
37919288,1,Via Europa,residential,50,True,False,62.036,"LINESTRING (9.1015011 45.3324856, 9.1017059 45.3321233, 9.1018332 45.3320226, 9.1018671 45.3319993)",,,
550872145,1,Via Giacomo Matteotti,tertiary,50,True,False,79.70100000000001,"LINESTRING (9.1015011 45.3324856, 9.1011156 45.3323991, 9.1005325 45.3322618)",,,
37920523,1,Via Cristoforo Colombo,tertiary,30,True,False,151.736,"LINESTRING (9.0978033 45.3318273, 9.0978377 45.3317704, 9.0978923 45.3317259, 9.0979137 45.3317106, 9.0980246 45.331631, 9.0982165 45.3315008, 9.0985289 45.3312984, 9.0986284 45.3312813, 9.0987167 45.3312959, 9.0991127 45.3313688, 9.099283 45.331349, 9.0993874 45.331317)",,,
"[58978148, 39861693, 58978159]",2,Via Roma,tertiary,50,False,"[False, True]",98.78,"LINESTRING (9.0978033 45.3318273, 9.0979077 45.3318443, 9.0980312 45.331871, 9.0981778 45.331938, 9.0983671 45.332025, 9.098696 45.3321819, 9.0988108 45.3322419, 9.0988414 45.3322664, 9.098856 45.3322921)",yes,,
