osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge,junction,lanes,tunnel,access,ref
"[123771144, 141232097, 123771114]",False,Via Giuseppe Collio,residential,"[False, True]",93.599,"LINESTRING (13.1756476 43.2304422, 13.1757068 43.2302824, 13.175761 43.2300189, 13.1758047 43.2298227, 13.1758417 43.2296134)",,yes,,,,,
118206427,True,Viale Giacomo Matteotti,tertiary,False,12.828,"LINESTRING (13.1808563 43.2295551, 13.1808952 43.2295603, 13.1809284 43.2295761, 13.1809506 43.2296, 13.1809586 43.2296282)",,,roundabout,,,,
118218106,False,Vicolo Madonnetta,living_street,False,28.101,"LINESTRING (13.1779364 43.2279761, 13.1779189 43.2277237)",,,,,,,
734407167,False,Via Lazzarelli,residential,True,14.353,"LINESTRING (13.1779364 43.2279761, 13.1777609 43.2279937)",30,,,1,,,
118218106,False,Vicolo Madonnetta,living_street,True,41.15,"LINESTRING (13.1779364 43.2279761, 13.1779578 43.2282352, 13.1779486 43.2283455)",,,,,,,
734407167,False,Via Lazzarelli,residential,False,31.963,"LINESTRING (13.1779364 43.2279761, 13.178143 43.2279991, 13.1783285 43.2280006)",30,,,1,,,
384500012,False,Via Madonna dei lumi,residential,False,99.632,"LINESTRING (13.1799347 43.2256773, 13.1796345 43.2248084)",,,,,,,
123771162,False,Via Madonna dei lumi,residential,False,71.644,"LINESTRING (13.1799347 43.2256773, 13.1799191 43.2259148, 13.1801349 43.2262897)",,,,,,,
123771162,False,Via Madonna dei lumi,residential,True,342.221,"LINESTRING (13.1799347 43.2256773, 13.1803424 43.2254073, 13.1804279 43.2252765, 13.1804241 43.2250401, 13.180357 43.2248398, 13.1802297 43.224687, 13.1799803 43.2244766, 13.1797479 43.2243481, 13.1795477 43.2242897, 13.1793317 43.224328, 13.1791102 43.2244296, 13.1788403 43.2246063, 13.1786901 43.2249268, 13.1786472 43.2252317)",,,,,,,
732042651,False,Via Pacifico Indivini,residential,False,39.089,"LINESTRING (13.1772483 43.2284252, 13.1771211 43.2280861)",,,,,,,
118212687,False,Via Pacifico Indivini,living_street,True,40.245999999999995,"LINESTRING (13.1772483 43.2284252, 13.1772955 43.228508, 13.1773536 43.2286017, 13.1773834 43.2286446, 13.1774623 43.2287515)",,,,,,,
732042650,True,Via Angelo Massarelli,residential,False,123.613,"LINESTRING (13.1772483 43.2284252, 13.1768858 43.2284972, 13.1765429 43.2285627, 13.1761898 43.2286301, 13.176061 43.2286401, 13.1757602 43.2286474)",,,,,,,
118206431,False,,residential,False,14.777999999999999,"LINESTRING (13.1742688 43.2246757, 13.1743332 43.2247198, 13.1743605 43.2247449, 13.1743871 43.2247758)",,,,,,,
384500018,False,Via Nazario Sauro,residential,True,55.33,"LINESTRING (13.1757602 43.2286474, 13.1758293 43.2286888, 13.1758616 43.2287201, 13.175882 43.2289624, 13.1758819 43.2291129)",,,,,,,
398887205,False,Via Salimbeni,residential,True,301.88399999999996,"LINESTRING (13.1757602 43.2286474, 13.1752027 43.2284117, 13.1750929 43.2283794, 13.1749855 43.2283653, 13.1746244 43.2283665, 13.1745049 43.2283594, 13.1743911 43.2283445, 13.1741569 43.2283066, 13.173852 43.2282586, 13.1736439 43.2282269, 13.1734287 43.228202, 13.1730707 43.228176, 13.1729506 43.2281351, 13.1727898 43.2280851, 13.1722659 43.2279973, 13.1721957 43.2279976)",,,,,,,
732042041,False,Via Cesare Battisti,residential,False,38.632,"LINESTRING (13.1795903 43.2280259, 13.1795962 43.2283733)",,,,,,,
118206445,True,Via Cesare Battisti,residential,False,104.543,"LINESTRING (13.1795903 43.2280259, 13.1795661 43.227321, 13.1794548 43.2273191, 13.1794025 43.2273201, 13.1793166 43.2273132, 13.1792493 43.2272935)",,,,,,,
384500030,False,,residential,False,10.787,"LINESTRING (13.1792493 43.2272935, 13.1791179 43.2272779)",,,,,,,
384500030,False,,residential,True,93.938,"LINESTRING (13.1792493 43.2272935, 13.1793206 43.2272741, 13.1794937 43.2272741, 13.1795862 43.2272692, 13.1796744 43.2272539, 13.1796935 43.2272401, 13.1798303 43.2271061, 13.1799776 43.2269662, 13.1800516 43.2269155, 13.1801568 43.2268635)",,,,,,,
118206427,True,Viale Giacomo Matteotti,tertiary,False,9.479000000000001,"LINESTRING (13.1807644 43.2296007, 13.1807859 43.229577, 13.1808182 43.229561, 13.1808563 43.2295551)",,,roundabout,,,,
118210491,False,,residential,True,28.357000000000003,"LINESTRING (13.1807644 43.2296007, 13.1806713 43.2295823, 13.1804206 43.2296099)",,,,,,,
118213170,False,Via San Francesco,residential,False,24.012,"LINESTRING (13.1739135 43.2266682, 13.1739604 43.2266595, 13.1740095 43.2266554, 13.1740872 43.2266546, 13.1741535 43.2266454, 13.1742043 43.2266335)",,,,,,,
384502695,False,Via Santa Barbara,residential,True,113.35900000000001,"LINESTRING (13.1739135 43.2266682, 13.1738035 43.2266561, 13.1737098 43.2266306, 13.173656 43.2266116, 13.1736115 43.2265776, 13.1735795 43.2265354, 13.1734717 43.2263867, 13.1733411 43.2262124, 13.1733106 43.2261704, 13.1732885 43.2261139, 13.1732831 43.2260571, 13.1733032 43.2259751, 13.1733457 43.2258659)",,,,,,,
398910399,False,,residential,False,12.234,"LINESTRING (13.1739135 43.2266682, 13.1739423 43.2266839, 13.1740553 43.2266996)",,,,,,,
118218095,False,Vicolo Chiuso,living_street,False,38.086,"LINESTRING (13.1776982 43.2283477, 13.1776425 43.2280076)",,,,,,,
118206440,True,Via Angelo Massarelli,residential,False,24.138,"LINESTRING (13.1776982 43.2283477, 13.1774618 43.2283819, 13.177407 43.2283931)",,,,,,,
118206425,False,Via Lazzarelli,residential,False,14.718,"LINESTRING (13.1771211 43.2280861, 13.177299 43.2280593)",30,,,1,,,
495949975,False,Via Pacifico Indivini,living_street,False,52.971,"LINESTRING (13.1771211 43.2280861, 13.1769628 43.2276239)",,,,,,,
732042651,False,Via Pacifico Indivini,residential,True,39.089,"LINESTRING (13.1771211 43.2280861, 13.1772483 43.2284252)",,,,,,,
384500020,True,Via San Rocco,residential,False,152.95499999999998,"LINESTRING (13.1771211 43.2280861, 13.176888 43.22814, 13.1764948 43.2282297, 13.1763415 43.2282548, 13.1762138 43.2282678, 13.1759591 43.2282886, 13.1757545 43.2282947, 13.1757538 43.2284642, 13.1757602 43.2286474)",,,,,,,
118206443,True,Piazza del Popolo,residential,False,3.531,"LINESTRING (13.1786424 43.2289012, 13.1786858 43.2289041)",,,,,,,
118218098,False,,residential,True,83.67599999999999,"LINESTRING (13.1786424 43.2289012, 13.1786623 43.228834, 13.17867 43.228774, 13.1786672 43.2287349, 13.178615 43.2287167, 13.1785509 43.2286976, 13.1784604 43.2286905, 13.1780688 43.2286753, 13.177991 43.2286729, 13.1778786 43.2286598)",,,,,,,
118213172,False,Via del Vallato,tertiary,False,80.814,"LINESTRING (13.1744586 43.2288966, 13.1743349 43.2288251, 13.1741763 43.2287556, 13.1740103 43.2287117, 13.173863 43.2286793, 13.1735525 43.2286118)",,,,,,,
383585731,False,Viale Bigioli,tertiary,True,137.852,"LINESTRING (13.1744586 43.2288966, 13.1745535 43.2289511, 13.1747036 43.2290349, 13.1748836 43.2291378, 13.1750847 43.2292514, 13.1752899 43.2293674, 13.1754695 43.2294524, 13.1757135 43.2295726, 13.1758417 43.2296134)",,,,,,,
"[384502696, 118213170]",False,"['Via della Valle', 'Via San Francesco']",residential,False,64.023,"LINESTRING (13.177179 43.2255475, 13.1770176 43.2254178, 13.1767161 43.2251998, 13.1766663 43.2251521, 13.1766569 43.2251216)",,,,,,,
118213170,False,Via San Francesco,residential,True,264.695,"LINESTRING (13.177179 43.2255475, 13.1771988 43.2256069, 13.1771654 43.2256402, 13.1771145 43.2256583, 13.1770563 43.2256464, 13.1768253 43.2255661, 13.1767049 43.2255603, 13.1765995 43.2255832, 13.1765305 43.2256051, 13.1764976 43.2256445, 13.1764815 43.2256738, 13.1764726 43.2257224, 13.1764627 43.225796, 13.1764172 43.2259071, 13.1764052 43.2259294, 13.1763745 43.2259867, 13.1763614 43.226011, 13.1763207 43.2260869, 13.1762457 43.2262049, 13.1761737 43.2263181, 13.1760414 43.2263729, 13.1758864 43.2264048, 13.1752993 43.2264841, 13.1750139 43.2265167, 13.1748684 43.226527, 13.1748158 43.2265313)",,,,,,,
398910396,False,,residential,False,179.212,"LINESTRING (13.177179 43.2255475, 13.177565 43.2257234, 13.1777876 43.2259051, 13.1778792 43.2261434, 13.1778727 43.2261931, 13.1778631 43.2262255, 13.1778452 43.2262444, 13.1777853 43.2262646, 13.1776467 43.2262995, 13.1776206 43.2263167, 13.1776223 43.226332, 13.1776414 43.2263509, 13.1777098 43.2263605, 13.1779861 43.2263918, 13.1782708 43.226417)",,,,,,,
384502695,False,Via Santa Barbara,residential,False,113.35900000000001,"LINESTRING (13.1733457 43.2258659, 13.1733032 43.2259751, 13.1732831 43.2260571, 13.1732885 43.2261139, 13.1733106 43.2261704, 13.1733411 43.2262124, 13.1734717 43.2263867, 13.1735795 43.2265354, 13.1736115 43.2265776, 13.173656 43.2266116, 13.1737098 43.2266306, 13.1738035 43.2266561, 13.1739135 43.2266682)",,,,,,,
384502695,False,Via Santa Barbara,residential,True,72.445,"LINESTRING (13.1733457 43.2258659, 13.1734112 43.2257688, 13.1735634 43.2254419, 13.1736233 43.2253636, 13.1736674 43.2253159, 13.1737102 43.2252756)",,,,,,,
398887215,False,Via della Galetta,residential,False,227.14900000000003,"LINESTRING (13.1733457 43.2258659, 13.1733254 43.2258621, 13.1732778 43.2258738, 13.1732263 43.2258982, 13.1731926 43.2259364, 13.1731506 43.2259998, 13.1730057 43.2262305, 13.1727735 43.2263771, 13.1726074 43.2264924, 13.1724838 43.2266087, 13.1724264 43.226723, 13.1722961 43.2268911, 13.1722268 43.2269966, 13.1722331 43.2270445, 13.172259 43.2270865, 13.1723931 43.2273327, 13.1724311 43.2274233, 13.1724532 43.2275164, 13.1724601 43.2275747)",,,,,,,
118206431,False,,residential,True,14.777999999999999,"LINESTRING (13.1743871 43.2247758, 13.1743605 43.2247449, 13.1743332 43.2247198, 13.1742688 43.2246757)",,,,,,,
384502695,False,Via Santa Barbara,residential,False,82.541,"LINESTRING (13.1743871 43.2247758, 13.1739577 43.2249699, 13.1738387 43.2250306, 13.1737756 43.2250908, 13.1737384 43.2251546, 13.1737217 43.2252123, 13.173721 43.2252416, 13.1737102 43.2252756)",,,,,,,
470331859,False,Via Santa Barbara,residential,True,104.83200000000001,"LINESTRING (13.1743871 43.2247758, 13.1744818 43.2247663, 13.174579 43.2247448, 13.1748084 43.2247042, 13.1750864 43.2247176, 13.1756584 43.2247958)",,,,,,,
141231791,False,Via Cesare Battisti,residential,False,21.016,"LINESTRING (13.1795962 43.2283733, 13.1795956 43.2285623)",,,,,,,
732042041,False,Via Cesare Battisti,residential,True,38.632,"LINESTRING (13.1795962 43.2283733, 13.1795903 43.2280259)",,,,,,,
118206440,True,Via Angelo Massarelli,residential,False,85.969,"LINESTRING (13.1795962 43.2283733, 13.1788579 43.2283372, 13.1785368 43.2283393)",,,,,,,
118213172,False,Via del Vallato,tertiary,True,80.814,"LINESTRING (13.1735525 43.2286118, 13.173863 43.2286793, 13.1740103 43.2287117, 13.1741763 43.2287556, 13.1743349 43.2288251, 13.1744586 43.2288966)",,,,,,,
123771162,False,Via Madonna dei lumi,residential,False,342.221,"LINESTRING (13.1786472 43.2252317, 13.1786901 43.2249268, 13.1788403 43.2246063, 13.1791102 43.2244296, 13.1793317 43.224328, 13.1795477 43.2242897, 13.1797479 43.2243481, 13.1799803 43.2244766, 13.1802297 43.224687, 13.180357 43.2248398, 13.1804241 43.2250401, 13.1804279 43.2252765, 13.1803424 43.2254073, 13.1799347 43.2256773)",,,,,,,
398910383,False,,residential,False,289.12799999999993,"LINESTRING (13.1786472 43.2252317, 13.1787076 43.22544, 13.1787622 43.2255684, 13.1788206 43.2257232, 13.1789248 43.2259716, 13.1790193 43.2261237, 13.179126 43.2262589, 13.1792581 43.2264325, 13.1793459 43.2265423, 13.1793788 43.2266025, 13.1793962 43.2266719, 13.1793866 43.2267336, 13.179358 43.2267807, 13.1793117 43.2268253, 13.1792366 43.2268703, 13.1791374 43.2269152, 13.1790499 43.2269486, 13.1789644 43.2269699, 13.1788524 43.226982, 13.1784233 43.227025, 13.1782654 43.2270698, 13.1782033 43.2271149)",,,,,,,
123771198,True,Via San Pacifico Divini,residential,False,166.22699999999998,"LINESTRING (13.1719349 43.2280097, 13.1719782 43.2281582, 13.172 43.2282564, 13.1720364 43.2283169, 13.1721042 43.22837, 13.1722173 43.2284071, 13.1724662 43.2284463, 13.1734019 43.2285376, 13.1734862 43.2285552, 13.1735251 43.2285723, 13.1735525 43.2286118)",,,,,,,
"[398887203, 507107091, 398887205]",False,Via Salimbeni,residential,False,21.173,"LINESTRING (13.1719349 43.2280097, 13.1719985 43.2280067, 13.1721114 43.2280015, 13.1721957 43.2279976)",,,,,yes,,
141231796,False,Via XX Settembre,residential,True,16.454,"LINESTRING (13.1801568 43.2268635, 13.1802018 43.2270078)",,,,,,,
384500030,False,,residential,True,27.631,"LINESTRING (13.1801568 43.2268635, 13.1802472 43.2266239)",,,,,,,
384500030,False,,residential,False,93.938,"LINESTRING (13.1801568 43.2268635, 13.1800516 43.2269155, 13.1799776 43.2269662, 13.1798303 43.2271061, 13.1796935 43.2272401, 13.1796744 43.2272539, 13.1795862 43.2272692, 13.1794937 43.2272741, 13.1793206 43.2272741, 13.1792493 43.2272935)",,,,,,,
384500030,False,,residential,True,10.787,"LINESTRING (13.1791179 43.2272779, 13.1792493 43.2272935)",,,,,,,
398912118,False,Via Della Pitturetta,residential,False,21.411,"LINESTRING (13.1791179 43.2272779, 13.1788575 43.2272451)",,,,,,residents,
118218094,False,Vicolo Imbrecciata,residential,True,49.766000000000005,"LINESTRING (13.1791179 43.2272779, 13.17913 43.2274677, 13.1791456 43.227725)",,,,,,,
118210488,False,Via Campo fiera,residential,False,20.103,"LINESTRING (13.180854 43.2314152, 13.1809113 43.2315911)",,,,,,,
118210495,False,,residential,True,32.517,"LINESTRING (13.180854 43.2314152, 13.1804579 43.2314624)",,,,,,,
118210488,False,Via Campo fiera,residential,True,34.5,"LINESTRING (13.180854 43.2314152, 13.1807722 43.2311437, 13.1807584 43.231113)",,,,,,,
186824460,False,Via San Sebastiano,residential,False,36.124,"LINESTRING (13.1805227 43.2317504, 13.1809113 43.2315911)",50,,,,,,
123771107,True,Via Gorgonero,tertiary,False,238.70999999999998,"LINESTRING (13.1805227 43.2317504, 13.1803118 43.231817, 13.1799454 43.2319464, 13.1796343 43.2320089, 13.179291 43.2319464, 13.1789047 43.2317509, 13.1785737 43.2314887, 13.1781486 43.231108)",50,,,,,,
123771151,False,Viale Eustachio,tertiary,True,37.177,"LINESTRING (13.1805227 43.2317504, 13.1805383 43.2318099, 13.1805526 43.2318578, 13.1805951 43.2320804)",50,,,,,,
118210491,False,,residential,False,28.357000000000003,"LINESTRING (13.1804206 43.2296099, 13.1806713 43.2295823, 13.1807644 43.2296007)",,,,,,,
118210492,False,Via Virgilio Puccitelli,residential,False,29.395,"LINESTRING (13.1804014 43.2311602, 13.1807584 43.231113)",,,,,,,
123771202,True,Viale Eustachio,tertiary,False,33.913,"LINESTRING (13.1804014 43.2311602, 13.1804579 43.2314624)",50,,,,,,
118210492,False,Via Virgilio Puccitelli,residential,True,29.395,"LINESTRING (13.1807584 43.231113, 13.1804014 43.2311602)",,,,,,,
118210488,False,Via Campo fiera,residential,False,34.5,"LINESTRING (13.1807584 43.231113, 13.1807722 43.2311437, 13.180854 43.2314152)",,,,,,,
118210488,False,Via Campo fiera,residential,True,25.82,"LINESTRING (13.1807584 43.231113, 13.1806815 43.2309825, 13.1806666 43.2309429, 13.1806559 43.2308944)",,,,,,,
118210504,False,Via Virgilio da San Severino,residential,False,55.225,"LINESTRING (13.1799156 43.2308706, 13.1792433 43.2309526)",50,,,,,,
118210504,False,Via Virgilio da San Severino,residential,True,33.034,"LINESTRING (13.1799156 43.2308706, 13.1803184 43.2308245)",50,,,,,,
118210506,False,Via Virgilio da San Severino,residential,True,112.26599999999999,"LINESTRING (13.1799156 43.2308706, 13.1798397 43.2305841, 13.1798115 43.2305509, 13.1797713 43.2305177, 13.1797389 43.230443, 13.1797109 43.2303515, 13.179672 43.2303349, 13.1796155 43.2303364, 13.1790886 43.2303954)",50,,,,,,
118210504,False,Via Virgilio da San Severino,residential,False,74.3,"LINESTRING (13.1790488 43.2309803, 13.1781486 43.231108)",50,,,,,,
118210504,False,Via Virgilio da San Severino,residential,True,16.056,"LINESTRING (13.1790488 43.2309803, 13.1792433 43.2309526)",50,,,,,,
118210486,True,Piazza del Mercato,residential,False,68.018,"LINESTRING (13.1790488 43.2309803, 13.1789546 43.2306197, 13.1790886 43.2303954)",,,,,,,
1256117373,True,Viale Giacomo Matteotti,tertiary,False,20.697,"LINESTRING (13.1825982 43.2294916, 13.1823524 43.2294409)",50,,,,,,
123771106,True,,tertiary,False,11.029,"LINESTRING (13.1825982 43.2294916, 13.1825948 43.229467, 13.182602 43.2294427, 13.182619 43.2294212, 13.1826444 43.2294047)",,,roundabout,,,,
118212683,False,Viale Mazzini,tertiary,False,47.801,"LINESTRING (13.1827984 43.2294313, 13.1832469 43.229152)",50,,,,,,
123771106,True,,tertiary,False,3.454,"LINESTRING (13.1827984 43.2294313, 13.1828074 43.2294454, 13.1828123 43.2294605)",,,roundabout,,,,
118210488,False,Via Campo fiera,residential,True,56.493,"LINESTRING (13.1806559 43.2308944, 13.1805443 43.2303929)",,,,,,,
118210501,False,,residential,True,25.443,"LINESTRING (13.1806559 43.2308944, 13.1803465 43.2309336)",,,,,,,
118210488,False,Via Campo fiera,residential,False,25.82,"LINESTRING (13.1806559 43.2308944, 13.1806666 43.2309429, 13.1806815 43.2309825, 13.1807584 43.231113)",,,,,,,
118210504,False,Via Virgilio da San Severino,residential,False,33.034,"LINESTRING (13.1803184 43.2308245, 13.1799156 43.2308706)",50,,,,,,
123771202,True,Viale Eustachio,tertiary,False,12.343,"LINESTRING (13.1803184 43.2308245, 13.1803465 43.2309336)",50,,,,,,
118210495,False,,residential,False,32.517,"LINESTRING (13.1804579 43.2314624, 13.180854 43.2314152)",,,,,,,
123771202,True,Viale Eustachio,tertiary,False,32.452,"LINESTRING (13.1804579 43.2314624, 13.1805227 43.2317504)",50,,,,,,
118210501,False,,residential,False,25.443,"LINESTRING (13.1803465 43.2309336, 13.1806559 43.2308944)",,,,,,,
123771202,True,Viale Eustachio,tertiary,False,25.586,"LINESTRING (13.1803465 43.2309336, 13.1804014 43.2311602)",50,,,,,,
118210503,True,Viale Bigioli,tertiary,False,18.368,"LINESTRING (13.179076 43.2298533, 13.1793011 43.229873)",50,,,,,,
383585727,False,Via Girolamo Talpa,residential,False,60.287,"LINESTRING (13.179076 43.2298533, 13.1790886 43.2303954)",50,,,,,,
118210503,True,Viale Bigioli,tertiary,False,35.055,"LINESTRING (13.1781751 43.2298176, 13.1786076 43.2298268)",50,,,,,,
383585731,False,Viale Bigioli,tertiary,False,191.07000000000002,"LINESTRING (13.1781751 43.2298176, 13.1776781 43.2298157, 13.1772753 43.2297999, 13.1769713 43.2297815, 13.1766318 43.2297294, 13.1758417 43.2296134)",,,,,,,
118210488,False,Via Campo fiera,residential,False,43.911,"LINESTRING (13.1804479 43.2300043, 13.1805443 43.2303929)",,,,,,,
118210488,False,Via Campo fiera,residential,True,20.103,"LINESTRING (13.1809113 43.2315911, 13.180854 43.2314152)",,,,,,,
186824460,False,Via San Sebastiano,residential,True,36.124,"LINESTRING (13.1809113 43.2315911, 13.1805227 43.2317504)",50,,,,,,
186824456,True,Via San Sebastiano,residential,False,281.343,"LINESTRING (13.1809113 43.2315911, 13.1811986 43.2314627, 13.1815147 43.2313118, 13.1817073 43.2311794, 13.1818599 43.2309914, 13.1820343 43.2305598, 13.1824086 43.2297338, 13.1825182 43.2295517, 13.1826029 43.2295019)",50,,,,,,
118210489,True,Via Rosa Ercole,residential,False,50.744,"LINESTRING (13.178002 43.2291482, 13.1780275 43.2292082, 13.1780789 43.2293487, 13.1780899 43.2293787, 13.1781487 43.2295514, 13.1781585 43.2295899)",,,,,,,
141231792,True,Piazza del Popolo,residential,False,49.527,"LINESTRING (13.178002 43.2291482, 13.1778199 43.2291447, 13.1776752 43.2291412, 13.1774418 43.2291247, 13.1773934 43.229116)",,,,,,,
123771106,True,,tertiary,False,1.207,"LINESTRING (13.1826029 43.2295019, 13.1825982 43.2294916)",,,roundabout,,,,
118206427,True,Viale Giacomo Matteotti,tertiary,False,16.151999999999997,"LINESTRING (13.1809586 43.2296282, 13.1809509 43.2296567, 13.1809286 43.2296808, 13.1808953 43.2296967, 13.180856 43.229702, 13.1808171 43.2296958)",,,roundabout,,,,
118210502,False,Viale Giacomo Matteotti,tertiary,False,71.771,"LINESTRING (13.1809586 43.2296282, 13.1812433 43.2295585, 13.181821 43.229489)",50,,,,,,
383585727,False,Via Girolamo Talpa,residential,True,60.287,"LINESTRING (13.1790886 43.2303954, 13.179076 43.2298533)",50,,,,,,
118210498,True,Piazza del Mercato,residential,False,63.213,"LINESTRING (13.1790886 43.2303954, 13.1791683 43.2306812, 13.1792433 43.2309526)",50,,,,,,
118210506,False,Via Virgilio da San Severino,residential,False,112.26599999999999,"LINESTRING (13.1790886 43.2303954, 13.1796155 43.2303364, 13.179672 43.2303349, 13.1797109 43.2303515, 13.1797389 43.230443, 13.1797713 43.2305177, 13.1798115 43.2305509, 13.1798397 43.2305841, 13.1799156 43.2308706)",50,,,,,,
118210504,False,Via Virgilio da San Severino,residential,True,74.3,"LINESTRING (13.1781486 43.231108, 13.1790488 43.2309803)",50,,,,,,
123771107,True,Via Gorgonero,tertiary,False,58.525999999999996,"LINESTRING (13.1781486 43.231108, 13.178025 43.2309853, 13.177981 43.2308416, 13.1779683 43.2307673, 13.1779794 43.230678, 13.1780105 43.2306199)",50,,,,,,
384500030,False,,residential,False,27.631,"LINESTRING (13.1802472 43.2266239, 13.1801568 43.2268635)",,,,,,,
384500016,False,Via Michelangelo Buonarroti,residential,True,82.562,"LINESTRING (13.1802472 43.2266239, 13.1805558 43.2266135, 13.1812591 43.2265422)",,,,,,,
384500030,False,,residential,True,39.098,"LINESTRING (13.1802472 43.2266239, 13.1802545 43.2265011, 13.1802192 43.2264337, 13.1801349 43.2262897)",,,,,,,
118212678,False,Via Francesco Petrarca,residential,True,93.956,"LINESTRING (13.1802018 43.2270078, 13.181347 43.2268749)",,,,,,,
141231796,False,Via XX Settembre,residential,False,16.454,"LINESTRING (13.1802018 43.2270078, 13.1801568 43.2268635)",,,,,,,
141231796,False,Via XX Settembre,residential,True,40.249,"LINESTRING (13.1802018 43.2270078, 13.1802901 43.227364)",,,,,,,
118212685,False,Via Raffaello Sanzio,residential,True,91.085,"LINESTRING (13.1802901 43.227364, 13.1814022 43.2272441)",,,,,,,
141231796,False,Via XX Settembre,residential,False,40.249,"LINESTRING (13.1802901 43.227364, 13.1802018 43.2270078)",,,,,,,
141231796,False,Via XX Settembre,residential,True,57.142,"LINESTRING (13.1802901 43.227364, 13.1804155 43.2278697)",,,,,,,
495949975,False,Via Pacifico Indivini,living_street,True,52.971,"LINESTRING (13.1769628 43.2276239, 13.1771211 43.2280861)",,,,,,,
141231796,False,Via XX Settembre,residential,False,57.142,"LINESTRING (13.1804155 43.2278697, 13.1802901 43.227364)",,,,,,,
141231796,False,Via XX Settembre,residential,True,27.795,"LINESTRING (13.1804155 43.2278697, 13.1804764 43.2281157)",,,,,,,
118215517,False,Via Camillo Benso conte di Cavour,residential,False,87.961,"LINESTRING (13.1804155 43.2278697, 13.1809343 43.227792, 13.1814832 43.2277274)",,,,,,,
118215515,False,Via Leonardo da Vinci,residential,False,58.221,"LINESTRING (13.1834803 43.2287123, 13.1830301 43.2283042)",,,,,,,
118215515,False,Via Leonardo da Vinci,residential,True,27.123,"LINESTRING (13.1834803 43.2287123, 13.1836904 43.2289022)",,,,,,,
118215523,False,Via Alessandro Manzoni,residential,True,45.764,"LINESTRING (13.1834803 43.2287123, 13.1834368 43.2287305, 13.1829239 43.2287618)",,,,,,,
