osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,junction,lanes,maxspeed
71737333,Via Luigi Petrosino,residential,False,False,117.161,"LINESTRING (14.6683706 40.7438426, 14.6679788 40.7438636, 14.666984 40.7439234)",,,,,
71737333,Via Luigi Petrosino,residential,False,True,80.193,"LINESTRING (14.6683706 40.7438426, 14.6685152 40.7437579, 14.6685796 40.743636, 14.6686225 40.7433027, 14.6686585 40.7431894)",,,,,
71404463,Via Ungari,residential,False,False,204.959,"LINESTRING (14.666984 40.7439234, 14.6669973 40.7440052, 14.6671332 40.745763)",,,,,
71737333,Via Luigi Petrosino,residential,False,True,117.161,"LINESTRING (14.666984 40.7439234, 14.6679788 40.7438636, 14.6683706 40.7438426)",,,,,
71548653,Via Sant'Ambruoso,unclassified,False,True,102.324,"LINESTRING (14.6729751 40.7452504, 14.6719376 40.7457289)",,,,,
71548579,,residential,False,False,47.566,"LINESTRING (14.6729751 40.7452504, 14.6731737 40.7452813, 14.6735277 40.7453382)",,,,,
71548653,Via Sant'Ambruoso,unclassified,False,False,180.791,"LINESTRING (14.6729751 40.7452504, 14.6738545 40.7448558, 14.6744052 40.7444755, 14.6747189 40.7443146)",,,,,
71548628,,residential,False,False,21.248,"LINESTRING (14.6735277 40.7453382, 14.6735802 40.7451513)",,,,,
71548579,,residential,False,True,47.566,"LINESTRING (14.6735277 40.7453382, 14.6731737 40.7452813, 14.6729751 40.7452504)",,,,,
71548628,,residential,False,True,106.11099999999999,"LINESTRING (14.6735277 40.7453382, 14.6734821 40.7455252, 14.6742653 40.7456633, 14.6744626 40.7457039)",,,,,
71548581,,residential,False,False,105.559,"LINESTRING (14.6758317 40.7454114, 14.6746577 40.7450796)",,,,,
71548581,,residential,False,True,105.559,"LINESTRING (14.6746577 40.7450796, 14.6758317 40.7454114)",,,,,
71548683,Viale Europa,residential,True,False,71.46300000000001,"LINESTRING (14.6746577 40.7450796, 14.6746019 40.7453393, 14.6744626 40.7457039)",SP223,,,,
71548610,Via Alcide De Gasperi,residential,True,False,65.815,"LINESTRING (14.6740892 40.7439245, 14.674287 40.7440115, 14.6745649 40.7441396, 14.6747426 40.7442469)",SP223,,,,
71737342,Via Pizzone,residential,True,False,233.749,"LINESTRING (14.6740892 40.7439245, 14.6741908 40.7436685, 14.6743946 40.7431808, 14.6749234 40.7430851, 14.6751389 40.7430223, 14.6752895 40.7429652, 14.6753602 40.7429125, 14.6753794 40.7428087, 14.6753311 40.7426177, 14.6752652 40.7423887)",,,,,
71548610,Via Alcide De Gasperi,residential,True,False,90.455,"LINESTRING (14.6730885 40.7436396, 14.6734879 40.7437139, 14.6738332 40.7438337, 14.6740892 40.7439245)",SP223,,,,
71736092,Via Sant'Ornato,residential,False,True,50.677,"LINESTRING (14.6730885 40.7436396, 14.6726408 40.7435739, 14.6725044 40.7435355)",SP223,,,,
71548628,,residential,False,False,106.11099999999999,"LINESTRING (14.6744626 40.7457039, 14.6742653 40.7456633, 14.6734821 40.7455252, 14.6735277 40.7453382)",,,,,
71548628,,residential,False,True,21.248,"LINESTRING (14.6735802 40.7451513, 14.6735277 40.7453382)",,,,,
71548653,Via Sant'Ambruoso,unclassified,False,False,102.324,"LINESTRING (14.6719376 40.7457289, 14.6729751 40.7452504)",,,,,
71736090,Via Vincenzo Russo,residential,False,False,186.579,"LINESTRING (14.6752652 40.7423887, 14.6730986 40.7427364)",,,,,
71736064,Via Pizzone,residential,False,True,99.672,"LINESTRING (14.6752652 40.7423887, 14.6752172 40.7422902, 14.6752059 40.7422545, 14.6751542 40.7420993, 14.6751804 40.741988, 14.6752643 40.7419083, 14.6754534 40.7418232, 14.6755829 40.7416342)",,,,,
71736064,Via Pizzone,residential,False,False,99.67199999999998,"LINESTRING (14.6755829 40.7416342, 14.6754534 40.7418232, 14.6752643 40.7419083, 14.6751804 40.741988, 14.6751542 40.7420993, 14.6752059 40.7422545, 14.6752172 40.7422902, 14.6752652 40.7423887)",,,,,
76726548,,residential,False,False,322.19300000000004,"LINESTRING (14.6755829 40.7416342, 14.6755424 40.7415772, 14.6747447 40.7416286, 14.6745131 40.7416222, 14.6743703 40.7408786, 14.6742524 40.7408263, 14.6738967 40.7407292, 14.6727073 40.7408502)",,,,,
71737357,Via San Clemente,residential,True,False,40.85,"LINESTRING (14.672442 40.7395065, 14.6725015 40.7398711)",,,,,
"[547218640, 547218641]",,unclassified,False,"[False, True]",74.134,"LINESTRING (14.672442 40.7395065, 14.6725461 40.7395391, 14.6728116 40.7398121, 14.6725015 40.7398711)",,,,,
71736084,Piazzetta Edmondo Filauro,residential,False,False,31.308,"LINESTRING (14.6730986 40.7427364, 14.6727335 40.7427889)",,,,,
71736090,Via Vincenzo Russo,residential,False,True,186.579,"LINESTRING (14.6730986 40.7427364, 14.6752652 40.7423887)",,,,,
75801901,Via San Clemente,residential,True,False,100.435,"LINESTRING (14.6730986 40.7427364, 14.6730885 40.7436396)",,,,,
71736084,Piazzetta Edmondo Filauro,residential,False,True,31.308,"LINESTRING (14.6727335 40.7427889, 14.6730986 40.7427364)",,,,,
71736092,Via Sant'Ornato,residential,False,False,328.627,"LINESTRING (14.6686585 40.7431894, 14.6693007 40.7432179, 14.6701041 40.7431816, 14.6708828 40.7432408, 14.672241 40.7434613, 14.6725044 40.7435355)",SP223,,,,
71737333,Via Luigi Petrosino,residential,False,False,80.193,"LINESTRING (14.6686585 40.7431894, 14.6686225 40.7433027, 14.6685796 40.743636, 14.6685152 40.7437579, 14.6683706 40.7438426)",,,,,
"[645669121, 71737345, 645669119]",Via Santa Maria Maggiore,residential,False,False,71.981,"LINESTRING (14.6686585 40.7431894, 14.6685994 40.743069, 14.6685399 40.7429476, 14.6685112 40.7428891, 14.6684957 40.7428576, 14.6684603 40.7427854, 14.6683715 40.7425798)",SP223,viaduct,,,
"[297703221, 71737317, 297703222]",,residential,True,False,69.87599999999999,"LINESTRING (14.6687988 40.7403572, 14.6686676 40.7403518, 14.6682355 40.7403965, 14.6682173 40.740385, 14.6682134 40.7403553, 14.6681985 40.7402398, 14.668194 40.7402054)",SP223,yes,,,
78068396,,residential,False,True,17.781,"LINESTRING (14.6687988 40.7403572, 14.6688672 40.7403507, 14.6689972 40.7403942)",,,,,
71737317,,residential,True,False,11.199,"LINESTRING (14.6687558 40.7404525, 14.6687988 40.7403572)",SP223,,,,
71737348,Via Roma,residential,True,False,21.346,"LINESTRING (14.6687558 40.7404525, 14.6689972 40.7403942)",SP223,,,,
71737345,Via Santa Maria Maggiore,residential,False,False,20.085,"LINESTRING (14.6683715 40.7425798, 14.6684694 40.7424151)",SP223,,,,
"[71737345, 645669121, 645669119]",Via Santa Maria Maggiore,residential,False,True,71.981,"LINESTRING (14.6683715 40.7425798, 14.6684603 40.7427854, 14.6684957 40.7428576, 14.6685112 40.7428891, 14.6685399 40.7429476, 14.6685994 40.743069, 14.6686585 40.7431894)",SP223,viaduct,,,
71737345,Via Santa Maria Maggiore,residential,False,True,20.085,"LINESTRING (14.6684694 40.7424151, 14.6683715 40.7425798)",SP223,,,,
398805409,Via Santa Maria Maggiore,residential,True,False,68.718,"LINESTRING (14.6684694 40.7424151, 14.6685164 40.74234, 14.6684589 40.7420799, 14.6684028 40.7418121)",SP223,,,,
71737356,Via Giuseppe Mazzini,residential,False,False,124.52,"LINESTRING (14.6730547 40.7424359, 14.671584 40.7425473)",,,,,
153778688,Via San Clemente,residential,True,False,33.620999999999995,"LINESTRING (14.6730547 40.7424359, 14.6730702 40.742525, 14.6730746 40.7425561, 14.6730986 40.7427364)",,,,,
71737356,Via Giuseppe Mazzini,residential,False,True,124.52,"LINESTRING (14.671584 40.7425473, 14.6730547 40.7424359)",,,,,
71737358,Via Giacomo Matteotti,residential,False,False,153.453,"LINESTRING (14.671584 40.7425473, 14.6716188 40.7413751, 14.6716343 40.7411679)",,,,,
153778683,Via Giuseppe Mazzini,residential,True,False,110.775,"LINESTRING (14.671584 40.7425473, 14.6708219 40.7423679, 14.670505 40.7423335, 14.6703084 40.7423286)",,,,,
71756833,Via 4 Novembre,residential,False,False,32.396,"LINESTRING (14.6703305 40.7389258, 14.6704807 40.739194)",,,,,
71756833,Via 4 Novembre,residential,False,False,69.49,"LINESTRING (14.6704807 40.739194, 14.670741 40.739787)",,,,,
71756833,Via 4 Novembre,residential,False,True,32.396,"LINESTRING (14.6704807 40.739194, 14.6703305 40.7389258)",,,,,
71756844,Via Primo Maggio,residential,False,True,66.843,"LINESTRING (14.6704807 40.739194, 14.6710708 40.7390477, 14.6712322 40.7390016)",,,,,
71756832,Via Venticinque Aprile,residential,False,False,75.168,"LINESTRING (14.6710064 40.7384949, 14.67183 40.738235)",,,,,
71756842,Via Antonio Gramsci,residential,False,True,59.468,"LINESTRING (14.6710064 40.7384949, 14.6712322 40.7390016)",,,,,
71756843,Via Antonio Gramsci,residential,False,True,42.131,"LINESTRING (14.6710064 40.7384949, 14.6708133 40.7381454)",,,,,
71756832,Via Venticinque Aprile,residential,False,True,75.168,"LINESTRING (14.67183 40.738235, 14.6710064 40.7384949)",,,,,
71756851,,residential,False,False,120.54400000000001,"LINESTRING (14.67183 40.738235, 14.6722128 40.7386702, 14.6724099 40.7388997, 14.6725694 40.7391603)",,,,,
360413794,Via Risorgimento,residential,False,False,44.621,"LINESTRING (14.6664286 40.7397154, 14.6669544 40.7396673)",,,,,
71756835,Via Pucciano,residential,False,False,156.455,"LINESTRING (14.6664286 40.7397154, 14.6664038 40.7396737, 14.6661976 40.7383214)",,,,,
71756835,Via Pucciano,residential,False,True,70.42,"LINESTRING (14.6664286 40.7397154, 14.6665136 40.7399527, 14.6665084 40.7403401)",,,,,
71756835,Via Pucciano,residential,False,True,156.455,"LINESTRING (14.6661976 40.7383214, 14.6664038 40.7396737, 14.6664286 40.7397154)",,,,,
360413794,Via Risorgimento,residential,False,True,44.621,"LINESTRING (14.6669544 40.7396673, 14.6664286 40.7397154)",,,,,
71756842,Via Antonio Gramsci,residential,False,False,59.468,"LINESTRING (14.6712322 40.7390016, 14.6710064 40.7384949)",,,,,
71756842,Via Antonio Gramsci,residential,False,True,68.672,"LINESTRING (14.6712322 40.7390016, 14.6714895 40.7395876)",,,,,
71756844,Via Primo Maggio,residential,False,False,66.843,"LINESTRING (14.6712322 40.7390016, 14.6710708 40.7390477, 14.6704807 40.739194)",,,,,
71756843,Via Antonio Gramsci,residential,False,False,42.131,"LINESTRING (14.6708133 40.7381454, 14.6710064 40.7384949)",,,,,
71756853,Via Petraro Pucciano,residential,False,True,217.67399999999998,"LINESTRING (14.6678793 40.7382634, 14.6679474 40.7386657, 14.668001 40.7392835, 14.6680855 40.7398759, 14.6681374 40.7402106)",,,,,
71756854,,residential,True,False,141.985,"LINESTRING (14.6678793 40.7382634, 14.6676268 40.7382511, 14.6661976 40.7383214)",,,,,
71548653,Via Sant'Ambruoso,unclassified,False,True,180.791,"LINESTRING (14.6747189 40.7443146, 14.6744052 40.7444755, 14.6738545 40.7448558, 14.6729751 40.7452504)",,,,,
75760975,,unclassified,True,False,7.9510000000000005,"LINESTRING (14.6747189 40.7443146, 14.6747228 40.744276, 14.6747397 40.7442499, 14.6747426 40.7442469)",,,roundabout,,
71736085,Via Monte del Vesuvio,residential,False,False,90.123,"LINESTRING (14.6749073 40.7442301, 14.6758768 40.7438875)",,,,,
75760975,,unclassified,True,False,15.419,"LINESTRING (14.6749073 40.7442301, 14.6749169 40.7442363, 14.6749419 40.7442614, 14.674954 40.7442923, 14.6749509 40.7443242, 14.6749322 40.7443545)",,,roundabout,,
71548683,Viale Europa,residential,True,False,78.167,"LINESTRING (14.6748433 40.7443915, 14.6747325 40.7447264, 14.6746577 40.7450796)",SP223,,,,
