osmid,name,highway,oneway,reversed,length,geometry,ref,width,access
302037239,Via Nicola Lubrano di Vavaria,residential,False,False,357.27299999999997,"LINESTRING (14.0252008 40.7647317, 14.0250626 40.7643292, 14.0250375 40.7643188, 14.0249965 40.7643275, 14.0244801 40.7644553, 14.0242141 40.7645942, 14.024008 40.7647231, 14.0238528 40.7648405, 14.0235039 40.7650599, 14.0233035 40.7651714, 14.0232738 40.7651818, 14.0232464 40.765168, 14.0229428 40.7648002, 14.0228375 40.7646512, 14.0225163 40.7641756)",,,
302037248,,residential,False,False,100.76100000000001,"LINESTRING (14.0225581 40.7648276, 14.0229002 40.7652975, 14.0226495 40.765445, 14.0226374 40.7654519, 14.022623 40.7654554, 14.0226079 40.7654552, 14.0225936 40.7654513, 14.0225819 40.7654441, 14.0225739 40.7654343, 14.0225316 40.7653832)",,,
302037248,,residential,False,True,57.546,"LINESTRING (14.0221925 40.7649339, 14.0225316 40.7653832)",,,
302037248,,residential,False,False,57.546,"LINESTRING (14.0225316 40.7653832, 14.0221925 40.7649339)",,,
302037241,,residential,False,True,75.387,"LINESTRING (14.0225316 40.7653832, 14.0218757 40.7656433, 14.0218167 40.7656667, 14.0217386 40.7656977)",,,
302037248,,residential,False,True,100.761,"LINESTRING (14.0225316 40.7653832, 14.0225739 40.7654343, 14.0225819 40.7654441, 14.0225936 40.7654513, 14.0226079 40.7654552, 14.022623 40.7654554, 14.0226374 40.7654519, 14.0226495 40.765445, 14.0229002 40.7652975, 14.0225581 40.7648276)",,,
302037244,,residential,False,False,69.391,"LINESTRING (14.0245269 40.7654009, 14.0241315 40.7648534)",,,permissive
41284286,Via Libertà,tertiary,False,False,245.45199999999997,"LINESTRING (14.0245269 40.7654009, 14.0244958 40.7654085, 14.0241207 40.7654862, 14.0235009 40.7656194, 14.0226265 40.7658077, 14.0224177 40.7658455, 14.0222564 40.7658467, 14.0221251 40.7658352, 14.0219467 40.7657973, 14.0217386 40.7656977)",SP161,,
41284286,Via Libertà,tertiary,False,True,253.28099999999998,"LINESTRING (14.0245269 40.7654009, 14.0253382 40.7652291, 14.0255171 40.7651885, 14.0256885 40.7651767, 14.0259229 40.7651816, 14.0265056 40.7652759, 14.0268812 40.7653392, 14.0270468 40.7653702, 14.0271047 40.7653919, 14.0271447 40.76543, 14.0271624 40.7654551, 14.0272132 40.7655698, 14.0272218 40.7656409)",SP161,,
302037243,,residential,False,True,75.405,"LINESTRING (14.0223275 40.7652028, 14.0215459 40.7655336)",,,
42716109,Via Vittorio Emanuele,tertiary,False,False,42.459,"LINESTRING (14.0235339 40.7609205, 14.0230746 40.7607631)",,,
42716109,Via Vittorio Emanuele,tertiary,False,True,286.58400000000006,"LINESTRING (14.0235339 40.7609205, 14.0236571 40.7609628, 14.0239564 40.761074, 14.0241246 40.7611477, 14.024764 40.7614279, 14.0254629 40.7617239, 14.0256238 40.7618119, 14.0257195 40.7618794, 14.0257977 40.7619466, 14.0258549 40.7620066, 14.0259061 40.7620622, 14.0259234 40.7621044, 14.0259276 40.7621407, 14.0259283 40.7622595, 14.0259334 40.7623655, 14.0259602 40.7624867)",,,
302056860,,residential,False,False,175.811,"LINESTRING (14.0235339 40.7609205, 14.0233291 40.7612544, 14.0232796 40.7613281, 14.0231854 40.7616382, 14.0231097 40.7618067, 14.0230711 40.7618886, 14.0230803 40.7619272, 14.023102 40.7619424, 14.0231668 40.7619529, 14.0237359 40.7620134)",,,
302056860,,residential,False,True,175.81099999999998,"LINESTRING (14.0237359 40.7620134, 14.0231668 40.7619529, 14.023102 40.7619424, 14.0230803 40.7619272, 14.0230711 40.7618886, 14.0231097 40.7618067, 14.0231854 40.7616382, 14.0232796 40.7613281, 14.0233291 40.7612544, 14.0235339 40.7609205)",,,
42716116,Via Santissima Annunziata,residential,True,False,130.353,"LINESTRING (14.0216073 40.7611459, 14.0215421 40.7612451, 14.0213169 40.7616222, 14.0210659 40.7620359, 14.0209648 40.7622123)",,,
302064234,Via Casale Santissima Annunziata,residential,False,False,111.829,"LINESTRING (14.0216073 40.7611459, 14.0214541 40.7610757, 14.02126 40.7609632, 14.0207089 40.7607107, 14.0207148 40.7606561, 14.0207584 40.7605886, 14.0207188 40.7605285)",,,
302086514,,residential,False,False,74.479,"LINESTRING (14.018109 40.7658503, 14.0181748 40.765899, 14.018383 40.7661249, 14.0185642 40.766293, 14.0186561 40.7663751)",,,
302386245,Via Faro,residential,False,False,213.801,"LINESTRING (14.018109 40.7658503, 14.0181267 40.765733, 14.0181878 40.7653842, 14.0182563 40.7649618, 14.0183187 40.76457, 14.0183966 40.7642144, 14.0184189 40.7640614, 14.0184157 40.7639432)",,,
302086514,,residential,False,True,74.479,"LINESTRING (14.0186561 40.7663751, 14.0185642 40.766293, 14.018383 40.7661249, 14.0181748 40.765899, 14.018109 40.7658503)",,,
302091426,,residential,False,True,102.17099999999998,"LINESTRING (14.0215406 40.7643055, 14.0214337 40.7643782, 14.0211409 40.7645143, 14.0210836 40.7645518, 14.021079 40.7645929, 14.021144 40.7646973, 14.021189 40.7647407, 14.0212323 40.7647513, 14.0212974 40.7647583, 14.0213222 40.7647829, 14.0214136 40.7649331)",,,
41284286,Via Libertà,tertiary,False,False,129.01299999999998,"LINESTRING (14.0214136 40.7649331, 14.0214269 40.7648902, 14.0214977 40.7647665, 14.0216286 40.7646347, 14.0217783 40.7645314, 14.0221315 40.7643467, 14.0225163 40.7641756)",SP161,,
41284286,Via Libertà,tertiary,False,True,40.573,"LINESTRING (14.0214136 40.7649331, 14.0213898 40.765008, 14.0213799 40.7651459, 14.0213937 40.7652437, 14.021402 40.7652947)",SP161,,
302091426,,residential,False,False,102.17099999999999,"LINESTRING (14.0214136 40.7649331, 14.0213222 40.7647829, 14.0212974 40.7647583, 14.0212323 40.7647513, 14.021189 40.7647407, 14.021144 40.7646973, 14.021079 40.7645929, 14.0210836 40.7645518, 14.0211409 40.7645143, 14.0214337 40.7643782, 14.0215406 40.7643055)",,,
302064234,Via Casale Santissima Annunziata,residential,False,True,111.829,"LINESTRING (14.0207188 40.7605285, 14.0207584 40.7605886, 14.0207148 40.7606561, 14.0207089 40.7607107, 14.02126 40.7609632, 14.0214541 40.7610757, 14.0216073 40.7611459)",,,
42729617,Viale Madonna della Libera,residential,False,True,110.754,"LINESTRING (14.0197531 40.7618253, 14.0209648 40.7622123)",,,
302037244,,residential,False,True,69.391,"LINESTRING (14.0241315 40.7648534, 14.0245269 40.7654009)",,,permissive
"[502129027, 490178612, 42720675]",,residential,False,"[False, True]",176.89899999999997,"LINESTRING (14.0246688 40.7660662, 14.0245534 40.7658627, 14.024538 40.7658253, 14.02454 40.7657916, 14.0255077 40.765494, 14.0257766 40.7655219, 14.0257972 40.7655272, 14.0259135 40.7655517, 14.0261238 40.7656589)",,,
