osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,access,junction
123189588,Via Alfredo Oriani,unclassified,30,False,True,80.225,,"LINESTRING (8.8858064 45.6304474, 8.8848054 45.6302726)",,,
536476143,Via Alfredo Oriani,unclassified,30,False,False,50.709999999999994,2,"LINESTRING (8.8858064 45.6304474, 8.8863036 45.6305229, 8.8863882 45.6305358, 8.8864437 45.6305442)",,,
1233157290,Via Alcide De Gasperi,tertiary,50,False,True,95.61200000000001,2,"LINESTRING (8.8858064 45.6304474, 8.8860096 45.6298662, 8.8860571 45.6297302, 8.8861042 45.6296132)",,,
1233157756,Via Alcide De Gasperi,tertiary,50,False,False,218.13600000000002,2,"LINESTRING (8.8858064 45.6304474, 8.88577 45.6305515, 8.8857079 45.6307312, 8.8854438 45.6314956, 8.8853696 45.6317103, 8.8851471 45.6323542)",,,
220477185,Via Montello,unclassified,30,True,False,63.505,1,"LINESTRING (8.8886814 45.6324936, 8.8878789 45.6323874)",,,
34941115,Via Giacomo Matteotti,unclassified,30,False,True,73.195,,"LINESTRING (8.8886814 45.6324936, 8.8886039 45.6327626, 8.8884955 45.6331389)",,,
220477186,Piazza Santo Stefano,unclassified,,False,False,19.0,2,"LINESTRING (8.8886814 45.6324936, 8.8888693 45.6324294, 8.8889013 45.6324191)",,,
653729388,Via Isonzo,tertiary,,True,False,39.734,,"LINESTRING (8.8908268 45.6342924, 8.8907602 45.6341958, 8.8907134 45.6341441, 8.8906749 45.6341081, 8.8906258 45.6340728, 8.8905767 45.6340433, 8.8905183 45.6340154)",,,
24479149,Via Armando Diaz,tertiary,40,False,False,46.873999999999995,,"LINESTRING (8.8875969 45.633288, 8.8877 45.6333034, 8.8881863 45.6333766)",,,
24479149,Via Armando Diaz,tertiary,40,False,True,108.013,,"LINESTRING (8.8875969 45.633288, 8.8865617 45.6331177, 8.886405 45.6330946, 8.886243 45.6330707)",,,
220432181,Via Francesco Restelli,residential,,False,True,36.687000000000005,,"LINESTRING (8.8875969 45.633288, 8.8875853 45.6333218, 8.8874941 45.63361)",,,
"[1242565208, 1242565218]",Via Francesco Restelli,unclassified,,True,False,28.76,1,"LINESTRING (8.8875969 45.633288, 8.8876565 45.6331105, 8.8876814 45.6330362)",,,
71548277,Via Camillo Benso Conte di Cavour,unclassified,30,True,False,75.155,,"LINESTRING (8.8883348 45.6300704, 8.8884913 45.6301615, 8.8888256 45.6303508, 8.8890295 45.6304465, 8.8891058 45.630476)",,,
76790067,Via Vittorio Veneto,unclassified,,True,False,127.194,,"LINESTRING (8.8883348 45.6300704, 8.888216 45.6300304, 8.8880946 45.6299973, 8.8878191 45.6299221, 8.8869192 45.6297575, 8.8868472 45.6297443, 8.8867763 45.6297314)",,,
76790071,Via Luigia Greppi,unclassified,30,True,False,95.78399999999999,,"LINESTRING (8.8883348 45.6300704, 8.8883308 45.6300422, 8.8883817 45.629833, 8.8884368 45.6296549, 8.8884399 45.6296448, 8.8885779 45.6292275)",,,
"[125934756, 24478759]",Via Piave,tertiary,30,False,False,98.849,2,"LINESTRING (8.8892007 45.6274403, 8.8891017 45.6274182, 8.8880701 45.6271988, 8.8879858 45.6271788)",yes,,
1235083453,Via Luigi Tovo,tertiary,,False,False,96.38600000000001,2,"LINESTRING (8.8892007 45.6274403, 8.889263 45.6274527, 8.8903359 45.6276654, 8.8903932 45.6276768)",,,
24479149,Via Armando Diaz,tertiary,40,False,False,102.511,,"LINESTRING (8.8849616 45.6328538, 8.8850991 45.6328771, 8.8855273 45.6329496, 8.886243 45.6330707)",,,
24493148,Via Armando Diaz,tertiary,50,False,True,64.392,,"LINESTRING (8.8849616 45.6328538, 8.8848805 45.63284, 8.8846914 45.6328077, 8.8844489 45.6327664, 8.8842612 45.6327344, 8.884157 45.6327167)",,,
1233157756,Via Alcide De Gasperi,tertiary,50,False,True,57.413000000000004,2,"LINESTRING (8.8849616 45.6328538, 8.8849963 45.6327686, 8.8850664 45.6325965, 8.8851471 45.6323542)",,,
1233157857,Via Alcide De Gasperi,tertiary,50,False,False,157.913,2,"LINESTRING (8.8849616 45.6328538, 8.8849315 45.6329221, 8.884861 45.633082, 8.8843735 45.6342131)",,,
24493928,Via Luigi Cadorna,unclassified,50,True,False,68.614,,"LINESTRING (8.8876934 45.6278154, 8.8874654 45.6284115)",,yes,
24514875,Via Giuseppe Verdi,unclassified,,False,False,105.087,,"LINESTRING (8.8876934 45.6278154, 8.8890034 45.6280476)",,,
24514875,Via Giuseppe Verdi,unclassified,,False,True,105.087,,"LINESTRING (8.8890034 45.6280476, 8.8876934 45.6278154)",,,
911511368,Via Luigia Greppi,unclassified,30,True,False,69.249,,"LINESTRING (8.8890034 45.6280476, 8.8891776 45.6275114, 8.8892007 45.6274403)",,,
220078572,Via Luigi Cadorna,unclassified,20,True,False,85.612,1,"LINESTRING (8.8871456 45.6290061, 8.8871114 45.6290727, 8.8868005 45.6296791, 8.8867763 45.6297314)",,yes,
220404542,Viale San Luigi Gonzaga,unclassified,,False,True,62.027,,"LINESTRING (8.8871456 45.6290061, 8.8870866 45.628993, 8.88706 45.6289881, 8.8863754 45.6288611)",,,
24479149,Via Armando Diaz,tertiary,40,False,False,108.013,,"LINESTRING (8.886243 45.6330707, 8.886405 45.6330946, 8.8865617 45.6331177, 8.8875969 45.633288)",,,
24479149,Via Armando Diaz,tertiary,40,False,True,102.511,,"LINESTRING (8.886243 45.6330707, 8.8855273 45.6329496, 8.8850991 45.6328771, 8.8849616 45.6328538)",,,
536478492,Via Nino Bixio,residential,30,False,True,39.301,,"LINESTRING (8.886243 45.6330707, 8.8862306 45.6331151, 8.8861462 45.6334176)",,,
1243010535,Via Giuseppe Garibaldi,unclassified,,False,True,67.51700000000001,2,"LINESTRING (8.886243 45.6330707, 8.8862498 45.633044, 8.8863943 45.6324728)",,,
925521935,Via Ombrone,unclassified,,True,False,7.557,1,"LINESTRING (8.8838546 45.6284992, 8.8839364 45.6284625)",,,
925521936,Via Ombrone,unclassified,,True,False,6.0969999999999995,1,"LINESTRING (8.8838546 45.6284992, 8.8838687 45.6284824, 8.8838675 45.6284702, 8.8838557 45.6284486)",,,
24726526,Via Piave,tertiary,,False,True,23.673,2,"LINESTRING (8.8840913 45.6265649, 8.8837936 45.6265204)",,,
"[536901465, 1235129756, 24578221]",Viale San Luigi Gonzaga,unclassified,30,False,False,256.44899999999996,2,"LINESTRING (8.8840913 45.6265649, 8.8840704 45.6266093, 8.8835869 45.6276344, 8.8835609 45.6276896, 8.883257 45.6283474, 8.8838557 45.6284486)",,,
24726526,Via Piave,tertiary,,False,False,202.92399999999998,2,"LINESTRING (8.8840913 45.6265649, 8.8850381 45.6266955, 8.8851387 45.6267094, 8.8864826 45.6268947, 8.8865429 45.626903, 8.8866513 45.6269188)",,,
24726526,Via Piave,tertiary,,False,False,23.673,2,"LINESTRING (8.8837936 45.6265204, 8.8840913 45.6265649)",,,
405638941,Via Nazario Sauro,unclassified,,False,False,122.848,,"LINESTRING (8.8864437 45.6305442, 8.8864079 45.6306763, 8.8861459 45.6316292)",,,
405638942,Via Alfredo Oriani,unclassified,30,True,False,133.237,,"LINESTRING (8.8864437 45.6305442, 8.8866539 45.6305795, 8.8873633 45.6307038, 8.88806 45.630819, 8.88811 45.6308211)",,,
536476143,Via Alfredo Oriani,unclassified,30,False,True,50.709999999999994,2,"LINESTRING (8.8864437 45.6305442, 8.8863882 45.6305358, 8.8863036 45.6305229, 8.8858064 45.6304474)",,,
"[1221608556, 545928741]",Via Giuseppe Mazzini,unclassified,30,True,False,42.25,1,"LINESTRING (8.88811 45.6308211, 8.8881654 45.6306501, 8.8882159 45.6304943, 8.8882311 45.6304507)",,,
617479604,Via Alcide De Gasperi,tertiary,50,False,True,28.330000000000002,2,"LINESTRING (8.8839717 45.6352958, 8.884029 45.6350857, 8.8840418 45.6350458)",,,
38455195,Via Molino del Sasso,unclassified,,False,False,164.946,,"LINESTRING (8.8909989 45.6312767, 8.8911799 45.6313073, 8.8913137 45.6314832, 8.8913409 45.6315053, 8.8913731 45.6315166, 8.8916436 45.631577, 8.8916949 45.6315766, 8.8917482 45.6315638, 8.8917911 45.6315451, 8.891826 45.6315169, 8.8920156 45.6313403, 8.8920418 45.6313374, 8.8920556 45.6313557, 8.8920388 45.6314012, 8.8918794 45.6318331)",,,
536447178,Via Restelli,unclassified,20,False,True,69.84,,"LINESTRING (8.8909989 45.6312767, 8.8910183 45.6311832, 8.8910046 45.6311113, 8.8909968 45.6310707, 8.8909637 45.6309768, 8.890892 45.6309211, 8.8908342 45.6308761, 8.89075 45.6308168, 8.8906478 45.6307407)",,,
619703614,Via Restelli,unclassified,20,False,False,39.319,,"LINESTRING (8.8909989 45.6312767, 8.890931 45.6315605, 8.8909168 45.6316256)",,,
