osmid,highway,oneway,reversed,length,ref,name,geometry,bridge,tunnel,lanes,maxspeed,junction
323559080,residential,False,True,68.055,,,"LINESTRING (11.2971112 46.0112181, 11.2977853 46.0116123)",,,,,
1188024823,secondary,False,False,5.595,SP228,Corso Centrale,"LINESTRING (11.2971112 46.0112181, 11.2970649 46.0112568)",,,,,
1188024823,secondary,False,True,153.275,SP228,Corso Centrale,"LINESTRING (11.2971112 46.0112181, 11.2971898 46.0111443, 11.2974406 46.010963, 11.2977017 46.0107801, 11.2979879 46.0106159, 11.2981004 46.010556, 11.2984793 46.0103691, 11.2985799 46.0102995)",,,,,
"[223355085, 904233681, 28589637]",tertiary,False,False,36.162,,Viale Vittorio Emanuele,"LINESTRING (11.2978899 46.0129712, 11.2977714 46.0130468, 11.2976603 46.0131199, 11.297546 46.0131919)",yes,,,,
365338757,residential,True,False,262.109,,Via Giuseppe Garibaldi,"LINESTRING (11.2978899 46.0129712, 11.2979586 46.012877, 11.2980024 46.0128013, 11.2980215 46.0127682, 11.2982718 46.0125364, 11.2985082 46.0123552, 11.298635 46.0122721, 11.2989819 46.0121122, 11.299233 46.0119829, 11.2994411 46.0118498, 11.2996863 46.0116723, 11.3002246 46.0112962)",,,,,
"[29097720, 866027853]",tertiary,False,False,47.713,,Viale Lido,"LINESTRING (11.2978899 46.0129712, 11.2977945 46.0129449, 11.2973759 46.0127363)",,,,,
904233681,tertiary,False,True,7.351,,Viale Vittorio Emanuele,"LINESTRING (11.2974829 46.0132414, 11.297546 46.0131919)",,,,,
30252798,residential,False,False,46.254999999999995,,Via al Lago,"LINESTRING (11.2974829 46.0132414, 11.2972693 46.0131796, 11.2969032 46.0131567)",,,,,
30046843,residential,False,False,10.169,,Via Silva Domini,"LINESTRING (11.3033938 46.0127608, 11.3035244 46.0127491)",,,,,
28838822,residential,False,False,114.226,,Viale Roma,"LINESTRING (11.3033938 46.0127608, 11.3031323 46.012808, 11.3028052 46.0128501, 11.3025677 46.0129158, 11.3019822 46.0130588)",,,,,
323566164,residential,False,False,74.612,,Via Diaz,"LINESTRING (11.3033938 46.0127608, 11.3033373 46.0126938, 11.3032472 46.0125542, 11.3031691 46.0124206, 11.3031279 46.0123544, 11.3031071 46.0121903, 11.3030905 46.0121321)",,,,,
606606024,residential,False,True,23.133,,Piazzetta Marco Libardoni,"LINESTRING (11.3033938 46.0127608, 11.3034075 46.0128267, 11.3033746 46.0129663)",,,,,
323566164,residential,False,False,8.809,,Via Diaz,"LINESTRING (11.3030905 46.0121321, 11.3030517 46.0120576)",,,,,
323566164,residential,False,True,74.61200000000001,,Via Diaz,"LINESTRING (11.3030905 46.0121321, 11.3031071 46.0121903, 11.3031279 46.0123544, 11.3031691 46.0124206, 11.3032472 46.0125542, 11.3033373 46.0126938, 11.3033938 46.0127608)",,,,,
29015683,residential,True,False,79.46300000000001,,Via 3 Novembre,"LINESTRING (11.3024347 46.0111961, 11.3025816 46.0112386, 11.302816 46.0112153, 11.3030656 46.0112553, 11.303421 46.0113424)",,,,,
323566164,residential,False,True,107.225,,Via Diaz,"LINESTRING (11.3024347 46.0111961, 11.3025375 46.0113093, 11.3027829 46.0117195, 11.3028461 46.011804, 11.3030194 46.0120175, 11.3030517 46.0120576)",,,,,
608304045,residential,False,True,74.37299999999999,,Via Cesare Battisti,"LINESTRING (11.3024347 46.0111961, 11.3023573 46.0111689, 11.3019404 46.0108944, 11.3018503 46.0108336, 11.3017827 46.0107913, 11.3017254 46.0107475)",,,,,
29097720,tertiary,False,False,17.906,,Viale Lido,"LINESTRING (11.2965892 46.0123506, 11.2963978 46.0122597)",,,,,
46678570,residential,False,False,11.393,,Piazza Generale Carlo Alberto Dalla Chiesa,"LINESTRING (11.2965892 46.0123506, 11.2966867 46.0122737)",,,,,
29097720,tertiary,False,True,74.366,,Viale Lido,"LINESTRING (11.2965892 46.0123506, 11.2970267 46.0125635, 11.2973759 46.0127363)",,,,,
28561112,residential,False,False,85.979,,Viale Stazione,"LINESTRING (11.3050712 46.0067208, 11.3051534 46.007191, 11.3052053 46.0074884)",,,,,
323562540,residential,True,False,26.201999999999998,,Piazzale Stazione,"LINESTRING (11.3050712 46.0067208, 11.3050095 46.0066114, 11.3049351 46.006542, 11.3049002 46.0065217)",,,,,
28561113,residential,False,False,195.93399999999997,,Via Sottoroveri,"LINESTRING (11.3038449 46.0062972, 11.3035226 46.0063762, 11.3035108 46.0063797, 11.3031605 46.0064759, 11.3030335 46.0065081, 11.30262 46.0066162, 11.3022732 46.0067126, 11.302098 46.0067834, 11.3018899 46.0068944, 11.3017272 46.0070144, 11.3016235 46.0070922)",,,,,
44835883,residential,True,False,43.295,,Piazzale Stazione,"LINESTRING (11.3038449 46.0062972, 11.3041748 46.0062066, 11.3042582 46.0061854, 11.304373 46.0061697)",,,,,
28561112,residential,False,True,68.67,,Viale Stazione,"LINESTRING (11.3055774 46.0096786, 11.3054807 46.0090647)",,,,,
28589545,residential,False,False,104.688,,Via Guglielmo Marconi,"LINESTRING (11.3055774 46.0096786, 11.3054658 46.0097153, 11.3045602 46.0100126, 11.3043519 46.010081)",,,,,
28563360,unclassified,False,False,70.981,,,"LINESTRING (11.3052053 46.0074884, 11.3061002 46.007343)",,,,,
28561112,residential,False,False,105.05600000000001,,Viale Stazione,"LINESTRING (11.3052053 46.0074884, 11.3052484 46.0077349, 11.3052568 46.007783, 11.3053692 46.0084263)",,,,,
28561112,residential,False,True,85.979,,Viale Stazione,"LINESTRING (11.3052053 46.0074884, 11.3051534 46.007191, 11.3050712 46.0067208)",,,,,
28563360,unclassified,False,True,70.981,,,"LINESTRING (11.3061002 46.007343, 11.3052053 46.0074884)",,,,,
28563324,residential,False,False,78.751,,Via Tonelli,"LINESTRING (11.3061002 46.007343, 11.3060015 46.0070873, 11.305828 46.0066605)",,,,,
28563324,residential,False,True,113.482,,Via Tonelli,"LINESTRING (11.3061002 46.007343, 11.3062259 46.0076858, 11.3063275 46.007935, 11.306432 46.0082661, 11.306478 46.0083271)",,,,,
"[268750454, 72667638, 62357884, 268750446]",residential,False,False,125.52100000000002,,,"LINESTRING (11.3047052 46.0122438, 11.3048653 46.0121789, 11.3052196 46.0121468, 11.3052961 46.0121407, 11.3054215 46.012133, 11.3055841 46.0121296, 11.3057767 46.0121159, 11.3060048 46.0120997, 11.3062345 46.0120834, 11.3062975 46.0120789)",,building_passage,,,
269035153,residential,False,False,73.187,,,"LINESTRING (11.3047052 46.0122438, 11.3041925 46.0125175, 11.3040603 46.012629, 11.3040085 46.0126827)",,,,,
1221388470,residential,False,True,10.365,,,"LINESTRING (11.3047052 46.0122438, 11.3046699 46.0121945, 11.3046517 46.0121585)",,,,,
30046843,residential,False,False,60.439,,Via Silva Domini,"LINESTRING (11.3040085 46.0126827, 11.3044966 46.0127271, 11.3047782 46.0127763)",,,,,
30046843,residential,False,True,38.107,,Via Silva Domini,"LINESTRING (11.3040085 46.0126827, 11.3036752 46.0127284, 11.3035244 46.0127491)",,,,,
269035153,residential,False,True,73.187,,,"LINESTRING (11.3040085 46.0126827, 11.3040603 46.012629, 11.3041925 46.0125175, 11.3047052 46.0122438)",,,,,
29095231,residential,False,False,119.024,,Via a Pra',"LINESTRING (11.301577 46.0070545, 11.3015498 46.0070732, 11.3013815 46.0072818, 11.3010941 46.0078069, 11.300988 46.0080384)",,,,,
169227175,tertiary,False,False,110.77699999999999,SP133dir,Strada Provinciale di Monterovere,"LINESTRING (11.301577 46.0070545, 11.3014781 46.0069475, 11.3013157 46.0067227, 11.3010351 46.0062803, 11.3009611 46.0061564)",,,,,
28561112,residential,False,False,68.67,,Viale Stazione,"LINESTRING (11.3054807 46.0090647, 11.3055774 46.0096786)",,,,,
28561112,residential,False,True,71.50800000000001,,Viale Stazione,"LINESTRING (11.3054807 46.0090647, 11.3053902 46.0085463, 11.3053692 46.0084263)",,,,,
28838301,residential,True,False,97.24600000000001,,Via Gerolamo Avancini,"LINESTRING (11.3054807 46.0090647, 11.3057455 46.0090411, 11.3063234 46.0089895, 11.3067296 46.0089532)",,,,,
26751610,residential,False,True,73.13400000000001,,Via Casotte,"LINESTRING (11.302804 46.0093379, 11.3025484 46.0089521, 11.3024348 46.0087982, 11.3023826 46.0087503)",,,,,
28830722,residential,True,False,208.941,,Via G. Slucca de Matteoni,"LINESTRING (11.302804 46.0093379, 11.3030807 46.0093094, 11.3035556 46.0092604, 11.3036691 46.0092489, 11.3048142 46.0091325, 11.3053648 46.0090765, 11.3054807 46.0090647)",,,,,
48490113,residential,True,False,66.0,,Via Cavour,"LINESTRING (11.302804 46.0093379, 11.3027916 46.0094482, 11.3027502 46.0095734, 11.3026136 46.0099002, 11.3026079 46.0099138)",,,,,
28563324,residential,False,False,72.28,,Via Tonelli,"LINESTRING (11.3067296 46.0089532, 11.306478 46.0083271)",,,,,
28838301,residential,True,False,51.231,,Via Gerolamo Avancini,"LINESTRING (11.3067296 46.0089532, 11.3073866 46.0088896)",,,,,
26751610,residential,False,False,73.134,,Via Casotte,"LINESTRING (11.3023826 46.0087503, 11.3024348 46.0087982, 11.3025484 46.0089521, 11.302804 46.0093379)",,,,,
28838324,secondary,False,False,188.916,SP228,Corso Centrale,"LINESTRING (11.3023826 46.0087503, 11.3022782 46.0087682, 11.3018813 46.0088555, 11.3013822 46.0090159, 11.3008885 46.0092017, 11.3002254 46.0095258)",,,,,
28838324,secondary,False,True,233.643,SP228,Corso Centrale,"LINESTRING (11.3023826 46.0087503, 11.3024947 46.0087248, 11.3026574 46.0086999, 11.3032364 46.0086273, 11.3051875 46.0084434, 11.3053692 46.0084263)",,,,,
29016167,tertiary,True,False,77.24,SP133dir,Via Casotte,"LINESTRING (11.3023826 46.0087503, 11.3022333 46.008522, 11.3021044 46.0082414, 11.3020391 46.0080991)",,,,,
