osmid,oneway,highway,reversed,length,geometry,name,junction,lanes,maxspeed,tunnel,bridge,ref
22995751,True,tertiary,False,48.592999999999996,"LINESTRING (12.3375859 44.1212674, 12.3377286 44.1212802, 12.3380252 44.1213396, 12.3381556 44.1214024)",,,,,,,
22945796,True,tertiary,False,20.594,"LINESTRING (12.3371634 44.1212665, 12.3372365 44.121234, 12.3373188 44.121216, 12.3374047 44.1212137)",Rotonda Venticinque Aprile,roundabout,,,,,
23096692,True,tertiary,False,26.810000000000002,"LINESTRING (12.3371634 44.1212665, 12.3371232 44.1211541, 12.3371364 44.1210294)",Via Maestri,,,,,,
22945796,True,tertiary,False,15.823,"LINESTRING (12.3374047 44.1212137, 12.3375009 44.1212308, 12.3375859 44.1212674)",Rotonda Venticinque Aprile,roundabout,,,,,
23096689,True,tertiary,False,27.394,"LINESTRING (12.3394619 44.1131274, 12.3394917 44.1129641, 12.3394962 44.1128825)",Via Silvio Pascucci,,,,,,
161037273,False,tertiary,False,127.604,"LINESTRING (12.3394619 44.1131274, 12.3394573 44.113193, 12.3394305 44.1135728, 12.3393811 44.1142735)",Via Silvio Pascucci,,,,,,
34400385,False,tertiary,False,44.385,"LINESTRING (12.3387788 44.1172547, 12.3387266 44.1176521)",Corso Mazzini,,2,30,,,
34400385,False,tertiary,True,32.687,"LINESTRING (12.3387788 44.1172547, 12.3388339 44.1171365, 12.3389239 44.11698)",Corso Mazzini,,2,30,,,
255994560,False,residential,False,28.016,"LINESTRING (12.3387788 44.1172547, 12.3386913 44.1172537, 12.3385593 44.1172523, 12.3384279 44.1172509)",Piazza Camillo Benso Conte di Cavour,,,,,,
34400385,False,tertiary,True,98.58,"LINESTRING (12.3385359 44.1197404, 12.3385446 44.1196235, 12.3385936 44.1189622, 12.3385965 44.1189229, 12.3385995 44.1188795, 12.3386016 44.1188551)",Corso Mazzini,,2,30,,,
110785719,False,tertiary,False,107.82300000000001,"LINESTRING (12.3385359 44.1197404, 12.3384441 44.1197205, 12.3382424 44.1196768, 12.3377342 44.1195674, 12.3372576 44.11943)",Via Giuseppe Garibaldi,,,,,,
930542235,False,tertiary,False,23.473,"LINESTRING (12.3385359 44.1197404, 12.3385808 44.1198022, 12.3386282 44.1198675, 12.3386902 44.1199186)",Piazza Risorgimento,,,,,,
41563865,False,unclassified,True,16.608,"LINESTRING (12.3387757 44.1199138, 12.3388859 44.1199125, 12.3389837 44.1199145)",Via Giovanni Pascoli,,,,,,
1118560174,False,tertiary,False,5.69,"LINESTRING (12.3387757 44.1199138, 12.3387877 44.1199251, 12.3387937 44.1199385, 12.3387932 44.1199526, 12.3387888 44.1199608)",Piazza Risorgimento,,,,,,
1118560174,False,tertiary,True,7.66,"LINESTRING (12.3387757 44.1199138, 12.3387593 44.1199061, 12.3387401 44.1199027, 12.3387205 44.1199041, 12.3387037 44.1199096, 12.3386902 44.1199186)",Piazza Risorgimento,,,,,,
23360187,False,tertiary,True,114.55199999999999,"LINESTRING (12.3326286 44.1176008, 12.3327625 44.1176176, 12.3338244 44.1177505, 12.3340422 44.117778)",Viale Carducci,,,50,,,
23096691,False,tertiary,False,63.955000000000005,"LINESTRING (12.3355296 44.1179614, 12.3354811 44.1178379, 12.3354601 44.1177875, 12.3353726 44.1173983)",Via Giacomo Matteotti,,,,,,
23360187,False,tertiary,False,120.47500000000001,"LINESTRING (12.3355296 44.1179614, 12.3352339 44.1179262, 12.3351442 44.1179161, 12.334455 44.1178297, 12.3343322 44.1178143, 12.3342195 44.1178002, 12.3340422 44.117778)",Viale Carducci,,,50,,,
23360187,False,tertiary,True,117.339,"LINESTRING (12.3355296 44.1179614, 12.3357251 44.1179879, 12.3357857 44.117995, 12.3369787 44.1181381)",Viale Carducci,,,50,,,
110785719,False,tertiary,True,142.346,"LINESTRING (12.3355296 44.1179614, 12.3355549 44.1180114, 12.3355729 44.1180617, 12.3356452 44.1183733, 12.3357424 44.1185736, 12.3358317 44.1187093, 12.3360336 44.1189339, 12.3362696 44.1190889)",Via Giuseppe Garibaldi,,,,,,
23096691,False,tertiary,True,10.983,"LINESTRING (12.3351846 44.1160277, 12.3351981 44.116126)",Via Giacomo Matteotti,,,,,,
1116985207,False,residential,False,11.513,"LINESTRING (12.3351846 44.1160277, 12.3351716 44.116028, 12.3351463 44.1160224, 12.3351252 44.1160113, 12.3351101 44.115996, 12.3351028 44.1159779, 12.335104 44.1159591)",,,,,,,
1116985207,False,residential,True,13.810999999999998,"LINESTRING (12.3351846 44.1160277, 12.335198 44.1160274, 12.3352227 44.1160205, 12.335243 44.1160083, 12.3352566 44.115992, 12.335262 44.1159734, 12.3352609 44.1159554, 12.3352469 44.1159375)",,,,,,,
41563866,False,tertiary,True,102.964,"LINESTRING (12.3362696 44.1190889, 12.3362146 44.119948, 12.3362104 44.1200139)",Via Maestri,,,,,,
110785719,False,tertiary,False,142.346,"LINESTRING (12.3362696 44.1190889, 12.3360336 44.1189339, 12.3358317 44.1187093, 12.3357424 44.1185736, 12.3356452 44.1183733, 12.3355729 44.1180617, 12.3355549 44.1180114, 12.3355296 44.1179614)",Via Giuseppe Garibaldi,,,,,,
110785719,False,tertiary,True,87.538,"LINESTRING (12.3362696 44.1190889, 12.336706 44.1192495, 12.3372576 44.11943)",Via Giuseppe Garibaldi,,,,,,
41563867,True,tertiary,False,29.642,"LINESTRING (12.3371364 44.1210294, 12.3374047 44.1212137)",Via Maestri,,,,,,
41563866,False,tertiary,False,148.41,"LINESTRING (12.3371364 44.1210294, 12.3364518 44.1206696, 12.3362917 44.1205632, 12.3362465 44.1205155, 12.3362093 44.1204529, 12.3361803 44.1203822, 12.3361746 44.1203133, 12.3362104 44.1200139)",Via Maestri,,,,,,
23096693,False,residential,False,50.205,"LINESTRING (12.3353726 44.1173983, 12.3359951 44.1174626)",Via Don Minzoni,,,,,,
23096691,False,tertiary,False,142.158,"LINESTRING (12.3353726 44.1173983, 12.335324 44.1170439, 12.3352522 44.1165207, 12.3352141 44.1162426, 12.3351981 44.116126)",Via Giacomo Matteotti,,,,,,
23096691,False,tertiary,True,63.955000000000005,"LINESTRING (12.3353726 44.1173983, 12.3354601 44.1177875, 12.3354811 44.1178379, 12.3355296 44.1179614)",Via Giacomo Matteotti,,,,,,
23096693,False,residential,False,29.479,"LINESTRING (12.3367661 44.1175368, 12.3371329 44.1175675)",Via Don Minzoni,,,,,,
23096693,False,residential,True,62.098,"LINESTRING (12.3367661 44.1175368, 12.3359951 44.1174626)",Via Don Minzoni,,,,,,
23360185,False,residential,False,80.589,"LINESTRING (12.3367661 44.1175368, 12.3367712 44.1172411, 12.3367787 44.1168121)",Via Padre Vicinio da Sarsina,,,,,,
23360185,False,residential,True,119.576,"LINESTRING (12.3369196 44.1157415, 12.3367787 44.1168121)",Via Padre Vicinio da Sarsina,,,,,,
34398796,False,residential,False,5.885,"LINESTRING (12.3369196 44.1157415, 12.3368459 44.1157428)",Via Bruno Buozzi,,,,,,
34398796,False,residential,True,195.63800000000003,"LINESTRING (12.3369196 44.1157415, 12.3372524 44.1157429, 12.3375008 44.1157819, 12.3391461 44.1161861, 12.339264 44.1162151)",Via Bruno Buozzi,,,,,,
161037268,True,tertiary,False,32.924,"LINESTRING (12.3340243 44.1132328, 12.3338913 44.1132018, 12.3338201 44.1131923, 12.3337475 44.1131927, 12.3336243 44.1132164)",Via Antonio Zoffoli,,,,,,
