osmid,name,highway,oneway,reversed,length,geometry,access,junction,lanes,maxspeed,ref,bridge
783254658,Via Padre Donzelli,tertiary,False,False,134.188,"LINESTRING (10.8174032 43.8662489, 10.8173778 43.8662699, 10.8168266 43.8667263, 10.8164366 43.867029, 10.816285 43.8671467)",,,,,,
61843682,Via Carlo Marx,residential,False,True,53.602,"LINESTRING (10.816285 43.8671467, 10.8158759 43.8667654)",,,,,,
176193862,Via Padre Donzelli,tertiary,False,False,92.47200000000001,"LINESTRING (10.816285 43.8671467, 10.8158719 43.8674745, 10.8155348 43.8677779)",,,,,,
783254658,Via Padre Donzelli,tertiary,False,True,134.18800000000002,"LINESTRING (10.816285 43.8671467, 10.8164366 43.867029, 10.8168266 43.8667263, 10.8173778 43.8662699, 10.8174032 43.8662489)",,,,,,
176193862,Via Padre Donzelli,tertiary,False,True,20.791,"LINESTRING (10.8153877 43.8679319, 10.8154623 43.8678538, 10.8155348 43.8677779)",,,,,,
306488725,Via della Grotta Giusti,unclassified,True,False,121.25,"LINESTRING (10.8153877 43.8679319, 10.8154796 43.8679464, 10.8163134 43.8680781, 10.816864 43.868169)",,,,,,
783254656,Via Giacomo Matteotti,tertiary,False,False,152.12800000000001,"LINESTRING (10.8153877 43.8679319, 10.8149878 43.8684031, 10.8148956 43.8685461, 10.8147956 43.8687012, 10.8145626 43.8691583)",,,,,,
24696578,Via della Grotta Giusti,unclassified,False,True,7.239,"LINESTRING (10.816864 43.868169, 10.8169516 43.8681848)",,,,,,
24696578,Via della Grotta Giusti,unclassified,False,False,59.647000000000006,"LINESTRING (10.8176773 43.8683029, 10.8176284 43.8682927, 10.8170342 43.8681971, 10.8169516 43.8681848)",,,,,,
24696578,Via della Grotta Giusti,unclassified,False,True,150.489,"LINESTRING (10.8176773 43.8683029, 10.818722 43.868451, 10.8188987 43.8684762, 10.8190837 43.8684747, 10.8192582 43.8684652, 10.8195159 43.8684015)",,,,,,
129147719,Via Mario Alicata,residential,False,True,62.206999999999994,"LINESTRING (10.8176773 43.8683029, 10.8175963 43.8685431, 10.8175733 43.8688549)",,,,,,
176193885,Via del Riposo,residential,True,False,252.495,"LINESTRING (10.8176773 43.8683029, 10.8176872 43.8682711, 10.81783 43.8678136, 10.8179362 43.8674729, 10.8179909 43.8672974, 10.8179991 43.8670353, 10.8178753 43.866481, 10.8178246 43.8664297, 10.8174032 43.8662489)",,,,,,
113498779,Via Alcide De Gasperi,residential,False,True,32.464,"LINESTRING (10.8170353 43.8702297, 10.8173028 43.8700105)",,,,,,
24696581,Via Paolo Casciani,unclassified,False,False,110.376,"LINESTRING (10.8170353 43.8702297, 10.8167176 43.8701036, 10.8158616 43.8698123, 10.8158004 43.8697915)",,,,,,
113498779,Via Alcide De Gasperi,residential,False,False,71.082,"LINESTRING (10.8170353 43.8702297, 10.8169762 43.8702609, 10.8163202 43.8706077)",,,,,,
24696581,Via Paolo Casciani,unclassified,False,True,110.376,"LINESTRING (10.8158004 43.8697915, 10.8158616 43.8698123, 10.8167176 43.8701036, 10.8170353 43.8702297)",,,,,,
306488724,Via Lorenzo Ventavoli,residential,True,False,59.205,"LINESTRING (10.8158004 43.8697915, 10.8157631 43.8698361, 10.8154191 43.8702475)",,,,,,
343047112,Via Lorenzo Ventavoli,residential,True,False,73.01899999999999,"LINESTRING (10.8158004 43.8697915, 10.8158306 43.8697417, 10.8161913 43.8691984)",,,,,,
176193866,Via Lorenzo Ventavoli,unclassified,False,True,6.144,"LINESTRING (10.8146561 43.8713037, 10.8146875 43.8712892, 10.8147071 43.8712646)",,,,,,
783254662,Piazza Quattro Novembre,unclassified,True,False,47.903,"LINESTRING (10.8146561 43.8713037, 10.8143678 43.8713109, 10.8141367 43.8713179, 10.8140589 43.8713192)",,,,,,
48064423,Piazza Quattro Novembre,residential,False,False,83.259,"LINESTRING (10.8140589 43.8713192, 10.8140994 43.8713731, 10.8142148 43.8717332, 10.8143124 43.8720432)",designated,,,,,
348746789,,residential,False,False,56.031000000000006,"LINESTRING (10.8140589 43.8713192, 10.8140295 43.8717751, 10.8140294 43.8718226)",,,,,,
783254663,Piazza Ferdinando Martini,unclassified,True,False,21.314,"LINESTRING (10.8140589 43.8713192, 10.8138498 43.871315, 10.8137931 43.8713141)",,,,,,
48064421,Viale Ferdinando Martini,unclassified,True,False,107.607,"LINESTRING (10.8137931 43.8713141, 10.8124528 43.8713681)",,,,,,
24634636,Via Giuseppe Garibaldi,unclassified,True,False,80.76400000000001,"LINESTRING (10.8137931 43.8713141, 10.8137733 43.8713558, 10.8135824 43.8718421, 10.8134934 43.8720069)",,,,,,
24696577,Via Valipoli,residential,False,True,69.149,"LINESTRING (10.8195159 43.8684015, 10.8196651 43.8685653, 10.8199606 43.8689341)",,,,,,
24696578,Via della Grotta Giusti,unclassified,False,False,150.48899999999998,"LINESTRING (10.8195159 43.8684015, 10.8192582 43.8684652, 10.8190837 43.8684747, 10.8188987 43.8684762, 10.818722 43.868451, 10.8176773 43.8683029)",,,,,,
24696578,Via della Grotta Giusti,unclassified,False,True,57.615,"LINESTRING (10.8195159 43.8684015, 10.8195882 43.8683589, 10.819795 43.868237, 10.8200655 43.8680677)",,,,,,
113498779,Via Alcide De Gasperi,residential,False,False,118.42000000000002,"LINESTRING (10.8195159 43.8684015, 10.81883 43.868988, 10.8185225 43.8691869)",,,,,,
61843645,Via Vittorio Veneto,residential,True,False,56.919,"LINESTRING (10.8141779 43.8663915, 10.8143495 43.8665676, 10.8145717 43.8668173)",,,,,,
143383215,Via Risorgimento,primary,True,False,15.313,"LINESTRING (10.8087865 43.867184, 10.8087551 43.867158, 10.8087336 43.8671273, 10.8087231 43.8670937, 10.8087242 43.8670593)",,roundabout,,,,
24750114,Via Risorgimento,primary,True,False,38.055,"LINESTRING (10.8090086 43.8672028, 10.8089432 43.8673167, 10.8089056 43.8673844, 10.8088836 43.8674483, 10.8088679 43.8675277)",,,2,,,
143383215,Via Risorgimento,primary,True,False,19.055,"LINESTRING (10.8090086 43.8672028, 10.8089643 43.8672153, 10.8089172 43.8672197, 10.8088699 43.8672157, 10.8088255 43.8672036, 10.8087865 43.867184)",,roundabout,,,,
24750130,Via della Costituzione,tertiary,False,False,48.514,"LINESTRING (10.8123013 43.8662563, 10.8117279 43.8663958)",yes,,2,50,,
24750233,Via Cesare Battisti,unclassified,True,False,65.031,"LINESTRING (10.8123013 43.8662563, 10.8125516 43.8668126)",,,,,,
24750197,Via Empolese,residential,False,False,62.538,"LINESTRING (10.8104399 43.8716732, 10.8111696 43.8714742)",,,,,,
180151139,Via Empolese,primary,False,True,48.861,"LINESTRING (10.8104399 43.8716732, 10.8098777 43.871843)",yes,,2,50,SR436,
60968845,Via Camillo Benso Conte di Cavour,secondary,False,True,66.437,"LINESTRING (10.8104399 43.8716732, 10.8104813 43.8717863, 10.8106514 43.8722509)",,,,,,
1119221351,Via Risorgimento,primary,False,False,104.843,"LINESTRING (10.8104399 43.8716732, 10.8103933 43.8715533, 10.810094 43.8707639)",yes,,2,50,,
1119379417,Via Risorgimento,primary,False,True,69.293,"LINESTRING (10.8088679 43.8675277, 10.8090928 43.8681294)",yes,,2,50,,
180137912,Via Risorgimento,primary,True,False,38.809,"LINESTRING (10.8088679 43.8675277, 10.8088549 43.8674897, 10.8088353 43.8674296, 10.8088215 43.8673731, 10.8087865 43.867184)",,,2,,,
61843601,Via Silvio Pellico,residential,False,False,8.867,"LINESTRING (10.810024 43.8706024, 10.8099183 43.8706259)",,,,,,
1119221351,Via Risorgimento,primary,False,False,47.388000000000005,"LINESTRING (10.810024 43.8706024, 10.8100039 43.8705501, 10.8098662 43.8701917)",yes,,2,50,,
1119221351,Via Risorgimento,primary,False,True,18.814,"LINESTRING (10.810024 43.8706024, 10.8100674 43.8707026, 10.810094 43.8707639)",yes,,2,50,,
268417304,,unclassified,False,True,41.415,"LINESTRING (10.8134621 43.8693416, 10.8133273 43.8690118, 10.8133167 43.8689842)",,,,,,
"[268417305, 268417299]",Via Enrico Toti,residential,True,False,34.58,"LINESTRING (10.8134621 43.8693416, 10.8136349 43.8692799, 10.8136659 43.8692687, 10.8137955 43.8692218, 10.8138536 43.8692151)",,,,,,
48064421,Viale Ferdinando Martini,unclassified,True,False,30.513,"LINESTRING (10.8115437 43.8714235, 10.8111696 43.8714742)",,,,,,
136555034,Via Giuseppe Mazzini,unclassified,True,False,22.985,"LINESTRING (10.8115437 43.8714235, 10.8114507 43.8713694, 10.8114319 43.871321, 10.8114324 43.8712507)",,,,,,
24750197,Via Empolese,residential,False,True,62.538,"LINESTRING (10.8111696 43.8714742, 10.8104399 43.8716732)",,,,,,
306488721,Via Giuseppe Mazzini,residential,True,False,24.225,"LINESTRING (10.8111696 43.8714742, 10.811365 43.871308)",,,,,,
176200686,Via Antonio Boninsegni,residential,True,False,145.742,"LINESTRING (10.8122006 43.8705441, 10.8124181 43.8705762, 10.8135581 43.8707244, 10.8136671 43.8707293, 10.8139921 43.8707637)",,,,,,
306488721,Via Giuseppe Mazzini,residential,True,False,70.71199999999999,"LINESTRING (10.8122006 43.8705441, 10.8125345 43.8702022, 10.812577 43.8701597, 10.8127111 43.8700255)",,,,,,
1119379407,Via del Paradiso,residential,True,False,83.836,"LINESTRING (10.8114451 43.874363, 10.8104637 43.8746237)",,,,,,
60968845,Via Camillo Benso Conte di Cavour,secondary,False,False,136.808,"LINESTRING (10.8114451 43.874363, 10.8112685 43.8739023, 10.8110658 43.8733735, 10.8110252 43.8732677, 10.8109905 43.8731771)",,,,,,
169557406,Via del Paradiso,unclassified,False,True,107.25800000000001,"LINESTRING (10.8114451 43.874363, 10.8121415 43.8741853, 10.8123206 43.8741396, 10.8127065 43.8740411)",,,,,,
48064430,Via Giuseppe Verdi,residential,False,True,130.886,"LINESTRING (10.80863 43.8751905, 10.8085514 43.8751463, 10.8085151 43.875097, 10.8081334 43.8740843)",,,,,,
783107908,Via del Paradiso,residential,False,False,94.38499999999999,"LINESTRING (10.80863 43.8751905, 10.8087374 43.8751375, 10.8089247 43.8750778, 10.8096017 43.8748869, 10.8097093 43.8748564)",,,,,,
783107698,Via Francesco Baracca,residential,False,True,15.19,"LINESTRING (10.8092881 43.8735952, 10.8094675 43.8735512)",,,,,,
783107699,Piazza Martiri di Marzabotto,residential,False,True,22.623,"LINESTRING (10.8092881 43.8735952, 10.8093506 43.8737936)",,,,,,
783107700,Piazza Martiri di Marzabotto,residential,False,False,44.011,"LINESTRING (10.8092881 43.8735952, 10.8087684 43.8737229)",,,,,,
176200696,Via Giordano Bruno,residential,False,True,75.711,"LINESTRING (10.8087684 43.8737229, 10.8085179 43.8730664)",,,,,,
783107697,Piazza Martiri di Marzabotto,residential,False,False,21.767,"LINESTRING (10.8087684 43.8737229, 10.8088315 43.8739133)",,,,,,
783107700,Piazza Martiri di Marzabotto,residential,False,True,44.011,"LINESTRING (10.8087684 43.8737229, 10.8092881 43.8735952)",,,,,,
176200698,Via Daniele Manin,residential,False,False,104.837,"LINESTRING (10.8097093 43.8748564, 10.8094047 43.8739395)",,,,,,
783107908,Via del Paradiso,residential,False,False,65.773,"LINESTRING (10.8097093 43.8748564, 10.8104637 43.8746237)",,,,,,
