osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,bridge,tunnel
30500137,False,Via Bencivenni Rucellai,residential,False,82.21600000000001,"LINESTRING (11.1361698 43.8192334, 11.1363408 43.8194993, 11.1366175 43.8198984)",,,,
16610996,True,Via Fausto Sestini,residential,False,101.783,"LINESTRING (11.1374253 43.8210735, 11.1380838 43.8218559)",,,,
587733220,False,Via Santo Stefano,residential,True,6.266,"LINESTRING (11.1374253 43.8210735, 11.1374907 43.8210427)",30,,,
588183820,False,Via Santo Stefano,residential,False,60.602999999999994,"LINESTRING (11.1374253 43.8210735, 11.137363 43.821098, 11.1370546 43.8212265, 11.1368589 43.8213036, 11.136766 43.8213394)",30,2,,
14300381,True,Via Bencivenni Rucellai,residential,False,57.656,"LINESTRING (11.1356797 43.8184518, 11.1353986 43.8179746)",,,,
14191594,True,Via Achille Grandi,residential,False,296.08500000000004,"LINESTRING (11.1356797 43.8184518, 11.135777 43.8184213, 11.1364362 43.8182149, 11.1371173 43.8179964, 11.1377859 43.8177871, 11.1390084 43.8173903, 11.1390549 43.8173752)",,,,
11766930,True,Via della Pace,residential,False,70.087,"LINESTRING (11.1353877 43.8195142, 11.136054 43.8192743, 11.1361295 43.8192476, 11.1361698 43.8192334)",,,,
11766930,True,Via della Pace,residential,False,63.823,"LINESTRING (11.1346027 43.8195937, 11.1353107 43.8195368, 11.1353877 43.8195142)",,,,
13250413,True,Via Michelangelo Paoli,residential,False,148.518,"LINESTRING (11.1346027 43.8195937, 11.1345944 43.8195432, 11.1345191 43.8190277, 11.1344023 43.8183483, 11.1344003 43.818316, 11.1344078 43.8182668)",,,,
11766930,True,Via della Pace,residential,False,35.019999999999996,"LINESTRING (11.1327369 43.8191361, 11.132883 43.8191542, 11.1331654 43.8191959)",,,,
13250423,False,Via Ombrone,residential,False,144.355,"LINESTRING (11.1327369 43.8191361, 11.1329581 43.8180261, 11.1327159 43.8179993)",,,,
11766926,True,Via Ombrone,residential,False,92.782,"LINESTRING (11.1325772 43.8199625, 11.1326727 43.8194519, 11.1327369 43.8191361)",,,,
13973961,False,Via Arno,residential,False,84.576,"LINESTRING (11.1333422 43.8202835, 11.1334319 43.8202269, 11.1340582 43.8198311, 11.1341339 43.8197813)",,,,
14191602,True,Via Tevere,residential,False,71.115,"LINESTRING (11.1333422 43.8202835, 11.1332962 43.8202538, 11.132829 43.8200692, 11.1325772 43.8199625)",,,,
14191599,True,Via Po,residential,False,60.759,"LINESTRING (11.1338149 43.8208538, 11.1331257 43.8210803)",,,,
14191602,True,Via Tevere,residential,False,73.96900000000001,"LINESTRING (11.1338149 43.8208538, 11.1333695 43.8203043, 11.1333422 43.8202835)",,,,
14300384,False,Via Po,residential,True,58.543,"LINESTRING (11.1324725 43.821315, 11.1331257 43.8210803)",,,,
11766925,False,Via Tevere,residential,False,32.119,"LINESTRING (11.1322968 43.8199192, 11.1319111 43.8198418)",,,,
11766918,True,Via Tevere,residential,False,23.165,"LINESTRING (11.1322968 43.8199192, 11.1325315 43.8199645, 11.1325772 43.8199625)",,,,
14300383,False,Via Elsa,residential,True,54.474000000000004,"LINESTRING (11.1318362 43.821002, 11.132009 43.8206176, 11.1320273 43.8205768, 11.1320457 43.820536)",,,,
13250413,True,Via Michelangelo Paoli,residential,False,105.51400000000001,"LINESTRING (11.1347826 43.8205336, 11.1346909 43.8200652, 11.1346085 43.8196439, 11.1346063 43.8196278, 11.1346027 43.8195937)",,,,
14191599,True,Via Po,residential,False,85.41199999999999,"LINESTRING (11.1347826 43.8205336, 11.1346648 43.8205726, 11.1339556 43.8208073, 11.1338612 43.8208385, 11.1338149 43.8208538)",,,,
23636400,True,Via Michelangelo Paoli,residential,False,59.903,"LINESTRING (11.1347826 43.8205336, 11.1348374 43.8210269, 11.1348279 43.8210702)",,,,
14191601,True,Via Venticinque Aprile,residential,False,36.707,"LINESTRING (11.1358319 43.8201627, 11.1354206 43.8203073)",,,,
45856843,True,Via Libertà,residential,False,80.437,"LINESTRING (11.1358319 43.8201627, 11.1357966 43.8201105, 11.1354173 43.8195598, 11.1354031 43.8195384, 11.1353877 43.8195142)",,,,
11766936,True,Via Elsa,residential,False,71.484,"LINESTRING (11.1320457 43.820536, 11.1322667 43.8199891, 11.1322968 43.8199192)",,,,
14300383,False,Via Elsa,residential,False,54.474000000000004,"LINESTRING (11.1320457 43.820536, 11.1320273 43.8205768, 11.132009 43.8206176, 11.1318362 43.821002)",,,,
11766923,True,Via Po,residential,False,105.692,"LINESTRING (11.1331257 43.8210803, 11.1320457 43.820536)",,,,
14300384,False,Via Po,residential,False,58.543,"LINESTRING (11.1331257 43.8210803, 11.1324725 43.821315)",,,,
11766925,False,Via Tevere,residential,True,32.119,"LINESTRING (11.1319111 43.8198418, 11.1322968 43.8199192)",,,,
14284123,True,Via Don Gnocchi,residential,False,291.289,"LINESTRING (11.1394741 43.8181616, 11.1392103 43.8182272, 11.1391208 43.8182495, 11.1384307 43.8184311, 11.1380896 43.8185282, 11.1379259 43.8185781, 11.1376288 43.8186742, 11.1372291 43.8188203, 11.1365733 43.8190778, 11.1363847 43.8191458, 11.1361698 43.8192334)",,,,
14284124,False,Via Masaccio,residential,True,54.519,"LINESTRING (11.1394741 43.8181616, 11.1396172 43.8184266, 11.1397248 43.8186173)",,,,
577118991,False,Via Masaccio,residential,False,93.69,"LINESTRING (11.1394741 43.8181616, 11.1393865 43.8180014, 11.1390549 43.8173752)",,,,
588183820,False,Via Santo Stefano,residential,True,28.723,"LINESTRING (11.1363361 43.8215167, 11.136647 43.8213886)",30,2,,
"[26449644, 26449646, 26449647]",True,"['Via del Lavoro', 'Via Alfredo Catalani', 'Via Lungo le Mura']",residential,False,181.001,"LINESTRING (11.1363361 43.8215167, 11.1367296 43.8220784, 11.1371598 43.8219278, 11.136766 43.8213394)",,1,,
26449648,False,Via Quattro Novembre,residential,False,69.075,"LINESTRING (11.1363361 43.8215167, 11.1360522 43.8211437, 11.1360415 43.8210887, 11.1362051 43.8210132)",,1,,
588183820,False,Via Santo Stefano,residential,False,40.12,"LINESTRING (11.1363361 43.8215167, 11.1362887 43.8215353, 11.1358968 43.8216891)",30,2,,
13250428,True,Via Giuseppe Garibaldi,residential,False,57.653,"LINESTRING (11.1348279 43.8210702, 11.1342304 43.8213236, 11.1342086 43.8213332)",,,,
23636402,True,Via Mariano Falcini,residential,False,99.707,"LINESTRING (11.1348279 43.8210702, 11.1350208 43.8215657, 11.1350632 43.8216386, 11.1352662 43.8219038)",,1,,
587751450,True,Piazza Antonio Gramsci,residential,False,30.572,"LINESTRING (11.1330655 43.8231557, 11.1334163 43.8230483)",,,,
"[22949243, 773791005]",True,Via 24 Maggio,unclassified,False,140.344,"LINESTRING (11.1330655 43.8231557, 11.1330653 43.8231148, 11.133057 43.8230739, 11.1330323 43.8230191, 11.1329626 43.822884, 11.1328333 43.8225894, 11.1326187 43.8221124, 11.1325845 43.8220468, 11.132562 43.822012, 11.1325235 43.8219598)",,,,
587751434,True,Piazza Antonio Gramsci,unclassified,False,29.817999999999998,"LINESTRING (11.1330655 43.8231557, 11.1331311 43.8232675, 11.1331638 43.8233321, 11.1331966 43.8234064)",,,,
23589310,True,Piazza Antonio Gramsci,residential,False,3.349,"LINESTRING (11.1334163 43.8230483, 11.1333909 43.8230722)",,,,
"[588183820, 761069391, 587733212, 11766939, 11766940]",False,"['Piazza Antonio Gramsci', 'Via Roma', 'Via Santo Stefano']",residential,True,198.353,"LINESTRING (11.1334163 43.8230483, 11.1334516 43.8230337, 11.1336044 43.8229747, 11.133652 43.8229564, 11.1337017 43.8229327, 11.1340478 43.8227676, 11.1342445 43.8226588, 11.1342961 43.8226179, 11.1343434 43.8225713, 11.1343759 43.8225392, 11.1345786 43.8223025, 11.1347076 43.8222063, 11.1349648 43.8220535, 11.135141 43.8219621, 11.1352662 43.8219038)",30,2,yes,
"[14371689, 587751431]",False,Via Giuseppe Verdi,residential,False,162.48699999999997,"LINESTRING (11.1394292 43.8220777, 11.1395284 43.8220441, 11.1401519 43.821808, 11.1404538 43.8216928, 11.1405124 43.8216724, 11.140763 43.8215811, 11.1409793 43.821509, 11.1412368 43.8214192)",,,,
587751428,True,Via Vittorio Veneto,residential,False,55.186,"LINESTRING (11.1394292 43.8220777, 11.1392067 43.8217818, 11.139179 43.8217461, 11.1391011 43.8216415)",,,,
588183823,False,Via Montalvo,residential,True,84.762,"LINESTRING (11.1394292 43.8220777, 11.1393113 43.8221199, 11.138617 43.8223737, 11.1384863 43.8224216)",,,,
11956389,True,Via Trieste,residential,False,103.648,"LINESTRING (11.1425606 43.8209431, 11.1424868 43.8208408, 11.1421163 43.8202929, 11.1420371 43.8201868, 11.1419711 43.8201144)",,,,
588183822,False,Via Giuseppe Verdi,residential,True,51.022000000000006,"LINESTRING (11.1425606 43.8209431, 11.1424583 43.8209815, 11.1419903 43.8211461)",,,,
13973233,True,Via Milano,residential,False,84.511,"LINESTRING (11.1398159 43.8226221, 11.1396915 43.8226673, 11.1390348 43.8229055, 11.138926 43.822945, 11.1388748 43.8229636)",50,1,,
576846942,True,Via Vittorio Veneto,residential,False,36.301,"LINESTRING (11.1398159 43.8226221, 11.1397245 43.8224883, 11.1396813 43.8224375, 11.1396087 43.8223321)",,,,
576712221,False,Via Saliscendi,residential,True,47.685,"LINESTRING (11.1409878 43.8223062, 11.1411539 43.8225145, 11.1412859 43.8226772)",,,,
576846948,True,Via Vittorio Veneto,residential,False,50.769999999999996,"LINESTRING (11.1409878 43.8223062, 11.140886 43.8223198, 11.1403777 43.8224263)",,,,
14623440,True,Via Torino,residential,False,105.14399999999999,"LINESTRING (11.1416866 43.82319, 11.1416238 43.8232122, 11.1406357 43.823568, 11.1405562 43.8235957, 11.1405132 43.8236112)",50,1,,
576712221,False,Via Saliscendi,residential,False,65.475,"LINESTRING (11.1416866 43.82319, 11.1415723 43.8230497, 11.1413864 43.8228178, 11.1412859 43.8226772)",,,,
576712221,False,Via Saliscendi,residential,True,72.502,"LINESTRING (11.1416866 43.82319, 11.1420653 43.8234402, 11.1423464 43.8236355)",,,,
22934104,False,Via di Sotto,residential,False,11.943,"LINESTRING (11.1348146 43.8181602, 11.1349398 43.8181021)",,,,
14191596,True,Via Libertà,residential,False,157.465,"LINESTRING (11.1348146 43.8181602, 11.1348823 43.8183038, 11.1349791 43.8185584, 11.1351067 43.8188842, 11.1353463 43.8194296, 11.1353677 43.8194741, 11.1353877 43.8195142)",,,,
22934104,False,Via di Sotto,residential,True,35.538,"LINESTRING (11.1348146 43.8181602, 11.1344799 43.8182742, 11.1344078 43.8182668)",,,,
13250414,True,Via Bisenzio,residential,False,63.532000000000004,"LINESTRING (11.1344078 43.8182668, 11.1341596 43.8181935, 11.1341086 43.8181803, 11.1340739 43.8181599, 11.1340025 43.8180904, 11.1339658 43.8180397, 11.1338281 43.8179108)",,,,
22934104,False,Via di Sotto,residential,False,35.538,"LINESTRING (11.1344078 43.8182668, 11.1344799 43.8182742, 11.1348146 43.8181602)",,,,
11814853,True,Via Benedetto Croce,residential,False,98.507,"LINESTRING (11.1353986 43.8179746, 11.1353573 43.817903, 11.135053 43.8173522, 11.1349691 43.8171455)",,,,
22934104,False,Via di Sotto,residential,True,39.45,"LINESTRING (11.1353986 43.8179746, 11.1353532 43.8179889, 11.1349398 43.8181021)",,,,
14191593,True,Via della Pace,residential,False,177.49500000000003,"LINESTRING (11.1338281 43.8179108, 11.1337327 43.8180177, 11.1337146 43.8180641, 11.1337206 43.818205, 11.133731 43.8182797, 11.1337546 43.8183511, 11.1337821 43.818439, 11.1337908 43.8184749, 11.133789 43.8185084, 11.1337726 43.8185717, 11.1337065 43.81871, 11.1336764 43.8187456, 11.1336477 43.8187692, 11.1336092 43.8187889, 11.13356 43.8188017, 11.1333798 43.81884, 11.133198 43.818881, 11.1331525 43.8188976, 11.1331279 43.8189222, 11.1331243 43.8189574, 11.1331577 43.8191656, 11.1331654 43.8191959)",,,,
22934104,False,Via di Sotto,residential,True,11.943,"LINESTRING (11.1349398 43.8181021, 11.1348146 43.8181602)",,,,
22934104,False,Via di Sotto,residential,False,39.45,"LINESTRING (11.1349398 43.8181021, 11.1353532 43.8179889, 11.1353986 43.8179746)",,,,
13250423,False,Via Ombrone,residential,True,144.355,"LINESTRING (11.1327159 43.8179993, 11.1329581 43.8180261, 11.1327369 43.8191361)",,,,
14191602,True,Via Tevere,residential,False,61.961999999999996,"LINESTRING (11.1342086 43.8213332, 11.133867 43.8209172, 11.1338149 43.8208538)",,,,
"[761069393, 23636399]",False,Via Giuseppe Garibaldi,residential,False,94.05,"LINESTRING (11.1342086 43.8213332, 11.1340946 43.8213814, 11.1338737 43.8214752, 11.1337634 43.8215246, 11.1331985 43.8217624)",,,,
"[761069393, 23636399]",False,Via Giuseppe Garibaldi,residential,True,94.05,"LINESTRING (11.1331985 43.8217624, 11.1337634 43.8215246, 11.1338737 43.8214752, 11.1340946 43.8213814, 11.1342086 43.8213332)",,,,
14284124,False,Via Masaccio,residential,False,54.519,"LINESTRING (11.1397248 43.8186173, 11.1396172 43.8184266, 11.1394741 43.8181616)",,,,
14284124,False,Via Masaccio,residential,True,56.456,"LINESTRING (11.1397248 43.8186173, 11.1398407 43.8188241, 11.1399923 43.8190869)",,,,
"[13451830, 13451831]",True,"['Piazza Aldo Moro', 'Via Michelangelo Buonarroti']",residential,False,143.898,"LINESTRING (11.1403614 43.8178182, 11.1406588 43.8182342, 11.1406898 43.8182828, 11.140138 43.8184777, 11.1398647 43.8185721, 11.1397716 43.8186024, 11.1397248 43.8186173)",,,,
14282765,True,Via Guglielmo Tesi,residential,False,187.02100000000002,"LINESTRING (11.1382951 43.82043, 11.1383195 43.8204226, 11.1383433 43.8204127, 11.138476 43.8203409, 11.1385716 43.8202927, 11.1386683 43.820254, 11.1389225 43.8201553, 11.1391565 43.820087, 11.1398008 43.8199222, 11.1400088 43.8198569, 11.1403562 43.8197521, 11.1404051 43.8197324)",,,,
14284124,False,Via Masaccio,residential,False,79.08699999999999,"LINESTRING (11.1404051 43.8197324, 11.140352 43.8196493, 11.140164 43.8193772, 11.1400874 43.8192564, 11.1399923 43.8190869)",,,,
588969818,True,Via Guglielmo Tesi,residential,False,88.1,"LINESTRING (11.1404051 43.8197324, 11.1405213 43.8196841, 11.1409536 43.8195, 11.1410957 43.8194347, 11.1413306 43.8193077)",,,,
23636000,True,Via Michelangelo Buonarroti,residential,False,68.044,"LINESTRING (11.141411 43.8192716, 11.1413942 43.8192504, 11.1413639 43.8192121, 11.1410227 43.8187776, 11.1409939 43.8187388)",,,,
588969818,True,Via Guglielmo Tesi,residential,False,108.226,"LINESTRING (11.141411 43.8192716, 11.1415476 43.819224, 11.1418164 43.8191396, 11.1421434 43.8190489, 11.142331 43.8189875, 11.1423796 43.8189659, 11.1425891 43.8188205)",,,,
14300380,False,Piazza Dante,residential,False,4.176,"LINESTRING (11.1383632 43.8207047, 11.1383419 43.8207129, 11.1383173 43.8207224)",30,2,,
25902758,True,Via Bruno Buozzi,residential,False,214.20600000000002,"LINESTRING (11.1383632 43.8207047, 11.1384402 43.8206839, 11.1385269 43.8206715, 11.1386839 43.820663, 11.1390538 43.82065, 11.1395594 43.8206361, 11.140307 43.8206024, 11.1404965 43.8205865, 11.1407557 43.8205556, 11.1409981 43.8204819)",,,,
576846942,True,Via Vittorio Veneto,residential,False,50.065000000000005,"LINESTRING (11.1403777 43.8224263, 11.1399132 43.8225874, 11.1398609 43.8226039, 11.1398159 43.8226221)",,,,
576846948,True,Via Vittorio Veneto,residential,False,70.253,"LINESTRING (11.1403777 43.8224263, 11.1400825 43.822498, 11.1400463 43.8225058, 11.1400115 43.8225103, 11.1399847 43.8225109, 11.1399545 43.8225083, 11.1399068 43.8224999, 11.139875 43.8224926, 11.1398311 43.8224783, 11.13978 43.8224576, 11.1397602 43.8224471, 11.1397403 43.8224346, 11.1397053 43.822408, 11.1396087 43.8223321)",,,,
11956387,True,Via Montalvo,residential,False,104.957,"LINESTRING (11.1384863 43.8224216, 11.1383845 43.8224545, 11.1373112 43.8228364)",50,1,,
588183821,True,Via Francesco Ferrucci,residential,False,67.85,"LINESTRING (11.1384863 43.8224216, 11.1388195 43.8228864, 11.1388748 43.8229636)",,,,
588183823,False,Via Montalvo,residential,False,84.762,"LINESTRING (11.1384863 43.8224216, 11.138617 43.8223737, 11.1393113 43.8221199, 11.1394292 43.8220777)",,,,
16610992,True,Via Piave,residential,False,68.886,"LINESTRING (11.1373112 43.8228364, 11.137734 43.8233756)",50,1,,
785676464,True,Via Piave,residential,False,69.976,"LINESTRING (11.1373112 43.8228364, 11.1369104 43.8223416, 11.1368967 43.8223248, 11.136872 43.8222927)",50,1,,
24665413,True,Via Bologna,residential,False,59.95,"LINESTRING (11.1388748 43.8229636, 11.1392096 43.8234456)",,,,
13973233,True,Via Milano,residential,False,102.347,"LINESTRING (11.1388748 43.8229636, 11.1387026 43.8230268, 11.1378514 43.8233333, 11.1377735 43.8233614, 11.137734 43.8233756)",50,1,,
16610992,True,Via Piave,residential,False,59.559,"LINESTRING (11.137734 43.8233756, 11.1381106 43.8238372)",50,1,,
13973234,True,Via Venezia,residential,False,59.021,"LINESTRING (11.1401445 43.8230969, 11.1398622 43.8226967, 11.1398159 43.8226221)",,,,
13973235,True,Via Genova,residential,False,102.77799999999999,"LINESTRING (11.1401445 43.8230969, 11.1411624 43.8227211, 11.1412352 43.8226948, 11.1412859 43.8226772)",,,,
24665413,True,Via Bologna,residential,False,62.898,"LINESTRING (11.1392096 43.8234456, 11.1395617 43.823951)",,,,
13973235,True,Via Genova,residential,False,84.436,"LINESTRING (11.1392096 43.8234456, 11.1400366 43.8231346, 11.1400981 43.8231131, 11.1401445 43.8230969)",,,,
13973235,True,Via Genova,residential,False,98.333,"LINESTRING (11.1381106 43.8238372, 11.1391055 43.8234827, 11.1391738 43.8234584, 11.1392096 43.8234456)",,,,
16610992,True,Via Piave,residential,False,47.984,"LINESTRING (11.1381106 43.8238372, 11.1383935 43.824175, 11.1384209 43.8242061)",50,1,,
13973241,True,Via Don Giovanni Minzoni,residential,False,108.68,"LINESTRING (11.136872 43.8222927, 11.1373673 43.8221123, 11.1379321 43.8219099, 11.1380465 43.8218677, 11.1380838 43.8218559)",50,1,,
587733238,True,Via Fausto Sestini,residential,False,17.199,"LINESTRING (11.1380838 43.8218559, 11.1381195 43.8218941, 11.1382077 43.8219821)",,,,
13973241,True,Via Don Giovanni Minzoni,residential,False,66.137,"LINESTRING (11.1362481 43.8226028, 11.1362295 43.8225734, 11.1362268 43.8225526, 11.1362368 43.822535, 11.136257 43.8225123, 11.1363201 43.8224845, 11.1364071 43.8224484, 11.1365506 43.8223995, 11.1368444 43.8223027, 11.136872 43.8222927)",50,1,,
13973961,False,Via Arno,residential,True,84.576,"LINESTRING (11.1341339 43.8197813, 11.1340582 43.8198311, 11.1334319 43.8202269, 11.1333422 43.8202835)",,,,
11766930,True,Via della Pace,residential,False,124.16799999999999,"LINESTRING (11.1331654 43.8191959, 11.1333525 43.8192418, 11.1334066 43.8192593, 11.1336873 43.8193706, 11.1338512 43.8194317, 11.1340173 43.8194761, 11.1344997 43.8195823, 11.1345554 43.8195913, 11.1346027 43.8195937)",,,,
23635993,True,Via Botticelli,residential,False,87.61100000000002,"LINESTRING (11.1425891 43.8188205, 11.1425349 43.8187387, 11.142157 43.8181722, 11.1421151 43.8181107)",,,,
14623455,True,Via Vittorio Veneto,residential,False,66.17800000000001,"LINESTRING (11.142601 43.8220434, 11.1425472 43.8220643, 11.1420965 43.8222291, 11.1420704 43.8222367, 11.1420382 43.8222398, 11.1419777 43.8222372, 11.1418406 43.8222322)",,,,
363321743,True,Via Risorgimento,residential,False,111.158,"LINESTRING (11.142601 43.8220434, 11.1425389 43.8219555, 11.1420526 43.8212404, 11.1420305 43.8212069, 11.1419903 43.8211461)",,,,
587751431,False,Via Giuseppe Verdi,residential,True,67.652,"LINESTRING (11.1419903 43.8211461, 11.1419306 43.8211663, 11.1412368 43.8214192)",,,,
588183822,False,Via Giuseppe Verdi,residential,False,51.022000000000006,"LINESTRING (11.1419903 43.8211461, 11.1424583 43.8209815, 11.1425606 43.8209431)",,,,
576712221,False,Via Saliscendi,residential,False,72.502,"LINESTRING (11.1423464 43.8236355, 11.1420653 43.8234402, 11.1416866 43.82319)",,,,
577118991,False,Via Masaccio,residential,True,93.69,"LINESTRING (11.1390549 43.8173752, 11.1393865 43.8180014, 11.1394741 43.8181616)",,,,
588969818,True,Via Guglielmo Tesi,residential,False,7.598,"LINESTRING (11.1413306 43.8193077, 11.141411 43.8192716)",,,,
22949245,True,Via Tosca Fiesoli,unclassified,False,134.27,"LINESTRING (11.130802 43.8243288, 11.130878 43.8242355, 11.1310056 43.8240745, 11.1310365 43.8240447, 11.1310645 43.8240237, 11.1314645 43.8237931, 11.1315479 43.8237451, 11.1318081 43.8236186, 11.1320074 43.8235193)",,,,
22949245,True,Via Tosca Fiesoli,unclassified,False,29.487,"LINESTRING (11.1306169 43.8245579, 11.130802 43.8243288)",,,,
587751434,True,Piazza Antonio Gramsci,unclassified,False,43.606,"LINESTRING (11.1331966 43.8234064, 11.1332817 43.8235493, 11.1333279 43.8236163, 11.1334315 43.8237598)",,,,
587733213,True,Via Santa Maria,unclassified,False,67.832,"LINESTRING (11.1337044 43.8241124, 11.1341512 43.8246303)",,,,
23455308,True,Via dei Bruni,residential,False,73.86500000000001,"LINESTRING (11.1337044 43.8241124, 11.1335927 43.8241642, 11.1333219 43.8242844, 11.1331388 43.8243601, 11.1329676 43.8244196, 11.1329035 43.8244379)",,,,
23639108,True,Via Spartaco Lavagnini,residential,False,62.519000000000005,"LINESTRING (11.1341512 43.8246303, 11.1341825 43.8246139, 11.1345472 43.8244231, 11.1347772 43.8242955)",,,,
587733213,True,Via Santa Maria,unclassified,False,104.331,"LINESTRING (11.1341512 43.8246303, 11.1345336 43.8250545, 11.1347766 43.8253434, 11.1347985 43.8253689, 11.1348445 43.825424)",,,,
14381463,False,,residential,True,80.90199999999999,"LINESTRING (11.1397461 43.8257767, 11.1396933 43.8257874, 11.1392285 43.825882, 11.1387888 43.8260032)",,1,,
24665415,False,Via Chiusa,residential,False,51.545,"LINESTRING (11.1397461 43.8257767, 11.1397972 43.8257628, 11.1403475 43.8256135)",,,,
16610992,True,Via Piave,residential,False,54.035,"LINESTRING (11.1393876 43.8253653, 11.1397461 43.8257767)",50,1,,
16610992,True,Via Piave,residential,False,64.378,"LINESTRING (11.1389716 43.8248702, 11.1393876 43.8253653)",50,1,,
14381468,True,Via Brescia,residential,False,88.26899999999999,"LINESTRING (11.1389716 43.8248702, 11.1398416 43.8245447, 11.1399097 43.8245192, 11.1399484 43.8245048)",,,,
14381468,True,Via Brescia,residential,False,86.138,"LINESTRING (11.1399484 43.8245048, 11.1407987 43.8241963, 11.1409081 43.8241574)",,,,
24665413,True,Via Bologna,residential,False,64.732,"LINESTRING (11.1399484 43.8245048, 11.1402648 43.8249399, 11.1403058 43.8249963, 11.1403222 43.8250207)",,,,
24665414,False,Via Bologna,residential,False,41.424,"LINESTRING (11.1403222 43.8250207, 11.1405626 43.8253504)",,,,
13973239,True,Via Firenze,residential,False,84.2,"LINESTRING (11.1403222 43.8250207, 11.1395121 43.8253199, 11.1394353 43.8253479, 11.1393876 43.8253653)",,,,
14623440,True,Via Torino,residential,False,85.174,"LINESTRING (11.1405132 43.8236112, 11.1396652 43.823915, 11.1396106 43.823934, 11.1395617 43.823951)",50,1,,
14623441,True,Via Venezia,residential,False,64.385,"LINESTRING (11.1405132 43.8236112, 11.1401924 43.823165, 11.1401445 43.8230969)",,,,
576712221,False,Via Saliscendi,residential,False,47.685,"LINESTRING (11.1412859 43.8226772, 11.1411539 43.8225145, 11.1409878 43.8223062)",,,,
576712221,False,Via Saliscendi,residential,True,65.47500000000001,"LINESTRING (11.1412859 43.8226772, 11.1413864 43.8228178, 11.1415723 43.8230497, 11.1416866 43.82319)",,,,
13973239,True,Via Firenze,residential,False,86.3,"LINESTRING (11.1412852 43.8246748, 11.1404917 43.8249598, 11.1403222 43.8250207)",,,,
14623446,True,Via Venezia,residential,False,65.002,"LINESTRING (11.1412852 43.8246748, 11.1409607 43.8242314, 11.1409297 43.8241886, 11.1409081 43.8241574)",,,,
