osmid,name,highway,oneway,reversed,length,geometry,tunnel,maxspeed
540088606,Via Antonino Uccellatore,residential,False,True,39.379999999999995,"LINESTRING (14.8357404 37.7861874, 14.8357205 37.7862786, 14.8357178 37.786375, 14.8357205 37.7864566, 14.8357782 37.7865266)",,
129928884,Via Giuseppe Garibaldi,residential,True,False,24.637,"LINESTRING (14.8369948 37.7874798, 14.8367151 37.787495)",,
1161210577,Via Euripide,residential,False,False,51.344,"LINESTRING (14.8369948 37.7874798, 14.8369986 37.7875864, 14.8370254 37.7876797, 14.8371546 37.7879182)",,
540088606,Via Antonino Uccellatore,residential,False,False,15.577,"LINESTRING (14.8362081 37.786922, 14.8360943 37.7868146)",,
53081200,Via Tenente Attilio Talamo,residential,True,False,49.016999999999996,"LINESTRING (14.8362081 37.786922, 14.8365105 37.7867204, 14.8366345 37.7866378)",,
129928884,Via Giuseppe Garibaldi,residential,True,False,16.882,"LINESTRING (14.8371868 37.7874849, 14.8369948 37.7874798)",,
53081207,Corso Umberto Primo,tertiary,True,False,109.025,"LINESTRING (14.8337461 37.7882763, 14.8338189 37.7883442, 14.8339417 37.7884307, 14.8347681 37.7888223)",,
53081205,Via Caracciolo,residential,False,False,16.869,"LINESTRING (14.8356405 37.7883019, 14.8355308 37.7884264)",,
1161210559,Via Giordano Bruno,residential,False,False,18.151,"LINESTRING (14.8356405 37.7883019, 14.8357955 37.7884098)",,
1161210559,Via Giordano Bruno,residential,False,True,16.835,"LINESTRING (14.8356405 37.7883019, 14.8354701 37.7882327)",,
53081205,Via Caracciolo,residential,False,True,29.015,"LINESTRING (14.8356405 37.7883019, 14.8357627 37.7881718, 14.835816 37.7880823)",,
53081205,Via Caracciolo,residential,False,False,17.221,"LINESTRING (14.8355308 37.7884264, 14.8354235 37.788556)",,
53081205,Via Caracciolo,residential,False,True,16.869,"LINESTRING (14.8355308 37.7884264, 14.8356405 37.7883019)",,
1161210558,Via Giuseppe Verdi,residential,False,False,16.684,"LINESTRING (14.8355308 37.7884264, 14.8353674 37.78835)",,
1161210558,Via Giuseppe Verdi,residential,False,True,17.399,"LINESTRING (14.8355308 37.7884264, 14.8356946 37.7885143)",,
53081205,Via Caracciolo,residential,False,False,55.144,"LINESTRING (14.8354235 37.788556, 14.8350688 37.7889651)",,
53081205,Via Caracciolo,residential,False,True,17.221,"LINESTRING (14.8354235 37.788556, 14.8355308 37.7884264)",,
540088609,Via Gioieni,residential,False,False,16.655,"LINESTRING (14.8354235 37.788556, 14.8355846 37.7886349)",,
540088609,Via Gioieni,residential,False,True,17.084,"LINESTRING (14.8354235 37.788556, 14.835263 37.7884693)",,
129928884,Via Giuseppe Garibaldi,residential,True,False,6.424,"LINESTRING (14.8362229 37.7875181, 14.8361499 37.7875211)",,
129928884,Via Giuseppe Garibaldi,residential,True,False,20.056,"LINESTRING (14.8357969 37.7875892, 14.8355942 37.7876721)",,
1159529007,,residential,True,False,29.98,"LINESTRING (14.8357969 37.7875892, 14.8359431 37.787773, 14.8359618 37.7878234)",,
53081200,Via Tenente Attilio Talamo,residential,True,False,20.556,"LINESTRING (14.8361499 37.7875211, 14.8361436 37.7873363)",,
129928884,Via Giuseppe Garibaldi,residential,True,False,32.223,"LINESTRING (14.8361499 37.7875211, 14.8358761 37.7875568, 14.8358265 37.7875771, 14.8357969 37.7875892)",,
118427471,Via Antonello da Messina,residential,True,False,11.563,"LINESTRING (14.8367118 37.7880734, 14.8367602 37.7881701)",,
1161210578,Via Balilla,residential,False,True,28.923,"LINESTRING (14.8367118 37.7880734, 14.8370127 37.787968)",,
118427471,Via Antonello da Messina,residential,True,False,21.518,"LINESTRING (14.8364409 37.787505, 14.83645 37.7875459, 14.8365202 37.7876874)",,
129928884,Via Giuseppe Garibaldi,residential,True,False,19.22,"LINESTRING (14.8364409 37.787505, 14.8363845 37.7875062, 14.8362229 37.7875181)",,
1159529005,,residential,False,False,32.432,"LINESTRING (14.8359618 37.7878234, 14.8358279 37.7879804, 14.835816 37.7880823)",,
1159529006,,residential,True,False,36.469,"LINESTRING (14.8359618 37.7878234, 14.8356803 37.7877157, 14.8355942 37.7876721)",,
"[1161210581, 1161210582]",Via Adelaide Ristori,residential,True,False,48.777,"LINESTRING (14.8359618 37.7878234, 14.8360134 37.7877928, 14.8361818 37.7876967, 14.8362623 37.7876691, 14.8362229 37.7875181)",,
118427390,Via Luigi Aidala,residential,False,True,14.527,"LINESTRING (14.835816 37.7880823, 14.8359448 37.7881642)",,
53081205,Via Caracciolo,residential,False,False,29.015,"LINESTRING (14.835816 37.7880823, 14.8357627 37.7881718, 14.8356405 37.7883019)",,
1159529005,,residential,False,True,32.432,"LINESTRING (14.835816 37.7880823, 14.8358279 37.7879804, 14.8359618 37.7878234)",,
53081204,Via Francesco Aidala,residential,True,False,71.626,"LINESTRING (14.8369249 37.7884979, 14.8372288 37.7890956)",,
118427437,Via Cesare Battisti,residential,False,True,28.897,"LINESTRING (14.8369249 37.7884979, 14.8370701 37.7884598, 14.8372369 37.7884158)",,
53081204,Via Francesco Aidala,residential,True,False,22.613,"LINESTRING (14.8368296 37.788309, 14.8369249 37.7884979)",,
118427390,Via Luigi Aidala,residential,False,False,15.973,"LINESTRING (14.8368296 37.788309, 14.8366605 37.7883617)",,
118427390,Via Luigi Aidala,residential,False,True,62.033,"LINESTRING (14.8368296 37.788309, 14.8374885 37.7881088)",,
53081205,Via Caracciolo,residential,False,True,55.144,"LINESTRING (14.8350688 37.7889651, 14.8354235 37.788556)",,
53081207,Corso Umberto Primo,tertiary,True,False,16.234,"LINESTRING (14.8350688 37.7889651, 14.8352179 37.7890513)",,
540088610,Via Mario Pagano,residential,False,False,56.411,"LINESTRING (14.8352179 37.7890513, 14.8355846 37.7886349)",,
"[1159774647, 53081207]","['Via Messina', 'Corso Umberto Primo']",tertiary,True,False,177.926,"LINESTRING (14.8352179 37.7890513, 14.8353204 37.789158, 14.8353409 37.7892271, 14.8353363 37.7893105, 14.8353258 37.7893652, 14.8352562 37.7894823, 14.8351376 37.7895761, 14.8348951 37.7897679, 14.8347321 37.7898933, 14.8343277 37.7902098, 14.8344061 37.7902801)",,
53081207,Corso Umberto Primo,tertiary,True,False,11.009,"LINESTRING (14.8349615 37.788914, 14.8350688 37.7889651)",,
540088611,Via Cristoforo Colombo,residential,False,False,75.521,"LINESTRING (14.8349615 37.788914, 14.8346194 37.7893341, 14.8344642 37.7894653)",,
118427373,,residential,False,False,17.106,"LINESTRING (14.836469 37.7894478, 14.8363759 37.7893127)",,
118427426,Viale Antonietta Aldisio,tertiary,True,False,40.355000000000004,"LINESTRING (14.836469 37.7894478, 14.8362467 37.7895502, 14.8360722 37.7896305)",,
53081209,,residential,False,True,45.241,"LINESTRING (14.8328815 37.7908364, 14.8329233 37.7908695, 14.8330249 37.7908861, 14.8332777 37.7908952, 14.8333333 37.7909598)",,
235328315,Via Luigi Sturzo,residential,True,False,28.014,"LINESTRING (14.8316894 37.7914278, 14.8313988 37.7915314)",,
1161551576,Cortile Giacobbe,residential,False,False,16.675,"LINESTRING (14.8316894 37.7914278, 14.83161 37.7912916)",,
1161551579,Via Noè,residential,False,False,19.026,"LINESTRING (14.8316894 37.7914278, 14.8317803 37.7915831)",,
1159774657,,residential,False,False,31.198,"LINESTRING (14.8332955 37.7914487, 14.8329405 37.7914531)",,
235328395,Via Mosè,residential,False,False,50.408,"LINESTRING (14.8332955 37.7914487, 14.8332943 37.7913541, 14.833292 37.7911843, 14.8332777 37.7911026, 14.8332569 37.7910647, 14.833224 37.791005)",,
1248238204,Via Luigi Galvani,residential,False,True,10.84,"LINESTRING (14.833224 37.791005, 14.8333333 37.7909598)",,
235328315,Via Luigi Sturzo,residential,True,False,111.56299999999999,"LINESTRING (14.833224 37.791005, 14.8331055 37.7910664, 14.8330065 37.7911283, 14.8329281 37.7911805, 14.8328168 37.7912408, 14.8327013 37.791288, 14.8325224 37.7913367, 14.8322862 37.791385, 14.8320858 37.791397)",,
235328395,Via Mosè,residential,False,True,50.408,"LINESTRING (14.833224 37.791005, 14.8332569 37.7910647, 14.8332777 37.7911026, 14.833292 37.7911843, 14.8332943 37.7913541, 14.8332955 37.7914487)",,
53081210,Via Messina,tertiary,False,False,14.099,"LINESTRING (14.8345326 37.7903581, 14.8344061 37.7902801)",,
53081210,Via Messina,tertiary,False,True,70.75800000000001,"LINESTRING (14.8345326 37.7903581, 14.8346466 37.7904186, 14.8351891 37.7907265)",,
53081210,Via Messina,tertiary,False,True,14.099,"LINESTRING (14.8344061 37.7902801, 14.8345326 37.7903581)",,
53081195,Via Madonna del Riparo,tertiary,True,False,35.281,"LINESTRING (14.8344061 37.7902801, 14.8342708 37.7903806, 14.8342003 37.7904205, 14.8341314 37.7904278, 14.834074 37.7904152)",,
53081210,Via Messina,tertiary,False,False,15.901,"LINESTRING (14.8353361 37.7908099, 14.8351891 37.7907265)",,
53081210,Via Messina,tertiary,False,True,26.117,"LINESTRING (14.8353361 37.7908099, 14.8355862 37.7909368)",,
118355959,Via Lucciola,residential,False,True,99.143,"LINESTRING (14.8353361 37.7908099, 14.8363164 37.7903685)",,
118355939,Via Mongibello,residential,False,True,11.436,"LINESTRING (14.8354674 37.7910572, 14.8355495 37.7909774)",,
118355939,Via Mongibello,residential,False,False,78.03,"LINESTRING (14.8354674 37.7910572, 14.8353383 37.791124, 14.8346584 37.7913419)",,
235328314,Via Luigi Galvani,residential,True,False,53.019000000000005,"LINESTRING (14.8354674 37.7910572, 14.8352633 37.7909481, 14.8349565 37.7908039)",,
53081210,Via Messina,tertiary,False,False,26.117,"LINESTRING (14.8355862 37.7909368, 14.8353361 37.7908099)",,
1159774655,,residential,False,False,5.548,"LINESTRING (14.8355862 37.7909368, 14.8355495 37.7909774)",,
53081210,Via Messina,tertiary,False,True,150.225,"LINESTRING (14.8355862 37.7909368, 14.8356743 37.7909648, 14.8357835 37.7909725, 14.8360342 37.7909227, 14.8362298 37.7908813, 14.8365371 37.7907976, 14.8367379 37.7906912, 14.8368817 37.7906173, 14.8369732 37.7905866, 14.8371624 37.7905217)",,
118355993,Via Caravaggio,residential,False,False,12.997,"LINESTRING (14.8357618 37.7912676, 14.8358897 37.7913263)",,
118355934,Via Sirena,residential,False,False,216.60399999999998,"LINESTRING (14.8357618 37.7912676, 14.8361628 37.7911167, 14.8364252 37.7910411, 14.8370514 37.7909419, 14.8381443 37.7908248)",,
118355993,Via Caravaggio,residential,False,True,48.772999999999996,"LINESTRING (14.8357618 37.7912676, 14.8354949 37.7911629, 14.8354878 37.7911249, 14.8355405 37.7910824, 14.8355495 37.7909774)",,
118355993,Via Caravaggio,residential,False,True,12.997,"LINESTRING (14.8358897 37.7913263, 14.8357618 37.7912676)",,
118355993,Via Caravaggio,residential,False,False,61.77700000000001,"LINESTRING (14.8358897 37.7913263, 14.8361025 37.7913971, 14.8362701 37.7913588, 14.8364367 37.7913297, 14.8365611 37.7913501)",,
"[118355995, 118355939]","['Via Vesuvio', 'Via Mongibello']",residential,False,"[False, True]",185.419,"LINESTRING (14.8358897 37.7913263, 14.8352142 37.7916441, 14.835158 37.7916604, 14.835098 37.7916545, 14.8348768 37.7915878, 14.8348074 37.7915819, 14.8345768 37.7916041, 14.8344231 37.7915508, 14.8343443 37.7914426, 14.8346584 37.7913419)",,
118355993,Via Caravaggio,residential,False,False,47.26199999999999,"LINESTRING (14.8365611 37.7913501, 14.8366589 37.7913638, 14.8368179 37.7913983, 14.8368599 37.7914297, 14.8369034 37.7914936, 14.8369087 37.7915438, 14.8369109 37.7915914)",,
118355993,Via Caravaggio,residential,False,True,61.777,"LINESTRING (14.8365611 37.7913501, 14.8364367 37.7913297, 14.8362701 37.7913588, 14.8361025 37.7913971, 14.8358897 37.7913263)",,
118355993,Via Caravaggio,residential,False,True,47.26200000000001,"LINESTRING (14.8369109 37.7915914, 14.8369087 37.7915438, 14.8369034 37.7914936, 14.8368599 37.7914297, 14.8368179 37.7913983, 14.8366589 37.7913638, 14.8365611 37.7913501)",,
53081199,Via Trieste,residential,True,False,6.933,"LINESTRING (14.8377929 37.788677, 14.837763 37.7886193)",,
118427411,Via Guglielmo Oberdan,residential,False,True,30.484,"LINESTRING (14.8377929 37.788677, 14.8374757 37.788788)",,
53081199,Via Trieste,residential,True,False,14.007,"LINESTRING (14.8375571 37.7882225, 14.8374885 37.7881088)",,
118427439,Via Torricelli,residential,False,False,44.786,"LINESTRING (14.8375571 37.7882225, 14.8380241 37.7880612)",,
53081199,Via Trieste,residential,True,False,11.53,"LINESTRING (14.8374885 37.7881088, 14.8374389 37.7880128)",,
118427390,Via Luigi Aidala,residential,False,False,62.033,"LINESTRING (14.8374885 37.7881088, 14.8368296 37.788309)",,
53081199,Via Trieste,residential,True,False,27.092,"LINESTRING (14.8372852 37.7877158, 14.8371868 37.7874849)",,
1161210548,Via Virgilio,residential,False,False,49.392,"LINESTRING (14.8372852 37.7877158, 14.8378137 37.7875646)",,
118427383,Viale Antonietta Aldisio,tertiary,False,True,9.156,"LINESTRING (14.8372288 37.7890956, 14.8373193 37.7890548)",,
118427426,Viale Antonietta Aldisio,tertiary,True,False,77.407,"LINESTRING (14.8372288 37.7890956, 14.8369375 37.789233, 14.836469 37.7894478)",,
53081210,Via Messina,tertiary,False,False,150.22499999999997,"LINESTRING (14.8371624 37.7905217, 14.8369732 37.7905866, 14.8368817 37.7906173, 14.8367379 37.7906912, 14.8365371 37.7907976, 14.8362298 37.7908813, 14.8360342 37.7909227, 14.8357835 37.7909725, 14.8356743 37.7909648, 14.8355862 37.7909368)",,
53081210,Via Messina,tertiary,False,True,94.375,"LINESTRING (14.8371624 37.7905217, 14.8375253 37.7904197, 14.8379738 37.7902958, 14.8381806 37.7902532)",,
118356001,Via Brennero,residential,True,False,29.923000000000002,"LINESTRING (14.8371624 37.7905217, 14.8371089 37.7904044, 14.8370686 37.7903161, 14.8370551 37.7902667)",,
53081210,Via Messina,tertiary,False,False,22.06,"LINESTRING (14.8386467 37.7902322, 14.838396 37.7902425)",,
53081210,Via Messina,tertiary,False,True,21.642,"LINESTRING (14.8386467 37.7902322, 14.8388877 37.7902723)",,
117814816,Via Amelia,residential,False,False,15.281,"LINESTRING (14.8386467 37.7902322, 14.838652 37.7901808, 14.8386559 37.790095)",,
53081210,Via Messina,tertiary,False,False,28.904000000000003,"LINESTRING (14.8392049 37.7903408, 14.839033 37.7903008, 14.8389956 37.7902927, 14.8388877 37.7902723)",,
1160298186,,tertiary,True,False,22.726,"LINESTRING (14.8392049 37.7903408, 14.8393588 37.7903414, 14.8394634 37.7903374)",,
53081210,Via Messina,tertiary,False,True,22.06,"LINESTRING (14.838396 37.7902425, 14.8386467 37.7902322)",,
53081210,Via Messina,tertiary,False,False,18.968,"LINESTRING (14.838396 37.7902425, 14.8382761 37.79025, 14.8381806 37.7902532)",,
53081210,Via Messina,tertiary,False,False,21.642,"LINESTRING (14.8388877 37.7902723, 14.8386467 37.7902322)",,
53081210,Via Messina,tertiary,False,True,28.904,"LINESTRING (14.8388877 37.7902723, 14.8389956 37.7902927, 14.839033 37.7903008, 14.8392049 37.7903408)",,
117814812,Via Onorevole Sandro Pertini,residential,False,False,129.24,"LINESTRING (14.8388877 37.7902723, 14.8388894 37.790361, 14.8390391 37.7907595, 14.8390665 37.7909409, 14.8391638 37.7911262, 14.8391696 37.7913221, 14.8390715 37.7913352)",,
53085817,Viale della Regione,residential,False,False,12.108,"LINESTRING (14.8370039 37.7858947, 14.8370497 37.785792)",,
1159528966,Via Calabria,residential,False,True,36.484,"LINESTRING (14.8370039 37.7858947, 14.8366024 37.7859782)",,
1159529015,Via Giacomo Matteotti,residential,False,True,44.478,"LINESTRING (14.8370039 37.7858947, 14.836894 37.7861005, 14.836898 37.7862245, 14.8369507 37.7862566)",,
1159528972,Via Pisa,residential,False,True,52.858,"LINESTRING (14.8385122 37.7852907, 14.8381663 37.7856796)",,
1160298168,Via Udine,residential,False,False,19.766,"LINESTRING (14.8385122 37.7852907, 14.8386948 37.7853945)",,
53085819,Viale Sardegna,residential,False,True,97.108,"LINESTRING (14.8385122 37.7852907, 14.8385181 37.785225, 14.8384634 37.7849451, 14.8384164 37.7847831, 14.8383441 37.784611, 14.8382645 37.7844459)",,
"[1160298168, 1159529022]","['Via Siena', 'Via Udine']",residential,False,True,60.227999999999994,"LINESTRING (14.8385122 37.7852907, 14.8383727 37.7852114, 14.8382029 37.7854158, 14.8380245 37.7854942)",,
53081207,Corso Umberto Primo,tertiary,True,False,26.802,"LINESTRING (14.8300108 37.7829366, 14.8302525 37.7830836)",,
141323762,Via Guglielmo Marconi,tertiary,True,False,35.368,"LINESTRING (14.8294066 37.7835799, 14.8290855 37.7835768, 14.8290083 37.783597)",,
1159245954,Via Cavour,residential,True,False,36.032,"LINESTRING (14.8294066 37.7835799, 14.8295586 37.7834122, 14.8296475 37.7833177)",,
1159245927,,tertiary,True,False,19.208,"LINESTRING (14.8300601 37.7839093, 14.8299388 37.7837656)",,
228274239,Via Santi,residential,True,False,123.52199999999999,"LINESTRING (14.8300601 37.7839093, 14.8300443 37.7839379, 14.8299806 37.7839595, 14.829831 37.7840354, 14.829655 37.7841444, 14.8296142 37.7842395, 14.8294557 37.7843864, 14.8293798 37.7844545, 14.8292577 37.7846168, 14.829186 37.7847389)",,
1159245924,,tertiary,False,True,28.561,"LINESTRING (14.8300601 37.7839093, 14.8301147 37.7839425, 14.8303466 37.7840284)",,
53081207,Corso Umberto Primo,tertiary,True,False,43.497,"LINESTRING (14.8310942 37.7835734, 14.8313229 37.783598, 14.8314226 37.7836194, 14.8314408 37.783632, 14.8315066 37.7836776, 14.831536 37.7837087)",,
1161210717,Via Cardinale Giuseppe Benedetto Dusmet,residential,True,False,18.419999999999998,"LINESTRING (14.8310942 37.7835734, 14.8310401 37.7836553, 14.8310159 37.7836861, 14.8309757 37.7837051)",,
1159245921,,tertiary,False,True,18.253999999999998,"LINESTRING (14.8303466 37.7840284, 14.8303916 37.7840475, 14.8304437 37.7840702, 14.8305342 37.7840981)",,
