osmid,oneway,lanes,name,highway,width,reversed,length,geometry,ref,junction,access,tunnel,maxspeed,bridge
68506142,False,2,Via Carlo Nocelli,secondary,,True,15.019,"LINESTRING (8.5756201 44.360464, 8.575546 44.3604438, 8.575444 44.3604151)",SS1var,,,,,
59872268,True,,,secondary,,False,22.349,"LINESTRING (8.576006 44.3606082, 8.5759516 44.3606183, 8.5758957 44.3606136, 8.5758461 44.3605948, 8.5758095 44.3605642, 8.5757909 44.3605263)",,roundabout,,,,
68506126,True,,Via Piave  SP542,secondary,,False,51.337999999999994,"LINESTRING (8.576006 44.3606082, 8.5759809 44.3606432, 8.5759495 44.3606898, 8.5759063 44.3607363, 8.5758812 44.360761, 8.5757661 44.3608742, 8.5756576 44.3609959)",SP542,,,,,
"[301242690, 68506125]",False,,Via Giovan Battista Cerruti,unclassified,,False,32.073,"LINESTRING (8.5772983 44.3617913, 8.5773504 44.3618867, 8.5773876 44.3619278, 8.5775593 44.3618668)",,,,,,
68506125,False,,Via Giovan Battista Cerruti,unclassified,,True,53.382999999999996,"LINESTRING (8.5772983 44.3617913, 8.5771879 44.3615582, 8.5771492 44.3614921, 8.5771043 44.3614155, 8.5770614 44.3613424)",,,,,,
68506132,True,,Via Alessandro Recagno,residential,,False,41.693,"LINESTRING (8.5771008 44.3624548, 8.577395 44.3627652)",,,,,,
301242693,True,,Via Giovan Battista Perasso,unclassified,,False,66.965,"LINESTRING (8.5771008 44.3624548, 8.5764006 44.3627896)",,,,,,
68506145,True,1,Via Montegrappa,secondary,5.3,False,19.965,"LINESTRING (8.5755762 44.3606223, 8.5756179 44.3605773, 8.5756482 44.3605379, 8.5756519 44.3604998, 8.5756201 44.360464)",,,,,,
836788007,True,1,Via Montegrappa,secondary,,False,20.185000000000002,"LINESTRING (8.5755762 44.3606223, 8.575658 44.3605931, 8.5757065 44.3605678, 8.5757909 44.3605263)",,,,,,
68506125,False,,Via Giovan Battista Cerruti,unclassified,,False,53.382999999999996,"LINESTRING (8.5770614 44.3613424, 8.5771043 44.3614155, 8.5771492 44.3614921, 8.5771879 44.3615582, 8.5772983 44.3617913)",,,,,,
68506146,True,,Piazza Madre Teresa Vallerga,unclassified,,False,64.703,"LINESTRING (8.5770614 44.3613424, 8.5764524 44.3613035, 8.5763956 44.3612946, 8.5763837 44.3612449, 8.5763671 44.3611935)",,,,,,
68506132,True,,Via Alessandro Recagno,residential,,False,106.255,"LINESTRING (8.5759701 44.3612364, 8.575984 44.3612512, 8.5763597 44.3616525, 8.5764195 44.3617167, 8.5767121 44.3620312)",,,,,,
68506141,True,,,unclassified,,False,31.973,"LINESTRING (8.5759701 44.3612364, 8.5760614 44.3612222, 8.5761541 44.3612081, 8.5763671 44.3611935)",,,,,,
68506135,True,,Corso Giacomo Matteotti,primary,,False,12.082,"LINESTRING (8.5771418 44.3592753, 8.5770194 44.3592109)",,,,,,
"[853316704, 853316705, 383468657, 383468659, 383468660]",True,,Via Caduti per la Libertà,living_street,,False,186.73600000000005,"LINESTRING (8.5771418 44.3592753, 8.5770721 44.3593062, 8.5770472 44.3593324, 8.5770136 44.359395, 8.5769926 44.3594245, 8.5769113 44.3595388, 8.5768492 44.359624, 8.5767658 44.3596775, 8.5766588 44.3597534, 8.576631 44.3597722, 8.5765887 44.3597735, 8.5765242 44.359761, 8.5764957 44.3597578, 8.5764302 44.3597503, 8.5762922 44.3597178, 8.5761849 44.3596997, 8.5760844 44.3596889, 8.5760145 44.3597554, 8.5759954 44.3597758, 8.5759979 44.3598132, 8.5760475 44.3598521, 8.5760991 44.3599053, 8.5761353 44.3599436, 8.5761238 44.3599908, 8.5761228 44.3600249, 8.5761402 44.360065, 8.5762201 44.3601202, 8.5762468 44.3601351, 8.5762566 44.3601404, 8.576364 44.3602085)",,,destination,,,
68506133,True,,Piazza Madre Teresa Vallerga,unclassified,,False,61.822,"LINESTRING (8.5763671 44.3611935, 8.5764291 44.3611836, 8.576522 44.361186, 8.5768964 44.3612183, 8.5769709 44.361251, 8.5770614 44.3613424)",,,,,,
68506137,False,,Via Claudio Baglietto,secondary,,True,219.21099999999998,"LINESTRING (8.578725 44.3608704, 8.5788738 44.3608691, 8.579035 44.3608677, 8.5792565 44.3608579, 8.5794144 44.3608509, 8.5797057 44.360827, 8.5799253 44.3607977, 8.5801232 44.360767, 8.5804204 44.3607133, 8.580564 44.3606877, 8.5807393 44.3606472, 8.5814095 44.360481)",,,,,,
"[68506152, 68656925]",False,,Via Claudio Baglietto,"['secondary', 'secondary_link']",,False,191.405,"LINESTRING (8.578725 44.3608704, 8.5785784 44.3608725, 8.5783262 44.3608737, 8.578256 44.3608725, 8.5780109 44.3608653, 8.5777725 44.3608533, 8.5775735 44.3608321, 8.5774989 44.3608192, 8.5773694 44.3607967, 8.5764564 44.3606116, 8.5764022 44.3606019, 8.576366 44.3605932)",,,,,,
800832777,False,,Piazza San Bartolomeo,residential,,True,17.025,"LINESTRING (8.5797487 44.3602837, 8.5795379 44.3602567)",,,,,,
800832778,True,,,residential,,False,25.58,"LINESTRING (8.5797487 44.3602837, 8.5796263 44.3603552, 8.5795379 44.3602567)",,,,,,
68656883,True,,Via Giacomo Buranello,unclassified,,False,104.363,"LINESTRING (8.5743163 44.3586996, 8.5742799 44.3587703, 8.5741442 44.3590446, 8.5740704 44.359187, 8.573908 44.3595324, 8.5739051 44.3595639, 8.573915 44.3595873)",,,,,,
366464632,False,2,Corso Giacomo Matteotti,primary,,False,222.316,"LINESTRING (8.5743163 44.3586996, 8.5744024 44.3587144, 8.575173 44.3588634, 8.5752496 44.3588782, 8.5755056 44.3589281, 8.5758958 44.3589955, 8.5763689 44.3590888, 8.5769674 44.3591987, 8.5770194 44.3592109)",SS1,,,,,
"[898013039, 468712287]",False,2,"['Via Cristoforo Colombo', 'Corso Giacomo Matteotti']",primary,,True,201.24700000000004,"LINESTRING (8.5743163 44.3586996, 8.5740491 44.3586455, 8.5738823 44.3586044, 8.5732824 44.3584595, 8.5729917 44.3583915, 8.5729124 44.358364, 8.5727161 44.3582918, 8.5724353 44.3581836, 8.5721148 44.3580517, 8.5720932 44.3580428, 8.5719921 44.3580028)",SS1,,,,,
"[68656865, 68656906]",True,,Via Arzocco,"['residential', 'unclassified']",,False,49.196,"LINESTRING (8.5786724 44.3606237, 8.5784433 44.3607396, 8.5784362 44.3607573, 8.5784358 44.3607825, 8.5784462 44.3608048, 8.5785213 44.360971)",,,,yes,10,
463919465,False,,Largo Alpini d'Italia,residential,,True,86.911,"LINESTRING (8.5786724 44.3606237, 8.5785862 44.3605356, 8.5784575 44.3604092, 8.5782301 44.3601787, 8.5780968 44.360058, 8.5780081 44.3600062)",,,,,,
68506126,True,,Via Piave  SP542,secondary,,False,47.164,"LINESTRING (8.5752687 44.3615808, 8.5752382 44.3617028, 8.5751956 44.3618309, 8.575134 44.3619936)",SP542,,,,,
"[301242690, 68506125]",False,,Via Giovan Battista Cerruti,unclassified,,True,32.073,"LINESTRING (8.5775593 44.3618668, 8.5773876 44.3619278, 8.5773504 44.3618867, 8.5772983 44.3617913)",,,,,,
800840157,False,,Via Milano,residential,,True,153.544,"LINESTRING (8.5775593 44.3618668, 8.577677 44.3619433, 8.5780424 44.362158, 8.5783085 44.3623327, 8.578499 44.3624878, 8.5786694 44.362686, 8.5787804 44.362815, 8.5788131 44.3628917)",,,,,,
"[836788009, 68656917, 68656870]",True,,Via Giuseppe Verdi,unclassified,,False,33.37,"LINESTRING (8.5775593 44.3618668, 8.5775811 44.3618553, 8.5776986 44.3617953, 8.5778929 44.3616848)",,,,,,yes
68656917,True,,Via Giuseppe Verdi,unclassified,,False,19.622,"LINESTRING (8.578632 44.3612438, 8.5786477 44.3612184, 8.5786572 44.3611816, 8.5786514 44.3611551, 8.5786354 44.3611126, 8.5786282 44.3610725)",,,,,,
837044531,False,,Via Dario Ravano,residential,,True,19.521,"LINESTRING (8.578632 44.3612438, 8.5786809 44.3612655, 8.5787376 44.3612721, 8.5788649 44.3612514)",,,,,,
68656851,False,,Via Giovanni da Mezzano,unclassified,,True,14.16,"LINESTRING (8.5785213 44.360971, 8.5785367 44.360991, 8.5786282 44.3610725)",,,,,,
800832777,False,,Piazza San Bartolomeo,residential,,False,14.808,"LINESTRING (8.5793553 44.3602304, 8.5795379 44.3602567)",,,,,,
"[463919466, 374098795]",True,,"['Via Arzocco', 'Piazza San Bartolomeo']",residential,,False,70.56099999999998,"LINESTRING (8.5793553 44.3602304, 8.5793122 44.3602861, 8.5792089 44.3603653, 8.5791597 44.3603907, 8.5790543 44.3604424, 8.5788776 44.3605225, 8.578857 44.3605316, 8.5787146 44.3606026, 8.5786724 44.3606237)",,,,,,
"[208738746, 68656871]",False,2,"['Via Santa Caterina', 'Corso Giacomo Matteotti']",primary,,False,10.01,"LINESTRING (8.5777878 44.3593649, 8.5778023 44.359367, 8.5778734 44.3593728, 8.5779126 44.3593766)",,,,,,
68656965,True,,Corso Giacomo Matteotti,primary,,False,27.699,"LINESTRING (8.5777878 44.3593649, 8.5776904 44.3593642, 8.5776036 44.3593718, 8.5775379 44.3593858, 8.5774544 44.3594182)",,,,,,
68656911,False,,Largo Alpini d'Italia,residential,,False,58.807,"LINESTRING (8.5780081 44.3600062, 8.5777219 44.3601667, 8.5774339 44.3603395)",,,,,,
"[158887312, 68656955]",False,,Piazza Dante,"['residential', 'unclassified']",,True,75.04000000000002,"LINESTRING (8.5780081 44.3600062, 8.5780622 44.3598717, 8.5780778 44.3598049, 8.5780728 44.3597171, 8.5779449 44.3596113, 8.5779252 44.3595819, 8.5779205 44.3595614, 8.5779133 44.3594608, 8.5779033 44.3594233, 8.5779126 44.3593766)",,,,,,
463919465,False,,Largo Alpini d'Italia,residential,,False,86.911,"LINESTRING (8.5780081 44.3600062, 8.5780968 44.360058, 8.5782301 44.3601787, 8.5784575 44.3604092, 8.5785862 44.3605356, 8.5786724 44.3606237)",,,,,,
68656851,False,,Via Giovanni da Mezzano,unclassified,,False,14.16,"LINESTRING (8.5786282 44.3610725, 8.5785367 44.360991, 8.5785213 44.360971)",,,,,,
68656917,True,,Via Giuseppe Verdi,unclassified,,False,24.872999999999998,"LINESTRING (8.5786282 44.3610725, 8.5786881 44.3610197, 8.5787101 44.3610001, 8.5787198 44.3609702, 8.5787224 44.360933, 8.578725 44.3608704)",,,,,,
68487582,False,,Viale Nazioni Unite,secondary,,False,7.054,"LINESTRING (8.576364 44.3602085, 8.5763009 44.3602531)",,,,,,
68487582,False,,Viale Nazioni Unite,secondary,,True,89.14,"LINESTRING (8.576364 44.3602085, 8.5764244 44.3601621, 8.5771234 44.3596187)",,,,,,
68656911,False,,Largo Alpini d'Italia,residential,,True,58.807,"LINESTRING (8.5774339 44.3603395, 8.5777219 44.3601667, 8.5780081 44.3600062)",,,,,,
68656917,True,,Via Giuseppe Verdi,unclassified,,False,42.883,"LINESTRING (8.5778929 44.3616848, 8.5780888 44.3615778, 8.578107 44.3615665, 8.578301 44.3614453, 8.5783091 44.3614398)",,,,,,
374098798,True,,Via Quattro Novembre,residential,,False,176.04000000000002,"LINESTRING (8.5778929 44.3616848, 8.578066 44.3618588, 8.5782612 44.3620168, 8.5784097 44.3621327, 8.5786243 44.3623094, 8.5787666 44.362447, 8.5789053 44.3625961, 8.5790335 44.362741, 8.5790415 44.3627793, 8.5790254 44.3628049, 8.5789573 44.3628286, 8.5788551 44.3628551, 8.5788131 44.3628917)",,,,,,
374098799,False,,Via Quattro Novembre,residential,,True,32.311,"LINESTRING (8.5778929 44.3616848, 8.5778692 44.3616639, 8.5777947 44.3615982, 8.5776383 44.3614583)",,,,,,
68656964,True,,Via Giosuè Carducci,residential,,False,66.898,"LINESTRING (8.5760133 44.3623664, 8.5767121 44.3620312)",,,,,,
301242656,True,,Via Giobatta Camogli,unclassified,,False,105.53699999999999,"LINESTRING (8.5760133 44.3623664, 8.5757915 44.3621192, 8.575306 44.3616192, 8.5752687 44.3615808)",,,,,,
800832777,False,,Piazza San Bartolomeo,residential,,False,17.025,"LINESTRING (8.5795379 44.3602567, 8.5797487 44.3602837)",,,,,,
800832777,False,,Piazza San Bartolomeo,residential,,True,14.808,"LINESTRING (8.5795379 44.3602567, 8.5793553 44.3602304)",,,,,,
68506132,True,,Via Alessandro Recagno,residential,,False,56.333,"LINESTRING (8.5767121 44.3620312, 8.5771008 44.3624548)",,,,,,
68656899,True,,,unclassified,,False,53.696,"LINESTRING (8.5767121 44.3620312, 8.5772983 44.3617913)",,,,,,
295845758,True,,Via Giovanni Bonfante,unclassified,,False,28.199,"LINESTRING (8.5721853 44.3601656, 8.5720146 44.3603879)",,,,,,
"[559089192, 295797122]",False,,"['Via Giovanni Bosco', 'Via Roma']",unclassified,,True,86.291,"LINESTRING (8.5721853 44.3601656, 8.5725935 44.3602332, 8.5726915 44.3600705, 8.5727826 44.3599192, 8.5728627 44.3597974)",,,,,,
68506131,True,,Via Marcantonio Carattino,unclassified,,False,6.997999999999999,"LINESTRING (8.573915 44.3595873, 8.5739555 44.3595883, 8.5740027 44.3595921)",,,,,,
"[397188776, 856640451, 856640452]",False,,Via Milano,residential,,True,90.818,"LINESTRING (8.5801668 44.3637679, 8.5800108 44.363629, 8.5798097 44.3635373, 8.579648 44.3635283, 8.5794447 44.3635283, 8.5793782 44.3635159, 8.5793387 44.3634631, 8.5793251 44.3633658)",,,,yes,,
96821922,False,,Via Francesco Cilea,residential,,False,22.751,"LINESTRING (8.5698372 44.3578831, 8.5698059 44.3577907, 8.5697885 44.3577334, 8.569793 44.3576826)",,,,,,
96821922,False,,Via Francesco Cilea,residential,,True,76.594,"LINESTRING (8.5698372 44.3578831, 8.5698787 44.3579266, 8.5699713 44.3579822, 8.5700733 44.3580972, 8.5703845 44.3582188, 8.5705345 44.3582774, 8.5705824 44.3582933)",,,,,,
290752294,False,,Via Claudio Montanaro,residential,,True,28.371,"LINESTRING (8.5698372 44.3578831, 8.569799 44.357927, 8.5696779 44.3581111)",,,,,,
"[96821930, 96821923]",False,,"['Via Bartolomeo Fazio', 'Via Villagrande']",residential,,False,74.807,"LINESTRING (8.5719921 44.3580028, 8.5719738 44.3580289, 8.5719556 44.3580551, 8.5718255 44.3582411, 8.5717124 44.3584416, 8.5716574 44.3585616, 8.5716147 44.3586177)",,,,,,
"[468712287, 898013039]",False,2,"['Via Cristoforo Colombo', 'Corso Giacomo Matteotti']",primary,,False,201.247,"LINESTRING (8.5719921 44.3580028, 8.5720932 44.3580428, 8.5721148 44.3580517, 8.5724353 44.3581836, 8.5727161 44.3582918, 8.5729124 44.358364, 8.5729917 44.3583915, 8.5732824 44.3584595, 8.5738823 44.3586044, 8.5740491 44.3586455, 8.5743163 44.3586996)",SS1,,,,,
96821926,False,,Via Villagrande,residential,,True,79.842,"LINESTRING (8.5707958 44.3592272, 8.5706462 44.3591968, 8.5705113 44.3591592, 8.5703907 44.3591345, 8.5703263 44.3591153, 8.5702619 44.3591115, 8.5701975 44.3591268, 8.5701439 44.359169, 8.5701224 44.3592112, 8.5700849 44.3592534, 8.5700313 44.3592917, 8.5699574 44.3593259)",,,,,,
312653987,True,,Via Roma,residential,,False,154.33299999999997,"LINESTRING (8.5707958 44.3592272, 8.5709539 44.3593262, 8.5709968 44.3593799, 8.5710237 44.3594298, 8.5710451 44.3594873, 8.571088 44.3595321, 8.5712704 44.3596446, 8.5714796 44.3597673, 8.5717479 44.3599169, 8.5719356 44.3600281, 8.5721853 44.3601656)",,,,,,
96821922,False,,Via Francesco Cilea,residential,,False,63.661,"LINESTRING (8.5716147 44.3586177, 8.5715132 44.3585893, 8.5713615 44.3585381, 8.57088 44.3583903)",,,,,,
96821923,False,,Via Villagrande,residential,,False,52.31699999999999,"LINESTRING (8.5716147 44.3586177, 8.5716378 44.3586281, 8.5718334 44.3587087, 8.5721377 44.3588341, 8.5721717 44.3588639)",,,,,,
"[96821930, 96821923]",False,,"['Via Bartolomeo Fazio', 'Via Villagrande']",residential,,True,74.80699999999999,"LINESTRING (8.5716147 44.3586177, 8.5716574 44.3585616, 8.5717124 44.3584416, 8.5718255 44.3582411, 8.5719556 44.3580551, 8.5719738 44.3580289, 8.5719921 44.3580028)",,,,,,
96821922,False,,Via Francesco Cilea,residential,,True,22.750999999999998,"LINESTRING (8.569793 44.3576826, 8.5697885 44.3577334, 8.5698059 44.3577907, 8.5698372 44.3578831)",,,,,,
96821922,False,,Via Francesco Cilea,residential,,False,26.002,"LINESTRING (8.57088 44.3583903, 8.5705824 44.3582933)",,,,,,
385077315,True,,Via Luchino Fazio,residential,,False,84.94999999999999,"LINESTRING (8.57088 44.3583903, 8.5710145 44.3581643, 8.5710045 44.3580747, 8.5709068 44.3580661, 8.5707778 44.3580799, 8.5707106 44.3581031, 8.5706662 44.3581563, 8.5705824 44.3582933)",,,,,,
96821922,False,,Via Francesco Cilea,residential,,True,63.660999999999994,"LINESTRING (8.57088 44.3583903, 8.5713615 44.3585381, 8.5715132 44.3585893, 8.5716147 44.3586177)",,,,,,
104808817,False,,Via Livio Canale,residential,,True,79.511,"LINESTRING (8.5706598 44.3602055, 8.5705544 44.360135, 8.57039 44.3600246, 8.5703044 44.3599909, 8.5701716 44.3599838, 8.5700828 44.3600106, 8.5700169 44.3600371, 8.5698175 44.3601152)",,,,,,
771013293,False,,Via Giovanni Bonfante,unclassified,,False,94.538,"LINESTRING (8.5706598 44.3602055, 8.5705938 44.3602581, 8.5705432 44.3602938, 8.5705378 44.3603381, 8.5706559 44.3604852, 8.5707402 44.3605755, 8.5708577 44.3607015, 8.5708366 44.3608066, 8.570758 44.360944)",,,,,50,
894559348,False,,Via nuova Cantalupo,unclassified,,True,31.866,"LINESTRING (8.569181 44.361714, 8.5693533 44.3616839, 8.5695732 44.3617124)",,,,,50,
96821926,False,,Via Villagrande,residential,,False,79.842,"LINESTRING (8.5699574 44.3593259, 8.5700313 44.3592917, 8.5700849 44.3592534, 8.5701224 44.3592112, 8.5701439 44.359169, 8.5701975 44.3591268, 8.5702619 44.3591115, 8.5703263 44.3591153, 8.5703907 44.3591345, 8.5705113 44.3591592, 8.5706462 44.3591968, 8.5707958 44.3592272)",,,,,,
301242693,True,,Via Giovan Battista Perasso,unclassified,,False,47.09,"LINESTRING (8.5775715 44.3621977, 8.5771008 44.3624548)",,,,,,
301242677,True,,Via Giobatta Camogli,residential,,False,56.235,"LINESTRING (8.5764006 44.3627896, 8.5760133 44.3623664)",,,,,,
397185984,False,,,residential,,False,111.38400000000001,"LINESTRING (8.5695732 44.3617124, 8.5696492 44.3616158, 8.5698724 44.3613923, 8.5699235 44.3613072, 8.5699851 44.361219, 8.5700298 44.36114, 8.5700893 44.3610898, 8.5701148 44.3610655, 8.5701595 44.3610307, 8.5701999 44.3609751, 8.5702433 44.360845)",,,,,,
894559348,False,,Via nuova Cantalupo,unclassified,,False,31.866,"LINESTRING (8.5695732 44.3617124, 8.5693533 44.3616839, 8.569181 44.361714)",,,,,50,
"[894559348, 771013293]",False,,"['Via Giovanni Bonfante', 'Via nuova Cantalupo']",unclassified,,True,189.02,"LINESTRING (8.5695732 44.3617124, 8.569929 44.3617921, 8.5700988 44.3618253, 8.5703121 44.3618459, 8.5704906 44.3618562, 8.5706181 44.3618373, 8.5706546 44.3617843, 8.5706505 44.3617167, 8.5706153 44.3616399, 8.5705845 44.3615727, 8.5705593 44.3613895, 8.5706013 44.3612182, 8.570758 44.360944)",,,,,50,
104808817,False,,Via Livio Canale,residential,,False,79.511,"LINESTRING (8.5698175 44.3601152, 8.5700169 44.3600371, 8.5700828 44.3600106, 8.5701716 44.3599838, 8.5703044 44.3599909, 8.57039 44.3600246, 8.5705544 44.360135, 8.5706598 44.3602055)",,,,,,
104808842,False,,Via Giovanni Bonfante,residential,,False,68.212,"LINESTRING (8.5715711 44.361102, 8.5717077 44.3611216, 8.5719498 44.3611465, 8.5720127 44.3611607, 8.572028 44.3611835, 8.5720288 44.3612102, 8.5720165 44.3612513, 8.5720319 44.3612852, 8.5720868 44.3613299, 8.5720953 44.3613479, 8.5720823 44.361369, 8.5721146 44.361425)",,,,,,
337256714,True,,Via Giovanni Bonfante,unclassified,,False,149.36499999999998,"LINESTRING (8.5715711 44.361102, 8.5715635 44.3611263, 8.5715275 44.361161, 8.5715058 44.3611776, 8.5714683 44.3611866, 8.5714173 44.3611867, 8.5713594 44.3611664, 8.5712653 44.3611038, 8.5712564 44.3610846, 8.5712467 44.3610506, 8.5712801 44.3608591, 8.5712585 44.3607592, 8.5711348 44.3606419, 8.5708901 44.3604419, 8.5706598 44.3602055)",,,,,50,
68506137,False,,Via Claudio Baglietto,secondary,,False,219.21100000000004,"LINESTRING (8.5814095 44.360481, 8.5807393 44.3606472, 8.580564 44.3606877, 8.5804204 44.3607133, 8.5801232 44.360767, 8.5799253 44.3607977, 8.5797057 44.360827, 8.5794144 44.3608509, 8.5792565 44.3608579, 8.579035 44.3608677, 8.5788738 44.3608691, 8.578725 44.3608704)",,,,,,
"[957744457, 859591881, 366467325, 68656887]",True,,"['Via Quartini', 'Piazza San Bartolomeo', 'Via Busci']","['unclassified', 'residential']",,False,135.804,"LINESTRING (8.5814095 44.360481, 8.5813753 44.3604561, 8.5813291 44.3604337, 8.5811986 44.3603998, 8.5811477 44.3603904, 8.5811042 44.3603835, 8.5809521 44.3603599, 8.5807362 44.3603491, 8.5807171 44.3603482, 8.5804233 44.3603564, 8.5802993 44.3603457, 8.5799735 44.360313, 8.5798562 44.3602977, 8.5797487 44.3602837)",,,,,,
68506145,True,1,Via Montegrappa,secondary,5.3,False,123.907,"LINESTRING (8.5748227 44.361612, 8.5749597 44.3613791, 8.5750628 44.3612219, 8.5752327 44.3609676, 8.57524 44.3609567, 8.5753865 44.360796, 8.5755606 44.3606365)",,,,,,
861172987,False,,Via Monte Nero,residential,,False,28.067999999999998,"LINESTRING (8.5748227 44.361612, 8.5748106 44.3616083, 8.5744978 44.3615132)",,,,,,
68506132,True,,Via Alessandro Recagno,residential,,False,27.356,"LINESTRING (8.577395 44.3627652, 8.5775083 44.3629975)",,,,,,
"[301242677, 359109725]",True,,"['Via Simone Canepa', 'Via Giobatta Camogli']","['unclassified', 'residential']",,False,96.363,"LINESTRING (8.577395 44.3627652, 8.5770728 44.362871, 8.5765964 44.3629968, 8.5765705 44.3629693, 8.5764006 44.3627896)",,,,,,
124055627,False,,Via Bernardo Pizzorno,residential,,False,15.697,"LINESTRING (8.5755355 44.3632309, 8.5756998 44.3633092)",,,,,,
124055627,False,,Via Bernardo Pizzorno,residential,,True,37.661,"LINESTRING (8.5755355 44.3632309, 8.5753834 44.3631469, 8.5751024 44.3631343)",,,,,,
124055627,False,,Via Bernardo Pizzorno,residential,,True,15.697,"LINESTRING (8.5756998 44.3633092, 8.5755355 44.3632309)",,,,,,
284462808,True,,,residential,,False,27.04,"LINESTRING (8.5756998 44.3633092, 8.5755041 44.3635081)",,,,,,
194115297,False,,,residential,,False,26.034,"LINESTRING (8.5756998 44.3633092, 8.5759337 44.3634084, 8.5759815 44.3634286)",,,,,,
