osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,lanes,tunnel
296612390,,Via Bartolomeo Arese,residential,True,False,93.52,"LINESTRING (9.1377835 45.6441939, 9.1378673 45.6441573, 9.1379231 45.6441278, 9.1382757 45.6439461, 9.138426 45.6438754, 9.1385351 45.643832, 9.1386062 45.6438137, 9.1386929 45.6438002, 9.1388168 45.6437889)",,,,
162113015,,Via Montenero,unclassified,False,False,5.541,"LINESTRING (9.1388168 45.6437889, 9.1388879 45.6437854)",,,,
162113025,,Via Antonio Monti,residential,True,False,55.87,"LINESTRING (9.1388168 45.6437889, 9.1388179 45.6438275, 9.1388259 45.6438863, 9.1389048 45.6441979, 9.138918 45.6442469, 9.1389315 45.6442842)",,,,
141629330,,Via Preposto Mezzera,residential,True,False,88.47200000000001,"LINESTRING (9.1389767 45.6425221, 9.1390132 45.6423551, 9.1390406 45.6422448, 9.1390661 45.6421636, 9.1392348 45.6417484)",,,,
497361786,,Vicolo Mezzera,residential,False,True,181.00500000000002,"LINESTRING (9.1389767 45.6425221, 9.1383978 45.6424572, 9.1387016 45.6416519, 9.1387249 45.6416561, 9.1392348 45.6417484)",,,,
1034533393,SP44,Corso Giuseppe Garibaldi,secondary,False,False,81.37100000000001,"LINESTRING (9.1357386 45.645916, 9.1356907 45.646032, 9.1356437 45.6461136, 9.1355834 45.6462029, 9.1355435 45.6462594, 9.1355096 45.6463074, 9.1353138 45.6465831)",,,,
1034533393,SP44,Corso Giuseppe Garibaldi,secondary,False,True,84.314,"LINESTRING (9.1357386 45.645916, 9.1357618 45.6458085, 9.1357729 45.6457213, 9.1357675 45.6454955, 9.135706 45.6451621)",,,,
162113001,,Via San Fermo della Battaglia,residential,False,False,29.459,"LINESTRING (9.1381644 45.6454541, 9.1383127 45.6456979)",,,,
"[52128922, 52128923, 45397093]",,Via Generoso Galimberti,residential,True,False,85.829,"LINESTRING (9.1381644 45.6454541, 9.1380091 45.645505, 9.1378256 45.645562, 9.1373158 45.6457084, 9.1371934 45.6457441, 9.1371487 45.6457564)",yes,,,
45397093,,Via Generoso Galimberti,residential,True,False,48.327,"LINESTRING (9.1363508 45.6459892, 9.1362989 45.6459883, 9.1357386 45.645916)",,,,
45392666,,Viale Vittorio Veneto,residential,False,True,8.11,"LINESTRING (9.1371022 45.6479057, 9.1370075 45.6479363)",,,,
"[192465224, 192465208, 45392666, 52128924, 52128925]",,Viale Vittorio Veneto,"['residential', 'unclassified']",False,False,187.308,"LINESTRING (9.1371022 45.6479057, 9.1379962 45.6476256, 9.1380834 45.6475978, 9.1384985 45.6474654, 9.1387031 45.6474001, 9.1392971 45.6472106)",yes,,,
45397093,,Via Generoso Galimberti,residential,True,False,7.96,"LINESTRING (9.1364482 45.6459671, 9.1363508 45.6459892)",,,,
45397117,,Via Prevosto Corradi,residential,True,False,155.91299999999998,"LINESTRING (9.1364482 45.6459671, 9.1365898 45.6461926, 9.136641 45.646297, 9.1366679 45.6463645, 9.1366819 45.6464238, 9.1367019 45.64653, 9.1367225 45.646641, 9.1367799 45.6469499, 9.1368419 45.6472294, 9.1368578 45.6472798, 9.1368813 45.6473274)",,,,
347737340,,Corso Guglielmo Marconi,residential,False,True,53.291,"LINESTRING (9.1388109 45.646464, 9.1390949 45.6469002)",,,,
45397129,,Via Alessandro Manzoni,residential,False,False,58.185,"LINESTRING (9.1388109 45.646464, 9.1389849 45.6464114, 9.1394978 45.6462561)",,,,
347737340,,Corso Guglielmo Marconi,residential,False,False,93.578,"LINESTRING (9.1388109 45.646464, 9.138506 45.6459995, 9.1383127 45.6456979)",,,,
45397129,,Via Alessandro Manzoni,residential,False,False,85.96000000000001,"LINESTRING (9.1412525 45.6457301, 9.1421032 45.6454865, 9.1422758 45.6454371)",,,,
45397129,,Via Alessandro Manzoni,residential,False,True,46.988,"LINESTRING (9.1412525 45.6457301, 9.1410092 45.6458016, 9.1409547 45.6458176, 9.1409005 45.6458335, 9.1406953 45.6458939)",,,,
45397146,,Via Milite Ignoto,residential,True,False,64.137,"LINESTRING (9.1383127 45.6456979, 9.1390601 45.6454536)",,,,
162113001,,Via San Fermo della Battaglia,residential,False,True,29.459,"LINESTRING (9.1383127 45.6456979, 9.1381644 45.6454541)",,,,
347737340,,Corso Guglielmo Marconi,residential,False,True,93.578,"LINESTRING (9.1383127 45.6456979, 9.138506 45.6459995, 9.1388109 45.646464)",,,,
162112988,,Via Solferino,residential,True,False,101.381,"LINESTRING (9.1403985 45.6450337, 9.1404407 45.6450376, 9.1404679 45.6450526, 9.1404823 45.6450707, 9.1406741 45.6458457, 9.1406788 45.6458611, 9.1406852 45.6458757, 9.1406953 45.6458939)",,,,
162114165,,Via Solferino,residential,True,False,146.815,"LINESTRING (9.1403985 45.6450337, 9.1404276 45.6450161, 9.1404447 45.6449899, 9.1404485 45.6449685, 9.1401447 45.6437437)",,,,
45397148,,Via Cesare Battisti,residential,True,False,91.56700000000001,"LINESTRING (9.1401447 45.6437437, 9.1406276 45.6436673, 9.140888 45.6436276, 9.1412938 45.6435628)",,,,
162114165,,Via Solferino,residential,True,False,93.984,"LINESTRING (9.1401447 45.6437437, 9.1399414 45.6429787, 9.1399265 45.6429447, 9.1399112 45.642915)",,,,
45397170,,Via Attilio Confalonieri,residential,False,False,141.575,"LINESTRING (9.1414954 45.6426411, 9.1415073 45.6423475, 9.1414994 45.6420376, 9.1414926 45.6417502, 9.1414947 45.6413681)",,,,
162106300,,Corso Isonzo,tertiary,False,True,16.241,"LINESTRING (9.1414954 45.6426411, 9.1415634 45.6426418, 9.1416108 45.6426456, 9.1417035 45.6426523)",,,,
162113018,,Via San Martino,tertiary,False,True,29.078,"LINESTRING (9.1414954 45.6426411, 9.1413062 45.6426622, 9.1411277 45.6426886)",,,,
45397129,,Via Alessandro Manzoni,residential,False,False,1.525,"LINESTRING (9.1406772 45.6458992, 9.1406953 45.6458939)",,,,
45397129,,Via Alessandro Manzoni,residential,False,True,94.862,"LINESTRING (9.1406772 45.6458992, 9.1395573 45.6462381)",,,,
45397153,,Via Filippo Corridoni,residential,True,False,131.317,"LINESTRING (9.1406772 45.6458992, 9.1407165 45.6459682, 9.1407209 45.6459778, 9.1407228 45.6459876, 9.1407237 45.6459986, 9.1407221 45.6460092, 9.1406337 45.646391, 9.1406283 45.6464044, 9.1406187 45.6464159, 9.1406059 45.6464249, 9.1405897 45.6464317, 9.1397737 45.6466874)",,,,
45397196,,Via Venti Settembre,residential,False,True,68.11,"LINESTRING (9.141373 45.6400065, 9.1404975 45.6400289)",,,,
45397170,,Via Attilio Confalonieri,residential,False,True,64.809,"LINESTRING (9.141373 45.6400065, 9.1413874 45.640154, 9.1414184 45.6403242, 9.1414705 45.6405851)",,,,
45397183,,Via Alessandro Volta,residential,True,False,31.179,"LINESTRING (9.1393537 45.6414683, 9.139754 45.6414511)",,,,
141629328,,Via Preposto Mezzera,residential,False,False,83.304,"LINESTRING (9.1393537 45.6414683, 9.139378 45.6413946, 9.1394452 45.6410611, 9.1394941 45.6407261)",,,,
45397170,,Via Attilio Confalonieri,residential,False,False,87.249,"LINESTRING (9.1414947 45.6413681, 9.1414979 45.6411409, 9.1415097 45.6409003, 9.1415057 45.6408156, 9.141496 45.6407146, 9.1414705 45.6405851)",,,,
45397170,,Via Attilio Confalonieri,residential,False,True,141.575,"LINESTRING (9.1414947 45.6413681, 9.1414926 45.6417502, 9.1414994 45.6420376, 9.1415073 45.6423475, 9.1414954 45.6426411)",,,,
45397195,,Via Antonio Stoppani,residential,False,False,154.449,"LINESTRING (9.1394941 45.6407261, 9.1414705 45.6405851)",,,,
141629328,,Via Preposto Mezzera,residential,False,False,75.675,"LINESTRING (9.1394941 45.6407261, 9.1395141 45.6405834, 9.1395832 45.6400484)",,,,
141629328,,Via Preposto Mezzera,residential,False,True,83.304,"LINESTRING (9.1394941 45.6407261, 9.1394452 45.6410611, 9.139378 45.6413946, 9.1393537 45.6414683)",,,,
45397196,,Via Venti Settembre,residential,False,False,71.114,"LINESTRING (9.1395832 45.6400484, 9.1404975 45.6400289)",,,,
141629328,,Via Preposto Mezzera,residential,False,True,75.675,"LINESTRING (9.1395832 45.6400484, 9.1395141 45.6405834, 9.1394941 45.6407261)",,,,
45397195,,Via Antonio Stoppani,residential,False,True,154.449,"LINESTRING (9.1414705 45.6405851, 9.1394941 45.6407261)",,,,
45397170,,Via Attilio Confalonieri,residential,False,False,64.809,"LINESTRING (9.1414705 45.6405851, 9.1414184 45.6403242, 9.1413874 45.640154, 9.141373 45.6400065)",,,,
45397170,,Via Attilio Confalonieri,residential,False,True,87.249,"LINESTRING (9.1414705 45.6405851, 9.141496 45.6407146, 9.1415057 45.6408156, 9.1415097 45.6409003, 9.1414979 45.6411409, 9.1414947 45.6413681)",,,,
"[52128920, 52128921, 45397150]",,"['Piazza Roma', 'Via San Martino', 'Piazza Cardinal Ferrari']",tertiary,False,False,57.550999999999995,"LINESTRING (9.1365942 45.6434622, 9.1370491 45.6434614, 9.13709 45.6434615, 9.1371265 45.6434609, 9.137164 45.6434587, 9.1371948 45.6434548, 9.1372599 45.6434432, 9.1373246 45.6434213)",yes,,,
45397150,,Piazza Roma,tertiary,False,True,38.442,"LINESTRING (9.1365942 45.6434622, 9.1364605 45.6434645, 9.1363351 45.6434701, 9.1362246 45.6434809, 9.1361733 45.6434938, 9.1361188 45.6435234)",,,,
"[45397227, 162113006, 296612391]",,"['Piazza Buonarroti', 'Piazza Cardinal Ferrari', 'Via Cavour']","['unclassified', 'residential']",False,False,97.28999999999999,"LINESTRING (9.1373246 45.6434213, 9.1373736 45.6434497, 9.1374487 45.6434998, 9.1374948 45.6435427, 9.1375299 45.6435812, 9.137547 45.6436183, 9.1375548 45.6436512, 9.1375601 45.6437289, 9.1375722 45.6440314, 9.1375749 45.6441616, 9.1375767 45.6442372)",,50,,
"[52128920, 162113037]",,"['Via Madonna', 'Piazza Cardinal Ferrari']",tertiary,False,False,32.501,"LINESTRING (9.1373246 45.6434213, 9.1373842 45.643389, 9.137446 45.6433564, 9.1375124 45.6433273, 9.1375801 45.6433089, 9.1376454 45.6433005, 9.1376932 45.643299)",,,,
"[52128920, 52128921, 45397150]",,"['Piazza Roma', 'Via San Martino', 'Piazza Cardinal Ferrari']",tertiary,False,True,57.551,"LINESTRING (9.1373246 45.6434213, 9.1372599 45.6434432, 9.1371948 45.6434548, 9.137164 45.6434587, 9.1371265 45.6434609, 9.13709 45.6434615, 9.1370491 45.6434614, 9.1365942 45.6434622)",yes,,,
162113037,,Via Madonna,tertiary,False,False,9.973,"LINESTRING (9.1389355 45.6431772, 9.1390043 45.6431015)",,,,
162113027,,Piazza Leonardo da Vinci,residential,True,False,72.88000000000001,"LINESTRING (9.1389355 45.6431772, 9.1390181 45.6432356, 9.1390389 45.64326, 9.139051 45.6432877, 9.1390554 45.6433176, 9.139052 45.6433453, 9.1390348 45.643394, 9.1390196 45.6434298, 9.1389685 45.643535, 9.1389374 45.6435982, 9.138922 45.6436197, 9.1389068 45.643649, 9.1388965 45.6436905, 9.138889 45.6437282, 9.1388873 45.6437548, 9.1388879 45.6437854)",,,,
162113037,,Via Madonna,tertiary,False,True,102.05199999999999,"LINESTRING (9.1389355 45.6431772, 9.1388767 45.6432289, 9.1388312 45.6432604, 9.1387899 45.6432822, 9.1387432 45.6432951, 9.1386873 45.6433033, 9.1385477 45.6433083, 9.1383428 45.6433144, 9.1381932 45.6433113, 9.1380121 45.6433019, 9.1378555 45.6432978, 9.1377176 45.6432984, 9.1376932 45.643299)",,,,
45397129,,Via Alessandro Manzoni,residential,False,True,85.96000000000001,"LINESTRING (9.1422758 45.6454371, 9.1421032 45.6454865, 9.1412525 45.6457301)",,,,
109565788,,Corso Giacomo Matteotti,residential,False,False,68.242,"LINESTRING (9.1422758 45.6454371, 9.1422143 45.6453236, 9.1421233 45.6451573, 9.1420631 45.6450469, 9.1420211 45.6449639, 9.1419756 45.6448606)",,,,
805327831,,Via Adua,residential,False,True,146.34900000000002,"LINESTRING (9.1422758 45.6454371, 9.1423357 45.6455517, 9.1426168 45.6460509, 9.1427705 45.646324, 9.1429619 45.6466627)",,,,
105827989,,Piazza Quattro Novembre,residential,False,False,136.787,"LINESTRING (9.1419756 45.6448606, 9.1420581 45.6448373, 9.1429544 45.6445856, 9.1434895 45.6444394, 9.1436108 45.6444063)",,,,
109565788,,Corso Giacomo Matteotti,residential,False,True,68.24199999999999,"LINESTRING (9.1419756 45.6448606, 9.1420211 45.6449639, 9.1420631 45.6450469, 9.1421233 45.6451573, 9.1422143 45.6453236, 9.1422758 45.6454371)",,,,
109565792,,Corso Giacomo Matteotti,residential,True,False,77.47999999999999,"LINESTRING (9.1419756 45.6448606, 9.1419645 45.6448282, 9.1419471 45.6447681, 9.1418007 45.6441747)",,,,
109565792,,Corso Giacomo Matteotti,residential,True,False,95.726,"LINESTRING (9.1416193 45.6435091, 9.1416057 45.6434429, 9.1416049 45.6433711, 9.1416198 45.6432335, 9.1416502 45.6430146, 9.1417004 45.6426956, 9.1417035 45.6426523)",,,,
162113017,,Via Damiano Chiesa,residential,False,False,117.602,"LINESTRING (9.1416193 45.6435091, 9.1417611 45.6434913, 9.1431067 45.6433162)",,,,
45397183,,Via Alessandro Volta,residential,True,False,135.639,"LINESTRING (9.139754 45.6414511, 9.1414947 45.6413681)",,,,
45397151,,Via Ventiquattro Maggio,residential,False,False,163.312,"LINESTRING (9.139754 45.6414511, 9.139899 45.6428859, 9.1399112 45.642915)",,,,
45397151,,Via Ventiquattro Maggio,residential,False,True,163.312,"LINESTRING (9.1399112 45.642915, 9.139899 45.6428859, 9.139754 45.6414511)",,,,
162113018,,Via San Martino,tertiary,False,False,97.871,"LINESTRING (9.1399112 45.642915, 9.1404514 45.6428132, 9.1408293 45.6427398, 9.1411277 45.6426886)",,,,
162113018,,Via San Martino,tertiary,False,True,73.93400000000001,"LINESTRING (9.1399112 45.642915, 9.139089 45.6430634, 9.1390412 45.6430785, 9.1390043 45.6431015)",,,,
100394823,,Viale Piave,residential,True,False,75.949,"LINESTRING (9.1431067 45.6433162, 9.1434037 45.6439669)",,,,
162113017,,Via Damiano Chiesa,residential,False,True,117.602,"LINESTRING (9.1431067 45.6433162, 9.1417611 45.6434913, 9.1416193 45.6435091)",,,,
100394831,,Via Monte Grappa,residential,False,False,98.963,"LINESTRING (9.1429751 45.6426427, 9.1429735 45.6426222, 9.1429706 45.6426015, 9.1429668 45.6425827, 9.1427861 45.6417627)",,,,
162106300,,Corso Isonzo,tertiary,False,False,13.096,"LINESTRING (9.1429751 45.6426427, 9.1429272 45.6426451, 9.1428767 45.642647, 9.1428069 45.642649)",,,,
805327832,,Via Adua,residential,False,True,6.44,"LINESTRING (9.1432368 45.6471463, 9.1432682 45.6471999)",,,,
"[805327832, 805327831]",,Via Adua,residential,False,False,57.864,"LINESTRING (9.1432368 45.6471463, 9.1431377 45.6469745, 9.1430353 45.6467929, 9.1429619 45.6466627)",,,,
45397147,,Via Antonio Monti,residential,False,True,125.431,"LINESTRING (9.1389315 45.6442842, 9.1389416 45.6443142, 9.1389491 45.6443565, 9.1389568 45.6445039, 9.1389609 45.6445409, 9.1389735 45.6445911, 9.139021 45.6447378, 9.1390814 45.6449063, 9.1391054 45.6449533, 9.1391922 45.6450845, 9.1393652 45.6453595)",,,,
217807749,,Vicolo Felice Giani,residential,True,False,91.09100000000001,"LINESTRING (9.1389315 45.6442842, 9.1388854 45.6442872, 9.138831 45.6442917, 9.1387327 45.6443013, 9.138654 45.6443063, 9.1385683 45.6443035, 9.1384019 45.6442945, 9.1383108 45.6442872, 9.1381994 45.6442686, 9.1381316 45.6442534, 9.137895 45.6441968, 9.1378281 45.6441909, 9.1377835 45.6441939)",,,,
45397146,,Via Milite Ignoto,residential,True,False,88.117,"LINESTRING (9.1393652 45.6453595, 9.1403985 45.6450337)",,,,
45397147,,Via Antonio Monti,residential,False,False,125.43099999999998,"LINESTRING (9.1393652 45.6453595, 9.1391922 45.6450845, 9.1391054 45.6449533, 9.1390814 45.6449063, 9.139021 45.6447378, 9.1389735 45.6445911, 9.1389609 45.6445409, 9.1389568 45.6445039, 9.1389491 45.6443565, 9.1389416 45.6443142, 9.1389315 45.6442842)",,,,
347737340,,Corso Guglielmo Marconi,residential,False,False,53.291,"LINESTRING (9.1390949 45.6469002, 9.1388109 45.646464)",,,,
347737340,,Corso Guglielmo Marconi,residential,False,True,37.925,"LINESTRING (9.1390949 45.6469002, 9.1392971 45.6472106)",,,,
162106300,,Corso Isonzo,tertiary,False,True,3.079,"LINESTRING (9.1417035 45.6426523, 9.1417431 45.642653)",,,,
162106300,,Corso Isonzo,tertiary,False,False,16.241,"LINESTRING (9.1417035 45.6426523, 9.1416108 45.6426456, 9.1415634 45.6426418, 9.1414954 45.6426411)",,,,
162113000,,Via Raffaello Sanzio,residential,True,False,80.146,"LINESTRING (9.1410018 45.6477066, 9.1410889 45.6471687, 9.141115 45.6469902)",,,,
109565789,,Via Adua,residential,False,False,42.77,"LINESTRING (9.1436259 45.6478506, 9.1434295 45.6474913)",,,,
805327831,,Via Adua,residential,False,False,146.34900000000002,"LINESTRING (9.1429619 45.6466627, 9.1427705 45.646324, 9.1426168 45.6460509, 9.1423357 45.6455517, 9.1422758 45.6454371)",,,,
"[805327832, 805327831]",,Via Adua,residential,False,True,57.864,"LINESTRING (9.1429619 45.6466627, 9.1430353 45.6467929, 9.1431377 45.6469745, 9.1432368 45.6471463)",,,,
162199296,,Via della Repubblica,residential,False,True,275.79499999999996,"LINESTRING (9.1418427 45.6394123, 9.1418161 45.6408462, 9.1417897 45.6418923)",,50,2,
96763014,,Via San Michele del Carso,residential,False,False,58.456,"LINESTRING (9.1427861 45.6417627, 9.1435256 45.6416675)",,,,
96763014,,Via San Michele del Carso,residential,False,True,45.472,"LINESTRING (9.1427861 45.6417627, 9.1422117 45.6418399)",,,,
100394831,,Via Monte Grappa,residential,False,False,115.784,"LINESTRING (9.1427861 45.6417627, 9.1425744 45.640732)",,,,
100394831,,Via Monte Grappa,residential,False,True,98.96300000000001,"LINESTRING (9.1427861 45.6417627, 9.1429668 45.6425827, 9.1429706 45.6426015, 9.1429735 45.6426222, 9.1429751 45.6426427)",,,,
96763014,,Via San Michele del Carso,residential,False,False,33.32,"LINESTRING (9.1417897 45.6418923, 9.1422117 45.6418399)",,,,
162199296,,Via della Repubblica,residential,False,False,275.79499999999996,"LINESTRING (9.1417897 45.6418923, 9.1418161 45.6408462, 9.1418427 45.6394123)",,50,2,
162199296,,Via della Repubblica,residential,False,True,84.67399999999999,"LINESTRING (9.1417897 45.6418923, 9.1417834 45.6420804, 9.1417713 45.6422397, 9.1417534 45.6424407, 9.1417454 45.64258, 9.1417431 45.642653)",,50,2,
96763082,,Via Adamello,residential,False,False,113.701,"LINESTRING (9.1432506 45.6406632, 9.1435256 45.6416675)",,,,
96763014,,Via San Michele del Carso,residential,False,True,58.456,"LINESTRING (9.1435256 45.6416675, 9.1427861 45.6417627)",,,,
96763082,,Via Adamello,residential,False,True,113.701,"LINESTRING (9.1435256 45.6416675, 9.1432506 45.6406632)",,,,
100394831,,Via Monte Grappa,residential,False,True,115.784,"LINESTRING (9.1425744 45.640732, 9.1427861 45.6417627)",,,,
96763937,,Via Monte Rosa,residential,False,False,77.99900000000001,"LINESTRING (9.1312101 45.6445895, 9.1312359 45.6445037, 9.131254 45.6444054, 9.1312771 45.6442317, 9.1313066 45.6438921)",,,,
162114168,,Via Boves,residential,False,True,193.177,"LINESTRING (9.1312101 45.6445895, 9.1312787 45.6446087, 9.1315071 45.6446684, 9.1326614 45.6449863, 9.1329461 45.6450676, 9.1331066 45.6451272, 9.1332445 45.6451939, 9.1333352 45.645273, 9.1333944 45.6453497)",,,,
162114170,,Via Acquedotto,residential,False,True,9.495,"LINESTRING (9.1340955 45.6444598, 9.1342118 45.6444859)",,,,
96764002,,Via degli Alpini,residential,False,True,114.87,"LINESTRING (9.1340955 45.6444598, 9.134231 45.6441287, 9.1342414 45.6441028, 9.1342938 45.6439719, 9.1344809 45.6434626)",,,,
162114170,,Via Acquedotto,residential,False,False,225.942,"LINESTRING (9.1340955 45.6444598, 9.1330563 45.6442403, 9.132013 45.6440133, 9.1313902 45.6438984, 9.1313066 45.6438921)",,,,
96764002,,Via degli Alpini,residential,False,False,114.86999999999999,"LINESTRING (9.1344809 45.6434626, 9.1342938 45.6439719, 9.1342414 45.6441028, 9.134231 45.6441287, 9.1340955 45.6444598)",,,,
96764095,,Via delle Querce,unclassified,False,False,62.84,"LINESTRING (9.1319269 45.6412327, 9.1311261 45.6411558)",,,,
"[96764211, 162238780]",,"['Via dei Tigli', 'Via dei Castagni']",unclassified,False,False,118.029,"LINESTRING (9.1319269 45.6412327, 9.1319928 45.6404705, 9.1319745 45.6404232, 9.1318771 45.6403812, 9.1316372 45.6403618)",,,,
162238780,,Via dei Castagni,unclassified,False,True,175.72100000000003,"LINESTRING (9.1319269 45.6412327, 9.131836 45.6420905, 9.1318184 45.6421953, 9.1317936 45.6422881, 9.1317509 45.6424105, 9.1317132 45.6424959, 9.1316123 45.6426532, 9.1315811 45.6427207, 9.1315643 45.6427811)",,,,
96763937,,Via Monte Rosa,residential,False,False,40.189,"LINESTRING (9.1313066 45.6438921, 9.1313393 45.6435314)",,,,
96763937,,Via Monte Rosa,residential,False,True,77.999,"LINESTRING (9.1313066 45.6438921, 9.1312771 45.6442317, 9.131254 45.6444054, 9.1312359 45.6445037, 9.1312101 45.6445895)",,,,
162114170,,Via Acquedotto,residential,False,True,225.942,"LINESTRING (9.1313066 45.6438921, 9.1313902 45.6438984, 9.132013 45.6440133, 9.1330563 45.6442403, 9.1340955 45.6444598)",,,,
105827989,,Piazza Quattro Novembre,residential,False,True,136.787,"LINESTRING (9.1436108 45.6444063, 9.1434895 45.6444394, 9.1429544 45.6445856, 9.1420581 45.6448373, 9.1419756 45.6448606)",,,,
45397153,,Via Filippo Corridoni,residential,True,False,57.82899999999999,"LINESTRING (9.1397737 45.6466874, 9.1392664 45.6468465, 9.1391291 45.6468895, 9.1390949 45.6469002)",,,,
805327832,,Via Adua,residential,False,False,6.44,"LINESTRING (9.1432682 45.6471999, 9.1432368 45.6471463)",,,,
93460985,,Via Luigi Maderna,residential,True,False,184.977,"LINESTRING (9.1432682 45.6471999, 9.1431585 45.6472258, 9.1424047 45.6474023, 9.1410018 45.6477066)",,,,
109565789,,Via Adua,residential,False,True,34.744,"LINESTRING (9.1432682 45.6471999, 9.1433441 45.6473371, 9.1434295 45.6474913)",,,,
45397129,,Via Alessandro Manzoni,residential,False,False,94.862,"LINESTRING (9.1395573 45.6462381, 9.1406772 45.6458992)",,,,
45397129,,Via Alessandro Manzoni,residential,False,True,5.04,"LINESTRING (9.1395573 45.6462381, 9.1394978 45.6462561)",,,,
162113035,,Via Nicolò Tommaseo,residential,True,False,95.411,"LINESTRING (9.1395573 45.6462381, 9.1390601 45.6454536)",,,,
217807747,,Via al Torrente,residential,False,True,51.24699999999999,"LINESTRING (9.1369772 45.6441157, 9.1371215 45.6441852, 9.1372676 45.6442455, 9.1374377 45.6443062, 9.1375 45.6443229, 9.1375548 45.6443329)",,,,
162113018,,Via San Martino,tertiary,False,False,29.078,"LINESTRING (9.1411277 45.6426886, 9.1413062 45.6426622, 9.1414954 45.6426411)",,,,
162113018,,Via San Martino,tertiary,False,True,97.871,"LINESTRING (9.1411277 45.6426886, 9.1408293 45.6427398, 9.1404514 45.6428132, 9.1399112 45.642915)",,,,
162113000,,Via Raffaello Sanzio,residential,True,False,141.36899999999997,"LINESTRING (9.141115 45.6469902, 9.1412919 45.6458949, 9.1412928 45.6458392, 9.1412845 45.6457951, 9.1412714 45.645761, 9.1412525 45.6457301)",,,,
"[326205346, 326205347, 162113022]",,Via Emilio Longoni,residential,True,False,150.136,"LINESTRING (9.141115 45.6469902, 9.1411938 45.6469958, 9.141246 45.6469999, 9.1414182 45.647009, 9.1414573 45.6470095, 9.1415063 45.6470049, 9.1415633 45.6469943, 9.141632 45.6469766, 9.1417014 45.646949, 9.1417958 45.6469185, 9.1419006 45.6468947, 9.1423545 45.646799, 9.1428904 45.6466824, 9.1429619 45.6466627)",,,,building_passage
162113015,,Via Montenero,unclassified,False,True,5.541,"LINESTRING (9.1388879 45.6437854, 9.1388168 45.6437889)",,,,
162113008,,Via Montenero,residential,True,False,97.88600000000001,"LINESTRING (9.1388879 45.6437854, 9.1399144 45.643763, 9.1400337 45.6437565, 9.1400844 45.6437514, 9.1401447 45.6437437)",,,,
