osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,access,tunnel
25620818,,Via Gavia,residential,False,False,75.211,"LINESTRING (9.6077257 45.6471525, 9.6073392 45.6466007, 9.6073332 45.6465883, 9.6073087 45.6465425)",,,
25620822,,Via Conte Ratti,residential,False,False,124.37899999999999,"LINESTRING (9.6072679 45.6493248, 9.6069068 45.6483433, 9.6068693 45.6482415)",,,
190113362,,Via Conte Ratti,residential,False,False,172.76500000000001,"LINESTRING (9.6072679 45.6493248, 9.6072691 45.6493393, 9.6072668 45.649367, 9.6072618 45.64939, 9.6072532 45.6494158, 9.6072419 45.6494369, 9.6072315 45.6494506, 9.6062373 45.6506647, 9.6062207 45.6506865)",,,
25620871,2,Via Passo San Marco,unclassified,False,False,19.086,"LINESTRING (9.6076413 45.6480671, 9.6074062 45.6481166)",,,
25620871,2,Via Passo San Marco,unclassified,False,True,46.836,"LINESTRING (9.6076413 45.6480671, 9.6082186 45.6479465)",,,
25620828,,Via Passo del Vivione,residential,False,False,96.234,"LINESTRING (9.6076413 45.6480671, 9.6076314 45.6480212, 9.6075528 45.6476973, 9.6075439 45.6476653, 9.6075316 45.6476252, 9.6075167 45.6475851, 9.607498 45.6475458, 9.6074768 45.6475066, 9.6074593 45.6474765, 9.6073289 45.6472675, 9.6073084 45.6472393)",,,
382530437,,Via Cinquantenario,residential,False,False,33.844,"LINESTRING (9.6073084 45.6472393, 9.6077257 45.6471525)",,,
25620828,,Via Passo del Vivione,residential,False,True,96.23400000000001,"LINESTRING (9.6073084 45.6472393, 9.6073289 45.6472675, 9.6074593 45.6474765, 9.6074768 45.6475066, 9.607498 45.6475458, 9.6075167 45.6475851, 9.6075316 45.6476252, 9.6075439 45.6476653, 9.6075528 45.6476973, 9.6076314 45.6480212, 9.6076413 45.6480671)",,,
382530437,,Via Cinquantenario,residential,False,True,60.848,"LINESTRING (9.6073084 45.6472393, 9.606609 45.6473817, 9.606556 45.64739)",,,
25620871,2,Via Passo San Marco,unclassified,False,False,46.836,"LINESTRING (9.6082186 45.6479465, 9.6076413 45.6480671)",,,
25620871,2,Via Passo San Marco,unclassified,False,True,19.086,"LINESTRING (9.6074062 45.6481166, 9.6076413 45.6480671)",,,
25620871,2,Via Passo San Marco,unclassified,False,False,43.985,"LINESTRING (9.6074062 45.6481166, 9.6069101 45.6482314, 9.6068693 45.6482415)",,,
25620822,,Via Conte Ratti,residential,False,False,97.765,"LINESTRING (9.6068693 45.6482415, 9.606556 45.64739)",,,
25620822,,Via Conte Ratti,residential,False,True,124.37899999999999,"LINESTRING (9.6068693 45.6482415, 9.6069068 45.6483433, 9.6072679 45.6493248)",,,
25620871,2,Via Passo San Marco,unclassified,False,True,43.985,"LINESTRING (9.6068693 45.6482415, 9.6069101 45.6482314, 9.6074062 45.6481166)",,,
25802374,2,Via Poletti,unclassified,False,True,61.001,"LINESTRING (9.6068693 45.6482415, 9.6067948 45.6482556, 9.6061165 45.6483964)",,,
25680389,,Via Don G. Rocchi,residential,False,False,14.571,"LINESTRING (9.6056763 45.6474272, 9.605733 45.6475521)",,,
48964352,2,Via Pasubio,unclassified,False,True,71.307,"LINESTRING (9.6008531 45.6461051, 9.5999399 45.6461657)",,,
25686904,2,Via Vittorio Veneto,unclassified,False,False,77.349,"LINESTRING (9.6008531 45.6461051, 9.601445 45.6460704, 9.6015504 45.6460623, 9.6016064 45.6460572, 9.6016782 45.6460493, 9.6017591 45.6460395, 9.6018414 45.6460286)",,,
25735838,,Via Isonzo,unclassified,False,False,30.185,"LINESTRING (9.6072074 45.64504, 9.6071187 45.6450266, 9.6070616 45.64502, 9.6069924 45.6450134, 9.6069387 45.6450099, 9.606873 45.6450065, 9.606823 45.6450053)",,,
25802353,,,unclassified,False,True,32.066,"LINESTRING (9.6077493 45.6445071, 9.6074318 45.644323)",,,
160218480,,Via Piave,unclassified,True,False,72.704,"LINESTRING (9.6077493 45.6445071, 9.6072074 45.64504)",,,
25686904,2,Via Vittorio Veneto,unclassified,False,False,44.068,"LINESTRING (9.606105 45.6450587, 9.6066655 45.6449994)",,,
25686904,2,Via Vittorio Veneto,unclassified,False,True,160.242,"LINESTRING (9.606105 45.6450587, 9.6055454 45.6451247, 9.6054581 45.6451357, 9.6053972 45.645144, 9.6053301 45.6451544, 9.6052722 45.6451645, 9.6051989 45.6451787, 9.6051229 45.6451939, 9.605054 45.6452088, 9.6049824 45.6452247, 9.6049318 45.645237, 9.6048757 45.6452519, 9.604405 45.6453825, 9.6042688 45.6454197, 9.6041325 45.6454565)",,,
25735854,,Via Bosco Frati,unclassified,True,False,53.77,"LINESTRING (9.606105 45.6450587, 9.605884 45.6454834, 9.6058705 45.6455136)",,,
25762665,,,unclassified,True,False,19.950000000000003,"LINESTRING (9.597493 45.6468495, 9.597442 45.6468456, 9.597395 45.646831, 9.5973566 45.6468072, 9.5973303 45.6467764, 9.5973186 45.6467415)",roundabout,,
25762670,2,Via Albert Einstein,unclassified,False,False,97.54100000000001,"LINESTRING (9.597493 45.6468495, 9.5976976 45.6474297, 9.5977811 45.6476664, 9.5977934 45.6477012)",,,
52155688,,Via Pasubio,residential,False,True,94.065,"LINESTRING (9.5973186 45.6467415, 9.59627 45.6471637)",,,
25762665,,,unclassified,True,False,61.41100000000001,"LINESTRING (9.5973186 45.6467415, 9.5973236 45.6467031, 9.5973462 45.6466679, 9.5973839 45.6466397, 9.5974327 45.6466217, 9.597482 45.6466157, 9.5975317 45.6466203, 9.5975772 45.6466349, 9.597616 45.6466595, 9.5976419 45.6466913, 9.5976525 45.6467272, 9.5976467 45.6467636, 9.5976251 45.6467969, 9.5975898 45.646824, 9.5975443 45.6468421, 9.597493 45.6468495)",roundabout,,
25762670,2,Via Albert Einstein,unclassified,False,True,97.541,"LINESTRING (9.5977934 45.6477012, 9.5977811 45.6476664, 9.5976976 45.6474297, 9.597493 45.6468495)",,,
194479544,2,Viale Guglielmo Marconi,unclassified,False,False,76.866,"LINESTRING (9.5977934 45.6477012, 9.5976174 45.6477033, 9.5973214 45.6477128, 9.5968049 45.6477107)",,,
687996226,2,Viale Guglielmo Marconi,unclassified,False,True,102.327,"LINESTRING (9.5977934 45.6477012, 9.5982038 45.6477054, 9.5990168 45.6476994, 9.5991097 45.6476983)",,,
25762754,,Via Maestri del Lavoro,unclassified,False,False,96.147,"LINESTRING (9.5979708 45.6501755, 9.5979507 45.6501229, 9.5979237 45.6500599, 9.5978938 45.6499969, 9.59761 45.6493997, 9.597588 45.6493534)",,,
25888262,,Via Giuseppe Verdi,unclassified,False,True,168.35,"LINESTRING (9.5979708 45.6501755, 9.5981435 45.6501394, 9.6000411 45.6497308)",,,
52155728,,,unclassified,False,True,142.39700000000002,"LINESTRING (9.5979708 45.6501755, 9.5979837 45.6502163, 9.5980039 45.650279, 9.5983484 45.6514286)",,,
25762763,,Via Maestri del Lavoro,unclassified,False,False,109.331,"LINESTRING (9.5986599 45.6485041, 9.5973163 45.6487949)",,,
25762754,,Via Maestri del Lavoro,unclassified,False,False,43.458,"LINESTRING (9.5973163 45.6487949, 9.5971325 45.6484258)",,,
25762754,,Via Maestri del Lavoro,unclassified,False,True,46.775,"LINESTRING (9.5973163 45.6487949, 9.5975086 45.6491935)",,,
25762763,,Via Maestri del Lavoro,unclassified,False,True,109.331,"LINESTRING (9.5973163 45.6487949, 9.5986599 45.6485041)",,,
25762754,,Via Maestri del Lavoro,unclassified,False,True,83.497,"LINESTRING (9.5968049 45.6477107, 9.5969646 45.648049, 9.5971325 45.6484258)",,,
194479544,2,Viale Guglielmo Marconi,unclassified,False,True,76.866,"LINESTRING (9.5968049 45.6477107, 9.5973214 45.6477128, 9.5976174 45.6477033, 9.5977934 45.6477012)",,,
25762772,,Via Bachelet,unclassified,False,False,74.617,"LINESTRING (9.5996872 45.6488981, 9.5987686 45.6490929)",,,
190455717,,Via Mario Buttaro,unclassified,False,False,96.592,"LINESTRING (9.5996872 45.6488981, 9.6000411 45.6497308)",,,
190455717,,Via Mario Buttaro,unclassified,False,True,62.568,"LINESTRING (9.5996872 45.6488981, 9.5994352 45.6483637)",,,
25762754,,Via Maestri del Lavoro,unclassified,False,False,18.820999999999998,"LINESTRING (9.597588 45.6493534, 9.597538 45.6492527, 9.5975086 45.6491935)",,,
25762754,,Via Maestri del Lavoro,unclassified,False,True,96.147,"LINESTRING (9.597588 45.6493534, 9.59761 45.6493997, 9.5978938 45.6499969, 9.5979237 45.6500599, 9.5979507 45.6501229, 9.5979708 45.6501755)",,,
25762772,,Via Bachelet,unclassified,False,True,36.425,"LINESTRING (9.597588 45.6493534, 9.5976265 45.6493444, 9.5980345 45.649254)",,,
25762777,,,unclassified,False,False,54.217,"LINESTRING (9.5985606 45.6486275, 9.5987686 45.6490929)",,,
190455717,,Via Mario Buttaro,unclassified,False,True,96.592,"LINESTRING (9.6000411 45.6497308, 9.5996872 45.6488981)",,,
25888262,,Via Giuseppe Verdi,unclassified,False,False,168.35,"LINESTRING (9.6000411 45.6497308, 9.5981435 45.6501394, 9.5979708 45.6501755)",,,
25888262,,Via Giuseppe Verdi,unclassified,False,True,167.90200000000002,"LINESTRING (9.6000411 45.6497308, 9.6019888 45.6492937, 9.6020626 45.6492771, 9.6020978 45.6492693)",,,
190455720,,Via Mario Buttaro,unclassified,False,True,177.90699999999998,"LINESTRING (9.6000411 45.6497308, 9.6002597 45.6502492, 9.6002846 45.6503063, 9.6003164 45.6503723, 9.600351 45.6504403, 9.6003887 45.6505115, 9.6004294 45.6505847, 9.6004641 45.6506431, 9.600562 45.6508039, 9.6008253 45.6512315)",,,
190455714,2,Via Mario Buttaro,unclassified,False,False,114.438,"LINESTRING (9.5991415 45.6476717, 9.5991387 45.6476109, 9.5991217 45.6473409, 9.5990507 45.6466446)",,,
793327613,1,,unclassified,True,False,5.105,"LINESTRING (9.5991415 45.6476717, 9.5991547 45.6476713, 9.5991673 45.6476739, 9.599178 45.6476792, 9.5991857 45.6476867, 9.5991895 45.6476954)",roundabout,,
25762772,,Via Bachelet,unclassified,False,False,59.808,"LINESTRING (9.5987686 45.6490929, 9.5980345 45.649254)",,,
25762772,,Via Bachelet,unclassified,False,True,74.617,"LINESTRING (9.5987686 45.6490929, 9.5996872 45.6488981)",,,
25762777,,,unclassified,False,True,54.217,"LINESTRING (9.5987686 45.6490929, 9.5985606 45.6486275)",,,
25483896,2,Viale Guglielmo Marconi,unclassified,False,False,12.788,"LINESTRING (9.6002935 45.6476903, 9.600129 45.6476913)",,,
25483896,2,Viale Guglielmo Marconi,unclassified,False,True,17.609,"LINESTRING (9.6002935 45.6476903, 9.60052 45.6476875)",,,
25762812,,Via Coniugi Curie,unclassified,False,True,126.575,"LINESTRING (9.6002935 45.6476903, 9.600272 45.6481765, 9.6002671 45.6482027, 9.6002424 45.6482386, 9.600203 45.6482607, 9.6001634 45.6482737, 9.6001023 45.648283, 9.6000649 45.6482852, 9.5998691 45.6482907, 9.5998134 45.6482951, 9.5997363 45.6483033, 9.5996623 45.6483161, 9.5996192 45.6483235, 9.5994352 45.6483637)",,,
190455717,,Via Mario Buttaro,unclassified,False,False,62.568,"LINESTRING (9.5994352 45.6483637, 9.5996872 45.6488981)",,,
25762812,,Via Coniugi Curie,unclassified,False,False,126.575,"LINESTRING (9.5994352 45.6483637, 9.5996192 45.6483235, 9.5996623 45.6483161, 9.5997363 45.6483033, 9.5998134 45.6482951, 9.5998691 45.6482907, 9.6000649 45.6482852, 9.6001023 45.648283, 9.6001634 45.6482737, 9.600203 45.6482607, 9.6002424 45.6482386, 9.6002671 45.6482027, 9.600272 45.6481765, 9.6002935 45.6476903)",,,
190455718,,Via Mario Buttaro,unclassified,False,True,74.10799999999999,"LINESTRING (9.5994352 45.6483637, 9.5993166 45.6480485, 9.5992796 45.6479653, 9.5992329 45.647867, 9.5991805 45.6477687, 9.599165 45.6477251)",,,
25483896,2,Viale Guglielmo Marconi,unclassified,False,True,12.788,"LINESTRING (9.600129 45.6476913, 9.6002935 45.6476903)",,,
194479542,2,Viale Guglielmo Marconi,unclassified,False,False,73.032,"LINESTRING (9.600129 45.6476913, 9.5993359 45.6476958, 9.5991895 45.6476954)",,,
48964352,2,Via Pasubio,unclassified,False,False,71.307,"LINESTRING (9.5999399 45.6461657, 9.6008531 45.6461051)",,,
289550169,,Via Chiesa Vecchia,unclassified,False,True,40.374,"LINESTRING (9.5999399 45.6461657, 9.5999885 45.6465272)",,,
"[48964352, 190455719]",2,"['Via Pasubio', 'Via Cavour']",unclassified,False,True,134.22099999999998,"LINESTRING (9.5999399 45.6461657, 9.5996077 45.6461698, 9.5993384 45.6461759, 9.5993009 45.646178, 9.5992486 45.646182, 9.5991962 45.6461869, 9.5991546 45.6461932, 9.5991131 45.6462004, 9.5990771 45.6462076, 9.5990642 45.6462109, 9.5990425 45.6462165, 9.5990047 45.6462308, 9.5989712 45.6462458, 9.5989457 45.646258, 9.5989203 45.6462758, 9.5988975 45.6462908, 9.598876 45.6463115, 9.5988398 45.6463546, 9.598825 45.646378, 9.5988143 45.6464024, 9.5988127 45.6464388, 9.5988197 45.6464877, 9.5988371 45.6465215, 9.5988626 45.6465515, 9.5988907 45.646574, 9.5989256 45.6466012, 9.5989632 45.6466199, 9.5990128 45.6466387, 9.5990507 45.6466446)",,,
"[289549768, 25762838]",,Via Gabriele Camozzi,"['unclassified', 'residential']",False,False,73.907,"LINESTRING (9.5990507 45.6466446, 9.5991147 45.6466409, 9.5994781 45.6466197, 9.5999985 45.6465922)",,no,
190455714,2,Via Mario Buttaro,unclassified,False,True,114.438,"LINESTRING (9.5990507 45.6466446, 9.5991217 45.6473409, 9.5991387 45.6476109, 9.5991415 45.6476717)",,,
"[48964352, 190455719]",2,"['Via Pasubio', 'Via Cavour']",unclassified,False,False,134.221,"LINESTRING (9.5990507 45.6466446, 9.5990128 45.6466387, 9.5989632 45.6466199, 9.5989256 45.6466012, 9.5988907 45.646574, 9.5988626 45.6465515, 9.5988371 45.6465215, 9.5988197 45.6464877, 9.5988127 45.6464388, 9.5988143 45.6464024, 9.598825 45.646378, 9.5988398 45.6463546, 9.598876 45.6463115, 9.5988975 45.6462908, 9.5989203 45.6462758, 9.5989457 45.646258, 9.5989712 45.6462458, 9.5990047 45.6462308, 9.5990425 45.6462165, 9.5990642 45.6462109, 9.5990771 45.6462076, 9.5991131 45.6462004, 9.5991546 45.6461932, 9.5991962 45.6461869, 9.5992486 45.646182, 9.5993009 45.646178, 9.5993384 45.6461759, 9.5996077 45.6461698, 9.5999399 45.6461657)",,,
25762653,,Via Giuseppe Mazzini,unclassified,True,False,37.269,"LINESTRING (9.6009861 45.6464271, 9.6009544 45.6463468, 9.6008531 45.6461051)",,,
289549721,,Piazza Caduti 6 Luglio 1944,residential,False,True,78.536,"LINESTRING (9.6009861 45.6464271, 9.6009217 45.646441, 9.6008881 45.6464475, 9.6008505 45.646454, 9.6008013 45.6464623, 9.6007482 45.6464706, 9.6006833 45.6464784, 9.6006415 45.6464828, 9.6006015 45.6464869, 9.6005252 45.6464935, 9.5999885 45.6465272)",,no,
52155661,,Via John Fitzgerald Kennedy,unclassified,False,False,95.897,"LINESTRING (9.6008253 45.6512315, 9.6020065 45.6509825)",,,
52155661,,Via John Fitzgerald Kennedy,unclassified,False,True,193.78,"LINESTRING (9.6008253 45.6512315, 9.6005937 45.6512505, 9.5992012 45.6513646, 9.5985257 45.6514193, 9.5984892 45.6514216, 9.5984456 45.6514245, 9.598406 45.6514264, 9.5983484 45.6514286)",,,
190455720,,Via Mario Buttaro,unclassified,False,False,177.907,"LINESTRING (9.6008253 45.6512315, 9.600562 45.6508039, 9.6004641 45.6506431, 9.6004294 45.6505847, 9.6003887 45.6505115, 9.600351 45.6504403, 9.6003164 45.6503723, 9.6002846 45.6503063, 9.6002597 45.6502492, 9.6000411 45.6497308)",,,
289550171,,Piazzale Privato Risorgimento,unclassified,False,False,33.393,"LINESTRING (9.6009187 45.6473989, 9.6004917 45.6474318)",,,
25762855,,,unclassified,False,True,31.551,"LINESTRING (9.6009187 45.6473989, 9.6009251 45.6474275, 9.6009301 45.647456, 9.6009336 45.6474786, 9.6009444 45.6476015, 9.6009458 45.6476817)",,,
289550171,,Piazzale Privato Risorgimento,unclassified,False,True,67.092,"LINESTRING (9.6009187 45.6473989, 9.600908 45.6473596, 9.600896 45.6473204, 9.6008902 45.6473022, 9.600718 45.6468424, 9.600703 45.646815)",,,
25762835,,Via Chiesa Vecchia,unclassified,True,False,96.193,"LINESTRING (9.6000298 45.646829, 9.600129 45.6476913)",,,
289550169,,Via Chiesa Vecchia,unclassified,False,False,26.443,"LINESTRING (9.6000298 45.646829, 9.5999985 45.6465922)",,,
289550171,,Piazzale Privato Risorgimento,unclassified,False,False,67.092,"LINESTRING (9.600703 45.646815, 9.600718 45.6468424, 9.6008902 45.6473022, 9.600896 45.6473204, 9.600908 45.6473596, 9.6009187 45.6473989)",,,
25483896,2,Viale Guglielmo Marconi,unclassified,False,False,33.106,"LINESTRING (9.6009458 45.6476817, 9.6008652 45.6476819, 9.60052 45.6476875)",,,
25483896,2,Viale Guglielmo Marconi,unclassified,False,True,30.301,"LINESTRING (9.6009458 45.6476817, 9.6011405 45.647681, 9.6011898 45.6476809, 9.6012412 45.6476819, 9.601287 45.6476853, 9.6013349 45.6476898)",,,
25762855,,,unclassified,False,False,31.551000000000002,"LINESTRING (9.6009458 45.6476817, 9.6009444 45.6476015, 9.6009336 45.6474786, 9.6009301 45.647456, 9.6009251 45.6474275, 9.6009187 45.6473989)",,,
25483896,2,Viale Guglielmo Marconi,unclassified,False,False,17.609,"LINESTRING (9.60052 45.6476875, 9.6002935 45.6476903)",,,
25762859,,Piazzale Privato Risorgimento,unclassified,True,False,28.518,"LINESTRING (9.60052 45.6476875, 9.6004917 45.6474318)",,,
25483896,2,Viale Guglielmo Marconi,unclassified,False,True,33.106,"LINESTRING (9.60052 45.6476875, 9.6008652 45.6476819, 9.6009458 45.6476817)",,,
25762868,,Viale Antonio Locatelli,unclassified,False,False,67.96,"LINESTRING (9.6028482 45.6475482, 9.6036829 45.6473664)",,,
25762868,,Viale Antonio Locatelli,unclassified,False,True,67.96,"LINESTRING (9.6036829 45.6473664, 9.6028482 45.6475482)",,,
194479511,,Via Alessandro Manzoni,residential,True,False,61.997,"LINESTRING (9.6036829 45.6473664, 9.6037079 45.6474254, 9.6039094 45.647901)",,,
25762877,,Via Giacomo Puccini,residential,True,False,176.628,"LINESTRING (9.6019069 45.6487772, 9.6020445 45.6487517, 9.6026496 45.6486306, 9.6029011 45.6485803, 9.6040256 45.6483553, 9.6040922 45.648342)",,,
194479538,,Viale Natale Betelli,tertiary,True,False,72.14999999999999,"LINESTRING (9.6019069 45.6487772, 9.6017106 45.6482683, 9.6016648 45.6481508)",,,
194479510,,Via Alessandro Manzoni,residential,True,False,29.436,"LINESTRING (9.6047318 45.6499588, 9.6048271 45.650215)",,,
25680400,,Via Bartolomeo Colleoni,unclassified,False,False,52.942,"LINESTRING (9.6047318 45.6499588, 9.605036 45.6501207, 9.6052786 45.6502426)",,,
25680389,,Via Don G. Rocchi,residential,False,True,98.50099999999999,"LINESTRING (9.6061165 45.6483964, 9.6061008 45.6483618, 9.6057506 45.6475909, 9.605733 45.6475521)",,,
25802374,2,Via Poletti,unclassified,False,False,61.001,"LINESTRING (9.6061165 45.6483964, 9.6067948 45.6482556, 9.6068693 45.6482415)",,,
25802374,2,Via Poletti,unclassified,False,True,150.317,"LINESTRING (9.6061165 45.6483964, 9.6043725 45.6487827, 9.6043008 45.6487989, 9.6042733 45.6488053)",,,
382530438,,Via Don G. Rocchi,residential,False,False,118.185,"LINESTRING (9.6061165 45.6483964, 9.606138 45.6484399, 9.6064842 45.6491418, 9.6064905 45.6491617, 9.6064941 45.6491802, 9.6064945 45.6491972, 9.6064918 45.649216, 9.6064875 45.6492288, 9.6064795 45.6492453, 9.6064707 45.6492586, 9.606362 45.6493928)",,,
25680389,,Via Don G. Rocchi,residential,False,True,14.571,"LINESTRING (9.605733 45.6475521, 9.6056763 45.6474272)",,,
25620805,,Via Cinquantenario,residential,True,False,66.467,"LINESTRING (9.605733 45.6475521, 9.6064835 45.6474031, 9.606556 45.64739)",,,
25680389,,Via Don G. Rocchi,residential,False,False,98.50099999999999,"LINESTRING (9.605733 45.6475521, 9.6057506 45.6475909, 9.6061008 45.6483618, 9.6061165 45.6483964)",,,
25620822,,Via Conte Ratti,residential,False,True,97.765,"LINESTRING (9.606556 45.64739, 9.6068693 45.6482415)",,,
25620822,,Via Conte Ratti,residential,False,False,68.28699999999999,"LINESTRING (9.606556 45.64739, 9.6065006 45.6472394, 9.6064571 45.6471211, 9.6063562 45.6468468, 9.6063458 45.6468185, 9.6063401 45.6467948)",,,
382530437,,Via Cinquantenario,residential,False,False,60.848,"LINESTRING (9.606556 45.64739, 9.606609 45.6473817, 9.6073084 45.6472393)",,,
25802353,,,unclassified,False,False,32.066,"LINESTRING (9.6074318 45.644323, 9.6077493 45.6445071)",,,
114920704,,Via Vittorio Veneto,unclassified,False,True,76.721,"LINESTRING (9.6074318 45.644323, 9.6069156 45.6447574, 9.6068753 45.6447927, 9.6068398 45.6448252, 9.6068069 45.6448569)",,,
194479511,,Via Alessandro Manzoni,residential,True,False,53.405,"LINESTRING (9.6040922 45.648342, 9.6042456 45.6487351, 9.6042733 45.6488053)",,,
25802374,2,Via Poletti,unclassified,False,False,150.317,"LINESTRING (9.6042733 45.6488053, 9.6043008 45.6487989, 9.6043725 45.6487827, 9.6061165 45.6483964)",,,
25888246,,Via Giuseppe Garibaldi,unclassified,False,True,38.882,"LINESTRING (9.6042733 45.6488053, 9.6041365 45.6488356, 9.6037956 45.648909)",,,
194479510,,Via Alessandro Manzoni,residential,True,False,133.124,"LINESTRING (9.6042733 45.6488053, 9.6042946 45.6488616, 9.6047318 45.6499588)",,,
289550169,,Via Chiesa Vecchia,unclassified,False,False,7.269,"LINESTRING (9.5999985 45.6465922, 9.5999885 45.6465272)",,,
289550169,,Via Chiesa Vecchia,unclassified,False,True,26.443,"LINESTRING (9.5999985 45.6465922, 9.6000298 45.646829)",,,
"[289549768, 25762838]",,Via Gabriele Camozzi,"['residential', 'unclassified']",False,True,73.907,"LINESTRING (9.5999985 45.6465922, 9.5994781 45.6466197, 9.5991147 45.6466409, 9.5990507 45.6466446)",,no,
25888246,,Via Giuseppe Garibaldi,unclassified,False,False,137.922,"LINESTRING (9.6020978 45.6492693, 9.6021697 45.6492554, 9.6022418 45.6492391, 9.6037956 45.648909)",,,
25888262,,Via Giuseppe Verdi,unclassified,False,False,167.902,"LINESTRING (9.6020978 45.6492693, 9.6020626 45.6492771, 9.6019888 45.6492937, 9.6000411 45.6497308)",,,
194479538,,Viale Natale Betelli,tertiary,True,False,56.695,"LINESTRING (9.6020978 45.6492693, 9.6020619 45.6491767, 9.6019069 45.6487772)",,,
25888285,,Via Enrico Fermi,unclassified,False,False,164.57899999999998,"LINESTRING (9.6022999 45.6497367, 9.6024561 45.6497048, 9.6033603 45.6495185, 9.6033926 45.6495108, 9.6034259 45.6494989, 9.6034511 45.649487, 9.6034816 45.6494702, 9.603504 45.6494534, 9.6035177 45.6494383, 9.6036635 45.6492392, 9.6036784 45.6492177, 9.6037012 45.6491811, 9.6037199 45.6491463, 9.6037367 45.6491115, 9.6037496 45.6490786, 9.6037566 45.6490558, 9.6037956 45.648909)",,,
415314160,,Viale Natale Betelli,tertiary,True,False,54.303,"LINESTRING (9.6022999 45.6497367, 9.6021448 45.6493665, 9.6020978 45.6492693)",,,
25888246,,Via Giuseppe Garibaldi,unclassified,False,False,38.882,"LINESTRING (9.6037956 45.648909, 9.6041365 45.6488356, 9.6042733 45.6488053)",,,
25888246,,Via Giuseppe Garibaldi,unclassified,False,True,137.922,"LINESTRING (9.6037956 45.648909, 9.6022418 45.6492391, 9.6021697 45.6492554, 9.6020978 45.6492693)",,,
25888285,,Via Enrico Fermi,unclassified,False,True,164.579,"LINESTRING (9.6037956 45.648909, 9.6037566 45.6490558, 9.6037496 45.6490786, 9.6037367 45.6491115, 9.6037199 45.6491463, 9.6037012 45.6491811, 9.6036784 45.6492177, 9.6036635 45.6492392, 9.6035177 45.6494383, 9.603504 45.6494534, 9.6034816 45.6494702, 9.6034511 45.649487, 9.6034259 45.6494989, 9.6033926 45.6495108, 9.6033603 45.6495185, 9.6024561 45.6497048, 9.6022999 45.6497367)",,,
25540358,,Via Alessandro Manzoni,residential,True,False,2.183,"LINESTRING (9.6048271 45.650215, 9.6048336 45.6502341)",,,
"[25888297, 383475803, 383475799]",2,Largo Europa,unclassified,False,True,67.404,"LINESTRING (9.6048271 45.650215, 9.6047966 45.6502196, 9.6047663 45.6502248, 9.6047238 45.6502332, 9.6045731 45.6502649, 9.6043934 45.6503015, 9.6041817 45.6503457, 9.6040874 45.6503648, 9.603994 45.6503829)",,,building_passage
