osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,ref,maxspeed,access,est_width
196185422,True,,,unclassified,False,5.843,"LINESTRING (9.2158599 45.5603, 9.2158485 45.560275, 9.2158491 45.5602487)",roundabout,,,,
875269403,False,,Via Umberto Giordano,residential,False,51.306,"LINESTRING (9.2180513 45.5610344, 9.2178458 45.5614728)",,,,,
166254947,False,,Via Umberto Giordano,residential,True,31.938000000000002,"LINESTRING (9.2180513 45.5610344, 9.2181054 45.5609174, 9.2181116 45.560905, 9.2181728 45.5607601)",,,,,
875269404,False,,Via Umberto Giordano,residential,True,21.625,"LINESTRING (9.2171299 45.5629362, 9.2171726 45.5628574, 9.2172208 45.5627525)",,,,,
157098008,False,,Via Risorgimento,residential,True,21.15,"LINESTRING (9.2125084 45.5627066, 9.2124093 45.5628837)",,SP131,,,
196669588,False,,Via Risorgimento,residential,False,88.851,"LINESTRING (9.2125084 45.5627066, 9.2125403 45.5626415, 9.2128788 45.5619508)",,SP131,,,
339960537,False,,Via Francesco Guardi,residential,True,126.148,"LINESTRING (9.2125084 45.5627066, 9.2123248 45.5626721, 9.2109433 45.5624128)",,,,,
196669588,False,,Via Risorgimento,residential,True,51.401,"LINESTRING (9.2132444 45.561143, 9.2130346 45.5615813)",,SP131,,,
22991341,True,1,Via Giacomo Leopardi,residential,False,116.744,"LINESTRING (9.2132444 45.561143, 9.2130914 45.5611132, 9.212846 45.5610608, 9.2126004 45.5610124, 9.211796 45.560872)",,,,,
224367679,True,,Via Roma,residential,False,100.615,"LINESTRING (9.2140008 45.554774, 9.2137731 45.5552116, 9.2135342 45.5555234, 9.2135063 45.5555421, 9.2134851 45.5555515, 9.2134316 45.5555673)",,,,,
22958949,True,1,Via Quattro Novembre,residential,False,41.822,"LINESTRING (9.2131148 45.5562562, 9.2130802 45.556342, 9.2129434 45.5566125)",,,,,
134012768,True,,Piazza Antonio Gramsci,residential,False,72.331,"LINESTRING (9.2131148 45.5562562, 9.2131501 45.556198, 9.2133395 45.5557243, 9.2133661 45.5556858, 9.2133851 45.5556745, 9.2134038 45.5556683, 9.2134329 45.5556651)",,,,,
223699401,False,,Piazza Antonio Gramsci,residential,False,63.623,"LINESTRING (9.2131148 45.5562562, 9.2131571 45.5562604, 9.2139057 45.5563993)",,,,,
22958743,False,,Via Fiume,residential,True,38.86,"LINESTRING (9.2171612 45.5564214, 9.2167086 45.5562741)",,,,,
224367677,True,,Via Camillo Benso Conte di Cavour,residential,False,103.75800000000001,"LINESTRING (9.2127219 45.555012, 9.2126747 45.5549541, 9.2126078 45.5549009, 9.2124978 45.5548272, 9.2122609 45.5546731, 9.2120515 45.5545188, 9.2119027 45.5543836, 9.2118209 45.5543292)",,,,,
345130009,False,,Via Pasquale Sottocorno,residential,False,95.007,"LINESTRING (9.2127219 45.555012, 9.212673 45.5550517, 9.2123547 45.5553103, 9.2123015 45.5553132, 9.211753 45.5551354)",,,,,
157120511,True,1,Via Giuseppe Garibaldi,residential,False,11.463,"LINESTRING (9.2100335 45.5560808, 9.2101804 45.5560877)",,,,,
734149951,False,1,Via Venticinque Aprile,residential,True,31.469,"LINESTRING (9.209838 45.557009, 9.209465 45.5569)",,,,,
734149952,True,1,Via Venticinque Aprile,residential,False,109.111,"LINESTRING (9.209838 45.557009, 9.2099276 45.5570353, 9.2099904 45.5570547, 9.2111214 45.5574031)",,,,,
10494667,True,,Via Piave,residential,False,105.856,"LINESTRING (9.2101804 45.5560877, 9.2101601 45.5561423, 9.209838 45.557009)",,,,,
157120511,True,1,Via Giuseppe Garibaldi,residential,False,101.854,"LINESTRING (9.2101804 45.5560877, 9.2102539 45.5560931, 9.2109902 45.5561467, 9.2114037 45.5561775, 9.2114814 45.5561835)",,,,,
32695989,True,1,Via Primo Maggio,residential,False,69.682,"LINESTRING (9.2123321 45.5577489, 9.2120532 45.5582832, 9.2120249 45.5583375)",,,,,
196185420,True,1,Via Venticinque Aprile,residential,False,39.005,"LINESTRING (9.2123321 45.5577489, 9.2124192 45.5577715, 9.2127962 45.5578809)",,,,,
196669588,False,,Via Risorgimento,residential,False,51.401,"LINESTRING (9.2130346 45.5615813, 9.2132444 45.561143)",,SP131,,,
196669588,False,,Via Risorgimento,residential,True,3.418,"LINESTRING (9.2130346 45.5615813, 9.2130244 45.5616112)",,SP131,,,
24802945,True,1,Via Primo Maggio,residential,False,38.509,"LINESTRING (9.2108298 45.5611738, 9.2109479 45.5608375)",,,,,
24812312,False,,Via Primo Maggio,residential,False,70.877,"LINESTRING (9.2108298 45.5611738, 9.2106227 45.5617945)",,,,,
197047877,False,1,Via Andrea Appiani,residential,False,50.91,"LINESTRING (9.2108298 45.5611738, 9.2107402 45.5611568, 9.2101987 45.5610539)",,,,,
172584308,False,2,Via Monte Ortigara,unclassified,True,71.213,"LINESTRING (9.2114891 45.5593542, 9.2115665 45.5593724, 9.2116835 45.5594009, 9.212353 45.5595646)",,,,,
197047886,False,2,Via Monte Ortigara,unclassified,False,104.05600000000001,"LINESTRING (9.2114891 45.5593542, 9.2113728 45.5593249, 9.2103441 45.559079, 9.2102266 45.5590473)",,,,,
22991340,True,1,Via Andrea Appiani,residential,False,160.425,"LINESTRING (9.2110452 45.5612071, 9.2111426 45.5612242, 9.2124262 45.5614491, 9.2129362 45.5615602, 9.2129691 45.5615675, 9.2130346 45.5615813)",,,,,
24812422,True,1,Via Andrea Appiani,residential,False,17.174,"LINESTRING (9.2110452 45.5612071, 9.2108991 45.5611845, 9.2108298 45.5611738)",,,,,
22991341,True,1,Via Giacomo Leopardi,residential,False,51.775999999999996,"LINESTRING (9.211796 45.560872, 9.2113717 45.5607981, 9.211273 45.560808, 9.2112405 45.560825, 9.2111705 45.5608618)",,,,,
166254936,False,2,Via Monte Ortigara,unclassified,True,24.095,"LINESTRING (9.212353 45.5595646, 9.2126476 45.559631)",,,,,
"[306835013, 22991342]",True,1,Via Luigi Capuana,residential,False,151.714,"LINESTRING (9.212353 45.5595646, 9.21232 45.5596344, 9.2123042 45.5596714, 9.2118101 45.5608331, 9.211796 45.560872)",,,,,
172584308,False,2,Via Monte Ortigara,unclassified,False,71.213,"LINESTRING (9.212353 45.5595646, 9.2116835 45.5594009, 9.2115665 45.5593724, 9.2114891 45.5593542)",,,,,
157120511,True,1,Via Giuseppe Garibaldi,residential,False,41.129,"LINESTRING (9.2114814 45.5561835, 9.2116755 45.5561687, 9.2119029 45.5561332, 9.2120002 45.556117)",,,,,
32680630,True,1,Via Giuseppe Garibaldi,residential,False,43.727,"LINESTRING (9.2082802 45.55568, 9.2087981 45.5558321)",,,,,
24802947,False,,,residential,True,9.076,"LINESTRING (9.2094575 45.5609218, 9.209568 45.5609478)",,,,,
24812452,True,2,Via Monte Santo,residential,False,78.944,"LINESTRING (9.2094575 45.5609218, 9.2095274 45.5607427, 9.2097087 45.560234)",,,,,
24802815,False,,Via Francesco Guardi,residential,False,18.149,"LINESTRING (9.2085354 45.5619559, 9.2086364 45.5619618, 9.2087639 45.5619851)",,,,,
24812452,True,2,Via Monte Santo,residential,False,136.03199999999998,"LINESTRING (9.2085354 45.5619559, 9.2085555 45.5618899, 9.2094575 45.5609218)",,,,,
24802947,False,,,residential,False,9.076,"LINESTRING (9.209568 45.5609478, 9.2094575 45.5609218)",,,,,
32707905,True,2,Via Monte Santo,residential,False,67.452,"LINESTRING (9.209568 45.5609478, 9.2090895 45.5614535)",,,,,
197047877,False,1,Via Andrea Appiani,residential,True,50.5,"LINESTRING (9.209568 45.5609478, 9.2096552 45.5609625, 9.2101987 45.5610539)",,,,,
24812440,False,1,Via Monte Santo,residential,False,12.94,"LINESTRING (9.2106976 45.5581289, 9.2107719 45.5580248)",,,,,
10494666,True,,Via Monte Santo,residential,False,27.166,"LINESTRING (9.2106976 45.5581289, 9.2106731 45.5582123, 9.2106219 45.558295, 9.2105826 45.5583583)",,,,,
340126132,False,1,,unclassified,False,10.083,"LINESTRING (9.210268 45.5586988, 9.2103973 45.558704)",,,,,
32707903,True,,Via Monte Santo,residential,False,40.183,"LINESTRING (9.210268 45.5586988, 9.2102829 45.5586214, 9.2104597 45.5583666)",,,,,
24812452,True,2,Via Monte Santo,residential,False,133.325,"LINESTRING (9.2097087 45.560234, 9.2097303 45.5601694, 9.2100627 45.5591143, 9.2101048 45.5590712)",,,,,
196669588,False,,Via Risorgimento,residential,False,39.426,"LINESTRING (9.2128788 45.5619508, 9.2130244 45.5616112)",,SP131,,,
24812292,True,,Via Giovanni Pascoli,residential,False,178.903,"LINESTRING (9.2128788 45.5619508, 9.2117477 45.5619996, 9.2115449 45.5619824, 9.2106763 45.5618061, 9.2106227 45.5617945)",,,,,
196669588,False,,Via Risorgimento,residential,True,88.851,"LINESTRING (9.2128788 45.5619508, 9.2125403 45.5626415, 9.2125084 45.5627066)",,SP131,,,
342404393,False,,Via Benvenuto Cellini,residential,True,60.562,"LINESTRING (9.2104503 45.5623256, 9.2106227 45.5617945)",,,,,
339960537,False,,Via Francesco Guardi,residential,False,39.586999999999996,"LINESTRING (9.2104503 45.5623256, 9.2105276 45.5623393, 9.2109433 45.5624128)",,,,,
339960537,False,,Via Francesco Guardi,residential,True,83.864,"LINESTRING (9.2104503 45.5623256, 9.2103644 45.562308, 9.2094163 45.5621141)",,,,,
24812292,True,,Via Giovanni Pascoli,residential,False,81.253,"LINESTRING (9.2106227 45.5617945, 9.2096279 45.5615735)",,,,,
24812312,False,,Via Primo Maggio,residential,True,70.877,"LINESTRING (9.2106227 45.5617945, 9.2108298 45.5611738)",,,,,
342404393,False,,Via Benvenuto Cellini,residential,False,60.562,"LINESTRING (9.2106227 45.5617945, 9.2104503 45.5623256)",,,,,
24875967,False,,Via Gennargentu,residential,False,93.269,"LINESTRING (9.2101987 45.5610539, 9.2103503 45.5606373, 9.2104946 45.5602411)",,,,,
197047877,False,1,Via Andrea Appiani,residential,False,50.5,"LINESTRING (9.2101987 45.5610539, 9.2096552 45.5609625, 9.209568 45.5609478)",,,,,
197047877,False,1,Via Andrea Appiani,residential,True,50.91,"LINESTRING (9.2101987 45.5610539, 9.2107402 45.5611568, 9.2108298 45.5611738)",,,,,
24875967,False,,Via Gennargentu,residential,True,93.269,"LINESTRING (9.2104946 45.5602411, 9.2103503 45.5606373, 9.2101987 45.5610539)",,,,,
32526385,True,2,Via Giovanni Verga,residential,False,19.979,"LINESTRING (9.2079966 45.5542111, 9.2082426 45.5542622)",,,,,
32526385,True,2,Via Giovanni Verga,residential,False,43.637,"LINESTRING (9.2082426 45.5542622, 9.2087783 45.5543775)",,,,,
32526281,True,1,Via Caduti della Liberazione,residential,False,149.935,"LINESTRING (9.2087783 45.5543775, 9.2087669 45.5544099, 9.2082936 45.5556449, 9.2082802 45.55568)",,,,,
"[32526384, 32526385]",True,2,Via Giovanni Verga,residential,False,54.798,"LINESTRING (9.2087783 45.5543775, 9.2093035 45.554478, 9.2093395 45.554484, 9.2094049 45.5544942, 9.2094589 45.5545026)",,,,,
32680636,True,1,Via Venticinque Aprile,residential,False,23.302,"LINESTRING (9.2078188 45.5564107, 9.2078945 45.5564331, 9.2080944 45.5564924)",,,,,
32694708,True,1,Via Due Giugno,residential,False,89.107,"LINESTRING (9.2078188 45.5564107, 9.2080557 45.5559079, 9.2081066 45.5558158, 9.2081807 45.5556846, 9.2081976 45.5556548)",,,,,
32680630,True,1,Via Giuseppe Garibaldi,residential,False,7.015,"LINESTRING (9.2081976 45.5556548, 9.2082802 45.55568)",,,,,
32680636,True,1,Via Venticinque Aprile,residential,False,23.619,"LINESTRING (9.2080944 45.5564924, 9.2083737 45.5565753)",,,,,
32680630,True,1,Via Giuseppe Garibaldi,residential,False,10.503,"LINESTRING (9.2087981 45.5558321, 9.2089227 45.5558683)",,,,,
32694713,True,1,Via Emilio Dandolo,residential,False,89.015,"LINESTRING (9.2083737 45.5565753, 9.2084041 45.556531, 9.2087779 45.5558679, 9.2087981 45.5558321)",,,,,
734149951,False,1,Via Venticinque Aprile,residential,False,47.552,"LINESTRING (9.2083737 45.5565753, 9.2084488 45.5565987, 9.2089333 45.5567466)",,,,,
32597220,True,1,Via Ludovico Ariosto,unclassified,False,160.36200000000002,"LINESTRING (9.2083081 45.5582574, 9.2101516 45.5586826, 9.2101919 45.5586897, 9.210268 45.5586988)",,,,,
32694719,True,1,Via Alfonso Lamàrmora,residential,False,174.90500000000003,"LINESTRING (9.2083081 45.5582574, 9.2083278 45.5582101, 9.2088902 45.5568555, 9.2089094 45.5568071, 9.2089333 45.5567466)",,,,,
734149951,False,1,Via Venticinque Aprile,residential,False,44.774,"LINESTRING (9.2089333 45.5567466, 9.209465 45.5569)",,,,,
734149951,False,1,Via Venticinque Aprile,residential,True,47.552,"LINESTRING (9.2089333 45.5567466, 9.2084488 45.5565987, 9.2083737 45.5565753)",,,,,
734149951,False,1,Via Venticinque Aprile,residential,False,31.469,"LINESTRING (9.209465 45.5569, 9.209838 45.557009)",,,,,
734149951,False,1,Via Venticinque Aprile,residential,True,44.774,"LINESTRING (9.209465 45.5569, 9.2089333 45.5567466)",,,,,
24812440,False,1,Via Monte Santo,residential,True,11.829,"LINESTRING (9.2108209 45.5579241, 9.2107719 45.5580248)",,,,,
32695210,True,1,Via Ugo Foscolo,residential,False,201.55599999999995,"LINESTRING (9.2108209 45.5579241, 9.2092487 45.5575226, 9.2094432 45.5569496, 9.209465 45.5569)",,,,,
157120519,True,1,Via Monte Santo,residential,False,62.486999999999995,"LINESTRING (9.2108209 45.5579241, 9.2110737 45.5574772, 9.2110914 45.5574497, 9.2111214 45.5574031)",,,,,
32695990,False,1,Vicolo Venticinque Aprile,residential,False,35.658,"LINESTRING (9.2127962 45.5578809, 9.2129518 45.5575793)",,,,,
196185420,True,1,Via Venticinque Aprile,residential,False,31.819000000000003,"LINESTRING (9.2127962 45.5578809, 9.2130944 45.557966, 9.2131186 45.5579672, 9.213181 45.557968)",,,,,
32695990,False,1,Vicolo Venticinque Aprile,residential,True,35.658,"LINESTRING (9.2129518 45.5575793, 9.2127962 45.5578809)",,,,,
32696657,True,1,Via Marisa Musu,unclassified,False,21.534,"LINESTRING (9.2125778 45.5594491, 9.2125718 45.5594743, 9.2125731 45.5595036, 9.2125814 45.5595327, 9.2125985 45.5595679, 9.2126214 45.5596008, 9.2126476 45.559631)",,,,,
166254976,True,1,Via Marisa Musu,unclassified,False,22.646,"LINESTRING (9.2125778 45.5594491, 9.2125427 45.5594839, 9.2124885 45.5595269, 9.2124518 45.5595451, 9.2124107 45.5595569, 9.212353 45.5595646)",,,,,
166254936,False,2,Via Monte Ortigara,unclassified,False,24.095,"LINESTRING (9.2126476 45.559631, 9.212353 45.5595646)",,,,,
15244081,False,2,Via Monte Ortigara,unclassified,True,94.473,"LINESTRING (9.2126476 45.559631, 9.2137092 45.5598834, 9.2137973 45.5599027)",,,,,
32707905,True,2,Via Monte Santo,residential,False,48.394,"LINESTRING (9.2090895 45.5614535, 9.2087309 45.561809)",,,,,
10516585,True,,,unclassified,False,20.108,"LINESTRING (9.2159291 45.5601842, 9.2159952 45.560185, 9.2160311 45.5601965, 9.2160597 45.5602156, 9.2160776 45.5602402, 9.2160831 45.5602676, 9.216071 45.56029)",roundabout,,,,
"[89319437, 158605735]",False,"['1', '2']",Via Carlo Meani,residential,True,213.92200000000003,"LINESTRING (9.2159291 45.5601842, 9.2158891 45.5601299, 9.2158858 45.5600817, 9.2160141 45.5596558, 9.2160074 45.5595621, 9.2160117 45.5595302, 9.2159878 45.559377, 9.2158876 45.5592639, 9.2158447 45.5592216, 9.2157408 45.5591298, 9.2156535 45.5590755, 9.2155181 45.5590213, 9.215421 45.5589985, 9.2147026 45.5588178)",,,,,
22958743,False,,Via Fiume,residential,False,38.86,"LINESTRING (9.2167086 45.5562741, 9.2171612 45.5564214)",,,,,
22958743,False,,Via Fiume,residential,True,98.35000000000001,"LINESTRING (9.2167086 45.5562741, 9.2155223 45.5561066, 9.2154898 45.5561037, 9.2154696 45.5561029)",,,,,
345535550,False,,Vicolo Fiume,residential,False,36.111,"LINESTRING (9.2167086 45.5562741, 9.2166869 45.5563174, 9.2165553 45.5565806)",,,,,
89356066,False,1,Via privata Carlo Porta,residential,False,6.932,"LINESTRING (9.2143813 45.5612286, 9.2144668 45.561246)",,,,permissive,5
89356066,False,1,Via privata Carlo Porta,residential,True,34.181,"LINESTRING (9.2143813 45.5612286, 9.2139575 45.5611483)",,,,permissive,5
89356070,False,1,Via privata Vincenzo Monti,residential,False,40.391,"LINESTRING (9.2143813 45.5612286, 9.2142425 45.5615786)",,,,permissive,3
89356070,False,1,Via privata Vincenzo Monti,residential,True,40.391,"LINESTRING (9.2142425 45.5615786, 9.2143813 45.5612286)",,,,permissive,3
89356065,False,1,Via Emilio De Marchi,residential,False,144.84199999999998,"LINESTRING (9.2145548 45.5619033, 9.2145655 45.5618512, 9.2148482 45.5611209, 9.2155256 45.5612566)",,,,,3
89356069,False,1,Via Emilio De Marchi,residential,True,52.747,"LINESTRING (9.2145548 45.5619033, 9.2145411 45.5619367, 9.2143784 45.5623613)",,,,,4
89356079,False,2,Via Marone Virgilio,unclassified,False,63.76,"LINESTRING (9.2145548 45.5619033, 9.2151541 45.561984, 9.2152638 45.5620027, 9.2153581 45.5620145)",,,,,
89356079,False,2,Via Marone Virgilio,unclassified,True,73.726,"LINESTRING (9.2145548 45.5619033, 9.2141051 45.5618119, 9.2137439 45.56175, 9.2136379 45.5617404)",,,,,
89290963,True,,Via Risorgimento,residential,False,14.627,"LINESTRING (9.2132974 45.5610168, 9.2132444 45.561143)",,SP131,,,
89356066,False,1,Via privata Carlo Porta,residential,False,53.43000000000001,"LINESTRING (9.2132974 45.5610168, 9.2134037 45.5610382, 9.2139575 45.5611483)",,,,permissive,5
89356066,False,1,Via privata Carlo Porta,residential,False,34.181,"LINESTRING (9.2139575 45.5611483, 9.2143813 45.5612286)",,,,permissive,5
89356066,False,1,Via privata Carlo Porta,residential,True,53.43000000000001,"LINESTRING (9.2139575 45.5611483, 9.2134037 45.5610382, 9.2132974 45.5610168)",,,,permissive,5
89356085,False,1,Via privata Lodovico Antonio Muratori,residential,False,48.84,"LINESTRING (9.2139575 45.5611483, 9.2138151 45.5615391, 9.2138644 45.561549)",,,,permissive,3
89356069,False,1,Via Emilio De Marchi,residential,False,52.747,"LINESTRING (9.2143784 45.5623613, 9.2145411 45.5619367, 9.2145548 45.5619033)",,,,,4
89356085,False,1,Via privata Lodovico Antonio Muratori,residential,True,48.84,"LINESTRING (9.2138644 45.561549, 9.2138151 45.5615391, 9.2139575 45.5611483)",,,,permissive,3
89356065,False,1,Via Emilio De Marchi,residential,True,144.842,"LINESTRING (9.2155256 45.5612566, 9.2148482 45.5611209, 9.2145655 45.5618512, 9.2145548 45.5619033)",,,,,3
89356074,True,1,Via Monte Grappa,residential,False,85.84700000000001,"LINESTRING (9.2155256 45.5612566, 9.2154763 45.5614551, 9.2153786 45.5617201, 9.2153569 45.561827, 9.2153413 45.561933, 9.2153581 45.5620145)",,,,,
89356079,False,2,Via Marone Virgilio,unclassified,False,73.726,"LINESTRING (9.2136379 45.5617404, 9.2137439 45.56175, 9.2141051 45.5618119, 9.2145548 45.5619033)",,,,,
89356076,True,1,Via Marone Virgilio,unclassified,False,49.876,"LINESTRING (9.2130244 45.5616112, 9.2136379 45.5617404)",,,,,
196669588,False,,Via Risorgimento,residential,False,3.418,"LINESTRING (9.2130244 45.5616112, 9.2130346 45.5615813)",,SP131,,,
196669588,False,,Via Risorgimento,residential,True,39.426,"LINESTRING (9.2130244 45.5616112, 9.2128788 45.5619508)",,SP131,,,
89356079,False,2,Via Marone Virgilio,unclassified,True,63.76,"LINESTRING (9.2153581 45.5620145, 9.2152638 45.5620027, 9.2151541 45.561984, 9.2145548 45.5619033)",,,,,
199918114,True,1,Via Monte Grappa,unclassified,False,146.84900000000002,"LINESTRING (9.2153581 45.5620145, 9.2154603 45.5620502, 9.2155839 45.5620996, 9.2161599 45.5623966, 9.2168769 45.5627939)",,,,,
89356066,False,1,Via privata Carlo Porta,residential,True,6.932,"LINESTRING (9.2144668 45.561246, 9.2143813 45.5612286)",,,,permissive,5
22958743,False,,Via Fiume,residential,False,98.35000000000001,"LINESTRING (9.2154696 45.5561029, 9.2154898 45.5561037, 9.2155223 45.5561066, 9.2167086 45.5562741)",,,,,
144391015,True,,Via Libertà,residential,False,79.276,"LINESTRING (9.2154696 45.5561029, 9.2154608 45.5561399, 9.2153825 45.5564288, 9.2153501 45.5565337, 9.2153009 45.556681, 9.2152744 45.5567577, 9.2152595 45.5568003)",,,50,yes,
144391017,False,,Via Giovanni Frova,residential,True,75.479,"LINESTRING (9.2152461 45.5568376, 9.2152109 45.5569232, 9.2151483 45.5570629, 9.2150831 45.5571978, 9.2150431 45.5572783, 9.2149408 45.5574817)",,,50,,
157028680,True,1,Via Sant'Ambrogio,residential,False,326.17499999999995,"LINESTRING (9.2152461 45.5568376, 9.2152652 45.5568439, 9.2153373 45.5568639, 9.2155046 45.5569036, 9.2162111 45.5570495, 9.2164941 45.5570354, 9.2184683 45.5575481, 9.2191557 45.5575967, 9.219246 45.5576219)",,,50,,
144391015,True,,Via Libertà,residential,False,13.264,"LINESTRING (9.2154934 45.555985, 9.2154763 45.5560447, 9.2154696 45.5561029)",,,50,yes,
