osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,junction
171881512,,Via Bepi Baisi,residential,True,False,30.485,,"LINESTRING (13.5721611 41.6765206, 13.5722292 41.6762512)",,
171881510,,Via Vincenzo Marsella,residential,False,False,36.721,,"LINESTRING (13.5711252 41.6767107, 13.5712044 41.6763858)",,
384720572,2,Via Napoli,primary,False,False,80.608,60,"LINESTRING (13.5711252 41.6767107, 13.5716916 41.6767899, 13.5720792 41.6768441)",,
384720572,2,Via Napoli,primary,False,True,40.473,60,"LINESTRING (13.5711252 41.6767107, 13.5707798 41.6766552, 13.5706481 41.6766367)",,
171881512,,Via Bepi Baisi,residential,True,False,36.609,,"LINESTRING (13.5720792 41.6768441, 13.5721611 41.6765206)",,
384720572,2,Via Napoli,primary,False,False,100.025,60,"LINESTRING (13.5720792 41.6768441, 13.573263 41.6770096)",,
384720572,2,Via Napoli,primary,False,True,80.608,60,"LINESTRING (13.5720792 41.6768441, 13.5716916 41.6767899, 13.5711252 41.6767107)",,
171881504,,Via Siracusa,residential,False,False,157.867,,"LINESTRING (13.5685478 41.6769394, 13.5704186 41.6771907)",,
171881504,,Via Siracusa,residential,False,True,157.867,,"LINESTRING (13.5704186 41.6771907, 13.5685478 41.6769394)",,
171881511,,Via Po,residential,False,False,55.429,,"LINESTRING (13.5704186 41.6771907, 13.5705182 41.6766978)",,
171881511,,Via Po,residential,False,True,56.871,,"LINESTRING (13.5704186 41.6771907, 13.5703006 41.6776945)",,
171881509,,Lungoliri XXV Aprile,residential,False,True,151.192,,"LINESTRING (13.5684986 41.6775102, 13.5694684 41.6775803, 13.5703006 41.6776945)",,
171881511,,Via Po,residential,False,False,56.871,,"LINESTRING (13.5703006 41.6776945, 13.5704186 41.6771907)",,
171881509,,Lungoliri XXV Aprile,residential,False,False,151.192,,"LINESTRING (13.5703006 41.6776945, 13.5694684 41.6775803, 13.5684986 41.6775102)",,
"[171881507, 83343588, 171881511]",,"['Ponte Ettore Valente', 'Via Po']",residential,False,True,48.327,,"LINESTRING (13.5703006 41.6776945, 13.5702902 41.6777387, 13.5702106 41.6780783, 13.5702002 41.6781226)",yes,
83343588,,Via Po,residential,False,False,69.56,,"LINESTRING (13.5697246 41.680152, 13.569869 41.6795358)",,
171881513,,SP184,tertiary,False,False,106.61,,"LINESTRING (13.5697246 41.680152, 13.5696794 41.6804941, 13.5696272 41.680742, 13.5695328 41.6809853, 13.5694975 41.6810406, 13.5694519 41.6810765)",,
172168479,2,Via Roma,tertiary,False,False,121.728,,"LINESTRING (13.5697246 41.680152, 13.5694041 41.6802045, 13.5682759 41.6803137)",,
998374628,,Corso Roma,residential,False,True,58.074000000000005,,"LINESTRING (13.5697246 41.680152, 13.5701073 41.6800885, 13.5703147 41.6800483, 13.5704037 41.6800282)",,
840678021,,Corso Roma,residential,True,False,2.999,,"LINESTRING (13.5733291 41.6785158, 13.5733036 41.6785349)",,
171893963,,Via Cascata,residential,False,False,219.18999999999997,,"LINESTRING (13.5733291 41.6785158, 13.5734737 41.6786368, 13.5735322 41.6787195, 13.5737806 41.6792921, 13.5738893 41.6795058, 13.5738924 41.6796024, 13.5738885 41.6796335, 13.5738457 41.6796688, 13.5737968 41.6796854, 13.5736895 41.679699, 13.5734743 41.6797263, 13.5730062 41.6797894, 13.5729128 41.6797923)",,
172168515,,,residential,False,False,26.332,,"LINESTRING (13.5782064 41.6748005, 13.5782356 41.6750363)",,
"[172168514, 172168517]",,Via Pogdora,residential,False,False,89.304,,"LINESTRING (13.5782064 41.6748005, 13.5774476 41.6748514, 13.5774579 41.6750495, 13.5774598 41.6750853)",,
"[172168517, 172168519]",,Via Pogdora,residential,False,True,91.332,,"LINESTRING (13.5782064 41.6748005, 13.5789821 41.6747486, 13.5790107 41.6749873)",,
172168516,,Via Gorizia,residential,False,False,64.606,,"LINESTRING (13.5790107 41.6749873, 13.5782356 41.6750363)",,
172168519,,,residential,False,True,22.161,,"LINESTRING (13.5790107 41.6749873, 13.5790345 41.6751858)",,
"[172168517, 172168519]",,Via Pogdora,residential,False,False,91.332,,"LINESTRING (13.5790107 41.6749873, 13.5789821 41.6747486, 13.5782064 41.6748005)",,
172168515,,,residential,False,False,22.96,,"LINESTRING (13.5782356 41.6750363, 13.5782611 41.6752419)",,
172168515,,,residential,False,True,26.332,,"LINESTRING (13.5782356 41.6750363, 13.5782064 41.6748005)",,
172168516,,Via Gorizia,residential,False,False,64.664,,"LINESTRING (13.5782356 41.6750363, 13.5774598 41.6750853)",,
172168516,,Via Gorizia,residential,False,True,64.606,,"LINESTRING (13.5782356 41.6750363, 13.5790107 41.6749873)",,
172168514,,,residential,False,False,24.57,,"LINESTRING (13.5774598 41.6750853, 13.5774713 41.6753061)",,
172168516,,Via Gorizia,residential,False,True,64.664,,"LINESTRING (13.5774598 41.6750853, 13.5782356 41.6750363)",,
"[172168514, 172168517]",,Via Pogdora,residential,False,True,89.304,,"LINESTRING (13.5774598 41.6750853, 13.5774579 41.6750495, 13.5774476 41.6748514, 13.5782064 41.6748005)",,
172168519,,,residential,False,False,13.642,,"LINESTRING (13.5790491 41.675308, 13.5790345 41.6751858)",,
474184671,,Via Nazareth,residential,False,True,64.516,,"LINESTRING (13.5790491 41.675308, 13.5782778 41.6753769)",,
172168515,,,residential,False,True,15.075,,"LINESTRING (13.5782778 41.6753769, 13.5782611 41.6752419)",,
474184671,,Via Nazareth,residential,False,False,64.516,,"LINESTRING (13.5782778 41.6753769, 13.5790491 41.675308)",,
474184671,,Via Nazareth,residential,False,True,67.43700000000001,,"LINESTRING (13.5782778 41.6753769, 13.5778649 41.6754139, 13.5774806 41.6754856)",,
172168514,,,residential,False,True,19.974,,"LINESTRING (13.5774806 41.6754856, 13.5774713 41.6753061)",,
474184671,,Via Nazareth,residential,False,False,67.43700000000001,,"LINESTRING (13.5774806 41.6754856, 13.5778649 41.6754139, 13.5782778 41.6753769)",,
474184671,,Via Nazareth,residential,False,True,109.65400000000001,,"LINESTRING (13.5774806 41.6754856, 13.5769975 41.6755758, 13.5766639 41.6756412, 13.5763504 41.675688, 13.5761939 41.6757026)",,
474184669,,Viale Piscicelli,residential,False,False,119.843,,"LINESTRING (13.5761939 41.6757026, 13.5765031 41.6753482, 13.5769655 41.6748801, 13.5770235 41.6748213)",,
474184671,,Via Nazareth,residential,False,False,109.654,,"LINESTRING (13.5761939 41.6757026, 13.5763504 41.675688, 13.5766639 41.6756412, 13.5769975 41.6755758, 13.5774806 41.6754856)",,
474184673,,Viale Piscicelli,residential,False,True,88.37100000000001,,"LINESTRING (13.5761939 41.6757026, 13.5761308 41.6757596, 13.5755708 41.6763466)",,
172168523,,,residential,False,True,77.37400000000001,,"LINESTRING (13.5772182 41.6759898, 13.5767074 41.6763215, 13.576647 41.6763401, 13.5765948 41.6763479, 13.5764586 41.6763477)",,
28549213,2,Via Nazionale,primary,False,False,452.66499999999996,50,"LINESTRING (13.5764586 41.6763477, 13.5764482 41.6763845, 13.5763579 41.6765318, 13.5760277 41.6769903, 13.5759647 41.6772005, 13.5757861 41.6783746, 13.575722 41.6788874, 13.575736 41.679031, 13.5757922 41.6791516, 13.5763283 41.6798729, 13.5764279 41.6800765, 13.5764629 41.6801989)",,
"[384720564, 28549213]",2,Via Nazionale,primary,False,True,213.71899999999997,"['60', '50']","LINESTRING (13.5764586 41.6763477, 13.5764718 41.6763012, 13.5764631 41.6762191, 13.576436 41.6761708, 13.5764218 41.6761455, 13.5763281 41.6760794, 13.5761862 41.6760638, 13.5760798 41.6760749, 13.5759717 41.6761392, 13.5758 41.6762946, 13.5754566 41.6766408, 13.5751562 41.6769613, 13.5749687 41.6771133, 13.574866 41.6771697)",,
172168523,,,residential,False,False,77.374,,"LINESTRING (13.5764586 41.6763477, 13.5765948 41.6763479, 13.576647 41.6763401, 13.5767074 41.6763215, 13.5772182 41.6759898)",,
384720564,2,,primary,False,True,10.669,60,"LINESTRING (13.574866 41.6771697, 13.5747422 41.6771953)",,
172168492,,Viale Garibaldi,residential,False,True,75.565,,"LINESTRING (13.574866 41.6771697, 13.5748903 41.6772168, 13.5752401 41.677456, 13.5753601 41.6775857, 13.5754072 41.6776975)",,
172168497,,Viale Piscicelli,residential,True,False,110.191,,"LINESTRING (13.574866 41.6771697, 13.5748709 41.677077, 13.5755708 41.6763466)",,
"[384720564, 28549213]",2,Via Nazionale,primary,False,False,213.71900000000002,"['60', '50']","LINESTRING (13.574866 41.6771697, 13.5749687 41.6771133, 13.5751562 41.6769613, 13.5754566 41.6766408, 13.5758 41.6762946, 13.5759717 41.6761392, 13.5760798 41.6760749, 13.5761862 41.6760638, 13.5763281 41.6760794, 13.5764218 41.6761455, 13.576436 41.6761708, 13.5764631 41.6762191, 13.5764718 41.6763012, 13.5764586 41.6763477)",,
83343588,,Via Po,residential,False,True,48.992,,"LINESTRING (13.5702002 41.6781226, 13.5700985 41.6785566)",,
"[171881507, 83343588, 171881511]",,"['Ponte Ettore Valente', 'Via Po']",residential,False,False,48.327,,"LINESTRING (13.5702002 41.6781226, 13.5702106 41.6780783, 13.5702902 41.6777387, 13.5703006 41.6776945)",yes,
172168501,,Via Lungoliri Chiastra,residential,False,True,294.47200000000004,,"LINESTRING (13.5702002 41.6781226, 13.5694631 41.6779708, 13.5692484 41.6779634, 13.5690404 41.677993, 13.5688026 41.6780818, 13.5686936 41.6781434, 13.568578 41.6782273, 13.568294 41.6784986, 13.5681519 41.6786664, 13.5679241 41.6791005, 13.5678613 41.6793201, 13.5678547 41.6794237)",,
790803398,,Via Lungoliri della Repubblica,residential,False,True,93.395,,"LINESTRING (13.5702002 41.6781226, 13.5706467 41.6782074, 13.5708062 41.6783457, 13.5708176 41.6786011, 13.5708061 41.6786582)",,
172168503,,Via Lungoliri Chiastra,residential,False,True,69.744,,"LINESTRING (13.568683 41.6793203, 13.5678547 41.6794237)",,
172168503,,Via Lungoliri Chiastra,residential,False,False,69.744,,"LINESTRING (13.5678547 41.6794237, 13.568683 41.6793203)",,
172168501,,Via Lungoliri Chiastra,residential,False,False,294.472,,"LINESTRING (13.5678547 41.6794237, 13.5678613 41.6793201, 13.5679241 41.6791005, 13.5681519 41.6786664, 13.568294 41.6784986, 13.568578 41.6782273, 13.5686936 41.6781434, 13.5688026 41.6780818, 13.5690404 41.677993, 13.5692484 41.6779634, 13.5694631 41.6779708, 13.5702002 41.6781226)",,
172168501,,Via Lungoliri Chiastra,residential,False,True,106.47900000000001,,"LINESTRING (13.5678547 41.6794237, 13.5679538 41.6796999, 13.568 41.6798011, 13.5681718 41.6799935, 13.5682576 41.6801489, 13.5682759 41.6803137)",,
172168492,,Viale Garibaldi,residential,False,False,283.041,,"LINESTRING (13.5762965 41.6800736, 13.5760142 41.6797849, 13.5757243 41.6794701, 13.575616 41.6793171, 13.5755503 41.6791669, 13.5755363 41.6790403, 13.5755189 41.6787678, 13.5754283 41.6777476, 13.5754072 41.6776975)",,
28549213,2,Via Nazionale,primary,False,True,452.665,50,"LINESTRING (13.5764629 41.6801989, 13.5764279 41.6800765, 13.5763283 41.6798729, 13.5757922 41.6791516, 13.575736 41.679031, 13.575722 41.6788874, 13.5757861 41.6783746, 13.5759647 41.6772005, 13.5760277 41.6769903, 13.5763579 41.6765318, 13.5764482 41.6763845, 13.5764586 41.6763477)",,
225126414,,,residential,False,True,133.137,,"LINESTRING (13.5764629 41.6801989, 13.5765308 41.6801806, 13.576546 41.6798531, 13.5765207 41.6797679, 13.5763762 41.6796221, 13.5763508 41.6795786, 13.5763458 41.6795331, 13.5763813 41.6794555, 13.5766921 41.6791649)",,
384720566,2,,primary,False,False,131.967,50,"LINESTRING (13.5764629 41.6801989, 13.5764714 41.6803398, 13.5763803 41.6810402, 13.5764031 41.6812639, 13.5764248 41.6813805)",,
172168498,,Via Valcatoio,residential,False,True,243.812,,"LINESTRING (13.5736198 41.6808334, 13.5729629 41.6809852, 13.5719742 41.6813269, 13.5718289 41.6813466, 13.5716935 41.6813466, 13.5714623 41.6812998, 13.5712873 41.6812455, 13.5712047 41.6811962, 13.5710825 41.681026, 13.5710394 41.6809736)",,
172168498,,Via Valcatoio,residential,False,False,243.81199999999998,,"LINESTRING (13.5710394 41.6809736, 13.5710825 41.681026, 13.5712047 41.6811962, 13.5712873 41.6812455, 13.5714623 41.6812998, 13.5716935 41.6813466, 13.5718289 41.6813466, 13.5719742 41.6813269, 13.5729629 41.6809852, 13.5736198 41.6808334)",,
172168498,,Via Valcatoio,residential,False,True,117.645,,"LINESTRING (13.5710394 41.6809736, 13.5709002 41.6807542, 13.5704037 41.6800282)",,
384720570,,Via Giuseppe Mazzini,residential,False,True,133.231,,"LINESTRING (13.5710394 41.6809736, 13.5709768 41.6809791, 13.5695626 41.6811049, 13.5694519 41.6810765)",,
171881513,,SP184,tertiary,False,True,106.61000000000001,,"LINESTRING (13.5694519 41.6810765, 13.5694975 41.6810406, 13.5695328 41.6809853, 13.5696272 41.680742, 13.5696794 41.6804941, 13.5697246 41.680152)",,
384720570,,Via Giuseppe Mazzini,residential,False,False,133.23100000000002,,"LINESTRING (13.5694519 41.6810765, 13.5695626 41.6811049, 13.5709768 41.6809791, 13.5710394 41.6809736)",,
384720572,2,Via Napoli,primary,False,True,100.025,60,"LINESTRING (13.573263 41.6770096, 13.5720792 41.6768441)",,
172426896,,Via Capitino,residential,True,False,151.793,,"LINESTRING (13.573263 41.6770096, 13.5733296 41.6767424, 13.5732813 41.6766222, 13.5731794 41.67647, 13.5724913 41.6759296, 13.572504 41.6758786)",,
384720572,2,Via Napoli,primary,False,False,124.57499999999999,60,"LINESTRING (13.573263 41.6770096, 13.5733478 41.6770215, 13.5736346 41.6770572, 13.5747422 41.6771953)",,
384720569,,Via Bruno Carloni,residential,True,False,12.353,,"LINESTRING (13.572504 41.6758786, 13.5723725 41.6758267)",,
172168492,,Viale Garibaldi,residential,False,False,75.565,,"LINESTRING (13.5754072 41.6776975, 13.5753601 41.6775857, 13.5752401 41.677456, 13.5748903 41.6772168, 13.574866 41.6771697)",,
172168492,,Viale Garibaldi,residential,False,True,283.041,,"LINESTRING (13.5754072 41.6776975, 13.5754283 41.6777476, 13.5755189 41.6787678, 13.5755363 41.6790403, 13.5755503 41.6791669, 13.575616 41.6793171, 13.5757243 41.6794701, 13.5760142 41.6797849, 13.5762965 41.6800736)",,
224997914,,,residential,False,True,93.655,,"LINESTRING (13.5754072 41.6776975, 13.5753139 41.6777188, 13.5749971 41.6784509)",,
224997920,,Via Giardini Silvestri,residential,False,True,83.303,,"LINESTRING (13.574062 41.6778642, 13.5743901 41.6780176, 13.5744504 41.6780614, 13.5744841 41.6781091, 13.5745127 41.6781769, 13.5745273 41.6784489)",,
"[344049353, 84489113, 840678021]",,"['Corso Roma', 'Via Giuseppe Verdi']",residential,True,False,94.801,,"LINESTRING (13.574062 41.6778642, 13.573713 41.6782075, 13.5736478 41.6782716, 13.5733744 41.678482, 13.5733291 41.6785158)",yes,
224997924,,Via San Giuseppe,residential,False,True,44.66,,"LINESTRING (13.5745273 41.6784489, 13.5739896 41.6784542)",,
224997920,,Via Giardini Silvestri,residential,False,False,83.303,,"LINESTRING (13.5745273 41.6784489, 13.5745127 41.6781769, 13.5744841 41.6781091, 13.5744504 41.6780614, 13.5743901 41.6780176, 13.574062 41.6778642)",,
224997924,,Via San Giuseppe,residential,False,False,39.339,,"LINESTRING (13.5745273 41.6784489, 13.5748639 41.6784362, 13.5749512 41.6784374, 13.5749971 41.6784509)",,
224997914,,,residential,False,False,93.655,,"LINESTRING (13.5749971 41.6784509, 13.5753139 41.6777188, 13.5754072 41.6776975)",,
224997924,,Via San Giuseppe,residential,False,False,48.277,,"LINESTRING (13.5749971 41.6784509, 13.5750453 41.6784701, 13.5751292 41.6785591, 13.5751527 41.6786118, 13.5751763 41.6788401)",,
224997924,,Via San Giuseppe,residential,False,True,39.339,,"LINESTRING (13.5749971 41.6784509, 13.5749512 41.6784374, 13.5748639 41.6784362, 13.5745273 41.6784489)",,
224997924,,Via San Giuseppe,residential,False,False,44.66,,"LINESTRING (13.5739896 41.6784542, 13.5745273 41.6784489)",,
"[344057339, 224997917]",,"[""Via Nicola de l'Isola"", ""Via Pietro de l'Isola""]",residential,True,False,134.618,,"LINESTRING (13.5733036 41.6785349, 13.5729864 41.6782769, 13.5724941 41.6786121, 13.5728009 41.6788934)",,
840678021,,Corso Roma,residential,True,False,57.730000000000004,,"LINESTRING (13.5733036 41.6785349, 13.5730253 41.6787383, 13.5728009 41.6788934)",,
224997915,,,residential,False,True,108.821,,"LINESTRING (13.5711684 41.6788198, 13.5711609 41.6789145, 13.571189 41.6789791, 13.5715747 41.6797424)",,
224997924,,Via San Giuseppe,residential,False,True,48.277,,"LINESTRING (13.5751763 41.6788401, 13.5751527 41.6786118, 13.5751292 41.6785591, 13.5750453 41.6784701, 13.5749971 41.6784509)",,
840678021,,Corso Roma,residential,True,False,139.1,,"LINESTRING (13.5728009 41.6788934, 13.5727569 41.6789272, 13.5724973 41.679114, 13.5724202 41.6791721, 13.5719812 41.6794623, 13.5717424 41.6796514, 13.5716395 41.6797113, 13.5715747 41.6797424)",,
"[84489114, 26190423, 84489119]",,Corso Roma,residential,False,"[False, True]",36.17,,"LINESTRING (13.5715747 41.6797424, 13.5715229 41.6797509, 13.5712023 41.6798085, 13.571153 41.6798225)",yes,
224997915,,,residential,False,False,108.821,,"LINESTRING (13.5715747 41.6797424, 13.571189 41.6789791, 13.5711609 41.6789145, 13.5711684 41.6788198)",,
171893963,,Via Cascata,residential,False,True,219.19,,"LINESTRING (13.5729128 41.6797923, 13.5730062 41.6797894, 13.5734743 41.6797263, 13.5736895 41.679699, 13.5737968 41.6796854, 13.5738457 41.6796688, 13.5738885 41.6796335, 13.5738924 41.6796024, 13.5738893 41.6795058, 13.5737806 41.6792921, 13.5735322 41.6787195, 13.5734737 41.6786368, 13.5733291 41.6785158)",,
225126414,,,residential,False,False,133.137,,"LINESTRING (13.5766921 41.6791649, 13.5763813 41.6794555, 13.5763458 41.6795331, 13.5763508 41.6795786, 13.5763762 41.6796221, 13.5765207 41.6797679, 13.576546 41.6798531, 13.5765308 41.6801806, 13.5764629 41.6801989)",,
225126425,,,residential,False,False,146.987,,"LINESTRING (13.5766921 41.6791649, 13.5767108 41.6792056, 13.576655 41.6794801, 13.5766499 41.6795842, 13.5766728 41.6796126, 13.5777221 41.6799761)",,
225126425,,,residential,False,True,146.987,,"LINESTRING (13.5777221 41.6799761, 13.5766728 41.6796126, 13.5766499 41.6795842, 13.576655 41.6794801, 13.5767108 41.6792056, 13.5766921 41.6791649)",,
225126421,,,residential,False,False,110.305,,"LINESTRING (13.5764248 41.6813805, 13.5752961 41.6813924, 13.5750967 41.6813945)",,
"[384720573, 384720566]",2,Via Tavernanova,primary,False,False,289.201,50,"LINESTRING (13.5764248 41.6813805, 13.5765332 41.681665, 13.5766796 41.6819543, 13.5768011 41.6821266, 13.5769571 41.6823268, 13.5772232 41.6826019, 13.5774023 41.6827325, 13.5785302 41.6833477)",,
384720566,2,,primary,False,True,131.967,50,"LINESTRING (13.5764248 41.6813805, 13.5764031 41.6812639, 13.5763803 41.6810402, 13.5764714 41.6803398, 13.5764629 41.6801989)",,
225126421,,,residential,False,True,110.305,,"LINESTRING (13.5750967 41.6813945, 13.5752961 41.6813924, 13.5764248 41.6813805)",,
83343588,,Via Po,residential,False,False,48.992,,"LINESTRING (13.5700985 41.6785566, 13.5702002 41.6781226)",,
83343588,,Via Po,residential,False,True,110.538,,"LINESTRING (13.5700985 41.6785566, 13.569869 41.6795358)",,
384720575,,,residential,False,True,59.842,,"LINESTRING (13.5700985 41.6785566, 13.5708061 41.6786582)",,
384720575,,,residential,False,False,59.842,,"LINESTRING (13.5708061 41.6786582, 13.5700985 41.6785566)",,
790803398,,Via Lungoliri della Repubblica,residential,False,False,93.395,,"LINESTRING (13.5708061 41.6786582, 13.5708176 41.6786011, 13.5708062 41.6783457, 13.5706467 41.6782074, 13.5702002 41.6781226)",,
790803398,,Via Lungoliri della Repubblica,residential,False,True,70.258,,"LINESTRING (13.5708061 41.6786582, 13.5707692 41.6788415, 13.5707322 41.6789989, 13.5708518 41.6792713)",,
384720567,,Via Arno,residential,False,True,86.758,,"LINESTRING (13.5708518 41.6792713, 13.569869 41.6795358)",,
790802957,,Via Lungoliri della Repubblica,residential,False,True,68.07,,"LINESTRING (13.5708518 41.6792713, 13.570914 41.6792892, 13.571153 41.6798225)",,
790803398,,Via Lungoliri della Repubblica,residential,False,False,70.258,,"LINESTRING (13.5708518 41.6792713, 13.5707322 41.6789989, 13.5707692 41.6788415, 13.5708061 41.6786582)",,
83343588,,Via Po,residential,False,False,110.538,,"LINESTRING (13.569869 41.6795358, 13.5700985 41.6785566)",,
83343588,,Via Po,residential,False,True,69.56,,"LINESTRING (13.569869 41.6795358, 13.5697246 41.680152)",,
384720567,,Via Arno,residential,False,False,86.758,,"LINESTRING (13.569869 41.6795358, 13.5708518 41.6792713)",,
26190423,,Corso Roma,residential,False,True,66.321,,"LINESTRING (13.5704037 41.6800282, 13.5705263 41.6800006, 13.571153 41.6798225)",,
172168498,,Via Valcatoio,residential,False,False,117.645,,"LINESTRING (13.5704037 41.6800282, 13.5709002 41.6807542, 13.5710394 41.6809736)",,
998374628,,Corso Roma,residential,False,False,58.074000000000005,,"LINESTRING (13.5704037 41.6800282, 13.5703147 41.6800483, 13.5701073 41.6800885, 13.5697246 41.680152)",,
344048406,2,Via Tevere,unclassified,False,False,89.856,,"LINESTRING (13.5705556 41.6765269, 13.5707496 41.6757319)",,
384747418,1,,primary,True,False,16.231,,"LINESTRING (13.5705556 41.6765269, 13.5705926 41.6765364, 13.5706232 41.6765545, 13.570644 41.6765792, 13.5706526 41.6766077, 13.5706481 41.6766367)",,roundabout
815391621,2,Via Napoli,primary,False,True,49.354,60,"LINESTRING (13.5704256 41.676588, 13.5698396 41.6765143)",,
384747418,1,,primary,True,False,13.89,,"LINESTRING (13.5704256 41.676588, 13.5704396 41.6765653, 13.5704616 41.6765465, 13.5704899 41.6765332, 13.5705222 41.6765265, 13.5705556 41.6765269)",,roundabout
384720572,2,Via Napoli,primary,False,False,40.473,60,"LINESTRING (13.5706481 41.6766367, 13.5707798 41.6766552, 13.5711252 41.6767107)",,
384747418,1,,primary,True,False,13.886,,"LINESTRING (13.5706481 41.6766367, 13.5706342 41.6766594, 13.5706122 41.6766782, 13.5705838 41.6766915, 13.5705516 41.6766982, 13.5705182 41.6766978)",,roundabout
171881511,,Via Po,residential,False,True,55.429,,"LINESTRING (13.5705182 41.6766978, 13.5704186 41.6771907)",,
384747418,1,,primary,True,False,16.232,,"LINESTRING (13.5705182 41.6766978, 13.5704812 41.6766883, 13.5704506 41.6766702, 13.5704298 41.6766455, 13.5704211 41.676617, 13.5704256 41.676588)",,roundabout
474184669,,Viale Piscicelli,residential,False,True,119.84299999999999,,"LINESTRING (13.5770235 41.6748213, 13.5769655 41.6748801, 13.5765031 41.6753482, 13.5761939 41.6757026)",,
172168514,,,residential,False,False,19.974,,"LINESTRING (13.5774713 41.6753061, 13.5774806 41.6754856)",,
172168514,,,residential,False,True,24.57,,"LINESTRING (13.5774713 41.6753061, 13.5774598 41.6750853)",,
474184672,,Via Nazareth,residential,False,False,65.984,,"LINESTRING (13.5774713 41.6753061, 13.5782611 41.6752419)",,
172168515,,,residential,False,False,15.075,,"LINESTRING (13.5782611 41.6752419, 13.5782778 41.6753769)",,
172168515,,,residential,False,True,22.96,,"LINESTRING (13.5782611 41.6752419, 13.5782356 41.6750363)",,
474184672,,Via Nazareth,residential,False,False,64.537,,"LINESTRING (13.5782611 41.6752419, 13.5790345 41.6751858)",,
474184672,,Via Nazareth,residential,False,True,65.984,,"LINESTRING (13.5782611 41.6752419, 13.5774713 41.6753061)",,
172168519,,,residential,False,False,22.161,,"LINESTRING (13.5790345 41.6751858, 13.5790107 41.6749873)",,
172168519,,,residential,False,True,13.642,,"LINESTRING (13.5790345 41.6751858, 13.5790491 41.675308)",,
474184672,,Via Nazareth,residential,False,True,64.537,,"LINESTRING (13.5790345 41.6751858, 13.5782611 41.6752419)",,
