osmid,ref,name,highway,oneway,reversed,length,geometry,tunnel,bridge
23961793,,,tertiary,True,False,66.90599999999999,"LINESTRING (10.6910874 43.6987838, 10.6910819 43.6988629, 10.6910736 43.6988791, 10.691056 43.6989001, 10.690976 43.6989537, 10.6908947 43.6990196, 10.6906801 43.6991933, 10.6906102 43.6992561)",,
44813519,,Via Pregiuntino,residential,True,False,14.135,"LINESTRING (10.6871124 43.7021753, 10.6870982 43.702302)",,
23961787,,Via San Sebastiano,residential,True,False,330.05199999999996,"LINESTRING (10.6871124 43.7021753, 10.6871452 43.7021205, 10.6871617 43.7020816, 10.68725 43.7018817, 10.6872844 43.701776, 10.6873363 43.7015684, 10.6873943 43.7013221, 10.6874644 43.7010988, 10.6877208 43.7004984, 10.6879399 43.7000131, 10.6881636 43.6995118, 10.6882041 43.69932)",,
23967583,,Via Lungomonte,tertiary,False,True,69.971,"LINESTRING (10.6953906 43.6972747, 10.6961579 43.6969777)",,
130539760,,Via della Costa,tertiary,True,False,299.26699999999994,"LINESTRING (10.6953906 43.6972747, 10.6951722 43.6973029, 10.695101 43.6973003, 10.6950623 43.697292, 10.6950242 43.6972812, 10.6948362 43.6971999, 10.6941912 43.6969081, 10.6938836 43.6967909, 10.6938359 43.6967831, 10.693772 43.696796, 10.6937363 43.6968174, 10.6937128 43.6968446, 10.6937039 43.6968803, 10.6936967 43.6969272, 10.6937088 43.69697, 10.6937231 43.697, 10.6938564 43.6971713, 10.6939316 43.6972827, 10.6939593 43.6973306, 10.6939751 43.6973715, 10.6940015 43.6974722, 10.6940179 43.6975367, 10.6940376 43.6975884, 10.6942058 43.6979089, 10.694234 43.6979705, 10.6942713 43.6980758)",,
204990716,,Via Lungomonte,unclassified,False,False,156.638,"LINESTRING (10.6953906 43.6972747, 10.6948405 43.6969671, 10.6948082 43.6969376, 10.6947837 43.6969155, 10.6946761 43.6967085, 10.694635 43.6966495, 10.6945971 43.6966038, 10.6943278 43.6963882, 10.6942489 43.6963219, 10.6941418 43.6962283)",,
908145157,,Via delle Querce,tertiary,False,False,19.34,"LINESTRING (10.6874323 43.69957, 10.6876581 43.69951)",,
24779272,,Via delle Grazie,tertiary,False,False,230.848,"LINESTRING (10.6882041 43.69932, 10.6885413 43.6991418, 10.6886683 43.6990979, 10.6887871 43.6990572, 10.6888171 43.6990476, 10.6889458 43.6990082, 10.6891872 43.6989493, 10.6892776 43.6989354, 10.6893275 43.6989284, 10.6893707 43.6989253, 10.6894134 43.6989243, 10.6894481 43.6989252, 10.6895498 43.6989295, 10.6898487 43.6989532, 10.6899238 43.6989533, 10.690007 43.6989515, 10.6901719 43.6989371, 10.6906522 43.6988972, 10.6907934 43.698862, 10.6909159 43.6988298)",,
908145157,,Via delle Querce,tertiary,False,True,48.715,"LINESTRING (10.6882041 43.69932, 10.6879634 43.6994055, 10.6876581 43.69951)",,
23961776,,Piazza della Vittoria,residential,True,False,112.36099999999999,"LINESTRING (10.6926026 43.6987014, 10.6926136 43.6989793, 10.692441 43.6989698, 10.6920587 43.6989414, 10.6920853 43.6986125)",,
204990713,,Piazza della Vittoria,residential,False,False,36.013,"LINESTRING (10.6926026 43.6987014, 10.6923475 43.6986718, 10.6922951 43.6986644, 10.6922462 43.6986545, 10.6921663 43.6986326)",,
44813523,,Via di Mezzo,residential,False,True,59.343,"LINESTRING (10.6923521 43.6979446, 10.6922412 43.6980788, 10.6921994 43.6982382, 10.6921619 43.6984516)",,
"[204990720, 204990718]",,Via di Mezzo,residential,False,False,107.49900000000001,"LINESTRING (10.6923521 43.6979446, 10.6925739 43.6977554, 10.6927566 43.6976622, 10.6928249 43.6976392, 10.6928881 43.6976261, 10.6932468 43.6976861, 10.6933551 43.6977542, 10.6933507 43.6977763, 10.6932853 43.6978176)",,
204990720,,,residential,False,True,73.599,"LINESTRING (10.6923521 43.6979446, 10.6924711 43.6980033, 10.6925476 43.6979289, 10.6926423 43.6979274, 10.6926764 43.6978995, 10.6928712 43.6979361, 10.6929765 43.697961, 10.6930177 43.6979549, 10.6931382 43.6978994)",,
"[44813522, 908017180]",,"['Via Roma', 'Via Collegiata']",residential,True,False,103.57,"LINESTRING (10.6932795 43.6975475, 10.6934464 43.6976808, 10.6935992 43.6978003, 10.6936343 43.6978696, 10.6936675 43.6981377, 10.6936547 43.6983521, 10.693651 43.6983833)",,
908017181,,Via XXIV maggio,residential,True,False,40.11,"LINESTRING (10.6932795 43.6975475, 10.6933658 43.6975265, 10.6934724 43.6975177, 10.6936635 43.6975444, 10.6937587 43.697578)",,
204990720,,,residential,False,False,14.919,"LINESTRING (10.6932853 43.6978176, 10.6931382 43.6978994)",,
44813524,,,residential,False,True,62.08,"LINESTRING (10.6932853 43.6978176, 10.6933859 43.697927, 10.6934533 43.6980314, 10.6934451 43.6981152, 10.69346 43.6982392, 10.6934716 43.6983421)",,
"[204990720, 204990718]",,Via di Mezzo,residential,False,True,107.49900000000001,"LINESTRING (10.6932853 43.6978176, 10.6933507 43.6977763, 10.6933551 43.6977542, 10.6932468 43.6976861, 10.6928881 43.6976261, 10.6928249 43.6976392, 10.6927566 43.6976622, 10.6925739 43.6977554, 10.6923521 43.6979446)",,
44813521,,Via Giosuè Carducci,residential,True,False,178.463,"LINESTRING (10.6921619 43.6984516, 10.6920711 43.6982607, 10.6920552 43.6982046, 10.6920364 43.6980961, 10.6920575 43.6979495, 10.6920906 43.6978728, 10.6922226 43.6977471, 10.6924247 43.6976079, 10.6925544 43.6975514, 10.6926549 43.6975194, 10.692742 43.6974949, 10.692847 43.6974986, 10.69302 43.6975132, 10.6932795 43.6975475)",,
44813523,,Via di Mezzo,residential,False,False,59.343,"LINESTRING (10.6921619 43.6984516, 10.6921994 43.6982382, 10.6922412 43.6980788, 10.6923521 43.6979446)",,
"[705596609, 705596610, 154518466]",,Via Cimitero,residential,False,False,167.24799999999996,"LINESTRING (10.6921619 43.6984516, 10.6922009 43.6984068, 10.692221 43.6982356, 10.6922371 43.698231, 10.6923243 43.6982115, 10.6923424 43.6982075, 10.6925372 43.6981677, 10.6926762 43.6981469, 10.6927401 43.6981423, 10.6928211 43.6981387, 10.6928837 43.6981493, 10.6929421 43.6981802, 10.6929948 43.6982248, 10.6930437 43.6983142, 10.6930613 43.6983798, 10.6930599 43.6984232, 10.6930271 43.6984907, 10.6929741 43.6985125, 10.6929114 43.6985366, 10.6928526 43.6985502, 10.6927826 43.6985602, 10.6927019 43.6985603, 10.6925034 43.6985254)",building_passage,
44813524,,,residential,False,False,17.636000000000003,"LINESTRING (10.6935782 43.6984807, 10.693519 43.6984063, 10.6934716 43.6983421)",,
"[908017177, 908017178]",,"['Piazza Guglielmo Marconi', 'Via Due giugno']",residential,True,False,82.83600000000001,"LINESTRING (10.6935782 43.6984807, 10.6934204 43.698554, 10.6926026 43.6987014)",,
130539760,,Via della Costa,tertiary,True,False,353.13900000000007,"LINESTRING (10.6942713 43.6980758, 10.6942824 43.6981248, 10.6942848 43.6982098, 10.6942824 43.6983157, 10.6942377 43.6986093, 10.6942285 43.6986583, 10.6942111 43.6987051, 10.6941859 43.6987575, 10.6941624 43.6987826, 10.6941127 43.6988113, 10.6939751 43.6988624, 10.6938023 43.6989145, 10.693531 43.6989822, 10.692734 43.6991297, 10.6924627 43.6991835, 10.6924066 43.6991982, 10.6921654 43.6992612, 10.6920666 43.6992737, 10.6919658 43.6992772, 10.691897 43.6992631, 10.6918163 43.6992439, 10.69172 43.699217, 10.6916816 43.6991995, 10.6916408 43.6991762, 10.6915919 43.699142, 10.6915553 43.6991141, 10.6915193 43.6990803, 10.6914833 43.6990464, 10.6914483 43.6990055, 10.6913368 43.6988624, 10.6913019 43.6988152, 10.6912456 43.6987392)",,
130539763,,,residential,False,False,142.565,"LINESTRING (10.6975345 43.6977917, 10.6974374 43.6976982, 10.6963494 43.6968386)",,
258612552,,Via Usciana,residential,False,False,59.702,"LINESTRING (10.6972847 43.6944924, 10.6967265 43.6948465)",,
1216037727,,Via Usciana,residential,False,True,39.936,"LINESTRING (10.6972847 43.6944924, 10.697664 43.6942605)",,
34290861,SP25,Via Usciana,tertiary,False,True,121.312,"LINESTRING (10.6984805 43.6955411, 10.6984038 43.6955796, 10.6980723 43.6957366, 10.6976914 43.6959169, 10.6975951 43.6959667, 10.6972451 43.6961661)",,
258612559,,Via Usciana,residential,True,False,151.131,"LINESTRING (10.6984805 43.6955411, 10.6975699 43.6947425, 10.6972847 43.6944924)",,
"[23961770, 34290861, 34290863]",SP25,Via Usciana,tertiary,False,False,103.845,"LINESTRING (10.6963494 43.6968386, 10.6967162 43.6965495, 10.697125 43.6962476, 10.6972451 43.6961661)",,yes
23961770,SP25,Via Usciana,tertiary,False,True,21.824,"LINESTRING (10.6963494 43.6968386, 10.6962459 43.6969129, 10.6961579 43.6969777)",,
130539763,,,residential,False,True,142.565,"LINESTRING (10.6963494 43.6968386, 10.6974374 43.6976982, 10.6975345 43.6977917)",,
24779272,,Via delle Grazie,tertiary,False,False,14.705,"LINESTRING (10.6909159 43.6988298, 10.6910874 43.6987838)",,
24779272,,Via delle Grazie,tertiary,False,True,230.848,"LINESTRING (10.6909159 43.6988298, 10.6907934 43.698862, 10.6906522 43.6988972, 10.6901719 43.6989371, 10.690007 43.6989515, 10.6899238 43.6989533, 10.6898487 43.6989532, 10.6895498 43.6989295, 10.6894481 43.6989252, 10.6894134 43.6989243, 10.6893707 43.6989253, 10.6893275 43.6989284, 10.6892776 43.6989354, 10.6891872 43.6989493, 10.6889458 43.6990082, 10.6888171 43.6990476, 10.6887871 43.6990572, 10.6886683 43.6990979, 10.6885413 43.6991418, 10.6882041 43.69932)",,
154518449,,,residential,False,True,152.18300000000002,"LINESTRING (10.6909159 43.6988298, 10.6908833 43.6986019, 10.6908523 43.6984654, 10.6908136 43.6984119, 10.6905829 43.6983304, 10.6903515 43.6983095, 10.6902734 43.6982388, 10.6901422 43.6980729, 10.6898633 43.6978441)",,
908017181,,Via XXIV maggio,residential,True,False,69.009,"LINESTRING (10.6937587 43.697578, 10.6942713 43.6980758)",,
204990721,,Via Capannoli,residential,False,False,108.593,"LINESTRING (10.6937587 43.697578, 10.6937717 43.6974402, 10.6937587 43.6974004, 10.693625 43.6973495, 10.693478 43.6972957, 10.6934042 43.6972925, 10.692892 43.6972716, 10.692692 43.6972801)",,
204990712,,Piazza Vittoria,tertiary,False,False,13.651,"LINESTRING (10.6912456 43.6987392, 10.6910874 43.6987838)",,
204990713,,Piazza della Vittoria,residential,False,True,71.07900000000001,"LINESTRING (10.6912456 43.6987392, 10.691436 43.6986671, 10.6914834 43.6986489, 10.6915282 43.6986328, 10.6915693 43.6986214, 10.6916211 43.6986101, 10.6916832 43.6986025, 10.6917373 43.6985988, 10.6918034 43.6985956, 10.6918696 43.6985943, 10.6919978 43.6986003, 10.6920853 43.6986125)",,
154518449,,,residential,False,False,152.183,"LINESTRING (10.6898633 43.6978441, 10.6901422 43.6980729, 10.6902734 43.6982388, 10.6903515 43.6983095, 10.6905829 43.6983304, 10.6908136 43.6984119, 10.6908523 43.6984654, 10.6908833 43.6986019, 10.6909159 43.6988298)",,
1216037727,,Via Usciana,residential,False,False,55.733,"LINESTRING (10.6981972 43.6939402, 10.697664 43.6942605)",,
134681046,,Via Giuseppe Mazzini,residential,False,True,81.108,"LINESTRING (10.6981972 43.6939402, 10.6984838 43.6941937, 10.6988356 43.694505)",,
34290861,SP25,Via Usciana,tertiary,False,False,121.312,"LINESTRING (10.6972451 43.6961661, 10.6975951 43.6959667, 10.6976914 43.6959169, 10.6980723 43.6957366, 10.6984038 43.6955796, 10.6984805 43.6955411)",,
"[23961770, 34290861, 34290863]",SP25,Via Usciana,tertiary,False,True,103.845,"LINESTRING (10.6972451 43.6961661, 10.697125 43.6962476, 10.6967162 43.6965495, 10.6963494 43.6968386)",,yes
172941636,,Via Usciana,unclassified,True,False,64.872,"LINESTRING (10.6972451 43.6961661, 10.6976877 43.6965047, 10.6977654 43.696538, 10.6978376 43.6965375)",,
204990721,,Via Capannoli,residential,False,True,108.593,"LINESTRING (10.692692 43.6972801, 10.692892 43.6972716, 10.6934042 43.6972925, 10.693478 43.6972957, 10.693625 43.6973495, 10.6937587 43.6974004, 10.6937717 43.6974402, 10.6937587 43.697578)",,
204990713,,Piazza della Vittoria,residential,False,True,6.885,"LINESTRING (10.6920853 43.6986125, 10.6921663 43.6986326)",,
204990713,,Piazza della Vittoria,residential,False,False,71.079,"LINESTRING (10.6920853 43.6986125, 10.6919978 43.6986003, 10.6918696 43.6985943, 10.6918034 43.6985956, 10.6917373 43.6985988, 10.6916832 43.6986025, 10.6916211 43.6986101, 10.6915693 43.6986214, 10.6915282 43.6986328, 10.6914834 43.6986489, 10.691436 43.6986671, 10.6912456 43.6987392)",,
23961787,,Via San Sebastiano,residential,True,False,21.836,"LINESTRING (10.6868456 43.7024366, 10.6870069 43.7022786)",,
908145157,,Via delle Querce,tertiary,False,True,19.34,"LINESTRING (10.6876581 43.69951, 10.6874323 43.69957)",,
908145157,,Via delle Querce,tertiary,False,False,48.715,"LINESTRING (10.6876581 43.69951, 10.6879634 43.6994055, 10.6882041 43.69932)",,
23961807,SP25,Via San Michele,tertiary,False,False,146.747,"LINESTRING (10.6907612 43.7009209, 10.6907828 43.7008493, 10.6907864 43.700814, 10.690738 43.7002933, 10.6906984 43.6998895, 10.6906936 43.6998024, 10.6906936 43.6997515, 10.690706 43.6996916, 10.6907201 43.6996624, 10.6907588 43.6996153)",,
23961807,SP25,Via San Michele,tertiary,False,True,152.388,"LINESTRING (10.6907612 43.7009209, 10.6907324 43.7009655, 10.6906762 43.7010142, 10.690634 43.7010298, 10.6905704 43.7010481, 10.6904995 43.7010593, 10.6903843 43.7010627, 10.6899906 43.701002, 10.689773 43.7009813, 10.6895585 43.7009673, 10.6894954 43.7009677, 10.6894168 43.7009725, 10.6893232 43.7009835, 10.6892296 43.7010013, 10.6891625 43.7010151, 10.6889876 43.701078)",,
237719871,,,residential,False,False,104.06200000000001,"LINESTRING (10.6907612 43.7009209, 10.6910387 43.701101, 10.6917973 43.7014793)",,
237719871,,,residential,False,True,104.06200000000001,"LINESTRING (10.6917973 43.7014793, 10.6910387 43.701101, 10.6907612 43.7009209)",,
23961807,SP25,Via San Michele,tertiary,False,False,152.388,"LINESTRING (10.6889876 43.701078, 10.6891625 43.7010151, 10.6892296 43.7010013, 10.6893232 43.7009835, 10.6894168 43.7009725, 10.6894954 43.7009677, 10.6895585 43.7009673, 10.689773 43.7009813, 10.6899906 43.701002, 10.6903843 43.7010627, 10.6904995 43.7010593, 10.6905704 43.7010481, 10.690634 43.7010298, 10.6906762 43.7010142, 10.6907324 43.7009655, 10.6907612 43.7009209)",,
237719873,,Via San Michele,residential,False,False,85.11,"LINESTRING (10.6889876 43.701078, 10.6893103 43.7008997, 10.6895066 43.7008321, 10.6897787 43.7005866)",,
237719873,,Via San Michele,residential,False,False,53.234,"LINESTRING (10.6897787 43.7005866, 10.6898624 43.7001117)",,
237719873,,Via San Michele,residential,False,True,85.11,"LINESTRING (10.6897787 43.7005866, 10.6895066 43.7008321, 10.6893103 43.7008997, 10.6889876 43.701078)",,
237719875,,,residential,False,False,208.617,"LINESTRING (10.6897787 43.7005866, 10.6899232 43.7006593, 10.6900593 43.7007122, 10.6901217 43.7007122, 10.6901505 43.7006497, 10.6902321 43.7002679, 10.6903041 43.7000631, 10.6902753 43.6998965, 10.6902536 43.6997523, 10.6902513 43.6996431, 10.6902763 43.6995318, 10.6903729 43.6993725, 10.6904555 43.6992882, 10.6906102 43.6992561)",,
237719873,,Via San Michele,residential,False,True,53.234,"LINESTRING (10.6898624 43.7001117, 10.6897787 43.7005866)",,
23961793,,,tertiary,True,False,46.78,"LINESTRING (10.6906102 43.6992561, 10.6905685 43.6992998, 10.6905514 43.6993546, 10.690563 43.6994182, 10.6905795 43.69946, 10.6906115 43.6994974, 10.6906744 43.6995608, 10.6907588 43.6996153)",,
237719875,,,residential,False,True,208.61699999999996,"LINESTRING (10.6906102 43.6992561, 10.6904555 43.6992882, 10.6903729 43.6993725, 10.6902763 43.6995318, 10.6902513 43.6996431, 10.6902536 43.6997523, 10.6902753 43.6998965, 10.6903041 43.7000631, 10.6902321 43.7002679, 10.6901505 43.7006497, 10.6901217 43.7007122, 10.6900593 43.7007122, 10.6899232 43.7006593, 10.6897787 43.7005866)",,
258612557,,Via Usciana,residential,False,True,48.462,"LINESTRING (10.6955905 43.6938421, 10.6959734 43.6941787)",,
258612540,,,residential,False,False,190.92200000000003,"LINESTRING (10.6955905 43.6938421, 10.6962239 43.6934543, 10.6965041 43.693509, 10.6965961 43.6935946, 10.6966073 43.6937899, 10.6965664 43.6938337, 10.6959734 43.6941787)",,
258612552,,Via Usciana,residential,False,True,59.702,"LINESTRING (10.6967265 43.6948465, 10.6972847 43.6944924)",,
258612557,,Via Usciana,residential,False,False,95.844,"LINESTRING (10.6967265 43.6948465, 10.6964932 43.6946558, 10.696275 43.6944561, 10.6959734 43.6941787)",,
258612557,,Via Usciana,residential,False,True,61.693000000000005,"LINESTRING (10.6967265 43.6948465, 10.6968402 43.6949463, 10.6972031 43.6952813)",,
258612557,,Via Usciana,residential,False,False,48.462,"LINESTRING (10.6959734 43.6941787, 10.6955905 43.6938421)",,
258612540,,,residential,False,True,190.92200000000003,"LINESTRING (10.6959734 43.6941787, 10.6965664 43.6938337, 10.6966073 43.6937899, 10.6965961 43.6935946, 10.6965041 43.693509, 10.6962239 43.6934543, 10.6955905 43.6938421)",,
258612557,,Via Usciana,residential,False,True,95.844,"LINESTRING (10.6959734 43.6941787, 10.696275 43.6944561, 10.6964932 43.6946558, 10.6967265 43.6948465)",,
258612547,,,residential,False,False,31.888,"LINESTRING (10.697664 43.6942605, 10.6974104 43.69404)",,
1216037727,,Via Usciana,residential,False,False,39.936,"LINESTRING (10.697664 43.6942605, 10.6972847 43.6944924)",,
1216037727,,Via Usciana,residential,False,True,55.733,"LINESTRING (10.697664 43.6942605, 10.6981972 43.6939402)",,
258612547,,,residential,False,True,31.888,"LINESTRING (10.6974104 43.69404, 10.697664 43.6942605)",,
134681046,,Via Giuseppe Mazzini,residential,False,False,81.108,"LINESTRING (10.6988356 43.694505, 10.6984838 43.6941937, 10.6981972 43.6939402)",,
258612551,,Via Aurelio Saffi,residential,False,False,144.852,"LINESTRING (10.6988356 43.694505, 10.6993523 43.694163, 10.6987385 43.6936276, 10.6986011 43.6936108)",,
258612557,,Via Usciana,residential,False,False,61.693000000000005,"LINESTRING (10.6972031 43.6952813, 10.6968402 43.6949463, 10.6967265 43.6948465)",,
258612551,,Via Aurelio Saffi,residential,False,True,144.852,"LINESTRING (10.6986011 43.6936108, 10.6987385 43.6936276, 10.6993523 43.694163, 10.6988356 43.694505)",,
204990720,,,residential,False,True,14.919,"LINESTRING (10.6931382 43.6978994, 10.6932853 43.6978176)",,
204990720,,,residential,False,False,73.599,"LINESTRING (10.6931382 43.6978994, 10.6930177 43.6979549, 10.6929765 43.697961, 10.6928712 43.6979361, 10.6926764 43.6978995, 10.6926423 43.6979274, 10.6925476 43.6979289, 10.6924711 43.6980033, 10.6923521 43.6979446)",,
275998332,,,residential,False,False,56.621,"LINESTRING (10.6931382 43.6978994, 10.6933025 43.6980773, 10.6933477 43.6981242, 10.6933946 43.698252, 10.6934716 43.6983421)",,
275998335,,,residential,False,True,29.233,"LINESTRING (10.6940082 43.6983341, 10.693651 43.6983833)",,
44813524,,,residential,False,False,62.08,"LINESTRING (10.6934716 43.6983421, 10.69346 43.6982392, 10.6934451 43.6981152, 10.6934533 43.6980314, 10.6933859 43.697927, 10.6932853 43.6978176)",,
44813524,,,residential,False,True,17.636000000000003,"LINESTRING (10.6934716 43.6983421, 10.693519 43.6984063, 10.6935782 43.6984807)",,
275998332,,,residential,False,True,56.621,"LINESTRING (10.6934716 43.6983421, 10.6933946 43.698252, 10.6933477 43.6981242, 10.6933025 43.6980773, 10.6931382 43.6978994)",,
"[705596609, 154518466, 705596610]",,Via Cimitero,residential,False,True,167.24799999999996,"LINESTRING (10.6925034 43.6985254, 10.6927019 43.6985603, 10.6927826 43.6985602, 10.6928526 43.6985502, 10.6929114 43.6985366, 10.6929741 43.6985125, 10.6930271 43.6984907, 10.6930599 43.6984232, 10.6930613 43.6983798, 10.6930437 43.6983142, 10.6929948 43.6982248, 10.6929421 43.6981802, 10.6928837 43.6981493, 10.6928211 43.6981387, 10.6927401 43.6981423, 10.6926762 43.6981469, 10.6925372 43.6981677, 10.6923424 43.6982075, 10.6923243 43.6982115, 10.6922371 43.698231, 10.692221 43.6982356, 10.6922009 43.6984068, 10.6921619 43.6984516)",building_passage,
275998335,,,residential,False,False,29.233,"LINESTRING (10.693651 43.6983833, 10.6940082 43.6983341)",,
908017178,,Piazza Guglielmo Marconi,residential,True,False,12.389,"LINESTRING (10.693651 43.6983833, 10.6936268 43.6984051, 10.6936103 43.6984353, 10.6935782 43.6984807)",,
204990716,,Via Lungomonte,unclassified,False,True,92.494,"LINESTRING (10.6933942 43.6955976, 10.693579 43.6957295, 10.6937855 43.6958996, 10.6939199 43.6960159, 10.6941418 43.6962283)",,
681347930,,,residential,False,False,146.981,"LINESTRING (10.6933942 43.6955976, 10.6933102 43.6956066, 10.6932247 43.6956272, 10.6931106 43.6956816, 10.6930251 43.695734, 10.6929448 43.6957921, 10.6928955 43.6958446, 10.6928359 43.6959177, 10.6927685 43.6960395, 10.6927141 43.6961369, 10.6926882 43.69618, 10.6927867 43.6962306, 10.6928981 43.6962775, 10.693051 43.6963243, 10.6932998 43.6964143)",,
681347930,,,residential,False,True,146.981,"LINESTRING (10.6932998 43.6964143, 10.693051 43.6963243, 10.6928981 43.6962775, 10.6927867 43.6962306, 10.6926882 43.69618, 10.6927141 43.6961369, 10.6927685 43.6960395, 10.6928359 43.6959177, 10.6928955 43.6958446, 10.6929448 43.6957921, 10.6930251 43.695734, 10.6931106 43.6956816, 10.6932247 43.6956272, 10.6933102 43.6956066, 10.6933942 43.6955976)",,
204990716,,Via Lungomonte,unclassified,False,False,92.494,"LINESTRING (10.6941418 43.6962283, 10.6939199 43.6960159, 10.6937855 43.6958996, 10.693579 43.6957295, 10.6933942 43.6955976)",,
204990716,,Via Lungomonte,unclassified,False,True,156.63799999999998,"LINESTRING (10.6941418 43.6962283, 10.6942489 43.6963219, 10.6943278 43.6963882, 10.6945971 43.6966038, 10.694635 43.6966495, 10.6946761 43.6967085, 10.6947837 43.6969155, 10.6948082 43.6969376, 10.6948405 43.6969671, 10.6953906 43.6972747)",,
681347931,,,residential,False,False,126.41,"LINESTRING (10.6941418 43.6962283, 10.6938351 43.6964326, 10.6938043 43.6964116, 10.6937607 43.6963554, 10.6937171 43.6962991, 10.6936419 43.6962225, 10.6935512 43.6961471, 10.6934418 43.6960482, 10.693358 43.6960061, 10.6932195 43.6959455, 10.6930365 43.6958479)",,
681347931,,,residential,False,True,126.41000000000001,"LINESTRING (10.6930365 43.6958479, 10.6932195 43.6959455, 10.693358 43.6960061, 10.6934418 43.6960482, 10.6935512 43.6961471, 10.6936419 43.6962225, 10.6937171 43.6962991, 10.6937607 43.6963554, 10.6938043 43.6964116, 10.6938351 43.6964326, 10.6941418 43.6962283)",,
23961787,,Via San Sebastiano,residential,True,False,14.278,"LINESTRING (10.6870069 43.7022786, 10.6871124 43.7021753)",,
908159942,,,residential,True,False,8.581,"LINESTRING (10.6870069 43.7022786, 10.6870488 43.7022759, 10.687075 43.7022805, 10.6870982 43.702302)",,
