osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction
35993298,2,Via Algidus,tertiary,False,False,120.00600000000001,"LINESTRING (12.8311285 41.7251648, 12.831051 41.7252076, 12.8310115 41.7252278, 12.8309926 41.7252369, 12.8309612 41.7252511, 12.8309336 41.7252615, 12.8308952 41.725275, 12.8308716 41.725282, 12.8308403 41.725291, 12.8308064 41.7252999, 12.8307689 41.7253081, 12.8307287 41.7253162, 12.8306909 41.7253236, 12.8304143 41.7253746, 12.830373 41.7253829, 12.8303344 41.7253923, 12.8302936 41.7254038, 12.8302556 41.7254164, 12.8302209 41.7254304, 12.8301835 41.7254474, 12.83015 41.7254648, 12.8301137 41.7254852, 12.8300808 41.725507, 12.8300465 41.7255309, 12.8300183 41.7255518, 12.8299887 41.7255748, 12.8298829 41.7256625)",,,
331518828,2,Via Roma,secondary,False,False,63.17,"LINESTRING (12.8311285 41.7251648, 12.8311678 41.7252023, 12.8312082 41.7252395, 12.831614 41.7256023)",SS600,70,
331518828,2,Via Roma,secondary,False,True,92.92099999999999,"LINESTRING (12.8311285 41.7251648, 12.8310948 41.7251294, 12.8310623 41.7250937, 12.8308182 41.7248163, 12.8305544 41.7245222, 12.8305313 41.7244956, 12.8305085 41.724469)",SS600,70,
331518828,2,Via Roma,secondary,False,False,92.921,"LINESTRING (12.8305085 41.724469, 12.8305313 41.7244956, 12.8305544 41.7245222, 12.8308182 41.7248163, 12.8310623 41.7250937, 12.8310948 41.7251294, 12.8311285 41.7251648)",SS600,70,
331518828,2,Via Roma,secondary,False,True,32.086,"LINESTRING (12.8305085 41.724469, 12.8304831 41.7244376, 12.8304578 41.724406, 12.8303136 41.7242198)",SS600,70,
331521548,,Via Trilussa,residential,False,False,51.17,"LINESTRING (12.8305085 41.724469, 12.8301184 41.7246897, 12.8300889 41.7247069, 12.8300542 41.7247281, 12.8300197 41.7247494)",,,
52354553,2,Via Tevere,tertiary,False,False,64.193,"LINESTRING (12.8327745 41.7212083, 12.83236 41.7216957)",,,
52354553,2,Via Tevere,tertiary,False,True,65.357,"LINESTRING (12.8327745 41.7212083, 12.8328187 41.7211526, 12.8328427 41.7211203, 12.8328592 41.7210959, 12.8328811 41.7210611, 12.832899 41.7210293, 12.8329143 41.7209988, 12.8329256 41.7209713, 12.8329353 41.7209431, 12.8329463 41.7209017, 12.8329527 41.7208655, 12.8329579 41.7208299, 12.832964 41.7207831, 12.8329679 41.7207377, 12.8329706 41.7206952, 12.832972 41.7206494)",,,
332404684,,Via Po,residential,False,True,117.00299999999999,"LINESTRING (12.8327745 41.7212083, 12.8332392 41.7214059, 12.8332577 41.721415, 12.8332734 41.7214253, 12.833284 41.7214371, 12.8332917 41.7214509, 12.8332973 41.7214678, 12.833294 41.7214852, 12.8332888 41.7215021, 12.833283 41.7215136, 12.8332741 41.7215274, 12.8332645 41.7215399, 12.8329134 41.7219627)",,,
52354553,2,Via Tevere,tertiary,False,True,40.185,"LINESTRING (12.8305056 41.7238432, 12.8307448 41.7235953, 12.8307849 41.7235481)",,,
331518831,,Via Tevere,tertiary_link,True,False,24.315999999999995,"LINESTRING (12.8305056 41.7238432, 12.8304432 41.7239348, 12.8304299 41.7239514, 12.8304191 41.7239634, 12.8304071 41.7239735, 12.8303931 41.7239834, 12.8303736 41.7239935, 12.8303568 41.7240006, 12.8303293 41.7240088)",,,
35993298,2,Via Algidus,tertiary,False,False,31.796000000000003,"LINESTRING (12.8294392 41.7260226, 12.8293929 41.7260515, 12.8293454 41.7260796, 12.8293193 41.7260944, 12.829257 41.7261298, 12.8291968 41.7261645, 12.8291379 41.7261992)",,,
