osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,access,junction
94842594,,Via Antonio da Piombino,residential,True,False,57.595,"LINESTRING (10.5302869 42.9269171, 10.5305553 42.926794, 10.5308787 42.9266335)",,,
185764455,,Via Guglielmo Oberdan,residential,True,False,75.078,"LINESTRING (10.5302869 42.9269171, 10.5299561 42.9263331, 10.5299254 42.9262965)",,,
68694897,,Via Carlo Pisacane,residential,True,False,33.281,"LINESTRING (10.5308787 42.9266335, 10.531102 42.9268842)",,,
94842695,,Piazza Antonio Gramsci,residential,True,False,21.869,"LINESTRING (10.5290748 42.9248736, 10.5290098 42.9248927, 10.5289618 42.9248996, 10.5288752 42.9249072, 10.528844 42.9249101, 10.5288133 42.924913)",,no,
94842741,,Via Roma,residential,True,False,26.156999999999996,"LINESTRING (10.5290748 42.9248736, 10.5291154 42.9248785, 10.5291461 42.9248863, 10.5291657 42.9248928, 10.5291899 42.9249023, 10.529214 42.9249095, 10.5292489 42.9249166, 10.5292918 42.9249235, 10.529363 42.9249329, 10.529383 42.9249345)",,,
185766568,,Piazza Antonio Gramsci,residential,False,True,21.21,"LINESTRING (10.5290748 42.9248736, 10.5291146 42.9248593, 10.5291544 42.9248384, 10.5291912 42.9248111, 10.5292165 42.9247823, 10.5292451 42.9247371)",,,
229063708,,Piazza Antonio Gramsci,residential,True,False,20.588,"LINESTRING (10.5290748 42.9248736, 10.5290226 42.9249027, 10.5289986 42.9249197, 10.5289816 42.9249382, 10.5289667 42.9249679, 10.5289634 42.9249946, 10.5289671 42.9250264)",,,
916518373,,Piazza Antonio Gramsci,residential,False,True,19.965,"LINESTRING (10.5286023 42.9250024, 10.5287554 42.9249281, 10.5287775 42.9249212, 10.5288133 42.924913)",,no,
94842680,,Piazza Antonio Gramsci,residential,True,False,29.082,"LINESTRING (10.5287277 42.9248371, 10.5287895 42.9248569, 10.5288412 42.9248705, 10.5288905 42.9248763, 10.5289506 42.9248796, 10.529016 42.9248784, 10.5290748 42.9248736)",,,
916518372,,Via Carlo Pisacane,residential,True,False,10.948,"LINESTRING (10.5287277 42.9248371, 10.5287667 42.9248702, 10.5287969 42.9248987, 10.5288133 42.924913)",,,
94842710,,Via Amedeo Costa,residential,True,False,43.791000000000004,"LINESTRING (10.5291593 42.9245548, 10.5291415 42.9245254, 10.5289226 42.9242012)",,,
916883533,,Via Pietro Gori,residential,True,False,99.235,"LINESTRING (10.5291593 42.9245548, 10.5302111 42.9241691, 10.5302492 42.9241554)",,,
94842716,,Via Amedeo Costa,residential,True,False,70.714,"LINESTRING (10.5286908 42.9238432, 10.5283032 42.9232741)",,,
68694706,,Via Giordano Bruno,residential,True,False,59.466,"LINESTRING (10.5283032 42.9232741, 10.5289316 42.9230016)",,,
68694897,,Via Carlo Pisacane,residential,True,False,5.131,"LINESTRING (10.5308405 42.9265968, 10.5308787 42.9266335)",,,
94842731,,Via Bruno Buozzi,residential,False,False,119.102,"LINESTRING (10.5308405 42.9265968, 10.5316694 42.9261078, 10.5319796 42.9259248)",,,
94842731,,Via Bruno Buozzi,residential,False,True,93.851,"LINESTRING (10.5328617 42.9253815, 10.5325556 42.92557, 10.5319796 42.9259248)",,,
94843261,,Via Giuseppe Mazzini,residential,False,True,89.285,"LINESTRING (10.5242312 42.9222919, 10.5244295 42.9222565, 10.5246512 42.9221918, 10.5250772 42.9220533, 10.5252556 42.9220107)",,no,
163835990,,Via Leonardo da Vinci,residential,True,False,57.573,"LINESTRING (10.5225631 42.9235857, 10.5232699 42.9235711)",,,
94843572,,Via Padre Giustini Senni,residential,False,False,64.821,"LINESTRING (10.5225631 42.9235857, 10.5225706 42.9235209, 10.5225118 42.9232966, 10.5224827 42.9231935, 10.5224741 42.9231588, 10.5224379 42.9230122)",,,
792508133,,Piazza della Cittadella,residential,False,True,27.699,"LINESTRING (10.5224379 42.9230122, 10.5221045 42.9230617)",,,
94843572,,Via Padre Giustini Senni,residential,False,True,64.821,"LINESTRING (10.5224379 42.9230122, 10.5224741 42.9231588, 10.5224827 42.9231935, 10.5225118 42.9232966, 10.5225706 42.9235209, 10.5225631 42.9235857)",,,
793614127,,Via Cavour,residential,True,False,65.184,"LINESTRING (10.5224379 42.9230122, 10.5229557 42.922916, 10.5232138 42.9228679)",,,
792508130,,Via Luciano Villani,residential,True,False,78.36999999999999,"LINESTRING (10.5232138 42.9228679, 10.5232352 42.9229902, 10.5232481 42.923263, 10.5232654 42.9235345, 10.5232699 42.9235711)",,,
95305553,,Via Giacomo Puccini,residential,True,False,68.921,"LINESTRING (10.5232699 42.9235711, 10.5233969 42.9241839)",,,
792508131,,Via Leonardo da Vinci,residential,True,False,70.17699999999999,"LINESTRING (10.5232699 42.9235711, 10.5233946 42.9235639, 10.5241308 42.9235423)",,,
94843616,,Via Padre Giustini Senni,residential,True,False,125.30600000000001,"LINESTRING (10.5227957 42.9246951, 10.5227651 42.9245726, 10.5226843 42.9242436, 10.5225454 42.9236561, 10.5225474 42.9236317, 10.5225631 42.9235857)",,,
229063740,,Via San Francesco d'Assisi,residential,False,False,57.877,"LINESTRING (10.5227957 42.9246951, 10.5227361 42.924701, 10.5226655 42.924708, 10.5225021 42.9247197, 10.5220912 42.9247636)",,,
792508132,,Via Padre Giustini Senni,residential,False,False,51.59,"LINESTRING (10.5227957 42.9246951, 10.5228158 42.9247717, 10.5229236 42.9251495)",,,
94843629,,Via San Francesco d'Assisi,residential,True,False,78.994,"LINESTRING (10.5244379 42.9245004, 10.523481 42.9246175)",,,
95305563,,Via Massimo D'Azeglio,residential,True,False,48.814,"LINESTRING (10.5244379 42.9245004, 10.5243028 42.9240727)",,,
94843629,,Via San Francesco d'Assisi,residential,True,False,64.947,"LINESTRING (10.5252271 42.9244156, 10.5244379 42.9245004)",,,
95305643,,Via Ugo Foscolo,residential,True,False,100.848,"LINESTRING (10.5252271 42.9244156, 10.5254055 42.9252815, 10.5254119 42.9253124)",,,
94843629,,Via San Francesco d'Assisi,residential,True,False,45.578,"LINESTRING (10.5257815 42.924359, 10.5252271 42.9244156)",,,
94843679,,Via Niccolò Copernico,residential,True,False,49.382,"LINESTRING (10.5257815 42.924359, 10.5256863 42.9239204)",,,
95305563,,Via Massimo D'Azeglio,residential,True,False,55.861,"LINESTRING (10.5247074 42.9253662, 10.5245549 42.9248764)",,,
229063718,,Via Edmondo De Amicis,residential,True,False,48.398,"LINESTRING (10.5247074 42.9253662, 10.5241155 42.9254062)",,,
229063718,,Via Edmondo De Amicis,residential,True,False,57.673,"LINESTRING (10.5254119 42.9253124, 10.5247074 42.9253662)",,,
229063718,,Via Edmondo De Amicis,residential,True,False,44.51,"LINESTRING (10.5259556 42.9252708, 10.5254119 42.9253124)",,,
229063793,,Via Niccolò Copernico,residential,True,False,102.374,"LINESTRING (10.5259556 42.9252708, 10.5257815 42.924359)",,,
229063718,,Via Edmondo De Amicis,residential,True,False,23.506,"LINESTRING (10.5262439 42.9252598, 10.5259556 42.9252708)",,,
94843554,,Via Galileo Galilei,residential,True,False,48.486000000000004,"LINESTRING (10.5262439 42.9252598, 10.5260647 42.9253697, 10.5260287 42.9253961, 10.5260107 42.9254225, 10.5259656 42.9255549, 10.5259453 42.9256147)",,,
792508131,,Via Leonardo da Vinci,residential,True,False,40.3,"LINESTRING (10.5255888 42.9234712, 10.5260827 42.9234477)",,,
832033374,3,Viale della Repubblica,tertiary,False,False,21.531,"LINESTRING (10.5259453 42.9256147, 10.52591 42.9258066)",,,
94843743,,Via Cesare Lombroso,residential,True,False,45.069,"LINESTRING (10.5259453 42.9256147, 10.5260127 42.9255947, 10.5260697 42.9255764, 10.5264542 42.9254553)",,,
229063793,,Via Niccolò Copernico,residential,True,False,38.519,"LINESTRING (10.5259453 42.9256147, 10.5259286 42.9255537, 10.5259236 42.9255185, 10.5259556 42.9252708)",,,
94843743,,Via Cesare Lombroso,residential,True,False,47.614,"LINESTRING (10.5273567 42.9251699, 10.5278961 42.9250045)",,,
95305648,,Via Generale Tellini,residential,True,False,128.50900000000001,"LINESTRING (10.5273567 42.9251699, 10.5279346 42.9262079, 10.5279525 42.9262401)",,,
94843792,,Via Pascoli,residential,True,False,130.636,"LINESTRING (10.5207882 42.9261131, 10.520865 42.9260266, 10.5211424 42.9257142, 10.5211914 42.9256863, 10.5212563 42.9256665, 10.5219478 42.9255766, 10.5220659 42.9255612)",,,
94843801,,Piazza della Costituzione,residential,True,False,67.285,"LINESTRING (10.5207882 42.9261131, 10.5211658 42.9262842, 10.5214922 42.92643)",,,
833610394,2,Via Petrarca,tertiary,False,False,32.199,"LINESTRING (10.5214922 42.92643, 10.5218845 42.9264666)",,,
94843829,,Piazza della Costituzione,residential,True,False,110.185,"LINESTRING (10.5214922 42.92643, 10.5212121 42.9267609, 10.5208113 42.927209, 10.5207667 42.9272663)",,,
164337380,,Via Filippo Turati,residential,True,False,68.238,"LINESTRING (10.5218845 42.9264666, 10.522005 42.9258593)",,,
833610394,2,Via Petrarca,tertiary,False,True,32.199,"LINESTRING (10.5218845 42.9264666, 10.5214922 42.92643)",,,
"[833610394, 94843839]","['2', '3']",Via Petrarca,tertiary,False,False,85.867,"LINESTRING (10.5218845 42.9264666, 10.522511 42.9265293, 10.5228327 42.9265639, 10.5229288 42.9265743)",,,
"[833610394, 94843839]","['2', '3']",Via Petrarca,tertiary,False,True,85.867,"LINESTRING (10.5229288 42.9265743, 10.5228327 42.9265639, 10.522511 42.9265293, 10.5218845 42.9264666)",,,
"[833610393, 833610389]","['2', '3']",Via Petrarca,tertiary,False,False,107.327,"LINESTRING (10.5229288 42.9265743, 10.5230328 42.9265851, 10.5233015 42.9266131, 10.5242339 42.92671)",,,
"[164365622, 833610391]",3,Via Vittorio Veneto,residential,False,True,70.91,"LINESTRING (10.5229288 42.9265743, 10.5229431 42.9264951, 10.5229843 42.9262675, 10.5230431 42.9259421)",,,
"[833610392, 94843941]",3,Via Vittorio Veneto,residential,False,True,103.467,"LINESTRING (10.5229288 42.9265743, 10.5229148 42.9266506, 10.5228725 42.9268809, 10.5227594 42.9274965)",,,
94843846,,Via Indipendenza,residential,True,False,43.353,"LINESTRING (10.5242339 42.92671, 10.5242049 42.9263207)",,,
185740394,,Via Fiume,residential,True,False,103.973,"LINESTRING (10.5242339 42.92671, 10.5240925 42.9276393)",,,
"[833610393, 833610395]","['2', '3']",Via Petrarca,tertiary,False,False,121.93,"LINESTRING (10.5242339 42.92671, 10.5250626 42.9267984, 10.5255822 42.9268538, 10.5257158 42.9268681)",,,
"[833610393, 833610389]","['2', '3']",Via Petrarca,tertiary,False,True,107.327,"LINESTRING (10.5242339 42.92671, 10.5233015 42.9266131, 10.5230328 42.9265851, 10.5229288 42.9265743)",,,
94843846,,Via Indipendenza,residential,True,False,47.997,"LINESTRING (10.5241684 42.9258361, 10.524119 42.9254346, 10.5241155 42.9254062)",,,
94843892,,Via Dalmazia,residential,True,False,142.79299999999998,"LINESTRING (10.5241684 42.9258361, 10.525285 42.9257479, 10.5253503 42.9257481, 10.5258362 42.9257989, 10.52591 42.9258066)",,,
229063718,,Via Edmondo De Amicis,residential,True,False,89.51,"LINESTRING (10.5241155 42.9254062, 10.5235358 42.9254393, 10.5231187 42.9254523, 10.5230183 42.9254517)",,,
229063806,2,Viale della Repubblica,tertiary,False,False,59.909,"LINESTRING (10.52591 42.9258066, 10.5258154 42.9263409)",,,
832033374,3,Viale della Repubblica,tertiary,False,True,21.531,"LINESTRING (10.52591 42.9258066, 10.5259453 42.9256147)",,,
94843896,,Via Dalmazia,residential,True,False,92.378,"LINESTRING (10.5230431 42.9259421, 10.5241194 42.9258407, 10.5241684 42.9258361)",,,
94843898,,Via Vittorio Veneto,residential,False,False,55.202,"LINESTRING (10.5230431 42.9259421, 10.5230801 42.9256819, 10.5230751 42.9256431, 10.5230183 42.9254517)",,,
"[164365622, 833610391]",3,Via Vittorio Veneto,residential,False,False,70.91,"LINESTRING (10.5230431 42.9259421, 10.5229843 42.9262675, 10.5229431 42.9264951, 10.5229288 42.9265743)",,,
94843792,,Via Pascoli,residential,True,False,66.185,"LINESTRING (10.5220659 42.9255612, 10.5225357 42.9254971, 10.5228641 42.9254487)",,,
164337380,,Via Filippo Turati,residential,True,False,33.516,"LINESTRING (10.522005 42.9258593, 10.5220659 42.9255612)",,,
94843906,,Via Nazario Sauro,residential,True,False,85.02600000000001,"LINESTRING (10.522005 42.9258593, 10.5229726 42.9259381, 10.5230431 42.9259421)",,,
229063737,,Via Gioacchino Rossini,residential,False,False,11.225,"LINESTRING (10.5207667 42.9272663, 10.5207336 42.9273643)",,,
94843913,,Via Trento e Trieste,residential,True,False,78.91399999999999,"LINESTRING (10.5217161 42.9273975, 10.5208511 42.9272948, 10.5207667 42.9272663)",,,
164337380,,Via Filippo Turati,residential,True,False,104.415,"LINESTRING (10.5217161 42.9273975, 10.521872 42.9265381, 10.5218845 42.9264666)",,,
94843913,,Via Trento e Trieste,residential,True,False,85.654,"LINESTRING (10.5227594 42.9274965, 10.5217667 42.9274023, 10.5217161 42.9273975)",,,
"[833610392, 94843941]",3,Via Vittorio Veneto,residential,False,False,103.467,"LINESTRING (10.5227594 42.9274965, 10.5228725 42.9268809, 10.5229148 42.9266506, 10.5229288 42.9265743)",,,
94843913,,Via Trento e Trieste,residential,True,False,109.694,"LINESTRING (10.5240925 42.9276393, 10.5228036 42.9275012, 10.5227594 42.9274965)",,,
229063737,,Via Gioacchino Rossini,residential,False,True,11.225,"LINESTRING (10.5207336 42.9273643, 10.5207667 42.9272663)",,,
163835852,,Via Benvenuto Cellini,residential,True,False,91.187,"LINESTRING (10.5278961 42.9250045, 10.5274586 42.9242496)",,,
"[916518370, 916518371, 94843743]",2,"['Via Cesare Lombroso', 'Piazza Antonio Gramsci']",residential,True,False,72.667,"LINESTRING (10.5278961 42.9250045, 10.5281311 42.9249322, 10.5285004 42.9248186, 10.528554 42.9248091, 10.528596 42.9248076, 10.5286451 42.9248105, 10.5286951 42.9248237, 10.5287277 42.9248371)",,,
136735881,,Via Generale Tellini,residential,False,False,25.365000000000002,"LINESTRING (10.5279525 42.9262401, 10.5279691 42.9262668, 10.5280813 42.9264478)",,,
833610390,,Via Renato Fucini,residential,True,False,77.699,"LINESTRING (10.5279525 42.9262401, 10.5275588 42.9263663, 10.5271543 42.9264909, 10.5270753 42.9265152)",,,
"[95305546, 94843261]",,"['Via Giuseppe Mazzini', 'Viale del Popolo']",residential,False,"[False, True]",570.1890000000002,"LINESTRING (10.5317506 42.9216248, 10.5317311 42.9215419, 10.5317282 42.921204, 10.531725 42.9211432, 10.5317106 42.9210875, 10.5316777 42.9210443, 10.5316288 42.9210193, 10.5312667 42.9209041, 10.5312089 42.9209009, 10.5311762 42.9209041, 10.5308305 42.920978, 10.5304723 42.9210557, 10.5299661 42.9211372, 10.5297753 42.9211719, 10.5295294 42.9212165, 10.5293334 42.9212519, 10.529083 42.9212906, 10.5289157 42.9213109, 10.5287253 42.9213305, 10.5285469 42.9213413, 10.528367 42.9213469, 10.5281957 42.9213483, 10.5279859 42.9213555, 10.5277835 42.9213555, 10.5275737 42.9213596, 10.5273472 42.9213772, 10.5268361 42.9214266, 10.5266022 42.9214567, 10.5264486 42.9214847, 10.5264082 42.9215199, 10.5263919 42.9215471, 10.526379 42.9215945, 10.5263643 42.921611, 10.5263379 42.9216246, 10.5261889 42.9216423, 10.525811 42.9216805, 10.5257355 42.921696)",,no,
229063832,,,residential,True,False,12.286999999999999,"LINESTRING (10.5317506 42.9216248, 10.5317796 42.9216188, 10.5318096 42.9216214, 10.5318359 42.9216322, 10.5318546 42.9216496, 10.5318626 42.9216709)",,,roundabout
833610390,,Via Renato Fucini,residential,True,False,90.762,"LINESTRING (10.5270753 42.9265152, 10.5260541 42.9268425)",,,
95305555,,Via Alessandro Volta,residential,True,False,128.247,"LINESTRING (10.5270753 42.9265152, 10.5264754 42.9254915, 10.5264542 42.9254553)",,,
94843743,,Via Cesare Lombroso,residential,True,False,39.862,"LINESTRING (10.5264542 42.9254553, 10.5269053 42.925316)",,,
68695122,,Via Renato Fucini,residential,True,False,49.777,"LINESTRING (10.5285159 42.9260663, 10.5279525 42.9262401)",,,
163835852,,Via Benvenuto Cellini,residential,True,False,128.4,"LINESTRING (10.5285159 42.9260663, 10.5279137 42.925036, 10.5278961 42.9250045)",,,
95305611,,Via Torquato Tasso,residential,True,False,136.251,"LINESTRING (10.5229236 42.9251495, 10.5245549 42.9248764)",,,
792508132,,Via Padre Giustini Senni,residential,False,False,23.434,"LINESTRING (10.5229236 42.9251495, 10.5229874 42.925355)",,,
792508132,,Via Padre Giustini Senni,residential,False,True,51.59,"LINESTRING (10.5229236 42.9251495, 10.5228158 42.9247717, 10.5227957 42.9246951)",,,
94843629,,Via San Francesco d'Assisi,residential,True,False,56.462,"LINESTRING (10.523481 42.9246175, 10.5228698 42.9246863, 10.5227957 42.9246951)",,,
68694897,,Via Carlo Pisacane,residential,True,False,46.875,"LINESTRING (10.5299163 42.9258146, 10.5302925 42.9261337)",,,
95305643,,Via Ugo Foscolo,residential,True,False,53.858,"LINESTRING (10.5250157 42.923501, 10.5251191 42.9239794)",,,
792508131,,Via Leonardo da Vinci,residential,True,False,46.781,"LINESTRING (10.5250157 42.923501, 10.5255281 42.9234743, 10.5255888 42.9234712)",,,
95305563,,Via Massimo D'Azeglio,residential,True,False,42.881,"LINESTRING (10.5245549 42.9248764, 10.5244513 42.9245434, 10.5244379 42.9245004)",,,
792508131,,Via Leonardo da Vinci,residential,True,False,72.202,"LINESTRING (10.5241308 42.9235423, 10.5243832 42.9235333, 10.5250157 42.923501)",,,
916053859,,Via Cavour,residential,False,True,22.739,"LINESTRING (10.5255872 42.9226818, 10.5258619 42.9227186)",,no,
185762274,,Vicolo Malpertuso,residential,False,False,29.514000000000003,"LINESTRING (10.5255872 42.9226818, 10.5255774 42.9228386, 10.5254295 42.9228328)",,no,
361569688,,Via Cavour,residential,True,False,54.535,"LINESTRING (10.5255872 42.9226818, 10.5255366 42.9226681, 10.5254794 42.922651, 10.5254448 42.9226407, 10.5251711 42.9226146, 10.5249311 42.9226015)",,no,
95305553,,Via Giacomo Puccini,residential,True,False,48.698,"LINESTRING (10.5233969 42.9241839, 10.5234739 42.9245806, 10.523481 42.9246175)",,,
95362090,,Via Vittorio Alfieri,residential,True,False,74.791,"LINESTRING (10.5233969 42.9241839, 10.5242614 42.924078, 10.5243028 42.9240727)",,,
95305563,,Via Massimo D'Azeglio,residential,True,False,60.620000000000005,"LINESTRING (10.5243028 42.9240727, 10.5241536 42.9236071, 10.5241308 42.9235423)",,,
95362090,,Via Vittorio Alfieri,residential,True,False,67.271,"LINESTRING (10.5243028 42.9240727, 10.5250853 42.9239833, 10.5251191 42.9239794)",,,
95305643,,Via Ugo Foscolo,residential,True,False,49.294,"LINESTRING (10.5251191 42.9239794, 10.525218 42.9243787, 10.5252271 42.9244156)",,,
95362090,,Via Vittorio Alfieri,residential,True,False,46.647,"LINESTRING (10.5251191 42.9239794, 10.5256312 42.9239261, 10.5256863 42.9239204)",,,
94843679,,Via Niccolò Copernico,residential,True,False,50.576,"LINESTRING (10.5256863 42.9239204, 10.5256238 42.9236324, 10.5255888 42.9234712)",,,
229063719,,Via Emilio Salgari,residential,False,False,56.744,"LINESTRING (10.5329303 42.9236929, 10.5328499 42.9235673, 10.5326346 42.9232308)",,,
68694897,,Via Carlo Pisacane,residential,True,False,11.942,"LINESTRING (10.531102 42.9268842, 10.5311845 42.926973)",,,
95363748,,Via Gaeta,residential,True,False,108.221,"LINESTRING (10.531102 42.9268842, 10.5301961 42.9273391, 10.5299934 42.9274198)",,,
95363721,,Via Venti Settembre,residential,True,False,31.59,"LINESTRING (10.5287155 42.9227248, 10.5286748 42.9226983, 10.5286476 42.9226873, 10.5286008 42.9226736, 10.5283607 42.9226175)",,no,
185746921,,Piazza Umberto I,residential,False,False,35.521,"LINESTRING (10.5287155 42.9227248, 10.5287578 42.922796, 10.5289316 42.9230016)",,no,
136735886,,Via Generale Tellini,residential,False,True,25.934,"LINESTRING (10.5287201 42.9275375, 10.5285983 42.927322)",,,
68694706,,Via Giordano Bruno,residential,True,False,4.907,"LINESTRING (10.5289316 42.9230016, 10.528984 42.9229798)",,,
185746921,,Piazza Umberto I,residential,False,True,35.521,"LINESTRING (10.5289316 42.9230016, 10.5287578 42.922796, 10.5287155 42.9227248)",,no,
42455992,,Corso Italia,residential,True,False,29.085,"LINESTRING (10.5299934 42.9274198, 10.5298619 42.9271766)",50,,
916518376,,Via Francesco Ferrer,residential,True,False,71.868,"LINESTRING (10.5294923 42.9235725, 10.5286908 42.9238432)",,,
164081155,,Via Francesco Ferrer,residential,True,False,19.845999999999997,"LINESTRING (10.5294923 42.9235725, 10.5296327 42.9235333, 10.5296787 42.9235234, 10.5296982 42.9235224, 10.5297241 42.9235238)",,,
185745805,,Via del Coro,residential,True,False,28.853,"LINESTRING (10.5283607 42.9226175, 10.5283925 42.9224198, 10.5283995 42.9223596)",,no,
"[185761202, 916504210]",,"['Via Venti Settembre', 'Via Goito']",residential,False,False,29.806,"LINESTRING (10.5283607 42.9226175, 10.5282337 42.9225897, 10.5281917 42.9227579)",,no,
229063740,,Via San Francesco d'Assisi,residential,False,True,57.877,"LINESTRING (10.5220912 42.9247636, 10.5225021 42.9247197, 10.5226655 42.924708, 10.5227361 42.924701, 10.5227957 42.9246951)",,,
127417927,,Via Cristoforo Colombo,residential,False,False,72.641,"LINESTRING (10.5314286 42.925411, 10.5319796 42.9259248)",,,
127417927,,Via Cristoforo Colombo,residential,False,True,46.936,"LINESTRING (10.5314286 42.925411, 10.5310733 42.9250786)",,,
127417927,,Via Cristoforo Colombo,residential,False,False,6.351,"LINESTRING (10.5310783 42.9250216, 10.5310733 42.9250786)",,,
94842741,,Via Roma,residential,True,False,150.632,"LINESTRING (10.5310783 42.9250216, 10.5311409 42.9250324, 10.5317711 42.9251665, 10.5328617 42.9253815)",,,
127417927,,Via Cristoforo Colombo,residential,False,False,46.936,"LINESTRING (10.5310733 42.9250786, 10.5314286 42.925411)",,,
127417927,,Via Cristoforo Colombo,residential,False,True,6.351,"LINESTRING (10.5310733 42.9250786, 10.5310783 42.9250216)",,,
95305687,,Via Marco Polo,residential,True,False,124.789,"LINESTRING (10.5310733 42.9250786, 10.5307518 42.9252831, 10.5299163 42.9258146)",,,
127417927,,Via Cristoforo Colombo,residential,False,True,72.641,"LINESTRING (10.5319796 42.9259248, 10.5314286 42.925411)",,,
94842731,,Via Bruno Buozzi,residential,False,False,93.851,"LINESTRING (10.5319796 42.9259248, 10.5325556 42.92557, 10.5328617 42.9253815)",,,
94842731,,Via Bruno Buozzi,residential,False,True,119.102,"LINESTRING (10.5319796 42.9259248, 10.5316694 42.9261078, 10.5308405 42.9265968)",,,
136735881,,Via Generale Tellini,residential,False,True,25.365000000000002,"LINESTRING (10.5280813 42.9264478, 10.5279691 42.9262668, 10.5279525 42.9262401)",,,
