osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
29731259,Via Torino,secondary,50,False,False,12.562,"LINESTRING (14.8435417 36.7306272, 14.8436727 36.7305855)",,
29731259,Via Torino,secondary,50,False,True,21.465,"LINESTRING (14.8435417 36.7306272, 14.8433194 36.7307015)",,
108573644,Via Aldo Moro,residential,,False,False,80.85,"LINESTRING (14.8435417 36.7306272, 14.8428292 36.7301771)",,
108573418,Via Corrado Tedeschi,residential,50,False,False,27.426,"LINESTRING (14.8443616 36.7303484, 14.8444481 36.7305851)",,
29731259,Via Torino,secondary,50,False,False,37.684,"LINESTRING (14.8443616 36.7303484, 14.8444291 36.7303267, 14.8447542 36.7302225)",,
29731259,Via Torino,secondary,50,False,True,33.555,"LINESTRING (14.8443616 36.7303484, 14.8442648 36.7303818, 14.8440157 36.7304676)",,
52087132,Via Alcide De Gasperi,residential,,True,False,50.419,"LINESTRING (14.8447542 36.7302225, 14.8443162 36.7299355)",,
29731259,Via Torino,secondary,50,False,False,36.968999999999994,"LINESTRING (14.8447542 36.7302225, 14.8449714 36.7301588, 14.8450289 36.7301443, 14.8451465 36.7301147)",,
29731259,Via Torino,secondary,50,False,True,37.684,"LINESTRING (14.8447542 36.7302225, 14.8444291 36.7303267, 14.8443616 36.7303484)",,
29731259,Via Torino,secondary,50,False,False,17.185,"LINESTRING (14.8455365 36.730028, 14.845724 36.7299919)",,
29731259,Via Torino,secondary,50,False,True,36.069,"LINESTRING (14.8455365 36.730028, 14.8451465 36.7301147)",,
87285962,Via Carlo Cattaneo,residential,,True,False,37.809,"LINESTRING (14.8455365 36.730028, 14.8452048 36.729816)",,
29731259,Via Torino,secondary,50,False,False,14.407,"LINESTRING (14.8458668 36.7299563, 14.8460212 36.7299179)",,
29731259,Via Torino,secondary,50,False,True,13.328,"LINESTRING (14.8458668 36.7299563, 14.845724 36.7299919)",,
29731259,Via Torino,secondary,50,False,False,7.494,"LINESTRING (14.8462127 36.7298702, 14.846293 36.7298502)",,
29731259,Via Torino,secondary,50,False,True,17.871,"LINESTRING (14.8462127 36.7298702, 14.8460212 36.7299179)",,
87285972,Via Roma,residential,,True,False,40.603,"LINESTRING (14.8462127 36.7298702, 14.8458619 36.7296372)",,
29731259,Via Torino,secondary,50,False,False,22.634999999999998,"LINESTRING (14.8465618 36.7298, 14.84668 36.7298041, 14.8468152 36.7298132)",,
29731259,Via Torino,secondary,50,False,True,24.656,"LINESTRING (14.8465618 36.7298, 14.8464654 36.7298105, 14.846293 36.7298502)",,
464643905,Via Sardegna,residential,,False,False,26.095,"LINESTRING (14.8465618 36.7298, 14.8465794 36.7298495, 14.8466398 36.7300262)",,
29731259,Via Torino,secondary,50,False,False,19.965,"LINESTRING (14.8477416 36.7299509, 14.8479633 36.7299767)",,
29731259,Via Torino,secondary,50,False,True,24.227,"LINESTRING (14.8477416 36.7299509, 14.8475784 36.7299235, 14.8474754 36.7299067)",,
29731259,Via Torino,secondary,50,False,True,19.965,"LINESTRING (14.8479633 36.7299767, 14.8477416 36.7299509)",,
87285968,Via Giuseppe Mazzini,residential,,True,False,26.755,"LINESTRING (14.8479633 36.7299767, 14.8479602 36.7302173)",,
52087131,Via Giuseppe Mazzini,residential,,True,False,90.03,"LINESTRING (14.8479633 36.7299767, 14.8479614 36.7298898, 14.848123 36.7295, 14.8481814 36.7293164, 14.8482046 36.7291953)",,
209305609,Via dell'Arno,secondary,50,False,True,32.068,"LINESTRING (14.8479633 36.7299767, 14.8480432 36.7299833, 14.8483219 36.7299662)",,
108573631,Via Puglia,residential,,False,False,46.613,"LINESTRING (14.8483219 36.7299662, 14.8483056 36.7303852)",,
209305609,Via dell'Arno,secondary,50,False,False,32.068,"LINESTRING (14.8483219 36.7299662, 14.8480432 36.7299833, 14.8479633 36.7299767)",,
209305609,Via dell'Arno,secondary,50,False,True,45.119,"LINESTRING (14.8483219 36.7299662, 14.8487131 36.7299231, 14.8488244 36.7299193)",,
209305609,Via dell'Arno,secondary,50,False,False,45.119,"LINESTRING (14.8488244 36.7299193, 14.8487131 36.7299231, 14.8483219 36.7299662)",,
314837397,,secondary,50,True,False,28.915,"LINESTRING (14.8488244 36.7299193, 14.8490055 36.7298739, 14.8490555 36.7298584, 14.8491311 36.7298349)",,
210649611,,residential,,False,False,32.207,"LINESTRING (14.8479122 36.7276717, 14.8478494 36.7277354, 14.8476882 36.727899)",,
210649611,,residential,,False,True,20.024,"LINESTRING (14.8479122 36.7276717, 14.8479647 36.7276185, 14.8480515 36.7275304)",,
"[464602477, 834700903]",,residential,,False,False,65.892,"LINESTRING (14.8479122 36.7276717, 14.8480179 36.7277368, 14.8480344 36.727747, 14.8483658 36.7279525, 14.8484822 36.7280476)",,
464602477,,residential,,False,True,95.49900000000001,"LINESTRING (14.8479122 36.7276717, 14.8478057 36.727606, 14.8471545 36.7272045, 14.8470629 36.727148)",,
30820006,Via Mario Rapisardi,residential,,False,True,117.85,"LINESTRING (14.8495917 36.7291272, 14.8492261 36.7287843, 14.8487474 36.7283116)",,
441652825,,residential,50,True,False,35.025,"LINESTRING (14.8495917 36.7291272, 14.8497279 36.729222, 14.8497662 36.7292412, 14.849863 36.7292814, 14.8499192 36.7292942)",,
108573640,Via Giosuè Carducci,residential,,False,True,30.805,"LINESTRING (14.8505105 36.7300644, 14.8502499 36.7302464)",,
1186290184,Via Mario Rapisardi,residential,,True,False,84.006,"LINESTRING (14.8505105 36.7300644, 14.8499904 36.7295441, 14.8499476 36.7295017, 14.8499208 36.729475)",,
206656106,Corso Vittorio Veneto,residential,,True,False,56.537,"LINESTRING (14.84427 36.7254842, 14.8437668 36.7251746)",,
218899318,Via Magenta,residential,50,True,False,48.262,"LINESTRING (14.84427 36.7254842, 14.8445842 36.7251307)",,
180922828,Via Giovanni Pascoli,residential,,True,False,44.822,"LINESTRING (14.8467591 36.7269652, 14.8470583 36.7266412)",,
