osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,junction,geometry,bridge
74573950,True,,,Via Cesare Battisti,residential,,4,False,105.24900000000001,,"LINESTRING (10.4126168 45.2212485, 10.4117158 45.221044, 10.4113515 45.2209544, 10.4113454 45.2209477)",
74573989,True,,,Via Giuseppe Mazzini,residential,,4,False,86.714,,"LINESTRING (10.410345 45.2206402, 10.4114521 45.2206346)",
134083582,True,,,Via Trieste,unclassified,,,False,50.797,,"LINESTRING (10.410345 45.2206402, 10.4102657 45.2201868)",
994859211,True,,,Via Ventiquattro Maggio,residential,,5,False,61.468,,"LINESTRING (10.409941 45.2211733, 10.4098568 45.2206237)",
74574008,False,,,Vicolo Chiuso,residential,,,True,64.60300000000001,,"LINESTRING (10.409941 45.2211733, 10.410137 45.2210997, 10.410315 45.2210688, 10.410599 45.221049, 10.410733 45.221049)",
74574036,False,,,Via Antonio Schiantarelli,residential,,4,False,48.435,,"LINESTRING (10.4111078 45.2215577, 10.4112758 45.2211385)",
994859213,False,,,Via Antonio Schiantarelli,residential,,4,True,45.637,,"LINESTRING (10.4111078 45.2215577, 10.4109678 45.2219561)",
994859212,False,,,Piazza Mangeri,residential,,,False,90.797,,"LINESTRING (10.4111078 45.2215577, 10.4105472 45.221527, 10.4099505 45.221514)",
74573989,True,,,Via Giuseppe Mazzini,residential,,4,False,97.485,,"LINESTRING (10.4114521 45.2206346, 10.4126872 45.220743)",
74574029,True,,,Via Ventiquattro Maggio,residential,,5,False,37.891,,"LINESTRING (10.4099505 45.221514, 10.409941 45.2211733)",
74573981,False,,,Piazza Mangeri,residential,,,False,40.425,,"LINESTRING (10.4099505 45.221514, 10.409961 45.2217506, 10.409986 45.221814, 10.4100092 45.2218728)",
994859212,False,,,Piazza Mangeri,residential,,,True,90.797,,"LINESTRING (10.4099505 45.221514, 10.4105472 45.221527, 10.4111078 45.2215577)",
994859213,False,,,Via Antonio Schiantarelli,residential,,4,False,45.637,,"LINESTRING (10.4109678 45.2219561, 10.4111078 45.2215577)",
74573981,False,,,Piazza Mangeri,residential,,,True,82.46600000000001,,"LINESTRING (10.4109678 45.2219561, 10.4100608 45.2219688, 10.4100092 45.2218728)",
134083597,True,,,Via Piave,unclassified,,,False,101.381,,"LINESTRING (10.4109678 45.2219561, 10.4118068 45.2219611, 10.4121394 45.221742)",
963975320,True,,,Via Giovanni da Asola,unclassified,,,False,32.410000000000004,,"LINESTRING (10.4153135 45.2183926, 10.4153197 45.2184235, 10.4153714 45.2186812)",
74735439,True,,,Via Giovanni da Asola,unclassified,,,False,35.361000000000004,,"LINESTRING (10.4152507 45.2184826, 10.4152358 45.2184597, 10.4151605 45.2183438, 10.4151386 45.2183025, 10.4151274 45.2182612, 10.4151188 45.2181822)",
963975319,True,,,Via Giovanni da Asola,unclassified,,,False,54.57599999999999,,"LINESTRING (10.4152507 45.2184826, 10.4152192 45.2184668, 10.4150041 45.218359, 10.414785 45.2182727, 10.4146445 45.2182536)",
74735425,False,2,SS343,Via Brescia,tertiary,50,6,True,89.917,,"LINESTRING (10.4165402 45.2233287, 10.4165145 45.2231725, 10.4163613 45.2225301)",
963975304,False,2,SS343,Via Brescia,tertiary,50,6,False,25.205000000000002,,"LINESTRING (10.4165402 45.2233287, 10.4165526 45.2234093, 10.4165859 45.223553)",
963975303,False,2,SS343,Via Brescia,tertiary,50,6,False,12.712,,"LINESTRING (10.4165859 45.223553, 10.4166041 45.2236666)",
963975304,False,2,SS343,Via Brescia,tertiary,50,6,True,25.205000000000002,,"LINESTRING (10.4165859 45.223553, 10.4165526 45.2234093, 10.4165402 45.2233287)",
1158690745,True,,,Via Virgilio,unclassified,,,False,51.212,,"LINESTRING (10.4165859 45.223553, 10.4167192 45.2235779, 10.4168315 45.2235943, 10.4169315 45.2236042, 10.4170465 45.2236054, 10.4172317 45.2236012)",
35106537,False,,,Via Circonvallazione Sud,unclassified,,,False,110.756,,"LINESTRING (10.4170102 45.2179497, 10.4156141 45.2181078)",
35106537,False,,,Via Circonvallazione Sud,unclassified,,,True,5.202,,"LINESTRING (10.4170102 45.2179497, 10.4170758 45.2179424)",
1169649349,True,,,Via Due Giugno,residential,,,False,69.392,,"LINESTRING (10.4170102 45.2179497, 10.416799 45.2174901, 10.4167896 45.2174211, 10.4167936 45.2173495)",
74735432,True,1,,Via Circonvallazione Ovest,tertiary,,3,False,27.621999999999996,,"LINESTRING (10.4162439 45.2235649, 10.4163367 45.2235379, 10.4163926 45.2235337, 10.4164493 45.2235338, 10.4165138 45.2235415, 10.4165859 45.223553)",
963975300,True,1,,Via Circonvallazione Ovest,tertiary,,3,False,35.129000000000005,,"LINESTRING (10.4162439 45.2235649, 10.4163957 45.2234594, 10.416478 45.2233886, 10.4165402 45.2233287)",
260127816,False,,,Via Circonvallazione Sud,unclassified,,,False,8.522,,"LINESTRING (10.4146445 45.2182536, 10.4145381 45.2182696)",
260127820,False,,,Via Circonvallazione Sud,unclassified,,,True,37.989,,"LINESTRING (10.4146445 45.2182536, 10.4151188 45.2181822)",
963975301,True,1,,Via Circonvallazione Ovest,tertiary,,3,False,38.858,,"LINESTRING (10.4163709 45.223666, 10.4158761 45.2236917)",
74735437,True,,,Via Circonvallazione Ovest,residential,,,False,15.026,,"LINESTRING (10.4163709 45.223666, 10.4162917 45.2236075, 10.4162439 45.2235649)",
134083581,False,,,Via Galileo Galilei,unclassified,,,True,74.204,,"LINESTRING (10.4151839 45.2181725, 10.4149775 45.2175212)",
260127817,False,,,Via Circonvallazione Sud,unclassified,,,True,27.673,,"LINESTRING (10.4151839 45.2181725, 10.4155294 45.2181205)",
260127818,False,,,Via Circonvallazione Sud,unclassified,,,False,5.212,,"LINESTRING (10.4151839 45.2181725, 10.4151188 45.2181822)",
74735436,True,,,Via Giovanni da Asola,unclassified,,,False,26.707,,"LINESTRING (10.4151839 45.2181725, 10.4152244 45.2182241, 10.4152608 45.2182645, 10.4153135 45.2183926)",
260127818,False,,,Via Circonvallazione Sud,unclassified,,,True,5.212,,"LINESTRING (10.4151188 45.2181822, 10.4151839 45.2181725)",
260127820,False,,,Via Circonvallazione Sud,unclassified,,,False,37.989,,"LINESTRING (10.4151188 45.2181822, 10.4146445 45.2182536)",
963975299,False,2,SS343,Via Brescia,tertiary,50,6,True,24.069,,"LINESTRING (10.4166521 45.2238804, 10.4166041 45.2236666)",
74735421,True,1,,Via Circonvallazione Ovest,tertiary,,3,False,32.876,,"LINESTRING (10.4166521 45.2238804, 10.4165793 45.2237988, 10.41654 45.2237644, 10.4164953 45.2237318, 10.4164132 45.2236841, 10.4163709 45.223666)",
963975302,False,2,SS343,Via Brescia,tertiary,50,6,False,104.547,,"LINESTRING (10.4166521 45.2238804, 10.4167087 45.2241818, 10.4168216 45.224813)",
74735423,True,,,Via Giovanni da Asola,unclassified,,,False,24.022,,"LINESTRING (10.4153714 45.2186812, 10.4152507 45.2184826)",
243008438,False,,,Via Giovanni da Asola,unclassified,,,True,30.761,,"LINESTRING (10.4153714 45.2186812, 10.4154489 45.2189524)",
260127817,False,,,Via Circonvallazione Sud,unclassified,,,False,27.673,,"LINESTRING (10.4155294 45.2181205, 10.4151839 45.2181725)",
260127819,False,,,Via Circonvallazione Sud,unclassified,,,True,6.783,,"LINESTRING (10.4155294 45.2181205, 10.4156141 45.2181078)",
74735451,True,,,Via Giovanni da Asola,unclassified,,,False,35.845,,"LINESTRING (10.4155294 45.2181205, 10.4154691 45.2181617, 10.4154195 45.218201, 10.4153644 45.2182519, 10.4153335 45.2183057, 10.4153168 45.2183482, 10.4153135 45.2183926)",
"[859835561, 859835562, 104326333]",False,,,Via Bassa di Casalmoro,unclassified,,,False,134.687,,"LINESTRING (10.4119424 45.2251681, 10.4122221 45.2248278, 10.4122754 45.2247314, 10.4123103 45.2245915, 10.4123218 45.2245456, 10.4123218 45.2244549, 10.4122788 45.224334, 10.4121344 45.2240405)",yes
859835563,False,,,Via Montello,unclassified,,,False,60.4,,"LINESTRING (10.4151804 45.2250543, 10.4150478 45.2245192)",
"[134111448, 104326330, 134111443]",False,,,"['Via Pasubio', 'Via Tagliamento', 'Via Isonzo']",residential,,,"[False, True]",216.05599999999998,,"LINESTRING (10.4151804 45.2250543, 10.416126 45.2249614, 10.4161834 45.2249279, 10.4161089 45.2244931, 10.4160338 45.2244327, 10.4150478 45.2245192)",
859835563,False,,,Via Montello,unclassified,,,True,60.4,,"LINESTRING (10.4150478 45.2245192, 10.4151804 45.2250543)",
"[134111448, 104326330, 134111443]",False,,,"['Via Pasubio', 'Via Tagliamento', 'Via Isonzo']",residential,,,"[False, True]",216.05599999999998,,"LINESTRING (10.4150478 45.2245192, 10.4160338 45.2244327, 10.4161089 45.2244931, 10.4161834 45.2249279, 10.416126 45.2249614, 10.4151804 45.2250543)",
859835563,False,,,Via Montello,unclassified,,,False,85.247,,"LINESTRING (10.4150478 45.2245192, 10.4149405 45.2240981, 10.4148602 45.2239069, 10.4148362 45.2237685)",
74573953,False,2,,Via Circonvallazione Ovest,tertiary,,6,False,81.891,,"LINESTRING (10.4148362 45.2237685, 10.4158761 45.2236917)",
134045538,False,,,Via Monte Grappa,unclassified,,,True,45.763,,"LINESTRING (10.4148362 45.2237685, 10.4147226 45.2233648)",
74573953,False,2,,Via Circonvallazione Ovest,tertiary,,6,True,213.804,,"LINESTRING (10.4148362 45.2237685, 10.4138793 45.2238533, 10.4132868 45.2239035, 10.4121344 45.2240405)",
859835563,False,,,Via Montello,unclassified,,,True,85.247,,"LINESTRING (10.4148362 45.2237685, 10.4148602 45.2239069, 10.4149405 45.2240981, 10.4150478 45.2245192)",
134035724,False,,,,residential,,,True,51.591,,"LINESTRING (10.4121344 45.2240405, 10.412146 45.2235766)",
74573953,False,2,,Via Circonvallazione Ovest,tertiary,,6,False,213.80400000000003,,"LINESTRING (10.4121344 45.2240405, 10.4132868 45.2239035, 10.4138793 45.2238533, 10.4148362 45.2237685)",
74573953,False,2,,Via Circonvallazione Ovest,tertiary,,6,True,233.20500000000004,,"LINESTRING (10.4121344 45.2240405, 10.4120053 45.2240493, 10.4114579 45.2240739, 10.4111883 45.2240656, 10.4109182 45.2240161, 10.4107228 45.223952, 10.4105029 45.2238401, 10.4103669 45.2237142, 10.4102175 45.2235471, 10.4100969 45.2233589, 10.4099816 45.2231789, 10.4099218 45.2230555)",
"[859835561, 859835562, 104326333]",False,,,Via Bassa di Casalmoro,unclassified,,,True,134.687,,"LINESTRING (10.4121344 45.2240405, 10.4122788 45.224334, 10.4123218 45.2244549, 10.4123218 45.2245456, 10.4123103 45.2245915, 10.4122754 45.2247314, 10.4122221 45.2248278, 10.4119424 45.2251681)",yes
134035724,False,,,,residential,,,False,51.591,,"LINESTRING (10.412146 45.2235766, 10.4121344 45.2240405)",
134035708,True,,,Via Ventuno Aprile,unclassified,,,False,154.55399999999997,,"LINESTRING (10.412146 45.2235766, 10.4138488 45.2234415, 10.4141074 45.2234239)",
134035715,True,,,Via Giuseppe Garibaldi,unclassified,,,False,22.907,,"LINESTRING (10.4125468 45.2215772, 10.4124987 45.2217804)",
134056269,True,,,Via Guglielmo Oberdan,unclassified,,,False,139.45,,"LINESTRING (10.4125468 45.2215772, 10.4133123 45.2216656, 10.4143101 45.2215825)",
134056264,True,,,Via Quattro Novembre,unclassified,,,False,159.149,,"LINESTRING (10.4121803 45.2229675, 10.4142035 45.2228342)",
994859214,True,,,Via Giuseppe Garibaldi,unclassified,,,False,67.782,,"LINESTRING (10.4121803 45.2229675, 10.412146 45.2235766)",
"[134056274, 134056271]",True,,,"['Via Fulvio Ziacchi', 'Via Tomaselli']",unclassified,,,False,217.036,,"LINESTRING (10.4121803 45.2229675, 10.4108742 45.2229851, 10.4108769 45.2227085, 10.4109678 45.2219561)",
134045538,False,,,Via Monte Grappa,unclassified,,,False,45.763,,"LINESTRING (10.4147226 45.2233648, 10.4148362 45.2237685)",
134045538,False,,,Via Monte Grappa,unclassified,,,True,52.809,,"LINESTRING (10.4147226 45.2233648, 10.4145992 45.2228979)",
134064313,False,,,Via Andrea Torresano,unclassified,,,True,86.353,,"LINESTRING (10.4125307 45.2190576, 10.4136213 45.2189439)",
134035722,False,,,Via Nazario Sauro,residential,,,False,54.147999999999996,,"LINESTRING (10.4125307 45.2190576, 10.4124889 45.2186322, 10.412483 45.2185718)",
"[134056275, 134064315]",True,,,Via Andrea Torresano,unclassified,,,False,350.562,,"LINESTRING (10.4125307 45.2190576, 10.4095089 45.2194344, 10.4094586 45.2194536, 10.409419 45.2194861, 10.4092569 45.2197333, 10.4096451 45.2203071)",
134035715,True,,,Via Giuseppe Garibaldi,unclassified,,,False,73.778,,"LINESTRING (10.4123714 45.2223178, 10.4121803 45.2229675)",
134045538,False,,,Via Monte Grappa,unclassified,,,False,12.476,,"LINESTRING (10.4145412 45.2226899, 10.4145733 45.2227998)",
134045540,True,,,Via Enrico Toti,unclassified,,,False,59.868,,"LINESTRING (10.4145412 45.2226899, 10.4144458 45.2221557)",
134045538,False,,,Via Monte Grappa,unclassified,,,False,11.095,,"LINESTRING (10.4145733 45.2227998, 10.4145992 45.2228979)",
134045538,False,,,Via Monte Grappa,unclassified,,,True,12.476,,"LINESTRING (10.4145733 45.2227998, 10.4145412 45.2226899)",
134045542,False,,,Via Curtatone e Montanara,unclassified,,,True,143.212,,"LINESTRING (10.4145733 45.2227998, 10.4163613 45.2225301)",
134045533,True,,,Piazzale dei Mille,unclassified,,,False,11.532,,"LINESTRING (10.4142015 45.2229379, 10.4142035 45.2228342)",
134045540,True,,,Via Enrico Toti,unclassified,,,False,64.617,,"LINESTRING (10.4144458 45.2221557, 10.4143101 45.2215825)",
134056262,True,,,Via San Marco,unclassified,,,False,163.466,,"LINESTRING (10.4144458 45.2221557, 10.4123714 45.2223178)",
134045540,True,,,Via Enrico Toti,unclassified,,,False,57.237,,"LINESTRING (10.4143101 45.2215825, 10.4141948 45.2210742)",
134056269,True,,,Via Guglielmo Oberdan,unclassified,,,False,92.838,,"LINESTRING (10.4143101 45.2215825, 10.4154796 45.2214465)",
74735425,False,2,SS343,Via Brescia,tertiary,50,6,True,57.685,,"LINESTRING (10.4163613 45.2225301, 10.4162401 45.2220184)",
134045542,False,,,Via Curtatone e Montanara,unclassified,,,False,143.212,,"LINESTRING (10.4163613 45.2225301, 10.4145733 45.2227998)",
74735425,False,2,SS343,Via Brescia,tertiary,50,6,False,89.917,,"LINESTRING (10.4163613 45.2225301, 10.4165145 45.2231725, 10.4165402 45.2233287)",
134045533,True,,,Piazzale dei Mille,unclassified,,,False,31.739,,"LINESTRING (10.4142035 45.2228342, 10.4143959 45.222716, 10.4145412 45.2226899)",
74735425,False,2,SS343,Via Brescia,tertiary,50,6,False,57.685,,"LINESTRING (10.4162401 45.2220184, 10.4163613 45.2225301)",
74735425,False,2,SS343,Via Brescia,tertiary,50,6,True,70.976,,"LINESTRING (10.4162401 45.2220184, 10.4160835 45.2213897)",
134056262,True,,,Via San Marco,unclassified,,,False,47.922,,"LINESTRING (10.4162401 45.2220184, 10.4156335 45.2220748)",
134056269,True,,,Via Guglielmo Oberdan,unclassified,,,False,47.719,,"LINESTRING (10.4154796 45.2214465, 10.4160835 45.2213897)",
134064316,True,,,Via Andrea Costa,unclassified,,,False,70.896,,"LINESTRING (10.4154796 45.2214465, 10.4156335 45.2220748)",
134064313,False,,,Via Andrea Torresano,unclassified,,,False,86.353,,"LINESTRING (10.4136213 45.2189439, 10.4125307 45.2190576)",
134064313,False,,,Via Andrea Torresano,unclassified,,,True,86.494,,"LINESTRING (10.4136213 45.2189439, 10.4147125 45.2188245)",
134056266,True,,,Via Beffa Negrini,unclassified,,,False,67.294,,"LINESTRING (10.4137587 45.2195413, 10.4136213 45.2189439)",
134064314,True,,,Via Santa Maria,unclassified,,,False,92.976,,"LINESTRING (10.4137587 45.2195413, 10.4125924 45.219697)",
134064319,False,,,Via Santa Maria,unclassified,,,True,89.184,,"LINESTRING (10.4137587 45.2195413, 10.4148663 45.2193553)",
134056266,True,,,Via Beffa Negrini,unclassified,,,False,63.206,,"LINESTRING (10.4139418 45.2200949, 10.4137587 45.2195413)",
134083592,True,,,Via Adami,unclassified,,,False,87.41,,"LINESTRING (10.4139418 45.2200949, 10.4150407 45.2199578)",
134056262,True,,,Via San Marco,unclassified,,,False,93.456,,"LINESTRING (10.4156335 45.2220748, 10.4144458 45.2221557)",
74574027,True,,,Via Turbini,residential,,4,False,87.853,,"LINESTRING (10.4140722 45.2205698, 10.4151766 45.2204317)",
134056266,True,,,Via Beffa Negrini,unclassified,,,False,53.785,,"LINESTRING (10.4140722 45.2205698, 10.4139418 45.2200949)",
134064315,True,,,,unclassified,,,False,38.914,,"LINESTRING (10.4096451 45.2203071, 10.4098568 45.2206237)",
134035719,True,,,Via Nazario Sauro,residential,,,False,71.262,,"LINESTRING (10.4125924 45.219697, 10.4125307 45.2190576)",
134067151,False,,,,unclassified,,,False,79.179,,"LINESTRING (10.4154489 45.2189524, 10.4164344 45.2187938)",
243008438,False,,,Via Giovanni da Asola,unclassified,,,False,30.761,,"LINESTRING (10.4154489 45.2189524, 10.4153714 45.2186812)",
243008438,False,,,Via Giovanni da Asola,unclassified,,,True,102.886,,"LINESTRING (10.4154489 45.2189524, 10.415708 45.2198595)",
"[134067152, 134067161]",False,,,"['Strada Sesta', 'Strada Quinta']",unclassified,,,"[False, True]",141.357,,"LINESTRING (10.4170741 45.2183093, 10.4171507 45.2186776, 10.4171671 45.2187235, 10.4171835 45.2187685, 10.4172255 45.218857, 10.4172434 45.2188934, 10.4172578 45.2189233, 10.4173019 45.2190935, 10.4171258 45.219118, 10.4166476 45.2191793)",
"[134067160, 134067154]",False,,,"['Strada Terza', 'Strada Quarta']",unclassified,,,False,100.92600000000002,,"LINESTRING (10.4170741 45.2183093, 10.4164714 45.2183651, 10.4164091 45.218386, 10.4163683 45.2184125, 10.4163457 45.2184467, 10.4163419 45.2184869, 10.4164344 45.2187938)",
134067154,False,,,Strada Terza,unclassified,,,True,33.645,,"LINESTRING (10.4170741 45.2183093, 10.4171313 45.2183056, 10.4174989 45.2182649)",
134067154,False,,,Strada Terza,unclassified,,,False,45.192,,"LINESTRING (10.4180689 45.2182019, 10.4174989 45.2182649)",
134067157,False,,,Strada Seconda,unclassified,,,True,123.474,,"LINESTRING (10.4180689 45.2182019, 10.4183012 45.2193002)",
134067154,False,,,Strada Terza,unclassified,,,True,90.44800000000001,,"LINESTRING (10.4180689 45.2182019, 10.4183743 45.2181688, 10.4184234 45.2181737, 10.4184667 45.2181931, 10.4184968 45.2182201, 10.4185792 45.218365, 10.4186144 45.2183878, 10.4186527 45.2183964, 10.4186922 45.2183966, 10.4190343 45.2183557)",
134067151,False,,,,unclassified,,,True,79.179,,"LINESTRING (10.4164344 45.2187938, 10.4154489 45.2189524)",
134067160,False,,,Strada Quarta,unclassified,,,False,47.581,,"LINESTRING (10.4164344 45.2187938, 10.4165149 45.2190764, 10.4165349 45.2190991, 10.4165642 45.2191217, 10.4166094 45.2191505, 10.4166476 45.2191793)",
"[134067160, 134067154]",False,,,"['Strada Terza', 'Strada Quarta']",unclassified,,,True,100.926,,"LINESTRING (10.4164344 45.2187938, 10.4163419 45.2184869, 10.4163457 45.2184467, 10.4163683 45.2184125, 10.4164091 45.218386, 10.4164714 45.2183651, 10.4170741 45.2183093)",
134067157,False,,,Strada Seconda,unclassified,,,False,123.474,,"LINESTRING (10.4183012 45.2193002, 10.4180689 45.2182019)",
"[293292050, 134067156]",False,,,Strada Prima,unclassified,,,False,125.756,,"LINESTRING (10.4183012 45.2193002, 10.4175856 45.2193795, 10.4174611 45.219393, 10.4167134 45.2194678)",
134067153,False,,,Strada Ottava,unclassified,,,False,40.472,,"LINESTRING (10.4191034 45.2187164, 10.4190343 45.2183557)",
134067160,False,,,Strada Quarta,unclassified,,,False,32.544,,"LINESTRING (10.4166476 45.2191793, 10.4166595 45.2192025, 10.4167134 45.2194678)",
134067160,False,,,Strada Quarta,unclassified,,,True,47.580999999999996,,"LINESTRING (10.4166476 45.2191793, 10.4166094 45.2191505, 10.4165642 45.2191217, 10.4165349 45.2190991, 10.4165149 45.2190764, 10.4164344 45.2187938)",
"[134067152, 134067161]",False,,,"['Strada Sesta', 'Strada Quinta']",unclassified,,,"[False, True]",141.357,,"LINESTRING (10.4166476 45.2191793, 10.4171258 45.219118, 10.4173019 45.2190935, 10.4172578 45.2189233, 10.4172434 45.2188934, 10.4172255 45.218857, 10.4171835 45.2187685, 10.4171671 45.2187235, 10.4171507 45.2186776, 10.4170741 45.2183093)",
1169649351,False,,,,residential,,,True,7.257,,"LINESTRING (10.4167134 45.2194678, 10.4166333 45.2195006)",
134067160,False,,,Strada Quarta,unclassified,,,True,32.544,,"LINESTRING (10.4167134 45.2194678, 10.4166595 45.2192025, 10.4166476 45.2191793)",
"[293292050, 134067156]",False,,,Strada Prima,unclassified,,,True,125.756,,"LINESTRING (10.4167134 45.2194678, 10.4174611 45.219393, 10.4175856 45.2193795, 10.4183012 45.2193002)",
134067153,False,,,Strada Ottava,unclassified,,,True,40.472,,"LINESTRING (10.4190343 45.2183557, 10.4191034 45.2187164)",
