osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,bridge,tunnel
496291152,2,Via Marsala,residential,,False,True,125.797,"LINESTRING (8.7880273 45.6614833, 8.7879709 45.6614004, 8.78775 45.6610761, 8.7877248 45.6610392, 8.7875114 45.6607247, 8.7873328 45.6604614)",,,,
"[110906112, 317942613]","['1', '2']",Via Venti Settembre,tertiary,,True,False,76.265,"LINESTRING (8.7933192 45.6616451, 8.793029 45.6618512, 8.7929745 45.661881, 8.7929215 45.6619207, 8.7928401 45.6620776, 8.7928036 45.6621404, 8.7927645 45.6621931)",,,,
837034347,1,Via Venti Settembre,tertiary,,True,False,43.153999999999996,"LINESTRING (8.7933192 45.6616451, 8.7930676 45.6617356, 8.792977 45.6617828, 8.7928999 45.6618105, 8.7928305 45.6618255)",,,,
584355866,2,Piazza Risorgimento,tertiary,,True,False,12.303,"LINESTRING (8.7924768 45.6625079, 8.7924929 45.662562, 8.7924883 45.6626173)",roundabout,,,
584355875,2,Piazza Risorgimento,tertiary,,True,False,10.526,"LINESTRING (8.7921196 45.6627827, 8.792056 45.6627663, 8.7919993 45.6627405)",roundabout,,,
77839799,1,Via Alessandro Volta,residential,,True,False,45.655,"LINESTRING (8.7919993 45.6627405, 8.7918304 45.6627975, 8.7916517 45.6628851, 8.7915023 45.6629573)",,,,
584355875,2,Piazza Risorgimento,tertiary,,True,False,11.661999999999999,"LINESTRING (8.7919993 45.6627405, 8.7919477 45.6627024, 8.7919112 45.6626566)",roundabout,,,
27823886,1,Via Roma,tertiary,50,True,False,59.571000000000005,"LINESTRING (8.7919379 45.6624624, 8.7919613 45.6623779, 8.791975 45.6622797, 8.7919309 45.6621288, 8.7919208 45.6621148, 8.7918805 45.6620391, 8.7918048 45.6619536)",,,,
584427331,2,Piazza Risorgimento,tertiary,,True,False,24.9,"LINESTRING (8.7919379 45.6624624, 8.792011 45.662408, 8.7921066 45.6623747, 8.7922128 45.6623667)",roundabout,,,
27823940,2,Via Venticinque Aprile,residential,,False,False,94.762,"LINESTRING (8.796755 45.6605319, 8.7963987 45.6602248, 8.7960776 45.659946, 8.7959863 45.6598704)",,,,
"[27823936, 536432588]",,"['Via Alberico Albricci', 'Via Cesare Beccaria']",residential,,True,False,114.91799999999998,"LINESTRING (8.796755 45.6605319, 8.7966582 45.6605888, 8.796403 45.6607437, 8.7962462 45.6608321, 8.7961828 45.6608559, 8.796108 45.660849, 8.7960393 45.6608051, 8.7956584 45.6605066)",,,,
"[106948709, 584402390, 238851903]",,Via Cesare Beccaria,residential,,True,False,176.656,"LINESTRING (8.7982115 45.6593246, 8.7981879 45.6593427, 8.7981117 45.6593973, 8.7980116 45.659469, 8.7978824 45.6595614, 8.7978434 45.6595905, 8.7978193 45.6596101, 8.797789 45.659639, 8.7977745 45.6596524, 8.797743 45.6596854, 8.7974273 45.6600484, 8.7973802 45.6600939, 8.7973222 45.6601392, 8.7969877 45.6603912, 8.796755 45.6605319)",,,,
"[1148836274, 536432587, 28425558]",2,Via Bernardino Ferni,residential,,False,True,138.742,"LINESTRING (8.7982115 45.6593246, 8.7982683 45.6592829, 8.7982938 45.6592658, 8.7986034 45.6590701, 8.7987408 45.6589832, 8.7987687 45.6589653, 8.7987869 45.6589485, 8.7987917 45.6589299, 8.7987891 45.6589094, 8.7987802 45.6588953, 8.7987681 45.658884, 8.798737 45.6588658, 8.7987145 45.6588513, 8.7986969 45.6588383, 8.7986783 45.6588234, 8.7985832 45.6587401, 8.7981818 45.6584094)",,,,
27823940,2,Via Venticinque Aprile,residential,,False,True,94.762,"LINESTRING (8.7959863 45.6598704, 8.7960776 45.659946, 8.7963987 45.6602248, 8.796755 45.6605319)",,,,
27824016,2,Via Luigi Borghi,tertiary,50,False,True,145.538,"LINESTRING (8.7959863 45.6598704, 8.796571 45.6593081, 8.7969469 45.6589466, 8.7970872 45.6588116)",,,,
238851900,2,Via Luigi Borghi,tertiary,50,False,False,52.613,"LINESTRING (8.7959863 45.6598704, 8.7955937 45.6602042, 8.795547 45.6602291)",,,,
27824077,1,Via Eugenio Cantoni,unclassified,,True,False,41.613,"LINESTRING (8.7972586 45.6578334, 8.7971266 45.6577787, 8.7967861 45.6576577)",,,,
448801984,,Piazza San Lorenzo,tertiary,40,True,False,15.136,"LINESTRING (8.7972586 45.6578334, 8.7972569 45.6577938, 8.7972657 45.6577573, 8.7972884 45.6577243, 8.7973106 45.6577075)",roundabout,,,
448848444,,Piazza San Lorenzo,tertiary,40,True,False,14.944,"LINESTRING (8.7974712 45.6579412, 8.7974156 45.6579393, 8.7973676 45.6579297, 8.7973303 45.6579133, 8.7973005 45.657892)",roundabout,,,
197584400,2,Via Luigi Borghi,tertiary,50,True,False,9.052,"LINESTRING (8.7976317 45.6578791, 8.79764 45.6579603)",,,,
536432592,,Piazza San Lorenzo,tertiary,40,True,False,14.706,"LINESTRING (8.7976317 45.6578791, 8.7976106 45.6578978, 8.7975692 45.6579189, 8.7975163 45.6579358, 8.7974712 45.6579412)",roundabout,,,
416207446,2,Viale Milano,tertiary,50,True,False,17.817,"LINESTRING (8.7975579 45.6576766, 8.7976471 45.6576493, 8.7977099 45.6576182, 8.7977508 45.6575926)",,,,
536432590,,Piazza San Lorenzo,tertiary,40,True,False,15.520999999999999,"LINESTRING (8.7975579 45.6576766, 8.797599 45.6576962, 8.7976332 45.6577208, 8.7976586 45.6577536, 8.7976661 45.6577864)",roundabout,,,
239888757,2,Via Eugenio Cantoni,unclassified,,False,True,6.677,"LINESTRING (8.7967861 45.6576577, 8.7967071 45.6576341)",,,,
27824079,1,Via Eugenio Cantoni,unclassified,,True,False,38.184,"LINESTRING (8.7967861 45.6576577, 8.7972066 45.6576971, 8.7972729 45.6576901)",,,,
43871637,2,Via Magenta,unclassified,,False,False,92.574,"LINESTRING (8.7931657 45.6556345, 8.7931766 45.6556787, 8.7932185 45.6559558, 8.7932936 45.6563773, 8.7933005 45.656416, 8.7933043 45.6564612)",,,,
"[27824106, 461108147]","['1', '2']",Via Eusebio Pastori,residential,,True,False,167.314,"LINESTRING (8.7931657 45.6556345, 8.7930825 45.6556431, 8.7927126 45.6556908, 8.7925986 45.6556866, 8.792183 45.6557322, 8.7920553 45.6557463, 8.7919728 45.6557547, 8.7911312 45.6558461, 8.7910392 45.6558568)",,,,
43871637,2,Via Magenta,unclassified,,False,True,92.574,"LINESTRING (8.7933043 45.6564612, 8.7933005 45.656416, 8.7932936 45.6563773, 8.7932185 45.6559558, 8.7931766 45.6556787, 8.7931657 45.6556345)",,,,
240637053,1,Via Magenta,unclassified,,True,False,26.877000000000002,"LINESTRING (8.7933043 45.6564612, 8.7933505 45.6565504, 8.7933718 45.6566598, 8.7933829 45.6566954)",,,,
240637058,2,Via Eugenio Cantoni,unclassified,,False,False,37.577,"LINESTRING (8.7952637 45.6570834, 8.7956914 45.657241)",,,,
240637058,2,Via Eugenio Cantoni,unclassified,,False,True,116.071,"LINESTRING (8.7952637 45.6570834, 8.7940789 45.6568351, 8.7938287 45.6567955)",,,,
27824143,2,Piazza Giovine Italia,residential,,True,False,24.176000000000002,"LINESTRING (8.7900531 45.6558339, 8.7901151 45.6558307, 8.7901746 45.6558435, 8.7902233 45.6558706, 8.7902546 45.6559081, 8.7902642 45.6559511)",roundabout,,,
27824143,2,Piazza Giovine Italia,residential,,True,False,11.339,"LINESTRING (8.7902642 45.6559511, 8.7902463 45.6560005, 8.7902001 45.65604)",roundabout,,,
27824143,2,Piazza Giovine Italia,residential,,True,False,22.849,"LINESTRING (8.7902001 45.65604, 8.7901575 45.656057, 8.7901098 45.6560647, 8.7900609 45.6560625, 8.790015 45.6560505, 8.789976 45.6560298, 8.7899472 45.6560021)",roundabout,,,
27824148,2,Via Gerolamo da Cardano,residential,,False,True,79.422,"LINESTRING (8.7899472 45.6560021, 8.7898152 45.6560035, 8.7890543 45.6561267, 8.7889483 45.6561439)",,,,
584427333,2,Piazza Giovine Italia,residential,,True,False,23.337,"LINESTRING (8.7899472 45.6560021, 8.7899292 45.6559621, 8.7899326 45.6559201, 8.7899568 45.6558817, 8.7899987 45.6558517, 8.7900531 45.6558339)",roundabout,,,
27852971,1,Via Arnaldo da Brescia,residential,,True,False,62.989999999999995,"LINESTRING (8.7873358 45.6632108, 8.7879935 45.6629258, 8.7880247 45.6629123)",,6,,
238947394,1,Via Alessandro Volta,residential,,True,False,20.126,"LINESTRING (8.79154 45.6627823, 8.7915523 45.6628131, 8.7915495 45.6628453, 8.791534 45.6628813, 8.7915023 45.6629573)",,,,
317942610,2,Via Giovanni Tenconi,residential,,True,False,34.729,"LINESTRING (8.79154 45.6627823, 8.7916212 45.662793, 8.7916889 45.6627892, 8.7917553 45.6627686, 8.7918449 45.6627079, 8.7919112 45.6626566)",,,,
28014381,1,Via Postcastello,residential,,True,False,124.993,"LINESTRING (8.7954384 45.660296, 8.7951726 45.6601018, 8.7951196 45.6600297, 8.7951076 45.6598699, 8.7948484 45.6593821, 8.7947971 45.6592953)",,7,,
197584409,1,Via Luigi Borghi,tertiary,50,True,False,11.254999999999999,"LINESTRING (8.7954384 45.660296, 8.7954839 45.6602661, 8.795547 45.6602291)",,,,
28014449,1,Via Francesco Poma,residential,,True,False,140.272,"LINESTRING (8.7955221 45.6573606, 8.7954461 45.6573866, 8.7950708 45.6574579, 8.7945558 45.6575526, 8.7938225 45.6576676, 8.7937768 45.6576761)",,,,
198371978,1,Largo Donatori del Sangue,residential,,True,False,36.797,"LINESTRING (8.7955221 45.6573606, 8.7953408 45.6571601, 8.7952637 45.6570834)",,,,
28014404,1,Via Camillo Benso Conte di Cavour,residential,,True,False,87.87299999999999,"LINESTRING (8.7964546 45.6583861, 8.7965159 45.6583582, 8.7968809 45.6581866, 8.7969109 45.6581718, 8.7972286 45.6580153, 8.7972739 45.6579614, 8.7973005 45.657892)",,,,
28014419,1,Via Damiano Chiesa,residential,,True,False,135.14999999999998,"LINESTRING (8.7964546 45.6583861, 8.7964177 45.65835, 8.7960195 45.6579237, 8.7959001 45.6577959, 8.7955979 45.6574569, 8.7955637 45.6574141, 8.7955221 45.6573606)",,,,
33821244,1,Via Giovanni Battista Trombini,residential,,True,False,105.299,"LINESTRING (8.7937768 45.6576761, 8.7937632 45.6576631, 8.7937512 45.657641, 8.7936663 45.6574224, 8.7934481 45.6568791, 8.7933836 45.6568177, 8.7933467 45.6567868)",,,,
"[197255644, 197255637]",1,"[""Via Sant'Antonio"", 'Via Giovanni Battista Trombini']",residential,,True,False,203.195,"LINESTRING (8.7937768 45.6576761, 8.7937708 45.657697, 8.7937727 45.6577223, 8.7938007 45.6578084, 8.7938662 45.6580409, 8.7938915 45.6583183, 8.7939067 45.6584842, 8.79393 45.658738, 8.7939385 45.6588767, 8.7939636 45.6589493, 8.7939898 45.6589797, 8.7940328 45.6590124, 8.7942073 45.6590377, 8.7946818 45.6591078)",,,,
28014404,1,Via Camillo Benso Conte di Cavour,residential,,True,False,111.375,"LINESTRING (8.7952398 45.6589174, 8.79536 45.6588669, 8.7954761 45.6588174, 8.7957011 45.6587182, 8.7957128 45.658713, 8.7964546 45.6583861)",,,,
28014459,1,Largo Guido Camussi,residential,,True,False,10.353,"LINESTRING (8.7946818 45.6591078, 8.7948025 45.6590684)",,,,
28282638,2,Via Felice Cavallotti,residential,,False,True,137.342,"LINESTRING (8.7887764 45.662602, 8.7887456 45.662556, 8.7880931 45.6615799, 8.7880273 45.6614833)",,,,
"[77839792, 77839803, 28447668]",1,Via Giovanni Tenconi,residential,,True,False,225.466,"LINESTRING (8.7887764 45.662602, 8.7888402 45.6625786, 8.7892988 45.6624189, 8.7893715 45.6624023, 8.7894226 45.6623969, 8.7894889 45.6624023, 8.7895281 45.6624095, 8.7912583 45.6627284, 8.79154 45.6627823)",,,yes,
240805237,1,Via Felice Cavallotti,residential,,True,False,179.28400000000002,"LINESTRING (8.7887764 45.662602, 8.7888086 45.6626501, 8.7897076 45.6640113, 8.7897436 45.6640658)",,,,
"[28309226, 244390819]",1,"['Via Giovanni Battista Rusnati', 'Via Seprio']",unclassified,,True,False,249.924,"LINESTRING (8.7883765 45.6589356, 8.7883927 45.6589816, 8.7884486 45.6591408, 8.7885973 45.659564, 8.788603 45.6595797, 8.7886208 45.6596308, 8.7887479 45.6600672, 8.7887433 45.6600926, 8.7887307 45.6601152, 8.7881959 45.6602476, 8.7874358 45.6604358, 8.7873328 45.6604614)",,,,
496291106,2,Via Palestro,unclassified,,False,False,40.788,"LINESTRING (8.7883765 45.6589356, 8.7884923 45.6589117, 8.7885613 45.6588975, 8.7886661 45.6588759, 8.7887665 45.6588303, 8.7888361 45.6587771)",,,,
27651655,1,Via Marsala,residential,,True,False,39.935,"LINESTRING (8.7873328 45.6604614, 8.7872792 45.6603822, 8.7871132 45.6601367)",,,,
496291152,2,Via Marsala,residential,,False,False,125.797,"LINESTRING (8.7873328 45.6604614, 8.7875114 45.6607247, 8.7877248 45.6610392, 8.78775 45.6610761, 8.7879709 45.6614004, 8.7880273 45.6614833)",,,,
584427328,2,Via Novara,unclassified,,False,True,11.901,"LINESTRING (8.7877017 45.6573699, 8.7875952 45.657293)",,,,
584427328,2,Via Novara,unclassified,,False,False,95.945,"LINESTRING (8.7877017 45.6573699, 8.7878558 45.6576323, 8.7880249 45.6579434, 8.7881664 45.6581691)",,,,
496291106,2,Via Palestro,unclassified,,False,True,40.788,"LINESTRING (8.7888361 45.6587771, 8.7887665 45.6588303, 8.7886661 45.6588759, 8.7885613 45.6588975, 8.7884923 45.6589117, 8.7883765 45.6589356)",,,,
584406452,2,Via Novara,unclassified,,False,True,86.105,"LINESTRING (8.7888361 45.6587771, 8.7886416 45.6586539, 8.7885082 45.6585568, 8.7884188 45.6584776, 8.7883483 45.6583879, 8.7883209 45.6583549, 8.7881664 45.6581691)",,,,
28306578,2,Via Venti Settembre,residential,50,True,False,65.832,"LINESTRING (8.7920043 45.6618607, 8.7920749 45.6618386, 8.7925303 45.6617672, 8.7927332 45.6617534, 8.7928322 45.6617493)",,,,
207755582,1,Via Filippo Turati,residential,50,True,False,18.663,"LINESTRING (8.7920043 45.6618607, 8.7919458 45.6619507, 8.791933 45.6620191)",,,,
"[28306632, 28309438]",1,"['Via Giuseppe Mazzini', 'Via Postporta']",unclassified,30,True,False,298.83099999999996,"LINESTRING (8.7886545 45.6612039, 8.7887121 45.6611723, 8.7889203 45.6610759, 8.7891215 45.6609741, 8.7898127 45.6606424, 8.7900481 45.6605632, 8.7901707 45.6605219, 8.7902088 45.6605666, 8.7904988 45.660907, 8.7905589 45.660973, 8.7905983 45.6609878, 8.7906619 45.660997, 8.7908126 45.6609702, 8.7915975 45.6608531, 8.7916992 45.6608291, 8.7918032 45.6608046)",,10,,
240637058,2,Via Eugenio Cantoni,unclassified,,False,False,116.071,"LINESTRING (8.7938287 45.6567955, 8.7940789 45.6568351, 8.7952637 45.6570834)",,,,
240637059,1,Via Eugenio Cantoni,unclassified,,True,False,34.595,"LINESTRING (8.7938287 45.6567955, 8.7935168 45.6567706, 8.7934276 45.6567722, 8.793386 45.6567684)",,,,
"[181737420, 77839821, 77839815]",2,Via Scipione Ronchetti,tertiary,50,False,False,72.28,"LINESTRING (8.7922861 45.6642286, 8.7922646 45.6639717, 8.7922615 45.6638632, 8.7922477 45.6635792)",,,yes,
28447677,,Via Giordano Bruno,residential,,True,False,135.906,"LINESTRING (8.7873145 45.6617954, 8.7873501 45.6618507, 8.7879894 45.6628568, 8.7880094 45.6628882, 8.7880247 45.6629123)",,,,
207755579,2,Corso Sempione,tertiary,50,False,True,65.36699999999999,"LINESTRING (8.7873145 45.6617954, 8.7879071 45.6615359, 8.7880273 45.6614833)",,,,
241771194,2,Corso Sempione,tertiary,50,False,False,29.330000000000002,"LINESTRING (8.7873145 45.6617954, 8.7872664 45.6618155, 8.7869951 45.6619359)",,,,
27852971,1,Via Arnaldo da Brescia,residential,,True,False,67.849,"LINESTRING (8.7880247 45.6629123, 8.7886669 45.6626499, 8.7887219 45.6626258, 8.7887764 45.662602)",,6,,
28497599,2,Piazza Giuseppe Garibaldi,unclassified,,False,False,33.629,"LINESTRING (8.792392 45.6612205, 8.7923113 45.6612212, 8.7919593 45.6612241)",,,,
28497599,2,Piazza Giuseppe Garibaldi,unclassified,,False,True,33.629,"LINESTRING (8.7919593 45.6612241, 8.7923113 45.6612212, 8.792392 45.6612205)",,,,
244391696,2,Via San Francesco,unclassified,,True,False,71.408,"LINESTRING (8.7919593 45.6612241, 8.7919879 45.661367, 8.7919525 45.6614963, 8.7919724 45.6616736, 8.7919954 45.6618085, 8.7920043 45.6618607)",,,,
234912788,1,Via Antonio Fogazzaro,residential,,True,False,216.061,"LINESTRING (8.7914942 45.6577258, 8.7915262 45.6576919, 8.7915343 45.6576665, 8.7915208 45.6576411, 8.791314 45.6573644, 8.7912655 45.6572839, 8.7912458 45.6572613, 8.7903659 45.6562389, 8.7902729 45.6561309, 8.7902001 45.65604)",,,,
240637055,1,Via Giuseppe Maria Bonomi,unclassified,,True,False,89.69,"LINESTRING (8.7914942 45.6577258, 8.7915687 45.6576969, 8.7916782 45.6576402, 8.7924117 45.6572377)",,,,
"[238851257, 238851261, 28861278, 241767438]",1,"['Via Achille Cadolini', 'Via Novara', 'Via San Giovanni Bosco']",unclassified,,True,False,267.08399999999995,"LINESTRING (8.7903675 45.6579127, 8.790397 45.658, 8.7906159 45.6590368, 8.7906067 45.6590926, 8.7905416 45.6590934, 8.7904361 45.6590767, 8.7900263 45.6590365, 8.7897875 45.6590113, 8.7897498 45.6590074, 8.7895669 45.6589739, 8.7895531 45.6589709, 8.789125 45.6588632, 8.7890445 45.6588408, 8.7889362 45.6588107)",,,yes,
"[240636497, 240636493]",1,"['Via Gaetano Bottini', 'Largo San Cristoforo']","['residential', 'unclassified']",,True,False,77.18900000000001,"LINESTRING (8.7903675 45.6579127, 8.7904699 45.6579011, 8.7912602 45.6578122, 8.7913484 45.657804)",,,,
"[240636493, 77839870, 77839871]",1,Via Gaetano Bottini,residential,,True,False,67.709,"LINESTRING (8.7895084 45.6580138, 8.7897813 45.6579822, 8.7899868 45.6579575, 8.7903675 45.6579127)",,,yes,
77839870,1,Via Gaetano Bottini,residential,,True,False,57.318,"LINESTRING (8.7881664 45.6581691, 8.7883177 45.6581516, 8.788894 45.6580849)",,,,
584406452,2,Via Novara,unclassified,,False,False,86.10499999999999,"LINESTRING (8.7881664 45.6581691, 8.7883209 45.6583549, 8.7883483 45.6583879, 8.7884188 45.6584776, 8.7885082 45.6585568, 8.7886416 45.6586539, 8.7888361 45.6587771)",,,,
584427328,2,Via Novara,unclassified,,False,True,95.945,"LINESTRING (8.7881664 45.6581691, 8.7880249 45.6579434, 8.7878558 45.6576323, 8.7877017 45.6573699)",,,,
27824148,2,Via Gerolamo da Cardano,residential,,False,False,79.42200000000001,"LINESTRING (8.7889483 45.6561439, 8.7890543 45.6561267, 8.7898152 45.6560035, 8.7899472 45.6560021)",,,,
27824148,2,Via Gerolamo da Cardano,residential,,False,True,96.85199999999999,"LINESTRING (8.7889483 45.6561439, 8.7888614 45.6561561, 8.7877353 45.6563433)",,,,
28861250,1,Via Galileo Ferraris,residential,,True,False,212.444,"LINESTRING (8.7889483 45.6561439, 8.7889652 45.6561987, 8.7892963 45.6572737, 8.7893657 45.657499, 8.7894857 45.6579189, 8.7895007 45.6579816, 8.7895084 45.6580138)",,,,
240636495,1,Via Galileo Ferraris,residential,,True,False,59.393,"LINESTRING (8.7889483 45.6561439, 8.7889319 45.6560885, 8.7888671 45.6558693, 8.7887799 45.655623)",,,,
27824148,2,Via Gerolamo da Cardano,residential,,False,False,96.85199999999999,"LINESTRING (8.7877353 45.6563433, 8.7888614 45.6561561, 8.7889483 45.6561439)",,,,
27824148,2,Via Gerolamo da Cardano,residential,,False,True,63.88,"LINESTRING (8.7877353 45.6563433, 8.787638 45.6563595, 8.7869336 45.6564699)",,,,
28862703,,Via Ticino,residential,,False,True,62.893,"LINESTRING (8.7877353 45.6563433, 8.7877268 45.6561679, 8.7877563 45.6560686, 8.7877412 45.6557801)",,,,
242853533,,Via Ticino,residential,,True,False,97.657,"LINESTRING (8.7877353 45.6563433, 8.787737 45.6563958, 8.7877481 45.6572215)",,,,
28871754,1,Via Marino Croci,unclassified,,True,False,83.52600000000001,"LINESTRING (8.788894 45.6580849, 8.7889021 45.6581255, 8.7890311 45.6586381, 8.7890314 45.6586843, 8.7889987 45.6587423, 8.7889637 45.6587813, 8.7889362 45.6588107)",,,,
77839870,1,Via Gaetano Bottini,residential,,True,False,48.4,"LINESTRING (8.788894 45.6580849, 8.78897 45.6580761, 8.7895084 45.6580138)",,,,
238851257,1,Via Novara,unclassified,,True,False,8.63,"LINESTRING (8.7889362 45.6588107, 8.7888361 45.6587771)",,,,
28895771,2,Via Don Giovanni Minzoni,residential,30,False,True,71.235,"LINESTRING (8.7916922 45.6583949, 8.7914259 45.6580069, 8.7913784 45.657904, 8.7913484 45.657804)",,,,
28895771,2,Via Don Giovanni Minzoni,residential,30,False,False,71.235,"LINESTRING (8.7913484 45.657804, 8.7913784 45.657904, 8.7914259 45.6580069, 8.7916922 45.6583949)",,,,
240636497,1,Largo San Cristoforo,unclassified,,True,False,14.323,"LINESTRING (8.7913484 45.657804, 8.7914491 45.6577557, 8.7914942 45.6577258)",,,,
197255639,1,Largo Guido Camussi,residential,,True,False,17.425,"LINESTRING (8.7947971 45.6592953, 8.7949197 45.6591641)",,,,
28896763,1,Largo Guido Camussi,residential,,True,False,22.701,"LINESTRING (8.7947971 45.6592953, 8.7947251 45.659185, 8.7946818 45.6591078)",,,,
33819193,,Via Galileo Ferraris,residential,,False,False,82.598,"LINESTRING (8.7887799 45.655623, 8.7877412 45.6557801)",,,,
33819193,,Via Galileo Ferraris,residential,,False,True,82.598,"LINESTRING (8.7877412 45.6557801, 8.7887799 45.655623)",,,,
28862703,,Via Ticino,residential,,False,False,62.893,"LINESTRING (8.7877412 45.6557801, 8.7877563 45.6560686, 8.7877268 45.6561679, 8.7877353 45.6563433)",,,,
27824148,2,Via Gerolamo da Cardano,residential,,False,False,63.88,"LINESTRING (8.7869336 45.6564699, 8.787638 45.6563595, 8.7877353 45.6563433)",,,,
27824106,1,Via Eusebio Pastori,residential,,True,False,61.373000000000005,"LINESTRING (8.7910392 45.6558568, 8.7909495 45.6558638, 8.7903978 45.6559162, 8.7902642 45.6559511)",,,,
32912083,2,Via Mauro Venegoni,tertiary,,False,False,51.568,"LINESTRING (8.7974292 45.6618908, 8.7974015 45.6618772, 8.7971629 45.6617596, 8.7968998 45.6616116)",,,,
32912083,2,Via Mauro Venegoni,tertiary,,False,True,139.595,"LINESTRING (8.7974292 45.6618908, 8.7974753 45.6619118, 8.7988068 45.6625289, 8.7989252 45.6625857)",,,,
"[106948728, 28277838]","['1', '2']","['Via Giuseppe Castelli', 'Via Giuseppe Verdi']",unclassified,,True,False,149.13799999999998,"LINESTRING (8.7928322 45.6617493, 8.7928167 45.661685, 8.792816 45.6616239, 8.7927559 45.6612036, 8.7927681 45.6608244, 8.7927631 45.6607677, 8.7923576 45.6607405, 8.792255 45.6607408)",,,,
"[260604728, 110929442]",1,Via Venti Settembre,tertiary,50,True,False,65.917,"LINESTRING (8.7928322 45.6617493, 8.7929297 45.6617286, 8.7931439 45.6616658, 8.7933259 45.6615973, 8.7935756 45.6614721)",,,,
34684482,2,Via Goffredo Mameli,unclassified,,False,False,198.544,"LINESTRING (8.7972531 45.6638315, 8.7968939 45.6636066, 8.7959836 45.6632239, 8.7958767 45.6631473, 8.7953846 45.6627933, 8.7952794 45.6627176)",,,,
34684482,2,Via Goffredo Mameli,unclassified,,False,True,45.852000000000004,"LINESTRING (8.7972531 45.6638315, 8.7973135 45.6638767, 8.7976508 45.6641361)",,,,
86699215,2,Via Mantova,unclassified,,False,False,189.94299999999998,"LINESTRING (8.7972531 45.6638315, 8.7974588 45.6636774, 8.798803 45.6626704, 8.7989252 45.6625857)",,,,
