osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref
70258877,Via Cesare Battisti,residential,False,False,68.121,"LINESTRING (13.2443277 41.4133153, 13.2440923 41.4133515, 13.2440128 41.4133736, 13.2439555 41.4133898, 13.2436412 41.4134788, 13.2435541 41.4135065)",,
181479360,Via Arringo,residential,False,False,187.03099999999998,"LINESTRING (13.2443277 41.4133153, 13.2443991 41.4132906, 13.2446928 41.4132264, 13.2452083 41.4131312, 13.2452648 41.4131246, 13.2454234 41.413106, 13.2456693 41.4131147, 13.2462041 41.4131417, 13.2465248 41.4131913)",,
"[180816250, 1127490971, 62218732]","['Largo San Paolo della Croce', 'Via San Francesco', 'Via Roma']",residential,True,False,377.508,"LINESTRING (13.2443277 41.4133153, 13.2442641 41.4133789, 13.2439772 41.413489, 13.2435369 41.4136716, 13.2432309 41.4138321, 13.2429408 41.4140486, 13.2426683 41.4142359, 13.2425002 41.4143135, 13.2423528 41.414378, 13.2423602 41.4143879, 13.2420815 41.4145396, 13.2416915 41.4147141, 13.2416533 41.4147528, 13.2416718 41.4147924, 13.2417255 41.4147957, 13.242253 41.4147565, 13.2424745 41.4146919, 13.2426153 41.4146509, 13.2426126 41.414707, 13.2425262 41.4147346)",,
181173877,Via San Francesco,residential,False,False,413.94,"LINESTRING (13.2425262 41.4147346, 13.241672 41.4150007, 13.2416119 41.4150365, 13.2416185 41.4150922, 13.2416702 41.4151161, 13.2417413 41.4151042, 13.2425066 41.4148679, 13.2427875 41.4147864, 13.243018 41.4147196, 13.2432031 41.414658, 13.2436553 41.4144726, 13.2440991 41.4142724, 13.244174 41.4143052, 13.2441929 41.4143869, 13.2436298 41.4146712, 13.2435398 41.4147535, 13.2434577 41.4148235)",,
181479360,Via Arringo,residential,False,True,187.03099999999998,"LINESTRING (13.2465248 41.4131913, 13.2462041 41.4131417, 13.2456693 41.4131147, 13.2454234 41.413106, 13.2452648 41.4131246, 13.2452083 41.4131312, 13.2446928 41.4132264, 13.2443991 41.4132906, 13.2443277 41.4133153)",,
122837251,Via Capitano Vincenzo Pellegrini,tertiary,False,False,72.46199999999999,"LINESTRING (13.2434577 41.4148235, 13.2433031 41.4148934, 13.2429095 41.4150934, 13.242837 41.4151558, 13.24277 41.4152141)",,
181173877,Via San Francesco,residential,False,True,413.94,"LINESTRING (13.2434577 41.4148235, 13.2435398 41.4147535, 13.2436298 41.4146712, 13.2441929 41.4143869, 13.244174 41.4143052, 13.2440991 41.4142724, 13.2436553 41.4144726, 13.2432031 41.414658, 13.243018 41.4147196, 13.2427875 41.4147864, 13.2425066 41.4148679, 13.2417413 41.4151042, 13.2416702 41.4151161, 13.2416185 41.4150922, 13.2416119 41.4150365, 13.241672 41.4150007, 13.2425262 41.4147346)",,
930301688,Via San Marco,residential,False,True,31.6,"LINESTRING (13.244243 41.4105035, 13.244126 41.4107738)",,
"[181033845, 181033846]",Via Guglielmo Marconi,residential,False,"[False, True]",130.40499999999997,"LINESTRING (13.244243 41.4105035, 13.2440938 41.4106093, 13.2439566 41.4107912, 13.2438858 41.4109443, 13.2437755 41.4112663, 13.2436213 41.4115596)",,
70258860,Via Borgo Sant'Antonio,residential,False,True,14.078,"LINESTRING (13.2417595 41.4131834, 13.2418051 41.4130615)",50,
"[181510978, 70258860]","['Piazza San Pietro', ""Via Borgo Sant'Antonio""]",residential,False,"[False, True]",105.58299999999998,"LINESTRING (13.2417595 41.4131834, 13.2417317 41.4132787, 13.2416217 41.4136066, 13.2415565 41.4136982, 13.2414162 41.4138158, 13.2415026 41.4138312, 13.2415584 41.4138096, 13.2416544 41.4137624, 13.2417128 41.4137336)",50,
181163335,Via Pio VII,residential,False,False,132.23100000000002,"LINESTRING (13.2417595 41.4131834, 13.2416045 41.4132312, 13.2410594 41.4134647, 13.2409726 41.4134244, 13.2408428 41.413483, 13.2407312 41.413513, 13.2407705 41.4134784, 13.2409614 41.4133421, 13.2410185 41.4132861)",50,
181033826,Via degli Olivi,residential,False,True,141.31799999999998,"LINESTRING (13.2442948 41.4124291, 13.2442572 41.4123966, 13.2441566 41.4123786, 13.2441209 41.4123353, 13.244393 41.4117236, 13.2444158 41.4116346, 13.2446054 41.4112996)",,
181173878,Via dei Pini,residential,False,True,22.598000000000003,"LINESTRING (13.2442948 41.4124291, 13.2441701 41.4124387, 13.2440803 41.4124384, 13.2440334 41.4124157)",,
70258863,Strada Provinciale Sonninese,secondary,False,False,11.84,"LINESTRING (13.238864 41.4135491, 13.2388566 41.4135194, 13.2388364 41.4134946, 13.238809 41.4134802, 13.2387832 41.4134695)",,SP72
"[122837251, 70258863]","['Strada Provinciale Sonninese', 'Via Capitano Vincenzo Pellegrini']","['secondary', 'tertiary']",False,True,527.7539999999999,"LINESTRING (13.238864 41.4135491, 13.2388647 41.4135893, 13.2388578 41.4136292, 13.2388258 41.4137467, 13.2387913 41.4138734, 13.2387375 41.4141695, 13.2387708 41.4144091, 13.2388876 41.4146881, 13.2391741 41.4149872, 13.2395574 41.4153107, 13.2400502 41.4156714, 13.240294 41.4158122, 13.240463 41.4158739, 13.2407332 41.4158953, 13.2411298 41.4158595, 13.2413485 41.4157917, 13.2416131 41.4157096, 13.241958 41.4155724, 13.2425795 41.4153086, 13.24277 41.4152141)",,SP72
