osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction
50075709,SP197,Via Novara,secondary,False,True,95.768,"LINESTRING (8.5888168 45.2912249, 8.5884051 45.292036)",,
50284469,,Via Novara,tertiary,False,False,18.865000000000002,"LINESTRING (8.5888168 45.2912249, 8.5888965 45.2911469, 8.5889758 45.2910989)",,
50284473,SP197,Via San Rocco,secondary,False,False,27.688,"LINESTRING (8.5888168 45.2912249, 8.5886942 45.2912145, 8.5884642 45.2912248)",,
682705869,,Via Rosasco,residential,False,False,36.766,"LINESTRING (8.5911756 45.2878051, 8.5907411 45.2876791)",50,
50285577,,Via Rosasco,residential,True,False,10.29,"LINESTRING (8.5911756 45.2878051, 8.5912773 45.2878244, 8.5913026 45.2878292)",50,
50290170,,Via Piave,residential,False,True,53.129,"LINESTRING (8.590024 45.2873695, 8.5900223 45.2878473)",,
682705869,,Via Rosasco,residential,False,True,65.82,"LINESTRING (8.590024 45.2873695, 8.5907411 45.2876791)",50,
682705869,,Via Rosasco,residential,False,False,28.029,"LINESTRING (8.590024 45.2873695, 8.5898032 45.2872743, 8.5897186 45.2872377)",50,
682705869,,Via Rosasco,residential,False,True,21.893,"LINESTRING (8.5879949 45.2869492, 8.588273 45.2869712)",50,
"[50290169, 50084331]",,"['Via G. Amendola', 'Via Luigi Settembrini']",residential,False,False,180.329,"LINESTRING (8.5879949 45.2869492, 8.5878933 45.2855925, 8.5875217 45.2856224)",,
682705869,,Via Rosasco,residential,False,False,30.651000000000003,"LINESTRING (8.5879949 45.2869492, 8.5876936 45.2869336, 8.5876042 45.2869286)",50,
50284479,,Viale Lombardia,tertiary,False,False,105.028,"LINESTRING (8.5960584 45.2889724, 8.5958206 45.2880428)",,
50284479,,Viale Lombardia,tertiary,False,True,85.337,"LINESTRING (8.5960584 45.2889724, 8.5962227 45.2897311)",,
376885445,,Via Giuseppe Garibaldi,residential,True,False,79.725,"LINESTRING (8.5960584 45.2889724, 8.5950484 45.2890681)",,
50075747,SP6,Via Nicorvo,tertiary,False,False,63.81700000000001,"LINESTRING (8.5960584 45.2889724, 8.5963608 45.288946, 8.5965431 45.2889576, 8.5968643 45.2890044)",,
50285573,,,residential,False,False,40.152,"LINESTRING (8.5954959 45.2872416, 8.5951741 45.2875229)",50,
184179572,,Via Mortara,tertiary,False,True,23.04,"LINESTRING (8.5954959 45.2872416, 8.5956804 45.2870801)",50,
50284479,,Viale Lombardia,tertiary,False,True,94.922,"LINESTRING (8.5954959 45.2872416, 8.5955759 45.2872939, 8.5956138 45.2873287, 8.5956518 45.2873663, 8.5958206 45.2880428)",,
50285578,,Via Roma,residential,True,False,112.73599999999999,"LINESTRING (8.5940067 45.2887069, 8.5944664 45.2882556, 8.5946095 45.2880763, 8.594792 45.2878583)",,
381989519,,Via Roma,residential,False,True,59.724,"LINESTRING (8.5940067 45.2887069, 8.5938833 45.288922, 8.5938509 45.2892263)",,
30901601,,Via E. Bellotti,residential,True,False,37.345,"LINESTRING (8.5938509 45.2892263, 8.593378 45.2892722)",,
50293570,,Piazza della Libertà,residential,False,True,44.641,"LINESTRING (8.5938509 45.2892263, 8.5939289 45.289624)",,
381989519,,Via Roma,residential,False,False,59.724,"LINESTRING (8.5938509 45.2892263, 8.5938833 45.288922, 8.5940067 45.2887069)",,
50075701,,Piazza Castello Boschi,residential,False,True,23.6,"LINESTRING (8.5941602 45.2914445, 8.5938799 45.291523)",,
"[381989548, 50075701]",,"['Piazza Castello Boschi', 'Vicolo Rotopio']",residential,False,False,82.196,"LINESTRING (8.5941602 45.2914445, 8.5941923 45.2914727, 8.5947233 45.2914118, 8.5951561 45.2912993)",,
"[381989585, 381989499]",,"['Piazza Castello Boschi', 'Via Cesare Battisti']",residential,False,True,44.149,"LINESTRING (8.5941602 45.2914445, 8.5941159 45.2912864, 8.594092 45.2910511)",,
381989576,,Piazza della Libertà,residential,False,True,3.01,"LINESTRING (8.5939423 45.2901939, 8.5939466 45.2902208)",,
381989603,,Piazza della Libertà,residential,False,False,10.083,"LINESTRING (8.5939423 45.2901939, 8.5940692 45.290178)",,
381989603,,Piazza della Libertà,residential,False,True,2.937,"LINESTRING (8.5939423 45.2901939, 8.5939063 45.2902014)",,
50075702,,Vicolo Alessandro Manzoni,residential,True,False,47.232,"LINESTRING (8.5936332 45.2910293, 8.5930453 45.2911261)",,
50284470,,Via Ospedale,residential,False,False,82.623,"LINESTRING (8.5936332 45.2910293, 8.5932206 45.2903453)",,
50284470,,Via Ospedale,residential,False,True,58.197,"LINESTRING (8.5936332 45.2910293, 8.593769 45.2913127, 8.5938799 45.291523)",,
50084388,,Via Sanner,residential,True,False,69.899,"LINESTRING (8.592695 45.2904318, 8.5925758 45.2898088)",,
50284468,,Via Vittorio Veneto,residential,True,False,42.226,"LINESTRING (8.592695 45.2904318, 8.5932206 45.2903453)",,
381989498,,Via Alessandro Manzoni,residential,True,False,81.922,"LINESTRING (8.592695 45.2904318, 8.5930453 45.2911261)",,
50075703,,Via Alessandro Manzoni,residential,False,False,103.587,"LINESTRING (8.5930453 45.2911261, 8.5934883 45.292004)",,
381989542,,Vicolo Alessandro Manzoni,residential,False,False,53.083,"LINESTRING (8.5930453 45.2911261, 8.5924302 45.2913277)",,
50075703,,Via Alessandro Manzoni,residential,False,True,103.587,"LINESTRING (8.5934883 45.292004, 8.5930453 45.2911261)",,
"[50293569, 50075703]",,"['Vicolo Calderotti', 'Via Alessandro Manzoni']",residential,False,False,62.235,"LINESTRING (8.5934883 45.292004, 8.5935374 45.2921014, 8.5941612 45.2919762)",,
50293568,,Vicolo Pastrengo,residential,True,False,48.944,"LINESTRING (8.5934883 45.292004, 8.5931738 45.2920537, 8.5929794 45.2920848, 8.592878 45.292101)",,
50075705,,Via B. Casaro,tertiary,False,True,4.172,"LINESTRING (8.592878 45.292101, 8.5928884 45.2921378)",,
50075705,,Via B. Casaro,tertiary,False,False,93.23400000000001,"LINESTRING (8.592878 45.292101, 8.5927467 45.2917752, 8.5924302 45.2913277)",,
50084387,,Via Goito,residential,False,False,128.192,"LINESTRING (8.5918665 45.2905946, 8.5917996 45.2894427)",,
50284469,,Via Novara,tertiary,False,True,137.29,"LINESTRING (8.5918665 45.2905946, 8.590158 45.290877)",,
50075705,,Via B. Casaro,tertiary,False,True,92.73,"LINESTRING (8.5918665 45.2905946, 8.5921399 45.2909789, 8.5924302 45.2913277)",,
50284468,,Via Vittorio Veneto,residential,True,False,67.291,"LINESTRING (8.5918665 45.2905946, 8.5922477 45.2905197, 8.592695 45.2904318)",,
50075709,SP197,Via Novara,secondary,False,False,8.418,"LINESTRING (8.5878902 45.2931245, 8.5879221 45.2930522)",,
50075709,SP197,Via Novara,secondary,False,True,22.236,"LINESTRING (8.5878902 45.2931245, 8.5877961 45.2933132)",,
50284462,,Via Camillo Benso conte di Cavour,residential,True,False,68.259,"LINESTRING (8.5950484 45.2890681, 8.5951135 45.289424, 8.5951184 45.2896573, 8.5951189 45.289679)",,
376885445,,Via Giuseppe Garibaldi,residential,True,False,95.318,"LINESTRING (8.5950484 45.2890681, 8.5943054 45.2891686, 8.5938509 45.2892263)",,
50084318,,Via Teresio Olivelli,residential,True,False,159.175,"LINESTRING (8.5889758 45.2910989, 8.5887033 45.2896803)",,
50284469,,Via Novara,tertiary,False,False,95.937,"LINESTRING (8.5889758 45.2910989, 8.5890679 45.291065, 8.5893087 45.2910195, 8.590158 45.290877)",,
50284469,,Via Novara,tertiary,False,True,18.865000000000002,"LINESTRING (8.5889758 45.2910989, 8.5888965 45.2911469, 8.5888168 45.2912249)",,
50084411,,Via Solferino,residential,False,True,180.105,"LINESTRING (8.590158 45.290877, 8.5903938 45.2924882)",,
50284469,,Via Novara,tertiary,False,False,137.29,"LINESTRING (8.590158 45.290877, 8.5918665 45.2905946)",,
50284469,,Via Novara,tertiary,False,True,95.937,"LINESTRING (8.590158 45.290877, 8.5893087 45.2910195, 8.5890679 45.291065, 8.5889758 45.2910989)",,
50284468,,Via Vittorio Veneto,residential,True,False,55.976,"LINESTRING (8.5932206 45.2903453, 8.5939063 45.2902014)",,
50284470,,Via Ospedale,residential,False,True,82.623,"LINESTRING (8.5932206 45.2903453, 8.5936332 45.2910293)",,
