osmid,oneway,lanes,name,highway,width,reversed,length,maxspeed,geometry,tunnel,ref,bridge,junction,access
54584357,True,2,Via di Spagna,residential,12,False,34.852,50,"LINESTRING (14.9887036 42.0016177, 14.9883736 42.0014225)",,,,,
55336751,True,,Via Nicola Mascilongo,residential,12,False,18.151,,"LINESTRING (14.9887036 42.0016177, 14.9888528 42.0014979)",,,,,
404869928,True,2,Via di Spagna,residential,12,False,33.032000000000004,50,"LINESTRING (14.9887036 42.0016177, 14.9887655 42.0016597, 14.9889921 42.0018233)",,,,,
54037513,True,,Viale Trieste,residential,4,False,17.436,50,"LINESTRING (14.9924047 42.000034, 14.9926108 42.0000004)",,,,,
217532197,False,,Viale Trieste,residential,6,False,6.856999999999999,50,"LINESTRING (14.9924047 42.000034, 14.9924341 42.0000557, 14.9924516 42.0000837)",,,,,
280706224,False,,Viale Trieste,residential,6,True,12.236,50,"LINESTRING (14.9924047 42.000034, 14.992359 42.00002, 14.9923097 42.0000212, 14.9922654 42.0000373)",,,,,
60197111,True,1,Viale Trieste,residential,4,False,37.56,50,"LINESTRING (14.9947075 41.9986671, 14.9945755 41.9986273, 14.9944937 41.9986224, 14.9943846 41.9986433, 14.9942755 41.9986754)",,,,,
658119801,True,2,Via Abruzzi,tertiary,,False,22.573999999999998,50,"LINESTRING (14.9947075 41.9986671, 14.9946168 41.9985786, 14.9945478 41.9985025)",,,,,
54170499,True,2,Piazza Garibaldi,tertiary,,False,49.370000000000005,50,"LINESTRING (14.9929257 42.0010452, 14.9929334 42.0010035, 14.9929714 42.0009629, 14.9931098 42.0008502, 14.9932077 42.0007761, 14.9933159 42.0007236)",,,,roundabout,
656686020,False,,Via Duca degli Abruzzi,residential,10,False,20.147000000000002,,"LINESTRING (14.9929257 42.0010452, 14.9927461 42.0011313, 14.9927292 42.0011498)",,,,,
54171374,True,,Via Germania,residential,12,False,92.51100000000001,,"LINESTRING (14.9890965 42.0025141, 14.988985 42.0024375, 14.9886466 42.0022052, 14.9883452 42.0019983, 14.9883187 42.0019801, 14.9882742 42.0019495)",,,,,
398022831,False,2,Viale Trieste,residential,,False,40.113,50,"LINESTRING (14.9890965 42.0025141, 14.9890624 42.0025443, 14.9887844 42.0027904)",,,,,
398022831,False,2,Viale Trieste,residential,,True,40.113,50,"LINESTRING (14.9887844 42.0027904, 14.9890624 42.0025443, 14.9890965 42.0025141)",,,,,
55341766,True,2,Corso Mario Milano,tertiary,8,False,66.46,50,"LINESTRING (14.993335 42.0025189, 14.9932508 42.0019245)",,,,,
62360134,True,,Via Adriatica,residential,8,False,34.147,,"LINESTRING (14.9937951 42.0024748, 14.9942062 42.0024435)",,,,,permissive
62360135,True,,Via Adriatica,residential,8,False,38.333,,"LINESTRING (14.9937951 42.0024748, 14.993335 42.0025189)",,,,,permissive
1118012484,True,,Via 4 Novembre,residential,8,False,35.758,,"LINESTRING (14.9937951 42.0024748, 14.9938558 42.0027932)",,,,,
67371228,True,,Via Oliviero,residential,,False,35.264,,"LINESTRING (14.9942062 42.0024435, 14.9942439 42.0027594)",,,,,
"[54584996, 62360134]",True,,Via Adriatica,residential,"['6', '8']",False,64.363,,"LINESTRING (14.9942062 42.0024435, 14.9945376 42.0024221, 14.9945744 42.0027526)",,,,,permissive
54590304,True,1,Via Frentana,residential,8,False,54.473,,"LINESTRING (14.9967574 42.0025611, 14.9968431 42.0025552, 14.9974138 42.0025157)",,,,,
363451158,False,,Via Belvedere,residential,8,True,24.992,,"LINESTRING (14.9974138 42.0025157, 14.9977145 42.0024915)",,,,,
329710177,True,,Corso Vittorio Emanuele III,residential,10,False,89.001,50,"LINESTRING (14.9974138 42.0025157, 14.9974126 42.0024884, 14.9973793 42.0017157)",,,,,
185057557,True,1,Via Alfano,residential,4,False,38.737,,"LINESTRING (14.9981803 42.0016522, 14.9977146 42.0016921)",,,,,
"[54591030, 1104920168, 1102279574]",True,,Via Belvedere,residential,8,False,132.748,,"LINESTRING (14.9981803 42.0016522, 14.9981901 42.0017637, 14.9982013 42.0018902, 14.9982416 42.0023473, 14.9982414 42.0024503, 14.9981747 42.0024624, 14.9977145 42.0024915)",,,,,
1102279574,True,,Via Belvedere,residential,8,False,56.249,,"LINESTRING (14.9981935 42.0011475, 14.9982027 42.0015269, 14.9981803 42.0016522)",,,,,
55341766,True,2,Corso Mario Milano,tertiary,8,False,49.953,50,"LINESTRING (14.9932508 42.0019245, 14.9931919 42.0014774)",,,,,
67371230,True,,Via Duca degli Abruzzi,residential,10,False,40.494,,"LINESTRING (14.9932508 42.0019245, 14.9927647 42.0018783)",,,,,
67371230,True,,Via Duca degli Abruzzi,residential,10,False,20.915,,"LINESTRING (14.9922737 42.0018796, 14.9921032 42.0018953, 14.9920225 42.0019027)",,,,,
1083844806,True,,Viale Marinai d'Italia,residential,8,False,12.137,,"LINESTRING (14.9980344 41.9941611, 14.9980798 41.9940573)",,,,,
"[551382531, 54852116, 551382532, 399626751]",False,2,Viale Marinai d'Italia,residential,,"[False, True]",308.73099999999994,50,"LINESTRING (14.9980344 41.9941611, 14.9977878 41.9944986, 14.9975201 41.9948411, 14.9974216 41.9949123, 14.9972893 41.9949624, 14.9969742 41.9950419, 14.996825 41.9950858, 14.9966815 41.9951632, 14.9965296 41.9952929, 14.9964058 41.9954309, 14.9963804 41.9955982, 14.9964276 41.995721, 14.9964911 41.9957902, 14.9965823 41.995844, 14.9967218 41.9958819, 14.9968252 41.9958974, 14.9969694 41.9959084, 14.9971974 41.9959822)",yes,,yes,,
54852120,True,,Viale Marinai d'Italia,residential,8,False,39.431,,"LINESTRING (14.9982826 41.9938592, 14.9982264 41.9939466, 14.9981215 41.9940705, 14.9980344 41.9941611)",,,,,
280706206,True,2,Via Corsica,secondary,10,False,14.596,,"LINESTRING (14.9982826 41.9938592, 14.9982349 41.9938821, 14.99818 41.9938935, 14.9981173 41.9938965)",,SS16,,roundabout,
54852123,True,1,Via Corsica,secondary,,False,16.357,50,"LINESTRING (14.9981173 41.9938965, 14.9979791 41.9940018)",,SS16,,,
280706201,True,2,Via Corsica,secondary,10,False,10.128,,"LINESTRING (14.9981173 41.9938965, 14.998088 41.9938846, 14.9980605 41.9938664, 14.9980296 41.993835)",,SS16,,roundabout,
76699174,True,1,Via Rio Vivo,residential,10,False,24.508,,"LINESTRING (14.9976275 41.9959323, 14.9978232 41.9957667)",,,,,
53834826,True,1,Rotatoria Rio Vivo,residential,12,False,17.104999999999997,,"LINESTRING (14.9976275 41.9959323, 14.9977245 41.9959565, 14.9978061 41.9960052)",,,,roundabout,
53834826,True,1,Rotatoria Rio Vivo,residential,12,False,22.143,,"LINESTRING (14.9973797 41.9959904, 14.9974409 41.9959571, 14.9975362 41.9959327, 14.9976275 41.9959323)",,,,roundabout,
53834826,True,1,Rotatoria Rio Vivo,residential,12,False,42.492999999999995,,"LINESTRING (14.9975901 41.9963689, 14.9974938 41.9963549, 14.9974073 41.9963283, 14.9973403 41.9962741, 14.9972935 41.9961917, 14.9972916 41.9961151)",,,,roundabout,
99026426,True,1,Via Rio Vivo,residential,7,False,23.475,50,"LINESTRING (14.9975901 41.9963689, 14.9975246 41.9964228, 14.9975079 41.9964554, 14.9974933 41.9964838, 14.9974735 41.9965555)",,,,,
54852657,True,1,Viale Marinai d'Italia,residential,10,False,44.102999999999994,,"LINESTRING (14.9978764 41.9961777, 14.9979222 41.9962714, 14.9979677 41.9964743, 14.9979589 41.9965653)",,,,,
339700697,True,1,Rotatoria Rio Vivo,residential,12,False,25.07,,"LINESTRING (14.9978764 41.9961777, 14.997846 41.9962499, 14.9977876 41.996308, 14.997701 41.9963508)",,,,roundabout,
339700697,True,1,Rotatoria Rio Vivo,residential,12,False,9.383,,"LINESTRING (14.997701 41.9963508, 14.9975901 41.9963689)",,,,roundabout,
55484702,True,1,Via Cesare Battisti,residential,8,False,62.336,,"LINESTRING (14.9972533 41.9986579, 14.9965963 41.9987102, 14.9965033 41.998718)",,,,,
59850739,True,1,Corso Vittorio Emanuele III,residential,7,False,37.968999999999994,50,"LINESTRING (14.9972533 41.9986579, 14.997223 41.9988207, 14.997189 41.998996)",,,,,
54853496,True,1,Via della Pesca,residential,10,False,37.058,,"LINESTRING (14.9965101 41.9969755, 14.9965754 41.9968942, 14.996741 41.9966898)",,,,,
54853496,True,1,Via della Pesca,residential,10,False,20.827,,"LINESTRING (14.996741 41.9966898, 14.9968642 41.9965264)",,,,,
54853497,True,1,Via degli Ormeggi,residential,10,False,60.61,,"LINESTRING (14.996741 41.9966898, 14.9970299 41.9966993, 14.9972941 41.9967057, 14.997474 41.9967065)",,,,,
99026426,True,1,Via Rio Vivo,residential,7,False,25.158,50,"LINESTRING (14.997474 41.9967065, 14.9974596 41.9969325)",,,,,
1101046591,False,2,Via del Molinello,residential,,False,3.261,50,"LINESTRING (14.9936073 41.9975001, 14.9935837 41.9974766)",,,,,
54854339,True,,Via del Molinello,residential,,False,38.93900000000001,50,"LINESTRING (14.9936073 41.9975001, 14.9937756 41.9976238, 14.993879 41.9977239, 14.9939345 41.9977486)",,,,,
54854340,True,1,Via del Molinello,residential,8,False,38.114999999999995,,"LINESTRING (14.9937987 41.9978076, 14.9937683 41.9977015, 14.9937283 41.9976477, 14.9936073 41.9975001)",,,,,
339520501,True,1,,secondary,8,False,13.796,,"LINESTRING (14.9937987 41.9978076, 14.993811 41.9977901, 14.9938319 41.9977729, 14.993851 41.9977632, 14.9938924 41.9977533, 14.9939345 41.9977486)",,SS16,,roundabout,
54854337,True,1,Via Corsica,secondary,,False,38.227000000000004,50,"LINESTRING (14.9939906 41.9977501, 14.9942024 41.9976662, 14.9943991 41.9975888)",,SS16,,,
54854338,True,1,,secondary,8,False,14.405,,"LINESTRING (14.9939906 41.9977501, 14.994045 41.9977601, 14.994079 41.9977745, 14.994104 41.9977964, 14.9941178 41.9978247)",,SS16,,roundabout,
339696602,True,1,,secondary,8,False,8.82,,"LINESTRING (14.993984 41.9979293, 14.9939326 41.997929, 14.993879 41.9979188)",,SS16,,roundabout,
194257786,True,1,,secondary,8,False,2.9059999999999997,,"LINESTRING (14.9937915 41.9978331, 14.9937938 41.9978199, 14.9937987 41.9978076)",,SS16,,roundabout,
280706200,True,1,,secondary,8,False,12.946000000000002,,"LINESTRING (14.993879 41.9979188, 14.9938385 41.9979057, 14.9938136 41.9978874, 14.993796 41.9978611, 14.9937915 41.9978331)",,SS16,,roundabout,
1104918532,True,2,Via Martiri della Resistenza,secondary,,False,200.143,50,"LINESTRING (14.993879 41.9979188, 14.9937939 41.9979502, 14.9936854 41.9979868, 14.9934143 41.9981397, 14.9929723 41.9983676, 14.9929168 41.9983934, 14.992639 41.9985129, 14.9922574 41.9986771, 14.9919669 41.9987657, 14.9917861 41.9988043)",,SS16,,,
54854336,True,2,Via Corsica,secondary,,False,35.163,50,"LINESTRING (14.9943991 41.9975888, 14.9942396 41.9977034, 14.9941178 41.9978247)",,SS16,,,
"[329725946, 54852117, 54930982]",False,2,Via Corsica,secondary,12,True,456.807,50,"LINESTRING (14.9943991 41.9975888, 14.9945535 41.9975107, 14.9949774 41.9972549, 14.9952382 41.9971096, 14.9954063 41.9970121, 14.9958592 41.9966727, 14.9963424 41.9962393, 14.9967175 41.9957414, 14.9975923 41.9944711, 14.9976698 41.9943609)",,SS16,yes,,
280706204,True,1,,secondary,8,False,5.2509999999999994,,"LINESTRING (14.9941178 41.9978247, 14.9941185 41.9978479, 14.9941101 41.9978711)",,SS16,,roundabout,
54854335,True,2,Via Abruzzi,tertiary,8,False,47.411,50,"LINESTRING (14.9941101 41.9978711, 14.9941479 41.9979363, 14.9942051 41.9980074, 14.9944201 41.9982282)",,,,,
280837072,True,1,,secondary,8,False,12.766,,"LINESTRING (14.9941101 41.9978711, 14.994084 41.9978987, 14.9940442 41.9979166, 14.993984 41.9979293)",,SS16,,roundabout,
1083828936,True,,Via del Molinello,residential,4,False,18.194,50,"LINESTRING (14.9904482 41.9951586, 14.9905282 41.9952192, 14.9906153 41.995264)",,,,,
1083828942,False,2,Via del Molinello,residential,,False,47.201,50,"LINESTRING (14.9904482 41.9951586, 14.9903627 41.9950338, 14.9902935 41.9949292, 14.9902645 41.9948393, 14.9902536 41.9947643)",,,,,
60197107,True,1,Viale Trieste,residential,3,False,29.597,,"LINESTRING (14.9942755 41.9986754, 14.9945478 41.9985025)",,,,,
60197109,True,1,Viale Trieste,residential,4,False,40.818,,"LINESTRING (14.9942755 41.9986754, 14.9943919 41.9985431, 14.9944134 41.9984918, 14.9944342 41.9984399, 14.9944322 41.9983946, 14.9944181 41.9983398)",,,,,
217532202,False,2,Viale Trieste,residential,,True,114.929,50,"LINESTRING (14.9942755 41.9986754, 14.994238 41.9987015, 14.993833 41.9990316, 14.9937903 41.9990642, 14.9935507 41.999247, 14.9934 41.9993749, 14.9933309 41.9994336)",,,,,
55338185,False,2,Viale d'Italia,residential,10,False,142.244,,"LINESTRING (14.9899729 41.9996666, 14.9899031 41.9996178, 14.9898224 41.9995702, 14.9897321 41.9995172, 14.9895975 41.9994631, 14.9894344 41.9994464, 14.9892411 41.9994318, 14.989031 41.999422, 14.9888873 41.9994207, 14.9887783 41.9994226, 14.9887494 41.9994231, 14.988624 41.999427, 14.9884695 41.9994602, 14.9883528 41.999466)",,,,,
1104553251,False,,Via Inghilterra,residential,10,False,64.0,,"LINESTRING (14.9899729 41.9996666, 14.9900696 41.9995734, 14.9904474 41.9992849, 14.9904952 41.9992425)",,,,,
1104553251,False,,Via Inghilterra,residential,10,True,58.940999999999995,,"LINESTRING (14.9899729 41.9996666, 14.9899326 41.9996981, 14.9894812 42.0000506)",,,,,
54856745,True,2,Via Martiri della Resistenza,secondary,,False,39.897999999999996,50,"LINESTRING (14.9897558 41.9988636, 14.9898197 41.9988903, 14.9898753 41.9989088, 14.9899465 41.9989211, 14.9899818 41.9989272, 14.9900593 41.9989378, 14.9901366 41.9989395, 14.990178 41.9989368, 14.9902184 41.9989296)",,SS16,,,
54856747,True,1,Via Martiri della Resistenza,secondary,10,False,17.836,,"LINESTRING (14.9897558 41.9988636, 14.989775 41.998901, 14.9897737 41.9989411, 14.9897521 41.9989779, 14.9897133 41.9990058)",,SS16,,roundabout,
194257792,True,1,Via Martiri della Resistenza,secondary,10,False,6.593999999999999,,"LINESTRING (14.9896968 41.9988246, 14.9897301 41.9988409, 14.9897558 41.9988636)",,SS16,,roundabout,
59556390,True,2,Via Madonna delle Grazie,secondary,10,False,32.248999999999995,,"LINESTRING (14.9895303 41.9988516, 14.989462 41.9987572, 14.9893003 41.9986194)",,,,,
280706213,True,1,Via Martiri della Resistenza,secondary,10,False,15.104,,"LINESTRING (14.9895303 41.9988516, 14.9895573 41.9988333, 14.9895898 41.9988208, 14.9896255 41.998815, 14.989662 41.9988163, 14.9896968 41.9988246)",,SS16,,roundabout,
766771926,True,1,Via Martiri della Resistenza,secondary,10,False,9.379999999999999,,"LINESTRING (14.9897133 41.9990058, 14.9896604 41.9990211, 14.9896037 41.9990195)",,SS16,,roundabout,
54856739,True,1,Via Martiri della Resistenza,secondary,,False,92.67,50,"LINESTRING (14.9896037 41.9990195, 14.9894644 41.9990327, 14.9892277 41.9990338, 14.9887385 41.9990513, 14.988657 41.9990586, 14.9884858 41.999074)",,SS16,,,
280706217,True,1,Via Martiri della Resistenza,secondary,10,False,15.988999999999999,,"LINESTRING (14.9896037 41.9990195, 14.9895463 41.9989976, 14.9895083 41.9989588, 14.9894977 41.9989116)",,SS16,,roundabout,
54856748,True,1,Via Martiri della Resistenza,secondary,,False,40.217,50,"LINESTRING (14.9901859 41.9990492, 14.9900571 41.9990122, 14.9899622 41.9989938, 14.9899298 41.9989928, 14.9898665 41.9989907, 14.9897827 41.9989962, 14.9897133 41.9990058)",,SS16,,,
280706216,True,1,Via Martiri della Resistenza,secondary,10,False,14.54,,"LINESTRING (14.9901859 41.9990492, 14.9901731 41.999018, 14.9901746 41.9989853, 14.9901902 41.9989547, 14.9902184 41.9989296)",,SS16,,roundabout,
353479765,True,2,Via Martiri della Resistenza,secondary,,False,124.86099999999999,50,"LINESTRING (14.9903133 41.9989056, 14.9904398 41.9988989, 14.9904669 41.998898, 14.99056 41.9988951, 14.9908201 41.998878, 14.9909116 41.998872, 14.9913016 41.9988188, 14.9916289 41.9987763, 14.9918018 41.9987338)",,SS16,,,
