osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref
500254159,Via Motta Visconti,tertiary,50,False,True,43.106,"LINESTRING (9.0125345 45.3091678, 9.0122876 45.3088212)",,
1148429767,Via Motta Visconti,tertiary,50,True,False,24.72,"LINESTRING (9.0125345 45.3091678, 9.0127146 45.3093505)",,
1148429772,,tertiary,,True,False,35.278,"LINESTRING (9.0125345 45.3091678, 9.0128152 45.3093394, 9.0128829 45.3093683)",,
1150680218,,tertiary,,True,False,3.543,"LINESTRING (9.0127466 45.3094989, 9.0127111 45.3095187)",roundabout,
39330727,Via Carlo Tosi,tertiary,50,True,False,154.6,"LINESTRING (9.0154647 45.3087253, 9.015528 45.3086174, 9.0158993 45.3084624, 9.0163268 45.3082526, 9.0170165 45.3078938)",,
180823520,Via Anselmo Dall'Orto,tertiary,50,False,True,334.00899999999996,"LINESTRING (9.0154647 45.3087253, 9.015686 45.3087253, 9.0158449 45.3087526, 9.0159755 45.308792, 9.0162036 45.3088988, 9.0163255 45.3089889, 9.0164323 45.3090983, 9.0170107 45.3097484, 9.0173123 45.3101646, 9.0175217 45.3103991, 9.0176094 45.3104972, 9.0176665 45.3105612, 9.0181521 45.3109)",,
315580192,Largo Volontari del Sangue,tertiary,50,False,False,44.471999999999994,"LINESTRING (9.0154647 45.3087253, 9.0152924 45.3087497, 9.0151136 45.3087897, 9.0149308 45.3088554)",,
180823506,Via Italo Santini,tertiary,50,False,True,22.851,"LINESTRING (9.0192282 45.3117439, 9.0191089 45.3119315)",,
180823518,Via Anselmo Dall'Orto,tertiary,,True,False,126.494,"LINESTRING (9.0192282 45.3117439, 9.0191662 45.3117148, 9.0189423 45.3115698, 9.0183776 45.3110653, 9.0181521 45.3109)",,
"[180823524, 180823510]","['Piazza Augusto Contardi', 'Via Italo Santini']",tertiary,50,False,True,47.986000000000004,"LINESTRING (9.0192282 45.3117439, 9.0194616 45.3115499, 9.0195108 45.311524, 9.0196673 45.3114472)",,
43341464,,residential,,False,True,12.207,"LINESTRING (9.0205616 45.3128728, 9.0206857 45.3129394)",,
43411511,Via Papa Giovanni Ventitreesimo,tertiary,,True,False,124.12,"LINESTRING (9.0205616 45.3128728, 9.0205078 45.312877, 9.0203663 45.312888, 9.0202181 45.3128845, 9.020104 45.312875, 9.0199952 45.3128448, 9.0199074 45.3128039, 9.0196273 45.3126554, 9.0191677 45.3124372)",,
1106030350,Via Vittorio Emanuele Secondo,tertiary,50,False,True,31.995,"LINESTRING (9.0208655 45.3125948, 9.0211992 45.3127613)",,
43411508,Piazza Mira Carlo,tertiary,50,True,False,38.991,"LINESTRING (9.0208655 45.3125948, 9.020813 45.3126427, 9.0205616 45.3128728)",,
1150680217,,tertiary,,True,False,2.118,"LINESTRING (9.0127146 45.3093505, 9.0127364 45.3093618)",roundabout,
1150680219,,tertiary,,True,False,2.335,"LINESTRING (9.0125532 45.3093611, 9.0125776 45.309349)",roundabout,
1148429764,,residential,,True,False,21.202,"LINESTRING (9.0125347 45.3094929, 9.0122733 45.3094423)",,
