osmid,name,highway,oneway,reversed,length,geometry,ref,junction,lanes,tunnel
72707477,Via Pugliese,residential,False,False,40.874,"LINESTRING (18.1569238 39.9301067, 18.1571041 39.9297661)",,,,
72707477,Via Pugliese,residential,False,True,39.562,"LINESTRING (18.1569238 39.9301067, 18.1567553 39.9304382)",,,,
296526908,Via Cesare Battisti,residential,True,False,31.397,"LINESTRING (18.1569238 39.9301067, 18.1572632 39.9302162)",,,,
74411008,Via Trieste,unclassified,False,False,59.626,"LINESTRING (18.1584956 39.9248512, 18.1590763 39.9245525)",,,,
74411008,Via Trieste,unclassified,False,True,61.099,"LINESTRING (18.1584956 39.9248512, 18.1579087 39.9251664)",,,,
74411039,Via Monsignor Agostino De Razza,unclassified,False,False,76.474,"LINESTRING (18.1584956 39.9248512, 18.1589892 39.9254254)",,,,
74411039,Via Monsignor Agostino De Razza,unclassified,False,True,187.245,"LINESTRING (18.1584956 39.9248512, 18.1573207 39.9234286)",,,,
74410978,,unclassified,False,False,81.316,"LINESTRING (18.1585731 39.9273104, 18.1592072 39.9267642)",,,,
300317891,Via Acquarelli,unclassified,False,True,30.873,"LINESTRING (18.1585731 39.9273104, 18.1583015 39.9271268)",,,,
74411084,Via Vittorio Veneto,unclassified,False,True,49.197,"LINESTRING (18.1579296 39.9291104, 18.1576872 39.9295119)",,,,
296526867,Via Massimo Colosso,residential,True,False,50.842,"LINESTRING (18.1579296 39.9291104, 18.1573837 39.9289265)",,,,
74410972,Via Ancona,unclassified,False,True,73.996,"LINESTRING (18.1582058 39.9266143, 18.1577444 39.9260507)",,,,
680985952,Via Martiri d'Ungheria,residential,False,False,63.273,"LINESTRING (18.1582058 39.9266143, 18.1588388 39.9263174)",,,,
680985952,Via Martiri d'Ungheria,residential,False,True,43.395,"LINESTRING (18.1582058 39.9266143, 18.1577771 39.9268246)",,,,
74410978,,unclassified,False,True,37.089,"LINESTRING (18.1597682 39.9263545, 18.1594532 39.9265845)",,,,
74411039,Via Monsignor Agostino De Razza,unclassified,False,True,45.779,"LINESTRING (18.1597682 39.9263545, 18.1594797 39.9260073)",,,,
74411039,Via Monsignor Agostino De Razza,unclassified,False,False,101.485,"LINESTRING (18.1597682 39.9263545, 18.1600125 39.926537, 18.1602983 39.9267036, 18.1606528 39.9268395, 18.1606476 39.9269113)",,,,
74411036,Via Brindisi,unclassified,False,False,62.461,"LINESTRING (18.1606761 39.9221858, 18.1613231 39.9224491)",,,,
74411036,Via Brindisi,unclassified,False,True,54.546,"LINESTRING (18.1606761 39.9221858, 18.1601046 39.9219655)",,,,
314371993,,residential,False,True,110.794,"LINESTRING (18.1606761 39.9221858, 18.1600886 39.9230745)",,,,
337340222,,unclassified,False,True,58.797,"LINESTRING (18.1595667 39.9251365, 18.1589892 39.9254254)",,,,
684775525,Via Mare,secondary,False,False,44.288,"LINESTRING (18.1595667 39.9251365, 18.159287 39.9248009)",SP65,,,
684775525,Via Mare,secondary,False,True,75.622,"LINESTRING (18.1595667 39.9251365, 18.160047 39.9257082)",SP65,,,
38709976,Via Chieti,residential,False,False,62.257,"LINESTRING (18.1563715 39.9222526, 18.1570917 39.9221609)",,,,
38709976,Via Chieti,residential,False,True,64.471,"LINESTRING (18.1563715 39.9222526, 18.1556313 39.9223706)",,,,
74411039,Via Monsignor Agostino De Razza,unclassified,False,False,153.791,"LINESTRING (18.1563715 39.9222526, 18.1573207 39.9234286)",,,,
300325882,Via Capitano Giannuzzi,secondary,True,False,63.881,"LINESTRING (18.159522 39.9279421, 18.1597016 39.9278584, 18.1601653 39.9276477)",SP350,,,
300542230,Via Acquarelli,unclassified,True,False,107.156,"LINESTRING (18.159522 39.9279421, 18.1588166 39.9274791, 18.1585731 39.9273104)",,,,
300542223,Via Capitano Giannuzzi,secondary,False,False,34.481,"LINESTRING (18.1562241 39.929476, 18.1558818 39.9296411)",SP350,,,
300542223,Via Capitano Giannuzzi,secondary,False,True,55.128,"LINESTRING (18.1562241 39.929476, 18.1567741 39.9292154)",SP350,,,
74411017,Via San Tommaso d'Aquino,unclassified,False,False,60.429,"LINESTRING (18.1584163 39.9301815, 18.1590719 39.9303879)",,,,
74411017,Via San Tommaso d'Aquino,unclassified,False,True,88.395,"LINESTRING (18.1584163 39.9301815, 18.1574589 39.9298766)",,,,
74411040,,unclassified,False,True,41.397,"LINESTRING (18.1584163 39.9301815, 18.1582404 39.9305285)",,,,
15024055,Via Fiume,residential,False,False,59.24,"LINESTRING (18.15611 39.9240062, 18.1555254 39.924294)",,,,
15024055,Via Fiume,residential,False,True,62.516,"LINESTRING (18.15611 39.9240062, 18.1567386 39.9237169)",,,,
74410972,Via Ancona,unclassified,False,False,126.365,"LINESTRING (18.15611 39.9240062, 18.1568741 39.9249799)",,,,
74410972,Via Ancona,unclassified,False,True,59.682,"LINESTRING (18.15611 39.9240062, 18.1557468 39.9235474)",,,,
74411021,Via Bologna,unclassified,False,False,58.781,"LINESTRING (18.1588388 39.9263174, 18.1592072 39.9267642)",,,,
74411021,Via Bologna,unclassified,False,True,75.385,"LINESTRING (18.1588388 39.9263174, 18.158377 39.9257393)",,,,
680985952,Via Martiri d'Ungheria,residential,False,False,64.62,"LINESTRING (18.1588388 39.9263174, 18.1594797 39.9260073)",,,,
680985952,Via Martiri d'Ungheria,residential,False,True,63.273,"LINESTRING (18.1588388 39.9263174, 18.1582058 39.9266143)",,,,
74411079,,unclassified,False,False,115.017,"LINESTRING (18.1553908 39.9272852, 18.1564785 39.9278969)",,,,
300543014,,unclassified,False,False,79.03,"LINESTRING (18.1553908 39.9272852, 18.1561619 39.9268909)",,,,
300543014,,unclassified,False,True,41.105,"LINESTRING (18.1553908 39.9272852, 18.154994 39.9274951)",,,,
74411008,Via Trieste,unclassified,False,False,61.099,"LINESTRING (18.1579087 39.9251664, 18.1584956 39.9248512)",,,,
74411008,Via Trieste,unclassified,False,True,63.658,"LINESTRING (18.1579087 39.9251664, 18.1572806 39.9254758)",,,,
74411021,Via Bologna,unclassified,False,False,75.185,"LINESTRING (18.1579087 39.9251664, 18.158377 39.9257393)",,,,
74411021,Via Bologna,unclassified,False,True,189.563,"LINESTRING (18.1579087 39.9251664, 18.1567386 39.9237169)",,,,
74410972,Via Ancona,unclassified,False,False,75.171,"LINESTRING (18.1572806 39.9254758, 18.1577444 39.9260507)",,,,
74410972,Via Ancona,unclassified,False,True,65.132,"LINESTRING (18.1572806 39.9254758, 18.1568741 39.9249799)",,,,
74411008,Via Trieste,unclassified,False,False,63.658,"LINESTRING (18.1572806 39.9254758, 18.1579087 39.9251664)",,,,
684775505,Piazza Italia,unclassified,False,True,97.521,"LINESTRING (18.1572806 39.9254758, 18.1563221 39.9259542)",,,,
38710107,,residential,False,True,92.994,"LINESTRING (18.1577771 39.9268246, 18.1570344 39.927437)",,,,
300317891,Via Acquarelli,unclassified,False,False,55.935,"LINESTRING (18.1577771 39.9268246, 18.1583015 39.9271268)",,,,
300317891,Via Acquarelli,unclassified,False,True,79.349,"LINESTRING (18.1577771 39.9268246, 18.1570531 39.9263763)",,,,
680985952,Via Martiri d'Ungheria,residential,False,False,43.395,"LINESTRING (18.1577771 39.9268246, 18.1582058 39.9266143)",,,,
74411008,Via Trieste,unclassified,False,True,59.626,"LINESTRING (18.1590763 39.9245525, 18.1584956 39.9248512)",,,,
684775525,Via Mare,secondary,False,False,7.275,"LINESTRING (18.1590763 39.9245525, 18.1590305 39.9244973)",SP65,,,
684775525,Via Mare,secondary,False,True,32.95,"LINESTRING (18.1590763 39.9245525, 18.159287 39.9248009)",SP65,,,
300542223,Via Capitano Giannuzzi,secondary,False,False,57.886,"LINESTRING (18.1551975 39.9299563, 18.1546189 39.9302286)",SP350,,,
300542223,Via Capitano Giannuzzi,secondary,False,True,51.919,"LINESTRING (18.1551975 39.9299563, 18.1557205 39.9297172)",SP350,,,
300325882,Via Capitano Giannuzzi,secondary,True,False,67.987,"LINESTRING (18.1576157 39.9288195, 18.1582989 39.9285043)",SP350,,,
300542223,Via Capitano Giannuzzi,secondary,False,False,23.085,"LINESTRING (18.1576157 39.9288195, 18.1573837 39.9289265)",SP350,,,
74411079,,unclassified,False,True,80.098,"LINESTRING (18.1576157 39.9288195, 18.1573353 39.9284624, 18.1570777 39.928232)",,,,
300542223,Via Capitano Giannuzzi,secondary,False,False,16.148,"LINESTRING (18.1558818 39.9296411, 18.1557205 39.9297172)",SP350,,,
300542223,Via Capitano Giannuzzi,secondary,False,True,34.481,"LINESTRING (18.1558818 39.9296411, 18.1562241 39.929476)",SP350,,,
583458138,,unclassified,False,False,54.608000000000004,"LINESTRING (18.1558818 39.9296411, 18.1556503 39.9292753, 18.1556164 39.9291949)",,,,
74411036,Via Brindisi,unclassified,False,False,57.163,"LINESTRING (18.1613231 39.9224491, 18.1619136 39.9226924)",,,,
74411036,Via Brindisi,unclassified,False,True,62.461,"LINESTRING (18.1613231 39.9224491, 18.1606761 39.9221858)",,,,
314371988,,residential,False,True,110.434,"LINESTRING (18.1613231 39.9224491, 18.1607385 39.9233353)",,,,
38709976,Via Chieti,residential,False,False,64.471,"LINESTRING (18.1556313 39.9223706, 18.1563715 39.9222526)",,,,
38709976,Via Chieti,residential,False,True,65.011,"LINESTRING (18.1556313 39.9223706, 18.1548733 39.922433)",,,,
74411021,Via Bologna,unclassified,False,False,176.994,"LINESTRING (18.1556313 39.9223706, 18.1567386 39.9237169)",,,,
38710105,Via Pola,residential,False,False,32.606,"LINESTRING (18.1595734 39.9228677, 18.159459 39.9231475)",,,,
38710105,Via Pola,residential,False,True,110.073,"LINESTRING (18.1595734 39.9228677, 18.1601046 39.9219655)",,,,
72710249,Via Napoli,residential,False,False,49.588,"LINESTRING (18.1595734 39.9228677, 18.1600886 39.9230745)",,,,
72710249,Via Napoli,residential,False,True,51.666,"LINESTRING (18.1595734 39.9228677, 18.1590306 39.9226613)",,,,
72707477,Via Pugliese,residential,False,True,40.874,"LINESTRING (18.1571041 39.9297661, 18.1569238 39.9301067)",,,,
74411017,Via San Tommaso d'Aquino,unclassified,False,False,32.653,"LINESTRING (18.1571041 39.9297661, 18.1574589 39.9298766)",,,,
583458141,Via San Tommaso d'Aquino,unclassified,True,False,81.676,"LINESTRING (18.1571041 39.9297661, 18.1562241 39.929476)",,,,
74411017,Via San Tommaso d'Aquino,unclassified,False,True,60.429,"LINESTRING (18.1590719 39.9303879, 18.1584163 39.9301815)",,,,
296526915,,residential,False,False,20.252,"LINESTRING (18.1590719 39.9303879, 18.1589884 39.9305584)",,,,
296526915,,residential,False,True,45.82,"LINESTRING (18.1590719 39.9303879, 18.1592747 39.9300063)",,,,
74411017,Via San Tommaso d'Aquino,unclassified,False,False,88.395,"LINESTRING (18.1574589 39.9298766, 18.1584163 39.9301815)",,,,
74411017,Via San Tommaso d'Aquino,unclassified,False,True,32.653,"LINESTRING (18.1574589 39.9298766, 18.1571041 39.9297661)",,,,
74411084,Via Vittorio Veneto,unclassified,False,False,44.983,"LINESTRING (18.1574589 39.9298766, 18.1576872 39.9295119)",,,,
74411084,Via Vittorio Veneto,unclassified,False,True,41.284,"LINESTRING (18.1574589 39.9298766, 18.1572632 39.9302162)",,,,
38710105,Via Pola,residential,False,False,110.073,"LINESTRING (18.1601046 39.9219655, 18.1595734 39.9228677)",,,,
74411036,Via Brindisi,unclassified,False,False,54.546,"LINESTRING (18.1601046 39.9219655, 18.1606761 39.9221858)",,,,
300317891,Via Acquarelli,unclassified,False,False,79.349,"LINESTRING (18.1570531 39.9263763, 18.1577771 39.9268246)",,,,
300317891,Via Acquarelli,unclassified,False,True,78.029,"LINESTRING (18.1570531 39.9263763, 18.1563221 39.9259542)",,,,
300543014,,unclassified,False,True,95.128,"LINESTRING (18.1570531 39.9263763, 18.1561619 39.9268909)",,,,
337001423,Piazza Italia,residential,False,False,69.179,"LINESTRING (18.1570531 39.9263763, 18.1577444 39.9260507)",,,,
74411084,Via Vittorio Veneto,unclassified,False,False,41.284,"LINESTRING (18.1572632 39.9302162, 18.1574589 39.9298766)",,,,
296526908,Via Cesare Battisti,residential,True,False,90.27,"LINESTRING (18.1572632 39.9302162, 18.1582404 39.9305285)",,,,
74411079,,unclassified,False,True,63.238,"LINESTRING (18.1570777 39.928232, 18.1564785 39.9278969)",,,,
300317897,,residential,False,False,65.624,"LINESTRING (18.1570777 39.928232, 18.1575844 39.9277878)",,,,
74411079,,unclassified,False,False,80.098,"LINESTRING (18.1570777 39.928232, 18.1573353 39.9284624, 18.1576157 39.9288195)",,,,
74411073,Via Giuseppe Mazzini,residential,True,False,115.026,"LINESTRING (18.1546189 39.9302286, 18.1558722 39.9306113)",,,,
300542223,Via Capitano Giannuzzi,secondary,False,True,57.886,"LINESTRING (18.1546189 39.9302286, 18.1551975 39.9299563)",SP350,,,
300542223,Via Capitano Giannuzzi,secondary,False,False,62.04599999999999,"LINESTRING (18.1546189 39.9302286, 18.1542991 39.9303809, 18.1539949 39.9305155)",SP350,,,
74410972,Via Ancona,unclassified,False,False,73.996,"LINESTRING (18.1577444 39.9260507, 18.1582058 39.9266143)",,,,
74410972,Via Ancona,unclassified,False,True,75.171,"LINESTRING (18.1577444 39.9260507, 18.1572806 39.9254758)",,,,
337001423,Piazza Italia,residential,False,True,69.179,"LINESTRING (18.1577444 39.9260507, 18.1570531 39.9263763)",,,,
337340222,,unclassified,False,False,64.101,"LINESTRING (18.1577444 39.9260507, 18.158377 39.9257393)",,,,
38710107,,residential,False,False,90.804,"LINESTRING (18.1554519 39.9288041, 18.1561498 39.9281873)",,,,
583458138,,unclassified,False,True,45.663,"LINESTRING (18.1554519 39.9288041, 18.1556164 39.9291949)",,,,
583458138,,unclassified,False,False,134.554,"LINESTRING (18.1554519 39.9288041, 18.1552347 39.9282717, 18.1544257 39.928473)",,,,
38710107,,residential,False,False,69.729,"LINESTRING (18.1564785 39.9278969, 18.1570344 39.927437)",,,,
38710107,,residential,False,True,42.759,"LINESTRING (18.1564785 39.9278969, 18.1561498 39.9281873)",,,,
74411079,,unclassified,False,False,63.238,"LINESTRING (18.1564785 39.9278969, 18.1570777 39.928232)",,,,
74411079,,unclassified,False,True,115.017,"LINESTRING (18.1564785 39.9278969, 18.1553908 39.9272852)",,,,
74411021,Via Bologna,unclassified,False,False,75.385,"LINESTRING (18.158377 39.9257393, 18.1588388 39.9263174)",,,,
74411021,Via Bologna,unclassified,False,True,75.185,"LINESTRING (18.158377 39.9257393, 18.1579087 39.9251664)",,,,
337340222,,unclassified,False,False,62.798,"LINESTRING (18.158377 39.9257393, 18.1589892 39.9254254)",,,,
337340222,,unclassified,False,True,64.101,"LINESTRING (18.158377 39.9257393, 18.1577444 39.9260507)",,,,
15024055,Via Fiume,residential,False,False,62.516,"LINESTRING (18.1567386 39.9237169, 18.15611 39.9240062)",,,,
15024055,Via Fiume,residential,False,True,59.091,"LINESTRING (18.1567386 39.9237169, 18.1573207 39.9234286)",,,,
74411021,Via Bologna,unclassified,False,False,189.563,"LINESTRING (18.1567386 39.9237169, 18.1579087 39.9251664)",,,,
74411021,Via Bologna,unclassified,False,True,176.994,"LINESTRING (18.1567386 39.9237169, 18.1556313 39.9223706)",,,,
300317891,Via Acquarelli,unclassified,False,False,78.029,"LINESTRING (18.1563221 39.9259542, 18.1570531 39.9263763)",,,,
300317891,Via Acquarelli,unclassified,False,True,19.123,"LINESTRING (18.1563221 39.9259542, 18.1561435 39.9258502)",,,,
684775505,Piazza Italia,unclassified,False,False,97.521,"LINESTRING (18.1563221 39.9259542, 18.1572806 39.9254758)",,,,
74410972,Via Ancona,unclassified,False,False,65.132,"LINESTRING (18.1568741 39.9249799, 18.1572806 39.9254758)",,,,
74410972,Via Ancona,unclassified,False,True,126.365,"LINESTRING (18.1568741 39.9249799, 18.15611 39.9240062)",,,,
300317892,Via Risorgimento,residential,False,True,58.398,"LINESTRING (18.1568741 39.9249799, 18.1562846 39.9252472)",,,,
74411024,Via Barco,tertiary,False,False,80.458,"LINESTRING (18.1627176 39.9264715, 18.1621837 39.9258749)",SP291,,,
133634625,,unclassified,False,False,23.975,"LINESTRING (18.1624895 39.9305739, 18.1625839 39.9303708)",,,,
680985947,,residential,False,True,46.534,"LINESTRING (18.1624895 39.9305739, 18.1619509 39.9305064)",,,,
133634625,,unclassified,False,True,6.889,"LINESTRING (18.1631501 39.9297236, 18.1631046 39.9297748)",,,,
384352320,Via Salentina,residential,False,True,39.065,"LINESTRING (18.1631501 39.9297236, 18.1631523 39.9296338, 18.1632068 39.9294553, 18.1632272 39.9293787)",,,,
74411039,Via Monsignor Agostino De Razza,unclassified,False,False,77.046,"LINESTRING (18.1589892 39.9254254, 18.1594797 39.9260073)",,,,
74411039,Via Monsignor Agostino De Razza,unclassified,False,True,76.474,"LINESTRING (18.1589892 39.9254254, 18.1584956 39.9248512)",,,,
337340222,,unclassified,False,False,58.797,"LINESTRING (18.1589892 39.9254254, 18.1595667 39.9251365)",,,,
337340222,,unclassified,False,True,62.798,"LINESTRING (18.1589892 39.9254254, 18.158377 39.9257393)",,,,
300542223,Via Capitano Giannuzzi,secondary,False,False,61.105,"LINESTRING (18.1573837 39.9289265, 18.1567741 39.9292154)",SP350,,,
300542223,Via Capitano Giannuzzi,secondary,False,True,23.085,"LINESTRING (18.1573837 39.9289265, 18.1576157 39.9288195)",SP350,,,
296526867,Via Massimo Colosso,residential,True,False,86.594,"LINESTRING (18.1595025 39.9296042, 18.1594089 39.9295748, 18.1585627 39.9293091)",,,,
296526922,Piazza Pompeo Colonna,residential,True,False,43.615,"LINESTRING (18.1595025 39.9296042, 18.1595326 39.9295465, 18.1595894 39.9294781, 18.1596517 39.9294771, 18.1598413 39.9295354, 18.1598953 39.9295519)",,,,
