osmid,highway,oneway,reversed,length,name,geometry,ref,lanes,maxspeed,junction
40496438,residential,False,True,19.105,,"LINESTRING (16.7100866 41.0153089, 16.7100948 41.0154806)",,,,
81127395,residential,True,False,69.809,Via Vecchia Bari,"LINESTRING (16.7100866 41.0153089, 16.7106886 41.0154719, 16.7108701 41.0155202)",,,,
39358041,secondary,False,False,26.062,SP 17 Sannicando Grumo Appula,"LINESTRING (16.7119 41.0157925, 16.7121878 41.0158807)",SP17,,,
39357723,tertiary,False,False,86.002,,"LINESTRING (16.7119 41.0157925, 16.7119439 41.0156868, 16.7121357 41.0152313, 16.7122137 41.0150562)",,,,
40496436,secondary,False,True,207.038,Via Repubblica,"LINESTRING (16.7119 41.0157925, 16.7118098 41.0159155, 16.7116507 41.0160948, 16.7114278 41.0162556, 16.7112389 41.0163382, 16.7109787 41.0164111, 16.7106302 41.016455, 16.7106142 41.0164569, 16.7102474 41.0164999, 16.7098082 41.0165753)",,,,
39357723,tertiary,False,True,46.734,,"LINESTRING (16.7125566 41.0142514, 16.7123985 41.0146544)",,,,
40496447,residential,False,True,42.606,,"LINESTRING (16.7125566 41.0142514, 16.7120514 41.0142902)",,,,
39357723,tertiary,False,False,100.118,,"LINESTRING (16.7125566 41.0142514, 16.7128206 41.013633, 16.7128865 41.0133873)",,,,
39357723,tertiary,False,False,24.114,,"LINESTRING (16.7128865 41.0133873, 16.7128932 41.0131705)",,,,
81126594,residential,False,True,77.073,,"LINESTRING (16.7128865 41.0133873, 16.7119692 41.0133504)",,,,
39357723,tertiary,False,True,100.118,,"LINESTRING (16.7128865 41.0133873, 16.7128206 41.013633, 16.7125566 41.0142514)",,,,
39357723,tertiary,False,False,22.572,,"LINESTRING (16.7122449 41.0123354, 16.7120935 41.0121676)",,,,
39357723,tertiary,False,True,108.73100000000001,,"LINESTRING (16.7122449 41.0123354, 16.7124718 41.0125824, 16.7125605 41.0126848, 16.7127536 41.0128953, 16.7128864 41.0130964, 16.7128932 41.0131705)",,,,
81126588,residential,False,True,117.961,,"LINESTRING (16.7122449 41.0123354, 16.713046 41.0120067, 16.7135207 41.0119035)",,,,
39357723,tertiary,False,False,62.41,,"LINESTRING (16.7116789 41.0114048, 16.711285 41.0109287)",,,,
39357723,tertiary,False,True,5.916,,"LINESTRING (16.7116789 41.0114048, 16.7117054 41.0114541)",,,,
81348395,residential,False,True,98.253,,"LINESTRING (16.7116789 41.0114048, 16.7121558 41.0111796, 16.7126495 41.0109113)",,,,
39357723,tertiary,False,False,23.201,,"LINESTRING (16.7104487 41.0099802, 16.7102967 41.0098059)",,,,
39357723,tertiary,False,True,24.621,,"LINESTRING (16.7104487 41.0099802, 16.7106205 41.0101597)",,,,
81295023,residential,False,False,123.44800000000001,,"LINESTRING (16.7104487 41.0099802, 16.7097929 41.010297, 16.7091092 41.0103804)",,,,
40496436,secondary,False,False,33.211,Via Repubblica,"LINESTRING (16.7094222 41.0166415, 16.7098082 41.0165753)",,,,
40496448,secondary,False,True,46.84,Via Giuseppe Di Vittorio,"LINESTRING (16.7094222 41.0166415, 16.7093701 41.0162221)",SP1,,,
40496448,secondary,False,False,71.017,Via Giuseppe Di Vittorio,"LINESTRING (16.7094222 41.0166415, 16.7094954 41.017177, 16.709509 41.0172768)",SP1,,,
185120707,secondary,True,False,17.020000000000003,,"LINESTRING (16.7095917 41.0179888, 16.7095767 41.0179156, 16.7095593 41.0178377)",,,,
185120695,unclassified,True,False,24.012999999999998,,"LINESTRING (16.7093394 41.0178613, 16.7093528 41.0178141, 16.7093691 41.0177231, 16.7093679 41.0176793, 16.7093516 41.0176497)",,,,
34096149,unclassified,False,True,61.633,,"LINESTRING (16.7092828 41.0151178, 16.7093922 41.0145697)",,,,
81127395,residential,True,False,58.366,Via Vecchia Bari,"LINESTRING (16.7092828 41.0151178, 16.7099521 41.0152609)",,,,
34096149,unclassified,False,False,24.469,,"LINESTRING (16.7092828 41.0151178, 16.7092621 41.0152717, 16.7092114 41.0153247)",,,,
40496438,residential,False,False,36.262,,"LINESTRING (16.7101274 41.0161645, 16.7101119 41.0158386)",,,,
40496440,residential,False,False,32.847,,"LINESTRING (16.7101038 41.0145329, 16.7100607 41.0148265)",,,,
40496440,residential,False,True,49.155,,"LINESTRING (16.7099521 41.0152609, 16.7100607 41.0148265)",,,,
81127395,residential,True,False,12.483,Via Vecchia Bari,"LINESTRING (16.7099521 41.0152609, 16.7100866 41.0153089)",,,,
40496441,residential,False,False,60.684,,"LINESTRING (16.7109729 41.01498, 16.7108701 41.0155202)",,,,
40496442,residential,False,False,32.444,,"LINESTRING (16.7109729 41.01498, 16.7113543 41.0150281)",,,,
40496442,residential,False,True,47.372,,"LINESTRING (16.7109729 41.01498, 16.7106515 41.0149296, 16.7104275 41.0148727)",,,,
40496441,residential,False,True,60.684,,"LINESTRING (16.7108701 41.0155202, 16.7109729 41.01498)",,,,
81127395,residential,True,False,91.694,Via Vecchia Bari,"LINESTRING (16.7108701 41.0155202, 16.7116677 41.0157111, 16.7119 41.0157925)",,,,
40496440,residential,False,False,49.155,,"LINESTRING (16.7100607 41.0148265, 16.7099521 41.0152609)",,,,
40496440,residential,False,True,32.847,,"LINESTRING (16.7100607 41.0148265, 16.7101038 41.0145329)",,,,
40496442,residential,False,False,31.201,,"LINESTRING (16.7100607 41.0148265, 16.7104275 41.0148727)",,,,
40496442,residential,False,True,32.444,,"LINESTRING (16.7113543 41.0150281, 16.7109729 41.01498)",,,,
40496443,residential,False,True,48.884,,"LINESTRING (16.7113543 41.0150281, 16.7114724 41.0145976)",,,,
40496442,residential,False,False,66.232,,"LINESTRING (16.7113543 41.0150281, 16.7118506 41.0150595, 16.7118828 41.014841)",,,,
40496443,residential,False,False,20.865,,"LINESTRING (16.7115815 41.0142227, 16.7115314 41.0144065)",,,,
40496447,residential,False,True,86.96,,"LINESTRING (16.7115815 41.0142227, 16.7105714 41.0140475)",,,,
40496447,residential,False,False,40.385,,"LINESTRING (16.7115815 41.0142227, 16.711896 41.0142871, 16.7120514 41.0142902)",,,,
39357723,tertiary,False,False,46.734,,"LINESTRING (16.7123985 41.0146544, 16.7125566 41.0142514)",,,,
40496444,residential,False,False,77.957,,"LINESTRING (16.7123985 41.0146544, 16.7114724 41.0145976)",,,,
39357723,tertiary,False,True,47.315,,"LINESTRING (16.7123985 41.0146544, 16.7123229 41.0148386, 16.7122137 41.0150562)",,,,
40496443,residential,False,False,48.884,,"LINESTRING (16.7114724 41.0145976, 16.7113543 41.0150281)",,,,
40496443,residential,False,True,21.818,,"LINESTRING (16.7114724 41.0145976, 16.7115314 41.0144065)",,,,
40496444,residential,False,True,77.957,,"LINESTRING (16.7114724 41.0145976, 16.7123985 41.0146544)",,,,
40496443,residential,False,False,21.818,,"LINESTRING (16.7115314 41.0144065, 16.7114724 41.0145976)",,,,
40496443,residential,False,True,20.865,,"LINESTRING (16.7115314 41.0144065, 16.7115815 41.0142227)",,,,
40496445,residential,False,False,79.952,,"LINESTRING (16.7115314 41.0144065, 16.7105785 41.0144017)",,,,
40496445,residential,False,False,96.235,,"LINESTRING (16.7105785 41.0144017, 16.7094644 41.0141959)",,,,
40496445,residential,False,True,79.952,,"LINESTRING (16.7105785 41.0144017, 16.7115314 41.0144065)",,,,
40496446,residential,False,True,53.883,,"LINESTRING (16.7105785 41.0144017, 16.7104275 41.0148727)",,,,
40496442,residential,False,True,31.201,,"LINESTRING (16.7104275 41.0148727, 16.7100607 41.0148265)",,,,
40496446,residential,False,False,53.883,,"LINESTRING (16.7104275 41.0148727, 16.7105785 41.0144017)",,,,
40496442,residential,False,False,47.372,,"LINESTRING (16.7104275 41.0148727, 16.7106515 41.0149296, 16.7109729 41.01498)",,,,
34096149,unclassified,False,False,21.065,,"LINESTRING (16.709501 41.0138786, 16.7094839 41.0140676)",,,,
34096149,unclassified,False,True,45.971999999999994,,"LINESTRING (16.709501 41.0138786, 16.7095566 41.0135524, 16.7095603 41.0134679)",,,,
40496447,residential,False,False,91.774,,"LINESTRING (16.709501 41.0138786, 16.7099878 41.0139464, 16.7104545 41.0140284, 16.7105714 41.0140475)",,,,
81140985,residential,False,True,108.03899999999999,,"LINESTRING (16.709501 41.0138786, 16.7094299 41.01387, 16.7092475 41.0138821, 16.7089645 41.0139059, 16.7086306 41.0139783, 16.7082419 41.0140508)",,,,
40496447,residential,False,False,86.96,,"LINESTRING (16.7105714 41.0140475, 16.7115815 41.0142227)",,,,
40496447,residential,False,True,91.774,,"LINESTRING (16.7105714 41.0140475, 16.7104545 41.0140284, 16.7099878 41.0139464, 16.709501 41.0138786)",,,,
81127832,residential,False,False,86.654,,"LINESTRING (16.7105714 41.0140475, 16.7106993 41.0136479, 16.7108269 41.0132925)",,,,
40496447,residential,False,False,42.606,,"LINESTRING (16.7120514 41.0142902, 16.7125566 41.0142514)",,,,
40496447,residential,False,True,40.385,,"LINESTRING (16.7120514 41.0142902, 16.711896 41.0142871, 16.7115815 41.0142227)",,,,
409362316,residential,False,False,106.001,,"LINESTRING (16.7120514 41.0142902, 16.7119945 41.0137595, 16.7118839 41.013347)",,,,
34096149,unclassified,False,False,26.036,,"LINESTRING (16.7095695 41.0132354, 16.7095813 41.0133763, 16.7095603 41.0134679)",,,,
34096149,unclassified,False,True,68.053,,"LINESTRING (16.7095695 41.0132354, 16.7095399 41.0132023, 16.7094915 41.0131633, 16.7093072 41.0130182, 16.7090016 41.0127997)",,,,
81126594,residential,False,False,80.22800000000001,,"LINESTRING (16.7095695 41.0132354, 16.7101277 41.0132535, 16.7105244 41.0132723)",,,,
1203042545,secondary,False,False,31.44,Via Vincenzo Rella,"LINESTRING (16.7073167 41.0144989, 16.7076368 41.0146459)",SP1,,,
1203042545,secondary,False,True,27.51,Via Vincenzo Rella,"LINESTRING (16.7073167 41.0144989, 16.7071289 41.0142961)",SP1,,,
"[81646280, 81646282, 1203042549]","['residential', 'unclassified']",True,False,293.89300000000003,"['Via Caporale Maggiore M. Scorca', 'Via Camposanto']","LINESTRING (16.7073167 41.0144989, 16.7069815 41.0147699, 16.7062277 41.0153793, 16.7063515 41.0154885, 16.7064293 41.0156301, 16.7064772 41.0159015, 16.7076159 41.0157783)",,,,
40496450,secondary,False,True,29.097,Via Vincenzo Rella,"LINESTRING (16.7071289 41.0142961, 16.7070304 41.0140452)",SP1,,,
1203042545,secondary,False,False,27.51,Via Vincenzo Rella,"LINESTRING (16.7071289 41.0142961, 16.7073167 41.0144989)",SP1,,,
1203042546,residential,True,False,83.97600000000001,Via Madonna delle Grazie,"LINESTRING (16.7071289 41.0142961, 16.7068295 41.0143714, 16.7061898 41.0142854, 16.7061549 41.0142804)",,,,
1203110266,residential,True,False,30.48,Via Francesco Civeano,"LINESTRING (16.7071289 41.0142961, 16.7071911 41.0142924, 16.707436 41.0141605)",,,,
40496450,secondary,False,False,24.504,Via Vincenzo Rella,"LINESTRING (16.7067464 41.0132988, 16.7068203 41.013512)",SP1,,,
40496450,secondary,False,True,23.486,Via Vincenzo Rella,"LINESTRING (16.7067464 41.0132988, 16.7067289 41.013088)",SP1,,,
34096149,unclassified,False,False,12.401,,"LINESTRING (16.7067503 41.0115992, 16.7068818 41.0116501)",,,,
40496449,secondary,False,True,54.328,Via Martiri Via Fani,"LINESTRING (16.7067503 41.0115992, 16.7061936 41.0113497)",SP1,,,
40496450,secondary,False,False,33.253,Via Vincenzo Rella,"LINESTRING (16.7067503 41.0115992, 16.7067378 41.0118981)",SP1,,,
1202922864,residential,True,False,47.145,Via Giovanni Bovio,"LINESTRING (16.7067503 41.0115992, 16.7062186 41.0117363)",,,,
1203411669,residential,True,False,55.392,Via Vittorio Emanuele,"LINESTRING (16.7067503 41.0115992, 16.7066966 41.0111027)",,,,
40496449,secondary,False,False,27.715,Via Martiri Via Fani,"LINESTRING (16.7052995 41.0109504, 16.705583 41.0110783)",SP1,,,
40496449,secondary,False,True,19.826,Via Martiri Via Fani,"LINESTRING (16.7052995 41.0109504, 16.7050979 41.0108574)",SP1,,,
81298055,residential,True,False,54.888,Via Alcide de Gasperi,"LINESTRING (16.7052995 41.0109504, 16.7049558 41.0113704)",,,,
81611212,residential,False,False,25.198,Via Vito Nicolo De Leo,"LINESTRING (16.7052995 41.0109504, 16.7054477 41.0107533)",,,,
40496449,secondary,False,False,10.199,Via Martiri Via Fani,"LINESTRING (16.7047742 41.0107152, 16.7048792 41.0107614)",SP1,,,
40496449,secondary,False,True,10.85,Via Martiri Via Fani,"LINESTRING (16.7047742 41.0107152, 16.7046611 41.0106679)",SP1,,,
81295013,residential,True,False,54.278000000000006,,"LINESTRING (16.7047742 41.0107152, 16.7049998 41.010555, 16.7051783 41.0104298, 16.7052467 41.0103818)",,,,
39357723,tertiary,False,False,27.24,,"LINESTRING (16.7120145 41.0120209, 16.7118717 41.0118009)",,,,
39357723,tertiary,False,True,17.608,,"LINESTRING (16.7120145 41.0120209, 16.7120935 41.0121676)",,,,
81109218,unclassified,False,False,114.094,,"LINESTRING (16.7120145 41.0120209, 16.7132123 41.0115352)",,,,
81109218,unclassified,False,False,55.508,,"LINESTRING (16.7132123 41.0115352, 16.7138214 41.0113404)",,,,
81109218,unclassified,False,True,114.094,,"LINESTRING (16.7132123 41.0115352, 16.7120145 41.0120209)",,,,
81126592,residential,False,False,37.313,,"LINESTRING (16.7132123 41.0115352, 16.7129799 41.0112491)",,,,
81126592,residential,False,True,48.443,,"LINESTRING (16.7132123 41.0115352, 16.7135207 41.0119035)",,,,
81109218,unclassified,False,True,53.8,,"LINESTRING (16.7144112 41.0111506, 16.7138214 41.0113404)",,,,
81126589,residential,False,False,49.097,,"LINESTRING (16.7140745 41.0117385, 16.7138214 41.0113404)",,,,
