osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,bridge,tunnel
156413562,False,Via Don Pasquino Borghi,residential,,True,55.195,"LINESTRING (10.399076 44.4324711, 10.3989334 44.4322261, 10.3988385 44.4320052)",,,,,
89811028,False,Via Vittorio Veneto,residential,,False,26.048,"LINESTRING (10.4000633 44.4351585, 10.4001454 44.4353853)",,,,,
89811028,False,Via Vittorio Veneto,residential,,True,91.689,"LINESTRING (10.4000633 44.4351585, 10.3999664 44.4349893, 10.3999478 44.4349402, 10.3999306 44.4348176, 10.3999355 44.4346446, 10.3999302 44.4345881, 10.3999231 44.434515, 10.3998835 44.4343527)",,,,,
"[598639923, 221347822]",False,Via al Castello,residential,,"[False, True]",208.87700000000004,"LINESTRING (10.4000633 44.4351585, 10.4000495 44.4352373, 10.4000267 44.4352958, 10.3999811 44.4353321, 10.3998336 44.4354541, 10.3998028 44.4354796, 10.3997731 44.4354941, 10.3997426 44.4355265, 10.3997128 44.4355638, 10.3996703 44.4355621, 10.3996111 44.4355442, 10.3995578 44.4355033, 10.3995832 44.4354682, 10.3996544 44.4354111, 10.3997683 44.4352955, 10.3998115 44.4352589, 10.3998351 44.4352295, 10.3998464 44.4351511, 10.3997991 44.4350528, 10.3997576 44.4349589, 10.3997162 44.4349106, 10.3997231 44.434848, 10.3997313 44.4348095, 10.3997469 44.434712, 10.3997439 44.4346853, 10.3997546 44.4345793, 10.3998162 44.4344912, 10.3998835 44.4343527)",,,,,
89810988,False,,residential,,False,130.092,"LINESTRING (10.3981022 44.4322686, 10.3980685 44.4324247, 10.3980701 44.4325196, 10.3982946 44.4327313, 10.3984863 44.4328171, 10.3985515 44.4329562, 10.3988404 44.4332306)",,,,,
89811019,False,Via Pastore,residential,,False,79.997,"LINESTRING (10.3981022 44.4322686, 10.3980602 44.432236, 10.3979115 44.4322145, 10.3975624 44.4322804, 10.3974546 44.4325796)",,,,,
89811019,False,Via Pastore,residential,,True,90.62100000000001,"LINESTRING (10.3981022 44.4322686, 10.398446 44.4325629, 10.3985403 44.432658, 10.3987459 44.4327282, 10.3989507 44.4327713)",,,,,
89811028,False,Via Vittorio Veneto,residential,,True,26.048,"LINESTRING (10.4001454 44.4353853, 10.4000633 44.4351585)",,,,,
156413566,False,Piazza Peretti,residential,,True,90.27400000000002,"LINESTRING (10.4001454 44.4353853, 10.4002795 44.4353886, 10.4003812 44.4353881, 10.4005243 44.4354071, 10.4010823 44.435471, 10.4011509 44.4354681, 10.4012718 44.4354582)",,,,,
184046072,True,Via C. Franceschini,residential,,False,55.808,"LINESTRING (10.4001454 44.4353853, 10.4001025 44.4354346, 10.4000596 44.435494, 10.4000165 44.4355509, 10.3999798 44.4356118, 10.3998564 44.4357315, 10.3998108 44.4358004, 10.3998202 44.4358205)",,,,,
89811028,False,Via Vittorio Veneto,residential,,False,91.689,"LINESTRING (10.3998835 44.4343527, 10.3999231 44.434515, 10.3999302 44.4345881, 10.3999355 44.4346446, 10.3999306 44.4348176, 10.3999478 44.4349402, 10.3999664 44.4349893, 10.4000633 44.4351585)",,,,,
"[598639923, 221347822]",False,Via al Castello,residential,,"[False, True]",208.87700000000004,"LINESTRING (10.3998835 44.4343527, 10.3998162 44.4344912, 10.3997546 44.4345793, 10.3997439 44.4346853, 10.3997469 44.434712, 10.3997313 44.4348095, 10.3997231 44.434848, 10.3997162 44.4349106, 10.3997576 44.4349589, 10.3997991 44.4350528, 10.3998464 44.4351511, 10.3998351 44.4352295, 10.3998115 44.4352589, 10.3997683 44.4352955, 10.3996544 44.4354111, 10.3995832 44.4354682, 10.3995578 44.4355033, 10.3996111 44.4355442, 10.3996703 44.4355621, 10.3997128 44.4355638, 10.3997426 44.4355265, 10.3997731 44.4354941, 10.3998028 44.4354796, 10.3998336 44.4354541, 10.3999811 44.4353321, 10.4000267 44.4352958, 10.4000495 44.4352373, 10.4000633 44.4351585)",,,,,
184046071,False,Via Vittorio Veneto,residential,,True,126.654,"LINESTRING (10.3998835 44.4343527, 10.3998939 44.4342732, 10.3998724 44.434097, 10.3998563 44.4339362, 10.3998228 44.4338242, 10.399782 44.4337222, 10.3996632 44.4335263, 10.3995935 44.4333884, 10.3995809 44.4333331, 10.399562 44.4332498)",,,,,
89810939,False,Via R. Grieco,residential,,True,86.211,"LINESTRING (10.3994159 44.4383417, 10.3996648 44.4380814, 10.3991514 44.4378033)",,,,,
89810943,True,Via C. Prampolini,residential,,False,16.705,"LINESTRING (10.4009229 44.4330841, 10.4011105 44.4330161)",,,,,
89810939,False,Via R. Grieco,residential,,False,86.211,"LINESTRING (10.3991514 44.4378033, 10.3996648 44.4380814, 10.3994159 44.4383417)",,,,,
168379781,False,Via R. Grieco,residential,,False,24.45,"LINESTRING (10.3991514 44.4378033, 10.399045 44.4379151, 10.3989733 44.4379826)",,,,,
168379781,False,Via R. Grieco,residential,,True,52.146,"LINESTRING (10.3991514 44.4378033, 10.3994632 44.4374969, 10.3995313 44.4374209)",,,,,
89811011,False,Via Don Pasquino Borghi,residential,50,False,160.464,"LINESTRING (10.3988385 44.4320052, 10.3993785 44.4318054, 10.399532 44.431871, 10.4003776 44.4325126)",,,,,
156413562,False,Via Don Pasquino Borghi,residential,,False,55.195,"LINESTRING (10.3988385 44.4320052, 10.3989334 44.4322261, 10.399076 44.4324711)",,,,,
156413562,False,Via Don Pasquino Borghi,residential,,True,43.251000000000005,"LINESTRING (10.3988385 44.4320052, 10.3987553 44.4318119, 10.3987083 44.4316282)",,,,,
156413562,False,Via Don Pasquino Borghi,residential,,False,43.251000000000005,"LINESTRING (10.3987083 44.4316282, 10.3987553 44.4318119, 10.3988385 44.4320052)",,,,,
156413562,False,Via Don Pasquino Borghi,residential,,True,35.845,"LINESTRING (10.3987083 44.4316282, 10.3983604 44.431568, 10.3982672 44.431573)",,,,,
304835391,False,,residential,,False,63.49900000000001,"LINESTRING (10.3987083 44.4316282, 10.39873 44.4315562, 10.3986858 44.4314429, 10.3988516 44.4313937, 10.3991215 44.4313317, 10.3991686 44.4312959)",,,,,
314871550,False,Viale Enzo Bagnoli,primary,50,False,84.602,"LINESTRING (10.4018265 44.4324161, 10.4027422 44.4328051)",2,SS63,,,
314871550,False,Viale Enzo Bagnoli,primary,50,True,72.032,"LINESTRING (10.4018265 44.4324161, 10.401688 44.4323525, 10.4010634 44.4320658)",2,SS63,,,
89811019,False,Via Pastore,residential,,False,90.62100000000001,"LINESTRING (10.3989507 44.4327713, 10.3987459 44.4327282, 10.3985403 44.432658, 10.398446 44.4325629, 10.3981022 44.4322686)",,,,,
184038078,False,Via Roma,secondary,,False,58.401,"LINESTRING (10.3989507 44.4327713, 10.3991453 44.4329745, 10.3993157 44.433104, 10.3994339 44.4331601)",,,,,
184038078,False,Via Roma,secondary,,True,55.19800000000001,"LINESTRING (10.3989507 44.4327713, 10.3988473 44.4326675, 10.3986839 44.432456, 10.3986018 44.4323428)",,,,,
89810947,False,Via Papa Leone XIII,residential,,True,139.335,"LINESTRING (10.4006637 44.4331108, 10.3995181 44.4321616)",,,,,
89811006,True,Via Venticinque Aprile,residential,,False,22.12,"LINESTRING (10.4006637 44.4331108, 10.4008403 44.433061, 10.4009229 44.4330841)",,,,,
435632046,False,Via Cirillo Monzani,secondary,50,True,15.072,"LINESTRING (10.4018833 44.4367645, 10.4017015 44.4368035)",,,,,
89811002,True,Via Bellessere,unclassified,50,False,15.644,"LINESTRING (10.4018833 44.4367645, 10.4019068 44.4368593, 10.4019194 44.4369028)",1,,,,
"[1018816305, 1018816306, 435632062]",False,Via Cirillo Monzani,secondary,50,False,66.863,"LINESTRING (10.4018833 44.4367645, 10.4019912 44.4367414, 10.4021263 44.4367125, 10.4022495 44.4366861, 10.40269 44.4365919)",2,,,yes,
89810988,False,,residential,,True,130.09199999999998,"LINESTRING (10.3988404 44.4332306, 10.3985515 44.4329562, 10.3984863 44.4328171, 10.3982946 44.4327313, 10.3980701 44.4325196, 10.3980685 44.4324247, 10.3981022 44.4322686)",,,,,
89811003,False,,residential,50,True,99.02900000000001,"LINESTRING (10.3995313 44.4374209, 10.3997053 44.4374393, 10.4000534 44.4374377, 10.4001673 44.4374132, 10.4002769 44.4373518, 10.4005089 44.4371693, 10.4005957 44.4371103)",,,,,
168379781,False,Via R. Grieco,residential,,False,52.146,"LINESTRING (10.3995313 44.4374209, 10.3994632 44.4374969, 10.3991514 44.4378033)",,,,,
"[89810983, 168379781, 168379775]",False,"['Via R. Grieco', 'Via Grieco']",residential,,True,85.06800000000001,"LINESTRING (10.3995313 44.4374209, 10.3995913 44.4373125, 10.3996689 44.4371756, 10.3997092 44.4371036, 10.3998405 44.4368845, 10.3999415 44.4367142)",,,,,yes
168379781,False,Via R. Grieco,residential,,True,13.572,"LINESTRING (10.3988699 44.4380798, 10.3989733 44.4379826)",,,,,
457763329,False,,residential,,True,33.08,"LINESTRING (10.3988699 44.4380798, 10.3987861 44.4380937, 10.3985139 44.4382277)",,,,,
184038078,False,Via Roma,secondary,,False,13.453,"LINESTRING (10.399562 44.4332498, 10.3997002 44.4333198)",,,,,
184038078,False,Via Roma,secondary,,True,14.246,"LINESTRING (10.399562 44.4332498, 10.3994339 44.4331601)",,,,,
184046071,False,Via Vittorio Veneto,residential,,False,126.654,"LINESTRING (10.399562 44.4332498, 10.3995809 44.4333331, 10.3995935 44.4333884, 10.3996632 44.4335263, 10.399782 44.4337222, 10.3998228 44.4338242, 10.3998563 44.4339362, 10.3998724 44.434097, 10.3998939 44.4342732, 10.3998835 44.4343527)",,,,,
89810947,False,Via Papa Leone XIII,residential,,False,139.335,"LINESTRING (10.3995181 44.4321616, 10.4006637 44.4331108)",,,,,
184046072,True,Via C. Franceschini,residential,,False,349.037,"LINESTRING (10.3998202 44.4358205, 10.3997518 44.435923, 10.3996317 44.4361666, 10.399398 44.4363804, 10.3988792 44.4368016, 10.3985609 44.4370284, 10.3983398 44.4372342, 10.3981137 44.4374424, 10.3976031 44.4378033, 10.3973641 44.4379643, 10.3972515 44.4380409, 10.3971543 44.4381607, 10.3971668 44.4382543)",,,,,
195450102,True,Via Pratolungo,residential,,False,59.461999999999996,"LINESTRING (10.3998202 44.4358205, 10.3998184 44.4359132, 10.399864 44.4360224, 10.3999712 44.436143, 10.4000463 44.4362043, 10.4001349 44.4362866)",,,,,
89902302,False,Via Carlo Alberto Dalla Chiesa,residential,,False,206.32300000000004,"LINESTRING (10.4066897 44.4338012, 10.4067083 44.4337684, 10.4066516 44.4334772, 10.4066545 44.4334394, 10.4066686 44.43341, 10.4066952 44.4333935, 10.4067268 44.4333898, 10.4069048 44.4333932, 10.4069492 44.4333866, 10.4069854 44.4333636, 10.406993 44.433343, 10.4069797 44.4333172, 10.4067722 44.4331324, 10.4066131 44.4330024, 10.406596 44.4329633, 10.406594 44.4329208, 10.4066162 44.4328791, 10.4072864 44.4324715)",,,,,
201202660,False,Via Matilde di Canossa,unclassified,,True,363.009,"LINESTRING (10.4066897 44.4338012, 10.4066225 44.433765, 10.4064963 44.433701, 10.406193 44.4335728, 10.405976 44.433481, 10.4052908 44.4331477, 10.4050987 44.4330351, 10.4048248 44.4327951, 10.404248 44.4322366, 10.4042003 44.4321904, 10.4037971 44.431737, 10.4037044 44.4316184, 10.4036704 44.431576, 10.4036278 44.4315305, 10.4035685 44.431495)",,,,,
457763387,True,Via Matilde di Canossa,unclassified,,False,22.130000000000003,"LINESTRING (10.4066897 44.4338012, 10.4068629 44.4338707, 10.4068993 44.4339216)",,,,,
89902302,False,Via Carlo Alberto Dalla Chiesa,residential,,True,206.323,"LINESTRING (10.4072864 44.4324715, 10.4066162 44.4328791, 10.406594 44.4329208, 10.406596 44.4329633, 10.4066131 44.4330024, 10.4067722 44.4331324, 10.4069797 44.4333172, 10.406993 44.433343, 10.4069854 44.4333636, 10.4069492 44.4333866, 10.4069048 44.4333932, 10.4067268 44.4333898, 10.4066952 44.4333935, 10.4066686 44.43341, 10.4066545 44.4334394, 10.4066516 44.4334772, 10.4067083 44.4337684, 10.4066897 44.4338012)",,,,,
89902318,False,Via Gioachino Rossini,residential,50,False,46.432,"LINESTRING (10.407644 44.4315849, 10.4082271 44.4315534)",,,,,
50007947,False,Via Bismantova,secondary,50,True,165.946,"LINESTRING (10.407644 44.4315849, 10.4076487 44.4318076, 10.4076491 44.4319951, 10.4077079 44.4322479, 10.4078189 44.4324927, 10.4080772 44.4329901, 10.4080979 44.4330252)",2,SP26,,,
89902318,False,Via Gioachino Rossini,residential,50,False,29.365,"LINESTRING (10.4082271 44.4315534, 10.4083336 44.4318063)",,,,,
89902318,False,Via Gioachino Rossini,residential,50,True,46.432,"LINESTRING (10.4082271 44.4315534, 10.407644 44.4315849)",,,,,
89902329,False,Via Gioachino Rossini,residential,50,False,75.90899999999999,"LINESTRING (10.4082271 44.4315534, 10.4081432 44.4313804, 10.4084662 44.4312724, 10.4087287 44.4311148)",,,,,
89902329,False,Via Gioachino Rossini,residential,50,True,75.909,"LINESTRING (10.4087287 44.4311148, 10.4084662 44.4312724, 10.4081432 44.4313804, 10.4082271 44.4315534)",,,,,
89967170,True,Via Boschi,residential,,False,66.116,"LINESTRING (10.4077 44.4356283, 10.4076077 44.4356554, 10.4073436 44.4357881, 10.4072629 44.4358114, 10.4071984 44.4358122, 10.4069504 44.4357603)",,,,,
89967183,False,Via Boschi,residential,,False,120.744,"LINESTRING (10.4077 44.4356283, 10.4078368 44.4356176, 10.4082032 44.4356263, 10.4086492 44.435697, 10.4082294 44.4359613)",,,,,
1255785950,False,Via Boschi,residential,,False,10.546999999999999,"LINESTRING (10.4070128 44.4356775, 10.4070079 44.435694, 10.4069504 44.4357603)",,,,,
89967183,False,Via Boschi,residential,,True,120.744,"LINESTRING (10.4082294 44.4359613, 10.4086492 44.435697, 10.4082032 44.4356263, 10.4078368 44.4356176, 10.4077 44.4356283)",,,,,
151261194,True,Via Roma,secondary,50,False,141.48600000000002,"LINESTRING (10.4054182 44.4355402, 10.404295 44.4361595, 10.4041373 44.4362335, 10.4040445 44.4362691, 10.4039787 44.4362836)",2,SP513R,,,
304847755,False,Via Bagnolo sopra,residential,,False,37.839,"LINESTRING (10.4054182 44.4355402, 10.4051149 44.43548, 10.4049544 44.4354655)",,,,,
1227664374,False,Via Roma,secondary,50,True,27.421,"LINESTRING (10.4054182 44.4355402, 10.4055192 44.4354631, 10.4056523 44.4353589)",1,SP513R,,,
89967170,True,Via Boschi,residential,,False,127.99199999999999,"LINESTRING (10.4069504 44.4357603, 10.406749 44.4357257, 10.4066117 44.4357159, 10.4061294 44.4357368, 10.4060189 44.4357314, 10.4059202 44.4357201, 10.4056196 44.4356552, 10.4055071 44.4356017, 10.4054182 44.4355402)",,,,,
1255785950,False,Via Boschi,residential,,True,10.546999999999999,"LINESTRING (10.4069504 44.4357603, 10.4070079 44.435694, 10.4070128 44.4356775)",,,,,
"[1227664374, 151261198]",False,Via Roma,secondary,50,False,187.686,"LINESTRING (10.4075107 44.4343262, 10.4068101 44.434668, 10.4063337 44.4349047, 10.4062387 44.4349546, 10.405983 44.435104, 10.4056523 44.4353589)",1,SP513R,,,
151261198,False,Via Roma,secondary,50,True,42.748000000000005,"LINESTRING (10.4075107 44.4343262, 10.4075867 44.4342857, 10.4076803 44.4342194, 10.4077221 44.4341591, 10.4078221 44.4340212)",1,SP513R,,,
417955100,True,,residential,,False,52.881,"LINESTRING (10.4075107 44.4343262, 10.4076559 44.4345061, 10.4078802 44.4347209)",,,,,
314871550,False,Viale Enzo Bagnoli,primary,50,True,84.602,"LINESTRING (10.4027422 44.4328051, 10.4018265 44.4324161)",2,SS63,,,
89971839,False,,residential,,False,34.276,"LINESTRING (10.4027422 44.4328051, 10.4028533 44.4327034, 10.4030078 44.4325621)",,,,,
314871550,False,Viale Enzo Bagnoli,primary,50,False,31.526,"LINESTRING (10.4027422 44.4328051, 10.4030598 44.4329461, 10.4030794 44.4329548)",2,SS63,,,
89971839,False,,residential,,True,34.276,"LINESTRING (10.4030078 44.4325621, 10.4028533 44.4327034, 10.4027422 44.4328051)",,,,,
151261193,True,,secondary_link,50,False,21.227,"LINESTRING (10.4078221 44.4340212, 10.407816 44.4339632, 10.4077938 44.4338984, 10.4077675 44.4338351)",,SP513R,,,
151261198,False,Via Roma,secondary,50,False,42.748000000000005,"LINESTRING (10.4078221 44.4340212, 10.4077221 44.4341591, 10.4076803 44.4342194, 10.4075867 44.4342857, 10.4075107 44.4343262)",1,SP513R,,,
312433185,True,Via Roma,secondary,50,False,43.747,"LINESTRING (10.4027834 44.4363674, 10.4025592 44.4363017, 10.4022709 44.436223)",1,,,,
26406818,True,,primary,50,False,25.779000000000003,"LINESTRING (10.4080241 44.433683, 10.4080447 44.4337133, 10.4080527 44.4337465, 10.4080473 44.43378, 10.4080291 44.4338111, 10.4079994 44.4338374, 10.4079633 44.4338557, 10.4079217 44.4338666)",2,SS63,roundabout,,
1227664372,True,,primary,50,False,18.248,"LINESTRING (10.4077397 44.4336906, 10.4077763 44.433659, 10.4078257 44.433638, 10.4078821 44.4336303, 10.4079389 44.4336366)",2,SS63,roundabout,,
184038078,False,Via Roma,secondary,,False,14.246,"LINESTRING (10.3994339 44.4331601, 10.399562 44.4332498)",,,,,
156413562,False,Via Don Pasquino Borghi,residential,,True,82.997,"LINESTRING (10.3994339 44.4331601, 10.3994497 44.4330951, 10.3994121 44.433009, 10.3992144 44.4327394, 10.399076 44.4324711)",,,,,
184038078,False,Via Roma,secondary,,True,58.400999999999996,"LINESTRING (10.3994339 44.4331601, 10.3993157 44.433104, 10.3991453 44.4329745, 10.3989507 44.4327713)",,,,,
