osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,access,bridge,tunnel
81219156,True,1,Via Piemonte,residential,False,78.123,"LINESTRING (13.8838654 42.9490177, 13.8838781 42.9489481, 13.8840303 42.9485737, 13.8841183 42.9483407)",,,,,
377959585,True,,Via Giovanni Marradi,residential,False,68.479,"LINESTRING (13.8758509 42.9565153, 13.8750496 42.9563273)",,,,,
"[802060942, 802060943]",False,2,Corso Giuseppe Mazzini,primary,False,12.179,"LINESTRING (13.8758509 42.9565153, 13.8758593 42.9564606, 13.8758669 42.9564064)",SS16,50,,,
802060943,False,2,Corso Giuseppe Mazzini,primary,True,23.316000000000003,"LINESTRING (13.8758509 42.9565153, 13.8758449 42.9565547, 13.8758192 42.9567237)",SS16,50,,,
802318894,False,2,Corso Giuseppe Mazzini,primary,True,86.564,"LINESTRING (13.8773519 42.9498959, 13.8771763 42.9506637)",SS16,50,,,
127286265,False,2,Corso Giuseppe Mazzini,primary,False,28.363,"LINESTRING (13.8773519 42.9498959, 13.8774406 42.9497906, 13.8774941 42.9497235, 13.8775332 42.9496781)",SS16,50,,,
127286266,True,1,Piazza Cesare Battisti,residential,False,25.45,"LINESTRING (13.8773519 42.9498959, 13.8773754 42.9497336, 13.8773861 42.9496684)",,,,,
224353644,False,1,Via dell'Olmo,residential,True,125.838,"LINESTRING (13.877697 42.9491659, 13.8761589 42.9490509)",,,,,
81192482,False,2,Corso Camillo Cavour,primary,False,41.851000000000006,"LINESTRING (13.877697 42.9491659, 13.8778 42.948863, 13.8778262 42.9488017)",SS16,50,,,
81192482,False,2,Corso Camillo Cavour,primary,True,58.494,"LINESTRING (13.877697 42.9491659, 13.8775593 42.9495967, 13.8775459 42.9496366, 13.8775332 42.9496781)",SS16,50,,,
62244366,False,,Via Arturo Graf,unclassified,True,65.426,"LINESTRING (13.8760026 42.9554429, 13.8752067 42.9553599)",,,,,
223848530,False,,Via Vittorio Alfieri,residential,False,121.593,"LINESTRING (13.8760026 42.9554429, 13.8774815 42.9555985)",,,,,
802060942,False,2,Corso Giuseppe Mazzini,primary,False,61.288999999999994,"LINESTRING (13.8760026 42.9554429, 13.876015 42.9553941, 13.8761247 42.9549625, 13.876141 42.9549011)",SS16,50,,,
802060942,False,2,Corso Giuseppe Mazzini,primary,True,60.727000000000004,"LINESTRING (13.8760026 42.9554429, 13.8759677 42.9556932, 13.8759268 42.9559862)",SS16,50,,,
23454628,False,2,Via Silvio Pellico,primary,False,24.123,"LINESTRING (13.8778262 42.9488017, 13.8778489 42.9487321, 13.8778951 42.9485907)",SS16,50,,,
41644005,False,,Via Luciano Manara,secondary,False,41.179,"LINESTRING (13.8778262 42.9488017, 13.8777544 42.9487907, 13.8773309 42.9487261)",,,,,
53945398,False,,Viale Gino Moretti,residential,False,59.915,"LINESTRING (13.8778262 42.9488017, 13.8778934 42.9488099, 13.8785553 42.9488759)",,,,,
81192482,False,2,Corso Camillo Cavour,primary,True,41.851000000000006,"LINESTRING (13.8778262 42.9488017, 13.8778 42.948863, 13.877697 42.9491659)",SS16,50,,,
802060942,False,2,Corso Giuseppe Mazzini,primary,False,6.338,"LINESTRING (13.8763298 42.9540251, 13.8763443 42.9539691)",SS16,50,,,
802060942,False,2,Corso Giuseppe Mazzini,primary,True,98.611,"LINESTRING (13.8763298 42.9540251, 13.876141 42.9549011)",SS16,50,,,
55408035,True,,Viale Marinai d'Italia,tertiary,False,71.636,"LINESTRING (13.8850738 42.9535784, 13.8850578 42.9536131, 13.884923 42.9539066, 13.8848854 42.9539855, 13.8847887 42.9541879)",,,,,
225089836,True,1,Via Marin Faliero,tertiary,False,92.784,"LINESTRING (13.8842187 42.9554841, 13.8832028 42.9552567, 13.8831283 42.9552404)",,,,,
225089837,False,,Banchina di Riva Sud Madonna San Giovanni,unclassified,True,209.448,"LINESTRING (13.8842187 42.9554841, 13.8842614 42.9554936, 13.8843268 42.9555059, 13.8847185 42.9555828, 13.8848108 42.9556017, 13.8848815 42.9556107, 13.884935 42.9556089, 13.8849865 42.9556024, 13.8850286 42.9555842, 13.8850669 42.9555538, 13.8851094 42.9554936, 13.8851748 42.9553687, 13.8852435 42.9552313, 13.8856586 42.9544058)",,30,no,,
69719452,True,1,Viale Cristoforo Colombo,tertiary,False,142.65300000000002,"LINESTRING (13.8831283 42.9552404, 13.8834999 42.9543756, 13.8836542 42.9540166)",,,,,
"[1210863737, 54579340]",True,,Viale Cristoforo Colombo,tertiary,False,72.62100000000001,"LINESTRING (13.8831283 42.9552404, 13.8831083 42.9552854, 13.8830964 42.9553132, 13.8828614 42.9558636)",,,,,
29977739,False,,Via La Spezia,residential,False,36.301,"LINESTRING (13.8808586 42.9533144, 13.8810734 42.9533374, 13.8812992 42.9533651)",,,,,
69719455,True,,Via Montebello,residential,False,66.485,"LINESTRING (13.8808586 42.9533144, 13.8808712 42.9532907, 13.881053 42.9527339)",,,,,
29977739,False,,Via La Spezia,residential,True,17.964,"LINESTRING (13.8815169 42.9533918, 13.8812992 42.9533651)",,,,,
57198401,True,,Via Calatafimi,residential,False,60.003,"LINESTRING (13.8815169 42.9533918, 13.8815306 42.9533678, 13.8817034 42.95287)",,,,,
224223303,True,,Via La Spezia,residential,False,22.308,"LINESTRING (13.8815169 42.9533918, 13.8817147 42.9534216, 13.8817854 42.9534322)",,,,,
29977734,True,,Via Giovanni XXIII,residential,False,53.514,"LINESTRING (13.8828422 42.9498903, 13.8834875 42.9499826)",,,,,
54447822,True,,Via Balilla,residential,False,82.527,"LINESTRING (13.8828422 42.9498903, 13.8828176 42.9499354, 13.8825834 42.9506075)",,,,,
57404463,False,2,Corso Giuseppe Mazzini,primary,False,60.185,"LINESTRING (13.8770401 42.9511957, 13.8771763 42.9506637)",SS16,50,,,
57404463,False,2,Corso Giuseppe Mazzini,primary,True,3.108,"LINESTRING (13.8770401 42.9511957, 13.8770377 42.9512236)",SS16,50,,,
41644060,True,,Via Forte,residential,False,23.815,"LINESTRING (13.8756346 42.9509151, 13.8757659 42.9511065)",,,,,
223873987,True,1,Via Gioacchino Rossini,residential,False,11.293,"LINESTRING (13.8756346 42.9509151, 13.8757003 42.9509039, 13.8757313 42.9508569)",,,,,
225436726,False,1,Via Ludovico Ariosto,residential,False,51.604,"LINESTRING (13.8751133 42.9507681, 13.8750662 42.9512309)",,,,,
225436744,True,1,Via Serafino Voltattorni,residential,False,11.257,"LINESTRING (13.8751133 42.9507681, 13.8752447 42.9507997)",,,,,
439397015,False,2,Via Nino Bixio,residential,False,30.033,"LINESTRING (13.8756911 42.9496468, 13.8756628 42.9493775)",,,,,
224353653,True,1,Via Elio Fileni,residential,False,138.017,"LINESTRING (13.8756911 42.9496468, 13.875282 42.9497758, 13.8751791 42.9498368, 13.8750688 42.9499086, 13.8750124 42.9500332, 13.8748651 42.9503727, 13.8748075 42.9505914)",,,,,
127286400,False,2,Via Luciano Manara,secondary,True,131.315,"LINESTRING (13.8757289 42.9487958, 13.8765434 42.9487203, 13.8766255 42.9487118, 13.8767093 42.9487027, 13.8767666 42.9486984, 13.8768293 42.9486954, 13.8768987 42.9486943, 13.8769496 42.9486944, 13.8770081 42.948696, 13.8770717 42.9487004, 13.8773309 42.9487261)",,50,,,
"[81219154, 802742382, 439397015]",False,2,Via Nino Bixio,residential,False,31.78,"LINESTRING (13.8757289 42.9487958, 13.8757218 42.9487641, 13.8757136 42.9487276, 13.8756775 42.9485613, 13.8756671 42.9485136)",,,,yes,
439397015,False,2,Via Nino Bixio,residential,True,65.042,"LINESTRING (13.8757289 42.9487958, 13.8757335 42.9488254, 13.8757362 42.948853, 13.8757364 42.9488809, 13.8757348 42.9489068, 13.8756628 42.9493775)",,,,,
41644062,True,2,Via Francesco Crispi,residential,False,63.251999999999995,"LINESTRING (13.8775332 42.9496781, 13.8777319 42.9496565, 13.8778676 42.9496671, 13.8782967 42.9497377)",,,,,
81192482,False,2,Corso Camillo Cavour,primary,False,58.494,"LINESTRING (13.8775332 42.9496781, 13.8775459 42.9496366, 13.8775593 42.9495967, 13.877697 42.9491659)",SS16,50,,,
127286265,False,2,Corso Giuseppe Mazzini,primary,True,28.363,"LINESTRING (13.8775332 42.9496781, 13.8774941 42.9497235, 13.8774406 42.9497906, 13.8773519 42.9498959)",SS16,50,,,
55408031,True,1,Piazza Cesare Battisti,residential,False,12.021,"LINESTRING (13.8773861 42.9496684, 13.8775332 42.9496781)",,,,,
813631176,True,1,Via Elio Fileni,residential,False,64.797,"LINESTRING (13.8773861 42.9496684, 13.8773291 42.9496647, 13.8769993 42.9496436, 13.8765926 42.9496212)",,,,,
53638045,True,1,Via Montello,residential,False,33.479,"LINESTRING (13.879904 42.9486496, 13.8803127 42.9486836)",,,,,
53945403,True,1,Via Montello,residential,False,161.531,"LINESTRING (13.879904 42.9486496, 13.8779312 42.9484912)",,,,,
"[81219153, 53945404, 81219150]",False,,Via Toscana,residential,False,39.29900000000001,"LINESTRING (13.879904 42.9486496, 13.8798978 42.948682, 13.8798553 42.9489223, 13.8798528 42.9489369, 13.879842 42.9490001)",,,,yes,
53638045,True,1,Via Montello,residential,False,75.084,"LINESTRING (13.8803127 42.9486836, 13.8812258 42.9487798)",,,,,
53945386,True,,Via Emilia,residential,False,112.751,"LINESTRING (13.8803127 42.9486836, 13.8805708 42.9482948, 13.8806967 42.9482383, 13.8813252 42.9481257)",,,,,
53945398,False,,Viale Gino Moretti,residential,True,12.994,"LINESTRING (13.879842 42.9490001, 13.8796833 42.9489874)",,,,,
53945398,False,,Viale Gino Moretti,residential,False,160.84199999999998,"LINESTRING (13.879842 42.9490001, 13.8816779 42.9491637, 13.8818037 42.9491749)",,,,,
"[81219153, 53945404, 81219150]",False,,Via Toscana,residential,True,39.299,"LINESTRING (13.879842 42.9490001, 13.8798528 42.9489369, 13.8798553 42.9489223, 13.8798978 42.948682, 13.879904 42.9486496)",,,,yes,
53638047,True,,Via Liguria,residential,False,73.181,"LINESTRING (13.8813252 42.9481257, 13.8812258 42.9487798)",,,,,
53945396,True,1,Via Friuli,residential,False,88.368,"LINESTRING (13.882899 42.9481315, 13.8826277 42.948901)",,,,,
54450115,True,1,Via Sabotino,residential,False,47.900000000000006,"LINESTRING (13.882899 42.9481315, 13.8823663 42.948052, 13.8823215 42.9480503)",,,,,
