osmid,highway,oneway,reversed,length,geometry,lanes,ref,junction,name
75688790,tertiary,False,False,96.75999999999999,"LINESTRING (14.5449143 42.0187968, 14.5446248 42.0193892, 14.5445041 42.0195719, 14.5444866 42.0195863, 14.5444649 42.0195918)",,SP165,,
75688768,residential,False,True,144.12300000000002,"LINESTRING (14.5411733 42.019521, 14.5413209 42.0195142, 14.5415769 42.0195724, 14.5426885 42.0199322, 14.5427952 42.019967)",,,,
904131019,residential,False,False,142.65900000000002,"LINESTRING (14.5460785 42.0167738, 14.5460197 42.0170896, 14.5460197 42.0174581, 14.5461466 42.0178485, 14.5461887 42.01804)",,,,
1121684779,tertiary,False,True,85.5,"LINESTRING (14.5460785 42.0167738, 14.5461827 42.0169069, 14.5462876 42.0171641, 14.5464546 42.0174873)",2,SP165,,
903384253,residential,False,False,9.92,"LINESTRING (14.5459346 42.0206779, 14.5460125 42.0207458)",,,,Corso Remo Gaspari
903384253,residential,False,True,168.90699999999998,"LINESTRING (14.5459346 42.0206779, 14.5458151 42.0205625, 14.5451052 42.0200757, 14.5444455 42.0196401)",,,,Corso Remo Gaspari
75688779,tertiary,False,False,1110.115,"LINESTRING (14.5497782 42.0236123, 14.5493946 42.0238233, 14.5489167 42.0239842, 14.5486016 42.0240306, 14.5484868 42.0240166, 14.5484259 42.0239724, 14.5483902 42.023919, 14.5483854 42.0238598, 14.5483983 42.0238054, 14.5484461 42.0237558, 14.5486756 42.023685, 14.5490236 42.0235359, 14.5491305 42.0234527, 14.5492372 42.0233139, 14.5492995 42.0231758, 14.5493556 42.0229621, 14.5494798 42.0222489, 14.5495852 42.0216418, 14.5496357 42.0210069, 14.549616 42.0208524, 14.5495592 42.0207516, 14.5494192 42.0206615, 14.5493511 42.020643, 14.5492849 42.020625, 14.5491549 42.0206272, 14.54896 42.0207076, 14.548859 42.0208074, 14.5488258 42.0209093, 14.5489312 42.0211967, 14.5489899 42.0215085, 14.5489749 42.0216335, 14.5489182 42.0217351, 14.5487146 42.0218252, 14.5485746 42.0218574, 14.5484172 42.0218542, 14.5482468 42.0218081, 14.5478426 42.0214209, 14.5473994 42.02098, 14.547138 42.0207291, 14.5470625 42.0205794, 14.5470225 42.0204577, 14.5470223 42.0202925, 14.5470471 42.0201821, 14.5471813 42.0198109, 14.5473286 42.0192049, 14.5473173 42.0190889, 14.5472896 42.0189851)",2,SP167,,
75688757,tertiary,False,True,4.577,"LINESTRING (14.5443562 42.0196211, 14.5443043 42.0196067)",,SP165,,
904131022,tertiary,True,False,7.8839999999999995,"LINESTRING (14.5443562 42.0196211, 14.5443525 42.0196072, 14.5443551 42.0195932, 14.5443637 42.0195805, 14.5443774 42.0195706, 14.5443947 42.0195646)",,SP165,roundabout,
302113536,living_street,False,True,14.543,"LINESTRING (14.5461553 42.0208223, 14.5460125 42.0207458)",,,,
904131007,living_street,False,False,29.235,"LINESTRING (14.5461553 42.0208223, 14.5461919 42.0209459, 14.5462369 42.0210781)",,,,Via la Chiesa
904131030,living_street,False,False,54.275000000000006,"LINESTRING (14.5461553 42.0208223, 14.5461963 42.0207797, 14.5462459 42.020777, 14.5463401 42.0208317, 14.5464259 42.0208811, 14.546467 42.0209287, 14.5465395 42.0209664, 14.546589 42.0210328, 14.5466046 42.0210617)",,,,
75688779,tertiary,False,False,45.496,"LINESTRING (14.5472896 42.0189851, 14.5472088 42.0187244, 14.5471743 42.0185851)",2,SP167,,
75688779,tertiary,False,True,1110.115,"LINESTRING (14.5472896 42.0189851, 14.5473173 42.0190889, 14.5473286 42.0192049, 14.5471813 42.0198109, 14.5470471 42.0201821, 14.5470223 42.0202925, 14.5470225 42.0204577, 14.5470625 42.0205794, 14.547138 42.0207291, 14.5473994 42.02098, 14.5478426 42.0214209, 14.5482468 42.0218081, 14.5484172 42.0218542, 14.5485746 42.0218574, 14.5487146 42.0218252, 14.5489182 42.0217351, 14.5489749 42.0216335, 14.5489899 42.0215085, 14.5489312 42.0211967, 14.5488258 42.0209093, 14.548859 42.0208074, 14.54896 42.0207076, 14.5491549 42.0206272, 14.5492849 42.020625, 14.5493511 42.020643, 14.5494192 42.0206615, 14.5495592 42.0207516, 14.549616 42.0208524, 14.5496357 42.0210069, 14.5495852 42.0216418, 14.5494798 42.0222489, 14.5493556 42.0229621, 14.5492995 42.0231758, 14.5492372 42.0233139, 14.5491305 42.0234527, 14.5490236 42.0235359, 14.5486756 42.023685, 14.5484461 42.0237558, 14.5483983 42.0238054, 14.5483854 42.0238598, 14.5483902 42.023919, 14.5484259 42.0239724, 14.5484868 42.0240166, 14.5486016 42.0240306, 14.5489167 42.0239842, 14.5493946 42.0238233, 14.5497782 42.0236123)",2,SP167,,
627560661,residential,False,True,97.596,"LINESTRING (14.5472896 42.0189851, 14.5472637 42.0191886, 14.5472154 42.019328, 14.5470867 42.0195731, 14.5469043 42.0198023)",,,,
302113511,residential,False,False,22.713,"LINESTRING (14.5446726 42.0227637, 14.5448126 42.0225879)",,,,
302113528,residential,False,True,48.328,"LINESTRING (14.5462833 42.0218087, 14.546258 42.0219326, 14.5458461 42.0218875)",,,,Via Salita Castello
302113528,residential,False,False,11.364,"LINESTRING (14.54571 42.0218726, 14.5458461 42.0218875)",,,,Via Salita Castello
302113511,residential,False,True,109.585,"LINESTRING (14.54571 42.0218726, 14.5456242 42.0219244, 14.5454641 42.02208, 14.5452066 42.022347, 14.5448126 42.0225879)",,,,
302113528,residential,False,True,78.126,"LINESTRING (14.54571 42.0218726, 14.545716 42.0217396, 14.5457438 42.0214637, 14.5458255 42.0211772)",,,,Via Salita Castello
302113533,residential,False,False,83.298,"LINESTRING (14.5439227 42.019213, 14.5445607 42.0186329)",,,,
904131021,residential,False,True,45.307,"LINESTRING (14.5439227 42.019213, 14.5435314 42.0189275)",,,,Corso Remo Gaspari
904131021,residential,False,False,55.526,"LINESTRING (14.5439227 42.019213, 14.5443717 42.0195273, 14.5443835 42.019547, 14.5443947 42.0195646)",,,,Corso Remo Gaspari
302113528,residential,False,False,36.857,"LINESTRING (14.5460125 42.0207458, 14.5458757 42.0210613)",,,,Via Salita Castello
302113536,living_street,False,False,14.543,"LINESTRING (14.5460125 42.0207458, 14.5461553 42.0208223)",,,,
903384253,residential,False,True,9.92,"LINESTRING (14.5460125 42.0207458, 14.5459346 42.0206779)",,,,Corso Remo Gaspari
627560659,residential,False,True,131.21699999999998,"LINESTRING (14.5469566 42.0209082, 14.5468788 42.0208076, 14.5468399 42.0207249, 14.5468037 42.0206023, 14.5467728 42.0205027, 14.5467246 42.020414, 14.5466682 42.0203523, 14.5466843 42.0202726, 14.5469043 42.0198023)",,,,
627560659,residential,False,False,131.21699999999998,"LINESTRING (14.5469043 42.0198023, 14.5466843 42.0202726, 14.5466682 42.0203523, 14.5467246 42.020414, 14.5467728 42.0205027, 14.5468037 42.0206023, 14.5468399 42.0207249, 14.5468788 42.0208076, 14.5469566 42.0209082)",,,,
627560661,residential,False,False,97.596,"LINESTRING (14.5469043 42.0198023, 14.5470867 42.0195731, 14.5472154 42.019328, 14.5472637 42.0191886, 14.5472896 42.0189851)",,,,
627560661,residential,False,True,36.027,"LINESTRING (14.5469043 42.0198023, 14.5468426 42.0198162, 14.5467246 42.0198083, 14.5464847 42.0197482)",,,,
75688770,residential,False,True,194.789,"LINESTRING (14.5464847 42.0197482, 14.546515 42.019674, 14.5465057 42.0195383, 14.5464504 42.0193903, 14.5464578 42.0190832, 14.5463434 42.0189242, 14.5462216 42.0186418, 14.5462769 42.0184129, 14.5463174 42.0181892, 14.546225 42.0180643)",,,,
627560661,residential,False,False,36.027,"LINESTRING (14.5464847 42.0197482, 14.5467246 42.0198083, 14.5468426 42.0198162, 14.5469043 42.0198023)",,,,
904131032,residential,True,False,113.85,"LINESTRING (14.5464847 42.0197482, 14.5463434 42.0200948, 14.5461293 42.0204718, 14.5460002 42.0206239, 14.5459346 42.0206779)",,,,Via Piazza Nuova
75688779,tertiary,False,True,141.489,"LINESTRING (14.5464546 42.0174873, 14.5464712 42.017515, 14.5466298 42.0176818, 14.5469965 42.0179393, 14.5470687 42.0180605, 14.5471428 42.0184439, 14.5471554 42.0185088, 14.5471743 42.0185851)",2,SP167,,
627560665,tertiary,False,False,73.188,"LINESTRING (14.5464546 42.0174873, 14.5463249 42.0175127, 14.5462793 42.0175605, 14.5462632 42.0176641, 14.5462874 42.0178096, 14.5462954 42.0179431, 14.5462131 42.018041)",,SP165,,
1121684779,tertiary,False,False,85.49999999999999,"LINESTRING (14.5464546 42.0174873, 14.5462876 42.0171641, 14.5461827 42.0169069, 14.5460785 42.0167738)",2,SP165,,
904131021,residential,False,False,45.307,"LINESTRING (14.5435314 42.0189275, 14.5439227 42.019213)",,,,Corso Remo Gaspari
981141852,residential,False,True,9.382,"LINESTRING (14.5435314 42.0189275, 14.5434427 42.0188748)",,,,
904131005,living_street,False,False,21.163,"LINESTRING (14.5458726 42.0216982, 14.5458461 42.0218875)",,,,Via del Borgo
904131004,living_street,False,False,57.798,"LINESTRING (14.5459964 42.021562, 14.5460197 42.0214831, 14.5460284 42.0214682, 14.5460757 42.0213871, 14.5460991 42.021347, 14.5462112 42.0211709, 14.5462345 42.0211232, 14.5462369 42.0210781)",,,,Via del Borgo
904131004,living_street,False,True,57.798,"LINESTRING (14.5462369 42.0210781, 14.5462345 42.0211232, 14.5462112 42.0211709, 14.5460991 42.021347, 14.5460757 42.0213871, 14.5460284 42.0214682, 14.5460197 42.0214831, 14.5459964 42.021562)",,,,Via del Borgo
904131007,living_street,False,False,65.14399999999999,"LINESTRING (14.5462369 42.0210781, 14.5463241 42.0211067, 14.5463782 42.0211995, 14.5464199 42.0212624, 14.5465031 42.0213304, 14.5465489 42.0213782, 14.546592 42.0214232, 14.5465878 42.0214676, 14.5465045 42.0215377)",,,,Via la Chiesa
904131007,living_street,False,True,29.235,"LINESTRING (14.5462369 42.0210781, 14.5461919 42.0209459, 14.5461553 42.0208223)",,,,Via la Chiesa
302113528,residential,False,True,11.364,"LINESTRING (14.5458461 42.0218875, 14.54571 42.0218726)",,,,Via Salita Castello
904131005,living_street,False,True,21.163,"LINESTRING (14.5458461 42.0218875, 14.5458726 42.0216982)",,,,Via del Borgo
302113528,residential,False,False,48.328,"LINESTRING (14.5458461 42.0218875, 14.546258 42.0219326, 14.5462833 42.0218087)",,,,Via Salita Castello
904131007,living_street,False,False,21.601,"LINESTRING (14.5465045 42.0215377, 14.5464157 42.0215944, 14.5463419 42.0216866)",,,,Via la Chiesa
904131007,living_street,False,True,65.14399999999999,"LINESTRING (14.5465045 42.0215377, 14.5465878 42.0214676, 14.546592 42.0214232, 14.5465489 42.0213782, 14.5465031 42.0213304, 14.5464199 42.0212624, 14.5463782 42.0211995, 14.5463241 42.0211067, 14.5462369 42.0210781)",,,,Via la Chiesa
904199885,living_street,False,True,35.986999999999995,"LINESTRING (14.5465045 42.0215377, 14.5465373 42.0215541, 14.546594 42.021583, 14.5466506 42.0216264, 14.54664 42.0217039, 14.5465916 42.0218024)",,,,
904131007,living_street,False,True,21.601,"LINESTRING (14.5463419 42.0216866, 14.5464157 42.0215944, 14.5465045 42.0215377)",,,,Via la Chiesa
75688790,tertiary,False,False,125.31700000000001,"LINESTRING (14.5461882 42.0180762, 14.546175 42.0181559, 14.5461211 42.018242, 14.5460123 42.018342, 14.5456256 42.0184352, 14.5450818 42.0186257, 14.5450228 42.0186859)",,SP165,,
904131020,tertiary,True,False,5.023000000000001,"LINESTRING (14.5461882 42.0180762, 14.5461808 42.0180723, 14.5461755 42.0180669, 14.546173 42.0180604, 14.5461734 42.0180542, 14.5461764 42.0180483, 14.5461817 42.0180435, 14.5461887 42.01804)",,SP165,roundabout,
627560665,tertiary,False,True,73.188,"LINESTRING (14.5462131 42.018041, 14.5462954 42.0179431, 14.5462874 42.0178096, 14.5462632 42.0176641, 14.5462793 42.0175605, 14.5463249 42.0175127, 14.5464546 42.0174873)",,SP165,,
904131020,tertiary,True,False,2.9819999999999998,"LINESTRING (14.5462131 42.018041, 14.54622 42.0180453, 14.5462246 42.0180511, 14.5462263 42.0180577, 14.546225 42.0180643)",,SP165,roundabout,
904131019,residential,False,True,142.659,"LINESTRING (14.5461887 42.01804, 14.5461466 42.0178485, 14.5460197 42.0174581, 14.5460197 42.0170896, 14.5460785 42.0167738)",,,,
904131020,tertiary,True,False,2.084,"LINESTRING (14.5461887 42.01804, 14.5461968 42.0180384, 14.5462052 42.0180388, 14.5462131 42.018041)",,SP165,roundabout,
903384253,residential,False,False,168.90699999999998,"LINESTRING (14.5444455 42.0196401, 14.5451052 42.0200757, 14.5458151 42.0205625, 14.5459346 42.0206779)",,,,Corso Remo Gaspari
904131022,tertiary,True,False,8.875,"LINESTRING (14.5444455 42.0196401, 14.5444297 42.0196465, 14.5444121 42.0196489, 14.5443944 42.0196473, 14.5443782 42.0196417, 14.544365 42.0196327, 14.5443562 42.0196211)",,SP165,roundabout,
904131021,residential,False,True,55.526,"LINESTRING (14.5443947 42.0195646, 14.5443835 42.019547, 14.5443717 42.0195273, 14.5439227 42.019213)",,,,Corso Remo Gaspari
904131022,tertiary,True,False,7.189,"LINESTRING (14.5443947 42.0195646, 14.544409 42.019563, 14.5444235 42.0195641, 14.544437 42.0195679, 14.544449 42.019574, 14.5444585 42.0195821, 14.5444649 42.0195918)",,SP165,roundabout,
75688790,tertiary,False,True,96.75999999999999,"LINESTRING (14.5444649 42.0195918, 14.5444866 42.0195863, 14.5445041 42.0195719, 14.5446248 42.0193892, 14.5449143 42.0187968)",,SP165,,
904131022,tertiary,True,False,5.977,"LINESTRING (14.5444649 42.0195918, 14.544468 42.0196023, 14.5444674 42.0196131, 14.5444632 42.0196234, 14.5444558 42.0196326, 14.5444455 42.0196401)",,SP165,roundabout,
904131029,living_street,False,False,18.951,"LINESTRING (14.5465672 42.021223, 14.5465636 42.0211881, 14.5465914 42.021154, 14.5466132 42.0211091, 14.5466046 42.0210617)",,,,
904131029,living_street,False,True,18.951,"LINESTRING (14.5466046 42.0210617, 14.5466132 42.0211091, 14.5465914 42.021154, 14.5465636 42.0211881, 14.5465672 42.021223)",,,,
904131030,living_street,False,False,28.124000000000002,"LINESTRING (14.5466046 42.0210617, 14.5466204 42.0210911, 14.5466905 42.0211836, 14.5467932 42.0212698)",,,,
904131030,living_street,False,True,54.275,"LINESTRING (14.5466046 42.0210617, 14.546589 42.0210328, 14.5465395 42.0209664, 14.546467 42.0209287, 14.5464259 42.0208811, 14.5463401 42.0208317, 14.5462459 42.020777, 14.5461963 42.0207797, 14.5461553 42.0208223)",,,,
904131030,living_street,False,True,28.124,"LINESTRING (14.5467932 42.0212698, 14.5466905 42.0211836, 14.5466204 42.0210911, 14.5466046 42.0210617)",,,,
302113528,residential,False,True,13.538,"LINESTRING (14.5458255 42.0211772, 14.5458757 42.0210613)",,,,Via Salita Castello
302113528,residential,False,False,78.126,"LINESTRING (14.5458255 42.0211772, 14.5457438 42.0214637, 14.545716 42.0217396, 14.54571 42.0218726)",,,,Via Salita Castello
904199884,residential,False,False,84.15299999999999,"LINESTRING (14.5458255 42.0211772, 14.5454001 42.0210795, 14.545325 42.0210884, 14.5452432 42.0212458, 14.545189 42.0213201, 14.5451353 42.0213444, 14.5450419 42.0213392)",,,,
1060531144,residential,False,False,18.69,"LINESTRING (14.5450419 42.0213392, 14.5452006 42.021459)",,,,
904199884,residential,False,False,49.176,"LINESTRING (14.5450419 42.0213392, 14.5447314 42.0211432, 14.544579 42.0210616)",,,,
904199884,residential,False,True,84.15299999999999,"LINESTRING (14.5450419 42.0213392, 14.5451353 42.0213444, 14.545189 42.0213201, 14.5452432 42.0212458, 14.545325 42.0210884, 14.5454001 42.0210795, 14.5458255 42.0211772)",,,,
75688768,residential,False,False,110.728,"LINESTRING (14.544579 42.0210616, 14.5445774 42.0209791, 14.5443721 42.0206621, 14.5443168 42.0205131, 14.5439362 42.0203383, 14.5438443 42.0203084)",,,,
75688768,residential,False,True,173.511,"LINESTRING (14.544579 42.0210616, 14.5445866 42.0214588, 14.5445266 42.0218461, 14.5446742 42.0223189, 14.5448126 42.0225879)",,,,
904199884,residential,False,True,49.176,"LINESTRING (14.544579 42.0210616, 14.5447314 42.0211432, 14.5450419 42.0213392)",,,,
904199885,living_street,False,False,35.987,"LINESTRING (14.5465916 42.0218024, 14.54664 42.0217039, 14.5466506 42.0216264, 14.546594 42.021583, 14.5465373 42.0215541, 14.5465045 42.0215377)",,,,
981141852,residential,False,False,9.382,"LINESTRING (14.5434427 42.0188748, 14.5435314 42.0189275)",,,,
981141851,residential,False,False,89.10399999999998,"LINESTRING (14.5434427 42.0188748, 14.5434245 42.0188935, 14.5433749 42.0189184, 14.5433528 42.0189226, 14.5433169 42.0189293, 14.5432573 42.0189247, 14.5432035 42.0189053, 14.5431618 42.0188734, 14.5431373 42.0188328, 14.543133 42.0187885, 14.5431468 42.0187497, 14.5431761 42.018716, 14.5432179 42.0186907, 14.5432683 42.0186762, 14.5433222 42.018674, 14.5433744 42.0186843, 14.5434198 42.0187061, 14.5434538 42.0187373, 14.5434732 42.0187747, 14.543476 42.0188148, 14.5434596 42.0188575, 14.5434427 42.0188748)",,,,
981141851,residential,False,True,89.10400000000001,"LINESTRING (14.5434427 42.0188748, 14.5434596 42.0188575, 14.543476 42.0188148, 14.5434732 42.0187747, 14.5434538 42.0187373, 14.5434198 42.0187061, 14.5433744 42.0186843, 14.5433222 42.018674, 14.5432683 42.0186762, 14.5432179 42.0186907, 14.5431761 42.018716, 14.5431468 42.0187497, 14.543133 42.0187885, 14.5431373 42.0188328, 14.5431618 42.0188734, 14.5432035 42.0189053, 14.5432573 42.0189247, 14.5433169 42.0189293, 14.5433528 42.0189226, 14.5433749 42.0189184, 14.5434245 42.0188935, 14.5434427 42.0188748)",,,,
75688768,residential,False,False,94.614,"LINESTRING (14.5438443 42.0203084, 14.5427952 42.019967)",,,,
1031933365,residential,False,False,31.589,"LINESTRING (14.5438443 42.0203084, 14.5440153 42.0200543)",,,,
75688768,residential,False,True,110.728,"LINESTRING (14.5438443 42.0203084, 14.5439362 42.0203383, 14.5443168 42.0205131, 14.5443721 42.0206621, 14.5445774 42.0209791, 14.544579 42.0210616)",,,,
75688758,residential,False,True,63.868,"LINESTRING (14.5440153 42.0200543, 14.5433173 42.0198073)",,,,
1031933365,residential,False,True,31.589,"LINESTRING (14.5440153 42.0200543, 14.5438443 42.0203084)",,,,
75688758,residential,False,False,190.90699999999998,"LINESTRING (14.5440153 42.0200543, 14.5441734 42.0201102, 14.5447472 42.0203624, 14.5452343 42.0206613, 14.5458757 42.0210613)",,,,
1031933365,residential,False,False,55.206,"LINESTRING (14.5440153 42.0200543, 14.5441565 42.0198272, 14.5443043 42.0196067)",,,,
75688757,tertiary,False,False,4.577,"LINESTRING (14.5443043 42.0196067, 14.5443562 42.0196211)",,SP165,,
75688757,tertiary,False,True,63.212,"LINESTRING (14.5443043 42.0196067, 14.5442003 42.0195778, 14.5436195 42.0193542)",,SP165,,
1031933365,residential,False,True,55.206,"LINESTRING (14.5443043 42.0196067, 14.5441565 42.0198272, 14.5440153 42.0200543)",,,,
302113533,residential,False,False,16.595,"LINESTRING (14.5445607 42.0186329, 14.5446567 42.0185018)",,,,
302113533,residential,False,True,83.298,"LINESTRING (14.5445607 42.0186329, 14.5439227 42.019213)",,,,
302113533,residential,False,True,16.595,"LINESTRING (14.5446567 42.0185018, 14.5445607 42.0186329)",,,,
1052366359,residential,True,False,36.52,"LINESTRING (14.5446567 42.0185018, 14.5450228 42.0186859)",,,,
75688790,tertiary,False,False,15.245,"LINESTRING (14.5450228 42.0186859, 14.5449143 42.0187968)",,SP165,,
75688790,tertiary,False,True,125.31700000000001,"LINESTRING (14.5450228 42.0186859, 14.5450818 42.0186257, 14.5456256 42.0184352, 14.5460123 42.018342, 14.5461211 42.018242, 14.546175 42.0181559, 14.5461882 42.0180762)",,SP165,,
302113528,residential,False,False,13.538,"LINESTRING (14.5458757 42.0210613, 14.5458255 42.0211772)",,,,Via Salita Castello
302113528,residential,False,True,36.857,"LINESTRING (14.5458757 42.0210613, 14.5460125 42.0207458)",,,,Via Salita Castello
75688758,residential,False,True,190.90699999999998,"LINESTRING (14.5458757 42.0210613, 14.5452343 42.0206613, 14.5447472 42.0203624, 14.5441734 42.0201102, 14.5440153 42.0200543)",,,,
1060531143,residential,False,True,99.36099999999999,"LINESTRING (14.5454041 42.0217305, 14.5453694 42.021964, 14.5451218 42.0219248, 14.5451512 42.0216256, 14.5452006 42.021459)",,,,
1060531144,residential,False,True,18.69,"LINESTRING (14.5452006 42.021459, 14.5450419 42.0213392)",,,,
1060531143,residential,False,False,99.361,"LINESTRING (14.5452006 42.021459, 14.5451512 42.0216256, 14.5451218 42.0219248, 14.5453694 42.021964, 14.5454041 42.0217305)",,,,
1060531144,residential,False,False,46.521,"LINESTRING (14.5452006 42.021459, 14.5454543 42.0216237, 14.5455435 42.0216636, 14.5455461 42.0217543)",,,,
1060531144,residential,False,True,46.521,"LINESTRING (14.5455461 42.0217543, 14.5455435 42.0216636, 14.5454543 42.0216237, 14.5452006 42.021459)",,,,
