osmid,oneway,name,highway,reversed,length,geometry,lanes,junction,ref,maxspeed,tunnel
33854459,True,Via Sant'Andrea,unclassified,False,29.111,"LINESTRING (11.4765763 44.440514, 11.4766473 44.4405453, 11.4766554 44.4405489, 11.4767176 44.4405765, 11.4767823 44.4405926, 11.476821 44.440603, 11.4769096 44.4406165)",,,,,
31924108,True,Via Sant'Andrea,tertiary,False,6.302,"LINESTRING (11.4769096 44.4406165, 11.4769515 44.4406207, 11.4769854 44.4406314)",2,roundabout,,,
33854751,True,Via Aldo Moro,residential,False,21.813,"LINESTRING (11.4769553 44.4407661, 11.4769148 44.4408156, 11.4768875 44.4408602, 11.4768725 44.4408957, 11.4768589 44.4409479)",,,,,
1136276954,True,Via Sant'Andrea,tertiary,False,16.297,"LINESTRING (11.4769553 44.4407661, 11.4768958 44.440785, 11.476838 44.4407918, 11.4768089 44.4407913, 11.4767588 44.4407802)",2,roundabout,,,
31924106,True,Viale Due Giugno,unclassified,False,32.553,"LINESTRING (11.4767588 44.4407802, 11.4766439 44.4408247, 11.476399 44.4409206)",,,,,
1136276956,True,Via Sant'Andrea,tertiary,False,8.251000000000001,"LINESTRING (11.4767588 44.4407802, 11.476732 44.4407576, 11.4767242 44.440735, 11.4767254 44.4407137)",2,roundabout,,,
31924108,True,Via Sant'Andrea,tertiary,False,19.247,"LINESTRING (11.4767254 44.4407137, 11.4767373 44.4406909, 11.4767676 44.4406635, 11.4767974 44.4406466, 11.4768288 44.4406322, 11.4768615 44.4406231, 11.4769096 44.4406165)",2,roundabout,,,
256226053,True,Via Sant'Andrea,unclassified,False,25.165,"LINESTRING (11.4767254 44.4407137, 11.4766347 44.4405939, 11.4766166 44.4405691, 11.4765763 44.440514)",,,,,
1136276954,True,Via Sant'Andrea,tertiary,False,6.768,"LINESTRING (11.4770125 44.4407218, 11.4769884 44.4407468, 11.4769553 44.4407661)",2,roundabout,,,
33854453,True,Via Ettore Nardi,tertiary,False,15.593,"LINESTRING (11.4769854 44.4406314, 11.4771781 44.4406043)",,,,,
1136276955,True,Via Sant'Andrea,tertiary,False,10.937000000000001,"LINESTRING (11.4769854 44.4406314, 11.477011 44.440656, 11.4770195 44.4406728, 11.4770224 44.4406848, 11.4770125 44.4407218)",2,roundabout,,,
33854450,False,Via Luigi Galvani,residential,True,101.105,"LINESTRING (11.4708627 44.4428867, 11.4707541 44.4427434, 11.470276 44.4420797)",,,,,
1136276958,True,Via Luigi Galvani,unclassified,False,8.33,"LINESTRING (11.4708627 44.4428867, 11.4708959 44.442879, 11.4709309 44.4428788, 11.4709643 44.4428863)",,roundabout,,,
256223009,False,Via Luigi Galvani,residential,False,30.647,"LINESTRING (11.4709778 44.4430253, 11.4710931 44.4431639, 11.4711739 44.4432627)",,,,,
1136276959,True,Via Luigi Galvani,unclassified,False,9.344999999999999,"LINESTRING (11.4709778 44.4430253, 11.4709421 44.4430369, 11.4709029 44.443039, 11.4708652 44.4430314)",,roundabout,,,
460973596,False,Via Luigi Galvani,residential,True,11.659,"LINESTRING (11.4733895 44.4455076, 11.4733035 44.4454226)",,,,,
33854752,True,Via Ettore Nardi,tertiary,False,18.535,"LINESTRING (11.4771781 44.4406043, 11.4770816 44.4406728, 11.4770125 44.4407218)",,,,,
33854750,True,,residential,False,10.039,"LINESTRING (11.4764366 44.4435222, 11.4764157 44.4434978, 11.4764063 44.4434536, 11.4764106 44.4434369)",,roundabout,,,
206576398,True,Via Aldo Moro,residential,False,22.137,"LINESTRING (11.4764366 44.4435222, 11.4763733 44.4435067, 11.4762786 44.4435078, 11.4761626 44.4435198)",,,,,
262555658,True,Viale Salvador Allende,residential,False,10.933,"LINESTRING (11.4766387 44.4435189, 11.4766529 44.4436167)",,,,,
33854750,True,,residential,False,9.667,"LINESTRING (11.4766387 44.4435189, 11.4766083 44.4435392, 11.4765639 44.4435528, 11.4765322 44.443555)",,roundabout,,,
33854750,True,,residential,False,10.065999999999999,"LINESTRING (11.4766591 44.4434325, 11.476665 44.443463, 11.4766531 44.4435023, 11.4766387 44.4435189)",,roundabout,,,
33854750,True,,residential,False,9.039,"LINESTRING (11.4764794 44.4433785, 11.4765373 44.4433693, 11.4765905 44.4433779)",,roundabout,,,
163418076,False,,residential,True,99.232,"LINESTRING (11.4764794 44.4433785, 11.4761454 44.4429201, 11.4759473 44.4426482, 11.4758953 44.442621, 11.4758687 44.4426077)",,,,,
33854753,True,Via Aldo Moro,residential,False,20.272000000000002,"LINESTRING (11.4768589 44.4409479, 11.476818 44.4408825, 11.4767973 44.4408468, 11.4767588 44.4407802)",,,,,
33854754,False,Via Sant'Andrea,residential,False,309.67599999999993,"LINESTRING (11.4768589 44.4409479, 11.477066 44.4412928, 11.4771073 44.4413464, 11.4773724 44.4416909, 11.4775894 44.442012, 11.4776752 44.4422072, 11.4777137 44.4423879, 11.4777317 44.4425863, 11.4777091 44.4427718, 11.4775856 44.4429284, 11.4775063 44.4429951, 11.4774073 44.4430528, 11.4771572 44.4431453, 11.4770108 44.4431977, 11.4768267 44.4432702)",,,,,
33855777,True,Viale Salvador Allende,residential,False,18.789,"LINESTRING (11.4770197 44.4441107, 11.4772131 44.4442081)",,,,,
206576396,False,Viale Salvador Allende,residential,True,62.176,"LINESTRING (11.4770197 44.4441107, 11.4769042 44.4439624, 11.476818 44.4438445, 11.4766529 44.4436167)",,,,,
33855776,True,Viale Salvador Allende,residential,False,33.242,"LINESTRING (11.4772131 44.4442081, 11.4773414 44.4442689, 11.477372 44.4443031, 11.4773834 44.444341, 11.4773822 44.4443728, 11.4773671 44.4444499)",,,,,
33855777,True,Viale Salvador Allende,residential,False,51.268,"LINESTRING (11.4772131 44.4442081, 11.477357 44.4442462, 11.4775702 44.4442677, 11.4776671 44.4442672, 11.4778472 44.4442663)",,,,,
33855780,False,Via Emilia,primary,True,53.629999999999995,"LINESTRING (11.4778472 44.4442663, 11.4783393 44.4440747, 11.4784403 44.4440354)",2,,SS9,50,
262555574,False,Via Emilia,primary,False,43.236000000000004,"LINESTRING (11.4778472 44.4442663, 11.477598 44.4443616, 11.4773671 44.4444499)",2,,SS9,,
460973596,False,Via Luigi Galvani,residential,False,82.579,"LINESTRING (11.4726961 44.4448197, 11.4733035 44.4454226)",,,,,
33855773,False,Corso Giuseppe Garibaldi,residential,False,100.916,"LINESTRING (11.4726961 44.4448197, 11.4721625 44.4450336, 11.4715796 44.4452535)",2,,,30,
206576395,False,Via Aldo Moro,residential,True,176.461,"LINESTRING (11.4726961 44.4448197, 11.4740439 44.4443189, 11.4743214 44.4442158, 11.4746707 44.444091)",2,,,30,
460973479,False,Via Luigi Galvani,residential,True,70.276,"LINESTRING (11.4726961 44.4448197, 11.4723865 44.4445309, 11.4721536 44.4443203)",,,,,
33855774,True,Viale Salvador Allende,residential,False,29.121,"LINESTRING (11.4771587 44.4443524, 11.477103 44.4442775, 11.4770197 44.4441107)",,,,,
262555574,False,Via Emilia,primary,False,34.256,"LINESTRING (11.4769997 44.444594, 11.4766214 44.4447422)",2,,SS9,,
33855774,True,Viale Salvador Allende,residential,False,30.816999999999997,"LINESTRING (11.4769997 44.444594, 11.4770653 44.4445453, 11.47711 44.4444894, 11.4771243 44.4444684, 11.4771601 44.4444156, 11.4771587 44.4443524)",,,,,
262555574,False,Via Emilia,primary,True,33.277,"LINESTRING (11.4769997 44.444594, 11.4771223 44.4445459, 11.4773671 44.4444499)",2,,SS9,,
33855775,True,Viale Salvador Allende,residential,False,20.011,"LINESTRING (11.4773671 44.4444499, 11.4772674 44.4444154, 11.4772586 44.4444123, 11.4771917 44.4443796, 11.4771587 44.4443524)",,,,,
262555574,False,Via Emilia,primary,False,33.277,"LINESTRING (11.4773671 44.4444499, 11.4771223 44.4445459, 11.4769997 44.444594)",2,,SS9,,
262555574,False,Via Emilia,primary,True,43.236000000000004,"LINESTRING (11.4773671 44.4444499, 11.477598 44.4443616, 11.4778472 44.4442663)",2,,SS9,,
34325739,False,Via dell'Ambiente,residential,False,22.692,"LINESTRING (11.4726006 44.4465616, 11.4727074 44.4467509)",,,,,
34325743,False,Via dell'Ambiente,residential,False,7.773,"LINESTRING (11.4726006 44.4465616, 11.472594 44.4465126, 11.4725915 44.446492)",,,,,
34325744,False,,residential,True,11.253,"LINESTRING (11.4726006 44.4465616, 11.4725544 44.4465301, 11.4724964 44.446493)",,,,,
34325739,False,Via dell'Ambiente,residential,False,59.368,"LINESTRING (11.4729418 44.447287, 11.4732658 44.4477682)",,,,,
34325739,False,Via dell'Ambiente,residential,True,63.003,"LINESTRING (11.4729418 44.447287, 11.4728089 44.4471015, 11.4727502 44.4469309, 11.4727074 44.4467509)",,,,,
