osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,ref,bridge,junction
24522169,,Via Maternità,secondary,,False,False,168.94899999999998,"LINESTRING (10.1367442 44.0374562, 10.1368056 44.037493, 10.1383341 44.0383907, 10.1383805 44.0384179)",,,,
25707742,,Via Benedetto Croce,tertiary,50,False,False,131.644,"LINESTRING (10.1367442 44.0374562, 10.1366782 44.0374159, 10.1360472 44.0370379, 10.1354604 44.0367151)",,,,
596191825,2,Via Giacomo Puccini,primary,50,False,False,36.39,"LINESTRING (10.1367442 44.0374562, 10.1366772 44.0375113, 10.1364342 44.0376958)",,,,
596191946,2,Via Giacomo Puccini,primary,50,False,True,74.968,"LINESTRING (10.1367442 44.0374562, 10.1368505 44.0373715, 10.1373724 44.0369556)",,,,
134681292,2,Viale Democrazia,primary,50,False,False,36.086,"LINESTRING (10.1438502 44.0316324, 10.1435584 44.03188)",,,,
71095864,2,Via Giacomo Puccini,primary,50,False,True,85.294,"LINESTRING (10.1379273 44.0365223, 10.1380254 44.0364507, 10.1381234 44.0363791, 10.1386288 44.0359913, 10.1386595 44.0359645)",,,,
71150979,,Via San Giovanni Battista la Salle,unclassified,,False,False,142.121,"LINESTRING (10.1379273 44.0365223, 10.1378735 44.036488, 10.1371763 44.0360539, 10.1365844 44.0356847)",,,,
596191946,2,Via Giacomo Puccini,primary,50,False,False,65.49,"LINESTRING (10.1379273 44.0365223, 10.1378495 44.0365829, 10.1373724 44.0369556)",,,,
"[597016589, 71118638]",,Via Europa,unclassified,,False,True,57.903000000000006,"LINESTRING (10.1379273 44.0365223, 10.1380172 44.036578, 10.1383192 44.0367648, 10.1384763 44.036862)",,,,
71118677,,Largo Giacomo Matteotti,tertiary,,True,False,44.616,"LINESTRING (10.1405671 44.0366728, 10.140599 44.0366217, 10.1406186 44.0365781, 10.1406254 44.0365188, 10.1406166 44.0364556, 10.1406033 44.0364059, 10.1405794 44.0363366, 10.1405651 44.0362832)",,,,
1086211583,,,tertiary,,True,False,11.483,"LINESTRING (10.1405671 44.0366728, 10.1405896 44.0366669, 10.1406135 44.0366664, 10.1406364 44.0366714, 10.140656 44.0366813, 10.1406702 44.0366951, 10.1406777 44.0367115)",,,,
134681291,1,Largo Giacomo Matteotti,tertiary,,True,False,37.475,"LINESTRING (10.1402284 44.0369757, 10.1405287 44.0367169)",,,,
71118671,,Via Armando Angelini,tertiary,,True,False,17.673000000000002,"LINESTRING (10.1402284 44.0369757, 10.140282 44.0369772, 10.1403348 44.0369869, 10.1403746 44.037004, 10.1404219 44.0370377)",,,,
134681298,,Viale Trieste,tertiary,,True,False,64.865,"LINESTRING (10.1409839 44.0376056, 10.1405643 44.0381049)",,,,
54754486,,Viale Trieste,tertiary,,True,False,25.678,"LINESTRING (10.1409839 44.0376056, 10.141011 44.0375815, 10.1411966 44.0374326)",,,,
23724938,,Viale Trieste,tertiary,,True,False,81.306,"LINESTRING (10.1405643 44.0381049, 10.1400506 44.038736)",,,,
71118678,,Via Europa,tertiary,,True,False,105.09599999999999,"LINESTRING (10.1405643 44.0381049, 10.1405051 44.0380655, 10.1397344 44.0375386, 10.1396911 44.0375207, 10.1396279 44.0375061, 10.1395766 44.0374936)",,,,
"[597016589, 71118638]",,Via Europa,unclassified,,False,False,57.903,"LINESTRING (10.1384763 44.036862, 10.1383192 44.0367648, 10.1380172 44.036578, 10.1379273 44.0365223)",,,,
"[596192051, 71118638]",,Via Europa,unclassified,,False,True,72.444,"LINESTRING (10.1384763 44.036862, 10.1386035 44.0369411, 10.1386125 44.0369467, 10.139127 44.0372631, 10.1391639 44.0372864)",,,,
596642821,,Viale Trieste,secondary,,False,False,18.68,"LINESTRING (10.1396941 44.0391888, 10.1395785 44.0393348)",,,,
24522175,,Via XXVII Aprile,tertiary,,True,False,63.667,"LINESTRING (10.1396941 44.0391888, 10.1397647 44.0392161, 10.1403182 44.0394862, 10.1403574 44.0395053)",,,,
596642822,,Via 10 Aprile,secondary,,False,True,26.98,"LINESTRING (10.1396941 44.0391888, 10.1396133 44.0391452, 10.1394156 44.0390519)",,,,
54754487,,Via Mura Nord,tertiary,,True,False,78.99100000000001,"LINESTRING (10.1425507 44.0386594, 10.1426332 44.0386715, 10.1431954 44.0386394, 10.143534 44.0386618)",,,,
71118645,,Via Vignaletta,residential,,False,False,68.056,"LINESTRING (10.1425507 44.0386594, 10.1426698 44.0385457, 10.1430266 44.0381522)",,,,
24522160,,Via dei Margini,tertiary,,True,False,154.26600000000002,"LINESTRING (10.1391872 44.0398141, 10.1391108 44.0397907, 10.1389526 44.0397164, 10.1387916 44.0396123, 10.1385798 44.0394176, 10.1385556 44.0393906, 10.1384979 44.0393433, 10.138422 44.0392907, 10.1380516 44.0390653, 10.1379254 44.0389484, 10.1378458 44.0388414)",,,,
"[176009018, 596642869]",,Viale Trieste,secondary,,False,True,61.805,"LINESTRING (10.1391872 44.0398141, 10.1392431 44.0397416, 10.1395159 44.0394161, 10.1395785 44.0393348)",,,,
176006816,,Via Giuseppe Brugnoli,unclassified,,True,False,104.066,"LINESTRING (10.1364342 44.0376958, 10.1363862 44.0376495, 10.1360732 44.0374518, 10.1354308 44.0371032)",,,,
"[596191824, 71155176, 71155172]",2,"['Via Giacomo Puccini', 'Strada Statale Aurelia', 'Ponte di Castagnola']",primary,50,False,False,309.463,"LINESTRING (10.1364342 44.0376958, 10.1362546 44.0378318, 10.1357391 44.0382258, 10.1338357 44.0397043, 10.1337989 44.0397345)",,SS1,yes,
596191825,2,Via Giacomo Puccini,primary,50,False,True,36.39,"LINESTRING (10.1364342 44.0376958, 10.1366772 44.0375113, 10.1367442 44.0374562)",,,,
25707742,,Via Benedetto Croce,tertiary,50,False,False,215.076,"LINESTRING (10.1354604 44.0367151, 10.1353378 44.0366339, 10.134585 44.0361475, 10.1343008 44.0359659, 10.1341093 44.0358392, 10.1336969 44.0355688, 10.1334791 44.0354072)",,,,
25707742,,Via Benedetto Croce,tertiary,50,False,True,131.644,"LINESTRING (10.1354604 44.0367151, 10.1360472 44.0370379, 10.1366782 44.0374159, 10.1367442 44.0374562)",,,,
35439790,,Via Giovanni Pascoli,unclassified,,True,False,145.634,"LINESTRING (10.1365844 44.0356847, 10.1361484 44.0360742, 10.1355014 44.0366696, 10.1354604 44.0367151)",,,,
54750375,,Via Giovanni Pascoli,residential,,True,False,178.13499999999996,"LINESTRING (10.1365844 44.0356847, 10.1366455 44.0356297, 10.1372017 44.0351761, 10.1373576 44.0350489, 10.1375752 44.0348868, 10.1379131 44.0346814, 10.1380342 44.0346267, 10.1380702 44.0346128, 10.1380868 44.0345986, 10.138099 44.0345744, 10.1381127 44.0345382)",,,,
71150979,,Via San Giovanni Battista la Salle,unclassified,,False,True,142.12099999999998,"LINESTRING (10.1365844 44.0356847, 10.1371763 44.0360539, 10.1378735 44.036488, 10.1379273 44.0365223)",,,,
642235732,,Via Enrico Fermi,unclassified,,False,False,129.655,"LINESTRING (10.1365844 44.0356847, 10.136544 44.03566, 10.1363261 44.0355284, 10.1354544 44.0349914, 10.1353509 44.0349276)",,,,
71118670,2,Viale Eugenio Chiesa,tertiary,50,True,False,117.19699999999999,"LINESTRING (10.1405651 44.0362832, 10.1399645 44.0358438, 10.1395895 44.0355769, 10.1395208 44.0355454)",,,,
37185508,,Via Giovanni Sforza,residential,,True,False,168.943,"LINESTRING (10.1373724 44.0369556, 10.1374405 44.0370013, 10.1388713 44.0379616, 10.1389161 44.0379933)",,,,
596191946,2,Via Giacomo Puccini,primary,50,False,False,74.968,"LINESTRING (10.1373724 44.0369556, 10.1368505 44.0373715, 10.1367442 44.0374562)",,,,
596191946,2,Via Giacomo Puccini,primary,50,False,True,65.49,"LINESTRING (10.1373724 44.0369556, 10.1378495 44.0365829, 10.1379273 44.0365223)",,,,
37185509,,Via Filippo Turati,residential,,True,False,73.13399999999999,"LINESTRING (10.1389161 44.0379933, 10.1392094 44.0377643, 10.1394016 44.0376202, 10.139444 44.0375722, 10.1394528 44.0375232, 10.1394448 44.0374831)",,,,
176008572,,Via Giovan Battista Giorgini,residential,,True,False,76.90899999999999,"LINESTRING (10.1389161 44.0379933, 10.138965 44.0380242, 10.1396394 44.0384494)",,,,
23724938,,Viale Trieste,tertiary,,True,False,57.870000000000005,"LINESTRING (10.1400506 44.038736, 10.1397483 44.0391106, 10.1396941 44.0391888)",,,,
375670559,,Via Bigini,residential,,False,True,0.804,"LINESTRING (10.1435868 44.0354313, 10.1435912 44.0354248)",,,,
375670559,,Via Bigini,residential,,False,False,0.804,"LINESTRING (10.1435912 44.0354248, 10.1435868 44.0354313)",,,,
319169792,1,Via Bigini,residential,,True,False,60.760000000000005,"LINESTRING (10.1435912 44.0354248, 10.1436645 44.0353151, 10.1437567 44.0351369, 10.1439154 44.0349319)",,,,
45585108,,Via Bocchetta,residential,,False,True,103.27300000000001,"LINESTRING (10.1450429 44.0377225, 10.1449688 44.0376851, 10.1444 44.0373695, 10.1443391 44.037339, 10.1442855 44.0373294, 10.1440934 44.0373125, 10.1440563 44.0373024, 10.1440328 44.037291, 10.144019 44.0372736, 10.1440012 44.0372294)",,,,
71019335,,Via delle Mura Est,residential,,False,True,21.61,"LINESTRING (10.1450429 44.0377225, 10.1451324 44.0378259, 10.1451789 44.0378903)",,,,
512390462,,Via delle Mura Est,residential,,False,False,248.34699999999998,"LINESTRING (10.1450429 44.0377225, 10.1450077 44.0374634, 10.1449487 44.0370093, 10.1449513 44.0368271, 10.1449701 44.0367712, 10.1450345 44.0366776, 10.145064 44.0366323, 10.145072 44.0365745, 10.1450291 44.0363855, 10.1447904 44.0356393, 10.1447734 44.0355324)",,,,
54754476,,Via Francesco Crispi,residential,,False,False,129.278,"LINESTRING (10.1407564 44.0342583, 10.1408422 44.0343232, 10.1418185 44.0350434, 10.1418885 44.0350883)",,,,
134681292,2,Viale Democrazia,primary,50,False,False,70.786,"LINESTRING (10.1407564 44.0342583, 10.1406766 44.0343193, 10.1401793 44.034741)",,,,
134681292,2,Viale Democrazia,primary,50,False,True,166.90999999999997,"LINESTRING (10.1407564 44.0342583, 10.1408234 44.0342008, 10.1411039 44.0339688, 10.1413944 44.033718, 10.1417439 44.0334162, 10.1420292 44.033177, 10.1421057 44.0331129)",,,,
512390462,,Via delle Mura Est,residential,,False,True,248.347,"LINESTRING (10.1447734 44.0355324, 10.1447904 44.0356393, 10.1450291 44.0363855, 10.145072 44.0365745, 10.145064 44.0366323, 10.1450345 44.0366776, 10.1449701 44.0367712, 10.1449513 44.0368271, 10.1449487 44.0370093, 10.1450077 44.0374634, 10.1450429 44.0377225)",,,,
54750170,2,Viale Stazione,secondary,50,False,False,148.278,"LINESTRING (10.1376705 44.0317991, 10.1377647 44.0324154, 10.1378897 44.0331232)",,,,
54750329,,Via Alessandro Bergamini,residential,,False,True,121.709,"LINESTRING (10.1376705 44.0317991, 10.1377585 44.0318456, 10.1380395 44.0319853, 10.1381727 44.0320937, 10.1383333 44.0322469, 10.1386629 44.0326104)",,,,
70315728,,Via Zecca,unclassified,20,False,False,212.56,"LINESTRING (10.1334832 44.0358381, 10.1336069 44.0359179, 10.1337478 44.0360538, 10.1338227 44.0361541, 10.1339036 44.0362423, 10.1340572 44.0363802, 10.1343839 44.0365793, 10.1349885 44.0369083, 10.1351819 44.036987, 10.135261 44.0370191, 10.1353363 44.0370524, 10.1354308 44.0371032)",,,,
54750329,,Via Alessandro Bergamini,residential,,False,True,56.419,"LINESTRING (10.1386629 44.0326104, 10.1390439 44.0330375)",,,,
54750329,,Via Alessandro Bergamini,residential,,False,False,121.70899999999999,"LINESTRING (10.1386629 44.0326104, 10.1383333 44.0322469, 10.1381727 44.0320937, 10.1380395 44.0319853, 10.1377585 44.0318456, 10.1376705 44.0317991)",,,,
134681292,2,Viale Democrazia,primary,50,False,True,179.67,"LINESTRING (10.1421057 44.0331129, 10.1435584 44.03188)",,,,
139851035,,Via Aladino Bibolotti,residential,,True,False,90.038,"LINESTRING (10.1421057 44.0331129, 10.1429543 44.0336453)",,,,
54750213,,Via Ponticello Sud,residential,,True,False,123.493,"LINESTRING (10.1421057 44.0331129, 10.1417756 44.0328432, 10.1416884 44.0327507, 10.1415194 44.032653, 10.141064 44.0325312, 10.1408883 44.0324854)",,,,
134681292,2,Viale Democrazia,primary,50,False,False,166.91,"LINESTRING (10.1421057 44.0331129, 10.1420292 44.033177, 10.1417439 44.0334162, 10.1413944 44.033718, 10.1411039 44.0339688, 10.1408234 44.0342008, 10.1407564 44.0342583)",,,,
54750311,,Via Sopramonte,residential,,True,False,151.86599999999999,"LINESTRING (10.1408883 44.0324854, 10.1405789 44.0326991, 10.1404493 44.0327555, 10.1400436 44.0328773, 10.1395521 44.0330264, 10.139316 44.033147, 10.1392817 44.0331792)",,,,
54750329,,Via Alessandro Bergamini,residential,,False,False,9.072,"LINESTRING (10.1391411 44.0330796, 10.1390439 44.0330375)",,,,
139850087,,Via del Patriota,residential,,True,False,15.779,"LINESTRING (10.1391411 44.0330796, 10.1392817 44.0331792)",,,,
139850087,,Via del Patriota,residential,,True,False,168.25099999999998,"LINESTRING (10.1392817 44.0331792, 10.1398709 44.0335985, 10.1406799 44.0342095, 10.1407564 44.0342583)",,,,
54750170,2,Viale Stazione,secondary,50,False,False,80.435,"LINESTRING (10.1378897 44.0331232, 10.1379846 44.0336821, 10.1379882 44.0338424)",,,,
54750170,2,Viale Stazione,secondary,50,False,True,148.278,"LINESTRING (10.1378897 44.0331232, 10.1377647 44.0324154, 10.1376705 44.0317991)",,,,
17675245,2,Via Marina Vecchia,secondary,40,False,False,71.967,"LINESTRING (10.1368333 44.0336877, 10.1370645 44.0338381, 10.1370849 44.0338514, 10.1374669 44.0341001, 10.1374989 44.0341234)",,,,
17675245,2,Via Marina Vecchia,secondary,40,False,True,183.92000000000002,"LINESTRING (10.1368333 44.0336877, 10.1368286 44.0336849, 10.1367375 44.0336302, 10.1364614 44.0334644, 10.1363811 44.0334161, 10.1361504 44.0332707, 10.1357816 44.0330382, 10.1357113 44.0329939, 10.1356816 44.0329759, 10.1356236 44.0329391, 10.1354533 44.0328313, 10.1353114 44.0327419, 10.1350942 44.032605)",,,,
54750388,,Via Galileo Galilei,residential,,False,False,182.302,"LINESTRING (10.1368333 44.0336877, 10.1367988 44.0337182, 10.1367865 44.0337294, 10.1362058 44.034257, 10.1361698 44.0342887, 10.1360271 44.034374, 10.135442 44.0348752, 10.135411 44.0348991, 10.1353509 44.0349276)",,,,
54750388,,Via Galileo Galilei,residential,,False,True,182.302,"LINESTRING (10.1353509 44.0349276, 10.135411 44.0348991, 10.135442 44.0348752, 10.1360271 44.034374, 10.1361698 44.0342887, 10.1362058 44.034257, 10.1367865 44.0337294, 10.1367988 44.0337182, 10.1368333 44.0336877)",,,,
642235732,,Via Enrico Fermi,unclassified,,False,True,129.655,"LINESTRING (10.1353509 44.0349276, 10.1354544 44.0349914, 10.1363261 44.0355284, 10.136544 44.03566, 10.1365844 44.0356847)",,,,
71095864,2,Via Giacomo Puccini,primary,50,False,False,85.294,"LINESTRING (10.1386595 44.0359645, 10.1386288 44.0359913, 10.1381234 44.0363791, 10.1380254 44.0364507, 10.1379273 44.0365223)",,,,
"[986609357, 71095883, 466747397, 986609358]",2,Piazza Liberazione,primary,50,True,False,71.19200000000001,"LINESTRING (10.1386595 44.0359645, 10.138686 44.0359189, 10.1387511 44.0358293, 10.1388082 44.0357326, 10.1388486 44.035675, 10.1389373 44.0356111, 10.1390601 44.0355533, 10.1391998 44.0354799)",,,,
"[71099848, 176019517]",,"['Piazza Liberazione', 'Via San Sebastiano']",residential,,True,False,83.866,"LINESTRING (10.1386595 44.0359645, 10.1389278 44.0361352, 10.1389246 44.0361694, 10.1386967 44.0363561, 10.1387454 44.0363877, 10.1389169 44.0365001)",,,,
54754476,,Via Francesco Crispi,residential,,False,True,129.278,"LINESTRING (10.1418885 44.0350883, 10.1418185 44.0350434, 10.1408422 44.0343232, 10.1407564 44.0342583)",,,,
71118644,,Via Bastione,residential,,True,False,134.937,"LINESTRING (10.1418885 44.0350883, 10.1426615 44.0340802, 10.1427389 44.034052)",,,,
135966403,,Piazza Bastione,residential,,True,False,26.927999999999997,"LINESTRING (10.1427389 44.034052, 10.1428939 44.0341111, 10.1430366 44.0341653)",,,,
1086215312,,Via Bastione,residential,,False,False,48.391000000000005,"LINESTRING (10.1427389 44.034052, 10.1427798 44.0339769, 10.1429543 44.0336453)",,,,
54754452,,Via Bastione,residential,,True,False,92.34700000000001,"LINESTRING (10.1429543 44.0336453, 10.1434925 44.0334878, 10.1435267 44.0334676, 10.1435597 44.0334396, 10.1436219 44.0334106, 10.1440005 44.0333079)",,,,
1086215312,,Via Bastione,residential,,False,True,48.391000000000005,"LINESTRING (10.1429543 44.0336453, 10.1427798 44.0339769, 10.1427389 44.034052)",,,,
54754455,,Via Prado,residential,,True,False,186.695,"LINESTRING (10.1440005 44.0333079, 10.1439553 44.0328045, 10.1439269 44.0324878, 10.1438502 44.0316324)",,,,
54754456,,Via Ponticello Nord,residential,,False,True,104.182,"LINESTRING (10.1440005 44.0333079, 10.1438629 44.033301, 10.1427635 44.0330233)",,,,
"[136110653, 166056924, 166056925]",,"['Piazza Martana', 'Via Prado']",residential,,False,True,49.498000000000005,"LINESTRING (10.1440005 44.0333079, 10.144028 44.0335142, 10.1440303 44.0335316, 10.1440446 44.0336347, 10.1439888 44.0337444)",yes,,,
54754456,,Via Ponticello Nord,residential,,False,False,104.182,"LINESTRING (10.1427635 44.0330233, 10.1438629 44.033301, 10.1440005 44.0333079)",,,,
136110648,,Via Alberica,residential,,True,False,117.978,"LINESTRING (10.1439888 44.0337444, 10.1439064 44.0337801, 10.1438434 44.0338275, 10.1432471 44.0346486)",,,,
"[166056925, 166056924, 136110653]",,"['Piazza Martana', 'Via Prado']",residential,,False,False,49.498000000000005,"LINESTRING (10.1439888 44.0337444, 10.1440446 44.0336347, 10.1440303 44.0335316, 10.144028 44.0335142, 10.1440005 44.0333079)",yes,,,
54754473,,Via Traversa,residential,,True,False,36.996,"LINESTRING (10.1432471 44.0346486, 10.143646 44.0348173)",,,,
136110648,,Via Alberica,residential,,True,False,113.469,"LINESTRING (10.1432471 44.0346486, 10.1426892 44.0354139, 10.1425842 44.0355509)",,,,
135980390,,Largo Senatore Alberto Del Nero,residential,,True,False,33.768,"LINESTRING (10.1425842 44.0355509, 10.1425469 44.0355378, 10.1423147 44.0354556, 10.1422909 44.0354034, 10.142293 44.0353706)",,,,
"[136110648, 135995392, 54754472, 135995393]",,"['Via Giardini', 'Via Teresa Pamphili', 'Via Alberica']",residential,,True,False,123.29400000000001,"LINESTRING (10.1425842 44.0355509, 10.1423 44.0359516, 10.1428996 44.0360746, 10.1429242 44.036104, 10.1431209 44.0361355, 10.1431569 44.0361536)",,,,
319169795,,Via del Mercato,residential,,True,False,45.066,"LINESTRING (10.142293 44.0353706, 10.1418885 44.0350883)",,,,
71118662,,Via delle Mura Sud,residential,,True,False,146.615,"LINESTRING (10.1430366 44.0341653, 10.1430183 44.0341949, 10.1427293 44.0346635, 10.1426813 44.0347412, 10.142293 44.0353706)",,,,
139851036,,Piazza Bastione,residential,,True,False,104.98499999999999,"LINESTRING (10.1430366 44.0341653, 10.1431646 44.0339539, 10.1432095 44.0338925, 10.1432767 44.0338365, 10.1433693 44.0337776, 10.1435186 44.0337249, 10.1436753 44.0336777, 10.1437439 44.0336796, 10.143788 44.0337007, 10.143835 44.0337178, 10.1439218 44.0337267, 10.1439888 44.0337444)",,,,
54754473,,Via Traversa,residential,,True,False,25.023,"LINESTRING (10.143646 44.0348173, 10.1439154 44.0349319)",,,,
54754459,,Via Beatrice,residential,,True,False,110.935,"LINESTRING (10.143646 44.0348173, 10.1439852 44.0338923, 10.1439968 44.0338521)",,,,
319169792,1,Via Bigini,residential,,True,False,125.991,"LINESTRING (10.1439154 44.0349319, 10.1440541 44.0347507, 10.1440837 44.0346137, 10.144091 44.0345018, 10.1440726 44.0339409, 10.1440688 44.033903, 10.1440468 44.0338705, 10.1439968 44.0338521)",,,,
71026369,,Via Luigi Staffetti,residential,,True,False,75.09,"LINESTRING (10.1443234 44.0362917, 10.1443731 44.036059, 10.144426 44.0357993, 10.1445664 44.0356534)",,,,
24522169,,Via Maternità,secondary,,False,True,168.94899999999998,"LINESTRING (10.1383805 44.0384179, 10.1383341 44.0383907, 10.1368056 44.037493, 10.1367442 44.0374562)",,,,
54754477,,Via Filippo Turati,residential,,True,False,63.736,"LINESTRING (10.1383805 44.0384179, 10.1384396 44.038373, 10.1389161 44.0379933)",,,,
176008158,,Via Filippo Turati,residential,,True,False,63.596000000000004,"LINESTRING (10.1383805 44.0384179, 10.1383086 44.0384748, 10.1378458 44.0388414)",,,,
176013407,,Via 10 Aprile,secondary,,False,False,78.02600000000001,"LINESTRING (10.1383805 44.0384179, 10.1384481 44.0384603, 10.1391158 44.0388794)",,,,
236562600,,Via dei Margini,tertiary,,True,False,170.38599999999997,"LINESTRING (10.1378458 44.0388414, 10.1376282 44.0386244, 10.1374084 44.0384468, 10.137144 44.0382288, 10.1364869 44.0377354, 10.1364342 44.0376958)",,,,
618608596,,Via Armando Angelini,tertiary,,True,False,61.659,"LINESTRING (10.1414088 44.0380684, 10.1409839 44.0376056)",,,,
24522175,,Via XXVII Aprile,tertiary,,True,False,110.474,"LINESTRING (10.1403574 44.0395053, 10.1414698 44.0400949)",,,,
54754478,,Via Simon Musico,residential,,True,False,113.87199999999999,"LINESTRING (10.1403574 44.0395053, 10.1403918 44.0394713, 10.1406996 44.0391667, 10.1409022 44.0389663, 10.1409396 44.0389292, 10.141089 44.0387702, 10.1411885 44.0386737)",,,,
54754479,,,residential,,False,True,66.775,"LINESTRING (10.1411885 44.0386737, 10.141864 44.039027)",,,,
54754478,,Via Simon Musico,residential,,True,False,72.488,"LINESTRING (10.1411885 44.0386737, 10.1413957 44.0384321, 10.1414202 44.0383706, 10.1414355 44.038283, 10.1414289 44.0381599, 10.1414088 44.0380684)",,,,
54754479,,,residential,,False,False,66.775,"LINESTRING (10.141864 44.039027, 10.1411885 44.0386737)",,,,
"[54754483, 54754484]",,Via Francesco Petrarca,residential,,True,False,45.934999999999995,"LINESTRING (10.1409107 44.0368654, 10.1410211 44.0368346, 10.1410359 44.0368185, 10.1410331 44.0367954, 10.1407195 44.0366698, 10.1407031 44.036667, 10.1406841 44.0366739)",,,,
136110654,,Via Cavour,residential,,True,False,131.748,"LINESTRING (10.1409107 44.0368654, 10.1409953 44.0369186, 10.1413782 44.0371593, 10.1416559 44.0373202, 10.1421643 44.0376344)",,,,
136110654,,Via Cavour,residential,,True,False,89.812,"LINESTRING (10.1421643 44.0376344, 10.1430266 44.0381522)",,,,
"[23695544, 54754481, 184397513]",,"['Via Marcello Betti', 'Piazza Aranci']",residential,,True,False,145.04500000000002,"LINESTRING (10.1421643 44.0376344, 10.1423823 44.0374121, 10.1424405 44.0373496, 10.142887 44.0368475, 10.1429009 44.036828, 10.142952 44.0367085, 10.1429693 44.0366815, 10.1430375 44.0366967, 10.1430679 44.0365652)",,,,
1086211581,,Via Mura Nord,residential,,False,True,17.384,"LINESTRING (10.1411966 44.0374326, 10.1410758 44.0373026)",,,,
54754487,,Via Mura Nord,tertiary,,True,False,178.0,"LINESTRING (10.1411966 44.0374326, 10.1420698 44.0384534, 10.1425507 44.0386594)",,,,
1179935196,,Via Palestro,tertiary,,False,True,84.662,"LINESTRING (10.1428087 44.0397573, 10.1424537 44.0400986, 10.1421745 44.0403671)",,,,
1179935197,,Via Gasparo Venturini,tertiary,,False,False,105.941,"LINESTRING (10.1428087 44.0397573, 10.1430202 44.0398757, 10.14376 44.0402778, 10.1438537 44.0403424)",,,,
71019312,,Via Palestro,tertiary,,True,False,115.959,"LINESTRING (10.1436697 44.038918, 10.1428087 44.0397573)",,,,
71019314,,Via Vecchia Capaccola,residential,,True,False,122.285,"LINESTRING (10.1436697 44.038918, 10.1436939 44.0389315, 10.1437832 44.0389813, 10.1437997 44.0389857, 10.1438178 44.0389822, 10.1441419 44.0388155, 10.1441577 44.0388131, 10.1441708 44.0388179, 10.1442572 44.038878, 10.1444026 44.0389602, 10.1448045 44.0391327, 10.1448729 44.0391554, 10.1448977 44.0391568, 10.1449446 44.039155)",,,,
71019315,,Via dei Colli,residential,,False,True,30.373,"LINESTRING (10.1438332 44.0398619, 10.1441103 44.0399961, 10.1441561 44.0399979)",,,,
