osmid,oneway,highway,reversed,length,lanes,ref,name,maxspeed,geometry,junction,access
109898507,True,residential,False,91.801,1,,Via Giuseppe Mazzini,50,"LINESTRING (8.3185175 40.5590057, 8.3194465 40.559434)",,
85670613,True,residential,False,103.462,,,Via IV Novembre,50,"LINESTRING (8.3194465 40.559434, 8.3188561 40.5602492)",,
109898507,True,residential,False,82.271,1,,Via Giuseppe Mazzini,50,"LINESTRING (8.3194465 40.559434, 8.3202791 40.5598178)",,
109367866,True,secondary,False,103.768,,,Via Alberto La Marmora,50,"LINESTRING (8.317889 40.5598075, 8.3185175 40.5590057)",,
396593654,False,primary,True,95.326,2,SS127bis,Via Vittorio Emanuele II,50,"LINESTRING (8.317889 40.5598075, 8.318525 40.560098, 8.3188561 40.5602492)",,
668769788,False,secondary,True,118.114,,,Via Alberto La Marmora,50,"LINESTRING (8.317889 40.5598075, 8.3178 40.5599211, 8.3172292 40.5606585, 8.3171795 40.5607228)",,
85670613,True,residential,False,120.05,,,Via IV Novembre,50,"LINESTRING (8.3188561 40.5602492, 8.318149 40.5611857)",,
396593654,False,primary,True,77.976,2,SS127bis,Via Vittorio Emanuele II,50,"LINESTRING (8.3188561 40.5602492, 8.3196494 40.5606077)",,
396593654,False,primary,False,95.326,2,SS127bis,Via Vittorio Emanuele II,50,"LINESTRING (8.3188561 40.5602492, 8.318525 40.560098, 8.317889 40.5598075)",,
38717922,True,residential,False,46.783,,,Via Catalogna,50,"LINESTRING (8.3171795 40.5607228, 8.3176414 40.5609549)",,
38765465,False,secondary,True,168.23700000000002,,,Via Alberto La Marmora,50,"LINESTRING (8.3171795 40.5607228, 8.316369 40.5617498, 8.3162621 40.5618857, 8.316156 40.5620207)",,
668769788,False,secondary,False,118.114,,,Via Alberto La Marmora,50,"LINESTRING (8.3171795 40.5607228, 8.3172292 40.5606585, 8.3178 40.5599211, 8.317889 40.5598075)",,
"[85478059, 668769790]",False,residential,True,174.37199999999999,,,Via Catalogna,50,"LINESTRING (8.3171795 40.5607228, 8.3170241 40.5606552, 8.315637 40.5600409, 8.315574 40.560013, 8.3153977 40.5599312)",,
86247582,True,residential,False,10.216,,,Via Salvatore Diez,50,"LINESTRING (8.3205135 40.563004, 8.3205826 40.5630794)",,
38765473,False,tertiary,False,89.903,,,Via XX Settembre,50,"LINESTRING (8.3190997 40.5582955, 8.3200123 40.5587114)",,
450430100,False,secondary,False,36.8,,,Via Alberto La Marmora,50,"LINESTRING (8.3190997 40.5582955, 8.3193251 40.5580123)",,
665145726,False,tertiary,True,92.963,,,Via XX Settembre,50,"LINESTRING (8.3190997 40.5582955, 8.3181587 40.5578621)",,
38766073,True,residential,False,46.531,,,Via Nuoro,50,"LINESTRING (8.3193251 40.5580123, 8.3191026 40.5576295)",,
450430100,False,secondary,True,36.8,,,Via Alberto La Marmora,50,"LINESTRING (8.3193251 40.5580123, 8.3190997 40.5582955)",,
43105871,False,secondary,False,119.57499999999999,,,Via Sant'Agostino,50,"LINESTRING (8.3193251 40.5580123, 8.3204688 40.5578397, 8.3207134 40.5578028)",,
43105884,True,primary,False,82.695,2,SS292,Via Cagliari,,"LINESTRING (8.317215 40.5575334, 8.316718 40.5581741)",,
665141651,True,primary,False,27.254,2,SS292,Viale Giovanni XXIII,,"LINESTRING (8.3181131 40.5564678, 8.317945 40.556677)",,
38765467,True,residential,False,57.164,2,,Via Giosuè Carducci,,"LINESTRING (8.3174399 40.5561529, 8.3180153 40.5564234)",,
571361277,False,primary,False,59.55,,,Via XX Settembre,50,"LINESTRING (8.3166289 40.5571692, 8.3172416 40.557434)",,
571361281,True,residential,False,132.155,2,,Via Sassari,,"LINESTRING (8.3166289 40.5571692, 8.3174399 40.5561529)",,
43105883,False,tertiary,True,100.2,,,Via XX Settembre,50,"LINESTRING (8.3166289 40.5571692, 8.3157214 40.5567681, 8.315603 40.556717)",,
43105871,False,secondary,False,5.311,,,Via Sant'Agostino,50,"LINESTRING (8.3207134 40.5578028, 8.3207747 40.5577922)",,
85670613,True,residential,False,13.967,,,Via IV Novembre,50,"LINESTRING (8.3207134 40.5578028, 8.3206266 40.5579097)",,
43105871,False,secondary,True,119.57499999999999,,,Via Sant'Agostino,50,"LINESTRING (8.3207134 40.5578028, 8.3204688 40.5578397, 8.3193251 40.5580123)",,
38765476,True,residential,False,92.965,,,Via Lo Frasso,50,"LINESTRING (8.3181587 40.5578621, 8.3175821 40.5585742)",,
665145726,False,tertiary,False,92.963,,,Via XX Settembre,50,"LINESTRING (8.3181587 40.5578621, 8.3190997 40.5582955)",,
665145726,False,tertiary,True,83.05099999999999,,,Via XX Settembre,50,"LINESTRING (8.3181587 40.5578621, 8.3177344 40.557663, 8.3176928 40.5576435, 8.3173223 40.5574696)",,
663265484,False,tertiary,False,44.608,2,,Via Alessandro Manzoni,50,"LINESTRING (8.3208615 40.5559164, 8.3205716 40.5555811)",,
1076533060,False,residential,True,72.572,,,Via Tarragona,50,"LINESTRING (8.3208615 40.5559164, 8.3201517 40.556284)",,
38765479,True,residential,False,61.932,,,Via Giosuè Carducci,50,"LINESTRING (8.315877 40.5557298, 8.3159762 40.5555994, 8.316004 40.5555643, 8.3160657 40.5555459, 8.3161515 40.5555683, 8.3163398 40.5556521, 8.3164305 40.5556933)",,
38765477,True,tertiary,False,67.265,,,Piazza Vincenzo Sulis,50,"LINESTRING (8.3154679 40.5562486, 8.3154924 40.5562225, 8.3155073 40.5562033, 8.3157117 40.5559405, 8.3158417 40.5557734, 8.315862 40.5557498, 8.315877 40.5557298)",,
279262414,True,tertiary,False,24.314,,,Piazza Vincenzo Sulis,50,"LINESTRING (8.3154679 40.5562486, 8.3155007 40.5562674, 8.3155238 40.5562933, 8.3155346 40.5563234, 8.315532 40.5563546, 8.3155164 40.5563835, 8.3154893 40.556407, 8.3154537 40.5564226)",roundabout,
43105883,False,tertiary,False,100.2,,,Via XX Settembre,50,"LINESTRING (8.315603 40.556717, 8.3157214 40.5567681, 8.3166289 40.5571692)",,
279262415,True,tertiary,False,35.481,,,Piazza Vincenzo Sulis,50,"LINESTRING (8.315603 40.556717, 8.3155632 40.5566833, 8.315528 40.556613, 8.3154537 40.5564226)",,
38765479,True,residential,False,99.418,,,Via Giosuè Carducci,50,"LINESTRING (8.3164305 40.5556933, 8.3174399 40.5561529)",,
100408225,True,residential,False,133.58499999999998,,,Via Fratelli Kennedy,50,"LINESTRING (8.3164305 40.5556933, 8.3160298 40.5561909, 8.3156925 40.5566045, 8.315603 40.556717)",,
83709568,False,residential,True,134.817,,,Via XXIV Maggio,50,"LINESTRING (8.3195302 40.5619909, 8.3182274 40.5626912)",,
85695199,False,residential,False,19.684,,,Via Vittorio Veneto,50,"LINESTRING (8.3195302 40.5619909, 8.3197199 40.5618881)",,
86247582,True,residential,False,86.112,,,Via Salvatore Diez,50,"LINESTRING (8.3195302 40.5619909, 8.3201296 40.5626173)",,
85695199,False,residential,True,74.865,,,Via Vittorio Veneto,50,"LINESTRING (8.3204651 40.5609897, 8.3199926 40.5615593)",,
396593654,False,primary,False,80.948,2,SS127bis,Via Vittorio Emanuele II,50,"LINESTRING (8.3204651 40.5609897, 8.3196494 40.5606077)",,
109838476,False,residential,True,14.744,,,Via Asfodelo,50,"LINESTRING (8.3172252 40.5617117, 8.3171021 40.5616177)",,
434926470,True,residential,False,138.298,,,Via Asfodelo,50,"LINESTRING (8.3172252 40.5617117, 8.3176463 40.5620536, 8.317699 40.5621115, 8.3182274 40.5626912)",,
38717922,True,residential,False,74.075,,,Via Catalogna,50,"LINESTRING (8.318149 40.5611857, 8.3189047 40.5615236)",,
38765473,False,tertiary,True,89.903,,,Via XX Settembre,50,"LINESTRING (8.3200123 40.5587114, 8.3190997 40.5582955)",,
85670613,True,residential,False,93.492,,,Via IV Novembre,50,"LINESTRING (8.3200123 40.5587114, 8.3194465 40.559434)",,
38765473,False,tertiary,False,82.405,,,Via XX Settembre,50,"LINESTRING (8.3200123 40.5587114, 8.3203629 40.5588712, 8.3208488 40.5590926)",,
663265484,False,tertiary,True,44.608,2,,Via Alessandro Manzoni,50,"LINESTRING (8.3205716 40.5555811, 8.3208615 40.5559164)",,
38766066,True,residential,False,91.182,,,Via Giuseppe Verdi,50,"LINESTRING (8.3201517 40.556284, 8.3203366 40.5570919)",,
1076533060,False,residential,False,72.572,,,Via Tarragona,50,"LINESTRING (8.3201517 40.556284, 8.3208615 40.5559164)",,
102552110,False,primary,False,8.977,,,Piazza della Mercede,,"LINESTRING (8.317945 40.556677, 8.3178545 40.5566347)",,
665141651,True,primary,False,102.64,2,SS292,Viale Giovanni XXIII,,"LINESTRING (8.317945 40.556677, 8.3173223 40.5574696)",,
43105874,False,residential,True,85.818,,,Piazza della Mercede,50,"LINESTRING (8.317945 40.556677, 8.3187611 40.5570586, 8.318784 40.5570987)",,
279262414,True,tertiary,False,18.897000000000002,,,Piazza Vincenzo Sulis,50,"LINESTRING (8.3154537 40.5564226, 8.3154172 40.5564285, 8.3153801 40.556426, 8.3153455 40.5564154, 8.3153166 40.5563975, 8.3152958 40.556374, 8.3152851 40.5563469)",roundabout,
83708762,True,residential,False,16.851,,,Via Asfodelo,50,"LINESTRING (8.3193323 40.5639467, 8.3192203 40.5638213)",,
102550139,True,residential,False,100.615,,,Via Canonico Giovanni Spano,50,"LINESTRING (8.3183556 40.5644646, 8.3193323 40.5639467)",,
83709568,False,residential,False,134.817,,,Via XXIV Maggio,50,"LINESTRING (8.3182274 40.5626912, 8.3195302 40.5619909)",,
83709568,False,residential,True,134.113,,,Via XXIV Maggio,50,"LINESTRING (8.3182274 40.5626912, 8.3177064 40.5629755, 8.3170465 40.5633352, 8.3169296 40.5633849)",,
539191813,True,primary,False,81.384,2,SS127bis,Via Giuseppe Garibaldi,50,"LINESTRING (8.3152107 40.5604152, 8.3153447 40.5606429, 8.3156189 40.5610781)",,
80178867,True,residential,False,95.824,,,Via degli Orti,50,"LINESTRING (8.3169296 40.5633849, 8.3173327 40.5635825, 8.3175295 40.563679, 8.3178082 40.5639181)",,yes
83709568,False,residential,False,134.113,,,Via XXIV Maggio,50,"LINESTRING (8.3169296 40.5633849, 8.3170465 40.5633352, 8.3177064 40.5629755, 8.3182274 40.5626912)",,
102550138,True,primary_link,False,21.668,1,,,50,"LINESTRING (8.3169296 40.5633849, 8.3169007 40.5634257, 8.3168517 40.5634532, 8.3167854 40.563462, 8.3167214 40.5634462)",,
539191813,True,primary,False,22.849,2,SS127bis,Via Giuseppe Garibaldi,50,"LINESTRING (8.3153977 40.5599312, 8.3152808 40.5601165)",,
668769789,False,residential,True,39.447,,,Via Catalogna,50,"LINESTRING (8.3153977 40.5599312, 8.3149944 40.5597524)",,
"[85478059, 668769790]",False,residential,False,174.37199999999999,,,Via Catalogna,50,"LINESTRING (8.3153977 40.5599312, 8.315574 40.560013, 8.315637 40.5600409, 8.3170241 40.5606552, 8.3171795 40.5607228)",,
38717922,True,residential,False,15.766,,,Via Catalogna,50,"LINESTRING (8.3179828 40.5611212, 8.318149 40.5611857)",,
99885233,True,residential,False,91.693,,,Via Costa Brava,50,"LINESTRING (8.3179828 40.5611212, 8.3176052 40.5614188, 8.3172252 40.5617117)",,
80178867,True,residential,False,76.36,,,Via degli Orti,50,"LINESTRING (8.3178082 40.5639181, 8.3183556 40.5644646)",,yes
83708762,True,residential,False,92.101,,,Via Asfodelo,50,"LINESTRING (8.3188345 40.5633792, 8.3182274 40.5626912)",,
85710637,True,residential,False,105.389,,,Via Gallura,50,"LINESTRING (8.3188345 40.5633792, 8.3178082 40.5639181)",,
85710637,True,residential,False,138.37,,,Via Gallura,50,"LINESTRING (8.3201296 40.5626173, 8.3188345 40.5633792)",,
86247582,True,residential,False,53.857,,,Via Salvatore Diez,50,"LINESTRING (8.3201296 40.5626173, 8.3205135 40.563004)",,
38765473,False,tertiary,True,82.405,,,Via XX Settembre,50,"LINESTRING (8.3208488 40.5590926, 8.3203629 40.5588712, 8.3200123 40.5587114)",,
86124826,True,residential,False,102.686,,,Via Brigata Sassari,50,"LINESTRING (8.3196494 40.5606077, 8.3202791 40.5598178)",,
396593654,False,primary,False,77.976,2,SS127bis,Via Vittorio Emanuele II,50,"LINESTRING (8.3196494 40.5606077, 8.3188561 40.5602492)",,
396593654,False,primary,True,80.948,2,SS127bis,Via Vittorio Emanuele II,50,"LINESTRING (8.3196494 40.5606077, 8.3204651 40.5609897)",,
86124826,True,residential,False,93.909,,,Via Brigata Sassari,50,"LINESTRING (8.3202791 40.5598178, 8.3208488 40.5590926)",,
83708762,True,residential,False,58.981,,,Via Asfodelo,50,"LINESTRING (8.3192203 40.5638213, 8.3188345 40.5633792)",,
86125257,True,residential,False,141.593,,,Via Logudoro,50,"LINESTRING (8.3205826 40.5630794, 8.3192203 40.5638213)",,
86247582,True,residential,False,61.471,,,Via Salvatore Diez,50,"LINESTRING (8.3205826 40.5630794, 8.3209938 40.5635355)",,
83708762,True,residential,False,42.571,,,Via Asfodelo,50,"LINESTRING (8.3196227 40.5642596, 8.3193323 40.5639467)",,
86125260,True,residential,False,141.058,,,Via Barbagia,50,"LINESTRING (8.3196227 40.5642596, 8.3209938 40.5635355)",,
85695199,False,residential,False,43.213,,,Via Vittorio Veneto,50,"LINESTRING (8.3197199 40.5618881, 8.3199926 40.5615593)",,
85695199,False,residential,True,19.684,,,Via Vittorio Veneto,50,"LINESTRING (8.3197199 40.5618881, 8.3195302 40.5619909)",,
43105871,False,secondary,True,5.311,,,Via Sant'Agostino,50,"LINESTRING (8.3207747 40.5577922, 8.3207134 40.5578028)",,
83708762,True,residential,False,18.903,,,Via Asfodelo,50,"LINESTRING (8.3197519 40.5643984, 8.3196227 40.5642596)",,
85670613,True,residential,False,103.151,,,Via IV Novembre,50,"LINESTRING (8.3206266 40.5579097, 8.3200123 40.5587114)",,
102550137,True,primary_link,False,23.293,1,,,,"LINESTRING (8.3160253 40.5622212, 8.3160354 40.5621871, 8.3160609 40.5621582, 8.3160986 40.5621383, 8.3161433 40.5621301, 8.3161889 40.5621348, 8.3162291 40.5621518)",,
539191810,True,primary,False,215.273,2,SS127bis,Via Giuseppe Garibaldi,50,"LINESTRING (8.3160253 40.5622212, 8.315819 40.5618778, 8.3157416 40.5617435, 8.3154321 40.5612068, 8.3151409 40.5607101, 8.3150379 40.5605103, 8.3150189 40.5604442)",,
539191811,True,primary,False,148.37099999999998,2,SS127bis,Via Giuseppe Garibaldi,50,"LINESTRING (8.3167214 40.5634462, 8.3165788 40.5632053, 8.316206 40.5625506, 8.3160253 40.5622212)",,
539191810,True,primary,False,13.842,2,SS127bis,Via Giuseppe Garibaldi,50,"LINESTRING (8.3150189 40.5604442, 8.31503 40.56032)",,
175260609,True,primary_link,False,20.595999999999997,1,,,50,"LINESTRING (8.3150189 40.5604442, 8.3150605 40.5603979, 8.3151034 40.5603806, 8.3151644 40.5603862, 8.3152107 40.5604152)",,
539177932,True,primary,False,11.279,2,SS292,Viale Giovanni XXIII,,"LINESTRING (8.3172416 40.557434, 8.317215 40.5575334)",,
571361277,False,primary,True,59.55,,,Via XX Settembre,50,"LINESTRING (8.3172416 40.557434, 8.3166289 40.5571692)",,
666518724,False,primary,False,7.884,,,Via XX Settembre,50,"LINESTRING (8.3172416 40.557434, 8.3173223 40.5574696)",,
102552099,True,primary,False,102.86099999999999,2,SS292,Viale Giovanni XXIII,,"LINESTRING (8.3172416 40.557434, 8.3178035 40.5567011, 8.3178545 40.5566347)",,
102552099,True,primary,False,27.14,2,SS292,Viale Giovanni XXIII,,"LINESTRING (8.3178545 40.5566347, 8.3180153 40.5564234)",,
102552110,False,primary,True,8.977,,,Piazza della Mercede,,"LINESTRING (8.3178545 40.5566347, 8.317945 40.556677)",,
38765467,True,residential,False,9.625,2,,Via Giosuè Carducci,,"LINESTRING (8.3180153 40.5564234, 8.3181131 40.5564678)",,
102965455,True,residential,False,62.513,,,Via Genova,50,"LINESTRING (8.3164034 40.5585697, 8.3157654 40.5582849)",,
666445146,True,primary,False,55.252,2,SS292,Via Cagliari,,"LINESTRING (8.3164034 40.5585697, 8.3160892 40.5590055)",,
109367865,True,primary,False,51.038,2,,Via Sassari,,"LINESTRING (8.3157654 40.5582849, 8.3159389 40.5580602, 8.3160711 40.557889)",,
38717922,True,residential,False,25.089,,,Via Catalogna,50,"LINESTRING (8.3176414 40.5609549, 8.3178914 40.5610767)",,
125638779,False,residential,False,148.088,,,Largo Santi Angeli,50,"LINESTRING (8.3176414 40.5609549, 8.3180268 40.5604865, 8.3182763 40.5606023, 8.3178914 40.5610767)",,
"[109898508, 1081646102]",False,residential,False,184.605,,,"['Piazza Vincenzo Sulis', 'Bastioni Cristoforo Colombo']",50,"LINESTRING (8.3126559 40.5565723, 8.3135571 40.5563321, 8.3141895 40.5562915, 8.3147849 40.5562966)",,
38766073,True,residential,False,64.87,,,Via Nuoro,50,"LINESTRING (8.3191026 40.5576295, 8.318784 40.5570987)",,
151688935,True,residential,False,120.176,,,Via Angelo Roth,50,"LINESTRING (8.3191026 40.5576295, 8.3197118 40.5573689, 8.3203366 40.5570919)",,
38766066,True,residential,False,87.051,,,Via Giuseppe Verdi,50,"LINESTRING (8.3203366 40.5570919, 8.3203967 40.5572996, 8.3207747 40.5577922)",,
666445149,True,primary,False,11.511,2,SS292,Viale Giovanni XXIII,,"LINESTRING (8.3173223 40.5574696, 8.317215 40.5575334)",,
666518724,False,primary,True,7.884,,,Via XX Settembre,50,"LINESTRING (8.3173223 40.5574696, 8.3172416 40.557434)",,
665145726,False,tertiary,False,83.05099999999999,,,Via XX Settembre,50,"LINESTRING (8.3173223 40.5574696, 8.3176928 40.5576435, 8.3177344 40.557663, 8.3181587 40.5578621)",,
539191812,True,primary,False,149.338,2,SS127bis,Via Giuseppe Garibaldi,50,"LINESTRING (8.3162291 40.5621518, 8.3163703 40.5623992, 8.316415 40.5624784, 8.3164927 40.5626143, 8.316579 40.5627656, 8.3167901 40.563135, 8.3169296 40.5633849)",,
668769789,False,residential,False,39.447,,,Via Catalogna,50,"LINESTRING (8.3149944 40.5597524, 8.3153977 40.5599312)",,
195163065,True,primary,False,129.159,2,,Via Sassari,50,"LINESTRING (8.3149944 40.5597524, 8.3149642 40.5596471, 8.3149494 40.5595332, 8.3149469 40.5595138, 8.3149321 40.5594004, 8.3149267 40.5593588, 8.315171 40.5590358, 8.3152883 40.5588807, 8.3153359 40.5588187, 8.315432 40.5586982)",,
175411500,True,primary_link,False,16.386,,,,,"LINESTRING (8.3152808 40.5601165, 8.3150921 40.5601506)",,
539191813,True,primary,False,17.093,2,SS127bis,Via Giuseppe Garibaldi,50,"LINESTRING (8.3152808 40.5601165, 8.3152008 40.5602577)",,
195163065,True,primary,False,45.041,2,,Via Sassari,50,"LINESTRING (8.3150921 40.5601506, 8.3149944 40.5597524)",,
665145729,True,primary,False,36.201,2,SS127bis,Via Giuseppe Garibaldi,50,"LINESTRING (8.3150921 40.5601506, 8.3151725 40.5600515, 8.3153977 40.5599312)",,
539191810,True,primary,False,19.553,2,SS127bis,Via Giuseppe Garibaldi,50,"LINESTRING (8.31503 40.56032, 8.3150921 40.5601506)",,
38765476,True,residential,False,99.981,,,Via Lo Frasso,50,"LINESTRING (8.318784 40.5570987, 8.3181587 40.5578621)",,
43105874,False,residential,False,85.818,,,Piazza della Mercede,50,"LINESTRING (8.318784 40.5570987, 8.3187611 40.5570586, 8.317945 40.556677)",,
43105882,True,residential,False,149.26,,,Via Tarragona,50,"LINESTRING (8.318784 40.5570987, 8.3188257 40.5570081, 8.3188472 40.5569858, 8.3189088 40.5569222, 8.3190569 40.5568462, 8.3201517 40.556284)",,
539174225,True,residential,False,42.942,,,Piazza Vincenzo Sulis,50,"LINESTRING (8.3147849 40.5562966, 8.3149901 40.5562887, 8.3152927 40.5562978)",,
"[109898508, 1081646102]",False,residential,True,184.605,,,"['Piazza Vincenzo Sulis', 'Bastioni Cristoforo Colombo']",50,"LINESTRING (8.3147849 40.5562966, 8.3141895 40.5562915, 8.3135571 40.5563321, 8.3126559 40.5565723)",,
279262414,True,tertiary,False,17.701999999999998,,,Piazza Vincenzo Sulis,50,"LINESTRING (8.3152927 40.5562978, 8.3153145 40.5562706, 8.3153469 40.5562504, 8.3153862 40.5562393, 8.3154281 40.5562387, 8.3154679 40.5562486)",roundabout,
279262414,True,tertiary,False,5.543,,,Piazza Vincenzo Sulis,50,"LINESTRING (8.3152851 40.5563469, 8.3152847 40.556322, 8.3152927 40.5562978)",roundabout,
539174223,True,residential,False,42.828,,,Piazza Vincenzo Sulis,50,"LINESTRING (8.3152851 40.5563469, 8.3149874 40.5563355, 8.3147849 40.5562966)",,
109838476,False,residential,False,14.744,,,Via Asfodelo,50,"LINESTRING (8.3171021 40.5616177, 8.3172252 40.5617117)",,
38717922,True,residential,False,9.171,,,Via Catalogna,50,"LINESTRING (8.3178914 40.5610767, 8.3179828 40.5611212)",,
125638779,False,residential,True,148.088,,,Largo Santi Angeli,50,"LINESTRING (8.3178914 40.5610767, 8.3182763 40.5606023, 8.3180268 40.5604865, 8.3176414 40.5609549)",,
85695199,False,residential,False,74.865,,,Via Vittorio Veneto,50,"LINESTRING (8.3199926 40.5615593, 8.3204651 40.5609897)",,
85695199,False,residential,True,43.213,,,Via Vittorio Veneto,50,"LINESTRING (8.3199926 40.5615593, 8.3197199 40.5618881)",,
38717922,True,residential,False,79.907,,,Via Catalogna,50,"LINESTRING (8.3189047 40.5615236, 8.3197199 40.5618881)",,
537468395,False,unclassified,False,46.032,,,Vicolo Matarò,,"LINESTRING (8.3189047 40.5615236, 8.3186295 40.5618809)",,
537468395,False,unclassified,True,46.032,,,Vicolo Matarò,,"LINESTRING (8.3186295 40.5618809, 8.3189047 40.5615236)",,
