osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,junction
30046002,Via Sena,tertiary,False,True,191.06700000000004,"LINESTRING (14.505506 40.9049229, 14.505697 40.9052391, 14.50579 40.9054016, 14.5058764 40.9055755, 14.5059689 40.9058102, 14.5060432 40.9060021, 14.5061423 40.9062689, 14.5061887 40.9064093, 14.5062153 40.9065491)",,,
40342457,,residential,False,False,95.227,"LINESTRING (14.505506 40.9049229, 14.5058744 40.904629, 14.5062567 40.904282)",,,
30046032,Corso Europa,secondary,False,False,93.231,"LINESTRING (14.5100056 40.906703, 14.5095604 40.9069378, 14.5091087 40.9071962)",,,
669856935,,residential,False,True,88.13,"LINESTRING (14.5100056 40.906703, 14.5100017 40.906667, 14.5100087 40.9066378, 14.5104431 40.9059894)",,,
30046032,Corso Europa,secondary,False,True,12.791,"LINESTRING (14.5084899 40.9076008, 14.5085985 40.9075202)",,,
30046032,Corso Europa,secondary,False,False,127.68299999999999,"LINESTRING (14.5084899 40.9076008, 14.5081831 40.9078073, 14.5072968 40.9083105)",,,
135743673,Via Giacomo Caliendo,residential,False,False,63.053,"LINESTRING (14.5084899 40.9076008, 14.508696 40.9078076, 14.5088998 40.9079059, 14.5090631 40.9078835)",,,
30046032,Corso Europa,secondary,False,True,127.68299999999999,"LINESTRING (14.5072968 40.9083105, 14.5081831 40.9078073, 14.5084899 40.9076008)",,,
669856924,,secondary,True,False,16.513,"LINESTRING (14.5072968 40.9083105, 14.5072421 40.9083579, 14.5071927 40.9083953, 14.5071607 40.9084174)",,,
30046247,Via Provinciale Fressuriello,unclassified,False,False,287.071,"LINESTRING (14.5016026 40.9035096, 14.5040742 40.9052916)",SP428,,
30046247,Via Provinciale Fressuriello,unclassified,False,True,287.071,"LINESTRING (14.5040742 40.9052916, 14.5016026 40.9035096)",SP428,,
"[456655457, 456655458, 30046247]",Via Provinciale Fressuriello,unclassified,False,False,216.15699999999998,"LINESTRING (14.5040742 40.9052916, 14.5041434 40.9053386, 14.504228 40.905396, 14.5059159 40.9066484)",SP428,yes,
"[456655457, 456655458, 30046247]",Via Provinciale Fressuriello,unclassified,False,True,216.15699999999998,"LINESTRING (14.5059159 40.9066484, 14.504228 40.905396, 14.5041434 40.9053386, 14.5040742 40.9052916)",SP428,yes,
669856927,,unclassified,True,False,12.512,"LINESTRING (14.5059159 40.9066484, 14.505957 40.9066696, 14.5060011 40.9066818, 14.5060525 40.9066885)",,,
40342457,,residential,False,True,201.42700000000002,"LINESTRING (14.5085967 40.9022639, 14.5080182 40.902698, 14.5075375 40.9031197, 14.5069967 40.9036105)",,,
424902112,Via Molino,unclassified,False,False,213.559,"LINESTRING (14.5085967 40.9022639, 14.5091155 40.9029749, 14.5093909 40.9032951, 14.5094809 40.9034793, 14.5096981 40.9039836)",SP435,,
"[248694044, 42287039]",,residential,False,True,547.715,"LINESTRING (14.5096981 40.9039836, 14.508623 40.9045279, 14.5078393 40.9049282, 14.5072567 40.9052644, 14.5071577 40.9053464, 14.5070526 40.9054593, 14.5070416 40.9056745, 14.5070471 40.9057936, 14.5073346 40.9061216, 14.5080544 40.9070472, 14.5081031 40.9071098, 14.5085985 40.9075202)",,,
424902112,Via Molino,unclassified,False,True,213.559,"LINESTRING (14.5096981 40.9039836, 14.5094809 40.9034793, 14.5093909 40.9032951, 14.5091155 40.9029749, 14.5085967 40.9022639)",SP435,,
669856906,,secondary,True,False,5.792,"LINESTRING (14.5082714 40.9101065, 14.5082103 40.9100824)",,,
248694016,,residential,False,False,118.007,"LINESTRING (14.5053083 40.9034994, 14.5062567 40.904282)",,,
40342457,,residential,False,True,97.175,"LINESTRING (14.5069967 40.9036105, 14.5062567 40.904282)",,,
248694011,,residential,False,False,118.03,"LINESTRING (14.5069967 40.9036105, 14.5076995 40.9045295)",,,
40342457,,residential,False,False,201.427,"LINESTRING (14.5069967 40.9036105, 14.5075375 40.9031197, 14.5080182 40.902698, 14.5085967 40.9022639)",,,
40342457,,residential,False,False,97.175,"LINESTRING (14.5062567 40.904282, 14.5069967 40.9036105)",,,
248694016,,residential,False,True,118.007,"LINESTRING (14.5062567 40.904282, 14.5053083 40.9034994)",,,
40342457,,residential,False,True,95.227,"LINESTRING (14.5062567 40.904282, 14.5058744 40.904629, 14.505506 40.9049229)",,,
248694011,,residential,False,True,118.03,"LINESTRING (14.5076995 40.9045295, 14.5069967 40.9036105)",,,
248694010,,residential,False,True,133.549,"LINESTRING (14.5082623 40.9061797, 14.5091087 40.9071962)",,,
30046032,Corso Europa,secondary,False,False,56.003,"LINESTRING (14.5091087 40.9071962, 14.5085985 40.9075202)",,,
248694010,,residential,False,False,133.549,"LINESTRING (14.5091087 40.9071962, 14.5082623 40.9061797)",,,
30046032,Corso Europa,secondary,False,True,93.231,"LINESTRING (14.5091087 40.9071962, 14.5095604 40.9069378, 14.5100056 40.906703)",,,
