osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref,tunnel,junction,access
46243313,,Via Sant'Ulderico,unclassified,True,False,28.279,"LINESTRING (7.8755636 45.4698005, 7.8752013 45.4697894)",,,,,,
178241845,3,Via Circonvallazione,primary,False,True,19.503,"LINESTRING (7.8755636 45.4698005, 7.8753835 45.4696788)",50,,,,,
"[182193841, 182193842, 185591173]",3,Via Circonvallazione,primary,False,False,354.31499999999994,"LINESTRING (7.8755636 45.4698005, 7.8756206 45.4698266, 7.8758897 45.4699295, 7.8760437 45.4699791, 7.8762218 45.4700257, 7.8763656 45.4700588, 7.8764571 45.4700808, 7.8765379 45.4700964, 7.8765737 45.4701036, 7.8766871 45.4701206, 7.8769371 45.4701318, 7.8771897 45.4701422, 7.8772741 45.4701398, 7.8774111 45.4701435, 7.8777864 45.470116, 7.8778711 45.4701081, 7.8780029 45.4700888, 7.878086 45.4700718, 7.8782339 45.4700358, 7.878389 45.4699887, 7.8785559 45.4699324, 7.8786765 45.4698848, 7.878852 45.4698058, 7.8790231 45.4697218, 7.87937 45.4695214, 7.8794629 45.4694721, 7.8795102 45.4694397, 7.8795483 45.4694132, 7.8796051 45.4693594, 7.8796434 45.4693203)",50,,,,,
"[30992608, 1128328076, 40684694, 40684695]",1,Via Guido Gozzano,unclassified,True,False,59.775999999999996,"LINESTRING (7.8712 45.464775, 7.8711713 45.4647222, 7.8709989 45.464471, 7.8709754 45.4644261, 7.8709596 45.4643661, 7.8709578 45.4643189, 7.8709709 45.4642736)",30,yes,,,,
85981866,,Via Elio Guarnotta,residential,True,False,74.686,"LINESTRING (7.8712 45.464775, 7.8712044 45.464868, 7.8710491 45.4650589, 7.8710294 45.4650901, 7.8709928 45.4651708, 7.8709849 45.465213, 7.8709817 45.4652626, 7.8709885 45.4653265, 7.8709974 45.4653705, 7.8710223 45.4654057)",,,,,,
"[182193824, 178786877]",2,Corso Giuseppe Garibaldi,secondary,True,False,80.953,"LINESTRING (7.8712 45.464775, 7.8714356 45.4647747, 7.8716139 45.4647777, 7.8720488 45.4647998, 7.8722352 45.4648172)",,,,,,
177271205,,Vicolo Borgetti,unclassified,False,False,35.736,"LINESTRING (7.8710524 45.4641565, 7.8709956 45.4641282, 7.8709596 45.4641107, 7.8708027 45.4638954)",,,,,,
182193850,1,Via Guido Gozzano,unclassified,True,False,53.325,"LINESTRING (7.8710524 45.4641565, 7.8711342 45.4640889, 7.8712482 45.4640165, 7.8712642 45.4640051, 7.8712938 45.4639931, 7.8714386 45.4639457, 7.8715141 45.4639078, 7.8715832 45.4638632)",30,,,,,
158852588,,Vicolo Giordano,residential,False,False,19.224999999999998,"LINESTRING (7.8715832 45.4638632, 7.8716605 45.4639352, 7.8716827 45.4639829, 7.8717291 45.4639812)",,,,,,
"[182193850, 178415403]",1,"['Piazza Alfonso La Marmora', 'Via Guido Gozzano']",unclassified,True,False,66.539,"LINESTRING (7.8715832 45.4638632, 7.8716207 45.4638331, 7.8717162 45.463756, 7.8718172 45.4636947, 7.8718546 45.4636803, 7.8719848 45.4636231, 7.8721932 45.4635073, 7.8722356 45.4634829)",30,,,,,
85981877,1,Piazza Alfonso La Marmora,unclassified,False,False,9.369,"LINESTRING (7.8722356 45.4634829, 7.8722654 45.4634661, 7.872294 45.4634505, 7.8723292 45.4634301)",,,,,,
177203580,,Viale Monte Stella,secondary,False,False,198.68500000000003,"LINESTRING (7.8796434 45.4693203, 7.8797154 45.4694075, 7.8799321 45.4696697, 7.880061 45.4698257, 7.8800855 45.4698553, 7.8801216 45.469899, 7.8801807 45.4699705, 7.8802671 45.4700751, 7.8807238 45.4706278, 7.8807884 45.4707163, 7.8808357 45.4707901, 7.8808625 45.4708437, 7.8808745 45.4708813)",,,SP75,,,
182193841,3,Via Circonvallazione,primary,False,False,62.713,"LINESTRING (7.8796434 45.4693203, 7.879708 45.4692421, 7.879892 45.4689772, 7.879943 45.4688978, 7.8799807 45.4688098)",50,,,,,
"[182193841, 182193842, 185591173]",3,Via Circonvallazione,primary,False,True,354.31500000000005,"LINESTRING (7.8796434 45.4693203, 7.8796051 45.4693594, 7.8795483 45.4694132, 7.8795102 45.4694397, 7.8794629 45.4694721, 7.87937 45.4695214, 7.8790231 45.4697218, 7.878852 45.4698058, 7.8786765 45.4698848, 7.8785559 45.4699324, 7.878389 45.4699887, 7.8782339 45.4700358, 7.878086 45.4700718, 7.8780029 45.4700888, 7.8778711 45.4701081, 7.8777864 45.470116, 7.8774111 45.4701435, 7.8772741 45.4701398, 7.8771897 45.4701422, 7.8769371 45.4701318, 7.8766871 45.4701206, 7.8765737 45.4701036, 7.8765379 45.4700964, 7.8764571 45.4700808, 7.8763656 45.4700588, 7.8762218 45.4700257, 7.8760437 45.4699791, 7.8758897 45.4699295, 7.8756206 45.4698266, 7.8755636 45.4698005)",50,,,,,
185408265,,Via San Nazario,unclassified,False,True,10.929,"LINESTRING (7.8808745 45.4708813, 7.8810141 45.4708726)",,,,,,
177203580,,Viale Monte Stella,secondary,False,True,198.68500000000003,"LINESTRING (7.8808745 45.4708813, 7.8808625 45.4708437, 7.8808357 45.4707901, 7.8807884 45.4707163, 7.8807238 45.4706278, 7.8802671 45.4700751, 7.8801807 45.4699705, 7.8801216 45.469899, 7.8800855 45.4698553, 7.880061 45.4698257, 7.8799321 45.4696697, 7.8797154 45.4694075, 7.8796434 45.4693203)",,,SP75,,,
46243314,,Via del Chiapussone,unclassified,True,False,25.413999999999998,"LINESTRING (7.87394 45.4700123, 7.8737943 45.4699683, 7.8737002 45.4699408, 7.8736366 45.4699303)",40,,,,,
"[185591192, 185591191]",,Via Sant'Ulderico,unclassified,False,False,102.02000000000001,"LINESTRING (7.87394 45.4700123, 7.8743575 45.4699641, 7.8746178 45.4699311, 7.8747998 45.4699081, 7.8752013 45.4697894)",40,,,,,
46243312,,Via Sant'Ulderico,unclassified,True,False,18.791,"LINESTRING (7.8752013 45.4697894, 7.8753835 45.4696788)",,,,,,
"[185591192, 185591191]",,Via Sant'Ulderico,unclassified,False,True,102.01999999999998,"LINESTRING (7.8752013 45.4697894, 7.8747998 45.4699081, 7.8746178 45.4699311, 7.8743575 45.4699641, 7.87394 45.4700123)",40,,,,,
30027978,2,Via Circonvallazione,primary,True,False,92.968,"LINESTRING (7.872936 45.4681858, 7.872117 45.4677012, 7.8720123 45.4676592)",,,,,,
85981867,2,Via Circonvallazione,primary,False,True,252.982,"LINESTRING (7.872936 45.4681858, 7.8730115 45.468226, 7.8736532 45.4686275, 7.8737847 45.4687096, 7.8742332 45.4689837, 7.8745631 45.4691819, 7.8751324 45.4695305, 7.8753835 45.4696788)",,,,,,
"[185591184, 185591180]",1,Via San Giovanni Bosco,unclassified,True,False,142.227,"LINESTRING (7.8723597 45.4697893, 7.8724232 45.4697777, 7.8724534 45.4697571, 7.8724686 45.4697258, 7.8724762 45.4695829, 7.8724572 45.4695498, 7.8724204 45.4695288, 7.8722551 45.4694965, 7.8722349 45.4694898, 7.8722186 45.4694789, 7.8722119 45.4694573, 7.8722156 45.4693707, 7.8722487 45.4692453, 7.8724071 45.4690198, 7.8726081 45.4687336)",,,,,,
"[185591185, 185591178]",2,Via San Giovanni Bosco,unclassified,False,True,71.789,"LINESTRING (7.8723597 45.4697893, 7.8720981 45.4697779, 7.8719814 45.469799, 7.8719042 45.4698416, 7.8718564 45.4698981, 7.8718383 45.4699583, 7.8718782 45.4701373)",,,,,,
178415400,,Via Arduino,residential,True,False,35.21,"LINESTRING (7.8737728 45.4663916, 7.8733548 45.4662719)",,,,,,
"[259792240, 181014120, 85981888]",,Via Pietro Luca,residential,False,True,72.847,"LINESTRING (7.8737728 45.4663916, 7.8737816 45.4663658, 7.8738079 45.4662893, 7.8738337 45.4662257, 7.8738595 45.4661618, 7.8739456 45.4660412, 7.8740098 45.4659171, 7.8740804 45.465775)",,,,building_passage,,
159743110,,Vicolo Ospedale,residential,False,False,59.174,"LINESTRING (7.8733548 45.4662719, 7.8729741 45.4665965, 7.872915 45.4667004)",,,,,,
178415400,,Via Arduino,residential,True,False,59.613,"LINESTRING (7.8733548 45.4662719, 7.872949 45.466139, 7.8726583 45.4660511)",,,,,,
178573017,2,Corso Re Umberto I,secondary,True,False,89.88499999999999,"LINESTRING (7.8757697 45.4654978, 7.8763192 45.4654817, 7.8769213 45.4654642)",,,,,,
"[30992632, 182193817, 182193816]",2,Corso Camillo Cavour,secondary,True,False,88.082,"LINESTRING (7.8726673 45.4651396, 7.8727926 45.4651962, 7.8731651 45.4653585, 7.8736242 45.4655604)",,,,,,
"[62064376, 258914683, 178415405, 178415407]",1,Via Riva,"['unclassified', 'residential']",True,False,108.33100000000002,"LINESTRING (7.8726673 45.4651396, 7.8726675 45.4651985, 7.8726676 45.4652172, 7.872668 45.465302, 7.8726102 45.4653803, 7.8726084 45.4654807, 7.8727449 45.4655492, 7.8727071 45.4657684, 7.8726926 45.4658524, 7.8726894 45.4658709, 7.8726598 45.4660424, 7.8726583 45.4660511)",,,,,,
260302097,,Via dei Patrioti,residential,False,False,76.138,"LINESTRING (7.8783861 45.4670961, 7.8784463 45.466928, 7.8784971 45.4667595, 7.8785897 45.4664266)",,,,,,
1218250999,,Via Palestro,residential,True,False,40.94,"LINESTRING (7.8783861 45.4670961, 7.8782234 45.4670672, 7.8781701 45.4670589, 7.8778684 45.4670431)",,,,,,
135423096,,Via della Cattedrale,residential,False,True,47.911,"LINESTRING (7.8762168 45.466948, 7.8761132 45.4673727)",,,,,,
"[1149632304, 184419769]",,"['Via Palestro', 'Piazza Ferruccio Nazionale']",residential,True,False,25.509,"LINESTRING (7.8762168 45.466948, 7.8760957 45.4669412, 7.8758933 45.4669158)",,,,,,
85960574,1,Via Arduino,residential,True,False,33.237,"LINESTRING (7.8726583 45.4660511, 7.8724952 45.4660142, 7.8722441 45.4659838)",,,,,,
64736883,1,,secondary,True,False,8.744,"LINESTRING (7.8734498 45.4631454, 7.8734142 45.4631518, 7.8733867 45.4631511, 7.8733608 45.463146, 7.8733423 45.4631391)",,,,,roundabout,
178241901,1,Corso Costantino Nigra,secondary,True,False,25.354,"LINESTRING (7.8734498 45.4631454, 7.8733645 45.4632907, 7.8732936 45.4633412)",,,,,,
1078150285,1,,secondary,True,False,5.013,"LINESTRING (7.8733423 45.4631391, 7.8733335 45.4631346, 7.8733256 45.4631297, 7.8733137 45.4631202, 7.8733011 45.4631052)",,,,,roundabout,
179680136,1,,secondary,True,False,6.757,"LINESTRING (7.873509 45.4631029, 7.8734902 45.4631245, 7.8734784 45.4631327, 7.8734644 45.46314, 7.8734498 45.4631454)",,,,,roundabout,
179680133,1,,secondary,True,False,18.301,"LINESTRING (7.8733011 45.4631052, 7.8732976 45.4630989, 7.8732936 45.4630888, 7.8732918 45.4630808, 7.8732912 45.4630731, 7.8732918 45.4630649, 7.8732958 45.4630504, 7.8732999 45.4630423, 7.8733188 45.4630208, 7.8733331 45.4630111, 7.8733431 45.463006, 7.8733527 45.4630021, 7.8733625 45.462999, 7.8733775 45.4629956, 7.8733882 45.4629936, 7.8733975 45.4629921, 7.8734135 45.4629914)",,,,,roundabout,
182193841,3,Via Circonvallazione,primary,False,False,132.15,"LINESTRING (7.8799807 45.4688098, 7.8800068 45.468728, 7.8800704 45.4685146, 7.8801405 45.4682207, 7.8802006 45.4679378, 7.8802561 45.4676377)",50,,,,,
182193841,3,Via Circonvallazione,primary,False,True,62.713,"LINESTRING (7.8799807 45.4688098, 7.879943 45.4688978, 7.879892 45.4689772, 7.879708 45.4692421, 7.8796434 45.4693203)",50,,,,,
"[185408265, 70984063]",,Via San Nazario,unclassified,False,False,161.445,"LINESTRING (7.8811582 45.4694841, 7.8809857 45.4698084, 7.8809638 45.4698495, 7.8809238 45.4699658, 7.8809214 45.4700034, 7.8809305 45.4700298, 7.8809428 45.4700476, 7.8810703 45.4701923, 7.8810935 45.47022, 7.8810974 45.4702436, 7.8810272 45.4707746, 7.8810141 45.4708726)",,,,,,
85960574,1,Via Arduino,residential,True,False,27.288,"LINESTRING (7.8717733 45.4659353, 7.8714355 45.4658713)",,,,,,
85981868,,Via Castellazzo,residential,False,False,27.855,"LINESTRING (7.8717733 45.4659353, 7.8718083 45.465686)",,,,,,
85981876,,Piazza Vincenzo Gioberti,residential,True,False,40.791,"LINESTRING (7.8714355 45.4658713, 7.8711481 45.4655648)",,,,,,
85981894,,Piazza Vincenzo Gioberti,residential,True,False,26.083,"LINESTRING (7.8714355 45.4658713, 7.8712977 45.4658913, 7.8711229 45.4659499)",,,,,,
86495736,2,Corso Giuseppe Garibaldi,primary,True,False,18.619,"LINESTRING (7.8717517 45.4674467, 7.8717631 45.4673597, 7.8717725 45.4672799)",,,,,,
85960574,1,Via Arduino,residential,True,False,37.109,"LINESTRING (7.8722441 45.4659838, 7.8717733 45.4659353)",,,,,,
"[178898575, 159743097, 178898578, 181014119]",,Via Marsala,residential,False,True,102.164,"LINESTRING (7.8722441 45.4659838, 7.8722429 45.4660196, 7.8722582 45.4660837, 7.8722754 45.466117, 7.8724227 45.4662487, 7.872472 45.4662917, 7.8724835 45.4663038, 7.8724903 45.4663129, 7.8724992 45.4663282, 7.8725096 45.4663544, 7.8725161 45.4663796, 7.872521 45.4664016, 7.872524 45.4664224, 7.8725244 45.4665781, 7.8725218 45.4666154, 7.8725383 45.4666709, 7.8725778 45.4667011, 7.872557 45.4667165, 7.8724613 45.4668046)",,,,building_passage,,
182193831,2,Via Aosta,primary,False,False,8.859,"LINESTRING (7.8684108 45.470608, 7.8685093 45.4705683)",50,,SS26,,,
185591189,1,Via Sant'Antonio,unclassified,False,False,50.528,"LINESTRING (7.8684108 45.470608, 7.8686656 45.4710258)",,,,,,
178241884,,Via Elio Guarnotta,residential,False,False,20.229,"LINESTRING (7.8710223 45.4654057, 7.8711481 45.4655648)",,,,,,
178573014,2,Corso Giuseppe Garibaldi,secondary,True,False,77.78699999999999,"LINESTRING (7.8709218 45.4662543, 7.870643 45.4659876, 7.8705358 45.4658748, 7.870474 45.4658099, 7.8704469 45.4657565, 7.870437 45.4657113, 7.8704344 45.4656585)",50,,,,,
178679493,,Via Elio Guarnotta,residential,True,False,6.635,"LINESTRING (7.8709907 45.4662193, 7.8709218 45.4662543)",,,,,,
"[258914681, 258914682, 178573019, 86495731]",1,Via A. Aldisio,residential,True,False,91.612,"LINESTRING (7.8709907 45.4662193, 7.8707727 45.4660168, 7.8706048 45.4658531, 7.8704685 45.4657045, 7.8704082 45.4656777, 7.8702073 45.4656623)",,,,yes,,
"[85981897, 182193836, 182193835, 179056748]",1,Via Amedeo di Castellamonte,primary,True,False,90.069,"LINESTRING (7.8721064 45.4671989, 7.872222 45.4672755, 7.8722749 45.4673061, 7.8725221 45.4674594, 7.8729216 45.467711, 7.8729275 45.4677532)",,,,,,
"[179056756, 1149632300]",2,Via del Paione,residential,False,False,215.988,"LINESTRING (7.8721064 45.4671989, 7.8720693 45.4671645, 7.8714134 45.466556, 7.8713988 45.4665282, 7.8713912 45.4665005, 7.8714051 45.4664746, 7.8714292 45.4664713, 7.8714634 45.4664745, 7.8715146 45.4665134, 7.8719282 45.4668919, 7.8722846 45.4671096, 7.8723627 45.4671533, 7.8724016 45.4671883, 7.8724325 45.4672143)",,,,,,
178679506,1,,residential,True,False,13.975,"LINESTRING (7.8718898 45.4676101, 7.871711 45.4676017)",,,,,,
179056744,1,,primary,True,False,11.823,"LINESTRING (7.8718898 45.4676101, 7.8718084 45.4676998)",,,SS26,,,
179887638,,Via Circonvallazione,primary,True,False,21.637,"LINESTRING (7.8718898 45.4676101, 7.8718064 45.4675523, 7.8717517 45.4674467)",,,,,,
90771496,,Via Castiglia,residential,True,False,15.796,"LINESTRING (7.871581 45.467326, 7.8717124 45.4672965, 7.8717725 45.4672799)",,,,,,
"[182193840, 182193839]",,Via Castiglia,residential,False,True,120.459,"LINESTRING (7.871581 45.467326, 7.8715105 45.4673097, 7.8714726 45.467301, 7.8713962 45.4672833, 7.8712772 45.4672558, 7.8711234 45.4672263, 7.8708851 45.4670635, 7.8707942 45.4670513, 7.8707067 45.4670684, 7.8705903 45.4671505, 7.870548 45.4671804, 7.8704008 45.4672842, 7.8703675 45.4673284, 7.8703609 45.467359)",,,,,,
178241884,,Via Elio Guarnotta,residential,False,True,20.229,"LINESTRING (7.8711481 45.4655648, 7.8710223 45.4654057)",,,,,,
85981887,,Piazza Vincenzo Gioberti,residential,False,False,43.44800000000001,"LINESTRING (7.8711481 45.4655648, 7.8711745 45.4656593, 7.8711679 45.46582, 7.8711229 45.4659499)",,,,,,
85981878,,Via Elio Guarnotta,residential,True,False,31.936999999999998,"LINESTRING (7.8711229 45.4659499, 7.8710296 45.4660843, 7.8709907 45.4662193)",,,,,,
85981887,,Piazza Vincenzo Gioberti,residential,False,True,43.448,"LINESTRING (7.8711229 45.4659499, 7.8711679 45.46582, 7.8711745 45.4656593, 7.8711481 45.4655648)",,,,,,
85981868,,Via Castellazzo,residential,False,True,27.855,"LINESTRING (7.8718083 45.465686, 7.8717733 45.4659353)",,,,,,
"[179056756, 1149632300]",2,Via del Paione,residential,False,True,215.988,"LINESTRING (7.8724325 45.4672143, 7.8724016 45.4671883, 7.8723627 45.4671533, 7.8722846 45.4671096, 7.8719282 45.4668919, 7.8715146 45.4665134, 7.8714634 45.4664745, 7.8714292 45.4664713, 7.8714051 45.4664746, 7.8713912 45.4665005, 7.8713988 45.4665282, 7.8714134 45.466556, 7.8720693 45.4671645, 7.8721064 45.4671989)",,,,,,
"[182193827, 85981892]",1,Piazza Gino Pistoni,primary,True,False,27.552,"LINESTRING (7.8717725 45.4672799, 7.8719278 45.4672421, 7.8719954 45.4672257, 7.8721064 45.4671989)",,,,,,
"[178573016, 159825125]",2,Corso Giuseppe Garibaldi,secondary,True,False,135.416,"LINESTRING (7.8717725 45.4672799, 7.871785 45.46715, 7.8717707 45.467093, 7.8717371 45.4670415, 7.8712314 45.466568, 7.8711562 45.46649, 7.8709689 45.4663004, 7.8709218 45.4662543)",50,,,,,
"[85981888, 181014120, 259792240]",,Via Pietro Luca,residential,False,False,72.847,"LINESTRING (7.8740804 45.465775, 7.8740098 45.4659171, 7.8739456 45.4660412, 7.8738595 45.4661618, 7.8738337 45.4662257, 7.8738079 45.4662893, 7.8737816 45.4663658, 7.8737728 45.4663916)",,,,building_passage,,
"[182193818, 178415397]",1,Corso Camillo Cavour,unclassified,True,False,142.703,"LINESTRING (7.8740804 45.465775, 7.8745949 45.4659997, 7.8746404 45.4660196, 7.8751404 45.4662293, 7.8751897 45.4662518, 7.8752479 45.4662714, 7.8753232 45.4662802, 7.8754172 45.4662831, 7.8754538 45.4662842, 7.8757104 45.4662958)",,,,,,
181310702,1,Via Amedeo di Castellamonte,primary,True,False,48.20399999999999,"LINESTRING (7.8729275 45.4677532, 7.8729341 45.4677998, 7.8729505 45.4680666, 7.872936 45.4681858)",,,,,,
62064370,,Via Palestro,residential,True,False,92.175,"LINESTRING (7.8800986 45.4672715, 7.8799447 45.4672615, 7.8796134 45.4672613, 7.8795898 45.4672613, 7.8792695 45.467241, 7.8790378 45.4672157, 7.8789247 45.4671963)",,,,,,
260508963,2,,primary,True,False,20.280999999999995,"LINESTRING (7.8800986 45.4672715, 7.8801008 45.467265, 7.8801039 45.4672581, 7.8801081 45.4672509, 7.8801134 45.4672435, 7.88012 45.4672361, 7.8801278 45.4672289, 7.8801367 45.4672222, 7.8801456 45.4672166, 7.8801491 45.4672146, 7.8801611 45.4672089, 7.8801716 45.4672048, 7.8801821 45.4672015, 7.8801908 45.4671993, 7.8802028 45.4671971, 7.8802223 45.4671951, 7.8802328 45.4671949, 7.8802432 45.4671952, 7.8802532 45.467196, 7.8802629 45.4671973, 7.880272 45.4671991, 7.8802804 45.4672011, 7.8802883 45.4672034, 7.8802954 45.4672058, 7.8803019 45.4672084)",,,,,roundabout,
"[182193856, 1149381600, 182193859, 135423110, 135423111, 135423112]",,Via San Martino,residential,False,False,115.952,"LINESTRING (7.8785306 45.4681989, 7.8785299 45.4681415, 7.8786002 45.4679802, 7.8786602 45.4678646, 7.8786753 45.4678344, 7.878892 45.4672908, 7.8789247 45.4671963)",,,,building_passage,,
"[177274496, 250365973]",2,"['Via San Varmondo Arborio', 'Via Cuniberti']",residential,False,False,70.786,"LINESTRING (7.8785306 45.4681989, 7.8784861 45.4682184, 7.8784592 45.4682506, 7.8783442 45.4684497, 7.8782694 45.4685344, 7.8782176 45.4685573, 7.8781716 45.4685613, 7.8781165 45.4685509, 7.8779338 45.4685169)",,,,,,
"[177274496, 182193843, 135423094]","['1', '2']","['Piazza Aldo Balla', 'Via Cuniberti']",residential,False,True,189.369,"LINESTRING (7.8785306 45.4681989, 7.8785854 45.4682005, 7.8789625 45.4682112, 7.8790648 45.4682142, 7.8794729 45.4682258, 7.8797734 45.467972, 7.8798408 45.4676943, 7.8798699 45.4675667, 7.8798927 45.4674979, 7.8799486 45.4674278, 7.8799736 45.4674004, 7.8801097 45.4673321)",,,,,,
"[182193864, 182193865, 135423114, 135423115]",,Via San Varmondo Arborio,residential,False,False,40.94799999999999,"LINESTRING (7.8779338 45.4685169, 7.8778592 45.468515, 7.8775274 45.4685067, 7.8774824 45.4685069, 7.8774098 45.4685147)",,,,,,
"[177274496, 250365973]",2,"['Via San Varmondo Arborio', 'Via Cuniberti']",residential,False,True,70.786,"LINESTRING (7.8779338 45.4685169, 7.8781165 45.4685509, 7.8781716 45.4685613, 7.8782176 45.4685573, 7.8782694 45.4685344, 7.8783442 45.4684497, 7.8784592 45.4682506, 7.8784861 45.4682184, 7.8785306 45.4681989)",,,,,,
"[182193853, 1123118367]",,Via U. Macchieraldo,residential,False,True,127.961,"LINESTRING (7.8779338 45.4685169, 7.877891 45.4684342, 7.8777692 45.4681753, 7.8777609 45.4681481, 7.8777759 45.468, 7.8777844 45.4679161, 7.8778172 45.4678236, 7.8778564 45.4675445, 7.8778788 45.4673913)",,,,,,
"[182193866, 182193828]",,"['Piazza del Duomo', 'Via A. Varmondo']",residential,False,False,13.105,"LINESTRING (7.8757419 45.4685627, 7.8757121 45.4685571, 7.8755795 45.4685324)",,,,,,
182193866,,Via A. Varmondo,residential,False,True,130.919,"LINESTRING (7.8757419 45.4685627, 7.8758475 45.4685813, 7.8763706 45.4685917, 7.8765567 45.4685826, 7.8769522 45.4685622, 7.8771835 45.4685487, 7.8774098 45.4685147)",,,,,,
182193910,,,residential,False,False,72.95299999999999,"LINESTRING (7.8757419 45.4685627, 7.8757237 45.468621, 7.875721 45.4692174)",,,,,,destination
182193828,,Piazza del Duomo,residential,False,False,18.04,"LINESTRING (7.8755795 45.4685324, 7.8756641 45.4683814)",,,,,,
135423118,,Vicolo San Nicola,residential,False,False,32.382000000000005,"LINESTRING (7.8755795 45.4685324, 7.8754528 45.4685125, 7.8751811 45.4684512)",,,,,,
"[182193866, 182193828]",,"['Piazza del Duomo', 'Via A. Varmondo']",residential,False,True,13.105,"LINESTRING (7.8755795 45.4685324, 7.8757121 45.4685571, 7.8757419 45.4685627)",,,,,,
182193828,,Piazza del Duomo,residential,False,True,13.465,"LINESTRING (7.8757301 45.4682695, 7.8756641 45.4683814)",,,,,,
135423119,1,Via della Cattedrale,residential,False,False,58.446,"LINESTRING (7.8757301 45.4682695, 7.8759004 45.4682167, 7.8760099 45.4681596, 7.8762759 45.4679255)",,,,,,
"[1123118353, 182193828, 135423116]",,"['Piazza del Duomo', 'Piazza Castello']",residential,False,False,134.513,"LINESTRING (7.8757301 45.4682695, 7.8756585 45.4681525, 7.8756703 45.4680061, 7.8756598 45.4680028, 7.8755951 45.4679841, 7.8752885 45.4678968, 7.8750238 45.4678253, 7.874948 45.4677813, 7.8747435 45.4676627, 7.8745394 45.4675443, 7.874532 45.46754)",,,,building_passage,,
"[1123118353, 182193828, 135423116]",,"['Piazza del Duomo', 'Piazza Castello']",residential,False,True,134.513,"LINESTRING (7.874532 45.46754, 7.8745394 45.4675443, 7.8747435 45.4676627, 7.874948 45.4677813, 7.8750238 45.4678253, 7.8752885 45.4678968, 7.8755951 45.4679841, 7.8756598 45.4680028, 7.8756703 45.4680061, 7.8756585 45.4681525, 7.8757301 45.4682695)",,,,building_passage,,
159736753,,Vicolo Beata,residential,False,True,4.915,"LINESTRING (7.8735692 45.4676615, 7.8735415 45.4676218)",,,,,,
"[181310706, 135423095, 160664890, 160664892, 160664893]",,Via Quattro Martiri,residential,True,False,60.744,"LINESTRING (7.8735692 45.4676615, 7.8735436 45.4676753, 7.8735129 45.4676996, 7.8733883 45.4677976, 7.8733466 45.4678306, 7.8732053 45.4677816, 7.8731003 45.4677454, 7.8730661 45.4677387, 7.8729275 45.4677532)",,,,building_passage,,
158852587,,Via Arduino,residential,True,False,87.851,"LINESTRING (7.8748106 45.4666989, 7.8746775 45.4666592, 7.8744795 45.4666025, 7.8741143 45.4664935, 7.8737728 45.4663916)",,,,,,
