osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,tunnel,width,junction
1167599607,,Via XXIV Maggio,residential,,False,True,133.114,"LINESTRING (12.0271686 42.5361109, 12.0273121 42.5361065, 12.0273752 42.536097, 12.027614 42.536061, 12.0282877 42.5359509, 12.0285266 42.5359299, 12.028763 42.5359687)",,,,
94916743,,Via della Bandita,residential,,False,False,265.734,"LINESTRING (12.0265325 42.5360928, 12.026454 42.5359597, 12.026334 42.5357146, 12.0262125 42.5354168, 12.0259734 42.5348592, 12.0257238 42.5342703, 12.0255864 42.5339015, 12.0256111 42.5338144)",,,,
276249188,,Largo Barbarigo,residential,,True,False,29.42,"LINESTRING (12.0265325 42.5360928, 12.0267127 42.5360635, 12.0268778 42.5360218)",,,,
276292465,,Via della Bandita,residential,,False,True,44.196,"LINESTRING (12.0265325 42.5360928, 12.0265536 42.5361272, 12.0267522 42.5364558)",,,,
276277424,,Via Indipendenza,residential,,True,False,9.919,"LINESTRING (12.0308586 42.537882, 12.0308871 42.5379687)",,,,
"[1167098760, 1167098761, 217538588]",,Via Nino Bixio,residential,,True,False,168.266,"LINESTRING (12.0308586 42.537882, 12.0311163 42.5379295, 12.031281 42.5379599, 12.0314275 42.5379761, 12.0316647 42.5379804, 12.0322361 42.5379731, 12.0325211 42.5379844, 12.0326564 42.5379823, 12.0326678 42.5379771, 12.0328145 42.537904, 12.0328204 42.5378896, 12.0328092 42.5378693)",,,,
980977432,,,residential,,False,True,13.003,"LINESTRING (12.0306389 42.5384045, 12.0307379 42.5384959)",,,,
276277425,,Via Nazionale,residential,,True,False,101.445,"LINESTRING (12.0306389 42.5384045, 12.0302964 42.5385077, 12.0301875 42.5385421, 12.0300744 42.538643, 12.0300097 42.5386723, 12.0299491 42.5386538, 12.0298927 42.538623, 12.0298322 42.53858, 12.0297676 42.5385694, 12.0295577 42.5385631)",,,,
"[276277420, 59875997]",,"['Largo del Plebiscito', 'Piazza Vittorio Emanuele']",residential,,True,False,42.667,"LINESTRING (12.0304323 42.5377525, 12.0304729 42.537781, 12.0306584 42.5378974, 12.0308268 42.5380029)",,,,
"[276277426, 276277421, 276277423]",,"['Piazzale Angelo Frigo', 'Via Casti', 'Via Piave']",residential,,True,False,63.979,"LINESTRING (12.0304323 42.5377525, 12.0304054 42.5377843, 12.030304 42.5379234, 12.0302371 42.5379574, 12.0301205 42.5379904, 12.0300031 42.5379977, 12.029817 42.5379637)",,,,
276292464,,Via Santa Maria,residential,,False,True,49.357,"LINESTRING (12.0301776 42.5376314, 12.0301446 42.5377418, 12.0301011 42.5377736, 12.0298549 42.5379169, 12.029817 42.5379637)",,,,
59875999,,Via San Flaviano,residential,,True,False,81.571,"LINESTRING (12.0349489 42.5407334, 12.0354296 42.5407233, 12.0356634 42.5406921, 12.0357117 42.5406853, 12.0358535 42.5406667, 12.0359361 42.5406557)",,,,
183173819,2,Via Cassia,primary,50,False,True,37.593,"LINESTRING (12.0354269 42.5387165, 12.0354572 42.5386658, 12.0354975 42.5386172, 12.0355451 42.5385733, 12.0357189 42.5384622)",,,,
183173821,2,Via Orvietana,primary,50,False,False,104.024,"LINESTRING (12.0354269 42.5387165, 12.0354058 42.5387675, 12.0353936 42.5388198, 12.0353933 42.538853, 12.0353975 42.5388855, 12.0354085 42.538932, 12.0354263 42.5389767, 12.0355782 42.5393566, 12.0356551 42.5396241)",,,,
59875158,2,Via Verentana,secondary,50,False,False,147.814,"LINESTRING (12.0328092 42.5378693, 12.0326982 42.5377836, 12.0325608 42.5377129, 12.0324328 42.5376769, 12.0321039 42.5376161, 12.0319449 42.537585, 12.0318212 42.5375402, 12.0316939 42.5374852, 12.0314185 42.5373285, 12.0312578 42.5372386)",SP8,,,
59875158,2,Via Verentana,secondary,50,False,True,212.19899999999998,"LINESTRING (12.0328092 42.5378693, 12.0328945 42.5379435, 12.033083 42.5381012, 12.0331997 42.5382636, 12.0334468 42.5386535, 12.033521 42.5387797, 12.0336003 42.5389636, 12.0337047 42.5393244, 12.0337847 42.5395153, 12.0338578 42.5395845)",SP8,,,
276477968,,Via Giuseppe Contadini,residential,,False,False,189.616,"LINESTRING (12.0337378 42.5349093, 12.0338416 42.5351244, 12.0338997 42.5352487, 12.0340161 42.5355015, 12.0340274 42.5357502, 12.0339422 42.5363266, 12.0339393 42.5364162, 12.0339886 42.5365723)",,,,
59876678,,Via del Castagno,residential,,False,False,245.214,"LINESTRING (12.0329967 42.5352554, 12.032874 42.53523, 12.0328492 42.535163, 12.032896 42.5350798, 12.0330612 42.5349155, 12.033064 42.5348668, 12.0330227 42.5348201, 12.0326759 42.5346254, 12.0324634 42.5345253, 12.0324031 42.5345299, 12.0323452 42.5345807, 12.0323122 42.5346578, 12.0323645 42.5347633, 12.0324416 42.5348688, 12.0324306 42.5349419, 12.0323095 42.5350961, 12.0319818 42.5354877)",,,,
276477969,,Via del Castagno,residential,,True,False,76.521,"LINESTRING (12.0329967 42.5352554, 12.0330385 42.5351713, 12.0331763 42.5350534, 12.0334594 42.5349461, 12.0337378 42.5349093)",,,,
276477969,,Via del Castagno,residential,,True,False,272.708,"LINESTRING (12.0325054 42.5372049, 12.0325551 42.5372271, 12.0326415 42.5372763, 12.0327323 42.5373061, 12.0327942 42.537308, 12.0328436 42.5373001, 12.0328924 42.537282, 12.0329241 42.5372482, 12.0329896 42.5371312, 12.0331428 42.5365519, 12.0331942 42.5361504, 12.0332953 42.5357028, 12.0332847 42.5355543, 12.0330573 42.535353, 12.0329967 42.5352554)",,,,
276477970,,Via del Castagno,residential,,False,False,84.459,"LINESTRING (12.0325054 42.5372049, 12.032538 42.5372733, 12.0328832 42.5375986, 12.0331459 42.5377927)",,,,
1211777671,,Via del Castagno,residential,,False,True,27.409,"LINESTRING (12.0325054 42.5372049, 12.0323794 42.5370373, 12.0323605 42.5369842)",,,,
487995036,,Via Donatori di Sangue,residential,,True,False,71.146,"LINESTRING (12.0316171 42.5366349, 12.0315247 42.5359987)",,,,
487995034,,Via Donatori di Sangue,residential,,False,False,73.739,"LINESTRING (12.0316171 42.5366349, 12.0315465 42.5367907, 12.0314489 42.537006, 12.0312578 42.5372386)",,,,
59876683,,,residential,,False,False,67.673,"LINESTRING (12.0311592 42.53901, 12.0310915 42.5389571, 12.0309494 42.5388351, 12.0308803 42.5387571, 12.0308346 42.5386925, 12.0308001 42.5386187, 12.0307379 42.5384959)",,,,
980977431,,Via Malatesta,residential,,True,False,13.013,"LINESTRING (12.0308081 42.5384546, 12.0307056 42.5383652)",,,,
980977433,,,residential,,False,True,7.36,"LINESTRING (12.0308081 42.5384546, 12.0307379 42.5384959)",,,,
59876004,,Corso Cavour,residential,,True,False,104.159,"LINESTRING (12.0319527 42.5387793, 12.0328618 42.5394341)",,,,
"[59876682, 1217887725, 1217887726]",,Via Malatesta,residential,,True,False,128.04500000000002,"LINESTRING (12.0319527 42.5387793, 12.0319267 42.5387992, 12.0318223 42.5388788, 12.0316523 42.5390085, 12.0308081 42.5384546)",,building_passage,,
276477968,,Via Giuseppe Contadini,residential,,False,True,282.122,"LINESTRING (12.0364049 42.5379642, 12.03618 42.5378078, 12.0359713 42.5376613, 12.0359184 42.5376448, 12.0358634 42.5376327, 12.035807 42.5376251, 12.0357301 42.537622, 12.0356534 42.5376273, 12.03521 42.5377289, 12.0351536 42.5377316, 12.0350974 42.5377262, 12.0350437 42.5377132, 12.034997 42.5376942, 12.0349557 42.5376695, 12.0349211 42.5376396, 12.0347085 42.5374497, 12.0342088 42.5368522, 12.0339886 42.5365723)",,,,
290766493,2,Via Cassia,primary,50,False,False,28.966,"LINESTRING (12.0364049 42.5379642, 12.0362812 42.5380522, 12.0361564 42.5381494)",,,,
290766493,2,Via Cassia,primary,50,False,True,73.50899999999999,"LINESTRING (12.0364049 42.5379642, 12.0366656 42.5377787, 12.0367065 42.5377487, 12.0367974 42.5376819, 12.03695 42.5375697, 12.0370006 42.5375325, 12.0370442 42.5375004)",,,,
59876685,,Via Oreste Borghesi,residential,,False,False,127.477,"LINESTRING (12.0311953 42.5395651, 12.0309815 42.5394355, 12.030895 42.539387, 12.0300072 42.5388251)",,,,
59876685,,Via Oreste Borghesi,residential,,False,True,179.004,"LINESTRING (12.0311953 42.5395651, 12.0313679 42.5396743, 12.0320971 42.5401016, 12.0325747 42.5403723, 12.0327675 42.5404969, 12.032859 42.5405462, 12.0329055 42.5405654)",,,,
59876688,,Via della Croce,residential,,True,False,220.81,"LINESTRING (12.0311953 42.5395651, 12.0313835 42.5395993, 12.031833 42.5397769, 12.0324066 42.5399352, 12.0326931 42.5400216, 12.032769 42.5400415, 12.0328308 42.5400547, 12.0328925 42.540065, 12.0329341 42.5400697, 12.0329783 42.5400734, 12.03302 42.5400755, 12.0330644 42.5400766, 12.0331065 42.5400757, 12.0333559 42.5400629, 12.0335898 42.5400636, 12.0337518 42.5400689)",,,6,
59876685,,Via Oreste Borghesi,residential,,False,False,179.00400000000002,"LINESTRING (12.0329055 42.5405654, 12.032859 42.5405462, 12.0327675 42.5404969, 12.0325747 42.5403723, 12.0320971 42.5401016, 12.0313679 42.5396743, 12.0311953 42.5395651)",,,,
454001612,2,Via Dante Alighieri,tertiary,50,True,False,94.176,"LINESTRING (12.0329055 42.5405654, 12.0329608 42.5404899, 12.033071 42.5403405, 12.0330898 42.5403192, 12.0331085 42.5402998, 12.0331275 42.5402807, 12.0331465 42.5402636, 12.0331858 42.5402333, 12.033227 42.5402059, 12.033271 42.5401805, 12.0333061 42.5401668, 12.0333438 42.540155, 12.0335464 42.5401123, 12.0336014 42.5401006, 12.0337518 42.5400689)",,,,
59876685,,Via Oreste Borghesi,residential,,False,False,47.06,"LINESTRING (12.0300072 42.5388251, 12.0297527 42.5386628, 12.0296612 42.5386094, 12.0295577 42.5385631)",,,,
59876685,,Via Oreste Borghesi,residential,,False,True,127.477,"LINESTRING (12.0300072 42.5388251, 12.030895 42.539387, 12.0309815 42.5394355, 12.0311953 42.5395651)",,,,
"[276292459, 276292452]",,"['Via Daniele Manin', ""Piazza Sant'Agostino""]",residential,,False,False,288.017,"LINESTRING (12.0300072 42.5388251, 12.0299041 42.5388303, 12.0297371 42.5388057, 12.0296786 42.5387442, 12.0296369 42.5386734, 12.029545 42.5386396, 12.0294754 42.5386183, 12.0293947 42.538618, 12.0292819 42.5386396, 12.029165 42.5386827, 12.0290022 42.538738, 12.0287474 42.5388519, 12.0286347 42.5388857, 12.0285053 42.5389042, 12.0283382 42.5389042, 12.0280975 42.5388693, 12.027827 42.5387926, 12.0269649 42.538294)",,,,
59876685,,Via Oreste Borghesi,residential,,False,True,47.06,"LINESTRING (12.0295577 42.5385631, 12.0296612 42.5386094, 12.0297527 42.5386628, 12.0300072 42.5388251)",,,,
276292465,,Via della Bandita,residential,,False,False,178.718,"LINESTRING (12.0295577 42.5385631, 12.0291749 42.5385397, 12.0289953 42.5385087, 12.0288692 42.5384667, 12.0286762 42.5383902, 12.0284615 42.5382419, 12.0282832 42.5380963, 12.0280353 42.5378778, 12.0278413 42.5377013)",,,,
276292462,,Via Isonzo,residential,,False,False,75.139,"LINESTRING (12.0278413 42.5377013, 12.0277924 42.5377091, 12.027709 42.537683, 12.0272688 42.5375207, 12.0270104 42.5374335)",,,,
276292465,,Via della Bandita,residential,,False,False,165.491,"LINESTRING (12.0278413 42.5377013, 12.0275432 42.5374156, 12.0273069 42.537198, 12.0271574 42.5370443, 12.026955 42.5367555, 12.026795 42.5365306, 12.0267522 42.5364558)",,,,
276292465,,Via della Bandita,residential,,False,True,178.71800000000002,"LINESTRING (12.0278413 42.5377013, 12.0280353 42.5378778, 12.0282832 42.5380963, 12.0284615 42.5382419, 12.0286762 42.5383902, 12.0288692 42.5384667, 12.0289953 42.5385087, 12.0291749 42.5385397, 12.0295577 42.5385631)",,,,
"[581546852, 290766478]",,"['Via XXIV Maggio', 'Largo Barbarigo']",residential,,True,False,26.362,"LINESTRING (12.0268778 42.5360218, 12.0270519 42.5361004, 12.0271686 42.5361109)",,,,
"[581546849, 276249189, 276277419, 276249195, 59875996]",,"['Via Santa Lucia Filippini', 'Largo Barbarigo', 'Largo del Plebiscito', 'Via Trento', 'Piazza Santa Margherita']",residential,,True,False,450.61799999999994,"LINESTRING (12.0268778 42.5360218, 12.0269141 42.5359957, 12.0269718 42.5359339, 12.027126 42.5358439, 12.027354 42.5357697, 12.0275246 42.5357118, 12.0278936 42.5356967, 12.0282585 42.5357293, 12.02852 42.5357566, 12.0288537 42.5357813, 12.0291914 42.5358967, 12.0294699 42.5360162, 12.029649 42.5361047, 12.0298788 42.5362695, 12.0300737 42.5364687, 12.0301183 42.5365747, 12.0301964 42.5367208, 12.0302058 42.5367436, 12.0302121 42.536759, 12.0303915 42.5371942, 12.0304838 42.5375108, 12.0304869 42.537638, 12.0304581 42.5377146, 12.0304323 42.5377525)",,,,
224120209,,,residential,,False,False,150.897,"LINESTRING (12.0304732 42.54076, 12.0303607 42.5407314, 12.0302365 42.5407317, 12.0298181 42.540788, 12.0294794 42.540816, 12.0292863 42.5408199, 12.0290483 42.540792, 12.0286889 42.5406655)",,,,
1102852979,,Via del Lago,residential,,False,False,373.648,"LINESTRING (12.0304732 42.54076, 12.030268 42.5408367, 12.0299733 42.5409559, 12.0297788 42.5410037, 12.0295807 42.5410467, 12.0294328 42.5410647, 12.0293205 42.5410638, 12.0291263 42.5410409, 12.0289438 42.5409951, 12.0287314 42.54094, 12.0282915 42.5408112, 12.0279813 42.5407321, 12.0276357 42.5406841, 12.0273397 42.540646, 12.02706 42.5406317, 12.0269977 42.5406383, 12.0268969 42.5406489, 12.0267687 42.5406918, 12.0266522 42.5407605, 12.0265745 42.5408234, 12.0265318 42.5409522, 12.0265434 42.5411153)",,,,
1102852979,,Via del Lago,residential,,False,True,172.07299999999998,"LINESTRING (12.0304732 42.54076, 12.0305563 42.5407468, 12.0306566 42.540749, 12.030765 42.5407768, 12.0308962 42.5408104, 12.0311306 42.5408852, 12.0313557 42.5409436, 12.0318568 42.5410896, 12.0321596 42.541165, 12.0324503 42.5412415)",,,,
448828772,,,residential,,False,False,236.431,"LINESTRING (12.0265434 42.5411153, 12.026116 42.5409414, 12.0257887 42.540809, 12.025567 42.5407105, 12.025554 42.5406628, 12.0256828 42.5404573, 12.0257927 42.5403189, 12.0258732 42.5402735, 12.0259577 42.5402458, 12.0269139 42.5400857)",,,,
1102852979,,Via del Lago,residential,,False,True,373.648,"LINESTRING (12.0265434 42.5411153, 12.0265318 42.5409522, 12.0265745 42.5408234, 12.0266522 42.5407605, 12.0267687 42.5406918, 12.0268969 42.5406489, 12.0269977 42.5406383, 12.02706 42.5406317, 12.0273397 42.540646, 12.0276357 42.5406841, 12.0279813 42.5407321, 12.0282915 42.5408112, 12.0287314 42.54094, 12.0289438 42.5409951, 12.0291263 42.5410409, 12.0293205 42.5410638, 12.0294328 42.5410647, 12.0295807 42.5410467, 12.0297788 42.5410037, 12.0299733 42.5409559, 12.030268 42.5408367, 12.0304732 42.54076)",,,,
454001611,2,Via Dante Alighieri,tertiary,50,False,False,89.43299999999999,"LINESTRING (12.0324503 42.5412415, 12.0323894 42.5413191, 12.0323203 42.5413968, 12.0319137 42.5418472, 12.0318586 42.5419171)",,,,
993591140,2,Via Dante Alighieri,tertiary,50,True,False,51.527,"LINESTRING (12.0324503 42.5412415, 12.0324993 42.541184, 12.0325401 42.5411266, 12.0326135 42.5410096, 12.0327269 42.5408259)",,,,
1102852979,,Via del Lago,residential,,False,False,172.07299999999998,"LINESTRING (12.0324503 42.5412415, 12.0321596 42.541165, 12.0318568 42.5410896, 12.0313557 42.5409436, 12.0311306 42.5408852, 12.0308962 42.5408104, 12.030765 42.5407768, 12.0306566 42.540749, 12.0305563 42.5407468, 12.0304732 42.54076)",,,,
276277426,,Via Piave,residential,,True,False,124.753,"LINESTRING (12.029817 42.5379637, 12.0296066 42.5378776, 12.0293847 42.5378021, 12.0292412 42.5377601, 12.0290909 42.5376666, 12.0288569 42.5375841, 12.0284845 42.5374301)",,,,
276292464,,Via Santa Maria,residential,,False,False,49.357,"LINESTRING (12.029817 42.5379637, 12.0298549 42.5379169, 12.0301011 42.5377736, 12.0301446 42.5377418, 12.0301776 42.5376314)",,,,
97331858,,Via Piave,residential,,False,False,195.195,"LINESTRING (12.0267522 42.5364558, 12.0268963 42.5364734, 12.027053 42.5366421, 12.0271794 42.5367594, 12.0273688 42.536937, 12.0275171 42.5370619, 12.0276331 42.5371458, 12.0277485 42.5372052, 12.0280634 42.5373466, 12.0283564 42.5374744, 12.0284374 42.5374983, 12.0284795 42.5374858, 12.0284922 42.537461, 12.0284845 42.5374301)",,,,
276292465,,Via della Bandita,residential,,False,False,44.196,"LINESTRING (12.0267522 42.5364558, 12.0265536 42.5361272, 12.0265325 42.5360928)",,,,
276292465,,Via della Bandita,residential,,False,True,165.49099999999999,"LINESTRING (12.0267522 42.5364558, 12.026795 42.5365306, 12.026955 42.5367555, 12.0271574 42.5370443, 12.0273069 42.537198, 12.0275432 42.5374156, 12.0278413 42.5377013)",,,,
94916892,2,Via Orvietana,primary,50,False,True,47.152,"LINESTRING (12.0360003 42.5410771, 12.0359822 42.5409586, 12.0359361 42.5406557)",,,,
224120211,,,residential,,True,False,136.378,"LINESTRING (12.0360003 42.5410771, 12.0357739 42.5410956, 12.0357088 42.5411238, 12.03558 42.5413396, 12.0354499 42.5414671, 12.0352675 42.5415115, 12.0351975 42.5415193, 12.0351374 42.5415124, 12.0350142 42.5414681, 12.0348519 42.5413811, 12.03473 42.541301)",,,,
454001613,2,Via Orvietana,primary,50,False,False,99.298,"LINESTRING (12.0360003 42.5410771, 12.0360393 42.5413001, 12.0361437 42.5415919, 12.0362325 42.5418507, 12.0362803 42.5419437)",,,,
59876687,,,residential,,True,False,90.69999999999999,"LINESTRING (12.03473 42.541301, 12.0348715 42.541259, 12.0351114 42.5411671, 12.0351664 42.5410446, 12.0351429 42.5408812, 12.0350658 42.5407893, 12.0349489 42.5407334)",,,,
224120211,,,residential,,True,False,131.74099999999999,"LINESTRING (12.03473 42.541301, 12.0340933 42.5409549, 12.0339678 42.5408758, 12.0336953 42.5407039, 12.033639 42.5406288, 12.0336127 42.5405614, 12.0336083 42.5405383, 12.0336014 42.5405021)",,,,
97331858,,Via Piave,residential,,False,True,195.195,"LINESTRING (12.0284845 42.5374301, 12.0284922 42.537461, 12.0284795 42.5374858, 12.0284374 42.5374983, 12.0283564 42.5374744, 12.0280634 42.5373466, 12.0277485 42.5372052, 12.0276331 42.5371458, 12.0275171 42.5370619, 12.0273688 42.536937, 12.0271794 42.5367594, 12.027053 42.5366421, 12.0268963 42.5364734, 12.0267522 42.5364558)",,,,
