osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,tunnel
26310734,Via Fioravanti,residential,False,False,6.443,,,"LINESTRING (12.2026121 43.1461491, 12.2026527 43.1461989)",
26310761,Via Roma,secondary,False,False,83.379,2,SR75bis,"LINESTRING (12.2026121 43.1461491, 12.2025289 43.1462066, 12.2023397 43.1462522, 12.2016337 43.1463294)",
26310761,Via Roma,secondary,False,True,334.209,2,SR75bis,"LINESTRING (12.2026121 43.1461491, 12.2026495 43.1460657, 12.2023078 43.1445238, 12.2023086 43.1443619, 12.2023354 43.1442151, 12.2023896 43.1440556, 12.2026699 43.1435559, 12.2028662 43.1432457)",
26310761,Via Roma,secondary,False,True,83.37899999999999,2,SR75bis,"LINESTRING (12.2016337 43.1463294, 12.2023397 43.1462522, 12.2025289 43.1462066, 12.2026121 43.1461491)",
410925039,Via del Bozzolo,residential,False,False,49.329,,,"LINESTRING (12.2016337 43.1463294, 12.2018074 43.1464669, 12.2019114 43.1465747, 12.2019638 43.1466935)",
26281162,Viale Risorgimento,residential,False,False,44.632,,,"LINESTRING (12.2032089 43.1386343, 12.2034079 43.1390085)",
62661374,Via Fratelli Bandiera,residential,False,False,50.001,,,"LINESTRING (12.2032089 43.1386343, 12.2038055 43.1385217)",
409582518,Via Carlo Pisacane,residential,False,True,64.072,,,"LINESTRING (12.2032089 43.1386343, 12.2025105 43.1389032)",
26281162,Viale Risorgimento,residential,False,False,12.442,,,"LINESTRING (12.2039918 43.1401996, 12.2041445 43.1402099)",
26281162,Viale Risorgimento,residential,False,True,121.52099999999999,,,"LINESTRING (12.2039918 43.1401996, 12.2038364 43.1401618, 12.2036944 43.1401046, 12.203552 43.1400238, 12.2034595 43.1399375, 12.2034372 43.1398464, 12.2034367 43.1397811, 12.2034609 43.1396793, 12.2035243 43.1393829, 12.2035312 43.1393305)",
409585055,Via dei Platani,residential,False,True,79.647,,,"LINESTRING (12.2039918 43.1401996, 12.203941 43.1403693, 12.2039034 43.1405278, 12.2038846 43.1405728, 12.2037237 43.140653, 12.2034973 43.1407518)",
344125021,Viale Dante Alighieri,residential,False,False,31.555,,,"LINESTRING (12.2056062 43.1399675, 12.2057485 43.1402316)",
26281162,Viale Risorgimento,residential,False,True,121.84700000000001,,,"LINESTRING (12.2056062 43.1399675, 12.2054712 43.1400054, 12.20485 43.140119, 12.2042897 43.1401971, 12.2041445 43.1402099)",
