osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction,width
42748108,,,Piazza Martin Luther King,unclassified,True,False,120.856,"LINESTRING (11.3817549 43.9535525, 11.3832512 43.9534077)",,,,
42765633,,,Via Sacco e Vanzetti,unclassified,True,False,128.983,"LINESTRING (11.3832512 43.9534077, 11.3832728 43.9535166, 11.3834731 43.9545254, 11.3834792 43.954556)",,,,
42765634,,,Via Sacco e Vanzetti,unclassified,False,False,79.005,"LINESTRING (11.3832512 43.9534077, 11.3832238 43.9532841, 11.3831942 43.9531509, 11.3830955 43.9527061)",,,,
24555318,,,Viale Giovanni XXIII,unclassified,False,False,68.882,"LINESTRING (11.3834792 43.954556, 11.3836253 43.9545402, 11.3843301 43.9544637)",30,,,
24555318,,,Viale Giovanni XXIII,unclassified,False,True,178.381,"LINESTRING (11.3834792 43.954556, 11.3817216 43.9547452, 11.3812753 43.9547933)",30,,,
42816485,,,Via Galileo Chini,residential,True,False,283.88000000000005,"LINESTRING (11.392295 43.9555641, 11.3923262 43.9555881, 11.3924268 43.9556654, 11.3925055 43.955726, 11.392999 43.9563442, 11.3930404 43.956441, 11.3930415 43.9565214, 11.3929714 43.9565916, 11.3925056 43.9569477, 11.3924456 43.9569815, 11.3918193 43.9573342, 11.3915636 43.9574782)",,,,
815552269,,SP551,Viale IV Novembre,primary,True,False,38.887,"LINESTRING (11.392295 43.9555641, 11.3923757 43.9554929, 11.3924744 43.9554478, 11.3925742 43.9554022, 11.3926931 43.9553794)",,,,
815552270,,SP551,Viale IV Novembre,primary,True,False,40.079,"LINESTRING (11.392295 43.9555641, 11.3922147 43.9556348, 11.3921073 43.9556841, 11.3920002 43.9557333, 11.3918841 43.9557534)",,,,
24555318,,,Viale Giovanni XXIII,unclassified,False,False,178.381,"LINESTRING (11.3812753 43.9547933, 11.3817216 43.9547452, 11.3834792 43.954556)",30,,,
42742780,,,Via dei Medici,unclassified,True,False,130.881,"LINESTRING (11.3812753 43.9547933, 11.3812784 43.9547472, 11.3813153 43.9542049, 11.381192 43.9536237)",,,,
30279171,,,Piazza del Mercato,unclassified,False,True,71.454,"LINESTRING (11.3854912 43.9533247, 11.3846397 43.9535175)",,,,
30279171,,,Piazza del Mercato,unclassified,False,False,124.421,"LINESTRING (11.3854912 43.9533247, 11.3860824 43.9531392, 11.3869168 43.9528789)",,,,
182564251,,,Via Montebello,unclassified,False,False,113.934,"LINESTRING (11.3854912 43.9533247, 11.3857122 43.9535947, 11.3859847 43.9539764, 11.3860365 43.9541122, 11.3860682 43.9542516)",,,,
30279168,,,Via Castelluccio,residential,False,True,53.062,"LINESTRING (11.3873271 43.9519396, 11.3876201 43.9518498, 11.3877775 43.951808, 11.3879534 43.9518196)",,,,
69041986,,,Via Brocchi,unclassified,True,False,89.286,"LINESTRING (11.3873271 43.9519396, 11.387107 43.9516402, 11.3868476 43.9512152)",,,,
30279170,,,Via Caduti di Montelungo,unclassified,False,False,383.546,"LINESTRING (11.3865015 43.9506271, 11.3853118 43.9509415, 11.3847098 43.9510929, 11.3843892 43.9511667, 11.3842333 43.9512139, 11.3841724 43.9512426, 11.3841446 43.9512718, 11.3841346 43.9513061, 11.3841852 43.9514979, 11.3843397 43.9520797, 11.3843516 43.9521322, 11.3845199 43.9528725)",,,,
94354693,,,Via Brocchi,unclassified,False,False,19.166,"LINESTRING (11.3865015 43.9506271, 11.3865057 43.9505497, 11.3865358 43.9504573)",,,,
806901900,,,Via Oreste Bandini,residential,False,True,11.647,"LINESTRING (11.387352 43.9547958, 11.3873372 43.9546916)",,,,
30279172,,,Piazza Dante,residential,False,False,83.908,"LINESTRING (11.387352 43.9547958, 11.3875166 43.9548666, 11.3882517 43.955183)",,,,
135305980,,,Via Giovanni Della Casa,unclassified,True,False,23.561999999999998,"LINESTRING (11.387352 43.9547958, 11.3875577 43.954682, 11.3875854 43.9546667)",,,,
42712254,,,Piazza Dante,unclassified,True,False,168.311,"LINESTRING (11.3882517 43.955183, 11.3871624 43.9564777)",,,,
30279172,,,Piazza Dante,residential,False,True,83.908,"LINESTRING (11.3882517 43.955183, 11.3875166 43.9548666, 11.387352 43.9547958)",,,,
42816488,,,Via Roma,residential,False,False,66.156,"LINESTRING (11.3882517 43.955183, 11.3887497 43.9554366, 11.3889264 43.9555266)",,,,
30279178,,,Viale della Repubblica,unclassified,False,False,21.059,"LINESTRING (11.3871624 43.9564777, 11.3870252 43.9566393)",,,,
852562419,,,Piazza Dante,unclassified,True,False,86.112,"LINESTRING (11.3871624 43.9564777, 11.3862365 43.9560834)",,,,
42388273,,,Via Fiume,unclassified,False,True,41.434,"LINESTRING (11.3862365 43.9560834, 11.3857955 43.9558883)",,,,
852562419,,,Piazza Dante,unclassified,True,False,168.744,"LINESTRING (11.3862365 43.9560834, 11.3872695 43.9548865, 11.3873081 43.9548418, 11.387352 43.9547958)",,,,
42816541,,,Via Pananti,residential,True,False,44.164,"LINESTRING (11.3884474 43.9541977, 11.3885141 43.9542573, 11.388793 43.9545073)",,,,
"[639346061, 852562406]",,,"['Via Giovanni Della Casa', 'Piazza Antonio Gramsci']",unclassified,True,False,90.927,"LINESTRING (11.3884474 43.9541977, 11.3884912 43.9541686, 11.3885044 43.9541598, 11.3887975 43.9539651, 11.3890736 43.9537899, 11.3891094 43.9537582, 11.3891316 43.9537118, 11.3891476 43.9536632, 11.3891452 43.9535933)",,,,
"[810765979, 810765980, 497156239]",,SP551,Viale IV Novembre,primary,True,False,31.128,"LINESTRING (11.3850267 43.9579686, 11.38516 43.9579883, 11.3853177 43.9580014, 11.3854113 43.9579947)",50,yes,,
30279277,,,Via Venticinque Aprile,unclassified,False,False,61.045,"LINESTRING (11.3811768 43.9584364, 11.3818587 43.9583752, 11.3819336 43.9583685)",,,,
30279278,,,Via Andrea Del Castagno,residential,False,False,97.321,"LINESTRING (11.3811768 43.9584364, 11.3812186 43.9581742, 11.3813062 43.9576243, 11.3813156 43.9575669)",,,,
30279277,,,Via Venticinque Aprile,unclassified,False,True,79.091,"LINESTRING (11.3829171 43.9582999, 11.3828738 43.9583029, 11.3820186 43.9583626, 11.3819336 43.9583685)",,,,
42749249,,,Via Bruno Buozzi,tertiary,False,True,44.659,"LINESTRING (11.3829171 43.9582999, 11.3827452 43.9580107, 11.3827184 43.9579258)",,,,
498756285,4,SP551,Viale della Resistenza,primary,False,False,84.512,"LINESTRING (11.3813156 43.9575669, 11.3802753 43.9574371)",50,,,
498756285,4,SP551,Viale della Resistenza,primary,False,True,25.556,"LINESTRING (11.3813156 43.9575669, 11.3816302 43.9576061)",50,,,
30279278,,,Via Andrea Del Castagno,residential,False,True,97.321,"LINESTRING (11.3813156 43.9575669, 11.3813062 43.9576243, 11.3812186 43.9581742, 11.3811768 43.9584364)",,,,
30279336,,SP551,Viale Pecori Giraldi,tertiary,False,True,46.206,"LINESTRING (11.3926241 43.9527517, 11.3925282 43.9525737, 11.3924153 43.9523643)",,,,
30279338,,,Via Leonardo da Vinci,unclassified,True,False,81.52,"LINESTRING (11.3926241 43.9527517, 11.3925826 43.9527685, 11.3925258 43.9527916, 11.3917296 43.9531021)",,,,
94354693,,,Via Brocchi,unclassified,False,True,19.166,"LINESTRING (11.3865358 43.9504573, 11.3865057 43.9505497, 11.3865015 43.9506271)",,,,
807302673,,,Via Brocchi,unclassified,True,False,19.012999999999998,"LINESTRING (11.3865358 43.9504573, 11.3865667 43.9503257, 11.3865899 43.9502921)",,,,
42765641,2,,Viale Europa Unita,primary,False,False,123.086,"LINESTRING (11.3869971 43.950356, 11.387132 43.9503527, 11.3872835 43.9503325, 11.3877131 43.9502516, 11.3884913 43.9501049)",,,,
807302110,,,Via Brocchi,unclassified,True,False,22.609,"LINESTRING (11.3869971 43.950356, 11.386792 43.9503571, 11.3867152 43.9503635)",,,,
807302672,,,Largo G. Poggiali,primary,False,True,21.295,"LINESTRING (11.3869971 43.950356, 11.3869319 43.9503412, 11.3868879 43.9503228, 11.3868401 43.9502876, 11.3867961 43.9502409)",,,,
42388273,,,Via Fiume,unclassified,False,False,41.434,"LINESTRING (11.3857955 43.9558883, 11.3862365 43.9560834)",,,,
555919739,,,,residential,False,False,100.918,"LINESTRING (11.3857955 43.9558883, 11.3859206 43.9567914)",,,,
42388273,,,Via Fiume,unclassified,False,True,63.228,"LINESTRING (11.3857955 43.9558883, 11.3851258 43.9559334, 11.3850096 43.9559448)",,,,
42388273,,,Via Fiume,unclassified,False,False,63.228,"LINESTRING (11.3850096 43.9559448, 11.3851258 43.9559334, 11.3857955 43.9558883)",,,,
1230943384,,,Via Don Luigi Sturzo,residential,True,False,144.47199999999998,"LINESTRING (11.3850096 43.9559448, 11.3847816 43.9547896, 11.384776 43.9546572)",,,,
135305982,,,Via Giuseppe Massarenti,residential,False,True,49.616,"LINESTRING (11.3902897 43.9531756, 11.3899628 43.9527965)",,,,
42388276,,,Via Giuseppe Massarenti,residential,True,False,197.48900000000003,"LINESTRING (11.3902897 43.9531756, 11.3907917 43.9528238, 11.392162 43.9522496, 11.3922612 43.9522072, 11.3923176 43.9521831)",,,,
42388276,,,Via Giuseppe Massarenti,residential,True,False,47.53,"LINESTRING (11.3905605 43.953556, 11.3902897 43.9531756)",,,,
51193743,,,Via Leonardo da Vinci,unclassified,False,True,43.239000000000004,"LINESTRING (11.3905605 43.953556, 11.3903731 43.9536526, 11.3902032 43.9537587, 11.3901392 43.9537987)",,,,
42388275,,,Via Giuseppe Di Vittorio,residential,True,False,140.092,"LINESTRING (11.3917296 43.9531021, 11.3925853 43.9542011)",,,,
30279338,,,Via Leonardo da Vinci,unclassified,True,False,106.329,"LINESTRING (11.3917296 43.9531021, 11.391292 43.953272, 11.3905605 43.953556)",,,,
42388277,,,Via Galileo Galilei,residential,True,False,118.586,"LINESTRING (11.3913413 43.9547802, 11.3925853 43.9542011)",,,,
42712255,,,Via Primo Maggio,residential,True,False,115.87,"LINESTRING (11.3913413 43.9547802, 11.3921953 43.9554821, 11.3922359 43.9555155, 11.3922478 43.9555253, 11.392295 43.9555641)",,,,
30279178,,,Viale della Repubblica,unclassified,False,True,21.059,"LINESTRING (11.3870252 43.9566393, 11.3871624 43.9564777)",,,,
852562418,,,Viale della Repubblica,unclassified,False,False,141.72099999999998,"LINESTRING (11.3870252 43.9566393, 11.3861449 43.9576268, 11.3861189 43.9576568, 11.3860706 43.9577127)",,,,
42749247,,,Via Don Luigi Sturzo,residential,True,False,6.675000000000001,"LINESTRING (11.3854113 43.9579947, 11.3854044 43.9579604, 11.3853993 43.9579353)",,,,
"[798398974, 497156239]",,SP551,Viale IV Novembre,primary,True,False,49.791000000000004,"LINESTRING (11.3854113 43.9579947, 11.385451 43.957988, 11.3856562 43.9579535, 11.3857466 43.9579383, 11.3858041 43.9579173, 11.3858321 43.9578954, 11.3858485 43.9578716, 11.3858609 43.9578544, 11.3858776 43.9578391, 11.3858981 43.9578265, 11.3859217 43.957817, 11.3859474 43.957811)",50,,,
42741703,,,Via Lorini,residential,False,True,56.8,"LINESTRING (11.3872559 43.9583111, 11.3865957 43.9584984)",,,,
42741705,,,Via Trento,unclassified,False,True,72.667,"LINESTRING (11.3872559 43.9583111, 11.3870506 43.9580041, 11.3869052 43.9578065, 11.3868788 43.9577706, 11.3868675 43.9577553, 11.3868472 43.9577277)",,,,
42741705,,,Via Trento,unclassified,False,False,72.667,"LINESTRING (11.3868472 43.9577277, 11.3868675 43.9577553, 11.3868788 43.9577706, 11.3869052 43.9578065, 11.3870506 43.9580041, 11.3872559 43.9583111)",,,,
815552286,,SP551,Viale IV Novembre,primary,True,False,30.976,"LINESTRING (11.3868472 43.9577277, 11.3869201 43.9576632, 11.3869841 43.9576404, 11.3870636 43.957612, 11.3871741 43.9576023)",,,,
815552288,2,SP551,Viale IV Novembre,primary,False,False,49.919,"LINESTRING (11.3868472 43.9577277, 11.3866384 43.9577952, 11.3864249 43.9578578, 11.3862693 43.9578956)",50,,,
555980103,,,Via Giacomo Romanelli,residential,False,False,67.606,"LINESTRING (11.3886607 43.9578033, 11.389021 43.9583532)",,,,
42465660,,,Via Don Giovanni Minzoni,residential,True,False,125.86800000000001,"LINESTRING (11.3886607 43.9578033, 11.3877201 43.9581586, 11.3872559 43.9583111)",,,,
42741704,,,Via Giacomo Romanelli,residential,False,False,71.651,"LINESTRING (11.3886607 43.9578033, 11.3883266 43.9572899, 11.3883024 43.9572528, 11.3882933 43.9572388, 11.3882809 43.9572198)",,,,
815552279,,,Via Giacomo Romanelli,residential,False,False,6.004,"LINESTRING (11.3882809 43.9572198, 11.3882491 43.9571709)",,,,
42741704,,,Via Giacomo Romanelli,residential,False,True,71.651,"LINESTRING (11.3882809 43.9572198, 11.3882933 43.9572388, 11.3883024 43.9572528, 11.3883266 43.9572899, 11.3886607 43.9578033)",,,,
815552283,,SP551,Viale IV Novembre,primary,True,False,30.189999999999998,"LINESTRING (11.3882809 43.9572198, 11.3880829 43.9572922, 11.3880426 43.9573069, 11.3879349 43.9573227)",,,,
815552288,2,SP551,Viale IV Novembre,primary,False,False,1.243,"LINESTRING (11.3862693 43.9578956, 11.3862541 43.9578979)",50,,,
815552288,2,SP551,Viale IV Novembre,primary,False,True,49.919,"LINESTRING (11.3862693 43.9578956, 11.3864249 43.9578578, 11.3866384 43.9577952, 11.3868472 43.9577277)",50,,,
42741703,,,Via Lorini,residential,False,False,56.8,"LINESTRING (11.3865957 43.9584984, 11.3872559 43.9583111)",,,,
42741703,,,Via Lorini,residential,False,True,51.627,"LINESTRING (11.3865957 43.9584984, 11.3860121 43.9586961)",,,,
42741702,,,,residential,True,False,71.941,"LINESTRING (11.3865957 43.9584984, 11.3862895 43.9579329, 11.3862693 43.9578956)",,,,
42741703,,,Via Lorini,residential,False,False,51.627,"LINESTRING (11.3860121 43.9586961, 11.3865957 43.9584984)",,,,
42465659,,,Via Lorini,residential,False,False,36.184,"LINESTRING (11.3860121 43.9586961, 11.3858662 43.9587579, 11.3858662 43.958795, 11.3859262 43.9587888, 11.3860035 43.9587517, 11.3860121 43.9586961)",,,,
42465659,,,Via Lorini,residential,False,True,36.184,"LINESTRING (11.3860121 43.9586961, 11.3860035 43.9587517, 11.3859262 43.9587888, 11.3858662 43.958795, 11.3858662 43.9587579, 11.3860121 43.9586961)",,,,
30279177,,,Via Guglielmo Marconi,residential,True,False,121.535,"LINESTRING (11.3848273 43.9567799, 11.3850311 43.957863)",,,,
42741823,,,Via Fratelli Cervi,residential,True,False,147.009,"LINESTRING (11.3848273 43.9567799, 11.3829941 43.95686)",,,,
42741827,,,Via Eugenio Curiel,residential,False,False,26.226,"LINESTRING (11.3829941 43.95686, 11.38305 43.9566276)",,,,
42749250,,,Via Eugenio Curiel,residential,True,False,96.24999999999999,"LINESTRING (11.3829941 43.95686, 11.3827914 43.9575357, 11.3827522 43.9576664, 11.3827461 43.9576867, 11.3827403 43.9577061)",,,,
42741827,,,Via Eugenio Curiel,residential,False,True,26.226,"LINESTRING (11.38305 43.9566276, 11.3829941 43.95686)",,,,
42748108,,,Piazza Martin Luther King,unclassified,True,False,45.75,"LINESTRING (11.381192 43.9536237, 11.3817549 43.9535525)",,,,
556083226,,,,unclassified,True,False,41.771,"LINESTRING (11.381192 43.9536237, 11.3811362 43.9532502)",,,,
42816541,,,Via Pananti,residential,True,False,73.939,"LINESTRING (11.388793 43.9545073, 11.3895628 43.9548748)",,,,
639346065,,,Via Giotto,unclassified,True,False,86.733,"LINESTRING (11.388793 43.9545073, 11.3882517 43.955183)",,,,
806901899,,,Via Oreste Bandini,residential,False,True,23.368,"LINESTRING (11.3873372 43.9546916, 11.387308 43.9544825)",,,,
806901900,,,Via Oreste Bandini,residential,False,False,11.647,"LINESTRING (11.3873372 43.9546916, 11.387352 43.9547958)",,,,
30279165,,,Via G. Della Casa,residential,True,False,120.07999999999998,"LINESTRING (11.3873372 43.9546916, 11.3871562 43.9546933, 11.3871219 43.9546946, 11.3870761 43.9546979, 11.3867352 43.9547204, 11.3862931 43.9547244, 11.3859984 43.9547439, 11.3858419 43.954761)",,,,
806902829,,,Via Venti Settembre,residential,True,False,22.298,"LINESTRING (11.384776 43.9546572, 11.3847452 43.9544579)",,,,
30279336,,SP551,Viale Pecori Giraldi,tertiary,False,True,21.613,"LINESTRING (11.3924153 43.9523643, 11.3923176 43.9521831)",,,,
30279336,,SP551,Viale Pecori Giraldi,tertiary,False,False,46.206,"LINESTRING (11.3924153 43.9523643, 11.3925282 43.9525737, 11.3926241 43.9527517)",,,,
30279171,,,Piazza del Mercato,unclassified,False,True,72.795,"LINESTRING (11.3876985 43.9525444, 11.3869168 43.9528789)",,,,
42764777,,,Via del Canto,unclassified,False,False,54.488,"LINESTRING (11.3876985 43.9525444, 11.388333 43.952367)",,,,
30279923,,,Via Brocchi,unclassified,True,False,70.774,"LINESTRING (11.3876985 43.9525444, 11.3876179 43.9523546, 11.387347 43.9519624)",,,,
42765634,,,Via Sacco e Vanzetti,unclassified,False,True,79.005,"LINESTRING (11.3830955 43.9527061, 11.3831942 43.9531509, 11.3832238 43.9532841, 11.3832512 43.9534077)",,,,
42816492,,,Piazza Vittorio Veneto,residential,True,False,53.967,"LINESTRING (11.3892495 43.9560492, 11.3886775 43.9557923)",,,,
42816481,,,Via Giotto Ulivi,residential,True,False,64.702,"LINESTRING (11.3898199 43.9549963, 11.3899043 43.9551176, 11.3901818 43.9555166)",,,,
42816551,,,Via Lapi,residential,True,False,178.166,"LINESTRING (11.3898199 43.9549963, 11.3900051 43.9550775, 11.391699 43.9558175, 11.3917225 43.9558278)",,,,
42816481,,,Via Giotto Ulivi,residential,True,False,96.53,"LINESTRING (11.3901818 43.9555166, 11.3906523 43.9562498, 11.3906674 43.9562733, 11.3906875 43.9563047)",,,,
42816482,,,Largo Chini,residential,True,False,24.619,"LINESTRING (11.3895628 43.9548748, 11.3896144 43.9548992, 11.3898199 43.9549963)",,,,
42816484,,,Via P. Giraldi,unclassified,False,False,127.142,"LINESTRING (11.3895628 43.9548748, 11.3900968 43.9543437, 11.3904496 43.9539947, 11.3904955 43.9539493)",,,,
18120818,,SR302,,primary,False,True,120.261,"LINESTRING (11.3915636 43.9574782, 11.390883 43.956514)",,,,
852562409,,SR302,,primary,False,False,102.697,"LINESTRING (11.3915636 43.9574782, 11.3918175 43.9578457, 11.3920978 43.9582222, 11.392162 43.9582947)",,,,
42816492,,,Piazza Vittorio Veneto,residential,True,False,54.273,"LINESTRING (11.3889264 43.9555266, 11.3894891 43.9557989)",,,,
42816488,,,Via Roma,residential,False,True,66.156,"LINESTRING (11.3889264 43.9555266, 11.3887497 43.9554366, 11.3882517 43.955183)",,,,
42816492,,,Piazza Vittorio Veneto,residential,True,False,3.722,"LINESTRING (11.3892856 43.9560703, 11.3892495 43.9560492)",,,,
42855930,,,Via Trieste,residential,True,False,75.09599999999999,"LINESTRING (11.3892856 43.9560703, 11.3893373 43.9561147, 11.3896516 43.9566014, 11.3896594 43.9566135, 11.389673 43.9566346, 11.3896988 43.9566746)",,,,
42816492,,,Piazza Vittorio Veneto,residential,True,False,14.121,"LINESTRING (11.3886775 43.9557923, 11.3887761 43.955687)",,,,
42816504,,,Via Gorizia,residential,True,False,147.60899999999998,"LINESTRING (11.3886775 43.9557923, 11.3886537 43.9558202, 11.3877116 43.9569231)",,,,
42816492,,,Piazza Vittorio Veneto,residential,True,False,19.542,"LINESTRING (11.3894891 43.9557989, 11.3893668 43.955951)",,,,
42816495,,,Via Pasubio,residential,True,False,63.903,"LINESTRING (11.3894891 43.9557989, 11.3895368 43.9557914, 11.3901818 43.9555166)",,,,
42388279,,,Via Firenze,residential,True,False,63.361,"LINESTRING (11.3877116 43.9569231, 11.3870252 43.9566393)",,,,
27150721,4,SP551,Viale IV Novembre,primary,False,True,15.355,"LINESTRING (11.3917225 43.9558278, 11.3918841 43.9557534)",,,,
27150721,4,SP551,Viale IV Novembre,primary,False,False,94.944,"LINESTRING (11.3917225 43.9558278, 11.3908408 43.9562341, 11.3907235 43.9562881)",,,,
30279165,,,Via G. Della Casa,residential,True,False,11.676,"LINESTRING (11.3858419 43.954761, 11.3857063 43.9547997)",,,,
42816600,,,Via dei Macelli,residential,True,False,121.27,"LINESTRING (11.3857063 43.9547997, 11.3857504 43.9554677, 11.3857955 43.9558883)",,,,
42967287,,,Via Venti Settembre,residential,True,False,81.45,"LINESTRING (11.3857063 43.9547997, 11.3854562 43.954842, 11.3853028 43.9548536, 11.3851562 43.9548341, 11.3850079 43.9547912, 11.3847835 43.9546605, 11.384776 43.9546572)",,,,
42816598,,,Via Gismondo Morelli Gualtierotti,residential,True,False,59.682,"LINESTRING (11.3860682 43.9542516, 11.3860305 43.9543707, 11.3858938 43.9546043, 11.3858419 43.954761)",,,,
69041988,,,Corso Giacomo Matteotti,residential,True,False,53.897,"LINESTRING (11.3860682 43.9542516, 11.386646 43.9541596, 11.3866699 43.9541559, 11.3867257 43.9541472)",,,,
182564251,,,Via Montebello,unclassified,False,True,113.934,"LINESTRING (11.3860682 43.9542516, 11.3860365 43.9541122, 11.3859847 43.9539764, 11.3857122 43.9535947, 11.3854912 43.9533247)",,,,
61556217,,,Via Divisione Partigiana Garibaldi,unclassified,False,True,13.303,"LINESTRING (11.3816584 43.9574882, 11.3816432 43.957552, 11.3816302 43.9576061)",,,,
"[798392520, 61556216]",,,Via Divisione Partigiana Garibaldi,unclassified,True,False,214.774,"LINESTRING (11.3816584 43.9574882, 11.3816724 43.9574304, 11.3817772 43.9569958, 11.381849 43.9569355, 11.381924 43.9569291, 11.3823097 43.9569715, 11.3823645 43.9570203, 11.382253 43.9575309, 11.3822133 43.9575484, 11.3816584 43.9574882)",,,,
498756285,4,SP551,Viale della Resistenza,primary,False,False,25.556,"LINESTRING (11.3816302 43.9576061, 11.3813156 43.9575669)",50,,,
61556217,,,Via Divisione Partigiana Garibaldi,unclassified,False,False,13.303,"LINESTRING (11.3816302 43.9576061, 11.3816432 43.957552, 11.3816584 43.9574882)",,,,
815498473,2,SP551,Viale della Resistenza,primary,True,False,36.222,"LINESTRING (11.3816302 43.9576061, 11.3817595 43.9575937, 11.3818036 43.9575991, 11.3819486 43.9576168, 11.3820655 43.9576582)",50,,,
69041988,,,Corso Giacomo Matteotti,residential,True,False,96.387,"LINESTRING (11.3848837 43.9544074, 11.3860682 43.9542516)",,,,
806902825,,,Corso Giacomo Matteotti,unclassified,True,False,15.03,"LINESTRING (11.3848837 43.9544074, 11.3848785 43.9544263, 11.3848657 43.9544433, 11.3848464 43.9544568, 11.3848225 43.9544655, 11.384796 43.9544687, 11.3847695 43.9544661, 11.3847452 43.9544579)",,,roundabout,
806902825,,,Corso Giacomo Matteotti,unclassified,True,False,6.675000000000001,"LINESTRING (11.3848504 43.9543545, 11.3848691 43.9543693, 11.3848806 43.9543875, 11.3848837 43.9544074)",,,roundabout,
"[806902824, 42967288, 30279164, 806902828]",,,Viale Giovanni XXIII,unclassified,False,True,30.673,"LINESTRING (11.3847087 43.9544215, 11.3845604 43.9544397, 11.3845172 43.954443, 11.3844704 43.9544483, 11.3844281 43.9544531, 11.3843301 43.9544637)",,yes,,
