osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,width,bridge
474802025,Via Antonio Rossi,primary,False,False,56.341,"LINESTRING (11.788572 45.4265502, 11.7892899 45.4264966)",2,,,,
61723832,Via Pitagora,residential,True,False,50.77399999999999,"LINESTRING (11.788572 45.4265502, 11.7887573 45.4264608, 11.7889614 45.4264408, 11.7890386 45.4263836, 11.7891074 45.4263257)",,,,,
1225421997,Via Antonio Rossi,primary,False,True,24.467,"LINESTRING (11.788572 45.4265502, 11.7884859 45.426556, 11.7882602 45.4265732)",2,50,,,
114480498,Via Antonio Rossi,primary,False,True,56.902,"LINESTRING (11.7827377 45.4280054, 11.7821925 45.4283452)",2,50,,,
114480498,Via Antonio Rossi,primary,False,False,74.999,"LINESTRING (11.7827377 45.4280054, 11.7828874 45.4279065, 11.7832739 45.4276514, 11.7834413 45.427546)",2,50,,,
139672804,Via Antonio Rossi,residential,False,True,54.757,"LINESTRING (11.7827377 45.4280054, 11.7828271 45.4281132, 11.7828591 45.4281582, 11.7828616 45.4282022, 11.7828514 45.4282417, 11.7826201 45.4284092)",,,,,
139672808,Via Firenze,residential,False,True,6.735,"LINESTRING (11.7866061 45.428077, 11.7866871 45.4280561)",,,,,
139672808,Via Firenze,residential,False,False,196.48200000000003,"LINESTRING (11.7866061 45.428077, 11.7865473 45.4280905, 11.7852129 45.4284468, 11.7847893 45.4285612, 11.7845438 45.4286133, 11.7843146 45.428633, 11.7842278 45.4286294)",,,,,
322294984,Via Roma,tertiary,True,False,60.717,"LINESTRING (11.7866061 45.428077, 11.7865021 45.427886, 11.786323 45.4275684)",1,50,,,
139682716,Via Genova,residential,False,False,12.979,"LINESTRING (11.7898189 45.4284647, 11.7897645 45.4283544)",,,,,
139682716,Via Genova,residential,False,True,64.678,"LINESTRING (11.7898189 45.4284647, 11.7898547 45.4285331, 11.7900943 45.4290133)",,,,,
"[386686380, 655615037, 664603439]",Via Kennedy,residential,False,False,70.089,"LINESTRING (11.7898189 45.4284647, 11.7897573 45.4284812, 11.7890077 45.428681, 11.7889778 45.4286772)",,,,3,
139672784,Via Torino,residential,False,True,7.158,"LINESTRING (11.7868633 45.4285514, 11.7869487 45.4285279)",,,,,
322294984,Via Roma,tertiary,True,False,56.44,"LINESTRING (11.7868633 45.4285514, 11.7866061 45.428077)",1,50,,,
139672784,Via Torino,residential,False,False,221.95600000000002,"LINESTRING (11.7868633 45.4285514, 11.786812 45.4285648, 11.7846918 45.4291382, 11.7842017 45.4292545)",,,,,
139672804,Via Antonio Rossi,residential,False,False,35.979,"LINESTRING (11.7822993 45.4286416, 11.7826201 45.4284092)",,,,,
"[1188269336, 139672795]",Via Udine,residential,False,True,74.632,"LINESTRING (11.7822993 45.4286416, 11.7827238 45.4289874, 11.7829205 45.4291519)",,,,,
1103639659,Via Palù,residential,False,False,69.538,"LINESTRING (11.7842278 45.4286294, 11.7842017 45.4292545)",,,,,
139672808,Via Firenze,residential,False,True,196.482,"LINESTRING (11.7842278 45.4286294, 11.7843146 45.428633, 11.7845438 45.4286133, 11.7847893 45.4285612, 11.7852129 45.4284468, 11.7865473 45.4280905, 11.7866061 45.428077)",,,,,
"[1103175504, 139682722]",Via Palù,"['residential', 'unclassified']",False,False,136.52499999999998,"LINESTRING (11.7842278 45.4286294, 11.7841675 45.4284417, 11.7841078 45.4282976, 11.7838204 45.4279649, 11.7836697 45.4277957, 11.7835336 45.4276472, 11.7834413 45.427546)",,,,,
139672791,Via Kennedy,residential,False,False,63.204,"LINESTRING (11.7880259 45.4288855, 11.7874003 45.4290527, 11.7873362 45.4290691, 11.787268 45.4290859)",,,,,
"[139682717, 139672791]",Via Kennedy,residential,False,"[False, True]",181.82500000000005,"LINESTRING (11.7880259 45.4288855, 11.7881053 45.4288614, 11.7883926 45.428774, 11.7883789 45.4286782, 11.7883467 45.4284539, 11.7883152 45.4282513, 11.7882383 45.4278005, 11.7881689 45.4274285)",,,,,
139672802,Via Gorizia,residential,False,True,71.69500000000001,"LINESTRING (11.7880259 45.4288855, 11.7880548 45.4289333, 11.7883585 45.4294865)",,,,,
139672781,Via Verona,residential,False,False,145.315,"LINESTRING (11.7900943 45.4290133, 11.7900271 45.4290316, 11.7883585 45.4294865)",,,,,
139682716,Via Genova,residential,False,False,64.678,"LINESTRING (11.7900943 45.4290133, 11.7898547 45.4285331, 11.7898189 45.4284647)",,,,,
139682716,Via Genova,residential,False,True,57.824999999999996,"LINESTRING (11.7900943 45.4290133, 11.7901439 45.4291134, 11.7902187 45.4292645, 11.7902885 45.4294053, 11.7902902 45.4294088, 11.7903376 45.4295045)",,,,,
"[139682738, 139672791]","['Via Kennedy', 'Via Venezia']",residential,False,"[False, True]",7.605,"LINESTRING (11.7871751 45.4291065, 11.7872216 45.4290953, 11.787268 45.4290859)",,,,,
139682738,Via Venezia,residential,False,True,62.111000000000004,"LINESTRING (11.7871751 45.4291065, 11.7871244 45.4291198, 11.7864377 45.4293167)",,,,,
322294984,Via Roma,tertiary,True,False,66.34700000000001,"LINESTRING (11.7871751 45.4291065, 11.7870962 45.4289655, 11.7868633 45.4285514)",1,50,,,
1103639659,Via Palù,residential,False,False,54.744,"LINESTRING (11.7842017 45.4292545, 11.7841727 45.4297464)",,,,,
1103639659,Via Palù,residential,False,True,69.538,"LINESTRING (11.7842017 45.4292545, 11.7842278 45.4286294)",,,,,
139672784,Via Torino,residential,False,True,221.95600000000002,"LINESTRING (11.7842017 45.4292545, 11.7846918 45.4291382, 11.786812 45.4285648, 11.7868633 45.4285514)",,,,,
139672802,Via Gorizia,residential,False,True,62.569,"LINESTRING (11.7883585 45.4294865, 11.7886433 45.4300125)",,,,,
139672781,Via Verona,residential,False,True,145.315,"LINESTRING (11.7883585 45.4294865, 11.7900271 45.4290316, 11.7900943 45.4290133)",,,,,
139672802,Via Gorizia,residential,False,False,71.69500000000001,"LINESTRING (11.7883585 45.4294865, 11.7880548 45.4289333, 11.7880259 45.4288855)",,,,,
139672775,Via Mantova,residential,False,False,143.534,"LINESTRING (11.7903574 45.4295443, 11.7886433 45.4300125)",,,,,
139682716,Via Genova,residential,False,False,4.688,"LINESTRING (11.7903574 45.4295443, 11.7903376 45.4295045)",,,,,
139682716,Via Genova,residential,False,True,62.526,"LINESTRING (11.7903574 45.4295443, 11.7906263 45.430074)",,,,,
1103639659,Via Palù,residential,False,True,54.744,"LINESTRING (11.7841727 45.4297464, 11.7842017 45.4292545)",,,,,
139682723,Via Palù,residential,False,False,68.997,"LINESTRING (11.7841727 45.4297464, 11.7842091 45.4298132, 11.7842387 45.4303618)",,,,,
139682738,Via Venezia,residential,False,False,184.048,"LINESTRING (11.7841727 45.4297464, 11.7843047 45.4297346, 11.7846679 45.4297095, 11.7850185 45.4296597, 11.7854228 45.4295864, 11.7864377 45.4293167)",,,,,
173666582,Via Treviso,residential,False,True,73.52199999999999,"LINESTRING (11.7841727 45.4297464, 11.7837638 45.4297742, 11.7832351 45.4298114)",,,,,
173666582,Via Treviso,residential,False,True,58.239,"LINESTRING (11.7832351 45.4298114, 11.7824924 45.4298629)",,,,,
139672795,Via Udine,residential,False,False,80.85,"LINESTRING (11.7832351 45.4298114, 11.7832052 45.4294436, 11.7831498 45.4293372, 11.7829205 45.4291519)",,,,,
173666582,Via Treviso,residential,False,False,73.52199999999999,"LINESTRING (11.7832351 45.4298114, 11.7837638 45.4297742, 11.7841727 45.4297464)",,,,,
139682737,Via Trieste,residential,False,False,7.35,"LINESTRING (11.7875898 45.4298603, 11.787678 45.4298371)",,,,,
139682737,Via Trieste,residential,False,True,267.705,"LINESTRING (11.7875898 45.4298603, 11.7875414 45.4298689, 11.7874084 45.4298927, 11.7853881 45.4302451, 11.7848338 45.4303105, 11.7842387 45.4303618)",,,,,
322294984,Via Roma,tertiary,True,False,89.863,"LINESTRING (11.7875898 45.4298603, 11.7874147 45.4295226, 11.7872528 45.4292412, 11.7871751 45.4291065)",1,50,,,
173666582,Via Treviso,residential,False,False,58.239,"LINESTRING (11.7824924 45.4298629, 11.7832351 45.4298114)",,,,,
139672775,Via Mantova,residential,False,True,143.534,"LINESTRING (11.7886433 45.4300125, 11.7903574 45.4295443)",,,,,
139672802,Via Gorizia,residential,False,False,62.569,"LINESTRING (11.7886433 45.4300125, 11.7883585 45.4294865)",,,,,
139672802,Via Gorizia,residential,False,True,63.148,"LINESTRING (11.7886433 45.4300125, 11.7889384 45.4305413)",,,,,
139672774,Via Belluno,residential,False,False,141.593,"LINESTRING (11.7906263 45.430074, 11.7889384 45.4305413)",,,,,
139682716,Via Genova,residential,False,False,62.526,"LINESTRING (11.7906263 45.430074, 11.7903574 45.4295443)",,,,,
"[64880274, 139682716]","['Via Genova', 'Via Como']",residential,False,True,270.85900000000004,"LINESTRING (11.7906263 45.430074, 11.7909112 45.4306313, 11.7911764 45.4311499, 11.7911983 45.4311928, 11.7895968 45.4317337)",,,,,
139682723,Via Palù,residential,False,False,21.436,"LINESTRING (11.7842387 45.4303618, 11.78426 45.430554)",,,,,
139682723,Via Palù,residential,False,True,68.997,"LINESTRING (11.7842387 45.4303618, 11.7842091 45.4298132, 11.7841727 45.4297464)",,,,,
139682737,Via Trieste,residential,False,False,267.705,"LINESTRING (11.7842387 45.4303618, 11.7848338 45.4303105, 11.7853881 45.4302451, 11.7874084 45.4298927, 11.7875414 45.4298689, 11.7875898 45.4298603)",,,,,
139672774,Via Belluno,residential,False,True,141.593,"LINESTRING (11.7889384 45.4305413, 11.7906263 45.430074)",,,,,
139672802,Via Gorizia,residential,False,False,63.148,"LINESTRING (11.7889384 45.4305413, 11.7886433 45.4300125)",,,,,
139672802,Via Gorizia,residential,False,True,142.20000000000002,"LINESTRING (11.7889384 45.4305413, 11.7891023 45.430833, 11.7893656 45.4313179, 11.7895707 45.4316915, 11.7895968 45.4317337)",,,,,
61647084,Via Trento,residential,False,False,64.346,"LINESTRING (11.7874079 45.4311131, 11.7879509 45.4310349, 11.7881707 45.4309992, 11.7882139 45.4309912)",,,,,
61647084,Via Trento,residential,False,True,184.672,"LINESTRING (11.7874079 45.4311131, 11.7866098 45.4312457, 11.7850837 45.4314211)",,,,,
139672797,Via Bolzano,residential,True,False,30.801000000000002,"LINESTRING (11.7874079 45.4311131, 11.7873968 45.4310798, 11.7873191 45.4308432)",1,,,,
61647084,Via Trento,residential,False,False,184.672,"LINESTRING (11.7850837 45.4314211, 11.7866098 45.4312457, 11.7874079 45.4311131)",,,,,
61647084,Via Trento,residential,False,True,43.603,"LINESTRING (11.7850837 45.4314211, 11.7846142 45.4314791, 11.7845343 45.4314922)",,,,,
61647084,Via Trento,residential,False,False,43.603,"LINESTRING (11.7845343 45.4314922, 11.7846142 45.4314791, 11.7850837 45.4314211)",,,,,
1148546526,Via Trento,residential,True,False,16.505,"LINESTRING (11.7845343 45.4314922, 11.7844547 45.4315057, 11.7843291 45.4315282)",,,,,
"[64880274, 139682716]","['Via Genova', 'Via Como']",residential,False,False,270.859,"LINESTRING (11.7895968 45.4317337, 11.7911983 45.4311928, 11.7911764 45.4311499, 11.7909112 45.4306313, 11.7906263 45.430074)",,,,,
64880274,Via Como,residential,False,True,66.4,"LINESTRING (11.7895968 45.4317337, 11.7890202 45.4319389, 11.7888737 45.4319808, 11.7888287 45.4319882)",,,,,
139672802,Via Gorizia,residential,False,False,142.2,"LINESTRING (11.7895968 45.4317337, 11.7895707 45.4316915, 11.7893656 45.4313179, 11.7891023 45.430833, 11.7889384 45.4305413)",,,,,
474802016,Via Antonio Rossi,primary,False,False,38.206,"LINESTRING (11.7913314 45.4263498, 11.7918188 45.4263175)",2,,,,
139682752,,residential,True,False,24.048000000000002,"LINESTRING (11.7913314 45.4263498, 11.7913866 45.4263055, 11.7914261 45.4262455, 11.7914413 45.4261548)",,,,,
474802027,Via Antonio Rossi,primary,False,True,81.331,"LINESTRING (11.7913314 45.4263498, 11.7910765 45.4263695, 11.7902942 45.426421)",2,,,,
474802022,,residential,False,False,89.71199999999999,"LINESTRING (11.7882792 45.4263884, 11.7882723 45.4263559, 11.788067 45.4258366, 11.7880079 45.4256871, 11.7879712 45.4256115)",,,,,
474802023,Via Antonio Rossi,residential,False,False,65.007,"LINESTRING (11.7882792 45.4263884, 11.789013 45.4263328, 11.7891074 45.4263257)",,,,,
1225421997,Via Antonio Rossi,primary,False,True,3.001,"LINESTRING (11.7882602 45.4265732, 11.788222 45.4265763)",2,50,,,
139682750,,residential,True,False,20.677,"LINESTRING (11.7882602 45.4265732, 11.7882768 45.4265001, 11.7882821 45.4264196, 11.7882828 45.4264136, 11.7882792 45.4263884)",,,,,
1225421997,Via Antonio Rossi,primary,False,False,24.467,"LINESTRING (11.7882602 45.4265732, 11.7884859 45.426556, 11.788572 45.4265502)",2,50,,,
1225421996,Via Antonio Rossi,primary,False,False,14.358,"LINESTRING (11.7878105 45.4266075, 11.7879935 45.4265942)",3,50,,,
"[114480498, 1225421995]",Via Antonio Rossi,primary,False,True,151.81599999999997,"LINESTRING (11.7878105 45.4266075, 11.7875824 45.426621, 11.7872171 45.4266472, 11.7871032 45.4266552, 11.7861312 45.4267236, 11.7858743 45.4267398)","['2', '3']",50,,,
139682707,Via Antonio Rossi,residential,True,False,79.843,"LINESTRING (11.7890854 45.4266421, 11.7885064 45.4266859, 11.7881568 45.4267124, 11.7880731 45.4267339)",,,,,
"[139682716, 1103143372]",Via Genova,residential,False,True,80.838,"LINESTRING (11.7890854 45.4266421, 11.7891314 45.4266691, 11.7891471 45.4267805, 11.7891967 45.4271328, 11.789235 45.4273048, 11.7892379 45.4273496)",,,,,
"[1197441400, 139682707]",Via Antonio Rossi,residential,True,False,158.417,"LINESTRING (11.7880731 45.4267339, 11.7879866 45.4267195, 11.787135 45.426792, 11.7870675 45.4267971, 11.7870318 45.4268371, 11.7870449 45.4269222, 11.7870472 45.4269369, 11.7870675 45.4271043, 11.7871183 45.4274997)",,,,,
139682717,Via Kennedy,residential,False,True,77.616,"LINESTRING (11.7880731 45.4267339, 11.7880836 45.4268657, 11.7880925 45.4269108, 11.7881584 45.427366, 11.7881689 45.4274285)",,,,,
1225421999,Via Kennedy,residential,True,False,24.932,"LINESTRING (11.7880731 45.4267339, 11.787996 45.4266865, 11.7878105 45.4266075)",,,,,
"[1103143372, 139682716]",Via Genova,residential,False,False,80.838,"LINESTRING (11.7892379 45.4273496, 11.789235 45.4273048, 11.7891967 45.4271328, 11.7891471 45.4267805, 11.7891314 45.4266691, 11.7890854 45.4266421)",,,,,
139682716,Via Genova,residential,False,True,119.048,"LINESTRING (11.7892379 45.4273496, 11.7893324 45.4275359, 11.7897007 45.4282336, 11.7897645 45.4283544)",,,,,
139682713,Via Brescia,residential,True,False,83.89599999999999,"LINESTRING (11.7881689 45.4274285, 11.7882555 45.4274231, 11.7891602 45.4273521, 11.7892379 45.4273496)",,,,,
139682717,Via Kennedy,residential,False,False,77.616,"LINESTRING (11.7881689 45.4274285, 11.7881584 45.427366, 11.7880925 45.4269108, 11.7880836 45.4268657, 11.7880731 45.4267339)",,,,,
"[139682717, 139672791]",Via Kennedy,residential,False,"[False, True]",181.82500000000002,"LINESTRING (11.7881689 45.4274285, 11.7882383 45.4278005, 11.7883152 45.4282513, 11.7883467 45.4284539, 11.7883789 45.4286782, 11.7883926 45.428774, 11.7881053 45.4288614, 11.7880259 45.4288855)",,,,,
139682713,Via Brescia,residential,True,False,82.368,"LINESTRING (11.7871183 45.4274997, 11.787199 45.4274948, 11.7881689 45.4274285)",,,,,
572188256,Via Brescia,residential,False,False,55.821,"LINESTRING (11.7871183 45.4274997, 11.7867022 45.4275213, 11.786448 45.4275372, 11.7864066 45.427545)",,,,,
"[139682720, 572188256]","['Via Brescia', 'Via Milano']",residential,False,"[False, True]",7.031000000000001,"LINESTRING (11.786323 45.4275684, 11.7863651 45.427555, 11.7864066 45.427545)",,,,,
139682720,Via Milano,residential,False,True,110.843,"LINESTRING (11.786323 45.4275684, 11.7862857 45.4275812, 11.7862688 45.4275852, 11.7850786 45.4280485)",,,,,
322294984,Via Roma,tertiary,True,False,98.87400000000001,"LINESTRING (11.786323 45.4275684, 11.7858889 45.4268246, 11.7858743 45.4267398)",1,50,,,
114480498,Via Antonio Rossi,primary,False,False,135.149,"LINESTRING (11.7834413 45.427546, 11.7838026 45.4273064, 11.7843536 45.4270717, 11.7848844 45.4268906)",2,50,,,
114480498,Via Antonio Rossi,primary,False,True,74.999,"LINESTRING (11.7834413 45.427546, 11.7832739 45.4276514, 11.7828874 45.4279065, 11.7827377 45.4280054)",2,50,,,
"[1103175504, 139682722]",Via Palù,"['unclassified', 'residential']",False,True,136.525,"LINESTRING (11.7834413 45.427546, 11.7835336 45.4276472, 11.7836697 45.4277957, 11.7838204 45.4279649, 11.7841078 45.4282976, 11.7841675 45.4284417, 11.7842278 45.4286294)",,,,,
"[571712057, 139682742]",Via Weil,residential,False,True,151.43800000000002,"LINESTRING (11.7923889 45.4277096, 11.7924097 45.4277603, 11.792441 45.4278324, 11.792615 45.4282291, 11.7928694 45.4286997, 11.7929723 45.4288922, 11.7930065 45.4289533, 11.7930088 45.4289974)",2,50,,,
"[571712058, 562479372]",Via Rovigo,residential,False,False,74.831,"LINESTRING (11.7923889 45.4277096, 11.7922166 45.4277627, 11.7914978 45.4279579)",,,,,
"[571712058, 571712059]",Via Rovigo,residential,False,True,162.367,"LINESTRING (11.7923889 45.4277096, 11.7925099 45.4276732, 11.7939047 45.4273112, 11.7940663 45.427268, 11.7942588 45.4272184, 11.7943374 45.4271979)",,,,,
139682720,Via Milano,residential,False,False,110.84299999999999,"LINESTRING (11.7850786 45.4280485, 11.7862688 45.4275852, 11.7862857 45.4275812, 11.786323 45.4275684)",,,,,
"[571712057, 139682742]",Via Weil,residential,False,False,151.438,"LINESTRING (11.7930088 45.4289974, 11.7930065 45.4289533, 11.7929723 45.4288922, 11.7928694 45.4286997, 11.792615 45.4282291, 11.792441 45.4278324, 11.7924097 45.4277603, 11.7923889 45.4277096)",2,50,,,
"[627986361, 822084794, 822084795]",Viale Strasburgo,residential,False,False,101.621,"LINESTRING (11.7930088 45.4289974, 11.7928583 45.4290275, 11.7925457 45.4291104, 11.7924605 45.4291336, 11.7919064 45.4292853, 11.7917884 45.4293151)",2,50,,,
"[627986362, 822084795, 139682743]",Viale Strasburgo,residential,False,True,118.45699999999998,"LINESTRING (11.7930088 45.4289974, 11.7931394 45.4290341, 11.7933771 45.4291267, 11.7934878 45.4291698, 11.7935695 45.4292016, 11.7937409 45.4292669, 11.7938736 45.4293121, 11.7939541 45.4293234, 11.7940399 45.4293158, 11.7942145 45.4292902, 11.7944057 45.4292601)",2,50,,,yes
627986361,Viale Strasburgo,residential,False,False,118.05499999999999,"LINESTRING (11.7917884 45.4293151, 11.7916949 45.4293194, 11.7915432 45.4292968, 11.7913972 45.4292724, 11.791268 45.4292787, 11.7909483 45.4293564, 11.7908863 45.4293715, 11.7907936 45.4293934, 11.790488 45.4294679, 11.7903376 45.4295045)",2,50,,,
"[627986361, 822084794, 822084795]",Viale Strasburgo,residential,False,True,101.621,"LINESTRING (11.7917884 45.4293151, 11.7919064 45.4292853, 11.7924605 45.4291336, 11.7925457 45.4291104, 11.7928583 45.4290275, 11.7930088 45.4289974)",2,50,,,
1186289933,Via Don Lorenzo Milani,residential,False,True,25.911,"LINESTRING (11.7917884 45.4293151, 11.7917406 45.4292164, 11.7916744 45.4290963)",,,,,
139682723,Via Palù,residential,False,True,21.436,"LINESTRING (11.78426 45.430554, 11.7842387 45.4303618)",,,,,
139682723,Via Palù,residential,False,False,88.532,"LINESTRING (11.78426 45.430554, 11.7842566 45.4310112, 11.7842464 45.4313276, 11.7842467 45.4313501)",,,,,
174947111,Via Pietro Damini,residential,False,True,94.392,"LINESTRING (11.78426 45.430554, 11.7840942 45.4305732, 11.7837529 45.4306006, 11.7836692 45.4306191, 11.7832006 45.4308935)",,,,,
1148546525,Via Palù,residential,True,False,14.237,"LINESTRING (11.7842506 45.4316694, 11.7842102 45.4315886, 11.7842144 45.4315463)",,,,,
174947111,Via Pietro Damini,residential,False,True,112.399,"LINESTRING (11.7832006 45.4308935, 11.7820776 45.4315265)",,,,,
173663868,Via Pietro Damini,residential,False,False,34.900000000000006,"LINESTRING (11.7832006 45.4308935, 11.7831191 45.4308258, 11.7829146 45.4306522)",,,,,
174947111,Via Pietro Damini,residential,False,False,94.392,"LINESTRING (11.7832006 45.4308935, 11.7836692 45.4306191, 11.7837529 45.4306006, 11.7840942 45.4305732, 11.78426 45.430554)",,,,,
173663868,Via Pietro Damini,residential,False,True,34.900000000000006,"LINESTRING (11.7829146 45.4306522, 11.7831191 45.4308258, 11.7832006 45.4308935)",,,,,
173771593,Via Don Lorenzo Milani,residential,True,False,138.513,"LINESTRING (11.7914978 45.4279579, 11.7915431 45.4280386, 11.791684 45.4282912, 11.791704 45.4283357, 11.7916944 45.4283639, 11.7916773 45.4283841, 11.7916022 45.4284104, 11.7915486 45.4284443, 11.7915378 45.4284895, 11.7916919 45.4288089, 11.7917267 45.4288709, 11.791719 45.4289289, 11.7916961 45.4289756, 11.7916744 45.4290963)",,,,,
562479372,Via Rovigo,residential,False,False,143.27,"LINESTRING (11.7914978 45.4279579, 11.7909208 45.4281196, 11.7906266 45.4282081, 11.7903737 45.4282766, 11.7902615 45.428309, 11.7901915 45.4283201, 11.7898849 45.4283389, 11.7898252 45.4283442, 11.7897645 45.4283544)",,,,,
"[571712058, 562479372]",Via Rovigo,residential,False,True,74.831,"LINESTRING (11.7914978 45.4279579, 11.7922166 45.4277627, 11.7923889 45.4277096)",,,,,
1186289934,Via Don Lorenzo Milani,residential,False,False,13.79,"LINESTRING (11.7916744 45.4290963, 11.7915352 45.4290199)",,,,,
1186289933,Via Don Lorenzo Milani,residential,False,False,25.911,"LINESTRING (11.7916744 45.4290963, 11.7917406 45.4292164, 11.7917884 45.4293151)",,,,,
1186289934,Via Don Lorenzo Milani,residential,False,True,13.79,"LINESTRING (11.7915352 45.4290199, 11.7916744 45.4290963)",,,,,
174947111,Via Pietro Damini,residential,False,False,112.399,"LINESTRING (11.7820776 45.4315265, 11.7832006 45.4308935)",,,,,
"[627986362, 822084795, 139682743]",Viale Strasburgo,residential,False,False,118.45700000000001,"LINESTRING (11.7944057 45.4292601, 11.7942145 45.4292902, 11.7940399 45.4293158, 11.7939541 45.4293234, 11.7938736 45.4293121, 11.7937409 45.4292669, 11.7935695 45.4292016, 11.7934878 45.4291698, 11.7933771 45.4291267, 11.7931394 45.4290341, 11.7930088 45.4289974)",2,50,,,yes
389227402,Viale Strasburgo,residential,False,False,61.872,"LINESTRING (11.7944057 45.4292601, 11.7943938 45.4292245, 11.7943294 45.429032, 11.794383 45.4290056, 11.7942945 45.4287365)",,50,,,
