osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,junction
72444151,False,2,SP3,Corso Italia,secondary,50,False,112.483,"LINESTRING (8.5334082 39.9272127, 8.5336852 39.9269298, 8.5337829 39.9268486, 8.534324 39.9264917)",,
72444348,False,,,Corso Italia,secondary,50,True,48.259,"LINESTRING (8.5334082 39.9272127, 8.5332882 39.9273593, 8.5330987 39.927576)",,
72445690,False,,SP3,Via Sassari,tertiary,50,True,22.415,"LINESTRING (8.5334082 39.9272127, 8.5332735 39.9271246, 8.5331967 39.9270952)",,
58425995,False,,,,residential,50,True,53.372,"LINESTRING (8.5331967 39.9270952, 8.5331016 39.9269696, 8.53286 39.9266908)",,
72445690,False,,SP3,Via Sassari,tertiary,50,False,22.415,"LINESTRING (8.5331967 39.9270952, 8.5332735 39.9271246, 8.5334082 39.9272127)",,
72445690,False,,SP3,Via Sassari,tertiary,50,True,201.32,"LINESTRING (8.5331967 39.9270952, 8.5313676 39.9274612, 8.5309292 39.9275924)",,
72445690,False,,SP3,Via Sassari,tertiary,50,True,59.909,"LINESTRING (8.5309292 39.9275924, 8.530512 39.9280259)",,
128087670,False,,,Via Giacomo Leopardi,residential,50,True,53.657,"LINESTRING (8.5309292 39.9275924, 8.5311435 39.9271387)",,
72445690,False,,SP3,Via Sassari,tertiary,50,False,201.32,"LINESTRING (8.5309292 39.9275924, 8.5313676 39.9274612, 8.5331967 39.9270952)",,
72445690,False,,SP3,Via Sassari,tertiary,50,False,59.909,"LINESTRING (8.530512 39.9280259, 8.5309292 39.9275924)",,
58425997,True,,,Via Giovanni Bovio,residential,50,False,110.146,"LINESTRING (8.530512 39.9280259, 8.5309005 39.9283316, 8.5310979 39.9285549, 8.5312524 39.9288239)",,
72445690,False,,SP3,Via Sassari,tertiary,50,True,59.105999999999995,"LINESTRING (8.530512 39.9280259, 8.5301861 39.9283768, 8.5300731 39.9284282)",,
58425993,True,,SP58,Via Felice Cavallotti,residential,50,False,67.488,"LINESTRING (8.5300731 39.9284282, 8.5299868 39.9285138, 8.5299581 39.9287888, 8.5299471 39.9290115)",,
72444552,False,,SP1,Via Tharros,tertiary,50,True,115.71000000000001,"LINESTRING (8.5300731 39.9284282, 8.5292619 39.9277601, 8.5291385 39.9276743)",,
72445579,True,,,Via Carlo Alberto,residential,50,False,132.548,"LINESTRING (8.5300731 39.9284282, 8.5300802 39.9283345, 8.5300721 39.9282042, 8.5300033 39.9277887, 8.5299912 39.9272399)",,
72445690,False,,SP3,Via Sassari,tertiary,50,False,59.105999999999995,"LINESTRING (8.5300731 39.9284282, 8.5301861 39.9283768, 8.530512 39.9280259)",,
58425993,True,,SP58,Via Felice Cavallotti,residential,50,False,10.872,"LINESTRING (8.5299471 39.9290115, 8.5299844 39.929105)",,
"[306741244, 306741245, 72445543]",True,,SP58,Piazza Vittorio Emanuele III,residential,50,False,45.318,"LINESTRING (8.5302446 39.9299235, 8.530282 39.9301013, 8.5302762 39.9301717, 8.5302637 39.930214, 8.5302219 39.9302675, 8.5301621 39.9302902)",,
