osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel,ref,access,junction
133305979,True,,Via Oplonti,residential,30,False,90.34700000000001,"LINESTRING (14.4536658 40.7563008, 14.4536586 40.7562733, 14.4534539 40.7555043)",,,,
397369060,False,2,Via Muzio Tuttavilla,residential,30,False,104.721,"LINESTRING (14.4570053 40.7567673, 14.4581599 40.756531, 14.4581957 40.7565076)",,,,
133305982,True,1,Via Cavour,residential,40,False,170.657,"LINESTRING (14.4581957 40.7565076, 14.4581349 40.7564624, 14.4580384 40.7563669, 14.4579383 40.7562163, 14.4573115 40.7552738, 14.4572256 40.7551659)",,,,
397369060,False,2,Via Muzio Tuttavilla,residential,30,True,104.721,"LINESTRING (14.4581957 40.7565076, 14.4581599 40.756531, 14.4570053 40.7567673)",,,,
133305974,True,,Corso Giuseppe Garibaldi,unclassified,30,False,61.437,"LINESTRING (14.4512678 40.7558246, 14.4511822 40.755356, 14.4511678 40.7552773)",,,,
462394788,True,1,Corso Vittorio Emanuele III,tertiary,30,False,38.871,"LINESTRING (14.4508794 40.7541557, 14.4513289 40.7540766)",,,,
125724935,False,,Via Terragneta,unclassified,,True,100.079,"LINESTRING (14.4599342 40.7492063, 14.4604121 40.7497743, 14.4605213 40.749928, 14.4605538 40.7499737)",,,,
398715959,False,,Via Terragneta,unclassified,30,False,90.886,"LINESTRING (14.4599342 40.7492063, 14.4596732 40.7489207, 14.4594254 40.7485982, 14.4593568 40.7485165)",,,,
556581402,False,,Via Gassometro,residential,30,True,95.341,"LINESTRING (14.4547159 40.7502376, 14.4541178 40.7505795, 14.4538293 40.7507698)",,,,
125724937,False,,Via Speranza,residential,,False,76.94000000000001,"LINESTRING (14.4538293 40.7507698, 14.4537816 40.7507122, 14.4537692 40.750668, 14.4538506 40.7503838, 14.4538807 40.7502645, 14.4538906 40.7502202, 14.453887 40.7501705, 14.4538647 40.7501317, 14.4538363 40.7501116)",,,,
"[245766292, 245766278]",False,,Via Speranza,residential,,True,15.004999999999999,"LINESTRING (14.4538293 40.7507698, 14.4538688 40.7508065, 14.4539367 40.7508774)",yes,,,
556581402,False,,Via Gassometro,residential,30,False,95.341,"LINESTRING (14.4538293 40.7507698, 14.4541178 40.7505795, 14.4547159 40.7502376)",,,,
556581402,False,,Via Gassometro,residential,30,True,69.171,"LINESTRING (14.4538293 40.7507698, 14.4536902 40.7508598, 14.4532159 40.7511445, 14.45319 40.7511601)",,,,
399047361,False,2,Via Vittorio Veneto,primary,40,False,76.269,"LINESTRING (14.4594278 40.7563737, 14.4595365 40.7562636, 14.459736 40.7560593, 14.4597533 40.7560416, 14.4598084 40.755985, 14.4599665 40.7558224)",,SR ex SS18,,
399047361,False,2,Via Vittorio Veneto,primary,40,True,37.32,"LINESTRING (14.4594278 40.7563737, 14.4593779 40.7564641, 14.4593429 40.7565755, 14.4593219 40.7566976)",,SR ex SS18,,
76010089,False,,Via Vittime Innocenti di Camorra,tertiary,40,True,78.682,"LINESTRING (14.4529807 40.7522769, 14.4530633 40.752282, 14.4531637 40.7522685, 14.453878 40.7520972)",,,,
133305972,True,,Via Castello,residential,30,False,12.504,"LINESTRING (14.4529807 40.7522769, 14.4528984 40.7523082, 14.452848 40.7523273)",,,,
136524788,False,,Via Diodato Bertone,tertiary,40,False,13.854,"LINESTRING (14.4529807 40.7522769, 14.4529071 40.7522515, 14.4528491 40.7522059)",,,,
29450907,True,1,Corso Vittorio Emanuele III,tertiary,30,False,10.429,"LINESTRING (14.4546941 40.7535726, 14.4548134 40.7535475)",,,,
131409226,True,,Via San Francesco di Paola,residential,,False,259.925,"LINESTRING (14.45689 40.7526227, 14.4576657 40.7537836, 14.4582836 40.7547083)",,,,
131409237,False,,Via Cuparella,unclassified,,False,40.505,"LINESTRING (14.45689 40.7526227, 14.4570531 40.7525859, 14.4571848 40.7525399, 14.4573352 40.7524873)",,,,
133305973,False,,Via Cuparella,unclassified,,False,111.21799999999999,"LINESTRING (14.45689 40.7526227, 14.4567983 40.7526367, 14.456683 40.752659, 14.456496 40.7527376, 14.4557367 40.753095)",,,,
399047361,False,2,Via Vittorio Veneto,primary,40,True,26.404,"LINESTRING (14.4606691 40.7551, 14.4604852 40.7552923)",,SR ex SS18,,
396678190,False,,Via Pastore,residential,,True,258.74399999999997,"LINESTRING (14.4606691 40.7551, 14.4598015 40.754238, 14.4597184 40.754254, 14.4592811 40.7543944, 14.4589644 40.754496, 14.4582836 40.7547083)",,,,
78074618,True,,Via Gioacchino Murat,residential,30,False,72.689,"LINESTRING (14.4545116 40.756171, 14.4536658 40.7563008)",,,,
131409230,False,,Via Gioacchino Murat,residential,30,False,257.77299999999997,"LINESTRING (14.4545116 40.756171, 14.4546693 40.7561445, 14.4551585 40.7560651, 14.4552891 40.7560384, 14.4554058 40.7560047, 14.4559039 40.7558137, 14.4563316 40.7556483, 14.4565594 40.7555519, 14.456814 40.7554122, 14.4571865 40.7551897, 14.4572256 40.7551659)",,,,
131409238,True,,Via Pastore,residential,,False,109.668,"LINESTRING (14.4570968 40.7551109, 14.4571563 40.7550784, 14.4573775 40.7550047, 14.4582836 40.7547083)",,,,
133305980,True,,Via Cavour,residential,30,False,144.851,"LINESTRING (14.4570968 40.7551109, 14.4567699 40.7550512, 14.4567006 40.7550341, 14.4565233 40.754997, 14.456279 40.7549337, 14.4559515 40.7548298, 14.455823 40.7547692, 14.455729 40.7547074, 14.4555705 40.7545734)",,,,
131409226,True,,Via San Francesco di Paola,residential,,False,208.762,"LINESTRING (14.4582836 40.7547083, 14.4584973 40.7550183, 14.458782 40.7554347, 14.4590252 40.7557895, 14.4593269 40.7562268, 14.4594278 40.7563737)",,,,
396678190,False,,Via Pastore,residential,,False,258.744,"LINESTRING (14.4582836 40.7547083, 14.4589644 40.754496, 14.4592811 40.7543944, 14.4597184 40.754254, 14.4598015 40.754238, 14.4606691 40.7551)",,,,
29450907,True,1,Corso Vittorio Emanuele III,tertiary,30,False,74.007,"LINESTRING (14.4538321 40.7537014, 14.4543804 40.75362, 14.4546941 40.7535726)",,,,
131409236,True,,Via Giuseppe Mazzini,residential,30,False,125.689,"LINESTRING (14.4538321 40.7537014, 14.453839 40.7537267, 14.4539104 40.7539853, 14.4540212 40.7544045, 14.4541273 40.7548094)",,,,
133305984,True,,Via Diodato Bertone,residential,30,False,31.103,"LINESTRING (14.4534103 40.7537604, 14.4532957 40.7534945)",,,no,
29450907,True,1,Corso Vittorio Emanuele III,tertiary,30,False,36.13,"LINESTRING (14.4534103 40.7537604, 14.4534441 40.7537557, 14.4538321 40.7537014)",,,,
133305984,True,,Via Diodato Bertone,residential,30,False,29.566,"LINESTRING (14.4531807 40.7532009, 14.4530922 40.7529436)",,,no,
441780928,False,,Via Aurora,residential,30,False,59.291999999999994,"LINESTRING (14.4531807 40.7532009, 14.4532062 40.753193, 14.4538285 40.7529923)",,,no,
133305982,True,1,Via Cavour,residential,40,False,98.428,"LINESTRING (14.4593219 40.7566976, 14.4592366 40.756701, 14.459114 40.7567062, 14.4589852 40.7567021, 14.4588404 40.7566798, 14.4584986 40.7565925, 14.4581957 40.7565076)",,,,
133305983,False,,Via Campestre,residential,30,False,117.46600000000001,"LINESTRING (14.4593219 40.7566976, 14.4593908 40.7567013, 14.459787 40.7566697, 14.460444 40.7566092, 14.4605949 40.7565917, 14.4607028 40.7565672)",,,,
399047361,False,2,Via Vittorio Veneto,primary,40,False,37.32,"LINESTRING (14.4593219 40.7566976, 14.4593429 40.7565755, 14.4593779 40.7564641, 14.4594278 40.7563737)",,SR ex SS18,,
131409237,False,,Via Cuparella,unclassified,,True,40.505,"LINESTRING (14.4573352 40.7524873, 14.4571848 40.7525399, 14.4570531 40.7525859, 14.45689 40.7526227)",,,,
"[395990504, 395990503]",False,,"['Traversa Stano', 'Via Cuparella']",residential,,True,300.56300000000005,"LINESTRING (14.4573352 40.7524873, 14.4575234 40.7524271, 14.4575547 40.7524171, 14.458259 40.7521917, 14.4590534 40.7519672, 14.4584163 40.7508352, 14.4583798 40.7507704)",,,,
133305979,True,,Via Oplonti,residential,30,False,126.70299999999999,"LINESTRING (14.4532978 40.7549365, 14.453018 40.753844, 14.4530113 40.7538179)",,,,
463130924,True,,Via Commercio,residential,30,False,71.285,"LINESTRING (14.4532978 40.7549365, 14.453333 40.754931, 14.4540929 40.754814, 14.4541273 40.7548094)",,,,
133305974,True,,Corso Giuseppe Garibaldi,unclassified,30,False,55.917,"LINESTRING (14.4511678 40.7552773, 14.4511016 40.7549726, 14.4510577 40.7547814)",,,,
133305985,True,,Via Commercio,residential,30,False,42.46,"LINESTRING (14.4511678 40.7552773, 14.4511895 40.7552734, 14.4516586 40.7551902)",,,,
131409236,True,,Via Giuseppe Mazzini,residential,30,False,65.223,"LINESTRING (14.4541273 40.7548094, 14.4542861 40.7553835)",,,,
133305980,True,,Via Cavour,residential,30,False,133.798,"LINESTRING (14.4555705 40.7545734, 14.455228 40.7541972, 14.4549463 40.7538876, 14.4548101 40.7537388, 14.4547501 40.7536705, 14.4547186 40.7536248, 14.4547042 40.753601, 14.4546941 40.7535726)",,,,
396418443,True,,Via Commercio,residential,30,False,124.63499999999999,"LINESTRING (14.4555705 40.7545734, 14.4555355 40.7545908, 14.4546622 40.7547248, 14.4541651 40.7547995, 14.4541273 40.7548094)",,,,
311023396,False,,Via Dogana,residential,30,True,46.177,"LINESTRING (14.4512929 40.7530371, 14.4510248 40.7527006, 14.4510072 40.7526828)",,,,
"[462394776, 403113140, 311023397]",True,,"['Largo Ferriera Vecchia', 'Via Castello']",residential,30,False,173.35999999999999,"LINESTRING (14.4512929 40.7530371, 14.4512246 40.7530842, 14.4510338 40.7531931, 14.4506523 40.7534132, 14.4506222 40.7534409, 14.4505125 40.7535678, 14.4503554 40.7536808, 14.4503111 40.753691, 14.4502657 40.7536833, 14.4501621 40.7536256, 14.450024 40.7535299, 14.4499214 40.7534401, 14.4497475 40.7535393)",,,,
396394161,False,,Via Alfonso de Simone,residential,30,False,33.976,"LINESTRING (14.4512929 40.7530371, 14.4514321 40.7532864, 14.4514453 40.7533198)",,,,
136524786,False,,Via Roberto d'Angiò,tertiary,40,True,162.277,"LINESTRING (14.4508328 40.752521, 14.4517807 40.7519362, 14.4523306 40.7516032)",,,,
"[311023393, 311023394, 311023396]",False,,Via Dogana,"['unclassified', 'residential']",30,False,23.236,"LINESTRING (14.4508328 40.752521, 14.4508892 40.7525752, 14.4509072 40.7525926, 14.4509878 40.752663, 14.4510072 40.7526828)",,,,
403884840,False,,Riviera Caracciolo,tertiary,40,False,140.427,"LINESTRING (14.4508328 40.752521, 14.4506991 40.7526001, 14.4495344 40.7533131)",,,,
403135592,False,,Via Eolo,residential,30,True,102.14,"LINESTRING (14.4497455 40.7566561, 14.4496289 40.7558113, 14.4495992 40.7557459)",,,,
403135583,False,,Largo Fabbrica D'Armi,residential,30,True,61.937,"LINESTRING (14.4495992 40.7557459, 14.4494813 40.755483, 14.4494062 40.7552095)",,,,
403135592,False,,Via Eolo,residential,30,False,102.14,"LINESTRING (14.4495992 40.7557459, 14.4496289 40.7558113, 14.4497455 40.7566561)",,,,
125724937,False,,Via Speranza,residential,,True,76.94000000000003,"LINESTRING (14.4538363 40.7501116, 14.4538647 40.7501317, 14.453887 40.7501705, 14.4538906 40.7502202, 14.4538807 40.7502645, 14.4538506 40.7503838, 14.4537692 40.750668, 14.4537816 40.7507122, 14.4538293 40.7507698)",,,,
556578251,False,,Lungomare di Oplonti,tertiary,,False,114.06599999999999,"LINESTRING (14.4538363 40.7501116, 14.4535327 40.7503509, 14.4534173 40.7504458, 14.4533201 40.7505434, 14.4531456 40.7507359, 14.453123 40.7507616, 14.4529925 40.7509099)",,,,
245766297,False,,Via Molino a Vapre,residential,,True,171.78700000000003,"LINESTRING (14.4559094 40.7500249, 14.4558414 40.7501257, 14.4557255 40.7502974, 14.4551923 40.7509149, 14.4549551 40.7511524, 14.4547936 40.7513146)",,,,
245766297,False,,Via Molino a Vapre,residential,,False,171.78699999999998,"LINESTRING (14.4547936 40.7513146, 14.4549551 40.7511524, 14.4551923 40.7509149, 14.4557255 40.7502974, 14.4558414 40.7501257, 14.4559094 40.7500249)",,,,
245766309,False,,Vicolo Grazie,residential,,True,65.351,"LINESTRING (14.4547936 40.7513146, 14.4548719 40.7513237, 14.4549245 40.751346, 14.4551547 40.7517954)",,,,
396007272,False,,Vicolo Genzano,residential,,False,66.78,"LINESTRING (14.4547936 40.7513146, 14.4546535 40.7513045, 14.4545663 40.7512986, 14.4544818 40.7512684, 14.4543966 40.7511674, 14.4543193 40.7510665, 14.4542632 40.751019, 14.4542001 40.7509887)",,,,
"[133305977, 396189307]",False,,"['Via Roma', 'Largo Grazie']",tertiary,,False,133.342,"LINESTRING (14.4551547 40.7517954, 14.4556176 40.7516824, 14.4557446 40.751652, 14.4559969 40.7515819, 14.45622 40.7515113, 14.4563698 40.7514611, 14.4566342 40.7513725)",,,,
133305977,False,,Largo Grazie,tertiary,,True,25.402,"LINESTRING (14.4551547 40.7517954, 14.4550299 40.7518254, 14.4548673 40.7518646)",,,,
245766309,False,,Vicolo Grazie,residential,,False,65.351,"LINESTRING (14.4551547 40.7517954, 14.4549245 40.751346, 14.4548719 40.7513237, 14.4547936 40.7513146)",,,,
535357755,True,,Via Diodato Bertone,residential,30,False,25.039,"LINESTRING (14.4530568 40.7528524, 14.4529719 40.7526366)",,,,
"[311023392, 535357754]",False,,Via Nicolò d'Alagno,residential,30,False,145.352,"LINESTRING (14.4530568 40.7528524, 14.4530298 40.7528606, 14.4520453 40.7531459, 14.4520326 40.7531496, 14.4514772 40.7533105, 14.4514453 40.7533198)",,,no,
396394161,False,,Via Alfonso de Simone,residential,30,False,80.509,"LINESTRING (14.4514453 40.7533198, 14.4514525 40.753389, 14.4514616 40.7534831, 14.4515229 40.7539332, 14.4515376 40.7540404)",,,,
396394161,False,,Via Alfonso de Simone,residential,30,True,33.976,"LINESTRING (14.4514453 40.7533198, 14.4514321 40.7532864, 14.4512929 40.7530371)",,,,
"[311023392, 535357754]",False,,Via Nicolò d'Alagno,residential,30,True,145.35199999999998,"LINESTRING (14.4514453 40.7533198, 14.4514772 40.7533105, 14.4520326 40.7531496, 14.4520453 40.7531459, 14.4530298 40.7528606, 14.4530568 40.7528524)",,,no,
462394788,True,1,Corso Vittorio Emanuele III,tertiary,30,False,15.865,"LINESTRING (14.4515376 40.7540404, 14.4517226 40.7540136)",,,,
396394161,False,,Via Alfonso de Simone,residential,30,True,80.50899999999999,"LINESTRING (14.4515376 40.7540404, 14.4515229 40.7539332, 14.4514616 40.7534831, 14.4514525 40.753389, 14.4514453 40.7533198)",,,,
"[403450090, 403113139]",False,,,residential,30,False,30.902,"LINESTRING (14.4497475 40.7535393, 14.4496957 40.7534832, 14.4495726 40.7533537, 14.4495344 40.7533131)",,,,
"[403113140, 403113141]",True,,"['Largo Ferriera Vecchia', 'Via Molini Idraulici']",residential,30,False,48.928,"LINESTRING (14.4497475 40.7535393, 14.4495569 40.7536479, 14.4497378 40.7538681)",,,,
125724936,True,,Via Gassometro,residential,30,False,17.887,"LINESTRING (14.45319 40.7511601, 14.4530258 40.7512621)",,,,
"[396007264, 396007265, 396007266]",False,,Vico degli Zingari,residential,30,True,22.856,"LINESTRING (14.45319 40.7511601, 14.4532072 40.7511781, 14.4532781 40.7512538, 14.4533611 40.7513189)",,,,
556581402,False,,Via Gassometro,residential,30,False,69.171,"LINESTRING (14.45319 40.7511601, 14.4532159 40.7511445, 14.4536902 40.7508598, 14.4538293 40.7507698)",,,,
395990502,False,,Via Capuzzo,residential,,False,212.09499999999997,"LINESTRING (14.4592517 40.7504482, 14.4593781 40.7506681, 14.4594897 40.7508116, 14.4599624 40.7516755, 14.4602443 40.7521995)",,,,
396189307,False,,Via Roma,tertiary,,False,121.715,"LINESTRING (14.4592517 40.7504482, 14.4601622 40.7501164, 14.4605538 40.7499737)",,,,
396189307,False,,Via Roma,tertiary,,True,81.721,"LINESTRING (14.4592517 40.7504482, 14.4591888 40.7504708, 14.4589284 40.7505644, 14.4585117 40.7507204, 14.4583798 40.7507704)",,,,
395990502,False,,Via Capuzzo,residential,,True,212.09500000000003,"LINESTRING (14.4602443 40.7521995, 14.4599624 40.7516755, 14.4594897 40.7508116, 14.4593781 40.7506681, 14.4592517 40.7504482)",,,,
311023396,False,,Via Dogana,residential,30,False,46.177,"LINESTRING (14.4510072 40.7526828, 14.4510248 40.7527006, 14.4512929 40.7530371)",,,,
"[311023393, 311023394, 311023396]",False,,Via Dogana,"['residential', 'unclassified']",30,True,23.236,"LINESTRING (14.4510072 40.7526828, 14.4509878 40.752663, 14.4509072 40.7525926, 14.4508892 40.7525752, 14.4508328 40.752521)",,,,
396007258,False,,Via XXI Gennaio,residential,,False,162.179,"LINESTRING (14.4510072 40.7526828, 14.4510687 40.7526462, 14.4524871 40.7518015, 14.452521 40.7517816)",,,,
136524788,False,,Via Diodato Bertone,tertiary,40,True,54.679,"LINESTRING (14.452521 40.7517816, 14.4528491 40.7522059)",,,,
"[136524786, 136524787, 136524788]",False,,"['Via Diodato Bertone', ""Via Roberto d'Angiò""]",tertiary,40,False,25.544999999999998,"LINESTRING (14.452521 40.7517816, 14.4524888 40.7517503, 14.4524029 40.7516629, 14.4523912 40.7516549, 14.4523306 40.7516032)",,,,
396007258,False,,Via XXI Gennaio,residential,,True,162.179,"LINESTRING (14.452521 40.7517816, 14.4524871 40.7518015, 14.4510687 40.7526462, 14.4510072 40.7526828)",,,,
136524788,False,,Via Diodato Bertone,tertiary,40,False,54.679,"LINESTRING (14.4528491 40.7522059, 14.452521 40.7517816)",,,,
136524788,False,,Via Diodato Bertone,tertiary,40,True,13.854,"LINESTRING (14.4528491 40.7522059, 14.4529071 40.7522515, 14.4529807 40.7522769)",,,,
396007259,False,,Via Caccia,residential,30,False,40.316,"LINESTRING (14.4528491 40.7522059, 14.4528902 40.7521703, 14.4529437 40.7521239, 14.4531527 40.7519257)",,,,
133305972,True,,Via Castello,residential,30,False,153.099,"LINESTRING (14.452848 40.7523273, 14.4521021 40.7526438, 14.4517353 40.7528018, 14.451541 40.752901, 14.4513541 40.7530046, 14.4512929 40.7530371)",,,,
396007259,False,,Via Caccia,residential,30,False,28.067,"LINESTRING (14.4533905 40.7517001, 14.4535701 40.7514875)",,,,
396007259,False,,Via Caccia,residential,30,True,32.102,"LINESTRING (14.4533905 40.7517001, 14.4531527 40.7519257)",,,,
396007261,False,,Via Stampia,residential,30,False,60.343999999999994,"LINESTRING (14.4533905 40.7517001, 14.4537716 40.7519975, 14.4538468 40.7520682, 14.453878 40.7520972)",,,,
396007261,False,,Via Stampia,residential,30,True,34.311,"LINESTRING (14.4533905 40.7517001, 14.4531959 40.7515073, 14.4531441 40.7514544)",,,,
396007259,False,,Via Caccia,residential,30,False,16.846,"LINESTRING (14.4540306 40.7510691, 14.4542001 40.7509887)",,,,
396007270,False,,Via Speranza,residential,30,False,22.736,"LINESTRING (14.4540306 40.7510691, 14.4539367 40.7508774)",,,,
396007270,False,,Via Speranza,residential,30,True,74.296,"LINESTRING (14.4540306 40.7510691, 14.454348 40.7516925)",,,,
396007259,False,,Via Caccia,residential,30,True,39.814,"LINESTRING (14.4540306 40.7510691, 14.4537408 40.7512542, 14.4537026 40.7512874, 14.4536864 40.7513113)",,,,
396007259,False,,Via Caccia,residential,30,False,32.102,"LINESTRING (14.4531527 40.7519257, 14.4533905 40.7517001)",,,,
396007259,False,,Via Caccia,residential,30,True,40.316,"LINESTRING (14.4531527 40.7519257, 14.4529437 40.7521239, 14.4528902 40.7521703, 14.4528491 40.7522059)",,,,
"[396007260, 396007262, 396007263]",False,,Via Pescatori,residential,30,False,71.968,"LINESTRING (14.4531527 40.7519257, 14.4529862 40.7517947, 14.4527421 40.7516098, 14.4527318 40.7516019, 14.4526538 40.7515268, 14.4526457 40.7515189, 14.4525755 40.7514498)",,,,
396007261,False,,Via Stampia,residential,30,False,8.128,"LINESTRING (14.4530866 40.7513957, 14.4531441 40.7514544)",,,,
76010089,False,,Via Vittime Innocenti di Camorra,tertiary,40,True,27.089,"LINESTRING (14.453878 40.7520972, 14.4541846 40.7520237)",,,,
76010089,False,,Via Vittime Innocenti di Camorra,tertiary,40,False,78.682,"LINESTRING (14.453878 40.7520972, 14.4531637 40.7522685, 14.4530633 40.752282, 14.4529807 40.7522769)",,,,
396007261,False,,Via Stampia,residential,30,True,60.344,"LINESTRING (14.453878 40.7520972, 14.4538468 40.7520682, 14.4537716 40.7519975, 14.4533905 40.7517001)",,,,
76010089,False,,Via Vittime Innocenti di Camorra,tertiary,40,False,27.089,"LINESTRING (14.4541846 40.7520237, 14.453878 40.7520972)",,,,
76010089,False,,Via Vittime Innocenti di Camorra,tertiary,40,True,25.682000000000002,"LINESTRING (14.4541846 40.7520237, 14.4543062 40.7519946, 14.4544364 40.751963, 14.4544751 40.7519536)",,,,
396007264,False,,Vico degli Zingari,residential,30,False,79.156,"LINESTRING (14.4541846 40.7520237, 14.4541599 40.7519909, 14.454131 40.7519525, 14.4535701 40.7514875)",,,,
396007259,False,,Via Caccia,residential,30,True,28.067,"LINESTRING (14.4535701 40.7514875, 14.4533905 40.7517001)",,,,
396007264,False,,Vico degli Zingari,residential,30,False,25.718,"LINESTRING (14.4535701 40.7514875, 14.4533611 40.7513189)",,,,
396007259,False,,Via Caccia,residential,30,False,21.996000000000002,"LINESTRING (14.4535701 40.7514875, 14.4535832 40.7514543, 14.4536225 40.7514076, 14.4536864 40.7513113)",,,,
396007264,False,,Vico degli Zingari,residential,30,True,79.156,"LINESTRING (14.4535701 40.7514875, 14.454131 40.7519525, 14.4541599 40.7519909, 14.4541846 40.7520237)",,,,
396007261,False,,Via Stampia,residential,30,True,8.128,"LINESTRING (14.4531441 40.7514544, 14.4530866 40.7513957)",,,,
396007267,False,,,residential,,False,23.688,"LINESTRING (14.4531441 40.7514544, 14.4533611 40.7513189)",,,,
396007261,False,,Via Stampia,residential,30,False,34.311,"LINESTRING (14.4531441 40.7514544, 14.4531959 40.7515073, 14.4533905 40.7517001)",,,,
396007264,False,,Vico degli Zingari,residential,30,True,25.718,"LINESTRING (14.4533611 40.7513189, 14.4535701 40.7514875)",,,,
396007267,False,,,residential,,True,23.688,"LINESTRING (14.4533611 40.7513189, 14.4531441 40.7514544)",,,,
"[396007264, 396007265, 396007266]",False,,Vico degli Zingari,residential,30,False,22.855999999999998,"LINESTRING (14.4533611 40.7513189, 14.4532781 40.7512538, 14.4532072 40.7511781, 14.45319 40.7511601)",,,,
396007259,False,,Via Caccia,residential,30,False,39.814,"LINESTRING (14.4536864 40.7513113, 14.4537026 40.7512874, 14.4537408 40.7512542, 14.4540306 40.7510691)",,,,
396007259,False,,Via Caccia,residential,30,True,21.996000000000002,"LINESTRING (14.4536864 40.7513113, 14.4536225 40.7514076, 14.4535832 40.7514543, 14.4535701 40.7514875)",,,,
396007269,False,,Via del Fuoco,residential,30,False,77.595,"LINESTRING (14.4536864 40.7513113, 14.454011 40.7515978, 14.4541627 40.7517229, 14.4542029 40.7517347, 14.454348 40.7516925)",,,,
396007270,False,,Via Speranza,residential,30,False,74.296,"LINESTRING (14.454348 40.7516925, 14.4540306 40.7510691)",,,,
396007269,False,,Via del Fuoco,residential,30,True,77.595,"LINESTRING (14.454348 40.7516925, 14.4542029 40.7517347, 14.4541627 40.7517229, 14.454011 40.7515978, 14.4536864 40.7513113)",,,,
396007270,False,,Via Speranza,residential,30,True,30.944000000000003,"LINESTRING (14.454348 40.7516925, 14.4544547 40.7519117, 14.4544751 40.7519536)",,,,
76010089,False,,Via Vittime Innocenti di Camorra,tertiary,40,False,25.682000000000002,"LINESTRING (14.4544751 40.7519536, 14.4544364 40.751963, 14.4543062 40.7519946, 14.4541846 40.7520237)",,,,
76010089,False,,Via Vittime Innocenti di Camorra,tertiary,40,True,34.493,"LINESTRING (14.4544751 40.7519536, 14.4546543 40.7519101, 14.4548673 40.7518646)",,,,
396007270,False,,Via Speranza,residential,30,False,30.944000000000003,"LINESTRING (14.4544751 40.7519536, 14.4544547 40.7519117, 14.454348 40.7516925)",,,,
