osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,bridge
1086729377,Via Giovanni Amendola,tertiary,False,True,7.199,,"LINESTRING (16.3235706 39.7796588, 16.3235468 39.7797209)",,
1086729369,Strada Provinciale 163 Garda-Cassano,tertiary,False,False,105.08,SP163,"LINESTRING (16.3235706 39.7796588, 16.3236155 39.7795455, 16.323974 39.7787662)",,
107297713,Via Giovanni Amendola,tertiary,False,False,133.20700000000002,,"LINESTRING (16.3182963 39.7830816, 16.3190739 39.7835422, 16.3191767 39.7836163, 16.3192235 39.7836826, 16.319257 39.7837507, 16.3192697 39.7838306, 16.3192603 39.7839368)",,
107297713,Via Giovanni Amendola,tertiary,False,True,13.743,,"LINESTRING (16.3182963 39.7830816, 16.3182485 39.7830303, 16.3182407 39.7829701)",,
247951298,,residential,False,False,110.42699999999999,,"LINESTRING (16.3182963 39.7830816, 16.318146 39.7831379, 16.3172639 39.7832554, 16.3172319 39.7830805)",,
247951312,Via IV Novembre,tertiary,False,False,129.207,,"LINESTRING (16.3148158 39.7847771, 16.3147872 39.7846584, 16.3147855 39.7843676, 16.3147341 39.7841904, 16.3146323 39.7840115, 16.3145287 39.7838578, 16.3143398 39.7837194)",,
247951312,Via IV Novembre,tertiary,False,True,8.091999999999999,,"LINESTRING (16.3148158 39.7847771, 16.3148673 39.7848167, 16.3148891 39.7848178)",,
247951319,Vico I IV Novembre,residential,False,True,38.54,,"LINESTRING (16.3148158 39.7847771, 16.3145179 39.784732, 16.3144343 39.7846387)",,
248000747,Via Ginnasio,residential,False,False,40.076,,"LINESTRING (16.3148158 39.7847771, 16.3148312 39.7849437, 16.3149262 39.7850971, 16.3149533 39.785108)",,
247951312,Via IV Novembre,tertiary,False,False,16.712999999999997,,"LINESTRING (16.3133645 39.7833371, 16.3133706 39.7833821, 16.3133872 39.7834161, 16.3134166 39.7834484, 16.3134396 39.7834718)",,
247951312,Via IV Novembre,tertiary,False,True,99.892,,"LINESTRING (16.3133645 39.7833371, 16.3133949 39.783309, 16.3134428 39.7832956, 16.31351 39.7832954, 16.3136716 39.7833395, 16.3142894 39.7836824, 16.3143398 39.7837194)",,
248000738,,living_street,False,False,17.837,,"LINESTRING (16.3139176 39.7838979, 16.3141078 39.7838318)",,
248000738,,living_street,False,True,17.141,,"LINESTRING (16.3139176 39.7838979, 16.3137539 39.783987)",,
247951312,Via IV Novembre,tertiary,False,False,56.337,,"LINESTRING (16.3139176 39.7838979, 16.3139462 39.7840034, 16.3138945 39.7844003)",,
247951312,Via IV Novembre,tertiary,False,True,62.601,,"LINESTRING (16.3139176 39.7838979, 16.3135514 39.7835857, 16.3134396 39.7834718)",,
113394295,Via Corrado Alvaro,residential,False,True,39.553,,"LINESTRING (16.3171366 39.7818698, 16.3167217 39.7820275)",,
247951285,Corso Vittorio Emanuele,tertiary,False,True,175.55700000000002,,"LINESTRING (16.3148891 39.7848178, 16.3149331 39.7848201, 16.3150046 39.7847947, 16.3154336 39.7843111, 16.3155938 39.7841265, 16.3163032 39.7838803, 16.3163977 39.783849)",,
247951312,Via IV Novembre,tertiary,False,False,8.091999999999999,,"LINESTRING (16.3148891 39.7848178, 16.3148673 39.7848167, 16.3148158 39.7847771)",,
113394297,Via Armando Diaz,residential,False,False,15.329,,"LINESTRING (16.3166122 39.7828599, 16.3164491 39.7829173)",,
113394297,Via Armando Diaz,residential,False,True,25.098,,"LINESTRING (16.3166122 39.7828599, 16.3168657 39.7827459)",,
247951316,Via Vincenzo Padula,residential,True,False,43.147,,"LINESTRING (16.3166122 39.7828599, 16.3164513 39.7824921)",,
113394293,Vico XI Figurella,residential,False,False,10.37,,"LINESTRING (16.3146209 39.7828839, 16.3145811 39.782972)",,
113394293,Vico XI Figurella,residential,False,True,37.607,,"LINESTRING (16.3146209 39.7828839, 16.3144291 39.7825795)",,
113394295,Via Corrado Alvaro,residential,False,False,23.454,,"LINESTRING (16.3146209 39.7828839, 16.3148668 39.7827902)",,
113394296,Via Figurella,residential,False,True,18.4,,"LINESTRING (16.3136984 39.7824618, 16.3135677 39.7823303)",,
247951322,Vico VII Figurella,residential,False,True,33.177,,"LINESTRING (16.3136984 39.7824618, 16.3140541 39.7823422)",,
113394296,Via Figurella,residential,False,False,20.431,,"LINESTRING (16.3136984 39.7824618, 16.3138265 39.7825523, 16.3138753 39.7825854)",,
113394296,Via Figurella,residential,False,True,77.72,,"LINESTRING (16.3150106 39.7835794, 16.3149015 39.7833755, 16.3147838 39.783156, 16.314695 39.7830759, 16.3145811 39.782972)",,
113394297,Via Armando Diaz,residential,False,True,35.379000000000005,,"LINESTRING (16.3150106 39.7835794, 16.3151187 39.7834859, 16.3152839 39.7833404)",,
247951310,Via Armando Diaz,residential,True,False,138.479,,"LINESTRING (16.3150106 39.7835794, 16.3149778 39.783658, 16.3149527 39.7838167, 16.3149527 39.7839591, 16.3149411 39.7842898, 16.3149199 39.7846043, 16.3148986 39.7847467, 16.3148891 39.7848178)",,
113394297,Via Armando Diaz,residential,False,True,19.345,,"LINESTRING (16.3160469 39.7830114, 16.3162689 39.7829773)",,
113394298,Via Corrado Alvaro,residential,True,False,70.994,,"LINESTRING (16.3160469 39.7830114, 16.3156765 39.7824399)",,
113394297,Via Armando Diaz,residential,False,False,18.616999999999997,,"LINESTRING (16.3160469 39.7830114, 16.3158984 39.7830425, 16.3158369 39.783056)",,
113394296,Via Figurella,residential,False,False,33.55,,"LINESTRING (16.3133189 39.7820969, 16.3135447 39.7823076, 16.3135677 39.7823303)",,
113394293,Vico XI Figurella,residential,False,False,78.163,,"LINESTRING (16.3139755 39.7817946, 16.3143442 39.7824379)",,
113394294,,residential,False,True,128.65,,"LINESTRING (16.3148668 39.7827902, 16.3142212 39.781745)",,
113394295,Via Corrado Alvaro,residential,False,False,38.392,,"LINESTRING (16.3148668 39.7827902, 16.3152583 39.7826208)",,
113394295,Via Corrado Alvaro,residential,False,True,23.454,,"LINESTRING (16.3148668 39.7827902, 16.3146209 39.7828839)",,
113394294,,residential,False,False,45.602,,"LINESTRING (16.3148668 39.7827902, 16.3149455 39.7829185, 16.3150983 39.7831597)",,
113394293,Vico XI Figurella,residential,False,True,10.37,,"LINESTRING (16.3145811 39.782972, 16.3146209 39.7828839)",,
113394296,Via Figurella,residential,False,False,77.72,,"LINESTRING (16.3145811 39.782972, 16.314695 39.7830759, 16.3147838 39.783156, 16.3149015 39.7833755, 16.3150106 39.7835794)",,
113394296,Via Figurella,residential,False,True,52.824,,"LINESTRING (16.3145811 39.782972, 16.3144808 39.7829439, 16.3143225 39.7828712, 16.3141681 39.7827896, 16.3140654 39.7827169)",,
113394294,,residential,False,True,45.602,,"LINESTRING (16.3150983 39.7831597, 16.3149455 39.7829185, 16.3148668 39.7827902)",,
113394297,Via Armando Diaz,residential,False,False,19.345,,"LINESTRING (16.3162689 39.7829773, 16.3160469 39.7830114)",,
113394297,Via Armando Diaz,residential,False,True,16.781,,"LINESTRING (16.3162689 39.7829773, 16.3164491 39.7829173)",,
113586837,Via Gravina,residential,False,True,43.441,,"LINESTRING (16.3162689 39.7829773, 16.3160809 39.7826487, 16.3160651 39.7826194)",,
113394294,,residential,False,False,128.65,,"LINESTRING (16.3142212 39.781745, 16.3148668 39.7827902)",,
107297713,Via Giovanni Amendola,tertiary,False,False,47.917,,"LINESTRING (16.3185805 39.7826428, 16.3184402 39.7827425, 16.3183022 39.7828406, 16.3182502 39.7829191, 16.3182407 39.7829701)",,
107297713,Via Giovanni Amendola,tertiary,False,True,68.468,,"LINESTRING (16.3185805 39.7826428, 16.3190852 39.7823277, 16.3191971 39.7822498)",,
113394297,Via Armando Diaz,residential,False,False,78.91300000000001,,"LINESTRING (16.3185805 39.7826428, 16.3186064 39.7825634, 16.3187218 39.7822436, 16.3187366 39.7821677, 16.318722 39.7821102, 16.318681 39.782059, 16.3186037 39.7820347, 16.3185569 39.7820398)",,
113394295,Via Corrado Alvaro,residential,False,True,19.05,,"LINESTRING (16.3156765 39.7824399, 16.3154822 39.7825239)",,
113394295,Via Corrado Alvaro,residential,False,False,9.066,,"LINESTRING (16.3156765 39.7824399, 16.315713 39.7824233, 16.3157679 39.7823985)",,
1086710900,,residential,False,False,6.526,,"LINESTRING (16.3206229 39.7874303, 16.3206845 39.787465)",,
1086710899,,residential,False,True,15.700000000000001,,"LINESTRING (16.3206229 39.7874303, 16.320571 39.7874011, 16.3204838 39.7873384)",,
1087333142,,residential,False,False,23.922,,"LINESTRING (16.3218508 39.7812296, 16.3217823 39.781021)",,
1087333142,,residential,False,True,103.445,,"LINESTRING (16.3218508 39.7812296, 16.3219957 39.7815776, 16.3222207 39.7821154)",,
1086729376,Via Giovanni Amendola,tertiary,False,False,132.207,,"LINESTRING (16.3219183 39.780877, 16.3219021 39.7808385, 16.3219034 39.7807907, 16.3219387 39.7807024, 16.3221547 39.7804239, 16.3222484 39.7802712, 16.322294 39.7801115, 16.322287 39.7800207, 16.3222532 39.7799285, 16.3222008 39.7798603, 16.3221011 39.7798216)",,
1086729377,Via Giovanni Amendola,tertiary,False,False,9.061,,"LINESTRING (16.3219183 39.780877, 16.3219406 39.7809123, 16.3219813 39.7809407)",,
1087333142,,residential,False,True,23.922,,"LINESTRING (16.3217823 39.781021, 16.3218508 39.7812296)",,
1086531098,,residential,True,False,21.038,,"LINESTRING (16.3217823 39.781021, 16.3218252 39.7809212, 16.3219183 39.780877)",,
1086729377,Via Giovanni Amendola,tertiary,False,False,45.704,,"LINESTRING (16.3219813 39.7809407, 16.3220505 39.7809628, 16.3221249 39.7809657, 16.3221908 39.7809556, 16.322375 39.7808706, 16.3224707 39.7808406)",,
