osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,tunnel,junction
"[95694258, 94431747, 362851764, 95694335]",,Via Atri,residential,False,True,218.117,"LINESTRING (15.1044818 40.6654941, 15.1044637 40.6655313, 15.1044297 40.6656359, 15.1040757 40.6657382, 15.1038308 40.6658502, 15.1037188 40.665919, 15.1036544 40.6659698, 15.1036029 40.6660046, 15.1033932 40.6661518, 15.102938 40.6664639, 15.1028072 40.6665711, 15.1027037 40.6666452, 15.102686 40.666654, 15.1026724 40.6666619, 15.10265 40.6666765, 15.1026239 40.6666901, 15.1025513 40.6667268)",yes,,
"[93892865, 94803826, 93960797]",,,residential,False,False,14.137,"LINESTRING (15.1063271 40.6669353, 15.1063056 40.6668986, 15.1062761 40.6668518, 15.1062539 40.666821)",,,
93893732,,Via Giovan Donato Guerriero,residential,False,True,2.076,"LINESTRING (15.1048877 40.6651613, 15.1048631 40.6651608)",,,
108716510,,Via Baglivo,residential,False,False,31.301000000000002,"LINESTRING (15.1060637 40.6660316, 15.1060939 40.6661052, 15.106319 40.6662176)",,,
489369968,SP31/b,Via Concezione,tertiary,False,True,25.592,"LINESTRING (15.1107462 40.6669922, 15.1108692 40.6667818)",,,
"[94453158, 94453150, 94453159]",,Via Carriti,residential,False,"[False, True]",215.91899999999998,"LINESTRING (15.1107462 40.6669922, 15.1105571 40.6671256, 15.1105054 40.6671789, 15.1104809 40.6672366, 15.1105334 40.6673229, 15.1105543 40.6673834, 15.1105908 40.6675234, 15.1105477 40.6675547, 15.1104719 40.6675285, 15.1104152 40.6674803, 15.1103693 40.6674662, 15.1103306 40.6674197, 15.1101898 40.6674359, 15.110074 40.6675013, 15.1095669 40.6677745, 15.109187 40.6679556, 15.1091568 40.66795)",,yes,
489369968,SP31/b,Via Concezione,tertiary,False,False,25.592,"LINESTRING (15.1108692 40.6667818, 15.1107462 40.6669922)",,,
94453153,,Via Carriti,residential,False,False,143.703,"LINESTRING (15.1108692 40.6667818, 15.110974 40.6667014, 15.1110791 40.6666616, 15.1111566 40.6666616, 15.1112206 40.6667026, 15.111233 40.6668019, 15.1112031 40.6669426, 15.1112816 40.6670225, 15.1115606 40.6673024, 15.111628 40.6673757, 15.1116546 40.6674052, 15.1117769 40.667523)",,,
"[489369968, 94453161, 107201381, 96105600]",SP31/b,Via Concezione,tertiary,False,True,347.64699999999993,"LINESTRING (15.1108692 40.6667818, 15.1108483 40.6666636, 15.1108076 40.66662, 15.1107663 40.6665954, 15.1107221 40.6665804, 15.1106875 40.6665718, 15.1106155 40.6666364, 15.1104284 40.66687, 15.1102911 40.6670415, 15.1102169 40.6671737, 15.1102396 40.6673739, 15.1102651 40.6674716, 15.1104308 40.6679634, 15.1105389 40.6683803, 15.1106145 40.6685653, 15.1108536 40.6689078, 15.1108731 40.6690029, 15.1107921 40.6690751, 15.110715 40.6691131, 15.1106211 40.6691255)",yes,,
94453153,,Via Carriti,residential,False,True,143.703,"LINESTRING (15.1117769 40.667523, 15.1116546 40.6674052, 15.111628 40.6673757, 15.1115606 40.6673024, 15.1112816 40.6670225, 15.1112031 40.6669426, 15.111233 40.6668019, 15.1112206 40.6667026, 15.1111566 40.6666616, 15.1110791 40.6666616, 15.110974 40.6667014, 15.1108692 40.6667818)",,,
107268278,,,residential,False,False,76.05799999999999,"LINESTRING (15.1117769 40.667523, 15.1119455 40.6674358, 15.1119822 40.6674097, 15.1125503 40.6671742)",,,
93855770,SP31/b,,tertiary,False,False,13.953,"LINESTRING (15.1093093 40.668237, 15.1094491 40.6683041)",,,
93855770,SP31/b,,tertiary,False,True,158.09399999999997,"LINESTRING (15.1093093 40.668237, 15.1087426 40.6680052, 15.1085021 40.6679025, 15.1084032 40.6677701, 15.108302 40.6674967, 15.1082103 40.6672173)",,,
93855770,SP31/b,,tertiary,False,True,13.953,"LINESTRING (15.1094491 40.6683041, 15.1093093 40.668237)",,,
94453159,,Via Carriti,residential,False,True,48.534,"LINESTRING (15.1094491 40.6683041, 15.1094421 40.6682561, 15.1093178 40.6681636, 15.1091616 40.6680193, 15.1091568 40.66795)",,,
96105600,SP31/b,Via Concezione,tertiary,False,False,137.10399999999998,"LINESTRING (15.1094491 40.6683041, 15.1095671 40.6683671, 15.1099127 40.6685811, 15.1103057 40.6688092, 15.1104227 40.6689589, 15.1105363 40.6691025, 15.1106211 40.6691255)",,,
94464471,,Belvedere Nicola Benvenuti,residential,False,False,17.448999999999998,"LINESTRING (15.106319 40.6662176, 15.1063189 40.666235, 15.106318 40.6662609, 15.1063109 40.6663107, 15.1063058 40.6663741)",,,
108716510,,Via Baglivo,residential,False,False,44.536,"LINESTRING (15.106319 40.6662176, 15.106643 40.6663236, 15.1068037 40.6663765)",,,
108716510,,Via Baglivo,residential,False,True,31.301000000000002,"LINESTRING (15.106319 40.6662176, 15.1060939 40.6661052, 15.1060637 40.6660316)",,,
94464471,,Belvedere Nicola Benvenuti,residential,False,True,17.448999999999998,"LINESTRING (15.1063058 40.6663741, 15.1063109 40.6663107, 15.106318 40.6662609, 15.1063189 40.666235, 15.106319 40.6662176)",,,
95345449,,Largo Niccolò De Nigris,residential,False,False,50.135999999999996,"LINESTRING (15.1079117 40.6671904, 15.1081512 40.6672708, 15.107965 40.6671059, 15.1079899 40.6670763)",,,
"[549091465, 95165438]",,"['Via San Giacomo', 'Via Marco Lauro']",residential,True,False,153.54399999999998,"LINESTRING (15.1079117 40.6671904, 15.1077517 40.6672366, 15.1076647 40.66725, 15.1075735 40.6671675, 15.1075229 40.6669723, 15.1077538 40.666803, 15.1078806 40.6665162, 15.1080254 40.666204)",,,
95001714,,Via Vittorio Emanuele III,residential,False,False,115.9,"LINESTRING (15.1076619 40.6620359, 15.1074833 40.6622369, 15.1074413 40.6622943, 15.107027 40.6626489, 15.1069569 40.6627173, 15.106927 40.6627515, 15.1068095 40.6628499)",,,
96977232,,Via Antonino Vincenzo Rivelli,residential,True,False,63.116,"LINESTRING (15.1072948 40.665219, 15.1074804 40.6653351, 15.1074359 40.6654427, 15.1073643 40.6657096)",,,
"[95001728, 551763797]",,Largo della Memoria,residential,False,"[False, True]",52.150999999999996,"LINESTRING (15.1072948 40.665219, 15.1072355 40.6652529, 15.1072269 40.6653566, 15.1071366 40.6653476, 15.1070908 40.6653526, 15.1070244 40.6653557, 15.1069215 40.665356, 15.106823 40.6653703)",,,
96977232,,Via Antonino Vincenzo Rivelli,residential,True,False,24.302,"LINESTRING (15.1073643 40.6657096, 15.10764 40.6657731)",,,
"[95088577, 95065002, 95095759]",,"['Vico Onorato II Grimaldi', 'Vico Onorato II di Monaco', 'Via Onorato II Grimaldi']",residential,False,False,74.494,"LINESTRING (15.1073643 40.6657096, 15.1073216 40.6658772, 15.1073001 40.6659667, 15.1071888 40.6663382, 15.1071732 40.6663628)",,yes,
95088688,,Via Ferdinando Orsini,residential,False,False,37.362,"LINESTRING (15.10764 40.6657731, 15.1075718 40.6659632, 15.1075316 40.6660988)",,,
96977232,,Via Antonino Vincenzo Rivelli,residential,True,False,70.126,"LINESTRING (15.10764 40.6657731, 15.107792 40.6658072, 15.1079159 40.6658337, 15.1080285 40.665855, 15.108044 40.6658132, 15.1080604 40.6657635, 15.1080039 40.6657106, 15.1079555 40.665636, 15.1079233 40.665561)",,,
94805601,SP31/b,Via Juan Caramuel y Lobkowitz,tertiary,False,True,30.714,"LINESTRING (15.1079233 40.665561, 15.10821 40.6657313)",,,
"[93892008, 94805601, 93891998]",SP31/b,Via Juan Caramuel y Lobkowitz,tertiary,False,False,329.20199999999994,"LINESTRING (15.1079233 40.665561, 15.1077416 40.6654172, 15.1075406 40.6652177, 15.107097 40.6644632, 15.1069639 40.6641156, 15.1069037 40.6635518, 15.1069162 40.6634968, 15.1069435 40.6630927, 15.106955 40.6629589, 15.1069285 40.6629081, 15.1068095 40.6628499)",,yes,
93891998,SP31/b,Via Juan Caramuel y Lobkowitz,tertiary,False,False,7.243,"LINESTRING (15.1068095 40.6628499, 15.1067339 40.662819)",,,
"[93892008, 94805601, 93891998]",SP31/b,Via Juan Caramuel y Lobkowitz,tertiary,False,True,329.20200000000006,"LINESTRING (15.1068095 40.6628499, 15.1069285 40.6629081, 15.106955 40.6629589, 15.1069435 40.6630927, 15.1069162 40.6634968, 15.1069037 40.6635518, 15.1069639 40.6641156, 15.107097 40.6644632, 15.1075406 40.6652177, 15.1077416 40.6654172, 15.1079233 40.665561)",,yes,
95001714,,Via Vittorio Emanuele III,residential,False,True,115.89999999999999,"LINESTRING (15.1068095 40.6628499, 15.106927 40.6627515, 15.1069569 40.6627173, 15.107027 40.6626489, 15.1074413 40.6622943, 15.1074833 40.6622369, 15.1076619 40.6620359)",,,
95142946,,Largo Mercato,residential,False,True,21.72,"LINESTRING (15.106823 40.6653703, 15.1068105 40.6655654)",,,
"[95001728, 551763797]",,Largo della Memoria,residential,False,"[False, True]",52.150999999999996,"LINESTRING (15.106823 40.6653703, 15.1069215 40.665356, 15.1070244 40.6653557, 15.1070908 40.6653526, 15.1071366 40.6653476, 15.1072269 40.6653566, 15.1072355 40.6652529, 15.1072948 40.665219)",,,
95045907,,Via Ginestra,residential,False,False,20.213,"LINESTRING (15.1082574 40.6666647, 15.1084751 40.6667407)",,,
95165439,SP31/b,Via Normanni,tertiary,False,False,81.184,"LINESTRING (15.1082574 40.6666647, 15.1082936 40.6665846, 15.1084013 40.6662723, 15.1084114 40.6662206, 15.108463 40.6659531)",,,
95165439,SP31/b,Via Normanni,tertiary,False,True,51.032000000000004,"LINESTRING (15.1082574 40.6666647, 15.1082359 40.6667023, 15.1079899 40.6670763)",,,
95067717,,Vico Castagneto,residential,False,False,18.057,"LINESTRING (15.1067391 40.6636053, 15.1065263 40.6635876)",,,
95067717,,Vico Castagneto,residential,False,True,18.057,"LINESTRING (15.1065263 40.6635876, 15.1067391 40.6636053)",,,
94018050,,Corso Umberto I,residential,True,False,200.453,"LINESTRING (15.1065263 40.6635876, 15.1065833 40.6638488, 15.1065972 40.6640802, 15.1065972 40.6641, 15.1067663 40.6647512, 15.1068195 40.6649694, 15.106823 40.6653703)",,,
94568104,,Via Giovanni Anzani,residential,False,False,35.412,"LINESTRING (15.1080872 40.665889, 15.1080254 40.666204)",,,
"[95095746, 96978298]",,"['Via Santo Spirito', 'Largo Giovanni Battista Visco']",residential,False,"[False, True]",16.712,"LINESTRING (15.1082042 40.6662521, 15.1081479 40.6662147, 15.1080254 40.666204)",,,
95095757,,Vico Giulio Cesare Guarnieri,residential,False,True,84.777,"LINESTRING (15.1075719 40.666886, 15.107615 40.6668336, 15.1079356 40.6661765)",,,
96978298,,Via Santo Spirito,residential,False,False,8.168,"LINESTRING (15.1079356 40.6661765, 15.1080254 40.666204)",,,
96978298,,Via Santo Spirito,residential,False,True,35.153,"LINESTRING (15.1079356 40.6661765, 15.1075316 40.6660988)",,,
95095757,,Vico Giulio Cesare Guarnieri,residential,False,False,84.777,"LINESTRING (15.1079356 40.6661765, 15.107615 40.6668336, 15.1075719 40.666886)",,,
96978298,,Via Santo Spirito,residential,False,False,35.153,"LINESTRING (15.1075316 40.6660988, 15.1079356 40.6661765)",,,
95088688,,Via Ferdinando Orsini,residential,False,True,37.362,"LINESTRING (15.1075316 40.6660988, 15.1075718 40.6659632, 15.10764 40.6657731)",,,
"[231520469, 95095758, 96206350]",,"['Via Seminario', 'Via Clemente VII']",residential,False,False,58.98700000000001,"LINESTRING (15.1075316 40.6660988, 15.107423 40.6664205, 15.1073214 40.6664, 15.1072797 40.6663919, 15.1071994 40.6663722, 15.1071732 40.6663628)",,yes,
96979134,,Via Seminario,residential,False,True,12.327,"LINESTRING (15.1070299 40.666341, 15.1071732 40.6663628)",,,
96979172,,Largo Sanniti,residential,False,True,13.229,"LINESTRING (15.1071266 40.6664764, 15.1071732 40.6663628)",,,
94568104,,Via Giovanni Anzani,residential,False,True,35.412,"LINESTRING (15.1080254 40.666204, 15.1080872 40.665889)",,,
96978298,,Via Santo Spirito,residential,False,True,8.168,"LINESTRING (15.1080254 40.666204, 15.1079356 40.6661765)",,,
"[95095746, 96978298]",,"['Via Santo Spirito', 'Largo Giovanni Battista Visco']",residential,False,"[False, True]",16.712,"LINESTRING (15.1080254 40.666204, 15.1081479 40.6662147, 15.1082042 40.6662521)",,,
95142946,,Largo Mercato,residential,False,False,21.72,"LINESTRING (15.1068105 40.6655654, 15.106823 40.6653703)",,,
93892834,,Corso Umberto I,residential,True,False,93.73100000000001,"LINESTRING (15.1068105 40.6655654, 15.1067684 40.6658512, 15.1067939 40.6659559, 15.1068699 40.6660131, 15.1068605 40.6661525, 15.1068037 40.6663765)",,,
"[96611692, 95066933]",,Via Molinari,residential,False,True,71.05199999999999,"LINESTRING (15.1068105 40.6655654, 15.1066177 40.6655818, 15.1064011 40.6656112, 15.1063819 40.6655583, 15.1063366 40.6654098, 15.1062892 40.6653879, 15.1062175 40.6653355)",,,
125090893,,Via Dietro Zappino,residential,False,True,18.159,"LINESTRING (15.1057481 40.6647064, 15.1055659 40.6646194)",,,
"[96682688, 94021219, 107727480]",,Via Piedi Zappino,residential,True,False,126.571,"LINESTRING (15.1057481 40.6647064, 15.1058695 40.6646524, 15.1059098 40.6646087, 15.1055865 40.6642531, 15.1055357 40.6640917, 15.1056842 40.6640249, 15.1058711 40.6640543, 15.1059993 40.6640927)",,,
"[125090893, 96682702]",,"['Via Dietro Zappino', ""Via Sant'Antonino""]",residential,False,False,64.40599999999999,"LINESTRING (15.1057481 40.6647064, 15.105811 40.6647593, 15.1057989 40.6647966, 15.1055848 40.6650101, 15.1055128 40.665093, 15.1054176 40.6651651)",,,
164132456,,Via San Bartolomeo,residential,False,True,7.599,"LINESTRING (15.1041225 40.6668276, 15.1041921 40.6667842)",,yes,
93855797,,Via San Bartolomeo,residential,True,False,284.85699999999997,"LINESTRING (15.1041225 40.6668276, 15.1038722 40.6670262, 15.1038512 40.6670428, 15.1037417 40.6671397, 15.1035567 40.6673333, 15.1032697 40.6677883, 15.1031205 40.6678851, 15.1030098 40.6680255, 15.102974 40.6680787, 15.1029188 40.6681347, 15.1027584 40.6682973, 15.1025391 40.6683815, 15.1018385 40.668562)",,,
96173303,,,residential,False,True,47.290000000000006,"LINESTRING (15.1025513 40.6667268, 15.1024775 40.6666788, 15.1023874 40.6665866, 15.1023427 40.6664967, 15.1023491 40.6664452, 15.1023634 40.6663569)",,,
"[164132457, 164132458, 96173491, 362851763, 116624028]",,,residential,False,False,196.77900000000002,"LINESTRING (15.1025513 40.6667268, 15.1025876 40.6667653, 15.1026597 40.6668406, 15.1027648 40.6669522, 15.1028406 40.6670214, 15.1028803 40.667092, 15.102905 40.6671898, 15.1029408 40.6672162, 15.1030052 40.6671965, 15.1030515 40.6671401, 15.1031087 40.6670632, 15.1031974 40.667015, 15.1033429 40.6669745, 15.1035513 40.6669173, 15.1036159 40.6668887, 15.1037514 40.6667115, 15.1041163 40.6664964)",yes,,
"[95694258, 94431747, 362851764, 95694335]",,Via Atri,residential,False,False,218.11699999999996,"LINESTRING (15.1025513 40.6667268, 15.1026239 40.6666901, 15.10265 40.6666765, 15.1026724 40.6666619, 15.102686 40.666654, 15.1027037 40.6666452, 15.1028072 40.6665711, 15.102938 40.6664639, 15.1033932 40.6661518, 15.1036029 40.6660046, 15.1036544 40.6659698, 15.1037188 40.665919, 15.1038308 40.6658502, 15.1040757 40.6657382, 15.1044297 40.6656359, 15.1044637 40.6655313, 15.1044818 40.6654941)",yes,,
96173474,,Via Sant'Agostino,residential,False,False,32.912,"LINESTRING (15.1041163 40.6664964, 15.1041663 40.6665929, 15.1041921 40.6667842)",,,
106859647,,Via Sant'Agostino,residential,False,False,26.232999999999997,"LINESTRING (15.1041163 40.6664964, 15.1040594 40.6664005, 15.1041136 40.666366, 15.1040357 40.6663165)",,,
"[164132457, 164132458, 362851763, 96173491, 116624028]",,,residential,False,True,196.77900000000005,"LINESTRING (15.1041163 40.6664964, 15.1037514 40.6667115, 15.1036159 40.6668887, 15.1035513 40.6669173, 15.1033429 40.6669745, 15.1031974 40.667015, 15.1031087 40.6670632, 15.1030515 40.6671401, 15.1030052 40.6671965, 15.1029408 40.6672162, 15.102905 40.6671898, 15.1028803 40.667092, 15.1028406 40.6670214, 15.1027648 40.6669522, 15.1026597 40.6668406, 15.1025876 40.6667653, 15.1025513 40.6667268)",yes,,
"[96611692, 95066933]",,Via Molinari,residential,False,False,71.052,"LINESTRING (15.1062175 40.6653355, 15.1062892 40.6653879, 15.1063366 40.6654098, 15.1063819 40.6655583, 15.1064011 40.6656112, 15.1066177 40.6655818, 15.1068105 40.6655654)",,,
96979134,,Via Seminario,residential,False,False,12.327,"LINESTRING (15.1071732 40.6663628, 15.1070299 40.666341)",,,
96979172,,Largo Sanniti,residential,False,False,13.229,"LINESTRING (15.1071732 40.6663628, 15.1071266 40.6664764)",,,
"[95088577, 95065002, 95095759]",,"['Vico Onorato II Grimaldi', 'Vico Onorato II di Monaco', 'Via Onorato II Grimaldi']",residential,False,True,74.494,"LINESTRING (15.1071732 40.6663628, 15.1071888 40.6663382, 15.1073001 40.6659667, 15.1073216 40.6658772, 15.1073643 40.6657096)",,yes,
"[95095758, 231520469, 96206350]",,"['Via Seminario', 'Via Clemente VII']",residential,False,True,58.987,"LINESTRING (15.1071732 40.6663628, 15.1071994 40.6663722, 15.1072797 40.6663919, 15.1073214 40.6664, 15.107423 40.6664205, 15.1075316 40.6660988)",,yes,
98713200,,Piazzale Marco Fileti Filiuli,residential,True,False,12.589,"LINESTRING (15.1034821 40.6654987, 15.1035072 40.6655033, 15.1035306 40.6655144, 15.1035438 40.6655256, 15.1035559 40.6655456, 15.1035585 40.6655658, 15.1035547 40.6655809)",,,roundabout
103636442,,Via Giovanni Antonio De Nigris,residential,False,False,305.01,"LINESTRING (15.1034821 40.6654987, 15.1035311 40.6653228, 15.1036491 40.6650787, 15.1036866 40.6648691, 15.1037832 40.6645558, 15.1038458 40.6644784, 15.104562 40.6641101, 15.1049994 40.6638682, 15.1050769 40.6638253, 15.1052245 40.6636707, 15.1054637 40.6633731)",,,
98713200,,Piazzale Marco Fileti Filiuli,residential,True,False,12.402,"LINESTRING (15.1035547 40.6655809, 15.1035413 40.6656003, 15.1035321 40.665608, 15.1035077 40.66562, 15.103485 40.6656245, 15.1034546 40.665623, 15.1034347 40.6656169)",,,roundabout
"[93893673, 93894145, 98713247]",,Via Giovan Donato Guerriero,residential,False,False,103.367,"LINESTRING (15.1035547 40.6655809, 15.1035542 40.6655851, 15.1035909 40.6656019, 15.1036927 40.6655944, 15.1037238 40.6655769, 15.1038729 40.6655014, 15.1040284 40.6653626, 15.1041786 40.6652434, 15.1042462 40.6651926, 15.1043428 40.6651438, 15.1044447 40.6651174, 15.1045226 40.6651022)",yes,,
98713200,,Piazzale Marco Fileti Filiuli,residential,True,False,18.98,"LINESTRING (15.1034347 40.6656169, 15.1034094 40.6656005, 15.1033947 40.6655777, 15.1033924 40.6655551, 15.1034005 40.6655338, 15.1034176 40.6655161, 15.1034431 40.6655034, 15.103468 40.6654987, 15.1034821 40.6654987)",,,roundabout
549071776,,Via Acquagrande,residential,False,False,127.014,"LINESTRING (15.1034347 40.6656169, 15.103304 40.6656331, 15.1031807 40.6656701, 15.1030746 40.6657574, 15.1029525 40.6659386, 15.1029061 40.6660003, 15.1028177 40.6660676, 15.1026092 40.6661668, 15.1023634 40.6663569)",,,
