osmid,oneway,ref,highway,maxspeed,reversed,length,name,geometry,lanes
55070270,False,,tertiary,50,False,56.667,Via Ottavio Steffenini,"LINESTRING (9.4895804 45.1826558, 9.4890668 45.1827246, 9.4889675 45.1827373, 9.4888692 45.1827472)",
108121705,True,,residential,,False,22.85,Via Cesare Battisti,"LINESTRING (9.4918686 45.1847277, 9.4917866 45.1845305)",
1043773599,False,SP23,secondary,50,False,3.279,Viale Trieste,"LINESTRING (9.4918686 45.1847277, 9.4918908 45.1847027)",
1043773599,False,SP23,secondary,50,True,7.436,Viale Trieste,"LINESTRING (9.4918686 45.1847277, 9.4918174 45.184784)",
1043773599,False,SP23,secondary,50,False,7.436,Viale Trieste,"LINESTRING (9.4918174 45.184784, 9.4918686 45.1847277)",
1043773599,False,SP23,secondary,50,True,9.639,Viale Trieste,"LINESTRING (9.4918174 45.184784, 9.4917674 45.1848632)",
108121676,False,,residential,,False,32.374,Via Don L. Milani,"LINESTRING (9.494703 45.1847531, 9.4950774 45.1846301)",
55070393,False,,residential,30,False,54.223,Via della Vittoria,"LINESTRING (9.4907584 45.1860818, 9.4902713 45.1857355)",
108121643,True,,residential,,False,15.04,,"LINESTRING (9.4907584 45.1860818, 9.490855 45.1861005, 9.4909456 45.1861106)",
55070395,False,,residential,,False,64.981,Via Cesare Battisti,"LINESTRING (9.4917203 45.1843711, 9.4914323 45.1838231)",
108121668,True,,residential,,False,18.578,Via Cesare Battisti,"LINESTRING (9.4917203 45.1843711, 9.4919201 45.184461)",
108121634,False,,residential,40,False,123.095,Via Quattro Novembre,"LINESTRING (9.4874659 45.1843945, 9.4874916 45.1844746, 9.4876544 45.1848536, 9.4877814 45.1854761)",
108121634,False,,residential,40,True,160.70600000000002,Via Quattro Novembre,"LINESTRING (9.4874659 45.1843945, 9.4873231 45.1839501, 9.4870126 45.182985)",
141896667,False,,residential,,True,87.168,Via Primo Maggio,"LINESTRING (9.4874659 45.1843945, 9.4882173 45.1842961, 9.4885591 45.1842502)",
108121634,False,,residential,40,True,123.095,Via Quattro Novembre,"LINESTRING (9.4877814 45.1854761, 9.4876544 45.1848536, 9.4874916 45.1844746, 9.4874659 45.1843945)",
141138428,False,,residential,,True,222.986,Via Villa Festiva,"LINESTRING (9.4877814 45.1854761, 9.4872126 45.1855891, 9.4849716 45.185417)",
1043773599,False,SP23,secondary,50,False,50.013,Viale Trieste,"LINESTRING (9.4920656 45.184506, 9.4924043 45.1841248)",
1043773599,False,SP23,secondary,50,True,25.808,Viale Trieste,"LINESTRING (9.4920656 45.184506, 9.4918908 45.1847027)",
108121628,True,,residential,,False,61.44,Via Giuseppe Monti,"LINESTRING (9.4891766 45.180955, 9.4892843 45.1815023)",
108121641,False,,residential,,False,118.265,Via Filippo Corridoni,"LINESTRING (9.4833666 45.1820127, 9.4837921 45.181919, 9.4845554 45.181751, 9.4848069 45.1816956)",
142612815,False,,residential,,True,184.946,Via Giacomo Matteotti,"LINESTRING (9.4833666 45.1820127, 9.4840215 45.1835169, 9.4840449 45.1836052)",
1043773599,False,SP23,secondary,50,True,19.381,Viale Trieste,"LINESTRING (9.4943649 45.1819749, 9.4942373 45.1821242)",
108121669,False,SP23,secondary,50,False,31.116,Viale Trieste,"LINESTRING (9.4943649 45.1819749, 9.4945239 45.1818038, 9.494579 45.1817393)",
1043773600,True,,unclassified,50,False,26.359,Via San Giovanni di Dio,"LINESTRING (9.4943649 45.1819749, 9.4944589 45.1819575, 9.494698 45.181955)",
141138373,True,SP23,secondary,50,False,104.474,,"LINESTRING (9.4911159 45.1859889, 9.4911138 45.1858982, 9.4911249 45.1858033, 9.491274 45.1854775, 9.49141 45.1852935, 9.4915561 45.1851176)",
55070280,True,,tertiary,,False,4.783,Via Emilio Azzi,"LINESTRING (9.4865291 45.1812904, 9.4865416 45.1813325)",
141138378,False,,residential,,False,140.152,Via Colombano Baruffo,"LINESTRING (9.491634 45.1812418, 9.4922649 45.181164, 9.4933954 45.1810246)",
55070280,True,,tertiary,,False,90.291,Via Emilio Azzi,"LINESTRING (9.4862932 45.1804956, 9.4865291 45.1812904)",
108121657,False,,residential,,False,79.941,Via Caravaggio,"LINESTRING (9.4936726 45.1841228, 9.4933042 45.1834524)",
108121657,False,,residential,,True,39.682,Via Caravaggio,"LINESTRING (9.4936726 45.1841228, 9.4937561 45.1842748, 9.4938554 45.1844556)",
108121667,False,,residential,,True,79.285,Via Filippo Turati,"LINESTRING (9.4936726 45.1841228, 9.4940694 45.1840028, 9.4946083 45.1840028, 9.4946456 45.1839909)",
1043773599,False,SP23,secondary,50,False,15.902,Viale Trieste,"LINESTRING (9.4930541 45.1833937, 9.4931618 45.1832725)",
1043773599,False,SP23,secondary,50,True,83.084,Viale Trieste,"LINESTRING (9.4930541 45.1833937, 9.4924913 45.1840269)",
141138372,True,SP23,secondary,50,False,15.756,,"LINESTRING (9.4911155 45.1861306, 9.4911159 45.1859889)",
108121668,True,,residential,,False,12.453,Via Cesare Battisti,"LINESTRING (9.4919201 45.184461, 9.4920656 45.184506)",
1043773599,False,SP23,secondary,50,False,12.845,Viale Trieste,"LINESTRING (9.4924043 45.1841248, 9.4924913 45.1840269)",
1043773599,False,SP23,secondary,50,True,50.013,Viale Trieste,"LINESTRING (9.4924043 45.1841248, 9.4920656 45.184506)",
108121701,False,,residential,,False,90.189,Via Giovanni XXIII,"LINESTRING (9.494999 45.1831121, 9.4939519 45.1834485)",
108121683,True,,residential,,False,36.336,Via Luigi don Sturzo,"LINESTRING (9.4918908 45.1847027, 9.4920929 45.1849968)",
1043773599,False,SP23,secondary,50,False,25.808,Viale Trieste,"LINESTRING (9.4918908 45.1847027, 9.4920656 45.184506)",
1043773599,False,SP23,secondary,50,True,3.279,Viale Trieste,"LINESTRING (9.4918908 45.1847027, 9.4918686 45.1847277)",
108121657,False,,residential,,True,79.941,Via Caravaggio,"LINESTRING (9.4933042 45.1834524, 9.4936726 45.1841228)",
108121654,True,,residential,,False,20.681,Via Caravaggio,"LINESTRING (9.4933042 45.1834524, 9.493167 45.1834246, 9.4930541 45.1833937)",
55070270,False,,tertiary,50,False,31.382,Via Ottavio Steffenini,"LINESTRING (9.4870126 45.182985, 9.4866184 45.1830345)",
55070270,False,,tertiary,50,True,66.405,Via Ottavio Steffenini,"LINESTRING (9.4870126 45.182985, 9.4878471 45.1828817)",
108121634,False,,residential,40,False,160.70600000000002,Via Quattro Novembre,"LINESTRING (9.4870126 45.182985, 9.4873231 45.1839501, 9.4874659 45.1843945)",
141138416,True,,residential,,False,68.495,Via Carlo Cittadini,"LINESTRING (9.4883138 45.1810529, 9.4891766 45.180955)",
108121706,True,,residential,,False,53.800999999999995,Via Camillo Benso Conte di Cavour,"LINESTRING (9.4883138 45.1810529, 9.4881562 45.1810771, 9.4877435 45.1811335, 9.4876398 45.1811439)",
"[141138371, 141000110]",True,,tertiary,,False,107.037,"['Corso Giuseppe Mazzini', 'Piazza Don Carlo Gnocchi']","LINESTRING (9.4883138 45.1810529, 9.4882992 45.1810053, 9.4880952 45.1803394, 9.4880804 45.180291, 9.4880267 45.1801118)",
1043773599,False,SP23,secondary,50,False,27.122,Viale Trieste,"LINESTRING (9.4940538 45.182331, 9.4942373 45.1821242)",
108121674,True,,tertiary,,False,39.177,,"LINESTRING (9.4940538 45.182331, 9.4939852 45.1822266, 9.4939033 45.1821479, 9.4937163 45.1821017)",
1043773599,False,SP23,secondary,50,True,125.895,Viale Trieste,"LINESTRING (9.4940538 45.182331, 9.4932679 45.1831531, 9.4931618 45.1832725)",
141896667,False,,residential,,False,87.168,Via Primo Maggio,"LINESTRING (9.4885591 45.1842502, 9.4882173 45.1842961, 9.4874659 45.1843945)",
108121660,True,,unclassified,,False,9.296,Via San Giovanni di Dio,"LINESTRING (9.494698 45.181955, 9.4948035 45.1819932)",
55070270,False,,tertiary,50,True,172.013,Via Ottavio Steffenini,"LINESTRING (9.4840449 45.1836052, 9.4844077 45.183553, 9.4856284 45.1832899, 9.4861308 45.1831357)",
141138449,False,,residential,,False,31.613999999999997,Via Regone,"LINESTRING (9.4840449 45.1836052, 9.484081 45.1836586, 9.4841615 45.1838765)",
142612815,False,,residential,,False,184.946,Via Giacomo Matteotti,"LINESTRING (9.4840449 45.1836052, 9.4840215 45.1835169, 9.4833666 45.1820127)",
55070393,False,,residential,30,True,15.401,Via della Vittoria,"LINESTRING (9.4893914 45.1841442, 9.4894509 45.1842762)",
108121693,True,,residential,,False,66.287,Via Primo Maggio,"LINESTRING (9.4893914 45.1841442, 9.4885591 45.1842502)",
141000114,True,,residential,,False,160.811,Via della Vittoria,"LINESTRING (9.4893914 45.1841442, 9.4893924 45.1841048, 9.4888847 45.1827886, 9.4888692 45.1827472)",
108121642,False,,residential,,True,122.199,Via Leonardo da Vinci,"LINESTRING (9.4933954 45.1810246, 9.4936219 45.1821119)",
108121633,False,,residential,,True,79.17399999999999,Via Don Bosco,"LINESTRING (9.4933954 45.1810246, 9.4939058 45.180966, 9.4940378 45.1809508, 9.4939796 45.1807009)",
141138378,False,,residential,,True,140.152,Via Colombano Baruffo,"LINESTRING (9.4933954 45.1810246, 9.4922649 45.181164, 9.491634 45.1812418)",
55070605,False,,residential,,False,87.202,Via Giuseppe Garibaldi,"LINESTRING (9.4851336 45.1807528, 9.4848342 45.1799975)",
55070605,False,,residential,,True,94.196,Via Giuseppe Garibaldi,"LINESTRING (9.4851336 45.1807528, 9.4854569 45.1815687)",
108121673,True,,residential,,False,95.281,Via Alessandro Riccardi,"LINESTRING (9.4851336 45.1807528, 9.4862932 45.1804956)",
85534099,False,,residential,,False,123.45400000000001,Via Colombano Valsasino,"LINESTRING (9.491513 45.1799509, 9.4916716 45.1799456, 9.4921953 45.1799789, 9.4928057 45.1799955, 9.4930853 45.1799928)",
85534099,False,,residential,,True,113.38499999999999,Via Colombano Valsasino,"LINESTRING (9.491513 45.1799509, 9.4910927 45.179965, 9.4902775 45.1800316, 9.4900779 45.1800651)",
108121682,False,,residential,,False,162.22500000000002,Via Armando Diaz,"LINESTRING (9.491513 45.1799509, 9.4914063 45.1793415, 9.4914328 45.1791677, 9.4915201 45.1785474, 9.4915169 45.1785007)",
55070270,False,,tertiary,50,False,7.485,Via Ottavio Steffenini,"LINESTRING (9.4937163 45.1821017, 9.4936219 45.1821119)",
108121666,True,,tertiary,,False,52.861000000000004,,"LINESTRING (9.4937163 45.1821017, 9.4939286 45.1820535, 9.4940224 45.18203, 9.4940834 45.1820147, 9.4943649 45.1819749)",
108121658,True,,tertiary,,False,40.911,,"LINESTRING (9.4942373 45.1821242, 9.4937163 45.1821017)",
1043773599,False,SP23,secondary,50,False,19.381,Viale Trieste,"LINESTRING (9.4942373 45.1821242, 9.4943649 45.1819749)",
1043773599,False,SP23,secondary,50,True,27.122,Viale Trieste,"LINESTRING (9.4942373 45.1821242, 9.4940538 45.182331)",
1043773599,False,SP23,secondary,50,True,15.902,Viale Trieste,"LINESTRING (9.4931618 45.1832725, 9.4930541 45.1833937)",
108121652,True,,residential,,False,23.402,Via Caravaggio,"LINESTRING (9.4931618 45.1832725, 9.4932446 45.1833381, 9.4932686 45.1833654, 9.4933042 45.1834524)",
1043773599,False,SP23,secondary,50,False,125.895,Viale Trieste,"LINESTRING (9.4931618 45.1832725, 9.4932679 45.1831531, 9.4940538 45.182331)",
55070393,False,,residential,30,True,54.223,Via della Vittoria,"LINESTRING (9.4902713 45.1857355, 9.4907584 45.1860818)",
108123121,False,,residential,,False,63.821,Via Lazzaretto,"LINESTRING (9.4902713 45.1857355, 9.4897055 45.1861483)",
55070393,False,,residential,30,False,175.964,Via della Vittoria,"LINESTRING (9.4902713 45.1857355, 9.490131 45.1855884, 9.4899533 45.1853921, 9.4897676 45.1850732, 9.4897416 45.1850078, 9.4894509 45.1842762)",
141138413,True,,residential,,False,76.032,Via Pietro Bianchi,"LINESTRING (9.4892843 45.1815023, 9.4902417 45.1813921)",
108121628,True,,residential,,False,130.346,Via Giuseppe Monti,"LINESTRING (9.4892843 45.1815023, 9.4892863 45.1815102, 9.4892932 45.1815368, 9.4893728 45.1818471, 9.4895804 45.1826558)",
108121638,False,,residential,,False,3.239,Via Luigi don Sturzo,"LINESTRING (9.4942878 45.1852424, 9.4942484 45.1852512)",
108121638,False,,residential,,True,63.765,Via Luigi don Sturzo,"LINESTRING (9.4942878 45.1852424, 9.4948703 45.1851121, 9.4950593 45.1850609)",
108121657,False,,residential,,False,45.158,Via Caravaggio,"LINESTRING (9.4942878 45.1852424, 9.4942053 45.1850923, 9.4940797 45.1848637)",
55070280,True,,tertiary,,False,190.714,Via Emilio Azzi,"LINESTRING (9.4865416 45.1813325, 9.4867014 45.1818707, 9.4866184 45.1830345)",
141138397,True,,residential,,False,89.098,Via Padre Lareno Faccini,"LINESTRING (9.4865416 45.1813325, 9.485817 45.1815104, 9.4854569 45.1815687)",
1043773599,False,SP23,secondary,50,False,83.084,Viale Trieste,"LINESTRING (9.4924913 45.1840269, 9.4930541 45.1833937)",
1043773599,False,SP23,secondary,50,True,12.845,Viale Trieste,"LINESTRING (9.4924913 45.1840269, 9.4924043 45.1841248)",
108121662,True,,residential,,False,29.284,Via B. Campi,"LINESTRING (9.4924913 45.1840269, 9.4926229 45.1841326, 9.4926867 45.1842468)",
108121635,True,,unclassified,50,False,10.727,Via San Giovanni di Dio,"LINESTRING (9.4943677 45.1820949, 9.4942373 45.1821242)",
141000112,True,,residential,,False,123.51,Via Fratelli Kennedy,"LINESTRING (9.4943677 45.1820949, 9.4946173 45.1825374, 9.494999 45.1831121)",
108121701,False,,residential,,True,90.189,Via Giovanni XXIII,"LINESTRING (9.4939519 45.1834485, 9.494999 45.1831121)",
108121638,False,,residential,,True,138.226,Via Luigi don Sturzo,"LINESTRING (9.4920929 45.1849968, 9.4924705 45.1855173, 9.4925301 45.1855671, 9.4926473 45.185592, 9.4928538 45.1855632, 9.4933389 45.1854547)",
108121664,True,,residential,,False,32.093,Via Luigi don Sturzo,"LINESTRING (9.4920929 45.1849968, 9.4918827 45.184846, 9.4918174 45.184784)",
108121638,False,,residential,,True,13.215,Via Luigi don Sturzo,"LINESTRING (9.4933389 45.1854547, 9.4934996 45.1854187)",
108121638,False,,residential,,False,138.226,Via Luigi don Sturzo,"LINESTRING (9.4933389 45.1854547, 9.4928538 45.1855632, 9.4926473 45.185592, 9.4925301 45.1855671, 9.4924705 45.1855173, 9.4920929 45.1849968)",
108121653,False,,residential,,False,40.785,Via B. Campi,"LINESTRING (9.4933389 45.1854547, 9.4932773 45.1853406, 9.4931538 45.1851119)",
108121660,True,,unclassified,,False,30.169999999999998,Via San Giovanni di Dio,"LINESTRING (9.494579 45.1817393, 9.4945407 45.1818285, 9.4946114 45.1819282, 9.494698 45.181955)",
108121669,False,SP23,secondary,50,True,31.116,Viale Trieste,"LINESTRING (9.494579 45.1817393, 9.4945239 45.1818038, 9.4943649 45.1819749)",
141138428,False,,residential,,True,13.925,Via Villa Festiva,"LINESTRING (9.4849716 45.185417, 9.4847943 45.1854252)",
141138428,False,,residential,,False,222.986,Via Villa Festiva,"LINESTRING (9.4849716 45.185417, 9.4872126 45.1855891, 9.4877814 45.1854761)",
1204545649,False,,residential,,True,70.479,,"LINESTRING (9.4849716 45.185417, 9.4851451 45.1859789, 9.4852285 45.1859789)",
141138428,False,,residential,,False,13.925,Via Villa Festiva,"LINESTRING (9.4847943 45.1854252, 9.4849716 45.185417)",
108121648,False,,residential,,True,33.894999999999996,Via Virginio Caccia,"LINESTRING (9.4847943 45.1854252, 9.484739 45.1852203, 9.4847179 45.1851252)",
"[108121698, 141138428]",False,,residential,,True,119.36399999999999,Via Villa Festiva,"LINESTRING (9.4847943 45.1854252, 9.4838118 45.1856055, 9.4837341 45.1855615, 9.4835903 45.1852923)",
108121643,True,,residential,,False,19.073,,"LINESTRING (9.4909456 45.1861106, 9.4910557 45.1860419, 9.4911159 45.1859889)",
108121702,True,,residential,,False,13.56,,"LINESTRING (9.4909456 45.1861106, 9.4910723 45.1861204, 9.4911155 45.1861306)",
108121633,False,,residential,,False,79.174,Via Don Bosco,"LINESTRING (9.4939796 45.1807009, 9.4940378 45.1809508, 9.4939058 45.180966, 9.4933954 45.1810246)",
55070270,False,,tertiary,50,True,7.485,Via Ottavio Steffenini,"LINESTRING (9.4936219 45.1821119, 9.4937163 45.1821017)",
108121642,False,,residential,,False,122.199,Via Leonardo da Vinci,"LINESTRING (9.4936219 45.1821119, 9.4933954 45.1810246)",
55070270,False,,tertiary,50,False,231.302,Via Ottavio Steffenini,"LINESTRING (9.4936219 45.1821119, 9.4934547 45.18213, 9.4925755 45.182225, 9.4920065 45.1822865, 9.4907259 45.1825029)",
108121653,False,,residential,,True,47.758,Via B. Campi,"LINESTRING (9.492937 45.1847105, 9.4931538 45.1851119)",
108123097,False,,residential,,False,77.357,Via privata Giuseppe Verdi,"LINESTRING (9.492937 45.1847105, 9.4938554 45.1844556)",
108121653,False,,residential,,False,55.167,Via B. Campi,"LINESTRING (9.492937 45.1847105, 9.492835 45.1845216, 9.4926867 45.1842468)",
55070429,True,SP23,secondary,50,False,15.807,,"LINESTRING (9.4915865 45.1851329, 9.4914973 45.1852604)",
108123093,True,,residential,,False,29.398,,"LINESTRING (9.4915865 45.1851329, 9.4916384 45.1851631, 9.4916811 45.1851975, 9.4918171 45.1853394)",
108123103,True,,residential,,False,26.719,,"LINESTRING (9.4918171 45.1853394, 9.4916742 45.1852902, 9.4914973 45.1852604)",
108121638,False,,residential,,False,61.57,Via Luigi don Sturzo,"LINESTRING (9.4942484 45.1852512, 9.4934996 45.1854187)",
108123122,True,,residential,,False,195.678,Via Alessandro Costa,"LINESTRING (9.4942484 45.1852512, 9.4945351 45.1859036, 9.4944895 45.1859372, 9.4937136 45.1858742, 9.4934996 45.1854187)",
