osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,access,lanes,tunnel
38182209,False,SP238,Via Parisi,secondary,False,37.054,"LINESTRING (16.5481393 40.8303217, 16.547956 40.8306247)",,,,
38182209,False,SP238,Via Parisi,secondary,True,33.736,"LINESTRING (16.5481393 40.8303217, 16.5482862 40.8300394)",,,,
78060654,False,,Via U. Cilea,residential,True,16.248,"LINESTRING (16.5481393 40.8303217, 16.5483315 40.8303075)",,,,
38182209,False,SP238,Via Parisi,secondary,False,34.975,"LINESTRING (16.5484312 40.8289702, 16.5483902 40.8292832)",,,,
235963207,False,,Via dei Mille,tertiary,True,39.593,"LINESTRING (16.5484312 40.8289702, 16.5485338 40.8286227)",,,,
381271654,False,,Via Gravina,secondary,True,28.244,"LINESTRING (16.5484312 40.8289702, 16.5480978 40.8289406)",,,,
38182211,True,,Via Vittorio Veneto,secondary,False,32.511,"LINESTRING (16.5484312 40.8289702, 16.5486229 40.8289887, 16.5488145 40.8290072)",,,,
235963207,False,,Via dei Mille,tertiary,False,26.431,"LINESTRING (16.5490538 40.8268189, 16.5489792 40.8270498)",,,,
235963207,False,,Via dei Mille,tertiary,True,48.52,"LINESTRING (16.5490538 40.8268189, 16.549374 40.826456)",,,,
511895646,True,,,residential,False,73.438,"LINESTRING (16.5490538 40.8268189, 16.5491148 40.826865, 16.5498804 40.8270016)",,,,
145921589,True,,Via Tritto,residential,False,56.565,"LINESTRING (16.5514683 40.824452, 16.5515856 40.8249529)",,,,
1068971749,False,,Via dei Mille,tertiary,True,11.799,"LINESTRING (16.5514683 40.824452, 16.5515713 40.82438)",,,,
1068971749,False,,Via dei Mille,tertiary,False,68.07,"LINESTRING (16.5514683 40.824452, 16.5511369 40.8246779, 16.5508855 40.824876)",,,,
525712815,False,,Viale Martiri 1799,tertiary,True,39.004,"LINESTRING (16.5525972 40.8242628, 16.553058 40.8242247)",,,,
1068971749,False,,Via dei Mille,tertiary,False,34.401,"LINESTRING (16.5525972 40.8242628, 16.5521925 40.8243067)",,,,
235963207,False,,Via dei Mille,tertiary,False,36.824,"LINESTRING (16.549982 40.8257628, 16.5497454 40.8260414)",,,,
235963207,False,,Via dei Mille,tertiary,True,19.835,"LINESTRING (16.549982 40.8257628, 16.5501102 40.8256131)",,,,
43050820,False,,,residential,True,18.206,"LINESTRING (16.5506351 40.8240747, 16.5504668 40.8241776)",,,,
43050820,False,,,residential,False,35.056,"LINESTRING (16.5498641 40.8245462, 16.5501881 40.824348)",,,,
43050819,False,,,residential,True,46.935,"LINESTRING (16.5498641 40.8245462, 16.5499073 40.8246513, 16.5498693 40.824962)",,,,
383968842,False,,Via Selva,unclassified,True,37.824,"LINESTRING (16.5498641 40.8245462, 16.5496071 40.8243606, 16.5495355 40.8243142)",50,,,
145921580,True,,,residential,False,12.077,"LINESTRING (16.5498693 40.824962, 16.5497391 40.8249163)",,,,
43050819,False,,,residential,False,46.935,"LINESTRING (16.5498693 40.824962, 16.5499073 40.8246513, 16.5498641 40.8245462)",,,,
43050819,False,,,residential,True,23.439,"LINESTRING (16.5498693 40.824962, 16.5500138 40.8250886, 16.55006 40.8251145)",,,,
1068971749,False,,Via dei Mille,tertiary,False,20.941,"LINESTRING (16.5518172 40.824351, 16.5515713 40.82438)",,,,
1068971749,False,,Via dei Mille,tertiary,True,31.961,"LINESTRING (16.5518172 40.824351, 16.5521925 40.8243067)",,,,
1068971749,False,,Via dei Mille,tertiary,False,11.799,"LINESTRING (16.5515713 40.82438, 16.5514683 40.824452)",,,,
1068971749,False,,Via dei Mille,tertiary,True,20.941,"LINESTRING (16.5515713 40.82438, 16.5518172 40.824351)",,,,
235963207,False,,Via dei Mille,tertiary,False,40.719,"LINESTRING (16.5503734 40.8253058, 16.5501102 40.8256131)",,,,
1068971750,False,,Via dei Mille,tertiary,True,11.87,"LINESTRING (16.5503734 40.8253058, 16.5504668 40.8252258)",,,,
43050819,False,,,residential,False,33.907,"LINESTRING (16.5503734 40.8253058, 16.5502192 40.8252038, 16.55006 40.8251145)",,,,
1068971750,False,,Via dei Mille,tertiary,False,11.87,"LINESTRING (16.5504668 40.8252258, 16.5503734 40.8253058)",,,,
1068971749,False,,Via dei Mille,tertiary,True,52.49,"LINESTRING (16.5504668 40.8252258, 16.5507531 40.8249803, 16.5508855 40.824876)",,,,
235963208,True,,Via XX Settembre,residential,False,43.386,"LINESTRING (16.5527371 40.8252209, 16.5527307 40.8251865, 16.5526781 40.8248333)",,,,
"[235962634, 1123850132]",True,,Via Garibaldi,residential,False,31.833000000000002,"LINESTRING (16.5527371 40.8252209, 16.5527039 40.825221, 16.5523589 40.8252279)",,,,
1011434588,False,,Via Bari,secondary,False,24.274,"LINESTRING (16.5538321 40.8298272, 16.553809 40.8296096)",50,,,
1011434588,False,,Via Bari,secondary,True,15.315,"LINESTRING (16.5538321 40.8298272, 16.5539144 40.8299006, 16.5539469 40.829934)",50,,,
45828349,True,,Corso Vittorio Emanuele I,residential,False,36.705,"LINESTRING (16.5554061 40.8283685, 16.5556103 40.8280768)",,,,
143224037,False,,,residential,False,31.094,"LINESTRING (16.5554061 40.8283685, 16.5557112 40.8285263)",,,,
78060657,True,,Via Genova,residential,False,5.49,"LINESTRING (16.5565323 40.8266114, 16.5565864 40.826639)",,,,
235962830,True,,Corso Umberto I,residential,False,76.181,"LINESTRING (16.5565323 40.8266114, 16.5565735 40.8263513, 16.5565628 40.826169, 16.5565445 40.8260635, 16.5565212 40.8259806, 16.5564977 40.8259344)",,,,
78060654,False,,Via U. Cilea,residential,False,29.416,"LINESTRING (16.5495982 40.8301583, 16.5492569 40.8302157)",,,,
78060630,True,,,residential,False,33.705,"LINESTRING (16.5495982 40.8301583, 16.549567 40.8300161, 16.5495863 40.8298578)",,,,
78060654,False,,Via U. Cilea,residential,True,72.949,"LINESTRING (16.5495982 40.8301583, 16.5499482 40.8301061, 16.5504505 40.8301742)",,,,
78060641,True,,Via Castelli,residential,False,43.748,"LINESTRING (16.5509503 40.8298485, 16.550865 40.8302366)",,,,
78060625,True,,,residential,False,33.622,"LINESTRING (16.5509503 40.8298485, 16.5509099 40.8298359, 16.5508049 40.8298016, 16.5505634 40.8297978)",,,,
78060650,True,,Via Catalani,residential,False,59.025,"LINESTRING (16.5491947 40.8319015, 16.5494645 40.8323915)",,,,
234800597,True,,,residential,False,45.947,"LINESTRING (16.5491947 40.8319015, 16.549693 40.8317324)",,,,
38182212,True,,Via Santeramo in Colle,secondary,False,50.907,"LINESTRING (16.5565132 40.828706, 16.5559601 40.8288916)",,,,
78060645,True,,Via Caprera,residential,False,39.717,"LINESTRING (16.5565132 40.828706, 16.5563043 40.8283857)",,,,
143091522,True,,,residential,False,62.835,"LINESTRING (16.5496514 40.829457, 16.5489087 40.8293977)",,,,
78060630,True,,,residential,False,40.713,"LINESTRING (16.5496514 40.829457, 16.5497182 40.8291106, 16.5497213 40.8290947)",,,,
78060645,True,,Via Caprera,residential,False,27.695,"LINESTRING (16.5560021 40.8279212, 16.5558498 40.8277004)",,,,
235962023,False,,Via Martiri di Belfiore,residential,True,91.73400000000001,"LINESTRING (16.5560021 40.8279212, 16.5563719 40.8277873, 16.5566799 40.8282463)",,,,
78060625,True,,,residential,False,37.727,"LINESTRING (16.550032 40.8298206, 16.5495863 40.8298578)",,,,
78060651,False,,,residential,True,27.834,"LINESTRING (16.5496081 40.8309266, 16.5494956 40.8306912)",,,,
78060667,True,,,residential,False,28.13,"LINESTRING (16.5496081 40.8309266, 16.5498437 40.8307471)",,,,
381640249,False,,Via Madonna della Croce,residential,False,21.95,"LINESTRING (16.5505001 40.8323274, 16.5506101 40.8325064)",,,,
143094896,True,,Via T. Minniti,residential,False,42.756,"LINESTRING (16.5505001 40.8323274, 16.5502023 40.8322656, 16.5500808 40.8322481, 16.5500051 40.832249)",,,,
235988804,True,,Via N. Zingarelli,residential,False,35.446,"LINESTRING (16.5508009 40.8305275, 16.5503796 40.8305275)",,,,
"[78060641, 78060638]",True,,"['Via Castelli', 'Via G. B. Castelli']",residential,False,226.17199999999997,"LINESTRING (16.5508009 40.8305275, 16.5507615 40.8306394, 16.5503672 40.8309788, 16.5507319 40.8315904, 16.5509171 40.8318779, 16.55121 40.8322986)",,,,
38182209,False,SP238,Via Parisi,secondary,True,27.237,"LINESTRING (16.5478212 40.8308474, 16.547956 40.8306247)",,,,
78060644,False,,Via Palermo,residential,True,50.168,"LINESTRING (16.5478212 40.8308474, 16.5472742 40.8306678)",,,,
235988481,False,SP238,Via Parisi,secondary,False,37.326,"LINESTRING (16.5478212 40.8308474, 16.5476359 40.8311524)",,,,
78060650,True,,Via Catalani,residential,False,73.839,"LINESTRING (16.5486716 40.830934, 16.5490144 40.8315453)",,,,
